"Student Counts by School and Special Education Status"
"All Districts, All Schools"
"2010-11"

"",,,,"Special Education Status",,
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",366,33,399
"West Haven School District","=""1560011""","Forest School","=""1560311""",386,78,464
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",901,90,991
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",454,63,517
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",425,46,471
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",1393,152,1545
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",302,34,336
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",282,19,301
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",280,29,309
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",491,51,542
"Weston School District","=""1570011""","Weston High School","=""1576111""",725,55,780
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",544,50,594
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",547,60,607
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",738,95,833
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",443,34,477
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",433,58,491
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",424,41,465
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",444,42,486
"Westport School District","=""1580011""","Long Lots School","=""1580711""",562,44,606
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",492,38,530
"Westport School District","=""1580011""","Staples High School","=""1586111""",1626,206,1832
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",16,39,55
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",350,45,395
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",287,37,324
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",406,43,449
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",385,34,419
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",354,56,410
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",556,63,619
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",1089,91,1180
"Willington School District","=""1600011""","Center School","=""1600111""",184,27,211
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",255,45,300
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",917,116,1033
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",917,105,1022
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",885,103,988
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",1142,134,1276
"Winchester School District","=""1620011""","Batcheller - Bridges 1","=""1629211""",0,"*","*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",97,21,118
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",333,70,403
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",349,73,422
"Windham School District","=""1630011""","Early Headstart","=""1638011""",32,0,32
"Windham School District","=""1630011""","Natchaug School","=""1630111""",208,45,253
"Windham School District","=""1630011""","North Windham School","=""1630311""",394,29,423
"Windham School District","=""1630011""","Partial Day Program","=""1638411""","*","*",10
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",287,54,341
"Windham School District","=""1630011""","Windham Center School","=""1630511""",285,25,310
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",173,36,209
"Windham School District","=""1630011""","Windham High School","=""1636111""",637,174,811
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",817,169,986
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",409,40,449
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",335,43,378
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",496,48,544
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",354,60,414
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",250,29,279
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",283,41,324
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",331,44,375
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",249,38,287
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",185,59,244
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",704,110,814
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",1140,161,1301
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",301,40,341
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",359,28,387
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",618,65,683
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",391,39,430
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",819,81,900
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",371,41,412
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",287,24,311
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",1041,55,1096
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",483,35,518
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",372,35,407

