"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","F",20,20,100.0,20,0,0.0,"*","*","*","*",13,65.0,"*","*","*","*",261
"Sprague School District","=""1330011""","Sayles School","=""1330111""","M",22,22,100.0,22,0,0.0,0,0.0,"*","*",14,63.6,"*","*","*","*",278
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","F",50,50,100.0,50,0,0.0,"*","*","*","*",32,64.0,10,20.0,42,84.0,272
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","M",64,64,100.0,64,"*","*","*","*",14,21.9,26,40.6,19,29.7,45,70.3,272
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","F",83,80,96.4,80,14,17.5,8,10.0,17,21.3,34,42.5,7,8.8,41,51.3,243
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","M",98,97,99.0,97,22,22.7,7,7.2,16,16.5,36,37.1,16,16.5,52,53.6,245
"Stamford School District","=""1350011""","Dolan School","=""1355311""","F",79,76,96.2,76,13,17.1,7,9.2,11,14.5,33,43.4,12,15.8,45,59.2,251
"Stamford School District","=""1350011""","Dolan School","=""1355311""","M",102,101,99.0,101,18,17.8,9,8.9,15,14.9,44,43.6,15,14.9,59,58.4,248
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","F",144,142,98.6,142,31,21.8,15,10.6,23,16.2,62,43.7,11,7.7,73,51.4,242
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","M",115,112,97.4,112,21,18.8,10,8.9,28,25.0,40,35.7,13,11.6,53,47.3,244
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","F",45,45,100.0,45,"*","*","*","*","*","*",24,53.3,6,13.3,30,66.7,258
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","M",39,39,100.0,39,"*","*","*","*","*","*",17,43.6,8,20.5,25,64.1,259
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","F",118,116,98.3,116,"*","*","*","*",17,14.7,49,42.2,34,29.3,83,71.6,270
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","M",80,80,100.0,80,"*","*",9,11.3,"*","*",41,51.3,17,21.3,58,72.5,265
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","F",114,114,100.0,114,35,30.7,"*","*",19,16.7,36,31.6,"*","*","*","*",234
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","M",88,88,100.0,88,27,30.7,"*","*",12,13.6,42,47.7,"*","*","*","*",235
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","F",22,22,100.0,22,"*","*","*","*","*","*",10,45.5,0,0.0,10,45.5,235
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","M",33,33,100.0,33,"*","*","*","*","*","*",13,39.4,"*","*","*","*",237
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","F",45,44,97.8,44,"*","*","*","*",6,13.6,22,50.0,14,31.8,36,81.8,278
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","M",60,60,100.0,60,0,0.0,"*","*","*","*",32,53.3,19,31.7,51,85.0,283
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","F",29,29,100.0,29,"*","*","*","*","*","*",13,44.8,"*","*","*","*",265
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","M",43,43,100.0,43,"*","*","*","*","*","*",26,60.5,"*","*","*","*",260
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","F",130,130,100.0,130,11,8.5,18,13.8,30,23.1,60,46.2,11,8.5,71,54.6,251
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","M",138,137,99.3,137,15,10.9,11,8.0,24,17.5,62,45.3,25,18.2,87,63.5,256
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","F",131,131,100.0,131,24,18.3,15,11.5,39,29.8,47,35.9,6,4.6,53,40.5,237
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","M",136,134,98.5,134,27,20.1,22,16.4,22,16.4,56,41.8,7,5.2,63,47.0,239
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","F",99,99,100.0,99,"*","*","*","*",13,13.1,49,49.5,25,25.3,74,74.7,268
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","M",84,83,98.8,83,"*","*","*","*",12,14.5,45,54.2,17,20.5,62,74.7,268
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","F",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","M",25,25,100.0,25,"*","*","*","*","*","*","*","*",0,0.0,"*","*",206
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","F",47,47,100.0,47,"*","*",7,14.9,16,34.0,19,40.4,"*","*","*","*",245
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","M",42,42,100.0,42,"*","*",6,14.3,8,19.0,21,50.0,"*","*","*","*",251
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","F",35,35,100.0,35,"*","*","*","*","*","*",22,62.9,"*","*","*","*",267
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","M",35,35,100.0,35,"*","*","*","*","*","*",14,40.0,"*","*","*","*",248
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","F",40,40,100.0,40,"*","*","*","*",14,35.0,21,52.5,0,0.0,21,52.5,247
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","M",37,37,100.0,37,"*","*","*","*",6,16.2,17,45.9,8,21.6,25,67.6,264
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","F",124,124,100.0,124,"*","*","*","*",8,6.5,86,69.4,25,20.2,111,89.5,277
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","M",112,112,100.0,112,"*","*","*","*",14,12.5,58,51.8,29,25.9,87,77.7,272
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","F",148,147,99.3,147,22,15.0,18,12.2,31,21.1,68,46.3,8,5.4,76,51.7,244
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","M",182,178,97.8,178,17,9.6,18,10.1,30,16.9,98,55.1,15,8.4,113,63.5,251
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","F",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","M",21,18,85.7,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","F",117,116,99.1,116,"*","*","*","*",15,12.9,59,50.9,35,30.2,94,81.0,279
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","M",118,118,100.0,118,"*","*","*","*",12,10.2,59,50.0,36,30.5,95,80.5,276
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","F",116,115,99.1,115,"*","*","*","*",20,17.4,53,46.1,38,33.0,91,79.1,279
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","M",108,106,98.1,106,"*","*","*","*",18,17.0,44,41.5,33,31.1,77,72.6,273
"Trumbull School District","=""1440011""","REACH","=""1440511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","F",92,92,100.0,92,"*","*",19,20.7,16,17.4,45,48.9,"*","*","*","*",242
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","M",111,110,99.1,110,18,16.4,"*","*",15,13.6,54,49.1,"*","*","*","*",247
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","F",123,122,99.2,122,"*","*","*","*",21,17.2,61,50.0,33,27.0,94,77.0,274
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","M",111,111,100.0,111,"*","*","*","*",15,13.5,55,49.5,27,24.3,82,73.9,269
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","F",115,113,98.3,113,"*","*","*","*",28,24.8,61,54.0,16,14.2,77,68.1,263
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","M",122,119,97.5,119,"*","*","*","*",16,13.4,62,52.1,23,19.3,85,71.4,265
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","F",162,162,100.0,162,54,33.3,31,19.1,33,20.4,42,25.9,"*","*","*","*",219
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","M",166,164,98.8,164,69,42.1,21,12.8,34,20.7,37,22.6,"*","*","*","*",213
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","F",32,32,100.0,32,"*","*","*","*","*","*",7,21.9,"*","*","*","*",223
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","M",21,21,100.0,21,"*","*","*","*","*","*",10,47.6,"*","*","*","*",245
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","F",22,22,100.0,22,7,31.8,"*","*","*","*",6,27.3,0,0.0,6,27.3,218
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","M",22,22,100.0,22,10,45.5,"*","*","*","*",6,27.3,"*","*","*","*",224
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","M",14,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","F",25,25,100.0,25,7,28.0,6,24.0,"*","*",6,24.0,"*","*","*","*",223
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","M",26,26,100.0,26,13,50.0,0,0.0,"*","*","*","*",0,0.0,"*","*",213
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","F",189,186,98.4,186,68,36.6,"*","*",43,23.1,44,23.7,"*","*","*","*",220
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","M",182,176,96.7,176,77,43.8,"*","*",28,15.9,39,22.2,"*","*","*","*",214
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","F",147,145,98.6,145,48,33.1,"*","*",40,27.6,30,20.7,"*","*","*","*",221
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","M",167,167,100.0,167,76,45.5,"*","*",28,16.8,35,21.0,"*","*","*","*",213
"Waterbury School District","=""1510011""","Reed School","=""1513411""","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","F",61,61,100.0,61,9,14.8,"*","*","*","*",30,49.2,"*","*","*","*",246
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","M",46,46,100.0,46,12,26.1,"*","*","*","*",25,54.3,0,0.0,25,54.3,236
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","F",109,109,100.0,109,"*","*","*","*",16,14.7,68,62.4,15,13.8,83,76.1,265
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","M",122,122,100.0,122,"*","*","*","*",18,14.8,63,51.6,21,17.2,84,68.9,262
"Watertown School District","=""1530011""","Bridgeport Detention Center","=""3480115""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","F",106,106,100.0,106,"*","*","*","*",24,22.6,57,53.8,15,14.2,72,67.9,262
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","M",115,115,100.0,115,"*","*",11,9.6,17,14.8,69,60.0,"*","*","*","*",251
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","F",64,64,100.0,64,0,0.0,"*","*","*","*",24,37.5,28,43.8,52,81.3,284
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","M",75,75,100.0,75,"*","*","*","*",10,13.3,37,49.3,22,29.3,59,78.7,276
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","F",126,125,99.2,125,"*","*","*","*",19,15.2,64,51.2,32,25.6,96,76.8,275
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","M",153,152,99.3,152,"*","*","*","*",20,13.2,64,42.1,42,27.6,106,69.7,266
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","F",120,119,99.2,119,"*","*","*","*",14,11.8,58,48.7,23,19.3,81,68.1,263
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","M",142,138,97.2,138,"*","*","*","*",18,13.0,63,45.7,38,27.5,101,73.2,271
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","F",215,214,99.5,214,50,23.4,27,12.6,45,21.0,76,35.5,16,7.5,92,43.0,237
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","M",209,208,99.5,208,52,25.0,29,13.9,45,21.6,66,31.7,16,7.7,82,39.4,236
"West Haven School District","=""1560011""","PACE","=""1560211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","F",31,31,100.0,31,"*","*","*","*","*","*",12,38.7,16,51.6,28,90.3,300
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","M",22,22,100.0,22,0,0.0,0,0.0,"*","*",10,45.5,"*","*","*","*",292
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","F",88,88,100.0,88,0,0.0,"*","*","*","*",54,61.4,18,20.5,72,81.8,273
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","M",96,94,97.9,94,"*","*","*","*",8,8.5,56,59.6,27,28.7,83,88.3,281
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","F",128,126,98.4,126,"*","*","*","*",15,11.9,67,53.2,38,30.2,105,83.3,276
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","M",154,153,99.4,153,"*","*","*","*",13,8.5,77,50.3,59,38.6,136,88.9,290
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","F",89,87,97.8,87,"*","*","*","*",9,10.3,45,51.7,28,32.2,73,83.9,280
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","M",83,83,100.0,83,0,0.0,"*","*","*","*",43,51.8,28,33.7,71,85.5,286
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","F",138,138,100.0,138,13,9.4,9,6.5,30,21.7,66,47.8,20,14.5,86,62.3,257
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","M",139,138,99.3,138,13,9.4,12,8.7,21,15.2,66,47.8,26,18.8,92,66.7,257
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","F",22,22,100.0,22,"*","*",0,0.0,"*","*",10,45.5,"*","*","*","*",255
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","M",30,29,96.7,29,"*","*","*","*","*","*",18,62.1,"*","*","*","*",260
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","F",163,156,95.7,156,"*","*","*","*",9,5.8,81,51.9,61,39.1,142,91.0,287
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","M",179,174,97.2,174,"*","*","*","*",16,9.2,77,44.3,74,42.5,151,86.8,287
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","F",29,29,100.0,29,"*","*","*","*","*","*",13,44.8,"*","*","*","*",248
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","M",26,26,100.0,26,"*","*","*","*","*","*",10,38.5,"*","*","*","*",255
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","F",93,91,97.8,91,38,41.8,20,22.0,17,18.7,"*","*","*","*",16,17.6,213
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","M",100,99,99.0,99,49,49.5,13,13.1,"*","*",21,21.2,"*","*","*","*",214
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","F",53,53,100.0,53,"*","*","*","*",14,26.4,25,47.2,"*","*","*","*",248
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","M",58,57,98.3,57,"*","*","*","*",18,31.6,22,38.6,"*","*","*","*",248
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","F",117,117,100.0,117,11,9.4,16,13.7,25,21.4,50,42.7,15,12.8,65,55.6,254
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","M",130,128,98.5,128,23,18.0,19,14.8,15,11.7,47,36.7,24,18.8,71,55.5,252
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","F",118,118,100.0,118,"*","*","*","*",12,10.2,77,65.3,23,19.5,100,84.7,271
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","M",115,115,100.0,115,"*","*","*","*",14,12.2,50,43.5,33,28.7,83,72.2,268
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","F",52,52,100.0,52,"*","*","*","*","*","*",28,53.8,16,30.8,44,84.6,279
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","M",44,44,100.0,44,"*","*",0,0.0,"*","*",29,65.9,10,22.7,39,88.6,277

