"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","F",23,23,100.0,23,0,0.0,"*","*","*","*","*","*",0,0.0,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","F",277,270,97.5,270,"*","*","*","*",60,22.2,73,27.0,114,42.2,187,69.3
"Southington School District","=""1310011""","Southington High School","=""1316211""","M",243,241,99.2,241,"*","*","*","*",63,26.1,50,20.7,102,42.3,152,63.1
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","F",28,27,96.4,27,0,0.0,"*","*","*","*",17,63.0,6,22.2,23,85.2
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","M",29,29,100.0,29,0,0.0,0,0.0,"*","*",14,48.3,"*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","F",39,39,100.0,39,0,0.0,"*","*","*","*",21,53.8,7,17.9,28,71.8
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","M",47,47,100.0,47,"*","*","*","*",7,14.9,26,55.3,8,17.0,34,72.3
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","F",35,35,100.0,35,"*","*","*","*","*","*",22,62.9,"*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","M",32,31,96.9,31,0,0.0,"*","*","*","*",17,54.8,"*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","F",34,34,100.0,34,"*","*","*","*","*","*",16,47.1,7,20.6,23,67.6
"Sprague School District","=""1330011""","Sayles School","=""1330111""","M",43,43,100.0,43,0,0.0,"*","*","*","*",23,53.5,13,30.2,36,83.7
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","F",50,50,100.0,50,0,0.0,"*","*",15,30.0,28,56.0,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","M",62,62,100.0,62,"*","*","*","*",11,17.7,32,51.6,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","F",56,53,94.6,53,"*","*","*","*",15,28.3,13,24.5,20,37.7,33,62.3
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","M",33,32,97.0,32,"*","*","*","*",9,28.1,6,18.8,15,46.9,21,65.6
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","F",50,50,100.0,50,0,0.0,"*","*","*","*",32,64.0,10,20.0,42,84.0
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","M",64,64,100.0,64,"*","*","*","*",14,21.9,26,40.6,19,29.7,45,70.3
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","F",26,22,84.6,22,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","F",9,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","M",9,8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","F",83,80,96.4,80,14,17.5,8,10.0,17,21.3,34,42.5,7,8.8,41,51.3
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","M",98,97,99.0,97,22,22.7,7,7.2,16,16.5,36,37.1,16,16.5,52,53.6
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","F",53,53,100.0,53,"*","*","*","*",10,18.9,16,30.2,9,17.0,25,47.2
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","M",41,41,100.0,41,"*","*","*","*",11,26.8,17,41.5,9,22.0,26,63.4
"Stamford School District","=""1350011""","Dolan School","=""1355311""","F",79,76,96.2,76,13,17.1,7,9.2,11,14.5,33,43.4,12,15.8,45,59.2
"Stamford School District","=""1350011""","Dolan School","=""1355311""","M",102,101,99.0,101,18,17.8,9,8.9,15,14.9,44,43.6,15,14.9,59,58.4
"Stamford School District","=""1350011""","Hart School","=""1352211""","F",50,50,100.0,50,"*","*","*","*",6,12.0,15,30.0,18,36.0,33,66.0
"Stamford School District","=""1350011""","Hart School","=""1352211""","M",43,43,100.0,43,"*","*","*","*",9,20.9,16,37.2,13,30.2,29,67.4
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","F",38,38,100.0,38,"*","*","*","*",10,26.3,15,39.5,"*","*","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","M",39,39,100.0,39,"*","*","*","*",11,28.2,13,33.3,"*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","F",33,33,100.0,33,0,0.0,"*","*",7,21.2,14,42.4,"*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","M",28,28,100.0,28,"*","*","*","*",8,28.6,7,25.0,"*","*","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","F",43,43,100.0,43,"*","*","*","*",7,16.3,16,37.2,11,25.6,27,62.8
"Stamford School District","=""1350011""","Newfield School","=""1350611""","M",36,36,100.0,36,"*","*","*","*",10,27.8,11,30.6,8,22.2,19,52.8
"Stamford School District","=""1350011""","Northeast School","=""1351811""","F",52,52,100.0,52,10,19.2,"*","*",15,28.8,16,30.8,"*","*","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","M",60,59,98.3,59,8,13.6,"*","*",14,23.7,25,42.4,"*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","F",169,167,98.8,167,33,19.8,23,13.8,30,18.0,68,40.7,13,7.8,81,48.5
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","M",137,134,97.8,134,22,16.4,14,10.4,30,22.4,53,39.6,15,11.2,68,50.7
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","F",84,84,100.0,84,"*","*","*","*",11,13.1,45,53.6,12,14.3,57,67.9
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","M",89,89,100.0,89,"*","*","*","*",15,16.9,41,46.1,18,20.2,59,66.3
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","F",44,44,100.0,44,"*","*",10,22.7,12,27.3,13,29.5,"*","*","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","M",54,54,100.0,54,"*","*",8,14.8,16,29.6,20,37.0,"*","*","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","F",141,139,98.6,139,10,7.2,10,7.2,21,15.1,61,43.9,37,26.6,98,70.5
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","M",105,105,100.0,105,6,5.7,10,9.5,16,15.2,54,51.4,19,18.1,73,69.5
"Stamford School District","=""1350011""","Springdale School","=""1351111""","F",48,48,100.0,48,"*","*","*","*",17,35.4,15,31.3,"*","*","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","M",42,41,97.6,41,"*","*","*","*",10,24.4,20,48.8,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","F",199,194,97.5,194,40,20.6,41,21.1,71,36.6,24,12.4,18,9.3,42,21.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","M",217,212,97.7,212,54,25.5,34,16.0,69,32.5,30,14.2,25,11.8,55,25.9
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","F",44,44,100.0,44,"*","*","*","*",13,29.5,18,40.9,6,13.6,24,54.5
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","M",40,40,100.0,40,"*","*","*","*",9,22.5,15,37.5,9,22.5,24,60.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","F",77,76,98.7,75,9,12.0,11,14.7,28,37.3,12,16.0,15,20.0,27,36.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","M",84,82,97.6,82,6,7.3,8,9.8,23,28.0,18,22.0,27,32.9,45,54.9
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","F",41,41,100.0,41,"*","*","*","*",11,26.8,10,24.4,8,19.5,18,43.9
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","M",49,48,98.0,48,"*","*","*","*",12,25.0,18,37.5,8,16.7,26,54.2
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","F",114,114,100.0,114,35,30.7,"*","*",19,16.7,36,31.6,"*","*","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","M",88,88,100.0,88,27,30.7,"*","*",12,13.6,42,47.7,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","F",273,261,95.6,259,54,20.8,42,16.2,75,29.0,44,17.0,44,17.0,88,34.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","M",239,233,97.5,233,58,24.9,41,17.6,58,24.9,37,15.9,39,16.7,76,32.6
"Stamford School District","=""1350011""","Westover School","=""1351411""","F",49,49,100.0,49,"*","*","*","*",15,30.6,18,36.7,6,12.2,24,49.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","M",48,48,100.0,48,"*","*","*","*",11,22.9,15,31.3,7,14.6,22,45.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","F",51,50,98.0,50,"*","*","*","*",14,28.0,20,40.0,"*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","M",54,54,100.0,54,"*","*","*","*",14,25.9,23,42.6,"*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","F",92,90,97.8,90,"*","*","*","*",10,11.1,42,46.7,34,37.8,76,84.4
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","M",106,105,99.1,105,"*","*","*","*",9,8.6,53,50.5,37,35.2,90,85.7
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","F",62,62,100.0,62,"*","*","*","*",14,22.6,24,38.7,17,27.4,41,66.1
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","M",71,71,100.0,71,"*","*","*","*",10,14.1,40,56.3,12,16.9,52,73.2
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","F",96,96,100.0,96,"*","*","*","*",26,27.1,28,29.2,31,32.3,59,61.5
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","M",84,83,98.8,83,"*","*","*","*",29,34.9,20,24.1,28,33.7,48,57.8
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","F",36,36,100.0,36,0,0.0,"*","*","*","*",22,61.1,"*","*","*","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","M",30,29,96.7,29,"*","*","*","*","*","*",15,51.7,"*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","F",131,128,97.7,128,"*","*","*","*",58,45.3,32,25.0,19,14.8,51,39.8
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","M",131,125,95.4,124,"*","*","*","*",40,32.3,28,22.6,31,25.0,59,47.6
"Stratford School District","=""1380011""","Chapel School","=""1380311""","F",38,38,100.0,38,"*","*","*","*",10,26.3,15,39.5,"*","*","*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""","M",43,42,97.7,42,"*","*","*","*",7,16.7,18,42.9,"*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","F",130,130,100.0,130,11,8.5,18,13.8,30,23.1,60,46.2,11,8.5,71,54.6
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","M",138,137,99.3,137,15,10.9,11,8.0,24,17.5,62,45.3,25,18.2,87,63.5
"Stratford School District","=""1380011""","Franklin School","=""1380411""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","F",131,131,100.0,131,24,18.3,15,11.5,39,29.8,47,35.9,6,4.6,53,40.5
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","M",136,134,98.5,134,27,20.1,22,16.4,22,16.4,56,41.8,7,5.2,63,47.0
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","F",39,39,100.0,39,6,15.4,6,15.4,9,23.1,18,46.2,0,0.0,18,46.2
"Stratford School District","=""1380011""","Nichols School","=""1380911""","M",31,31,100.0,31,"*","*",7,22.6,6,19.4,11,35.5,"*","*","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","F",50,49,98.0,49,"*","*","*","*",12,24.5,19,38.8,"*","*","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","M",36,35,97.2,35,"*","*","*","*",9,25.7,16,45.7,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","F",59,59,100.0,59,"*","*","*","*",11,18.6,27,45.8,15,25.4,42,71.2
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","M",44,43,97.7,43,"*","*","*","*",9,20.9,19,44.2,8,18.6,27,62.8
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","F",119,117,98.3,117,6,5.1,16,13.7,49,41.9,28,23.9,18,15.4,46,39.3
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","M",119,116,97.5,116,20,17.2,14,12.1,40,34.5,25,21.6,17,14.7,42,36.2
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","M",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","F",69,67,97.1,67,"*","*","*","*",13,19.4,33,49.3,13,19.4,46,68.7
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","M",76,76,100.0,76,"*","*","*","*",17,22.4,35,46.1,15,19.7,50,65.8
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","F",98,97,99.0,97,"*","*","*","*",26,26.8,26,26.8,38,39.2,64,66.0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","M",104,100,96.2,100,"*","*","*","*",17,17.0,21,21.0,57,57.0,78,78.0
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","F",99,99,100.0,99,"*","*","*","*",13,13.1,49,49.5,25,25.3,74,74.7
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","M",84,83,98.8,83,"*","*","*","*",12,14.5,45,54.2,17,20.5,62,74.7
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","F",49,49,100.0,49,11,22.4,16,32.7,16,32.7,6,12.2,0,0.0,6,12.2
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","M",45,45,100.0,45,21,46.7,11,24.4,7,15.6,6,13.3,0,0.0,6,13.3
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","F",73,73,100.0,73,6,8.2,12,16.4,23,31.5,24,32.9,8,11.0,32,43.8
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","M",97,96,99.0,96,19,19.8,16,16.7,23,24.0,26,27.1,12,12.5,38,39.6
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","F",39,39,100.0,39,0,0.0,"*","*","*","*",25,64.1,6,15.4,31,79.5
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","M",35,35,100.0,35,"*","*","*","*","*","*",15,42.9,11,31.4,26,74.3
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","F",58,58,100.0,58,"*","*","*","*",15,25.9,28,48.3,11,19.0,39,67.2
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","M",69,69,100.0,69,"*","*","*","*",22,31.9,22,31.9,8,11.6,30,43.5
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","F",79,79,100.0,79,"*","*","*","*",22,27.8,36,45.6,8,10.1,44,55.7
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","M",86,86,100.0,86,"*","*",13,15.1,16,18.6,41,47.7,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","F",32,31,96.9,31,6,19.4,"*","*",18,58.1,"*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","M",39,37,94.9,37,7,18.9,"*","*",14,37.8,"*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","F",108,108,100.0,108,"*","*","*","*",21,19.4,34,31.5,47,43.5,81,75.0
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","M",106,106,100.0,106,"*","*","*","*",23,21.7,30,28.3,42,39.6,72,67.9
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","F",83,83,100.0,83,"*","*","*","*",9,10.8,41,49.4,30,36.1,71,85.5
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","M",99,99,100.0,99,"*","*","*","*",10,10.1,54,54.5,31,31.3,85,85.9
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","F",124,124,100.0,124,"*","*","*","*",8,6.5,86,69.4,25,20.2,111,89.5
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","M",112,112,100.0,112,"*","*","*","*",14,12.5,58,51.8,29,25.9,87,77.7
"Torrington School District","=""1430011""","East School","=""1430111""","F",29,28,96.6,28,0,0.0,"*","*","*","*",14,50.0,10,35.7,24,85.7
"Torrington School District","=""1430011""","East School","=""1430111""","M",28,27,96.4,27,0,0.0,0,0.0,"*","*",12,44.4,"*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","F",26,26,100.0,26,"*","*","*","*","*","*",17,65.4,"*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","M",41,41,100.0,41,"*","*","*","*","*","*",22,53.7,"*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","M",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","F",60,60,100.0,60,"*","*",7,11.7,16,26.7,31,51.7,"*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","M",68,67,98.5,67,"*","*",8,11.9,18,26.9,29,43.3,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","F",109,100,91.7,100,10,10.0,19,19.0,38,38.0,20,20.0,13,13.0,33,33.0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","M",143,126,88.1,125,22,17.6,25,20.0,42,33.6,17,13.6,19,15.2,36,28.8
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","F",148,147,99.3,147,22,15.0,18,12.2,31,21.1,68,46.3,8,5.4,76,51.7
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","M",182,178,97.8,178,17,9.6,18,10.1,30,16.9,98,55.1,15,8.4,113,63.5
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","F",29,29,100.0,29,"*","*","*","*",8,27.6,9,31.0,"*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","M",37,37,100.0,37,"*","*","*","*",7,18.9,18,48.6,"*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","F",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","M",21,18,85.7,18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","F",43,43,100.0,43,0,0.0,0,0.0,"*","*",21,48.8,"*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","M",46,46,100.0,46,"*","*","*","*","*","*",21,45.7,19,41.3,40,87.0
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","F",42,42,100.0,42,0,0.0,"*","*","*","*",7,16.7,30,71.4,37,88.1
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","M",40,40,100.0,40,0,0.0,"*","*","*","*",16,40.0,21,52.5,37,92.5
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","F",48,48,100.0,48,0,0.0,"*","*","*","*",25,52.1,17,35.4,42,87.5
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","M",47,47,100.0,47,"*","*","*","*","*","*",23,48.9,18,38.3,41,87.2
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","F",117,116,99.1,116,"*","*","*","*",15,12.9,59,50.9,35,30.2,94,81.0
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","M",118,118,100.0,118,"*","*","*","*",12,10.2,59,50.0,36,30.5,95,80.5
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","F",30,30,100.0,30,0,0.0,"*","*","*","*",11,36.7,16,53.3,27,90.0
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","M",38,38,100.0,38,"*","*","*","*","*","*",15,39.5,18,47.4,33,86.8
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","F",116,115,99.1,115,"*","*","*","*",20,17.4,53,46.1,38,33.0,91,79.1
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","M",108,106,98.1,106,"*","*","*","*",18,17.0,44,41.5,33,31.1,77,72.6
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","F",44,44,100.0,44,"*","*","*","*","*","*",15,34.1,18,40.9,33,75.0
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","M",53,53,100.0,53,"*","*","*","*","*","*",25,47.2,19,35.8,44,83.0
"Trumbull School District","=""1440011""","REACH","=""1440511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","F",27,27,100.0,27,"*","*","*","*","*","*",11,40.7,8,29.6,19,70.4
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","M",38,38,100.0,38,0,0.0,"*","*","*","*",15,39.5,17,44.7,32,84.2
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","F",302,300,99.3,300,"*","*","*","*",52,17.3,70,23.3,167,55.7,237,79.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","M",254,249,98.0,249,"*","*","*","*",55,22.1,52,20.9,131,52.6,183,73.5
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","F",21,21,100.0,21,"*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","M",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","F",44,44,100.0,44,"*","*",9,20.5,10,22.7,18,40.9,"*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","M",41,41,100.0,41,"*","*",6,14.6,13,31.7,15,36.6,"*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","M",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","F",115,113,98.3,113,11,9.7,23,20.4,41,36.3,19,16.8,19,16.8,38,33.6
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","M",84,83,98.8,82,11,13.4,15,18.3,25,30.5,16,19.5,15,18.3,31,37.8
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","F",92,92,100.0,92,"*","*",19,20.7,16,17.4,45,48.9,"*","*","*","*"
