"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","N",288,283,98.3,282,0,0.0,"*","*","*","*",78,27.7,167,59.2,245,86.9,308
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Y",50,48,96.0,47,"*","*","*","*",19,40.4,10,21.3,13,27.7,23,48.9,267
"Windham School District","=""1630011""","Windham High School","=""1636111""","N",115,106,92.2,106,30,28.3,23,21.7,"*","*","*","*",9,8.5,"*","*",222
"Windham School District","=""1630011""","Windham High School","=""1636111""","Y",21,21,100.0,21,12,57.1,6,28.6,"*","*","*","*",0,0.0,"*","*",190
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","N",98,97,99.0,97,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Expulsion","=""1640411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","N",252,242,96.0,242,"*","*",31,12.8,88,36.4,53,21.9,"*","*","*","*",266
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Y",45,42,93.3,42,"*","*",15,35.7,11,26.2,0,0.0,"*","*","*","*",200
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","N",169,168,99.4,168,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"

