"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","N",54,53,98.1,53,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","N",67,67,100.0,67,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","N",295,292,99.0,292,"*","*",7,2.4,38,13.0,"*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Y",33,32,97.0,32,"*","*",6,18.8,14,43.8,"*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","N",299,298,99.7,298,"*","*",9,3.0,18,6.0,161,54.0,"*","*","*","*"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Y",44,44,100.0,44,"*","*",10,22.7,17,38.6,9,20.5,"*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","N",278,277,99.6,277,"*","*","*","*","*","*",187,67.5,43,15.5,230,83.0
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Y",25,25,100.0,25,"*","*","*","*","*","*",6,24.0,0,0.0,6,24.0
"Southington School District","=""1310011""","Alta","=""1310111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","N",102,102,100.0,102,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","N",47,46,97.9,46,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","N",59,59,100.0,59,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","N",220,220,100.0,220,7,3.2,7,3.2,"*","*","*","*",37,16.8,"*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Y",30,29,96.7,29,9,31.0,11,37.9,"*","*","*","*",0,0.0,"*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",469,460,98.1,460,"*","*",23,5.0,105,22.8,116,25.2,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Y",51,51,100.0,51,"*","*",14,27.5,18,35.3,7,13.7,"*","*","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","N",51,50,98.0,50,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","N",78,78,100.0,78,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","N",55,55,100.0,55,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","N",99,99,100.0,99,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",79,76,96.2,76,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","N",102,102,100.0,102,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","N",37,32,86.5,32,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Y",10,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","N",153,153,100.0,153,18,11.8,"*","*","*","*","*","*",23,15.0,"*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Y",28,24,85.7,24,18,75.0,"*","*","*","*","*","*",0,0.0,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","N",156,152,97.4,152,11,7.2,"*","*","*","*",77,50.7,27,17.8,104,68.4
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Y",25,25,100.0,25,20,80.0,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford School District","=""1350011""","Hart School","=""1352211""","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Hart School","=""1352211""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","N",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","N",271,267,98.5,267,34,12.7,30,11.2,"*","*","*","*",28,10.5,"*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Y",35,34,97.1,34,21,61.8,7,20.6,"*","*","*","*",0,0.0,"*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","N",156,156,100.0,156,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","N",226,224,99.1,224,9,4.0,14,6.3,"*","*","*","*",56,25.0,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Y",20,20,100.0,20,7,35.0,6,30.0,"*","*","*","*",0,0.0,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","N",78,77,98.7,77,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",371,363,97.8,363,72,19.8,65,17.9,133,36.6,"*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Y",45,43,95.6,43,22,51.2,10,23.3,7,16.3,"*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","N",69,69,100.0,69,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",144,142,98.6,141,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","N",179,179,100.0,179,46,25.7,"*","*","*","*",78,43.6,16,8.9,94,52.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Y",23,23,100.0,23,16,69.6,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",465,450,96.8,448,85,19.0,"*","*","*","*",81,18.1,83,18.5,164,36.6
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Y",47,44,93.6,44,27,61.4,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","N",87,87,100.0,87,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","N",89,88,98.9,88,"*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","N",171,169,98.8,169,0,0.0,"*","*","*","*",84,49.7,"*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Y",27,26,96.3,26,6,23.1,"*","*","*","*",11,42.3,"*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","N",107,107,100.0,107,"*","*","*","*",16,15.0,57,53.3,"*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Y",26,26,100.0,26,"*","*","*","*",8,30.8,7,26.9,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",158,158,100.0,158,"*","*","*","*",48,30.4,"*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Y",22,21,95.5,21,"*","*","*","*",7,33.3,"*","*","*","*","*","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","N",59,58,98.3,58,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",243,236,97.1,235,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","N",249,248,99.6,248,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","N",236,234,99.2,234,32,13.7,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Y",31,31,100.0,31,19,61.3,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","N",74,72,97.3,72,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","N",95,94,98.9,94,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",212,208,98.1,208,"*","*",22,10.6,83,39.9,53,25.5,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Y",26,25,96.2,25,10,40.0,8,32.0,"*","*",0,0.0,"*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","N",130,129,99.2,129,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",176,173,98.3,173,0,0.0,"*","*",32,18.5,"*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Y",26,24,92.3,24,"*","*","*","*",11,45.8,"*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","N",170,170,100.0,170,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N",80,80,100.0,80,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",142,141,99.3,141,"*","*",20,14.2,38,27.0,"*","*",20,14.2,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",28,28,100.0,28,11,39.3,"*","*",8,28.6,"*","*",0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","N",60,60,100.0,60,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",113,113,100.0,113,"*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","N",151,151,100.0,151,"*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N",63,60,95.2,60,"*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",193,193,100.0,193,"*","*","*","*",37,19.2,"*","*",89,46.1,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Y",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*",0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","N",164,164,100.0,164,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","N",212,212,100.0,212,"*","*","*","*","*","*",136,64.2,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Y",24,24,100.0,24,"*","*","*","*","*","*",8,33.3,"*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","N",53,53,100.0,53,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","N",108,108,100.0,108,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",196,182,92.9,182,16,8.8,27,14.8,72,39.6,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",56,44,78.6,43,16,37.2,17,39.5,8,18.6,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","N",271,270,99.6,270,"*","*",26,9.6,50,18.5,156,57.8,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Y",59,55,93.2,55,23,41.8,"*","*",11,20.0,10,18.2,"*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","N",33,28,84.8,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","N",81,81,100.0,81,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","N",75,75,100.0,75,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","N",89,89,100.0,89,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","N",211,210,99.5,210,"*","*","*","*",21,10.0,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Y",24,24,100.0,24,"*","*","*","*",6,25.0,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","N",61,61,100.0,61,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","N",206,203,98.5,203,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","N",81,81,100.0,81,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","N",53,53,100.0,53,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",511,506,99.0,506,"*","*","*","*",91,18.0,113,22.3,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",45,43,95.6,43,"*","*","*","*",16,37.2,9,20.9,"*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
