"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","N",34,34,100.0,34,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Y",68,68,100.0,68,"*","*",13,19.1,22,32.4,17,25.0,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",452,443,98.0,443,"*","*","*","*",101,22.8,106,23.9,204,46.0,310,70.0
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","N",48,47,97.9,47,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Y",39,39,100.0,39,"*","*","*","*","*","*",17,43.6,8,20.5,25,64.1
"Sprague School District","=""1330011""","Sayles School","=""1330111""","N",38,38,100.0,38,0,0.0,0,0.0,"*","*",22,57.9,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Y",38,38,100.0,38,"*","*","*","*",9,23.7,18,47.4,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","N",74,74,100.0,74,0,0.0,"*","*",17,23.0,42,56.8,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Y",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Y",41,41,100.0,41,"*","*","*","*",7,17.1,24,58.5,6,14.6,30,73.2
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","N",73,73,100.0,73,0,0.0,"*","*","*","*",34,46.6,23,31.5,57,78.1
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Y",44,39,88.6,39,25,64.1,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Y",8,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N",10,8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Y",99,96,97.0,96,26,27.1,"*","*",25,26.0,29,30.2,"*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","N",82,81,98.8,81,10,12.3,"*","*",8,9.9,41,50.6,"*","*","*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Y",53,53,100.0,53,"*","*","*","*",14,26.4,13,24.5,7,13.2,20,37.7
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","N",41,41,100.0,41,0,0.0,"*","*","*","*",20,48.8,11,26.8,31,75.6
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Y",86,82,95.3,82,24,29.3,"*","*",13,15.9,30,36.6,"*","*","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","N",95,95,100.0,95,7,7.4,"*","*",13,13.7,47,49.5,"*","*","*","*"
"Stamford School District","=""1350011""","Hart School","=""1352211""","Y",50,50,100.0,50,"*","*","*","*",15,30.0,12,24.0,11,22.0,23,46.0
"Stamford School District","=""1350011""","Hart School","=""1352211""","N",43,43,100.0,43,"*","*","*","*",0,0.0,19,44.2,20,46.5,39,90.7
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Y",47,47,100.0,47,"*","*","*","*",14,29.8,15,31.9,"*","*","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","N",30,30,100.0,30,"*","*","*","*",7,23.3,13,43.3,"*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Y",40,40,100.0,40,"*","*","*","*","*","*",11,27.5,"*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","N",21,21,100.0,21,0,0.0,"*","*","*","*",10,47.6,"*","*","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Y",52,52,100.0,52,"*","*","*","*","*","*",17,32.7,7,13.5,24,46.2
"Stamford School District","=""1350011""","Newfield School","=""1350611""","N",27,27,100.0,27,0,0.0,"*","*","*","*",10,37.0,12,44.4,22,81.5
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Y",65,65,100.0,65,"*","*","*","*",22,33.8,16,24.6,0,0.0,16,24.6
"Stamford School District","=""1350011""","Northeast School","=""1351811""","N",47,46,97.9,46,"*","*","*","*",7,15.2,25,54.3,11,23.9,36,78.3
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Y",172,168,97.7,168,"*","*",28,16.7,44,26.2,44,26.2,"*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","N",134,133,99.3,133,"*","*",9,6.8,16,12.0,77,57.9,"*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Y",72,72,100.0,72,"*","*","*","*",17,23.6,23,31.9,"*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","N",101,101,100.0,101,"*","*","*","*",9,8.9,63,62.4,"*","*","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Y",62,62,100.0,62,"*","*","*","*","*","*",15,24.2,"*","*","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","N",36,36,100.0,36,"*","*","*","*","*","*",18,50.0,"*","*","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Y",128,127,99.2,127,"*","*","*","*",31,24.4,52,40.9,21,16.5,73,57.5
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","N",118,117,99.2,117,"*","*",9,7.7,"*","*",63,53.8,35,29.9,98,83.8
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Y",54,53,98.1,53,"*","*","*","*",19,35.8,16,30.2,"*","*","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","N",36,36,100.0,36,"*","*","*","*",8,22.2,19,52.8,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Y",244,235,96.3,235,75,31.9,58,24.7,78,33.2,15,6.4,9,3.8,24,10.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",172,171,99.4,171,19,11.1,17,9.9,62,36.3,39,22.8,34,19.9,73,42.7
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Y",58,58,100.0,58,"*","*",8,13.8,"*","*",20,34.5,6,10.3,26,44.8
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","N",26,26,100.0,26,0,0.0,0,0.0,"*","*",13,50.0,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Y",70,70,100.0,69,"*","*","*","*",24,34.8,9,13.0,8,11.6,17,24.6
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",91,88,96.7,88,"*","*","*","*",27,30.7,21,23.9,34,38.6,55,62.5
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Y",66,65,98.5,65,13,20.0,"*","*","*","*",21,32.3,7,10.8,28,43.1
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","N",24,24,100.0,24,0,0.0,"*","*","*","*",7,29.2,9,37.5,16,66.7
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Y",117,117,100.0,117,52,44.4,"*","*",21,17.9,28,23.9,"*","*","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","N",85,85,100.0,85,"*","*",0,0.0,10,11.8,50,58.8,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Y",266,252,94.7,250,92,36.8,59,23.6,67,26.8,21,8.4,11,4.4,32,12.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",246,242,98.4,242,20,8.3,24,9.9,66,27.3,60,24.8,72,29.8,132,54.5
"Stamford School District","=""1350011""","Westover School","=""1351411""","Y",54,54,100.0,54,"*","*",13,24.1,18,33.3,11,20.4,"*","*","*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","N",43,43,100.0,43,"*","*",0,0.0,8,18.6,22,51.2,"*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Y",34,33,97.1,33,"*","*","*","*",9,27.3,13,39.4,"*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","N",71,71,100.0,71,"*","*","*","*",19,26.8,30,42.3,"*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","N",179,177,98.9,177,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Y",43,43,100.0,43,"*","*","*","*",10,23.3,17,39.5,8,18.6,25,58.1
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","N",90,90,100.0,90,"*","*","*","*",14,15.6,47,52.2,21,23.3,68,75.6
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Y",33,32,97.0,32,"*","*","*","*",10,31.3,7,21.9,7,21.9,14,43.8
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",147,147,100.0,147,"*","*","*","*",45,30.6,41,27.9,52,35.4,93,63.3
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Y",22,21,95.5,21,"*","*","*","*","*","*",10,47.6,"*","*","*","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","N",44,44,100.0,44,0,0.0,"*","*","*","*",27,61.4,"*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Y",111,107,96.4,107,"*","*",22,20.6,49,45.8,18,16.8,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",151,146,96.7,145,"*","*","*","*",49,33.8,42,29.0,39,26.9,81,55.9
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Y",43,43,100.0,43,"*","*","*","*",9,20.9,16,37.2,"*","*","*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""","N",38,37,97.4,37,"*","*","*","*",8,21.6,17,45.9,"*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Y",117,116,99.1,116,"*","*",23,19.8,31,26.7,38,32.8,"*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","N",151,151,100.0,151,7,4.6,"*","*",23,15.2,84,55.6,"*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Y",133,132,99.2,132,36,27.3,"*","*",31,23.5,39,29.5,"*","*","*","*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","N",134,133,99.3,133,15,11.3,"*","*",30,22.6,64,48.1,"*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Y",33,33,100.0,33,6,18.2,"*","*","*","*",9,27.3,0,0.0,9,27.3
"Stratford School District","=""1380011""","Nichols School","=""1380911""","N",37,37,100.0,37,6,16.2,"*","*","*","*",20,54.1,"*","*","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Y",50,48,96.0,48,"*","*",9,18.8,13,27.1,21,43.8,"*","*","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","N",36,36,100.0,36,"*","*",6,16.7,8,22.2,14,38.9,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Y",32,32,100.0,32,"*","*","*","*",10,31.3,12,37.5,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","N",71,70,98.6,70,"*","*","*","*",10,14.3,34,48.6,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Y",119,115,96.6,115,"*","*",20,17.4,46,40.0,17,14.8,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",119,118,99.2,118,"*","*","*","*",43,36.4,36,30.5,25,21.2,61,51.7
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Y",21,21,100.0,21,"*","*","*","*","*","*",9,42.9,"*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","N",22,22,100.0,22,0,0.0,"*","*","*","*",9,40.9,"*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","N",128,127,99.2,127,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Y",25,23,92.0,23,"*","*","*","*",11,47.8,"*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",177,174,98.3,174,0,0.0,"*","*",32,18.4,"*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","N",167,167,100.0,167,"*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y",84,84,100.0,84,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",67,67,100.0,67,12,17.9,11,16.4,18,26.9,20,29.9,6,9.0,26,38.8
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",103,102,99.0,102,13,12.7,17,16.7,28,27.5,30,29.4,14,13.7,44,43.1
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","N",55,55,100.0,55,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",27,27,100.0,27,"*","*","*","*","*","*",10,37.0,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",100,100,100.0,100,"*","*","*","*","*","*",40,40.0,"*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Y",57,57,100.0,57,"*","*",10,17.5,12,21.1,22,38.6,"*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","N",108,108,100.0,108,"*","*",9,8.3,26,24.1,55,50.9,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Y",31,30,96.8,30,"*","*","*","*",11,36.7,"*","*",0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N",40,38,95.0,38,"*","*","*","*",21,55.3,"*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","N",168,168,100.0,168,"*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","N",219,219,100.0,219,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","Y",22,20,90.9,20,0,0.0,"*","*","*","*",9,45.0,8,40.0,17,85.0
"Torrington School District","=""1430011""","East School","=""1430111""","N",35,35,100.0,35,0,0.0,0,0.0,"*","*",17,48.6,"*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Y",40,40,100.0,40,"*","*","*","*","*","*",22,55.0,6,15.0,28,70.0
"Torrington School District","=""1430011""","Forbes School","=""1430211""","N",27,27,100.0,27,0,0.0,"*","*","*","*",17,63.0,7,25.9,24,88.9
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Y",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Y",48,47,97.9,47,"*","*",9,19.1,14,29.8,14,29.8,"*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","N",80,80,100.0,80,"*","*",6,7.5,20,25.0,46,57.5,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",121,103,85.1,103,23,22.3,27,26.2,35,34.0,12,11.7,6,5.8,18,17.5
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",131,123,93.9,122,9,7.4,17,13.9,45,36.9,25,20.5,26,21.3,51,41.8
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Y",155,151,97.4,151,23,15.2,24,15.9,37,24.5,60,39.7,7,4.6,67,44.4
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","N",175,174,99.4,174,16,9.2,12,6.9,24,13.8,106,60.9,16,9.2,122,70.1
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Y",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","N",216,216,100.0,216,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Y",30,29,96.7,29,"*","*","*","*",14,48.3,8,27.6,"*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","N",194,192,99.0,192,"*","*","*","*",24,12.5,89,46.4,"*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",61,60,98.4,60,"*","*","*","*",16,26.7,16,26.7,20,33.3,36,60.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",495,489,98.8,489,"*","*","*","*",91,18.6,106,21.7,278,56.9,384,78.5
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y",22,21,95.5,20,11,55.0,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Y",32,32,100.0,32,6,18.8,9,28.1,9,28.1,8,25.0,0,0.0,8,25.0
"Vernon School District","=""1460011""","Center Road School","=""1461411""","N",53,53,100.0,53,0,0.0,6,11.3,14,26.4,25,47.2,8,15.1,33,62.3
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","N",23,23,100.0,23,"*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",77,74,96.1,74,16,21.6,26,35.1,16,21.6,10,13.5,6,8.1,16,21.6
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",122,122,100.0,121,6,5.0,12,9.9,50,41.3,25,20.7,28,23.1,53,43.8
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Y",24,24,100.0,24,"*","*","*","*","*","*",6,25.0,"*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","N",21,21,100.0,21,"*","*","*","*","*","*",10,47.6,"*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Y",98,97,99.0,97,20,20.6,"*","*",21,21.6,36,37.1,"*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",105,105,100.0,105,"*","*",14,13.3,10,9.5,63,60.0,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
