"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","M",156,150,96.2,147,62,42.2,46,31.3,32,21.8,"*","*","*","*",7,4.8,196
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","F",17,12,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","M",16,12,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","F",142,135,95.1,135,47,34.8,47,34.8,28,20.7,"*","*","*","*",13,9.6,205
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","M",159,157,98.7,155,64,41.3,41,26.5,35,22.6,"*","*","*","*",15,9.7,204
"Waterbury School District","=""1510011""","State Street School","=""1519011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","F",79,78,98.7,77,"*","*",13,16.9,39,50.6,14,18.2,"*","*","*","*",239
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","M",36,35,97.2,35,"*","*",6,17.1,14,40.0,8,22.9,"*","*","*","*",250
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","F",131,131,100.0,131,10,7.6,22,16.8,60,45.8,24,18.3,15,11.5,39,29.8,245
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","M",101,101,100.0,101,8,7.9,19,18.8,43,42.6,11,10.9,20,19.8,31,30.7,245
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","F",122,118,96.7,118,60,50.8,28,23.7,24,20.3,"*","*","*","*",6,5.1,196
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","M",151,148,98.0,147,77,52.4,29,19.7,30,20.4,"*","*","*","*",11,7.5,197
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","F",113,109,96.5,109,"*","*","*","*",39,35.8,26,23.9,32,29.4,58,53.2,269
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","M",97,96,99.0,96,"*","*","*","*",31,32.3,21,21.9,33,34.4,54,56.3,272
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","F",110,105,95.5,105,"*","*","*","*",37,35.2,34,32.4,25,23.8,59,56.2,268
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","M",98,94,95.9,94,"*","*","*","*",36,38.3,20,21.3,24,25.5,44,46.8,262
"West Hartford School District","=""1550011""","REACH","=""1557311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","F",175,173,98.9,173,"*","*","*","*",35,20.2,33,19.1,94,54.3,127,73.4,293
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","M",190,188,98.9,188,"*","*","*","*",32,17.0,44,23.4,106,56.4,150,79.8,300
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","F",180,180,100.0,180,"*","*","*","*",30,16.7,39,21.7,98,54.4,137,76.1,296
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","M",162,161,99.4,161,"*","*","*","*",15,9.3,29,18.0,109,67.7,138,85.7,311
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","F",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","M",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","F",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","M",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","F",177,174,98.3,174,17,9.8,21,12.1,61,35.1,36,20.7,39,22.4,75,43.1,255
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","M",183,182,99.5,181,27,14.9,28,15.5,66,36.5,27,14.9,33,18.2,60,33.1,245
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","F",47,47,100.0,47,"*","*","*","*",21,44.7,13,27.7,9,19.1,22,46.8,264
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","M",43,43,100.0,43,"*","*","*","*",16,37.2,11,25.6,11,25.6,22,51.2,264
"Weston School District","=""1570011""","Weston High School","=""1576111""","F",97,97,100.0,97,0,0.0,"*","*","*","*",26,26.8,56,57.7,82,84.5,301
"Weston School District","=""1570011""","Weston High School","=""1576111""","M",109,104,95.4,104,"*","*","*","*",29,27.9,25,24.0,46,44.2,71,68.3,289
"Westport School District","=""1580011""","Staples High School","=""1586111""","F",225,222,98.7,222,"*","*","*","*",54,24.3,49,22.1,111,50.0,160,72.1,293
"Westport School District","=""1580011""","Staples High School","=""1586111""","M",252,246,97.6,246,"*","*","*","*",45,18.3,53,21.5,142,57.7,195,79.3,301
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","F",157,154,98.1,154,"*","*","*","*",48,31.2,48,31.2,42,27.3,90,58.4,267
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","M",154,145,94.2,145,"*","*","*","*",49,33.8,32,22.1,48,33.1,80,55.2,272
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","F",178,174,97.8,173,0,0.0,"*","*","*","*",48,27.7,84,48.6,132,76.3,296
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","M",160,157,98.1,156,"*","*","*","*",18,11.5,40,25.6,96,61.5,136,87.2,309
"Windham School District","=""1630011""","Windham High School","=""1636111""","F",56,50,89.3,50,11,22.0,15,30.0,12,24.0,"*","*","*","*",12,24.0,226
"Windham School District","=""1630011""","Windham High School","=""1636111""","M",80,77,96.3,77,31,40.3,14,18.2,21,27.3,"*","*","*","*",11,14.3,211
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","F",54,53,98.1,53,"*","*","*","*",23,43.4,13,24.5,8,15.1,21,39.6,251
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","M",52,51,98.1,51,"*","*","*","*",21,41.2,14,27.5,6,11.8,20,39.2,253
"Windsor School District","=""1640011""","Expulsion","=""1640411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","F",161,156,96.9,156,10,6.4,21,13.5,55,35.3,29,18.6,41,26.3,70,44.9,260
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","M",136,128,94.1,128,10,7.8,25,19.5,44,34.4,24,18.8,25,19.5,49,38.3,252
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","F",92,92,100.0,92,"*","*","*","*",37,40.2,21,22.8,25,27.2,46,50.0,266
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","M",94,93,98.9,93,"*","*","*","*",34,36.6,23,24.7,25,26.9,48,51.6,265
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","F",128,128,100.0,128,"*","*","*","*",41,32.0,28,21.9,42,32.8,70,54.7,271
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","M",117,116,99.1,116,"*","*","*","*",24,20.7,27,23.3,51,44.0,78,67.2,281

