"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Race/Ethnicity"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Stonington School District","=""1370011""","Asian",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","White",137,134,97.8,134,"*","*","*","*",15,11.2,60,44.8,50,37.3,110,82.1,281
"Stonington School District","=""1370011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Asian",24,24,100.0,24,0,0.0,"*","*","*","*",13,54.2,6,25.0,19,79.2,274
"Stratford School District","=""1380011""","Black or African American",118,116,98.3,116,20,17.2,27,23.3,24,20.7,37,31.9,8,6.9,45,38.8,227
"Stratford School District","=""1380011""","Hispanic/Latino of any race",159,159,100.0,159,17,10.7,27,17.0,45,28.3,61,38.4,9,5.7,70,44.0,237
"Stratford School District","=""1380011""","White",205,202,98.5,202,10,5.0,22,10.9,32,15.8,103,51.0,35,17.3,138,68.3,261
"Stratford School District","=""1380011""","Two or More Races",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Asian",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Hispanic/Latino of any race",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","White",117,115,98.3,115,"*","*","*","*",25,21.7,62,53.9,20,17.4,82,71.3,270
"Suffield School District","=""1390011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","White",66,66,100.0,66,0,0.0,6,9.1,8,12.1,37,56.1,15,22.7,52,78.8,272
"Thomaston School District","=""1400011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","White",83,82,98.8,82,8,9.8,10,12.2,17,20.7,36,43.9,11,13.4,47,57.3,251
"Thompson School District","=""1410011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Asian",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Hispanic/Latino of any race",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","White",164,164,100.0,164,"*","*","*","*",16,9.8,88,53.7,53,32.3,141,86.0,285
"Tolland School District","=""1420011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Asian",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Black or African American",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Hispanic/Latino of any race",71,71,100.0,71,"*","*",12,16.9,17,23.9,31,43.7,"*","*","*","*",241
"Torrington School District","=""1430011""","White",243,241,99.2,241,10,4.1,19,7.9,42,17.4,124,51.5,46,19.1,170,70.5,263
"Torrington School District","=""1430011""","Two or More Races",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Asian",49,49,100.0,49,0,0.0,"*","*","*","*",14,28.6,29,59.2,43,87.8,298
"Trumbull School District","=""1440011""","Black or African American",23,23,100.0,23,0,0.0,"*","*","*","*",7,30.4,7,30.4,14,60.9,264
"Trumbull School District","=""1440011""","Hispanic/Latino of any race",37,37,100.0,37,0,0.0,"*","*","*","*",19,51.4,11,29.7,30,81.1,277
"Trumbull School District","=""1440011""","White",383,383,100.0,383,10,2.6,13,3.4,27,7.0,162,42.3,171,44.6,333,86.9,289
"Trumbull School District","=""1440011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","White",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Asian",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Black or African American",24,24,100.0,24,"*","*","*","*",8,33.3,8,33.3,0,0.0,8,33.3,232
"Vernon School District","=""1460011""","Hispanic/Latino of any race",43,43,100.0,43,"*","*",7,16.3,12,27.9,13,30.2,"*","*","*","*",238
"Vernon School District","=""1460011""","White",147,147,100.0,147,9,6.1,14,9.5,37,25.2,68,46.3,19,12.9,87,59.2,255
"Vernon School District","=""1460011""","Two or More Races",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","White",26,26,100.0,26,0,0.0,"*","*","*","*",16,61.5,"*","*","*","*",256
"Voluntown School District","=""1470011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Asian",25,25,100.0,25,"*","*",0,0.0,9,36.0,9,36.0,"*","*","*","*",246
"Wallingford School District","=""1480011""","Black or African American",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Hispanic/Latino of any race",98,98,100.0,98,"*","*",23,23.5,24,24.5,33,33.7,"*","*","*","*",244
"Wallingford School District","=""1480011""","White",317,316,99.7,316,7,2.2,15,4.7,51,16.1,175,55.4,68,21.5,243,76.9,271
"Wallingford School District","=""1480011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Asian",21,21,100.0,21,"*","*","*","*","*","*",6,28.6,"*","*","*","*",236
"Waterbury School District","=""1510011""","Black or African American",305,305,100.0,305,82,26.9,94,30.8,"*","*",63,20.7,"*","*","*","*",211
"Waterbury School District","=""1510011""","Hispanic/Latino of any race",783,783,100.0,783,226,28.9,167,21.3,197,25.2,175,22.3,18,2.3,193,24.6,213
"Waterbury School District","=""1510011""","White",276,276,100.0,276,33,12.0,47,17.0,74,26.8,99,35.9,23,8.3,122,44.2,239
"Waterbury School District","=""1510011""","Two or More Races",24,24,100.0,23,"*","*","*","*",9,39.1,"*","*","*","*","*","*",228
"Waterbury School District","=""1510011""","American Indian or Alaska Native",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Asian",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Hispanic/Latino of any race",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","White",160,160,100.0,160,6,3.8,8,5.0,33,20.6,79,49.4,34,21.3,113,70.6,266
"Waterford School District","=""1520011""","Two or More Races",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Hispanic/Latino of any race",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","White",181,181,100.0,181,9,5.0,11,6.1,39,21.5,85,47.0,37,20.4,122,67.4,263
"Watertown School District","=""1530011""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Asian",85,85,100.0,85,"*","*","*","*",18,21.2,46,54.1,14,16.5,60,70.6,267
"West Hartford School District","=""1550011""","Black or African American",57,57,100.0,57,"*","*","*","*",12,21.1,25,43.9,8,14.0,33,57.9,249
"West Hartford School District","=""1550011""","Hispanic/Latino of any race",114,114,100.0,114,13,11.4,15,13.2,30,26.3,46,40.4,10,8.8,56,49.1,243
"West Hartford School District","=""1550011""","White",478,476,99.6,476,7,1.5,17,3.6,46,9.7,236,49.6,170,35.7,406,85.3,284
"West Hartford School District","=""1550011""","Two or More Races",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Asian",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Black or African American",113,112,99.1,112,13,11.6,23,20.5,35,31.3,35,31.3,6,5.4,41,36.6,235
"West Haven School District","=""1560011""","Hispanic/Latino of any race",176,176,100.0,176,15,8.5,26,14.8,51,29.0,66,37.5,18,10.2,84,47.7,245
"West Haven School District","=""1560011""","White",165,164,99.4,164,"*","*","*","*",37,22.6,83,50.6,28,17.1,111,67.7,264
"West Haven School District","=""1560011""","Two or More Races",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Hispanic/Latino of any race",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","White",48,48,100.0,48,"*","*","*","*",10,20.8,24,50.0,11,22.9,35,72.9,268
"Weston School District","=""1570011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","White",164,162,98.8,162,"*","*","*","*",11,6.8,69,42.6,78,48.1,147,90.7,298
"Weston School District","=""1570011""","Two or More Races",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Asian",34,34,100.0,34,0,0.0,"*","*","*","*",12,35.3,18,52.9,30,88.2,306
"Westport School District","=""1580011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Hispanic/Latino of any race",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","White",376,375,99.7,375,"*","*","*","*",39,10.4,196,52.3,128,34.1,324,86.4,285
"Westport School District","=""1580011""","Two or More Races",26,26,100.0,26,0,0.0,0,0.0,0,0.0,12,46.2,14,53.8,26,100.0,298
"Westport School District","=""1580011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Asian",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Hispanic/Latino of any race",31,31,100.0,31,"*","*","*","*",8,25.8,14,45.2,6,19.4,20,64.5,262
"Wethersfield School District","=""1590011""","White",203,203,100.0,203,"*","*","*","*",33,16.3,94,46.3,59,29.1,153,75.4,275
"Wethersfield School District","=""1590011""","Two or More Races",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Asian",44,44,100.0,44,"*","*",0,0.0,"*","*",21,47.7,17,38.6,38,86.4,290
"Wilton School District","=""1610011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Hispanic/Latino of any race",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","White",273,272,99.6,272,"*","*","*","*",43,15.8,149,54.8,67,24.6,216,79.4,274
"Wilton School District","=""1610011""","Two or More Races",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Hispanic/Latino of any race",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","White",65,64,98.5,64,"*","*",12,18.8,13,20.3,28,43.8,"*","*","*","*",245
"Winchester School District","=""1620011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Black or African American",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Hispanic/Latino of any race",148,147,99.3,147,47,32.0,37,25.2,31,21.1,"*","*","*","*",32,21.8,209
"Windham School District","=""1630011""","White",79,79,100.0,79,9,11.4,13,16.5,14,17.7,36,45.6,7,8.9,43,54.4,244
"Windham School District","=""1630011""","Two or More Races",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Asian",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Black or African American",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Hispanic/Latino of any race",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","White",88,88,100.0,88,7,8.0,12,13.6,28,31.8,29,33.0,12,13.6,41,46.6,250
"Windsor Locks School District","=""1650011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Asian",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Black or African American",105,104,99.0,104,18,17.3,25,24.0,25,24.0,30,28.8,6,5.8,36,34.6,228
"Windsor School District","=""1640011""","Hispanic/Latino of any race",33,33,100.0,33,"*","*",6,18.2,7,21.2,12,36.4,"*","*","*","*",238
"Windsor School District","=""1640011""","White",69,69,100.0,69,8,11.6,"*","*",15,21.7,38,55.1,"*","*","*","*",256
"Windsor School District","=""1640011""","Two or More Races",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Black or African American",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Hispanic/Latino of any race",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","White",157,157,100.0,157,"*","*","*","*",24,15.3,71,45.2,55,35.0,126,80.3,282
"Wolcott School District","=""1660011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Asian",21,21,100.0,21,0,0.0,0,0.0,0,0.0,"*","*","*","*",21,100.0,327
"Woodbridge School District","=""1670011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","White",64,64,100.0,64,"*","*","*","*","*","*",25,39.1,36,56.3,61,95.3,307
"Woodbridge School District","=""1670011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","White",104,103,99.0,103,"*","*","*","*",9,8.7,54,52.4,33,32.0,87,84.5,278
"Woodstock School District","=""1690011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"

