"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Regional School District 13","=""2130012""",05,"N",127,126,99.2,126,"*","*","*","*","*","*","*","*","*","*","*","*",278
"Regional School District 13","=""2130012""",08,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",08,"N",142,141,99.3,141,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Regional School District 13","=""2130012""",10,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",10,"N",114,112,98.2,112,"*","*","*","*","*","*","*","*","*","*","*","*",299
"Regional School District 14","=""2140012""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",05,"N",116,116,100.0,116,"*","*","*","*",17,14.7,57,49.1,32,27.6,89,76.7,274
"Regional School District 14","=""2140012""",08,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",08,"N",85,84,98.8,84,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Regional School District 14","=""2140012""",10,"Y",30,30,100.0,30,0,0.0,7,23.3,13,43.3,"*","*","*","*",10,33.3,254
"Regional School District 14","=""2140012""",10,"N",163,162,99.4,162,"*","*",6,3.7,47,29.0,"*","*",59,36.4,"*","*",280
"Regional School District 15","=""2150012""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""",05,"N",265,265,100.0,265,"*","*","*","*",23,8.7,140,52.8,94,35.5,234,88.3,287
"Regional School District 15","=""2150012""",08,"Y",23,23,100.0,23,"*","*","*","*","*","*",9,39.1,"*","*","*","*",249
"Regional School District 15","=""2150012""",08,"N",328,326,99.4,326,6,1.8,9,2.8,42,12.9,178,54.6,91,27.9,269,82.5,279
"Regional School District 15","=""2150012""",10,"Y",23,23,100.0,23,"*","*","*","*",6,26.1,8,34.8,7,30.4,15,65.2,280
"Regional School District 15","=""2150012""",10,"N",268,260,97.0,260,"*","*","*","*",40,15.4,82,31.5,129,49.6,211,81.2,295
"Regional School District 16","=""2160012""",05,"Y",24,24,100.0,24,0,0.0,"*","*",8,33.3,10,41.7,"*","*","*","*",256
"Regional School District 16","=""2160012""",05,"N",143,140,97.9,140,"*","*","*","*",30,21.4,61,43.6,38,27.1,99,70.7,271
"Regional School District 16","=""2160012""",08,"Y",26,26,100.0,26,"*","*","*","*",6,23.1,10,38.5,0,0.0,10,38.5,231
"Regional School District 16","=""2160012""",08,"N",168,165,98.2,165,"*","*","*","*",25,15.2,97,58.8,29,17.6,126,76.4,265
"Regional School District 16","=""2160012""",10,"Y",25,25,100.0,25,"*","*","*","*",6,24.0,6,24.0,"*","*","*","*",236
"Regional School District 16","=""2160012""",10,"N",147,147,100.0,147,"*","*","*","*",54,36.7,33,22.4,"*","*","*","*",262
"Regional School District 17","=""2170012""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",05,"N",173,171,98.8,171,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Regional School District 17","=""2170012""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",08,"N",176,173,98.3,173,"*","*","*","*","*","*","*","*","*","*","*","*",278
"Regional School District 17","=""2170012""",10,"Y",28,27,96.4,27,"*","*","*","*","*","*","*","*",15,55.6,"*","*",292
"Regional School District 17","=""2170012""",10,"N",139,137,98.6,137,"*","*","*","*","*","*","*","*",62,45.3,"*","*",292
"Regional School District 18","=""2180012""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",05,"N",95,95,100.0,95,0,0.0,"*","*","*","*",50,52.6,33,34.7,83,87.4,286
"Regional School District 18","=""2180012""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",08,"N",125,125,100.0,125,0,0.0,"*","*","*","*","*","*","*","*","*","*",285
"Regional School District 18","=""2180012""",10,"Y",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",10,"N",110,110,100.0,110,"*","*","*","*",25,22.7,28,25.5,48,43.6,76,69.1,284
"Regional School District 19","=""2190012""",10,"Y",51,50,98.0,50,"*","*",7,14.0,21,42.0,"*","*",12,24.0,"*","*",252
"Regional School District 19","=""2190012""",10,"N",248,245,98.8,245,8,3.3,17,6.9,66,26.9,59,24.1,95,38.8,154,62.9,281
"Ridgefield School District","=""1180011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",05,"N",403,403,100.0,403,"*","*","*","*",34,8.4,172,42.7,180,44.7,352,87.3,293
"Ridgefield School District","=""1180011""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",08,"N",403,402,99.8,402,9,2.2,7,1.7,30,7.5,201,50.0,155,38.6,356,88.6,286
"Ridgefield School District","=""1180011""",10,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",10,"N",420,397,94.5,397,0,0.0,"*","*","*","*","*","*","*","*","*","*",300
"Rocky Hill School District","=""1190011""",05,"Y",32,32,100.0,32,"*","*","*","*",11,34.4,10,31.3,6,18.8,16,50.0,257
"Rocky Hill School District","=""1190011""",05,"N",158,157,99.4,157,"*","*","*","*",22,14.0,68,43.3,64,40.8,132,84.1,287
"Rocky Hill School District","=""1190011""",08,"Y",38,38,100.0,38,"*","*","*","*",6,15.8,16,42.1,8,21.1,24,63.2,257
"Rocky Hill School District","=""1190011""",08,"N",156,155,99.4,155,"*","*","*","*",16,10.3,70,45.2,57,36.8,127,81.9,283
"Rocky Hill School District","=""1190011""",10,"Y",35,35,100.0,35,10,28.6,"*","*",11,31.4,6,17.1,"*","*","*","*",228
"Rocky Hill School District","=""1190011""",10,"N",143,141,98.6,141,"*","*","*","*",42,29.8,29,20.6,"*","*","*","*",288
"Salem School District","=""1210011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",05,"N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*","*","*",292
"Salem School District","=""1210011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",05,"N",23,23,100.0,23,0,0.0,"*","*","*","*",13,56.5,"*","*","*","*",277
"Salisbury School District","=""1220011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",08,"N","*","*","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""",05,"Y",50,50,100.0,50,"*","*",10,20.0,11,22.0,19,38.0,"*","*","*","*",237
"Seymour School District","=""1240011""",05,"N",124,124,100.0,124,"*","*","*","*",27,21.8,59,47.6,27,21.8,86,69.4,269
"Seymour School District","=""1240011""",08,"Y",52,52,100.0,52,14,26.9,"*","*",12,23.1,23,44.2,"*","*","*","*",233
"Seymour School District","=""1240011""",08,"N",137,136,99.3,136,6,4.4,"*","*",25,18.4,67,49.3,"*","*","*","*",260
"Seymour School District","=""1240011""",10,"Y",33,32,97.0,32,7,21.9,"*","*",13,40.6,6,18.8,"*","*","*","*",235
"Seymour School District","=""1240011""",10,"N",122,120,98.4,120,9,7.5,"*","*",42,35.0,31,25.8,"*","*","*","*",259
"Sharon School District","=""1250011""",05,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",05,"N",14,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""",05,"Y",90,90,100.0,90,6,6.7,11,12.2,22,24.4,38,42.2,13,14.4,51,56.7,252
"Shelton School District","=""1260011""",05,"N",279,278,99.6,278,8,2.9,18,6.5,31,11.2,125,45.0,96,34.5,221,79.5,280
"Shelton School District","=""1260011""",08,"Y",101,100,99.0,100,11,11.0,15,15.0,15,15.0,48,48.0,11,11.0,59,59.0,254
"Shelton School District","=""1260011""",08,"N",353,351,99.4,351,18,5.1,19,5.4,46,13.1,169,48.1,99,28.2,268,76.4,273
"Shelton School District","=""1260011""",10,"Y",84,79,94.0,78,"*","*","*","*",27,34.6,18,23.1,15,19.2,33,42.3,255
"Shelton School District","=""1260011""",10,"N",268,263,98.1,263,"*","*","*","*",77,29.3,85,32.3,73,27.8,158,60.1,271
"Sherman School District","=""1270011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",08,"N",37,37,100.0,37,"*","*","*","*","*","*",24,64.9,7,18.9,31,83.8,269
"Sherman School District","=""1270011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""",05,"Y",22,22,100.0,22,"*","*","*","*",6,27.3,"*","*",6,27.3,"*","*",257
"Simsbury School District","=""1280011""",05,"N",270,267,98.9,267,"*","*","*","*",18,6.7,131,49.1,111,41.6,242,90.6,296
"Simsbury School District","=""1280011""",08,"Y",33,33,100.0,33,7,21.2,0,0.0,"*","*",18,54.5,"*","*","*","*",254
"Simsbury School District","=""1280011""",08,"N",326,323,99.1,323,11,3.4,9,2.8,"*","*",153,47.4,"*","*","*","*",284
"Simsbury School District","=""1280011""",10,"Y",30,29,96.7,29,0,0.0,"*","*",6,20.7,"*","*",16,55.2,"*","*",289
"Simsbury School District","=""1280011""",10,"N",301,300,99.7,299,6,2.0,"*","*",32,10.7,"*","*",200,66.9,"*","*",310
"Somers School District","=""1290011""",05,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",05,"N",93,93,100.0,93,0,0.0,"*","*","*","*","*","*","*","*","*","*",294
"Somers School District","=""1290011""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",08,"N",105,104,99.0,104,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Somers School District","=""1290011""",10,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",10,"N",116,114,98.3,114,"*","*","*","*","*","*","*","*","*","*","*","*",287
"South Windsor School District","=""1320011""",05,"Y",48,48,100.0,48,"*","*","*","*",12,25.0,19,39.6,8,16.7,27,56.3,255
"South Windsor School District","=""1320011""",05,"N",274,270,98.5,270,"*","*","*","*",32,11.9,132,48.9,96,35.6,228,84.4,285
"South Windsor School District","=""1320011""",08,"Y",43,42,97.7,42,"*","*","*","*",9,21.4,20,47.6,"*","*","*","*",245
"South Windsor School District","=""1320011""",08,"N",300,300,100.0,300,"*","*","*","*",26,8.7,150,50.0,"*","*","*","*",283
"South Windsor School District","=""1320011""",10,"Y",36,35,97.2,35,"*","*","*","*",8,22.9,9,25.7,8,22.9,17,48.6,252
"South Windsor School District","=""1320011""",10,"N",296,291,98.3,291,"*","*","*","*",44,15.1,60,20.6,178,61.2,238,81.8,308
"Southington School District","=""1310011""",05,"Y",93,93,100.0,93,9,9.7,10,10.8,22,23.7,32,34.4,20,21.5,52,55.9,254
"Southington School District","=""1310011""",05,"N",459,455,99.1,455,7,1.5,27,5.9,50,11.0,251,55.2,120,26.4,371,81.5,277
"Southington School District","=""1310011""",08,"Y",80,79,98.8,79,9,11.4,"*","*",16,20.3,46,58.2,"*","*","*","*",253
"Southington School District","=""1310011""",08,"N",481,479,99.6,479,28,5.8,26,5.4,68,14.2,283,59.1,74,15.4,357,74.5,264
"Southington School District","=""1310011""",10,"Y",77,75,97.4,74,"*","*",14,18.9,25,33.8,18,24.3,"*","*","*","*",254
"Southington School District","=""1310011""",10,"N",462,452,97.8,452,10,2.2,25,5.5,106,23.5,107,23.7,204,45.1,311,68.8,287
"Sprague School District","=""1330011""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",08,"Y",21,21,100.0,21,0,0.0,"*","*","*","*",13,61.9,"*","*","*","*",266
"Sprague School District","=""1330011""",08,"N",21,21,100.0,21,0,0.0,0,0.0,"*","*",14,66.7,"*","*","*","*",274
"Stafford School District","=""1340011""",05,"Y",38,38,100.0,38,"*","*","*","*",9,23.7,18,47.4,"*","*","*","*",243
"Stafford School District","=""1340011""",05,"N",75,75,100.0,75,0,0.0,"*","*",17,22.7,43,57.3,"*","*","*","*",264
"Stafford School District","=""1340011""",08,"Y",42,42,100.0,42,"*","*","*","*",7,16.7,24,57.1,6,14.3,30,71.4,258
"Stafford School District","=""1340011""",08,"N",73,73,100.0,73,0,0.0,"*","*","*","*",34,46.6,23,31.5,57,78.1,279
"Stafford School District","=""1340011""",10,"Y",26,21,80.8,21,"*","*","*","*",10,47.6,"*","*","*","*","*","*",249
"Stafford School District","=""1340011""",10,"N",68,68,100.0,68,"*","*","*","*",14,20.6,18,26.5,31,45.6,49,72.1,284
"Stamford Academy District","=""2820013""",10,"Y",44,39,88.6,39,25,64.1,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"Stamford School District","=""1350011""",05,"Y",687,685,99.7,685,103,15.0,125,18.2,212,30.9,196,28.6,49,7.2,245,35.8,232
"Stamford School District","=""1350011""",05,"N",475,473,99.6,473,15,3.2,25,5.3,68,14.4,236,49.9,129,27.3,365,77.2,274
"Stamford School District","=""1350011""",08,"Y",592,579,97.8,579,170,29.4,70,12.1,128,22.1,178,30.7,33,5.7,211,36.4,230
"Stamford School District","=""1350011""",08,"N",522,517,99.0,517,38,7.4,25,4.8,49,9.5,282,54.5,123,23.8,405,78.3,269
"Stamford School District","=""1350011""",10,"Y",589,564,95.8,560,184,32.9,132,23.6,171,30.5,45,8.0,28,5.0,73,13.0,212
"Stamford School District","=""1350011""",10,"N",523,513,98.1,513,47,9.2,50,9.7,156,30.4,120,23.4,140,27.3,260,50.7,263
"Sterling School District","=""1360011""",05,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""",05,"N",36,36,100.0,36,"*","*",0,0.0,"*","*","*","*","*","*","*","*",260
"Sterling School District","=""1360011""",08,"Y",21,21,100.0,21,"*","*","*","*","*","*",10,47.6,0,0.0,10,47.6,237
"Sterling School District","=""1360011""",08,"N",35,35,100.0,35,8,22.9,"*","*",8,22.9,13,37.1,"*","*","*","*",235
"Sterling School District","=""1360011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",05,"Y",32,31,96.9,31,"*","*","*","*",6,19.4,10,32.3,9,29.0,19,61.3,261
"Stonington School District","=""1370011""",05,"N",124,122,98.4,122,"*","*","*","*",12,9.8,56,45.9,47,38.5,103,84.4,283
"Stonington School District","=""1370011""",08,"Y",32,31,96.9,31,"*","*","*","*",8,25.8,15,48.4,"*","*","*","*",252
"Stonington School District","=""1370011""",08,"N",146,145,99.3,145,"*","*","*","*",17,11.7,78,53.8,41,28.3,119,82.1,278
"Stonington School District","=""1370011""",10,"Y",34,33,97.1,33,"*","*","*","*",11,33.3,7,21.2,7,21.2,14,42.4,255
"Stonington School District","=""1370011""",10,"N",148,147,99.3,147,"*","*","*","*",45,30.6,41,27.9,52,35.4,93,63.3,279
"Stratford School District","=""1380011""",05,"Y",239,236,98.7,236,27,11.4,50,21.2,61,25.8,86,36.4,12,5.1,98,41.5,234
"Stratford School District","=""1380011""",05,"N",279,277,99.3,277,20,7.2,29,10.5,47,17.0,134,48.4,47,17.0,181,65.3,257
"Stratford School District","=""1380011""",08,"Y",250,248,99.2,248,55,22.2,46,18.5,62,25.0,77,31.0,8,3.2,85,34.3,231
"Stratford School District","=""1380011""",08,"N",290,288,99.3,288,25,8.7,21,7.3,53,18.4,148,51.4,41,14.2,189,65.6,257
"Stratford School District","=""1380011""",10,"Y",241,230,95.4,229,31,13.5,46,20.1,96,41.9,35,15.3,21,9.2,56,24.5,234
"Stratford School District","=""1380011""",10,"N",281,273,97.2,271,11,4.1,25,9.2,93,34.3,78,28.8,64,23.6,142,52.4,265
"Suffield School District","=""1390011""",05,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",05,"N",128,127,99.2,127,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Suffield School District","=""1390011""",08,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",08,"N",168,168,100.0,168,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Suffield School District","=""1390011""",10,"Y",26,23,88.5,23,"*","*","*","*",11,47.8,"*","*","*","*","*","*",248
"Suffield School District","=""1390011""",10,"N",177,174,98.3,174,0,0.0,7,4.0,32,18.4,43,24.7,92,52.9,135,77.6,296
"The Bridge Academy District","=""2690013""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"The Bridge Academy District","=""2690013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""",10,"Y",38,38,100.0,38,"*","*","*","*","*","*","*","*",0,0.0,"*","*",209
"The Bridge Academy District","=""2690013""",10,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""",08,"Y",38,38,100.0,38,"*","*","*","*",10,26.3,17,44.7,"*","*","*","*",244
"The Gilbert School District","=""9020022""",08,"N",51,51,100.0,51,"*","*","*","*",14,27.5,23,45.1,"*","*","*","*",250
"The Gilbert School District","=""9020022""",10,"Y",29,29,100.0,29,7,24.1,7,24.1,8,27.6,"*","*","*","*",7,24.1,229
"The Gilbert School District","=""9020022""",10,"N",52,51,98.1,51,12,23.5,8,15.7,14,27.5,"*","*","*","*",17,33.3,238
"Thomaston School District","=""1400011""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",05,"N",55,55,100.0,55,0,0.0,"*","*","*","*","*","*","*","*","*","*",277
"Thomaston School District","=""1400011""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",08,"N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Thomaston School District","=""1400011""",10,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",10,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Thompson School District","=""1410011""",05,"Y",30,30,100.0,30,"*","*",6,20.0,6,20.0,10,33.3,"*","*","*","*",232
"Thompson School District","=""1410011""",05,"N",60,59,98.3,59,"*","*","*","*",12,20.3,29,49.2,9,15.3,38,64.4,259
"Thompson School District","=""1410011""",08,"Y",28,28,100.0,28,"*","*","*","*",6,21.4,12,42.9,"*","*","*","*",244
"Thompson School District","=""1410011""",08,"N",49,49,100.0,49,0,0.0,"*","*",14,28.6,26,53.1,"*","*","*","*",262
"Thompson School District","=""1410011""",10,"Y",31,30,96.8,30,9,30.0,"*","*",11,36.7,"*","*",0,0.0,"*","*",220
"Thompson School District","=""1410011""",10,"N",41,38,92.7,38,"*","*","*","*",21,55.3,"*","*","*","*","*","*",246
"Tolland School District","=""1420011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",05,"N",170,170,100.0,170,"*","*","*","*","*","*","*","*","*","*","*","*",288
"Tolland School District","=""1420011""",08,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",08,"N",219,219,100.0,219,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Tolland School District","=""1420011""",10,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",10,"N",198,198,100.0,198,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Torrington School District","=""1430011""",05,"Y",196,193,98.5,193,18,9.3,25,13.0,40,20.7,86,44.6,24,12.4,110,57.0,249
"Torrington School District","=""1430011""",05,"N",162,162,100.0,162,"*","*","*","*",30,18.5,87,53.7,32,19.8,119,73.5,269
"Torrington School District","=""1430011""",08,"Y",160,156,97.5,156,26,16.7,24,15.4,38,24.4,61,39.1,7,4.5,68,43.6,238
"Torrington School District","=""1430011""",08,"N",177,176,99.4,176,17,9.7,13,7.4,24,13.6,106,60.2,16,9.1,122,69.3,256
"Torrington School District","=""1430011""",10,"Y",126,105,83.3,105,24,22.9,27,25.7,36,34.3,12,11.4,6,5.7,18,17.1,221
"Torrington School District","=""1430011""",10,"N",139,127,91.4,126,11,8.7,18,14.3,45,35.7,25,19.8,27,21.4,52,41.3,253
"Trailblazers Academy District","=""2780013""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Trailblazers Academy District","=""2780013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""",05,"Y",45,45,100.0,45,0,0.0,"*","*","*","*",20,44.4,15,33.3,35,77.8,275
"Trumbull School District","=""1440011""",05,"N",452,452,100.0,452,10,2.2,14,3.1,38,8.4,185,40.9,205,45.4,390,86.3,289
"Trumbull School District","=""1440011""",08,"Y",49,47,95.9,47,"*","*",6,12.8,19,40.4,16,34.0,"*","*","*","*",245
"Trumbull School District","=""1440011""",08,"N",412,410,99.5,410,13,3.2,12,2.9,47,11.5,199,48.5,139,33.9,338,82.4,280
"Trumbull School District","=""1440011""",10,"Y",62,60,96.8,60,"*","*","*","*",16,26.7,16,26.7,20,33.3,36,60.0,275
"Trumbull School District","=""1440011""",10,"N",499,491,98.4,491,7,1.4,8,1.6,91,18.5,107,21.8,278,56.6,385,78.4,300
"Unified School District #2","=""3470015""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",10,"Y",37,32,86.5,31,15,48.4,6,19.4,10,32.3,0,0.0,0,0.0,0,0.0,190
"Unified School District #2","=""3470015""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",05,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",05,"Y",116,116,100.0,116,18,15.5,23,19.8,35,30.2,34,29.3,6,5.2,40,34.5,233
"Vernon School District","=""1460011""",05,"N",121,121,100.0,121,"*","*","*","*",27,22.3,61,50.4,19,15.7,80,66.1,260
"Vernon School District","=""1460011""",08,"Y",100,98,98.0,98,20,20.4,"*","*",21,21.4,37,37.8,"*","*","*","*",232
"Vernon School District","=""1460011""",08,"N",107,107,100.0,107,10,9.3,14,13.1,10,9.3,64,59.8,9,8.4,73,68.2,256
"Vernon School District","=""1460011""",10,"Y",77,74,96.1,74,16,21.6,26,35.1,16,21.6,10,13.5,6,8.1,16,21.6,222
"Vernon School District","=""1460011""",10,"N",122,122,100.0,121,6,5.0,12,9.9,50,41.3,25,20.7,28,23.1,53,43.8,259
"Voluntown School District","=""1470011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",05,"N",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*",261
"Voluntown School District","=""1470011""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,"N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",268
"Voluntown School District","=""1470011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",05,"Y",98,98,100.0,98,6,6.1,22,22.4,28,28.6,36,36.7,6,6.1,42,42.9,240
"Wallingford School District","=""1480011""",05,"N",352,351,99.7,351,10,2.8,18,5.1,59,16.8,184,52.4,80,22.8,264,75.2,270
"Wallingford School District","=""1480011""",08,"Y",86,85,98.8,85,"*","*","*","*",16,18.8,47,55.3,10,11.8,57,67.1,255
"Wallingford School District","=""1480011""",08,"N",389,384,98.7,384,19,4.9,17,4.4,65,16.9,193,50.3,90,23.4,283,73.7,271
"Wallingford School District","=""1480011""",10,"Y",74,70,94.6,70,"*","*",9,12.9,33,47.1,18,25.7,"*","*","*","*",246
"Wallingford School District","=""1480011""",10,"N",397,395,99.5,395,14,3.5,26,6.6,130,32.9,111,28.1,114,28.9,225,57.0,271
"Waterbury School District","=""1510011""",05,"Y",1155,1155,100.0,1154,308,26.7,270,23.4,291,25.2,254,22.0,31,2.7,285,24.7,215
"Waterbury School District","=""1510011""",05,"N",264,264,100.0,264,45,17.0,45,17.0,58,22.0,93,35.2,23,8.7,116,43.9,232
"Waterbury School District","=""1510011""",08,"Y",1067,1054,98.8,1054,434,41.2,166,15.7,210,19.9,227,21.5,17,1.6,244,23.1,215
"Waterbury School District","=""1510011""",08,"N",270,264,97.8,263,72,27.4,28,10.6,51,19.4,99,37.6,13,4.9,112,42.6,231
"Waterbury School District","=""1510011""",10,"Y",923,890,96.4,878,322,36.7,222,25.3,235,26.8,65,7.4,34,3.9,99,11.3,209
"Waterbury School District","=""1510011""",10,"N",327,315,96.3,313,81,25.9,69,22.0,100,31.9,33,10.5,30,9.6,63,20.1,222
"Waterford School District","=""1520011""",05,"Y",53,53,100.0,53,"*","*","*","*",15,28.3,18,34.0,8,15.1,26,49.1,249
"Waterford School District","=""1520011""",05,"N",146,145,99.3,145,"*","*","*","*",25,17.2,82,56.6,28,19.3,110,75.9,267
"Waterford School District","=""1520011""",08,"Y",50,50,100.0,50,8,16.0,"*","*",16,32.0,19,38.0,"*","*","*","*",242
