"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Regional School District 06","=""2060012""",10,"F",63,62,98.4,62,0,0.0,6,9.7,26,41.9,17,27.4,13,21.0,30,48.4,268
"Regional School District 06","=""2060012""",10,"M",54,54,100.0,54,6,11.1,10,18.5,13,24.1,13,24.1,12,22.2,25,46.3,252
"Regional School District 07","=""2070012""",08,"F",69,69,100.0,69,0,0.0,"*","*","*","*",32,46.4,31,44.9,63,91.3,292
"Regional School District 07","=""2070012""",08,"M",77,77,100.0,77,"*","*","*","*","*","*",37,48.1,32,41.6,69,89.6,292
"Regional School District 07","=""2070012""",10,"F",92,92,100.0,92,"*","*","*","*",23,25.0,28,30.4,35,38.0,63,68.5,282
"Regional School District 07","=""2070012""",10,"M",84,84,100.0,83,"*","*","*","*",22,26.5,19,22.9,36,43.4,55,66.3,283
"Regional School District 08","=""2080012""",08,"F",142,142,100.0,142,"*","*","*","*",24,16.9,83,58.5,20,14.1,103,72.5,263
"Regional School District 08","=""2080012""",08,"M",139,139,100.0,139,"*","*","*","*",22,15.8,74,53.2,34,24.5,108,77.7,272
"Regional School District 08","=""2080012""",10,"F",127,126,99.2,126,"*","*","*","*",38,30.2,40,31.7,43,34.1,83,65.9,281
"Regional School District 08","=""2080012""",10,"M",149,145,97.3,145,"*","*","*","*",33,22.8,46,31.7,56,38.6,102,70.3,284
"Regional School District 09","=""2090012""",10,"F",115,113,98.3,113,0,0.0,0,0.0,25,22.1,26,23.0,62,54.9,88,77.9,296
"Regional School District 09","=""2090012""",10,"M",128,122,95.3,120,0,0.0,"*","*","*","*",32,26.7,61,50.8,93,77.5,298
"Regional School District 10","=""2100012""",05,"F",87,86,98.9,86,"*","*","*","*",16,18.6,46,53.5,13,15.1,59,68.6,261
"Regional School District 10","=""2100012""",05,"M",97,97,100.0,97,"*","*","*","*",13,13.4,62,63.9,15,15.5,77,79.4,268
"Regional School District 10","=""2100012""",08,"F",87,85,97.7,85,"*","*","*","*",16,18.8,49,57.6,13,15.3,62,72.9,265
"Regional School District 10","=""2100012""",08,"M",89,87,97.8,86,"*","*",0,0.0,"*","*",50,58.1,17,19.8,67,77.9,268
"Regional School District 10","=""2100012""",10,"F",96,96,100.0,96,"*","*","*","*",21,21.9,30,31.3,40,41.7,70,72.9,285
"Regional School District 10","=""2100012""",10,"M",105,105,100.0,105,"*","*","*","*",22,21.0,19,18.1,52,49.5,71,67.6,287
"Regional School District 11","=""2110012""",08,"F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",249
"Regional School District 11","=""2110012""",08,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",10,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",10,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",05,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",05,"M",20,20,100.0,20,"*","*",0,0.0,"*","*",11,55.0,"*","*","*","*",271
"Regional School District 12","=""2120012""",08,"F",33,33,100.0,33,"*","*",0,0.0,"*","*",13,39.4,17,51.5,30,90.9,296
"Regional School District 12","=""2120012""",08,"M",31,31,100.0,31,"*","*","*","*","*","*",19,61.3,6,19.4,25,80.6,271
"Regional School District 12","=""2120012""",10,"F",26,26,100.0,26,"*","*","*","*","*","*",9,34.6,10,38.5,19,73.1,281
"Regional School District 12","=""2120012""",10,"M",36,36,100.0,36,0,0.0,"*","*","*","*",8,22.2,16,44.4,24,66.7,284
"Regional School District 13","=""2130012""",05,"F",73,72,98.6,72,0,0.0,"*","*","*","*",40,55.6,20,27.8,60,83.3,278
"Regional School District 13","=""2130012""",05,"M",66,66,100.0,66,"*","*","*","*",11,16.7,27,40.9,23,34.8,50,75.8,275
"Regional School District 13","=""2130012""",08,"F",68,68,100.0,68,"*","*","*","*",11,16.2,40,58.8,13,19.1,53,77.9,274
"Regional School District 13","=""2130012""",08,"M",88,87,98.9,87,"*","*","*","*",7,8.0,41,47.1,32,36.8,73,83.9,282
"Regional School District 13","=""2130012""",10,"F",61,59,96.7,59,0,0.0,0,0.0,14,23.7,16,27.1,29,49.2,45,76.3,299
"Regional School District 13","=""2130012""",10,"M",65,64,98.5,64,"*","*","*","*",10,15.6,16,25.0,32,50.0,48,75.0,297
"Regional School District 14","=""2140012""",05,"F",67,67,100.0,67,"*","*",0,0.0,"*","*",35,52.2,16,23.9,51,76.1,273
"Regional School District 14","=""2140012""",05,"M",66,66,100.0,66,"*","*",6,9.1,"*","*",34,51.5,19,28.8,53,80.3,274
"Regional School District 14","=""2140012""",08,"F",51,51,100.0,51,"*","*",0,0.0,"*","*",34,66.7,10,19.6,44,86.3,274
"Regional School District 14","=""2140012""",08,"M",51,50,98.0,50,"*","*","*","*","*","*",24,48.0,9,18.0,33,66.0,260
"Regional School District 14","=""2140012""",10,"F",115,114,99.1,114,"*","*","*","*",43,37.7,28,24.6,31,27.2,59,51.8,269
"Regional School District 14","=""2140012""",10,"M",78,78,100.0,78,"*","*","*","*",17,21.8,21,26.9,34,43.6,55,70.5,286
"Regional School District 15","=""2150012""",05,"F",144,144,100.0,144,"*","*","*","*",14,9.7,76,52.8,49,34.0,125,86.8,286
"Regional School District 15","=""2150012""",05,"M",139,139,100.0,139,"*","*","*","*",13,9.4,71,51.1,48,34.5,119,85.6,284
"Regional School District 15","=""2150012""",08,"F",171,170,99.4,170,"*","*","*","*",22,12.9,92,54.1,47,27.6,139,81.8,276
"Regional School District 15","=""2150012""",08,"M",180,179,99.4,179,"*","*","*","*",25,14.0,95,53.1,48,26.8,143,79.9,278
"Regional School District 15","=""2150012""",10,"F",131,127,96.9,127,"*","*","*","*",28,22.0,41,32.3,54,42.5,95,74.8,289
"Regional School District 15","=""2150012""",10,"M",160,156,97.5,156,"*","*","*","*",18,11.5,49,31.4,82,52.6,131,84.0,298
"Regional School District 16","=""2160012""",05,"F",97,95,97.9,95,"*","*","*","*",22,23.2,45,47.4,21,22.1,66,69.5,267
"Regional School District 16","=""2160012""",05,"M",70,69,98.6,69,"*","*","*","*",16,23.2,26,37.7,21,30.4,47,68.1,272
"Regional School District 16","=""2160012""",08,"F",89,86,96.6,86,"*","*","*","*",14,16.3,49,57.0,11,12.8,60,69.8,259
"Regional School District 16","=""2160012""",08,"M",105,105,100.0,105,"*","*","*","*",17,16.2,58,55.2,18,17.1,76,72.4,261
"Regional School District 16","=""2160012""",10,"F",91,91,100.0,91,"*","*","*","*",37,40.7,19,20.9,25,27.5,44,48.4,265
"Regional School District 16","=""2160012""",10,"M",81,81,100.0,81,"*","*","*","*",23,28.4,20,24.7,15,18.5,35,43.2,250
"Regional School District 17","=""2170012""",05,"F",86,85,98.8,85,"*","*",0,0.0,"*","*",36,42.4,34,40.0,70,82.4,290
"Regional School District 17","=""2170012""",05,"M",101,100,99.0,100,"*","*","*","*",12,12.0,46,46.0,34,34.0,80,80.0,283
"Regional School District 17","=""2170012""",08,"F",89,88,98.9,88,"*","*","*","*",7,8.0,51,58.0,25,28.4,76,86.4,277
"Regional School District 17","=""2170012""",08,"M",99,97,98.0,97,7,7.2,6,6.2,12,12.4,38,39.2,34,35.1,72,74.2,277
"Regional School District 17","=""2170012""",10,"F",93,90,96.8,90,"*","*","*","*",24,26.7,24,26.7,39,43.3,63,70.0,288
"Regional School District 17","=""2170012""",10,"M",74,74,100.0,74,"*","*","*","*",14,18.9,17,23.0,38,51.4,55,74.3,297
"Regional School District 18","=""2180012""",05,"F",52,52,100.0,52,"*","*","*","*",7,13.5,26,50.0,17,32.7,43,82.7,278
"Regional School District 18","=""2180012""",05,"M",48,48,100.0,48,"*","*","*","*","*","*",25,52.1,16,33.3,41,85.4,286
"Regional School District 18","=""2180012""",08,"F",65,65,100.0,65,0,0.0,"*","*","*","*",34,52.3,23,35.4,57,87.7,286
"Regional School District 18","=""2180012""",08,"M",65,65,100.0,65,0,0.0,"*","*","*","*",28,43.1,24,36.9,52,80.0,282
"Regional School District 18","=""2180012""",10,"F",68,68,100.0,67,"*","*","*","*",17,25.4,19,28.4,28,41.8,47,70.1,287
"Regional School District 18","=""2180012""",10,"M",50,50,100.0,50,"*","*","*","*",10,20.0,10,20.0,21,42.0,31,62.0,275
"Regional School District 19","=""2190012""",10,"F",164,161,98.2,161,"*","*","*","*",49,30.4,34,21.1,63,39.1,97,60.2,280
"Regional School District 19","=""2190012""",10,"M",135,134,99.3,134,8,6.0,14,10.4,38,28.4,30,22.4,44,32.8,74,55.2,271
"Ridgefield School District","=""1180011""",05,"F",199,199,100.0,199,"*","*","*","*",18,9.0,84,42.2,89,44.7,173,86.9,293
"Ridgefield School District","=""1180011""",05,"M",213,213,100.0,213,"*","*","*","*",19,8.9,89,41.8,94,44.1,183,85.9,291
"Ridgefield School District","=""1180011""",08,"F",201,200,99.5,200,"*","*","*","*",14,7.0,101,50.5,77,38.5,178,89.0,286
"Ridgefield School District","=""1180011""",08,"M",211,211,100.0,211,"*","*","*","*",18,8.5,107,50.7,78,37.0,185,87.7,285
"Ridgefield School District","=""1180011""",10,"F",217,204,94.0,204,0,0.0,"*","*","*","*",58,28.4,109,53.4,167,81.9,298
"Ridgefield School District","=""1180011""",10,"M",213,202,94.8,202,0,0.0,"*","*","*","*",45,22.3,118,58.4,163,80.7,302
"Rocky Hill School District","=""1190011""",05,"F",98,98,100.0,98,"*","*","*","*",19,19.4,31,31.6,43,43.9,74,75.5,286
"Rocky Hill School District","=""1190011""",05,"M",92,91,98.9,91,0,0.0,"*","*","*","*",47,51.6,27,29.7,74,81.3,279
"Rocky Hill School District","=""1190011""",08,"F",91,91,100.0,91,"*","*","*","*",12,13.2,40,44.0,35,38.5,75,82.4,283
"Rocky Hill School District","=""1190011""",08,"M",103,102,99.0,102,"*","*","*","*",10,9.8,46,45.1,30,29.4,76,74.5,273
"Rocky Hill School District","=""1190011""",10,"F",85,84,98.8,84,"*","*","*","*",29,34.5,18,21.4,30,35.7,48,57.1,278
"Rocky Hill School District","=""1190011""",10,"M",93,92,98.9,92,10,10.9,6,6.5,24,26.1,17,18.5,35,38.0,52,56.5,275
"Salem School District","=""1210011""",05,"F",28,28,100.0,28,"*","*","*","*","*","*",11,39.3,12,42.9,23,82.1,286
"Salem School District","=""1210011""",05,"M",27,27,100.0,27,0,0.0,"*","*","*","*",13,48.1,12,44.4,25,92.6,294
"Salem School District","=""1210011""",08,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",08,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Salisbury School District","=""1220011""",05,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",05,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",08,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",08,"M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""",05,"F",81,81,100.0,81,"*","*","*","*",14,17.3,39,48.1,17,21.0,56,69.1,265
"Seymour School District","=""1240011""",05,"M",93,93,100.0,93,6,6.5,10,10.8,24,25.8,39,41.9,14,15.1,53,57.0,255
"Seymour School District","=""1240011""",08,"F",99,98,99.0,98,10,10.2,11,11.2,23,23.5,46,46.9,8,8.2,54,55.1,250
"Seymour School District","=""1240011""",08,"M",90,90,100.0,90,10,11.1,10,11.1,14,15.6,44,48.9,12,13.3,56,62.2,254
"Seymour School District","=""1240011""",10,"F",71,70,98.6,70,"*","*","*","*",24,34.3,18,25.7,16,22.9,34,48.6,258
"Seymour School District","=""1240011""",10,"M",84,82,97.6,82,"*","*","*","*",31,37.8,19,23.2,14,17.1,33,40.2,251
"Sharon School District","=""1250011""",05,"F",14,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",05,"M",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"M",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""",05,"F",179,178,99.4,178,"*","*","*","*",28,15.7,84,47.2,50,28.1,134,75.3,273
"Shelton School District","=""1260011""",05,"M",190,190,100.0,190,"*","*","*","*",25,13.2,79,41.6,59,31.1,138,72.6,273
"Shelton School District","=""1260011""",08,"F",231,230,99.6,230,16,7.0,20,8.7,29,12.6,114,49.6,51,22.2,165,71.7,266
"Shelton School District","=""1260011""",08,"M",223,221,99.1,221,13,5.9,14,6.3,32,14.5,103,46.6,59,26.7,162,73.3,271
"Shelton School District","=""1260011""",10,"F",177,173,97.7,172,8,4.7,19,11.0,53,30.8,55,32.0,37,21.5,92,53.5,263
"Shelton School District","=""1260011""",10,"M",175,169,96.6,169,8,4.7,11,6.5,51,30.2,48,28.4,51,30.2,99,58.6,272
"Sherman School District","=""1270011""",05,"F",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",05,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Sherman School District","=""1270011""",08,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",08,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Sherman School District","=""1270011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"M",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""",05,"F",148,146,98.6,146,"*","*","*","*",13,8.9,74,50.7,54,37.0,128,87.7,290
"Simsbury School District","=""1280011""",05,"M",144,143,99.3,143,"*","*","*","*",11,7.7,62,43.4,63,44.1,125,87.4,296
"Simsbury School District","=""1280011""",08,"F",173,173,100.0,173,"*","*","*","*",13,7.5,84,48.6,67,38.7,151,87.3,284
"Simsbury School District","=""1280011""",08,"M",186,183,98.4,183,"*","*","*","*",13,7.1,87,47.5,65,35.5,152,83.1,278
"Simsbury School District","=""1280011""",10,"F",167,166,99.4,165,"*","*","*","*",17,10.3,28,17.0,113,68.5,141,85.5,309
"Simsbury School District","=""1280011""",10,"M",164,163,99.4,163,"*","*","*","*",21,12.9,33,20.2,103,63.2,136,83.4,308
"Somers School District","=""1290011""",05,"F",48,47,97.9,47,0,0.0,"*","*","*","*",22,46.8,19,40.4,41,87.2,286
"Somers School District","=""1290011""",05,"M",55,55,100.0,55,0,0.0,"*","*","*","*",22,40.0,25,45.5,47,85.5,295
"Somers School District","=""1290011""",08,"F",56,55,98.2,55,"*","*","*","*",8,14.5,29,52.7,11,20.0,40,72.7,264
"Somers School District","=""1290011""",08,"M",59,59,100.0,59,"*","*","*","*",12,20.3,30,50.8,13,22.0,43,72.9,271
"Somers School District","=""1290011""",10,"F",67,67,100.0,67,"*","*","*","*",21,31.3,13,19.4,28,41.8,41,61.2,283
"Somers School District","=""1290011""",10,"M",54,53,98.1,53,0,0.0,7,13.2,14,26.4,6,11.3,26,49.1,32,60.4,286
"South Windsor School District","=""1320011""",05,"F",160,157,98.1,157,"*","*","*","*",18,11.5,81,51.6,48,30.6,129,82.2,280
"South Windsor School District","=""1320011""",05,"M",162,161,99.4,161,"*","*","*","*",26,16.1,70,43.5,56,34.8,126,78.3,280
"South Windsor School District","=""1320011""",08,"F",170,169,99.4,169,"*","*","*","*",17,10.1,85,50.3,56,33.1,141,83.4,281
"South Windsor School District","=""1320011""",08,"M",173,173,100.0,173,"*","*","*","*",18,10.4,85,49.1,52,30.1,137,79.2,276
"South Windsor School District","=""1320011""",10,"F",162,158,97.5,158,"*","*","*","*",33,20.9,36,22.8,79,50.0,115,72.8,294
"South Windsor School District","=""1320011""",10,"M",170,168,98.8,168,"*","*","*","*",19,11.3,33,19.6,107,63.7,140,83.3,309
"Southington School District","=""1310011""",05,"F",275,274,99.6,274,8,2.9,22,8.0,41,15.0,136,49.6,67,24.5,203,74.1,270
"Southington School District","=""1310011""",05,"M",277,274,98.9,274,8,2.9,15,5.5,31,11.3,147,53.6,73,26.6,220,80.3,275
"Southington School District","=""1310011""",08,"F",276,276,100.0,276,16,5.8,15,5.4,37,13.4,168,60.9,40,14.5,208,75.4,264
"Southington School District","=""1310011""",08,"M",285,282,98.9,282,21,7.4,13,4.6,47,16.7,161,57.1,40,14.2,201,71.3,261
"Southington School District","=""1310011""",10,"F",285,277,97.2,276,"*","*","*","*",65,23.6,74,26.8,114,41.3,188,68.1,284
"Southington School District","=""1310011""",10,"M",254,250,98.4,250,10,4.0,20,8.0,66,26.4,51,20.4,103,41.2,154,61.6,280
"Sprague School District","=""1330011""",05,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",05,"M",21,21,100.0,21,0,0.0,"*","*","*","*","*","*","*","*","*","*",277
"Sprague School District","=""1330011""",08,"F",20,20,100.0,20,0,0.0,"*","*","*","*",13,65.0,"*","*","*","*",261
"Sprague School District","=""1330011""",08,"M",22,22,100.0,22,0,0.0,0,0.0,"*","*",14,63.6,"*","*","*","*",278
"Stafford School District","=""1340011""",05,"F",50,50,100.0,50,0,0.0,"*","*",15,30.0,28,56.0,"*","*","*","*",256
"Stafford School District","=""1340011""",05,"M",63,63,100.0,63,"*","*","*","*",11,17.5,33,52.4,"*","*","*","*",257
"Stafford School District","=""1340011""",08,"F",50,50,100.0,50,0,0.0,"*","*","*","*",32,64.0,10,20.0,42,84.0,272
"Stafford School District","=""1340011""",08,"M",65,65,100.0,65,"*","*","*","*",14,21.5,26,40.0,19,29.2,45,69.2,271
"Stafford School District","=""1340011""",10,"F",59,55,93.2,55,"*","*","*","*",15,27.3,13,23.6,20,36.4,33,60.0,274
"Stafford School District","=""1340011""",10,"M",35,34,97.1,34,"*","*","*","*",9,26.5,7,20.6,15,44.1,22,64.7,278
"Stamford Academy District","=""2820013""",10,"F",26,22,84.6,22,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,180
"Stamford Academy District","=""2820013""",10,"M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""",05,"F",583,583,100.0,583,65,11.1,83,14.2,139,23.8,205,35.2,91,15.6,296,50.8,246
"Stamford School District","=""1350011""",05,"M",579,575,99.3,575,53,9.2,67,11.7,141,24.5,227,39.5,87,15.1,314,54.6,252
"Stamford School District","=""1350011""",08,"F",585,574,98.1,574,106,18.5,54,9.4,93,16.2,238,41.5,83,14.5,321,55.9,249
"Stamford School District","=""1350011""",08,"M",528,522,98.9,522,102,19.5,41,7.9,84,16.1,222,42.5,73,14.0,295,56.5,248
"Stamford School District","=""1350011""",10,"F",560,539,96.3,535,106,19.8,97,18.1,175,32.7,80,15.0,77,14.4,157,29.3,236
"Stamford School District","=""1350011""",10,"M",551,537,97.5,537,124,23.1,85,15.8,152,28.3,85,15.8,91,16.9,176,32.8,237
"Sterling School District","=""1360011""",05,"F",29,28,96.6,28,"*","*","*","*",9,32.1,10,35.7,"*","*","*","*",259
"Sterling School District","=""1360011""",05,"M",21,21,100.0,21,"*","*","*","*",6,28.6,10,47.6,"*","*","*","*",247
"Sterling School District","=""1360011""",08,"F",22,22,100.0,22,"*","*","*","*","*","*",10,45.5,0,0.0,10,45.5,235
"Sterling School District","=""1360011""",08,"M",34,34,100.0,34,"*","*","*","*","*","*",13,38.2,"*","*","*","*",236
"Sterling School District","=""1360011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",05,"F",81,80,98.8,80,"*","*","*","*",13,16.3,31,38.8,30,37.5,61,76.3,277
"Stonington School District","=""1370011""",05,"M",75,73,97.3,73,"*","*","*","*","*","*",35,47.9,26,35.6,61,83.6,280
"Stonington School District","=""1370011""",08,"F",74,73,98.6,73,"*","*","*","*",11,15.1,35,47.9,21,28.8,56,76.7,273
"Stonington School District","=""1370011""",08,"M",104,103,99.0,103,"*","*","*","*",14,13.6,58,56.3,23,22.3,81,78.6,273
"Stonington School District","=""1370011""",10,"F",96,96,100.0,96,"*","*","*","*",26,27.1,28,29.2,31,32.3,59,61.5,272
"Stonington School District","=""1370011""",10,"M",86,84,97.7,84,"*","*","*","*",30,35.7,20,23.8,28,33.3,48,57.1,278
"Stratford School District","=""1380011""",05,"F",277,276,99.6,276,17,6.2,43,15.6,65,23.6,119,43.1,32,11.6,151,54.7,249
"Stratford School District","=""1380011""",05,"M",241,237,98.3,237,30,12.7,36,15.2,43,18.1,101,42.6,27,11.4,128,54.0,243
"Stratford School District","=""1380011""",08,"F",262,261,99.6,261,35,13.4,33,12.6,69,26.4,107,41.0,17,6.5,124,47.5,244
"Stratford School District","=""1380011""",08,"M",278,275,98.9,275,45,16.4,34,12.4,46,16.7,118,42.9,32,11.6,150,54.5,247
"Stratford School District","=""1380011""",10,"F",259,252,97.3,251,10,4.0,35,13.9,109,43.4,60,23.9,37,14.7,97,38.6,252
"Stratford School District","=""1380011""",10,"M",263,251,95.4,249,32,12.9,36,14.5,80,32.1,53,21.3,48,19.3,101,40.6,249
"Suffield School District","=""1390011""",05,"F",69,67,97.1,67,"*","*","*","*",13,19.4,33,49.3,13,19.4,46,68.7,266
"Suffield School District","=""1390011""",05,"M",76,76,100.0,76,"*","*","*","*",17,22.4,35,46.1,15,19.7,50,65.8,267
"Suffield School District","=""1390011""",08,"F",99,99,100.0,99,"*","*","*","*",13,13.1,49,49.5,25,25.3,74,74.7,268
"Suffield School District","=""1390011""",08,"M",85,84,98.8,84,"*","*","*","*",12,14.3,45,53.6,17,20.2,62,73.8,267
"Suffield School District","=""1390011""",10,"F",99,97,98.0,97,"*","*","*","*",26,26.8,26,26.8,38,39.2,64,66.0,282
"Suffield School District","=""1390011""",10,"M",104,100,96.2,100,"*","*","*","*",17,17.0,21,21.0,57,57.0,78,78.0,299
"The Bridge Academy District","=""2690013""",08,"F",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"The Bridge Academy District","=""2690013""",08,"M",25,25,100.0,25,"*","*","*","*","*","*","*","*",0,0.0,"*","*",206
"The Bridge Academy District","=""2690013""",10,"F",25,25,100.0,25,6,24.0,7,28.0,"*","*","*","*",0,0.0,"*","*",218
"The Bridge Academy District","=""2690013""",10,"M",20,20,100.0,20,8,40.0,6,30.0,"*","*","*","*",0,0.0,"*","*",203
"The Gilbert School District","=""9020022""",08,"F",47,47,100.0,47,"*","*",7,14.9,16,34.0,19,40.4,"*","*","*","*",245
"The Gilbert School District","=""9020022""",08,"M",42,42,100.0,42,"*","*",6,14.3,8,19.0,21,50.0,"*","*","*","*",251
"The Gilbert School District","=""9020022""",10,"F",26,26,100.0,26,"*","*","*","*",7,26.9,"*","*",6,23.1,"*","*",249
"The Gilbert School District","=""9020022""",10,"M",55,54,98.2,54,"*","*","*","*",15,27.8,"*","*",8,14.8,"*","*",228
"Thomaston School District","=""1400011""",05,"F",39,39,100.0,39,0,0.0,"*","*","*","*",25,64.1,6,15.4,31,79.5,266
"Thomaston School District","=""1400011""",05,"M",35,35,100.0,35,"*","*","*","*","*","*",15,42.9,11,31.4,26,74.3,275
"Thomaston School District","=""1400011""",08,"F",35,35,100.0,35,"*","*","*","*","*","*",22,62.9,"*","*","*","*",267
"Thomaston School District","=""1400011""",08,"M",35,35,100.0,35,"*","*","*","*","*","*",14,40.0,"*","*","*","*",248
"Thomaston School District","=""1400011""",10,"F",23,23,100.0,23,"*","*",0,0.0,10,43.5,6,26.1,"*","*","*","*",262
"Thomaston School District","=""1400011""",10,"M",34,34,100.0,34,"*","*","*","*",13,38.2,8,23.5,"*","*","*","*",253
"Thompson School District","=""1410011""",05,"F",39,39,100.0,39,"*","*","*","*",8,20.5,15,38.5,8,20.5,23,59.0,254
"Thompson School District","=""1410011""",05,"M",51,50,98.0,50,"*","*","*","*",10,20.0,24,48.0,"*","*","*","*",246
"Thompson School District","=""1410011""",08,"F",40,40,100.0,40,"*","*","*","*",14,35.0,21,52.5,0,0.0,21,52.5,247
"Thompson School District","=""1410011""",08,"M",37,37,100.0,37,"*","*","*","*",6,16.2,17,45.9,8,21.6,25,67.6,264
"Thompson School District","=""1410011""",10,"F",32,31,96.9,31,6,19.4,"*","*",18,58.1,"*","*","*","*","*","*",232
"Thompson School District","=""1410011""",10,"M",40,37,92.5,37,7,18.9,"*","*",14,37.8,"*","*","*","*","*","*",237
"Tolland School District","=""1420011""",05,"F",83,83,100.0,83,"*","*","*","*",9,10.8,41,49.4,30,36.1,71,85.5,286
"Tolland School District","=""1420011""",05,"M",101,101,100.0,101,"*","*","*","*",10,9.9,56,55.4,31,30.7,87,86.1,286
"Tolland School District","=""1420011""",08,"F",124,124,100.0,124,"*","*","*","*",8,6.5,86,69.4,25,20.2,111,89.5,277
"Tolland School District","=""1420011""",08,"M",112,112,100.0,112,"*","*","*","*",14,12.5,58,51.8,29,25.9,87,77.7,272
"Tolland School District","=""1420011""",10,"F",108,108,100.0,108,"*","*","*","*",21,19.4,34,31.5,47,43.5,81,75.0,290
"Tolland School District","=""1420011""",10,"M",107,107,100.0,107,"*","*","*","*",23,21.5,30,28.0,42,39.3,72,67.3,282
"Torrington School District","=""1430011""",05,"F",159,158,99.4,158,9,5.7,18,11.4,31,19.6,79,50.0,21,13.3,100,63.3,256
"Torrington School District","=""1430011""",05,"M",199,197,99.0,197,10,5.1,19,9.6,39,19.8,94,47.7,35,17.8,129,65.5,260
"Torrington School District","=""1430011""",08,"F",149,148,99.3,148,23,15.5,18,12.2,31,20.9,68,45.9,8,5.4,76,51.4,244
"Torrington School District","=""1430011""",08,"M",188,184,97.9,184,20,10.9,19,10.3,31,16.8,99,53.8,15,8.2,114,62.0,250
"Torrington School District","=""1430011""",10,"F",113,101,89.4,101,11,10.9,19,18.8,38,37.6,20,19.8,13,12.9,33,32.7,243
"Torrington School District","=""1430011""",10,"M",152,131,86.2,130,24,18.5,26,20.0,43,33.1,17,13.1,20,15.4,37,28.5,235
"Trailblazers Academy District","=""2780013""",08,"F",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""",08,"M",21,18,85.7,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""",05,"F",235,235,100.0,235,"*","*","*","*",26,11.1,90,38.3,108,46.0,198,84.3,289
"Trumbull School District","=""1440011""",05,"M",262,262,100.0,262,6,2.3,11,4.2,18,6.9,115,43.9,112,42.7,227,86.6,287
