"FTE Staffing Report for Trend"

"",,,,"Year",,,,
="Norwich Free Academy District",="Norwich Free Academy",="Counselors  Social Workers  and School Psychologists",="Certified",16.0,15.0,17.0,18.0,19.6
="Norwich School District",="Deborah-Tennant Zinewicz School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,1.0,2.0,2.0,.
,"Hickory Street School","Counselors  Social Workers  and School Psychologists","Certified",3.0,2.0,2.0,2.0,.
,"John B. Stanton Network School","Counselors  Social Workers  and School Psychologists","Certified",1.6,1.6,0.6,1.0,1.0
,="Kelly Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.4,4.6,4.6,4.6,4.0
,="Moriarty Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.6,2.0,1.4,1.5
,="Samuel Huntington School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.6,1.6,1.6,2.0
,="Teachers' Memorial Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.2,3.2,3.4,3.4,3.5
,="Thames River Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,0.7,.,.,.
,"Thomas W. Mahan School","Counselors  Social Workers  and School Psychologists","Certified",1.0,1.0,0.6,0.8,1.1
,="Uncas Network School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8,0.7,1.4,1.4,2.8
,="Veterans' Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8,0.8,1.0,1.0,1.0
,="Wequonnoc Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",0.6,0.6,1.0,0.8,1.4
,="Virtual Learning Academy",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,0.2,0.2,0.1
,="Bishop School Early Learning Center",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,0.6,0.4
,="Other",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,0.2
="Old Saybrook School District",="Kathleen E. Goodwin School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,2.0,2.0,2.0,2.0
,="Old Saybrook Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,3.7,3.7,2.7,3.7
,="Old Saybrook Senior High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,3.0,4.0,4.0,4.0
="Orange School District",="Mary L. Tracy School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,0.9,0.9,0.9
,="Peck Place School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,1.2,1.2,1.2
,="Race Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,1.2,1.2,1.2
,="Turkey Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,1.2,1.2,1.2
="Oxford School District",="Great Oak School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3,2.3,2.0,2.6,2.0
,="Oxford Center School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.2,.
,"Oxford High School","Counselors  Social Workers  and School Psychologists","Certified",3.3,4.1,3.8,4.8,4.8
,="Quaker Farms School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.2,1.0
="Park City Prep Charter School District",="Park City Prep Charter School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,1.3,1.3,2.1
="Plainfield School District",="Moosup Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,1.0,1.0,1.5,1.5
,="Plainfield Central School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,4.0,4.0,4.0,4.0
,="Plainfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.2,8.2,6.9,6.9,6.9
,="Plainfield Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,3.0,2.5,2.5
,="Shepard Hill Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.8,2.8,1.6,1.6,1.6
="Plainville School District",="Frank T. Wheeler School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.3,1.3,1.7
,="Linden Street School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3,1.8,1.4,1.4,1.0
,="Louis Toffolon School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,1.3,1.3,1.0
,="Middle School of Plainville",="Counselors  Social Workers  and School Psychologists",="Certified",3.1,4.5,4.8,4.8,4.5
,="Plainville High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,6.1,5.6,5.6,6.2
,="Plainville Adult Education",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.0
="Plymouth School District",="Eli Terry Jr. Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.9,2.9,2.9,3.3,3.4
,="Harry S. Fisher Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1,1.1,1.1,1.1,2.1
,="Plymouth Center School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,0.9,1.0,0.9
,="Terryville High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.1,3.1,3.1,2.6,3.6
="Pomfret School District",="Pomfret Community School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.5,1.0,2.0
="Portland School District",="Brownstone Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",0.3,0.3,0.4,0.4,0.2
,="Gildersleeve School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="Portland High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.9,2.9,3.0,3.0,2.8
,="Portland Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.8,1.1,1.1,1.6
,="Valley View School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.5,1.5,1.4
="Preston School District",="Preston Plains School",="Counselors  Social Workers  and School Psychologists",="Certified",0.6,0.6,0.6,0.6,0.8
,="Preston Veterans' Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
="Putnam School District",="Putnam Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,3.0,3.0,4.0,4.0
,="Putnam High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5,4.0,4.0,4.0,4.0
,="Putnam Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
="Redding School District",="John Read Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.2,4.2,4.2,4.0
,="Redding Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4,2.6,2.0,2.2,2.0
="Regional School District 01",="Housatonic Valley Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,5.0,5.0,5.0,4.8
="Regional School District 04",="John Winthrop Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5,2.5,3.2,3.4,3.4
,="Valley Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.1,4.3,4.6,4.6,4.6
="Regional School District 05",="Amity Middle School: Bethany",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,3.0
,="Amity Middle School: Orange",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,3.0
,="Amity Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",13.3,13.0,12.0,11.0,12.0
="Regional School District 06",="Goshen Center School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.2,0.8,0.6,0.6
,="James Morris School",="Counselors  Social Workers  and School Psychologists",="Certified",0.6,0.8,0.4,0.8,0.4
,="Wamogo Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.6,4.6,4.6,4.2,4.9
,="Warren Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.3,0.3,0.1,0.1,0.1
="Regional School District 07",="Northwestern Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.5,5.8,4.8,5.8,3.8
,="Northwestern Regional Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.3,3.0,3.0,3.0,1.0
,="STEP",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,0.2,0.3,.
"Regional School District 08","RHAM High School","Counselors  Social Workers  and School Psychologists","Certified",7.3,7.3,8.3,7.9,6.6
,="RHAM Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.1,5.1,4.1,4.5,5.0
="Regional School District 09",="Joel Barlow High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.3,8.5,6.5,8.5,8.5
="Regional School District 10",="Har-Bur Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,5.0,5.4,5.4,4.5
,="Harwinton Consolidated School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="Lake Garda Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="Lewis S. Mills High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0,7.0,6.7,6.7,6.0
="Regional School District 11",="Parish Hill High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,4.0
="Regional School District 12",="Booth Free School",="Counselors  Social Workers  and School Psychologists",="Certified",0.3,0.3,0.3,0.4,0.4
,="Early Childhood Education Center",="Counselors  Social Workers  and School Psychologists",="Certified",0.1,0.1,0.1,.,.
,"Shepaug Valley High School","Counselors  Social Workers  and School Psychologists","Certified",2.6,2.6,3.1,.,.
,"Shepaug Valley Middle School","Counselors  Social Workers  and School Psychologists","Certified",2.6,2.6,3.1,.,.
,"The Burnham School","Counselors  Social Workers  and School Psychologists","Certified",0.3,0.3,0.3,0.4,0.4
,="Washington Primary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.6,0.6,0.6,0.5,0.6
,="Shepaug Valley School",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,5.0,4.9
="Regional School District 13",="Coginchaug Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5,3.5,4.5,3.5,4.5
,="Francis E. Korn School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.4,1.2,1.0,1.0
,="Frank Ward Strong School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5,2.5,2.5,2.5,2.5
,="Frederick Brewster School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.4,1.3,1.2,0.2
,="John Lyman School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.3,1.3,1.4,1.4
,="Middlefield Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.7,1.8,1.8
,="Middlesex Transition Academy",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,0.6
="Regional School District 14",="Bethlehem Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,0.8,0.8,2.0
,="Mitchell Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4,2.4,1.8,1.8,2.0
,="Nonnewaug High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.8,5.8,5.8,5.5,5.8
,="Woodbury Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8,3.8,2.8,0.8,4.0
="Regional School District 15",="Gainfield Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,1.0,2.0,2.0,2.0
,="Long Meadow Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Memorial Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,4.0
,="Middlebury Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,3.0,2.0,2.0,2.0
,="Pomperaug Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.2,7.2,7.2,7.2,7.0
,="Pomperaug School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Rochambeau Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,3.0
="Regional School District 16",="Algonquin School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,3.0,2.0,2.0,2.0
,="Community School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.7,1.4,1.0,1.0
,="Laurel Ledge School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Long River Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.8,5.7,4.6,4.6,4.6
,="Woodland Regional High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.2,5.7,6.1,6.6,6.6
="Regional School District 17",="Burr District Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,0.9,0.2,1.4,1.4
,="Haddam Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,0.9,0.9,1.3,0.3
,="Haddam-Killingworth High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,5.0,5.0,5.0,5.0
,="Haddam-Killingworth Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.3,5.3,4.5,4.3,6.0
,="Killingworth Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.0,2.0,1.3,1.3
="Regional School District 18",="Center School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,0.6,0.6
,="Lyme Consolidated School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8,0.8,0.8,1.0,1.0
,="Lyme-Old Lyme High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,4.0
,="Lyme-Old Lyme Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Mile Creek School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
="Regional School District 19",="E. O. Smith High School",="Counselors  Social Workers  and School Psychologists",="Certified",9.8,9.8,9.8,9.8,9.8
="Ridgefield School District",="Barlow Mountain Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.6
,="Branchville Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="East Ridge Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,6.0
,="Farmingville Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="Ridgebury Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,2.0,2.0,1.4
,="Ridgefield High School",="Counselors  Social Workers  and School Psychologists",="Certified",11.6,11.6,10.6,10.6,10.6
,="Scotland Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,2.0
,="Scotts Ridge Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,4.0
,="Veterans Park Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
="Rocky Hill School District",="Albert D. Griswold Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,2.4
,="Dr. Oran A. Moser School",="Counselors  Social Workers  and School Psychologists",="Certified",0.3,.,.,.,.
,"Myrtle H. Stevens School","Counselors  Social Workers  and School Psychologists","Certified",1.7,2.0,1.5,2.0,2.0
,="Rocky Hill High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.5,5.5,5.5,5.5,5.5
,="West Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
="Salem School District",="Salem Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.7,2.7,2.3,2.2,2.0
="Salisbury School District",="Salisbury Central School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
="Scotland School District",="Scotland Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,0.9,0.9,1.0,1.0
="Seymour School District",="Anna L. Lopresti School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,.,.,.
,"Bungay School","Counselors  Social Workers  and School Psychologists","Certified",1.6,2.0,2.0,2.0,2.0
,="Paul E. Chatfield School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.0,.,.
,"Seymour High School","Counselors  Social Workers  and School Psychologists","Certified",6.0,6.0,6.0,6.0,6.5
,="Seymour Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.4,3.6,4.0,4.0,4.0
,="Chatfield-LoPresti School",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,2.5,2.5
="Sharon School District",="Sharon Center School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,2.0,2.0
="Shelton School District",="Mohegan School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,1.2,1.2,0.9
,="Booth Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,1.0,0.8,0.9
,="Elizabeth Shelton School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.5,1.5,1.5
,="Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,3.9,4.6
,="Long Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1,1.6,1.5,1.5,1.5
,="Perry Hill Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.8,2.8,3.8,3.9,4.3
,="Shelton High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.9,8.9,8.8,8.9,9.0
,="Sunnyside School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,0.9,0.9,0.9
="Sherman School District",="Sherman School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.6,1.6,1.6,1.6
="Side By Side Charter School District",="Side By Side Charter School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
="Simsbury School District",="Central School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7,1.7,1.7,1.9,1.9
,="Henry James Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,5.0,5.0,5.0,5.4
,="Latimer Lane School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,1.2,1.2,1.2
,="Simsbury High School",="Counselors  Social Workers  and School Psychologists",="Certified",11.3,11.3,12.9,11.5,11.1
,="Squadron Line School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7,1.7,2.2,2.5,2.5
,="Tariffville School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="Tootin' Hills School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,2.2,1.7,1.2,1.2
="Somers School District",="Mabelle B. Avery Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.7,1.7,2.0,2.0
,="Somers Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,2.0
,="Somers High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.7,3.9,3.9,4.0,4.0
="South Windsor School District",="Pleasant Valley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.4,1.4,1.4
,="Eli Terry School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,2.0,2.0,2.0
,="Orchard Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.4,1.4,1.4,1.4
,="Philip R. Smith School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.4,1.4,1.4
,="South Windsor High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0,9.0,10.0,10.0,9.0
,="Timothy Edwards School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0,6.0,6.0,6.0,6.0
,="Wapping Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.4,1.4,1.4,1.4
="Southington School District",="John F. Kennedy Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.3,4.5,4.6,4.8,4.8
,="Derynoski Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2,2.2,2.2,2.1,3.2
,="Flanders Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1,1.1,1.1,1.1,2.1
,="Hatton Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7,1.7,1.7,1.7,2.3
,="Joseph A. Depaolo Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.9,4.2,4.3,4.3,4.3
,="Plantsville Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,0.9,0.5,1.6
,="South End Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,0.9,0.6,0.9
,="Southington High School",="Counselors  Social Workers  and School Psychologists",="Certified",15.6,14.6,15.0,16.0,15.0
,="Strong Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.3,1.3,0.9,1.7
,="Thalberg Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.5,1.5,1.9
,="Urbin T. Kelley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.4,1.4,1.4
,="Alta",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.0
="Sprague School District",="Sayles School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
="Stafford School District",="Stafford Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Stafford High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.5,5.0,5.0,4.6,5.0
,="Stafford Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,2.0,3.0
,="Staffordville School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="West Stafford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
="Stamford School District",="Cloonan School",="Counselors  Social Workers  and School Psychologists",="Certified",4.6,4.4,4.0,4.0,4.0
,="Davenport Ridge School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,3.0
,="Dolan School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,4.0
,="Hart School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,3.0
,="Julia A. Stark School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="K. T. Murphy School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Newfield School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Northeast School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,2.0,2.0,2.0,2.0
,="Preschool Team",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,2.0,2.0,4.0
,="Rippowam Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,5.0
,="Rogers International School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,3.0,3.0,3.0
,="Roxbury School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,3.0,4.0,3.0
,="Scofield Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,4.0
,="Springdale School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,3.0,2.0
,="Stamford High School",="Counselors  Social Workers  and School Psychologists",="Certified",13.9,12.9,12.1,13.5,14.4
,="Stillmeadow School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="The Academy of Information Technology",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,6.0,6.0,6.0,6.0
,="Toquam Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Turn of River School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,4.0
,="Westhill High School",="Counselors  Social Workers  and School Psychologists",="Certified",18.5,17.5,16.7,18.7,18.0
,="Westover School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,2.0
,="Alternate Routes To Success",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,3.2
="Sterling School District",="Sterling Community School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,1.0
="Stonington School District",="Deans Mill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.4,1.6,1.5
,="Mystic Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.4,2.6,2.5
,="Pawcatuck Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6,2.6,3.0,1.5,2.6
,="Stonington High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.2,6.2,6.1,6.6,7.6
,="West Broad Street School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.2,1.2,1.4
,="West Vine Street School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,0.8,0.6,1.0
="Stratford School District",="Eli Whitney School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.5,1.2,0.5,1.5
,="Bunnell High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0,7.0,7.0,7.0,6.3
,="Chapel School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.7,2.8,2.0
,="David Wooster Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.5,4.5,3.9,3.9,3.5
,="Franklin School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.4,1.6,1.6,1.5
,="Harry B. Flood Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.5,4.5,4.1,3.0,6.0
,="Honeyspot School",="Counselors  Social Workers  and School Psychologists",="Certified",0.7,0.6,1.1,0.8,0.5
,="Lordship School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,0.9,1.7,1.5
,="Nichols School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.6,1.2,1.0
,="Second Hill Lane School",="Counselors  Social Workers  and School Psychologists",="Certified",2.8,2.5,2.7,3.2,3.0
,="Stratford Academy - Johnson House",="Counselors  Social Workers  and School Psychologists",="Certified",1.7,1.5,1.2,1.7,2.5
,="Stratford High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,6.0,6.6,6.6,7.0
,="Wilcoxson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.2,1.4,0.9,1.0
,="Other",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.0
="Suffield School District",="A. Ward Spaulding School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,1.2,1.2,1.2,1.0
,="McAlister Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.2,1.2,1.2,1.0
,="Suffield High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.2,5.4,5.4,5.4,5.0
,="Suffield Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.2,3.2,3.2,3.2,3.0
="The Bridge Academy District",="The Bridge Academy",="Counselors  Social Workers  and School Psychologists",="Certified",0.9,0.9,1.8,1.8,1.8
="The Gilbert School District",="The Gilbert School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5,4.0,4.0,3.0,3.8
="Thomaston School District",="Black Rock School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,.,.
,"Thomaston Center School","Counselors  Social Workers  and School Psychologists","Certified",1.0,1.0,1.0,0.6,3.6
,="Thomaston High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,3.4,3.4
="Thompson School District",="Mary R. Fisher Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,2.5,1.5,1.6
,="Thompson Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.9,1.9,1.6
,="Tourtellotte Memorial High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.1,3.1,2.6,2.6,2.9
