"FTE Staffing Report for Trend"

"",,,,"Year",,,,
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,9.0,7.0,0.0
,="Farmingville Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8,0.8,0.8,1.8,1.3
,,="Library/Media - Support Staff",="Non-Certified",0.0,1.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,3.0,3.0,5.0
,="Ridgebury Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8,1.8,1.8,1.8,1.3
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,3.0,2.0,13.0,14.0
,="Ridgefield High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,4.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="School Nurses",="Non-Certified",3.0,2.6,2.6,3.0,3.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,11.0,11.0,11.0,14.0
,="Scotland Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.8,1.0,2.8,1.3
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7,8.5,8.0,8.0,9.0
,="Scotts Ridge Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6,3.6,3.6,3.6,.
,,"Library/Media - Support Staff","Non-Certified",1.0,1.0,1.0,1.0,.
,,"School Nurses","Non-Certified",1.0,1.0,1.0,1.0,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",7.0,7.0,7.0,3.0,.
,"Veterans Park Elementary School","General Education - Paraprofessional Instructional Assistants","Non-Certified",1.8,1.8,1.8,2.8,.
,,"Library/Media - Support Staff","Non-Certified",0.0,0.0,0.0,0.0,.
,,"School Nurses","Non-Certified",1.0,1.0,1.0,1.0,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",5.5,4.9,2.0,2.0,.
"Rocky Hill School District","Albert D. Griswold Middle School","General Education - Paraprofessional Instructional Assistants","Non-Certified",3.2,3.2,3.2,3.7,3.7
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,9.0,9.0,10.0,9.6
,="Dr. Oran A. Moser School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,.,.,.,.
,,"Library/Media - Support Staff","Non-Certified",0.1,.,.,.,.
,,"School Nurses","Non-Certified",1.0,.,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",1.0,.,.,.,.
,"Myrtle H. Stevens School","General Education - Paraprofessional Instructional Assistants","Non-Certified",6.8,7.6,8.2,8.3,9.8
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5,16.3,16.2,11.0,8.7
,="Rocky Hill High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6,3.6,3.0,5.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5,9.5,9.5,9.3,9.2
,="West Hill School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.6,6.9,6.9,6.9,11.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,5.5,6.0,13.3,16.8
="Salem School District",="Salem Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.6,1.2,9.0,7.5,7.7
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,6.2,9.5,8.2,8.4
="Salisbury School District",="Salisbury Central School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8,3.0,3.0,3.8,3.0
,,="Library/Media - Support Staff",="Non-Certified",0.9,0.9,0.9,0.9,0.9
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9,5.3,5.3,6.4,5.4
="Scotland School District",="Scotland Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2,3.7,3.5,3.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",2.0,2.0,1.6,1.6,1.6
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5,9.0,7.7,7.4,7.4
="Seymour School District",="Anna L. Lopresti School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,5.0,.,.,.
,,"Library/Media - Support Staff","Non-Certified",0.6,0.6,.,.,.
,,"School Nurses","Non-Certified",1.0,1.0,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",4.0,4.0,.,.,.
,"Bungay School","General Education - Paraprofessional Instructional Assistants","Non-Certified",1.8,1.8,1.8,1.8,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.4,0.4,0.4,0.4,0.4
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,8.0,5.0,5.0,5.0
,="Paul E. Chatfield School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.9,3.4,7.0,.,.
,,"Library/Media - Support Staff","Non-Certified",0.4,0.4,0.4,.,.
,,"School Nurses","Non-Certified",1.0,1.0,1.0,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",7.0,7.0,10.0,.,.
,"Seymour High School","General Education - Paraprofessional Instructional Assistants","Non-Certified",1.0,1.0,1.0,1.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,6.0,6.0,6.0,7.0
,="Seymour Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,5.0,7.0,6.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,4.0,6.0,6.0,5.0
,="Chatfield-LoPresti School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,4.0,6.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,.,0.0,0.0
,,="School Nurses",="Non-Certified",.,.,.,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,14.0,15.0
="Sharon School District",="Sharon Center School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4,7.9,6.9,7.7,9.5
="Shelton School District",="Mohegan School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,5.0,4.0,3.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,8.0,7.0,7.0,5.0
,="Booth Hill School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,2.0,2.0,2.3,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,4.0,3.0,5.0
,="Elizabeth Shelton School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,6.5,15.0,13.0,15.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,7.0,15.0,13.0,15.0
,="Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5,5.5,6.0,6.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.5,1.5,1.5,1.5,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.0,11.0,11.5,10.0
,="Long Hill School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,6.0,6.0,8.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,6.0,6.0,5.0,6.0
,="Perry Hill Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,8.0,6.0,5.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.5,1.5,1.5,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,13.0,14.0,14.0,12.0
,="Shelton High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,6.0,11.0,5.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0,10.0,0.0,12.0,13.0
,="Sunnyside School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,9.0,5.0,4.5,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,4.0,3.0,2.0
="Sherman School District",="Sherman School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2,7.2,7.3,7.1,7.0
,,="Library/Media - Support Staff",="Non-Certified",0.9,0.9,0.4,0.4,0.4
,,="School Nurses",="Non-Certified",0.9,0.9,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0,13.2,14.0,12.3,12.2
="Side By Side Charter School District",="Side By Side Charter School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5,.,14.5,14.5,12.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,.,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,.,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,.,0.0,0.0,0.5
="Simsbury School District",="Central School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,4.4,4.9,4.9,4.4
,,="Library/Media - Support Staff",="Non-Certified",0.8,0.8,0.8,0.8,0.8
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.2,7.8,8.4,9.7,9.5
,="Henry James Memorial School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.3,3.2,3.2,2.8,3.1
,,="Library/Media - Support Staff",="Non-Certified",0.9,0.9,0.9,0.9,0.9
,,="School Nurses",="Non-Certified",1.8,1.8,1.8,1.6,1.6
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.6,10.7,10.7,11.7,13.7
,="Latimer Lane School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5,6.6,5.6,5.4,5.4
,,="Library/Media - Support Staff",="Non-Certified",0.7,0.7,0.7,0.7,0.7
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.8,6.9,6.9,3.9,3.9
,="Simsbury High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6,6.8,7.3,7.2,7.1
,,="Library/Media - Support Staff",="Non-Certified",1.4,1.6,1.6,1.6,1.6
,,="School Nurses",="Non-Certified",2.6,2.6,2.6,2.8,2.8
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.9,12.0,12.5,12.0,13.0
,="Squadron Line School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.3,8.7,7.8,7.3,6.6
,,="Library/Media - Support Staff",="Non-Certified",0.6,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.8,1.8,1.8,1.8,1.8
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.1,17.5,18.7,20.0,23.7
,="Tariffville School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9,4.3,5.4,4.8,4.8
,,="Library/Media - Support Staff",="Non-Certified",0.4,0.4,0.4,0.4,0.4
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4,4.9,4.9,5.9,4.9
,="Tootin' Hills School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,6.2,6.8,5.3,5.3
,,="Library/Media - Support Staff",="Non-Certified",0.6,0.6,0.6,0.6,0.6
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.1,12.0,10.1,9.6,11.8
="Somers School District",="Mabelle B. Avery Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.4,2.1,1.8,1.8,1.8
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.3,7.0,7.0,7.0,7.0
,="Somers Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1,2.4,2.4,2.4,2.4
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.6,1.0,1.0,1.4,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8,13.8,14.8,14.8,14.8
,="Somers High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5,1.8,1.7,1.5,1.5
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8,6.8,6.8,6.8,6.8
="South Windsor School District",="Pleasant Valley School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7,2.7,2.7,2.4,2.7
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,8.4,6.0,6.5,5.5
,="Eli Terry School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5,2.0,3.0,1.5,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0,19.5,20.5,25.0,22.0
,="Orchard Hill School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5,3.5,3.0,2.3,2.5
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.5,6.5,7.5,7.5
,="Philip R. Smith School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,3.0,1.2,2.7,2.2
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,5.0,4.5,4.0
,="South Windsor High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="Library/Media - Support Staff",="Non-Certified",2.0,2.0,2.0,1.5,2.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0,20.0,21.0,18.0,17.2
,="Timothy Edwards School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,0.0,0.0,0.0,1.4
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.5,25.5,23.5,27.0,27.5
,="Wapping Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6,2.1,3.2,3.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.6,24.0,26.0,25.5,26.5
="Southington School District",="John F. Kennedy Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8,3.2,1.2,3.2,3.2
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.2,1.2
,,="School Nurses",="Non-Certified",1.5,1.5,1.5,1.9,1.9
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.1,30.2,29.4,36.5,38.6
,="Derynoski Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5,8.5,3.5,7.5,10.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.3,1.5,1.5,1.5,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6,22.1,23.1,24.6,28.1
,="Flanders Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2,2.8,1.5,3.0,3.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,6.0,6.2,7.6
,="Hatton Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9,3.5,2.0,3.0,13.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.9,24.6,25.3,25.9,22.9
,="Joseph A. Depaolo Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,3.0,1.0,2.5,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.5,1.5,1.5,1.9,1.9
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0,27.8,28.9,30.9,31.1
,="Plantsville Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.3,2.3,0.8,3.0,2.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.7,4.6,2.6,4.6,6.1
,="South End Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6,3.0,1.5,2.5,2.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6,4.0,6.0,5.9,7.3
,="Southington High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2,4.2,4.2,5.2,5.2
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,0.6,0.6
,,="School Nurses",="Non-Certified",3.8,3.0,3.0,3.0,3.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.6,22.6,23.1,28.2,29.2
,="Strong Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.1,2.6,1.0,2.0,1.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8,6.8,7.5,8.0,8.0
,="Thalberg Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5,1.8,0.2,2.5,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,14.2,11.9,12.0,12.5
,="Urbin T. Kelley School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,2.2,1.8,3.0,2.5
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.3,6.3,6.8,6.8,7.3
="Sprague School District",="Sayles School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,6.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",2.0,2.0,1.5,1.3,1.3
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,5.0,5.0,5.0,10.0
="Stafford School District",="Stafford Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.3,2.3,2.3,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="School Nurses",="Non-Certified",1.0,2.0,2.0,1.4,1.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0,14.0,15.0,16.0,16.6
,="Stafford High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,2.0,3.0,2.3
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,2.0,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,8.0,9.0,7.0,7.0
,="Stafford Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1,2.1,0.1,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,2.0,1.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,7.0,9.0,9.0
,="Staffordville School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5,10.0,10.2,10.4,9.3
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,5.0,1.8,3.1,2.7
,="West Stafford School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.9,13.0,15.8,14.4,14.9
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,2.0,1.0,2.0,3.2
="Stamford Academy District",="Stamford Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,2.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.5,0.5,0.3,0.3,0.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,2.0,0.0
="Stamford School District",="Cloonan School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0,15.0,19.0,16.0,9.0
,="Davenport Ridge School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,8.0,8.0,10.0,12.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,10.0,10.0,10.0,10.0
,="Dolan School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,.,0.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,.,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,.,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,5.0,.,4.0,6.0
,="Hart School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.0,7.0,7.0,9.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.0,7.0,6.0,7.0
,="Julia A. Stark School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,8.0,9.0,9.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,8.0,9.0,7.0
,="K. T. Murphy School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,5.0,9.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,4.0,4.0,4.0
,="Newfield School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,7.0,7.0,9.0,9.0
