"Chronic Absenteeism, 2014-15"
", Grade"

"District","District Code","Grade","% Chronically Absent"
"Seymour School District","=""1240011""","Grade 10",4.7
"Seymour School District","=""1240011""","Grade 11",7.1
"Seymour School District","=""1240011""","Grade 12",6.9
"Sharon School District","=""1250011""","Kindergarten","*"
"Sharon School District","=""1250011""","Grade   1","*"
"Sharon School District","=""1250011""","Grade   2",0.0
"Sharon School District","=""1250011""","Grade   3","*"
"Sharon School District","=""1250011""","Grade   4","*"
"Sharon School District","=""1250011""","Grade   5","*"
"Sharon School District","=""1250011""","Grade   6","*"
"Sharon School District","=""1250011""","Grade   7","*"
"Sharon School District","=""1250011""","Grade   8",0.0
"Shelton School District","=""1260011""","Kindergarten",11.3
"Shelton School District","=""1260011""","Grade   1",6.9
"Shelton School District","=""1260011""","Grade   2",7.4
"Shelton School District","=""1260011""","Grade   3",4.9
"Shelton School District","=""1260011""","Grade   4",7.0
"Shelton School District","=""1260011""","Grade   5",5.9
"Shelton School District","=""1260011""","Grade   6",8.2
"Shelton School District","=""1260011""","Grade   7",7.1
"Shelton School District","=""1260011""","Grade   8",8.7
"Shelton School District","=""1260011""","Grade   9",14.0
"Shelton School District","=""1260011""","Grade 10",21.0
"Shelton School District","=""1260011""","Grade 11",22.4
"Shelton School District","=""1260011""","Grade 12",28.9
"Sherman School District","=""1270011""","Kindergarten",16.7
"Sherman School District","=""1270011""","Grade   1","*"
"Sherman School District","=""1270011""","Grade   2","*"
"Sherman School District","=""1270011""","Grade   3","*"
"Sherman School District","=""1270011""","Grade   4",0.0
"Sherman School District","=""1270011""","Grade   5","*"
"Sherman School District","=""1270011""","Grade   6","*"
"Sherman School District","=""1270011""","Grade   7","*"
"Sherman School District","=""1270011""","Grade   8","*"
"Sherman School District","=""1270011""","Grade   9","*"
"Sherman School District","=""1270011""","Grade 10","*"
"Side By Side Charter School District","=""2700013""","Kindergarten","*"
"Side By Side Charter School District","=""2700013""","Grade   1","*"
"Side By Side Charter School District","=""2700013""","Grade   2","*"
"Side By Side Charter School District","=""2700013""","Grade   3",0.0
"Side By Side Charter School District","=""2700013""","Grade   4","*"
"Side By Side Charter School District","=""2700013""","Grade   5","*"
"Side By Side Charter School District","=""2700013""","Grade   6","*"
"Side By Side Charter School District","=""2700013""","Grade   7","*"
"Side By Side Charter School District","=""2700013""","Grade   8","*"
"Simsbury School District","=""1280011""","Kindergarten",5.4
"Simsbury School District","=""1280011""","Grade   1",5.3
"Simsbury School District","=""1280011""","Grade   2",2.4
"Simsbury School District","=""1280011""","Grade   3",2.1
"Simsbury School District","=""1280011""","Grade   4",4.1
"Simsbury School District","=""1280011""","Grade   5",4.2
"Simsbury School District","=""1280011""","Grade   6",4.1
"Simsbury School District","=""1280011""","Grade   7",3.6
"Simsbury School District","=""1280011""","Grade   8",4.7
"Simsbury School District","=""1280011""","Grade   9",3.2
"Simsbury School District","=""1280011""","Grade 10",6.3
"Simsbury School District","=""1280011""","Grade 11",8.8
"Simsbury School District","=""1280011""","Grade 12",12.5
"Somers School District","=""1290011""","Kindergarten","*"
"Somers School District","=""1290011""","Grade   1","*"
"Somers School District","=""1290011""","Grade   2","*"
"Somers School District","=""1290011""","Grade   3","*"
"Somers School District","=""1290011""","Grade   4","*"
"Somers School District","=""1290011""","Grade   5","*"
"Somers School District","=""1290011""","Grade   6",14.4
"Somers School District","=""1290011""","Grade   7",20.9
"Somers School District","=""1290011""","Grade   8",20.5
"Somers School District","=""1290011""","Grade   9",13.0
"Somers School District","=""1290011""","Grade 10",17.3
"Somers School District","=""1290011""","Grade 11",15.7
"Somers School District","=""1290011""","Grade 12",26.2
"South Windsor School District","=""1320011""","Kindergarten",9.9
"South Windsor School District","=""1320011""","Grade   1",5.7
"South Windsor School District","=""1320011""","Grade   2",4.7
"South Windsor School District","=""1320011""","Grade   3",3.1
"South Windsor School District","=""1320011""","Grade   4",3.8
"South Windsor School District","=""1320011""","Grade   5",3.2
"South Windsor School District","=""1320011""","Grade   6",2.2
"South Windsor School District","=""1320011""","Grade   7",4.1
"South Windsor School District","=""1320011""","Grade   8",4.9
"South Windsor School District","=""1320011""","Grade   9",1.7
"South Windsor School District","=""1320011""","Grade 10","*"
"South Windsor School District","=""1320011""","Grade 11",2.2
"South Windsor School District","=""1320011""","Grade 12",3.6
"Southington School District","=""1310011""","Kindergarten",5.5
"Southington School District","=""1310011""","Grade   1",4.0
"Southington School District","=""1310011""","Grade   2",3.4
"Southington School District","=""1310011""","Grade   3",3.9
"Southington School District","=""1310011""","Grade   4",3.9
"Southington School District","=""1310011""","Grade   5",3.8
"Southington School District","=""1310011""","Grade   6",4.3
"Southington School District","=""1310011""","Grade   7",5.5
"Southington School District","=""1310011""","Grade   8",9.0
"Southington School District","=""1310011""","Grade   9",6.5
"Southington School District","=""1310011""","Grade 10",6.2
"Southington School District","=""1310011""","Grade 11",9.3
"Southington School District","=""1310011""","Grade 12",12.6
"Sprague School District","=""1330011""","Kindergarten",17.6
"Sprague School District","=""1330011""","Grade   1","*"
"Sprague School District","=""1330011""","Grade   2","*"
"Sprague School District","=""1330011""","Grade   3","*"
"Sprague School District","=""1330011""","Grade   4","*"
"Sprague School District","=""1330011""","Grade   5","*"
"Sprague School District","=""1330011""","Grade   6","*"
"Sprague School District","=""1330011""","Grade   7",19.6
"Sprague School District","=""1330011""","Grade   8",22.2
"Sprague School District","=""1330011""","Grade   9","*"
"Stafford School District","=""1340011""","Kindergarten",10.6
"Stafford School District","=""1340011""","Grade   1",5.2
"Stafford School District","=""1340011""","Grade   2",10.4
"Stafford School District","=""1340011""","Grade   3",7.9
"Stafford School District","=""1340011""","Grade   4","*"
"Stafford School District","=""1340011""","Grade   5",13.3
"Stafford School District","=""1340011""","Grade   6","*"
"Stafford School District","=""1340011""","Grade   7",5.2
"Stafford School District","=""1340011""","Grade   8",9.6
"Stafford School District","=""1340011""","Grade   9",6.1
"Stafford School District","=""1340011""","Grade 10",13.9
"Stafford School District","=""1340011""","Grade 11",7.4
"Stafford School District","=""1340011""","Grade 12",18.9
"Stamford Academy District","=""2820013""","Grade   9",94.6
"Stamford Academy District","=""2820013""","Grade 10",88.9
"Stamford Academy District","=""2820013""","Grade 11",91.2
"Stamford Academy District","=""2820013""","Grade 12",71.9
"Stamford School District","=""1350011""","Kindergarten",14.7
"Stamford School District","=""1350011""","Grade   1",8.3
"Stamford School District","=""1350011""","Grade   2",8.2
"Stamford School District","=""1350011""","Grade   3",9.9
"Stamford School District","=""1350011""","Grade   4",8.6
"Stamford School District","=""1350011""","Grade   5",8.6
"Stamford School District","=""1350011""","Grade   6",21.4
"Stamford School District","=""1350011""","Grade   7",21.2
"Stamford School District","=""1350011""","Grade   8",26.4
"Stamford School District","=""1350011""","Grade   9",10.6
"Stamford School District","=""1350011""","Grade 10",11.0
"Stamford School District","=""1350011""","Grade 11",14.8
"Stamford School District","=""1350011""","Grade 12",21.1
"State Level","=""0000000""","Kindergarten",12.0
"State Level","=""0000000""","Grade   1",8.6
"State Level","=""0000000""","Grade   2",7.3
"State Level","=""0000000""","Grade   3",6.7
"State Level","=""0000000""","Grade   4",6.6
"State Level","=""0000000""","Grade   5",6.6
"State Level","=""0000000""","Grade   6",8.0
"State Level","=""0000000""","Grade   7",9.6
"State Level","=""0000000""","Grade   8",11.2
"State Level","=""0000000""","Grade   9",13.7
"State Level","=""0000000""","Grade 10",14.3
"State Level","=""0000000""","Grade 11",14.5
"State Level","=""0000000""","Grade 12",18.4
"Sterling School District","=""1360011""","Kindergarten","*"
"Sterling School District","=""1360011""","Grade   1","*"
"Sterling School District","=""1360011""","Grade   2",0.0
"Sterling School District","=""1360011""","Grade   3","*"
"Sterling School District","=""1360011""","Grade   4","*"
"Sterling School District","=""1360011""","Grade   5","*"
"Sterling School District","=""1360011""","Grade   6","*"
"Sterling School District","=""1360011""","Grade   7","*"
"Sterling School District","=""1360011""","Grade   8",11.8
"Sterling School District","=""1360011""","Grade   9","*"
"Sterling School District","=""1360011""","Grade 11","*"
"Sterling School District","=""1360011""","Grade 12","*"
"Stonington School District","=""1370011""","Kindergarten",13.0
"Stonington School District","=""1370011""","Grade   1",5.3
"Stonington School District","=""1370011""","Grade   2",9.3
"Stonington School District","=""1370011""","Grade   3",5.6
"Stonington School District","=""1370011""","Grade   4","*"
"Stonington School District","=""1370011""","Grade   5",16.8
"Stonington School District","=""1370011""","Grade   6",10.6
"Stonington School District","=""1370011""","Grade   7",16.0
"Stonington School District","=""1370011""","Grade   8",13.8
"Stonington School District","=""1370011""","Grade   9","*"
"Stonington School District","=""1370011""","Grade 10",7.6
"Stonington School District","=""1370011""","Grade 11",3.1
"Stonington School District","=""1370011""","Grade 12",4.6
"Stratford School District","=""1380011""","Kindergarten",9.8
"Stratford School District","=""1380011""","Grade   1",6.0
"Stratford School District","=""1380011""","Grade   2",5.3
"Stratford School District","=""1380011""","Grade   3",6.4
"Stratford School District","=""1380011""","Grade   4",4.6
"Stratford School District","=""1380011""","Grade   5",6.2
"Stratford School District","=""1380011""","Grade   6",7.7
"Stratford School District","=""1380011""","Grade   7",11.5
"Stratford School District","=""1380011""","Grade   8",11.4
"Stratford School District","=""1380011""","Grade   9",15.1
"Stratford School District","=""1380011""","Grade 10",14.4
"Stratford School District","=""1380011""","Grade 11",14.9
"Stratford School District","=""1380011""","Grade 12",19.7
"Suffield School District","=""1390011""","Kindergarten",0.0
"Suffield School District","=""1390011""","Grade   1",0.0
"Suffield School District","=""1390011""","Grade   2","*"
"Suffield School District","=""1390011""","Grade   3",0.0
"Suffield School District","=""1390011""","Grade   4",0.0
"Suffield School District","=""1390011""","Grade   5",0.0
"Suffield School District","=""1390011""","Grade   6",0.0
"Suffield School District","=""1390011""","Grade   7",0.0
"Suffield School District","=""1390011""","Grade   8",0.0
"Suffield School District","=""1390011""","Grade   9",0.0
"Suffield School District","=""1390011""","Grade 10","*"
"Suffield School District","=""1390011""","Grade 11","*"
"Suffield School District","=""1390011""","Grade 12",12.1
"The Bridge Academy District","=""2690013""","Grade   7",0.0
"The Bridge Academy District","=""2690013""","Grade   8",0.0
"The Bridge Academy District","=""2690013""","Grade   9","*"
"The Bridge Academy District","=""2690013""","Grade 10","*"
"The Bridge Academy District","=""2690013""","Grade 11","*"
"The Bridge Academy District","=""2690013""","Grade 12",22.6
"The Gilbert School District","=""9020022""","Grade   7",13.0
"The Gilbert School District","=""9020022""","Grade   8",16.8
"The Gilbert School District","=""9020022""","Grade   9",25.7
"The Gilbert School District","=""9020022""","Grade 10",19.8
"The Gilbert School District","=""9020022""","Grade 11",24.2
"The Gilbert School District","=""9020022""","Grade 12",44.2
"Thomaston School District","=""1400011""","Kindergarten","*"
"Thomaston School District","=""1400011""","Grade   1","*"
"Thomaston School District","=""1400011""","Grade   2","*"
"Thomaston School District","=""1400011""","Grade   3","*"
"Thomaston School District","=""1400011""","Grade   4","*"
"Thomaston School District","=""1400011""","Grade   5","*"
"Thomaston School District","=""1400011""","Grade   6",6.0
"Thomaston School District","=""1400011""","Grade   7","*"
"Thomaston School District","=""1400011""","Grade   8","*"
"Thomaston School District","=""1400011""","Grade   9","*"
"Thomaston School District","=""1400011""","Grade 10","*"
"Thomaston School District","=""1400011""","Grade 11",16.7
"Thomaston School District","=""1400011""","Grade 12",10.6
"Thompson School District","=""1410011""","Kindergarten","*"
"Thompson School District","=""1410011""","Grade   1","*"
"Thompson School District","=""1410011""","Grade   2","*"
"Thompson School District","=""1410011""","Grade   3","*"
"Thompson School District","=""1410011""","Grade   4","*"
"Thompson School District","=""1410011""","Grade   5","*"
"Thompson School District","=""1410011""","Grade   6","*"
"Thompson School District","=""1410011""","Grade   7","*"
"Thompson School District","=""1410011""","Grade   8","*"
"Thompson School District","=""1410011""","Grade   9",11.0
"Thompson School District","=""1410011""","Grade 10","*"
"Thompson School District","=""1410011""","Grade 11",11.5
"Thompson School District","=""1410011""","Grade 12",9.7
"Tolland School District","=""1420011""","Kindergarten",0.0
"Tolland School District","=""1420011""","Grade   1",0.0
"Tolland School District","=""1420011""","Grade   2",0.0
"Tolland School District","=""1420011""","Grade   3","*"
"Tolland School District","=""1420011""","Grade   4","*"
"Tolland School District","=""1420011""","Grade   5",4.0
"Tolland School District","=""1420011""","Grade   6",4.0
"Tolland School District","=""1420011""","Grade   7",2.9
"Tolland School District","=""1420011""","Grade   8",3.2
"Tolland School District","=""1420011""","Grade   9",4.2
"Tolland School District","=""1420011""","Grade 10",6.8
"Tolland School District","=""1420011""","Grade 11",13.8
"Tolland School District","=""1420011""","Grade 12",12.4
"Torrington School District","=""1430011""","Kindergarten",8.1
"Torrington School District","=""1430011""","Grade   1",7.5
"Torrington School District","=""1430011""","Grade   2",5.5
"Torrington School District","=""1430011""","Grade   3",3.1
"Torrington School District","=""1430011""","Grade   4",7.4
"Torrington School District","=""1430011""","Grade   5",5.8
"Torrington School District","=""1430011""","Grade   6",13.8
"Torrington School District","=""1430011""","Grade   7",11.7
"Torrington School District","=""1430011""","Grade   8",15.3
"Torrington School District","=""1430011""","Grade   9",17.8
"Torrington School District","=""1430011""","Grade 10",19.7
"Torrington School District","=""1430011""","Grade 11",15.7
"Torrington School District","=""1430011""","Grade 12",16.5
"Trailblazers Academy District","=""2780013""","Grade   6",62.9
"Trailblazers Academy District","=""2780013""","Grade   7",78.6
"Trailblazers Academy District","=""2780013""","Grade   8",58.6
"Trumbull School District","=""1440011""","Kindergarten",6.4
"Trumbull School District","=""1440011""","Grade   1",4.7
"Trumbull School District","=""1440011""","Grade   2",1.5
"Trumbull School District","=""1440011""","Grade   3",2.5
"Trumbull School District","=""1440011""","Grade   4",3.7
"Trumbull School District","=""1440011""","Grade   5",3.3
"Trumbull School District","=""1440011""","Grade   6",3.5
"Trumbull School District","=""1440011""","Grade   7",3.9
"Trumbull School District","=""1440011""","Grade   8",6.5
"Trumbull School District","=""1440011""","Grade   9",1.6
"Trumbull School District","=""1440011""","Grade 10",3.3
"Trumbull School District","=""1440011""","Grade 11",1.5
"Trumbull School District","=""1440011""","Grade 12",3.1
"Unified School District #1","=""3360015""","Grade   8","*"
"Unified School District #1","=""3360015""","Grade   9",21.0
"Unified School District #1","=""3360015""","Grade 10",41.5
"Unified School District #1","=""3360015""","Grade 11",39.4
"Unified School District #1","=""3360015""","Grade 12",32.9
"Unified School District #2","=""3470015""","Grade   4","*"
"Unified School District #2","=""3470015""","Grade   6","*"
"Unified School District #2","=""3470015""","Grade   7","*"
"Unified School District #2","=""3470015""","Grade   8","*"
"Unified School District #2","=""3470015""","Grade   9","*"
"Unified School District #2","=""3470015""","Grade 10","*"
"Unified School District #2","=""3470015""","Grade 11","*"
"Unified School District #2","=""3470015""","Grade 12","*"
"Union School District","=""1450011""","Kindergarten","*"
"Union School District","=""1450011""","Grade   1","*"
"Union School District","=""1450011""","Grade   2","*"
"Union School District","=""1450011""","Grade   3","*"
"Union School District","=""1450011""","Grade   4","*"
"Union School District","=""1450011""","Grade   5","*"
"Union School District","=""1450011""","Grade   6","*"
"Union School District","=""1450011""","Grade   7","*"
"Union School District","=""1450011""","Grade   8","*"
"Vernon School District","=""1460011""","Kindergarten",6.4
"Vernon School District","=""1460011""","Grade   1",8.3
"Vernon School District","=""1460011""","Grade   2",7.2
"Vernon School District","=""1460011""","Grade   3",4.7
"Vernon School District","=""1460011""","Grade   4",4.2
"Vernon School District","=""1460011""","Grade   5",4.4
"Vernon School District","=""1460011""","Grade   6",2.6
"Vernon School District","=""1460011""","Grade   7",7.3
"Vernon School District","=""1460011""","Grade   8",8.0
"Vernon School District","=""1460011""","Grade   9",17.6
"Vernon School District","=""1460011""","Grade 10",14.5
"Vernon School District","=""1460011""","Grade 11",13.5
"Vernon School District","=""1460011""","Grade 12",20.9
"Voluntown School District","=""1470011""","Kindergarten","*"
"Voluntown School District","=""1470011""","Grade   1",0.0
"Voluntown School District","=""1470011""","Grade   2","*"
"Voluntown School District","=""1470011""","Grade   3","*"
"Voluntown School District","=""1470011""","Grade   4","*"
"Voluntown School District","=""1470011""","Grade   5","*"
"Voluntown School District","=""1470011""","Grade   6","*"
"Voluntown School District","=""1470011""","Grade   7","*"
"Voluntown School District","=""1470011""","Grade   8",20.5
"Voluntown School District","=""1470011""","Grade   9","*"
"Voluntown School District","=""1470011""","Grade 11","*"
"Wallingford School District","=""1480011""","Kindergarten",4.2
"Wallingford School District","=""1480011""","Grade   1",3.4
"Wallingford School District","=""1480011""","Grade   2",3.4
"Wallingford School District","=""1480011""","Grade   3",2.8
"Wallingford School District","=""1480011""","Grade   4",3.3
"Wallingford School District","=""1480011""","Grade   5",2.4
"Wallingford School District","=""1480011""","Grade   6",2.6
"Wallingford School District","=""1480011""","Grade   7",2.9
"Wallingford School District","=""1480011""","Grade   8",6.6
"Wallingford School District","=""1480011""","Grade   9",8.2
"Wallingford School District","=""1480011""","Grade 10",6.7
"Wallingford School District","=""1480011""","Grade 11",7.2
"Wallingford School District","=""1480011""","Grade 12",11.7
"Waterbury School District","=""1510011""","Kindergarten",17.3
"Waterbury School District","=""1510011""","Grade   1",13.7
"Waterbury School District","=""1510011""","Grade   2",10.6
"Waterbury School District","=""1510011""","Grade   3",11.2
"Waterbury School District","=""1510011""","Grade   4",10.3
"Waterbury School District","=""1510011""","Grade   5",10.4
"Waterbury School District","=""1510011""","Grade   6",17.1
"Waterbury School District","=""1510011""","Grade   7",19.3
"Waterbury School District","=""1510011""","Grade   8",18.4
"Waterbury School District","=""1510011""","Grade   9",26.3
"Waterbury School District","=""1510011""","Grade 10",29.4
"Waterbury School District","=""1510011""","Grade 11",32.3
"Waterbury School District","=""1510011""","Grade 12",35.4
"Waterford School District","=""1520011""","Kindergarten","*"
"Waterford School District","=""1520011""","Grade   1",3.7
"Waterford School District","=""1520011""","Grade   2",4.9
"Waterford School District","=""1520011""","Grade   3","*"
"Waterford School District","=""1520011""","Grade   4",6.6
"Waterford School District","=""1520011""","Grade   5",3.9
"Waterford School District","=""1520011""","Grade   6",6.3
"Waterford School District","=""1520011""","Grade   7",6.4
"Waterford School District","=""1520011""","Grade   8",6.1
"Waterford School District","=""1520011""","Grade   9",7.5
"Waterford School District","=""1520011""","Grade 10",6.9
"Waterford School District","=""1520011""","Grade 11",8.7
"Waterford School District","=""1520011""","Grade 12",8.6
"Watertown School District","=""1530011""","Kindergarten",8.4
"Watertown School District","=""1530011""","Grade   1",4.4
"Watertown School District","=""1530011""","Grade   2",5.8
"Watertown School District","=""1530011""","Grade   3",4.3
"Watertown School District","=""1530011""","Grade   4",5.8
"Watertown School District","=""1530011""","Grade   5","*"
"Watertown School District","=""1530011""","Grade   6",4.4
"Watertown School District","=""1530011""","Grade   7",4.1
"Watertown School District","=""1530011""","Grade   8",5.6
"Watertown School District","=""1530011""","Grade   9",12.4
"Watertown School District","=""1530011""","Grade 10",17.1
"Watertown School District","=""1530011""","Grade 11",17.6
"Watertown School District","=""1530011""","Grade 12",29.7
"West Hartford School District","=""1550011""","Kindergarten",6.1
"West Hartford School District","=""1550011""","Grade   1",5.4
"West Hartford School District","=""1550011""","Grade   2",4.6
"West Hartford School District","=""1550011""","Grade   3",3.0
"West Hartford School District","=""1550011""","Grade   4",3.7
"West Hartford School District","=""1550011""","Grade   5",3.6
"West Hartford School District","=""1550011""","Grade   6",3.3
"West Hartford School District","=""1550011""","Grade   7",4.8
"West Hartford School District","=""1550011""","Grade   8",6.8
"West Hartford School District","=""1550011""","Grade   9",6.2
"West Hartford School District","=""1550011""","Grade 10",6.3
"West Hartford School District","=""1550011""","Grade 11",7.1
"West Hartford School District","=""1550011""","Grade 12",7.9
"West Haven School District","=""1560011""","Kindergarten",21.8
"West Haven School District","=""1560011""","Grade   1",13.8
"West Haven School District","=""1560011""","Grade   2",9.0
"West Haven School District","=""1560011""","Grade   3",8.5
"West Haven School District","=""1560011""","Grade   4",9.8
"West Haven School District","=""1560011""","Grade   5",12.8
"West Haven School District","=""1560011""","Grade   6",16.5
"West Haven School District","=""1560011""","Grade   7",18.2
"West Haven School District","=""1560011""","Grade   8",27.2
"West Haven School District","=""1560011""","Grade   9",22.7
"West Haven School District","=""1560011""","Grade 10",20.2
"West Haven School District","=""1560011""","Grade 11",16.2
"West Haven School District","=""1560011""","Grade 12",17.6
"Westbrook School District","=""1540011""","Kindergarten","*"
"Westbrook School District","=""1540011""","Grade   1","*"
"Westbrook School District","=""1540011""","Grade   2","*"
"Westbrook School District","=""1540011""","Grade   3","*"
"Westbrook School District","=""1540011""","Grade   4","*"
"Westbrook School District","=""1540011""","Grade   5","*"
"Westbrook School District","=""1540011""","Grade   6",0.0
"Westbrook School District","=""1540011""","Grade   7",0.0
"Westbrook School District","=""1540011""","Grade   8","*"
"Westbrook School District","=""1540011""","Grade   9","*"
"Westbrook School District","=""1540011""","Grade 10","*"
"Westbrook School District","=""1540011""","Grade 11","*"
"Westbrook School District","=""1540011""","Grade 12",10.3
"Weston School District","=""1570011""","Kindergarten",4.2
"Weston School District","=""1570011""","Grade   1",4.6
"Weston School District","=""1570011""","Grade   2",4.0
"Weston School District","=""1570011""","Grade   3",4.9
"Weston School District","=""1570011""","Grade   4",5.1
"Weston School District","=""1570011""","Grade   5","*"
"Weston School District","=""1570011""","Grade   6",5.3
"Weston School District","=""1570011""","Grade   7",9.5
"Weston School District","=""1570011""","Grade   8",11.7
"Weston School District","=""1570011""","Grade   9",3.5
"Weston School District","=""1570011""","Grade 10",7.2
"Weston School District","=""1570011""","Grade 11",4.4
"Weston School District","=""1570011""","Grade 12",7.6
"Westport School District","=""1580011""","Kindergarten",2.3
"Westport School District","=""1580011""","Grade   1",2.3
"Westport School District","=""1580011""","Grade   2","*"
"Westport School District","=""1580011""","Grade   3","*"
"Westport School District","=""1580011""","Grade   4",1.8
"Westport School District","=""1580011""","Grade   5",1.6
"Westport School District","=""1580011""","Grade   6",3.0
"Westport School District","=""1580011""","Grade   7",2.7
"Westport School District","=""1580011""","Grade   8",2.0
"Westport School District","=""1580011""","Grade   9",1.5
"Westport School District","=""1580011""","Grade 10",1.6
"Westport School District","=""1580011""","Grade 11",1.7
"Westport School District","=""1580011""","Grade 12",1.5
"Wethersfield School District","=""1590011""","Kindergarten",4.6
"Wethersfield School District","=""1590011""","Grade   1","*"
"Wethersfield School District","=""1590011""","Grade   2","*"
"Wethersfield School District","=""1590011""","Grade   3",3.2
"Wethersfield School District","=""1590011""","Grade   4","*"
"Wethersfield School District","=""1590011""","Grade   5",2.3
"Wethersfield School District","=""1590011""","Grade   6",3.7
"Wethersfield School District","=""1590011""","Grade   7","*"
"Wethersfield School District","=""1590011""","Grade   8",5.7
"Wethersfield School District","=""1590011""","Grade   9",6.8
"Wethersfield School District","=""1590011""","Grade 10",6.7
"Wethersfield School District","=""1590011""","Grade 11",5.2
"Wethersfield School District","=""1590011""","Grade 12",6.9
"Willington School District","=""1600011""","Kindergarten","*"
"Willington School District","=""1600011""","Grade   1","*"
"Willington School District","=""1600011""","Grade   2","*"
"Willington School District","=""1600011""","Grade   3","*"
"Willington School District","=""1600011""","Grade   4","*"
"Willington School District","=""1600011""","Grade   5",0.0
"Willington School District","=""1600011""","Grade   6","*"
"Willington School District","=""1600011""","Grade   7",13.2
"Willington School District","=""1600011""","Grade   8",12.8
"Wilton School District","=""1610011""","Kindergarten",5.9
"Wilton School District","=""1610011""","Grade   1",3.1
"Wilton School District","=""1610011""","Grade   2",2.4
"Wilton School District","=""1610011""","Grade   3","*"
"Wilton School District","=""1610011""","Grade   4","*"
"Wilton School District","=""1610011""","Grade   5",3.8
"Wilton School District","=""1610011""","Grade   6","*"
"Wilton School District","=""1610011""","Grade   7",1.8
"Wilton School District","=""1610011""","Grade   8",2.3
"Wilton School District","=""1610011""","Grade   9",3.5
"Wilton School District","=""1610011""","Grade 10",3.2
"Wilton School District","=""1610011""","Grade 11",10.2
"Wilton School District","=""1610011""","Grade 12",14.3
"Winchester School District","=""1620011""","Kindergarten",15.3
"Winchester School District","=""1620011""","Grade   1",9.0
"Winchester School District","=""1620011""","Grade   2","*"
"Winchester School District","=""1620011""","Grade   3",0.0
"Winchester School District","=""1620011""","Grade   4","*"
"Winchester School District","=""1620011""","Grade   5","*"
"Winchester School District","=""1620011""","Grade   6","*"
"Winchester School District","=""1620011""","Grade   7","*"
"Winchester School District","=""1620011""","Grade   8","*"
"Winchester School District","=""1620011""","Grade   9","*"
"Winchester School District","=""1620011""","Grade 10","*"
"Winchester School District","=""1620011""","Grade 11","*"
"Winchester School District","=""1620011""","Grade 12","*"
"Windham School District","=""1630011""","Kindergarten",14.5
"Windham School District","=""1630011""","Grade   1",13.5
"Windham School District","=""1630011""","Grade   2",11.7
"Windham School District","=""1630011""","Grade   3",8.5
"Windham School District","=""1630011""","Grade   4",9.5
"Windham School District","=""1630011""","Grade   5",10.6
"Windham School District","=""1630011""","Grade   6",10.8
"Windham School District","=""1630011""","Grade   7",18.2
"Windham School District","=""1630011""","Grade   8",23.0
"Windham School District","=""1630011""","Grade   9",21.1
"Windham School District","=""1630011""","Grade 10",27.4
"Windham School District","=""1630011""","Grade 11",22.9
"Windham School District","=""1630011""","Grade 12",27.3
"Windsor Locks School District","=""1650011""","Kindergarten",13.5
"Windsor Locks School District","=""1650011""","Grade   1",9.3
"Windsor Locks School District","=""1650011""","Grade   2",9.0
"Windsor Locks School District","=""1650011""","Grade   3",6.3
"Windsor Locks School District","=""1650011""","Grade   4",6.8
"Windsor Locks School District","=""1650011""","Grade   5","*"
"Windsor Locks School District","=""1650011""","Grade   6",9.8
"Windsor Locks School District","=""1650011""","Grade   7",14.9
"Windsor Locks School District","=""1650011""","Grade   8",10.2
"Windsor Locks School District","=""1650011""","Grade   9",18.3
"Windsor Locks School District","=""1650011""","Grade 10",17.4
"Windsor Locks School District","=""1650011""","Grade 11",24.8
"Windsor Locks School District","=""1650011""","Grade 12",26.9
"Windsor School District","=""1640011""","Kindergarten",9.4
"Windsor School District","=""1640011""","Grade   1",6.8
"Windsor School District","=""1640011""","Grade   2",7.0
"Windsor School District","=""1640011""","Grade   3",4.7
"Windsor School District","=""1640011""","Grade   4",4.4
"Windsor School District","=""1640011""","Grade   5",4.8
"Windsor School District","=""1640011""","Grade   6",6.1
"Windsor School District","=""1640011""","Grade   7",4.6
"Windsor School District","=""1640011""","Grade   8",9.8
"Windsor School District","=""1640011""","Grade   9",9.5
"Windsor School District","=""1640011""","Grade 10",8.9
"Windsor School District","=""1640011""","Grade 11",12.5
"Windsor School District","=""1640011""","Grade 12",11.6
"Wolcott School District","=""1660011""","Kindergarten","*"
"Wolcott School District","=""1660011""","Grade   1",0.0
"Wolcott School District","=""1660011""","Grade   2","*"
"Wolcott School District","=""1660011""","Grade   3","*"
"Wolcott School District","=""1660011""","Grade   4","*"
"Wolcott School District","=""1660011""","Grade   5","*"
"Wolcott School District","=""1660011""","Grade   6","*"
"Wolcott School District","=""1660011""","Grade   7",2.6
"Wolcott School District","=""1660011""","Grade   8","*"
"Wolcott School District","=""1660011""","Grade   9",8.6
"Wolcott School District","=""1660011""","Grade 10",9.7
"Wolcott School District","=""1660011""","Grade 11",7.2
"Wolcott School District","=""1660011""","Grade 12",8.7
"Woodbridge School District","=""1670011""","Kindergarten",5.3
"Woodbridge School District","=""1670011""","Grade   1",7.4
"Woodbridge School District","=""1670011""","Grade   2","*"
"Woodbridge School District","=""1670011""","Grade   3","*"
"Woodbridge School District","=""1670011""","Grade   4","*"
"Woodbridge School District","=""1670011""","Grade   5",4.7
"Woodbridge School District","=""1670011""","Grade   6",5.7
"Woodstock Academy District","=""9030022""","Grade   9","*"
"Woodstock Academy District","=""9030022""","Grade 10",6.7
"Woodstock Academy District","=""9030022""","Grade 11",7.0
"Woodstock Academy District","=""9030022""","Grade 12",14.7
