"Chronic Absenteeism, 2012-13"
", Grade"

"District","District Code","Grade","% Chronically Absent"
"Shelton School District","=""1260011""","Grade 10",19.0
"Shelton School District","=""1260011""","Grade 11",23.1
"Shelton School District","=""1260011""","Grade 12",40.6
"Sherman School District","=""1270011""","Kindergarten","*"
"Sherman School District","=""1270011""","Grade   1","*"
"Sherman School District","=""1270011""","Grade   2","*"
"Sherman School District","=""1270011""","Grade   3","*"
"Sherman School District","=""1270011""","Grade   4","*"
"Sherman School District","=""1270011""","Grade   5","*"
"Sherman School District","=""1270011""","Grade   6","*"
"Sherman School District","=""1270011""","Grade   7","*"
"Sherman School District","=""1270011""","Grade   8","*"
"Side By Side Charter School District","=""2700013""","Kindergarten","*"
"Side By Side Charter School District","=""2700013""","Grade   1","*"
"Side By Side Charter School District","=""2700013""","Grade   2","*"
"Side By Side Charter School District","=""2700013""","Grade   3","*"
"Side By Side Charter School District","=""2700013""","Grade   4",0.0
"Side By Side Charter School District","=""2700013""","Grade   5","*"
"Side By Side Charter School District","=""2700013""","Grade   6","*"
"Side By Side Charter School District","=""2700013""","Grade   7","*"
"Side By Side Charter School District","=""2700013""","Grade   8","*"
"Simsbury School District","=""1280011""","Kindergarten",10.2
"Simsbury School District","=""1280011""","Grade   1",6.3
"Simsbury School District","=""1280011""","Grade   2",4.7
"Simsbury School District","=""1280011""","Grade   3",1.9
"Simsbury School District","=""1280011""","Grade   4",7.0
"Simsbury School District","=""1280011""","Grade   5",4.3
"Simsbury School District","=""1280011""","Grade   6",5.5
"Simsbury School District","=""1280011""","Grade   7",5.1
"Simsbury School District","=""1280011""","Grade   8",6.7
"Simsbury School District","=""1280011""","Grade   9",6.8
"Simsbury School District","=""1280011""","Grade 10",7.7
"Simsbury School District","=""1280011""","Grade 11",9.1
"Simsbury School District","=""1280011""","Grade 12",7.1
"Somers School District","=""1290011""","Kindergarten","*"
"Somers School District","=""1290011""","Grade   1","*"
"Somers School District","=""1290011""","Grade   2","*"
"Somers School District","=""1290011""","Grade   3","*"
"Somers School District","=""1290011""","Grade   4","*"
"Somers School District","=""1290011""","Grade   5",5.3
"Somers School District","=""1290011""","Grade   6",13.5
"Somers School District","=""1290011""","Grade   7",16.8
"Somers School District","=""1290011""","Grade   8",24.1
"Somers School District","=""1290011""","Grade   9",15.3
"Somers School District","=""1290011""","Grade 10",16.3
"Somers School District","=""1290011""","Grade 11",22.4
"Somers School District","=""1290011""","Grade 12",32.2
"South Windsor School District","=""1320011""","Kindergarten",7.3
"South Windsor School District","=""1320011""","Grade   1",3.9
"South Windsor School District","=""1320011""","Grade   2",3.3
"South Windsor School District","=""1320011""","Grade   3",5.6
"South Windsor School District","=""1320011""","Grade   4",3.2
"South Windsor School District","=""1320011""","Grade   5",5.1
"South Windsor School District","=""1320011""","Grade   6",4.8
"South Windsor School District","=""1320011""","Grade   7",5.2
"South Windsor School District","=""1320011""","Grade   8",9.3
"South Windsor School District","=""1320011""","Grade   9",6.0
"South Windsor School District","=""1320011""","Grade 10",6.0
"South Windsor School District","=""1320011""","Grade 11",8.2
"South Windsor School District","=""1320011""","Grade 12",7.0
"Southington School District","=""1310011""","Kindergarten",4.4
"Southington School District","=""1310011""","Grade   1",3.7
"Southington School District","=""1310011""","Grade   2",3.0
"Southington School District","=""1310011""","Grade   3",2.9
"Southington School District","=""1310011""","Grade   4",3.2
"Southington School District","=""1310011""","Grade   5",3.7
"Southington School District","=""1310011""","Grade   6",6.5
"Southington School District","=""1310011""","Grade   7",6.2
"Southington School District","=""1310011""","Grade   8",8.6
"Southington School District","=""1310011""","Grade   9",9.9
"Southington School District","=""1310011""","Grade 10",11.5
"Southington School District","=""1310011""","Grade 11",10.6
"Southington School District","=""1310011""","Grade 12",13.5
"Sprague School District","=""1330011""","Kindergarten","*"
"Sprague School District","=""1330011""","Grade   1","*"
"Sprague School District","=""1330011""","Grade   2","*"
"Sprague School District","=""1330011""","Grade   3","*"
"Sprague School District","=""1330011""","Grade   4","*"
"Sprague School District","=""1330011""","Grade   5","*"
"Sprague School District","=""1330011""","Grade   6","*"
"Sprague School District","=""1330011""","Grade   7","*"
"Sprague School District","=""1330011""","Grade   8","*"
"Sprague School District","=""1330011""","Grade 12","*"
"Stafford School District","=""1340011""","Kindergarten",8.9
"Stafford School District","=""1340011""","Grade   1",4.5
"Stafford School District","=""1340011""","Grade   2","*"
"Stafford School District","=""1340011""","Grade   3",8.6
"Stafford School District","=""1340011""","Grade   4",5.9
"Stafford School District","=""1340011""","Grade   5","*"
"Stafford School District","=""1340011""","Grade   6","*"
"Stafford School District","=""1340011""","Grade   7",5.8
"Stafford School District","=""1340011""","Grade   8",10.9
"Stafford School District","=""1340011""","Grade   9",6.4
"Stafford School District","=""1340011""","Grade 10",11.1
"Stafford School District","=""1340011""","Grade 11",10.9
"Stafford School District","=""1340011""","Grade 12",8.4
"Stamford Academy District","=""2820013""","Grade   9",100.0
"Stamford Academy District","=""2820013""","Grade 10",90.5
"Stamford Academy District","=""2820013""","Grade 11",100.0
"Stamford Academy District","=""2820013""","Grade 12",100.0
"Stamford School District","=""1350011""","Kindergarten",18.1
"Stamford School District","=""1350011""","Grade   1",12.1
"Stamford School District","=""1350011""","Grade   2",10.5
"Stamford School District","=""1350011""","Grade   3",7.1
"Stamford School District","=""1350011""","Grade   4",8.7
"Stamford School District","=""1350011""","Grade   5",8.9
"Stamford School District","=""1350011""","Grade   6",10.7
"Stamford School District","=""1350011""","Grade   7",16.2
"Stamford School District","=""1350011""","Grade   8",19.0
"Stamford School District","=""1350011""","Grade   9",18.9
"Stamford School District","=""1350011""","Grade 10",15.9
"Stamford School District","=""1350011""","Grade 11",19.9
"Stamford School District","=""1350011""","Grade 12",22.5
"State Level","=""0000000""","Kindergarten",12.5
"State Level","=""0000000""","Grade   1",9.0
"State Level","=""0000000""","Grade   2",7.7
"State Level","=""0000000""","Grade   3",6.5
"State Level","=""0000000""","Grade   4",6.5
"State Level","=""0000000""","Grade   5",6.7
"State Level","=""0000000""","Grade   6",8.6
"State Level","=""0000000""","Grade   7",10.9
"State Level","=""0000000""","Grade   8",12.4
"State Level","=""0000000""","Grade   9",15.6
"State Level","=""0000000""","Grade 10",15.6
"State Level","=""0000000""","Grade 11",16.3
"State Level","=""0000000""","Grade 12",20.1
"Sterling School District","=""1360011""","Kindergarten","*"
"Sterling School District","=""1360011""","Grade   1","*"
"Sterling School District","=""1360011""","Grade   2","*"
"Sterling School District","=""1360011""","Grade   3",0.0
"Sterling School District","=""1360011""","Grade   4","*"
"Sterling School District","=""1360011""","Grade   5","*"
"Sterling School District","=""1360011""","Grade   6","*"
"Sterling School District","=""1360011""","Grade   7",12.8
"Sterling School District","=""1360011""","Grade   8","*"
"Sterling School District","=""1360011""","Grade   9","*"
"Sterling School District","=""1360011""","Grade 11","*"
"Sterling School District","=""1360011""","Grade 12","*"
"Stonington School District","=""1370011""","Kindergarten",8.4
"Stonington School District","=""1370011""","Grade   1",6.3
"Stonington School District","=""1370011""","Grade   2",5.4
"Stonington School District","=""1370011""","Grade   3",7.8
"Stonington School District","=""1370011""","Grade   4",5.6
"Stonington School District","=""1370011""","Grade   5",7.7
"Stonington School District","=""1370011""","Grade   6",5.4
"Stonington School District","=""1370011""","Grade   7",5.7
"Stonington School District","=""1370011""","Grade   8",8.2
"Stonington School District","=""1370011""","Grade   9",6.3
"Stonington School District","=""1370011""","Grade 10",4.8
"Stonington School District","=""1370011""","Grade 11","*"
"Stonington School District","=""1370011""","Grade 12",8.3
"Stratford School District","=""1380011""","Kindergarten",11.8
"Stratford School District","=""1380011""","Grade   1",10.4
"Stratford School District","=""1380011""","Grade   2",7.0
"Stratford School District","=""1380011""","Grade   3",6.7
"Stratford School District","=""1380011""","Grade   4",7.2
"Stratford School District","=""1380011""","Grade   5",9.0
"Stratford School District","=""1380011""","Grade   6",7.5
"Stratford School District","=""1380011""","Grade   7",11.9
"Stratford School District","=""1380011""","Grade   8",17.2
"Stratford School District","=""1380011""","Grade   9",16.4
"Stratford School District","=""1380011""","Grade 10",15.2
"Stratford School District","=""1380011""","Grade 11",15.0
"Stratford School District","=""1380011""","Grade 12",24.5
"Suffield School District","=""1390011""","Kindergarten",7.4
"Suffield School District","=""1390011""","Grade   1",8.1
"Suffield School District","=""1390011""","Grade   2",9.6
"Suffield School District","=""1390011""","Grade   3",4.5
"Suffield School District","=""1390011""","Grade   4","*"
"Suffield School District","=""1390011""","Grade   5",4.3
"Suffield School District","=""1390011""","Grade   6",5.2
"Suffield School District","=""1390011""","Grade   7",4.9
"Suffield School District","=""1390011""","Grade   8",8.5
"Suffield School District","=""1390011""","Grade   9",5.0
"Suffield School District","=""1390011""","Grade 10",4.7
"Suffield School District","=""1390011""","Grade 11",6.1
"Suffield School District","=""1390011""","Grade 12",6.9
"The Bridge Academy District","=""2690013""","Grade   7",0.0
"The Bridge Academy District","=""2690013""","Grade   8","*"
"The Bridge Academy District","=""2690013""","Grade   9","*"
"The Bridge Academy District","=""2690013""","Grade 10","*"
"The Bridge Academy District","=""2690013""","Grade 11","*"
"The Bridge Academy District","=""2690013""","Grade 12","*"
"The Gilbert School District","=""9020022""","Grade   7",11.1
"The Gilbert School District","=""9020022""","Grade   8",17.9
"The Gilbert School District","=""9020022""","Grade   9",17.6
"The Gilbert School District","=""9020022""","Grade 10",16.9
"The Gilbert School District","=""9020022""","Grade 11",13.8
"The Gilbert School District","=""9020022""","Grade 12",11.3
"Thomaston School District","=""1400011""","Kindergarten",12.7
"Thomaston School District","=""1400011""","Grade   1",16.9
"Thomaston School District","=""1400011""","Grade   2",7.7
"Thomaston School District","=""1400011""","Grade   3","*"
"Thomaston School District","=""1400011""","Grade   4","*"
"Thomaston School District","=""1400011""","Grade   5","*"
"Thomaston School District","=""1400011""","Grade   6","*"
"Thomaston School District","=""1400011""","Grade   7",12.7
"Thomaston School District","=""1400011""","Grade   8","*"
"Thomaston School District","=""1400011""","Grade   9","*"
"Thomaston School District","=""1400011""","Grade 10","*"
"Thomaston School District","=""1400011""","Grade 11",0.0
"Thomaston School District","=""1400011""","Grade 12",7.4
"Thompson School District","=""1410011""","Kindergarten",12.2
"Thompson School District","=""1410011""","Grade   1",11.7
"Thompson School District","=""1410011""","Grade   2",9.6
"Thompson School District","=""1410011""","Grade   3",9.4
"Thompson School District","=""1410011""","Grade   4",7.7
"Thompson School District","=""1410011""","Grade   5","*"
"Thompson School District","=""1410011""","Grade   6",6.0
"Thompson School District","=""1410011""","Grade   7","*"
"Thompson School District","=""1410011""","Grade   8",5.3
"Thompson School District","=""1410011""","Grade   9",11.4
"Thompson School District","=""1410011""","Grade 10",12.3
"Thompson School District","=""1410011""","Grade 11",11.8
"Thompson School District","=""1410011""","Grade 12","*"
"Tolland School District","=""1420011""","Kindergarten","*"
"Tolland School District","=""1420011""","Grade   1","*"
"Tolland School District","=""1420011""","Grade   2","*"
"Tolland School District","=""1420011""","Grade   3",3.5
"Tolland School District","=""1420011""","Grade   4",3.6
"Tolland School District","=""1420011""","Grade   5","*"
"Tolland School District","=""1420011""","Grade   6",4.7
"Tolland School District","=""1420011""","Grade   7",6.2
"Tolland School District","=""1420011""","Grade   8",8.8
"Tolland School District","=""1420011""","Grade   9",8.2
"Tolland School District","=""1420011""","Grade 10",7.5
"Tolland School District","=""1420011""","Grade 11",8.8
"Tolland School District","=""1420011""","Grade 12",10.0
"Torrington School District","=""1430011""","Kindergarten",11.1
"Torrington School District","=""1430011""","Grade   1",8.2
"Torrington School District","=""1430011""","Grade   2",9.6
"Torrington School District","=""1430011""","Grade   3",6.6
"Torrington School District","=""1430011""","Grade   4",9.1
"Torrington School District","=""1430011""","Grade   5",7.0
"Torrington School District","=""1430011""","Grade   6",13.7
"Torrington School District","=""1430011""","Grade   7",15.0
"Torrington School District","=""1430011""","Grade   8",16.8
"Torrington School District","=""1430011""","Grade   9",24.1
"Torrington School District","=""1430011""","Grade 10",16.0
"Torrington School District","=""1430011""","Grade 11",24.0
"Torrington School District","=""1430011""","Grade 12",27.6
"Trailblazers Academy District","=""2780013""","Grade   6","*"
"Trailblazers Academy District","=""2780013""","Grade   7","*"
"Trailblazers Academy District","=""2780013""","Grade   8","*"
"Trumbull School District","=""1440011""","Kindergarten",4.8
"Trumbull School District","=""1440011""","Grade   1",4.4
"Trumbull School District","=""1440011""","Grade   2",3.6
"Trumbull School District","=""1440011""","Grade   3",3.0
"Trumbull School District","=""1440011""","Grade   4",2.8
"Trumbull School District","=""1440011""","Grade   5",4.3
"Trumbull School District","=""1440011""","Grade   6",6.1
"Trumbull School District","=""1440011""","Grade   7",7.0
"Trumbull School District","=""1440011""","Grade   8",10.1
"Trumbull School District","=""1440011""","Grade   9",1.9
"Trumbull School District","=""1440011""","Grade 10",2.4
"Trumbull School District","=""1440011""","Grade 11",3.1
"Trumbull School District","=""1440011""","Grade 12","*"
"Unified School District #1","=""3360015""","Grade   8",25.7
"Unified School District #1","=""3360015""","Grade   9",52.5
"Unified School District #1","=""3360015""","Grade 10",49.5
"Unified School District #1","=""3360015""","Grade 11",52.0
"Unified School District #1","=""3360015""","Grade 12",21.6
"Unified School District #2","=""3470015""","Grade   3","*"
"Unified School District #2","=""3470015""","Grade   5","*"
"Unified School District #2","=""3470015""","Grade   6","*"
"Unified School District #2","=""3470015""","Grade   7","*"
"Unified School District #2","=""3470015""","Grade   8","*"
"Unified School District #2","=""3470015""","Grade   9",13.0
"Unified School District #2","=""3470015""","Grade 10",9.5
"Unified School District #2","=""3470015""","Grade 11",20.6
"Unified School District #2","=""3470015""","Grade 12",58.3
"Union School District","=""1450011""","Kindergarten","*"
"Union School District","=""1450011""","Grade   1","*"
"Union School District","=""1450011""","Grade   2","*"
"Union School District","=""1450011""","Grade   3","*"
"Union School District","=""1450011""","Grade   4","*"
"Union School District","=""1450011""","Grade   5","*"
"Union School District","=""1450011""","Grade   6","*"
"Union School District","=""1450011""","Grade   7","*"
"Union School District","=""1450011""","Grade   8","*"
"Vernon School District","=""1460011""","Kindergarten",9.1
"Vernon School District","=""1460011""","Grade   1",4.3
"Vernon School District","=""1460011""","Grade   2",4.5
"Vernon School District","=""1460011""","Grade   3",2.5
"Vernon School District","=""1460011""","Grade   4",4.4
"Vernon School District","=""1460011""","Grade   5",5.0
"Vernon School District","=""1460011""","Grade   6",2.8
"Vernon School District","=""1460011""","Grade   7",3.6
"Vernon School District","=""1460011""","Grade   8",8.5
"Vernon School District","=""1460011""","Grade   9",13.6
"Vernon School District","=""1460011""","Grade 10",12.7
"Vernon School District","=""1460011""","Grade 11",12.8
"Vernon School District","=""1460011""","Grade 12",23.8
"Voluntown School District","=""1470011""","Kindergarten","*"
"Voluntown School District","=""1470011""","Grade   1","*"
"Voluntown School District","=""1470011""","Grade   2",0.0
"Voluntown School District","=""1470011""","Grade   3","*"
"Voluntown School District","=""1470011""","Grade   4","*"
"Voluntown School District","=""1470011""","Grade   5","*"
"Voluntown School District","=""1470011""","Grade   6","*"
"Voluntown School District","=""1470011""","Grade   7","*"
"Voluntown School District","=""1470011""","Grade   8","*"
"Voluntown School District","=""1470011""","Grade   9","*"
"Voluntown School District","=""1470011""","Grade 10","*"
"Voluntown School District","=""1470011""","Grade 11","*"
"Voluntown School District","=""1470011""","Grade 12","*"
"Wallingford School District","=""1480011""","Kindergarten",10.1
"Wallingford School District","=""1480011""","Grade   1",10.3
"Wallingford School District","=""1480011""","Grade   2",9.1
"Wallingford School District","=""1480011""","Grade   3",10.8
"Wallingford School District","=""1480011""","Grade   4",10.5
"Wallingford School District","=""1480011""","Grade   5",11.8
"Wallingford School District","=""1480011""","Grade   6",7.6
"Wallingford School District","=""1480011""","Grade   7",10.8
"Wallingford School District","=""1480011""","Grade   8",11.1
"Wallingford School District","=""1480011""","Grade   9",6.1
"Wallingford School District","=""1480011""","Grade 10",11.1
"Wallingford School District","=""1480011""","Grade 11",7.4
"Wallingford School District","=""1480011""","Grade 12",9.4
"Waterbury School District","=""1510011""","Kindergarten",20.2
"Waterbury School District","=""1510011""","Grade   1",13.5
"Waterbury School District","=""1510011""","Grade   2",11.2
"Waterbury School District","=""1510011""","Grade   3",9.1
"Waterbury School District","=""1510011""","Grade   4",9.6
"Waterbury School District","=""1510011""","Grade   5",9.2
"Waterbury School District","=""1510011""","Grade   6",16.7
"Waterbury School District","=""1510011""","Grade   7",21.2
"Waterbury School District","=""1510011""","Grade   8",24.6
"Waterbury School District","=""1510011""","Grade   9",31.3
"Waterbury School District","=""1510011""","Grade 10",31.5
"Waterbury School District","=""1510011""","Grade 11",32.9
"Waterbury School District","=""1510011""","Grade 12",36.5
"Waterford School District","=""1520011""","Kindergarten",5.0
"Waterford School District","=""1520011""","Grade   1",3.6
"Waterford School District","=""1520011""","Grade   2",4.6
"Waterford School District","=""1520011""","Grade   3",3.5
"Waterford School District","=""1520011""","Grade   4",2.9
"Waterford School District","=""1520011""","Grade   5",2.7
"Waterford School District","=""1520011""","Grade   6",6.6
"Waterford School District","=""1520011""","Grade   7",5.7
"Waterford School District","=""1520011""","Grade   8",6.9
"Waterford School District","=""1520011""","Grade   9",4.9
"Waterford School District","=""1520011""","Grade 10",5.6
"Waterford School District","=""1520011""","Grade 11",8.4
"Waterford School District","=""1520011""","Grade 12",31.4
"Watertown School District","=""1530011""","Kindergarten",5.7
"Watertown School District","=""1530011""","Grade   1",7.7
"Watertown School District","=""1530011""","Grade   2",5.1
"Watertown School District","=""1530011""","Grade   3","*"
"Watertown School District","=""1530011""","Grade   4",4.5
"Watertown School District","=""1530011""","Grade   5","*"
"Watertown School District","=""1530011""","Grade   6",2.8
"Watertown School District","=""1530011""","Grade   7",4.9
"Watertown School District","=""1530011""","Grade   8",6.3
"Watertown School District","=""1530011""","Grade   9",15.8
"Watertown School District","=""1530011""","Grade 10",19.4
"Watertown School District","=""1530011""","Grade 11",19.9
"Watertown School District","=""1530011""","Grade 12",34.8
"West Hartford School District","=""1550011""","Kindergarten",6.0
"West Hartford School District","=""1550011""","Grade   1",5.0
"West Hartford School District","=""1550011""","Grade   2",4.2
"West Hartford School District","=""1550011""","Grade   3",4.1
"West Hartford School District","=""1550011""","Grade   4",4.1
"West Hartford School District","=""1550011""","Grade   5",3.7
"West Hartford School District","=""1550011""","Grade   6",5.8
"West Hartford School District","=""1550011""","Grade   7",5.7
"West Hartford School District","=""1550011""","Grade   8",8.6
"West Hartford School District","=""1550011""","Grade   9",5.8
"West Hartford School District","=""1550011""","Grade 10",7.2
"West Hartford School District","=""1550011""","Grade 11",9.2
"West Hartford School District","=""1550011""","Grade 12",8.6
"West Haven School District","=""1560011""","Kindergarten",20.7
"West Haven School District","=""1560011""","Grade   1",14.8
"West Haven School District","=""1560011""","Grade   2",12.7
"West Haven School District","=""1560011""","Grade   3",14.5
"West Haven School District","=""1560011""","Grade   4",10.6
"West Haven School District","=""1560011""","Grade   5",10.7
"West Haven School District","=""1560011""","Grade   6",15.8
"West Haven School District","=""1560011""","Grade   7",17.8
"West Haven School District","=""1560011""","Grade   8",36.1
"West Haven School District","=""1560011""","Grade   9",17.4
"West Haven School District","=""1560011""","Grade 10",16.8
"West Haven School District","=""1560011""","Grade 11",14.9
"West Haven School District","=""1560011""","Grade 12",11.6
"Westbrook School District","=""1540011""","Kindergarten",0.0
"Westbrook School District","=""1540011""","Grade   1","*"
"Westbrook School District","=""1540011""","Grade   2","*"
"Westbrook School District","=""1540011""","Grade   3","*"
"Westbrook School District","=""1540011""","Grade   4","*"
"Westbrook School District","=""1540011""","Grade   5","*"
"Westbrook School District","=""1540011""","Grade   6","*"
"Westbrook School District","=""1540011""","Grade   7",12.6
"Westbrook School District","=""1540011""","Grade   8",9.2
"Westbrook School District","=""1540011""","Grade   9","*"
"Westbrook School District","=""1540011""","Grade 10",8.0
"Westbrook School District","=""1540011""","Grade 11",11.3
"Westbrook School District","=""1540011""","Grade 12",12.5
"Weston School District","=""1570011""","Kindergarten",9.4
"Weston School District","=""1570011""","Grade   1",6.8
"Weston School District","=""1570011""","Grade   2",6.2
"Weston School District","=""1570011""","Grade   3",3.4
"Weston School District","=""1570011""","Grade   4",8.8
"Weston School District","=""1570011""","Grade   5",5.5
"Weston School District","=""1570011""","Grade   6",7.2
"Weston School District","=""1570011""","Grade   7",9.9
"Weston School District","=""1570011""","Grade   8",9.2
"Weston School District","=""1570011""","Grade   9",7.5
"Weston School District","=""1570011""","Grade 10",8.6
"Weston School District","=""1570011""","Grade 11",6.6
"Weston School District","=""1570011""","Grade 12",11.4
"Westport School District","=""1580011""","Kindergarten",2.4
"Westport School District","=""1580011""","Grade   1",2.3
"Westport School District","=""1580011""","Grade   2",2.1
"Westport School District","=""1580011""","Grade   3","*"
"Westport School District","=""1580011""","Grade   4",2.6
"Westport School District","=""1580011""","Grade   5",4.3
"Westport School District","=""1580011""","Grade   6",3.3
"Westport School District","=""1580011""","Grade   7",5.2
"Westport School District","=""1580011""","Grade   8",4.4
"Westport School District","=""1580011""","Grade   9","*"
"Westport School District","=""1580011""","Grade 10",1.9
"Westport School District","=""1580011""","Grade 11",2.2
"Westport School District","=""1580011""","Grade 12","*"
"Wethersfield School District","=""1590011""","Kindergarten",7.9
"Wethersfield School District","=""1590011""","Grade   1",4.1
"Wethersfield School District","=""1590011""","Grade   2",3.6
"Wethersfield School District","=""1590011""","Grade   3",2.7
"Wethersfield School District","=""1590011""","Grade   4",2.9
"Wethersfield School District","=""1590011""","Grade   5",2.9
"Wethersfield School District","=""1590011""","Grade   6",5.8
"Wethersfield School District","=""1590011""","Grade   7",6.6
"Wethersfield School District","=""1590011""","Grade   8",11.0
"Wethersfield School District","=""1590011""","Grade   9",12.3
"Wethersfield School District","=""1590011""","Grade 10",16.6
"Wethersfield School District","=""1590011""","Grade 11",18.7
"Wethersfield School District","=""1590011""","Grade 12",26.1
"Willington School District","=""1600011""","Kindergarten","*"
"Willington School District","=""1600011""","Grade   1","*"
"Willington School District","=""1600011""","Grade   2","*"
"Willington School District","=""1600011""","Grade   3","*"
"Willington School District","=""1600011""","Grade   4","*"
"Willington School District","=""1600011""","Grade   5","*"
"Willington School District","=""1600011""","Grade   6","*"
"Willington School District","=""1600011""","Grade   7","*"
"Willington School District","=""1600011""","Grade   8","*"
"Wilton School District","=""1610011""","Kindergarten",4.0
"Wilton School District","=""1610011""","Grade   1",2.4
"Wilton School District","=""1610011""","Grade   2",2.8
"Wilton School District","=""1610011""","Grade   3",2.0
"Wilton School District","=""1610011""","Grade   4",1.6
"Wilton School District","=""1610011""","Grade   5",2.7
"Wilton School District","=""1610011""","Grade   6",2.3
"Wilton School District","=""1610011""","Grade   7",4.6
"Wilton School District","=""1610011""","Grade   8",3.8
"Wilton School District","=""1610011""","Grade   9",22.9
"Wilton School District","=""1610011""","Grade 10",36.6
"Wilton School District","=""1610011""","Grade 11",59.5
"Wilton School District","=""1610011""","Grade 12",76.5
"Winchester School District","=""1620011""","Kindergarten",8.2
"Winchester School District","=""1620011""","Grade   1",7.4
"Winchester School District","=""1620011""","Grade   2",7.1
"Winchester School District","=""1620011""","Grade   3","*"
"Winchester School District","=""1620011""","Grade   4","*"
"Winchester School District","=""1620011""","Grade   5",0.0
"Winchester School District","=""1620011""","Grade   6","*"
"Winchester School District","=""1620011""","Grade   7","*"
"Winchester School District","=""1620011""","Grade   8","*"
"Winchester School District","=""1620011""","Grade   9","*"
"Winchester School District","=""1620011""","Grade 10","*"
"Winchester School District","=""1620011""","Grade 11","*"
"Winchester School District","=""1620011""","Grade 12","*"
"Windham School District","=""1630011""","Kindergarten",24.0
"Windham School District","=""1630011""","Grade   1",15.4
"Windham School District","=""1630011""","Grade   2",10.7
"Windham School District","=""1630011""","Grade   3",12.9
"Windham School District","=""1630011""","Grade   4",9.0
"Windham School District","=""1630011""","Grade   5",16.2
"Windham School District","=""1630011""","Grade   6",17.5
"Windham School District","=""1630011""","Grade   7",13.5
"Windham School District","=""1630011""","Grade   8",16.3
"Windham School District","=""1630011""","Grade   9",37.5
"Windham School District","=""1630011""","Grade 10",27.1
"Windham School District","=""1630011""","Grade 11",69.2
"Windham School District","=""1630011""","Grade 12",21.9
"Windsor Locks School District","=""1650011""","Kindergarten",14.2
"Windsor Locks School District","=""1650011""","Grade   1",5.9
"Windsor Locks School District","=""1650011""","Grade   2",10.1
"Windsor Locks School District","=""1650011""","Grade   3",5.1
"Windsor Locks School District","=""1650011""","Grade   4",10.0
"Windsor Locks School District","=""1650011""","Grade   5","*"
"Windsor Locks School District","=""1650011""","Grade   6",5.8
"Windsor Locks School District","=""1650011""","Grade   7",9.2
"Windsor Locks School District","=""1650011""","Grade   8",8.5
"Windsor Locks School District","=""1650011""","Grade   9",12.8
"Windsor Locks School District","=""1650011""","Grade 10",15.0
"Windsor Locks School District","=""1650011""","Grade 11",12.2
"Windsor Locks School District","=""1650011""","Grade 12",19.3
"Windsor School District","=""1640011""","Kindergarten",11.7
"Windsor School District","=""1640011""","Grade   1",5.7
"Windsor School District","=""1640011""","Grade   2",7.3
"Windsor School District","=""1640011""","Grade   3",3.0
"Windsor School District","=""1640011""","Grade   4",3.0
"Windsor School District","=""1640011""","Grade   5",4.1
"Windsor School District","=""1640011""","Grade   6",7.1
"Windsor School District","=""1640011""","Grade   7",6.4
"Windsor School District","=""1640011""","Grade   8",7.4
"Windsor School District","=""1640011""","Grade   9",10.6
"Windsor School District","=""1640011""","Grade 10",15.1
"Windsor School District","=""1640011""","Grade 11",7.8
"Windsor School District","=""1640011""","Grade 12",20.1
"Wolcott School District","=""1660011""","Kindergarten","*"
"Wolcott School District","=""1660011""","Grade   1",5.5
"Wolcott School District","=""1660011""","Grade   2","*"
"Wolcott School District","=""1660011""","Grade   3",3.6
"Wolcott School District","=""1660011""","Grade   4",3.9
"Wolcott School District","=""1660011""","Grade   5",2.8
"Wolcott School District","=""1660011""","Grade   6","*"
"Wolcott School District","=""1660011""","Grade   7",3.4
"Wolcott School District","=""1660011""","Grade   8",3.7
"Wolcott School District","=""1660011""","Grade   9",3.2
"Wolcott School District","=""1660011""","Grade 10",3.3
"Wolcott School District","=""1660011""","Grade 11",4.5
"Wolcott School District","=""1660011""","Grade 12",3.2
"Woodbridge School District","=""1670011""","Kindergarten","*"
"Woodbridge School District","=""1670011""","Grade   1",5.9
"Woodbridge School District","=""1670011""","Grade   2","*"
"Woodbridge School District","=""1670011""","Grade   3",5.0
"Woodbridge School District","=""1670011""","Grade   4",7.6
"Woodbridge School District","=""1670011""","Grade   5","*"
"Woodbridge School District","=""1670011""","Grade   6","*"
"Woodstock Academy District","=""9030022""","Grade   9",4.0
"Woodstock Academy District","=""9030022""","Grade 10",6.1
"Woodstock Academy District","=""9030022""","Grade 11",5.1
"Woodstock Academy District","=""9030022""","Grade 12",9.2
"Woodstock School District","=""1690011""","Kindergarten",9.1
"Woodstock School District","=""1690011""","Grade   1","*"
"Woodstock School District","=""1690011""","Grade   2","*"
"Woodstock School District","=""1690011""","Grade   3",7.1
"Woodstock School District","=""1690011""","Grade   4","*"
"Woodstock School District","=""1690011""","Grade   5","*"
"Woodstock School District","=""1690011""","Grade   6","*"
"Woodstock School District","=""1690011""","Grade   7",7.2
"Woodstock School District","=""1690011""","Grade   8","*"
"Woodstock School District","=""1690011""","Grade   9","*"
"Woodstock School District","=""1690011""","Grade 11","*"

