"Chronic Absenteeism, 2015-16"
", Grade"

"District","District Code","Grade","% Chronically Absent"
"Salisbury School District","=""1220011""","Grade   6","*"
"Salisbury School District","=""1220011""","Grade   7",0.0
"Salisbury School District","=""1220011""","Grade   8","*"
"Scotland School District","=""1230011""","Kindergarten","*"
"Scotland School District","=""1230011""","Grade   1","*"
"Scotland School District","=""1230011""","Grade   2","*"
"Scotland School District","=""1230011""","Grade   3","*"
"Scotland School District","=""1230011""","Grade   4","*"
"Scotland School District","=""1230011""","Grade   5","*"
"Scotland School District","=""1230011""","Grade   6","*"
"Seymour School District","=""1240011""","Kindergarten","*"
"Seymour School District","=""1240011""","Grade   1",5.7
"Seymour School District","=""1240011""","Grade   2",6.0
"Seymour School District","=""1240011""","Grade   3",6.2
"Seymour School District","=""1240011""","Grade   4",4.7
"Seymour School District","=""1240011""","Grade   5",8.0
"Seymour School District","=""1240011""","Grade   6",6.6
"Seymour School District","=""1240011""","Grade   7",7.6
"Seymour School District","=""1240011""","Grade   8",13.3
"Seymour School District","=""1240011""","Grade   9",10.7
"Seymour School District","=""1240011""","Grade 10",8.3
"Seymour School District","=""1240011""","Grade 11",11.5
"Seymour School District","=""1240011""","Grade 12",17.7
"Sharon School District","=""1250011""","Kindergarten","*"
"Sharon School District","=""1250011""","Grade   1","*"
"Sharon School District","=""1250011""","Grade   2","*"
"Sharon School District","=""1250011""","Grade   3",0.0
"Sharon School District","=""1250011""","Grade   4","*"
"Sharon School District","=""1250011""","Grade   5","*"
"Sharon School District","=""1250011""","Grade   6","*"
"Sharon School District","=""1250011""","Grade   7","*"
"Sharon School District","=""1250011""","Grade   8","*"
"Shelton School District","=""1260011""","Kindergarten",8.4
"Shelton School District","=""1260011""","Grade   1",7.5
"Shelton School District","=""1260011""","Grade   2",5.8
"Shelton School District","=""1260011""","Grade   3",6.7
"Shelton School District","=""1260011""","Grade   4",4.6
"Shelton School District","=""1260011""","Grade   5",7.8
"Shelton School District","=""1260011""","Grade   6",7.5
"Shelton School District","=""1260011""","Grade   7",10.9
"Shelton School District","=""1260011""","Grade   8",7.9
"Shelton School District","=""1260011""","Grade   9",16.3
"Shelton School District","=""1260011""","Grade 10",21.2
"Shelton School District","=""1260011""","Grade 11",27.6
"Shelton School District","=""1260011""","Grade 12",37.8
"Sherman School District","=""1270011""","Kindergarten","*"
"Sherman School District","=""1270011""","Grade   1","*"
"Sherman School District","=""1270011""","Grade   2","*"
"Sherman School District","=""1270011""","Grade   3","*"
"Sherman School District","=""1270011""","Grade   4","*"
"Sherman School District","=""1270011""","Grade   5","*"
"Sherman School District","=""1270011""","Grade   6","*"
"Sherman School District","=""1270011""","Grade   7",0.0
"Sherman School District","=""1270011""","Grade   8","*"
"Sherman School District","=""1270011""","Grade   9","*"
"Sherman School District","=""1270011""","Grade 10","*"
"Sherman School District","=""1270011""","Grade 12","*"
"Side By Side Charter School District","=""2700013""","Kindergarten","*"
"Side By Side Charter School District","=""2700013""","Grade   1","*"
"Side By Side Charter School District","=""2700013""","Grade   2","*"
"Side By Side Charter School District","=""2700013""","Grade   3",0.0
"Side By Side Charter School District","=""2700013""","Grade   4","*"
"Side By Side Charter School District","=""2700013""","Grade   5",0.0
"Side By Side Charter School District","=""2700013""","Grade   6",0.0
"Side By Side Charter School District","=""2700013""","Grade   7","*"
"Side By Side Charter School District","=""2700013""","Grade   8","*"
"Simsbury School District","=""1280011""","Kindergarten",4.4
"Simsbury School District","=""1280011""","Grade   1","*"
"Simsbury School District","=""1280011""","Grade   2",2.3
"Simsbury School District","=""1280011""","Grade   3",2.0
"Simsbury School District","=""1280011""","Grade   4",2.0
"Simsbury School District","=""1280011""","Grade   5",2.4
"Simsbury School District","=""1280011""","Grade   6","*"
"Simsbury School District","=""1280011""","Grade   7",5.0
"Simsbury School District","=""1280011""","Grade   8",4.9
"Simsbury School District","=""1280011""","Grade   9",4.7
"Simsbury School District","=""1280011""","Grade 10",6.0
"Simsbury School District","=""1280011""","Grade 11",9.9
"Simsbury School District","=""1280011""","Grade 12",11.2
"Somers School District","=""1290011""","Kindergarten",7.8
"Somers School District","=""1290011""","Grade   1","*"
"Somers School District","=""1290011""","Grade   2","*"
"Somers School District","=""1290011""","Grade   3","*"
"Somers School District","=""1290011""","Grade   4","*"
"Somers School District","=""1290011""","Grade   5","*"
"Somers School District","=""1290011""","Grade   6",5.9
"Somers School District","=""1290011""","Grade   7",17.7
"Somers School District","=""1290011""","Grade   8",24.3
"Somers School District","=""1290011""","Grade   9",13.4
"Somers School District","=""1290011""","Grade 10",12.4
"Somers School District","=""1290011""","Grade 11",16.8
"Somers School District","=""1290011""","Grade 12",22.4
"South Windsor School District","=""1320011""","Kindergarten",5.6
"South Windsor School District","=""1320011""","Grade   1",3.6
"South Windsor School District","=""1320011""","Grade   2","*"
"South Windsor School District","=""1320011""","Grade   3",2.1
"South Windsor School District","=""1320011""","Grade   4",2.3
"South Windsor School District","=""1320011""","Grade   5",2.2
"South Windsor School District","=""1320011""","Grade   6",2.6
"South Windsor School District","=""1320011""","Grade   7",2.5
"South Windsor School District","=""1320011""","Grade   8",4.0
"South Windsor School District","=""1320011""","Grade   9",6.3
"South Windsor School District","=""1320011""","Grade 10",5.4
"South Windsor School District","=""1320011""","Grade 11",6.2
"South Windsor School District","=""1320011""","Grade 12",6.6
"Southington School District","=""1310011""","Kindergarten",3.2
"Southington School District","=""1310011""","Grade   1",3.3
"Southington School District","=""1310011""","Grade   2",3.3
"Southington School District","=""1310011""","Grade   3",4.4
"Southington School District","=""1310011""","Grade   4",5.7
"Southington School District","=""1310011""","Grade   5",2.5
"Southington School District","=""1310011""","Grade   6",5.2
"Southington School District","=""1310011""","Grade   7",5.1
"Southington School District","=""1310011""","Grade   8",7.0
"Southington School District","=""1310011""","Grade   9",8.4
"Southington School District","=""1310011""","Grade 10",9.2
"Southington School District","=""1310011""","Grade 11",8.2
"Southington School District","=""1310011""","Grade 12",15.3
"Sprague School District","=""1330011""","Kindergarten","*"
"Sprague School District","=""1330011""","Grade   1","*"
"Sprague School District","=""1330011""","Grade   2","*"
"Sprague School District","=""1330011""","Grade   3","*"
"Sprague School District","=""1330011""","Grade   4","*"
"Sprague School District","=""1330011""","Grade   5",0.0
"Sprague School District","=""1330011""","Grade   6","*"
"Sprague School District","=""1330011""","Grade   7","*"
"Sprague School District","=""1330011""","Grade   8",14.0
"Sprague School District","=""1330011""","Grade   9","*"
"Sprague School District","=""1330011""","Grade 10","*"
"Stafford School District","=""1340011""","Kindergarten",10.3
"Stafford School District","=""1340011""","Grade   1",7.0
"Stafford School District","=""1340011""","Grade   2",7.2
"Stafford School District","=""1340011""","Grade   3","*"
"Stafford School District","=""1340011""","Grade   4",5.2
"Stafford School District","=""1340011""","Grade   5","*"
"Stafford School District","=""1340011""","Grade   6","*"
"Stafford School District","=""1340011""","Grade   7","*"
"Stafford School District","=""1340011""","Grade   8",9.3
"Stafford School District","=""1340011""","Grade   9",12.9
"Stafford School District","=""1340011""","Grade 10",11.7
"Stafford School District","=""1340011""","Grade 11",9.3
"Stafford School District","=""1340011""","Grade 12",15.3
"Stamford Academy District","=""2820013""","Grade   9",100.0
"Stamford Academy District","=""2820013""","Grade 10",100.0
"Stamford Academy District","=""2820013""","Grade 11",100.0
"Stamford Academy District","=""2820013""","Grade 12",96.8
"Stamford Charter School for Excellence District","=""2960013""","Kindergarten",12.7
"Stamford Charter School for Excellence District","=""2960013""","Grade   1","*"
"Stamford School District","=""1350011""","Kindergarten",11.5
"Stamford School District","=""1350011""","Grade   1",8.9
"Stamford School District","=""1350011""","Grade   2",5.9
"Stamford School District","=""1350011""","Grade   3",5.5
"Stamford School District","=""1350011""","Grade   4",6.1
"Stamford School District","=""1350011""","Grade   5",6.4
"Stamford School District","=""1350011""","Grade   6",16.6
"Stamford School District","=""1350011""","Grade   7",17.7
"Stamford School District","=""1350011""","Grade   8",22.5
"Stamford School District","=""1350011""","Grade   9",9.7
"Stamford School District","=""1350011""","Grade 10",10.5
"Stamford School District","=""1350011""","Grade 11",12.6
"Stamford School District","=""1350011""","Grade 12",21.4
"State Level","=""0000000""","Kindergarten",9.8
"State Level","=""0000000""","Grade   1",7.4
"State Level","=""0000000""","Grade   2",6.2
"State Level","=""0000000""","Grade   3",5.6
"State Level","=""0000000""","Grade   4",5.7
"State Level","=""0000000""","Grade   5",5.9
"State Level","=""0000000""","Grade   6",7.2
"State Level","=""0000000""","Grade   7",8.4
"State Level","=""0000000""","Grade   8",9.9
"State Level","=""0000000""","Grade   9",12.9
"State Level","=""0000000""","Grade 10",13.3
"State Level","=""0000000""","Grade 11",14.1
"State Level","=""0000000""","Grade 12",17.8
"Sterling School District","=""1360011""","Kindergarten","*"
"Sterling School District","=""1360011""","Grade   1","*"
"Sterling School District","=""1360011""","Grade   2","*"
"Sterling School District","=""1360011""","Grade   3","*"
"Sterling School District","=""1360011""","Grade   4","*"
"Sterling School District","=""1360011""","Grade   5",11.8
"Sterling School District","=""1360011""","Grade   6","*"
"Sterling School District","=""1360011""","Grade   7",9.8
"Sterling School District","=""1360011""","Grade   8",14.0
"Sterling School District","=""1360011""","Grade 10","*"
"Sterling School District","=""1360011""","Grade 12","*"
"Stonington School District","=""1370011""","Kindergarten",13.1
"Stonington School District","=""1370011""","Grade   1",8.8
"Stonington School District","=""1370011""","Grade   2",7.5
"Stonington School District","=""1370011""","Grade   3",5.4
"Stonington School District","=""1370011""","Grade   4",5.0
"Stonington School District","=""1370011""","Grade   5",5.8
"Stonington School District","=""1370011""","Grade   6",7.5
"Stonington School District","=""1370011""","Grade   7",9.4
"Stonington School District","=""1370011""","Grade   8",7.8
"Stonington School District","=""1370011""","Grade   9",4.6
"Stonington School District","=""1370011""","Grade 10",4.9
"Stonington School District","=""1370011""","Grade 11",3.4
"Stonington School District","=""1370011""","Grade 12","*"
"Stratford School District","=""1380011""","Kindergarten",10.4
"Stratford School District","=""1380011""","Grade   1",4.0
"Stratford School District","=""1380011""","Grade   2",5.8
"Stratford School District","=""1380011""","Grade   3",5.9
"Stratford School District","=""1380011""","Grade   4",6.6
"Stratford School District","=""1380011""","Grade   5",5.2
"Stratford School District","=""1380011""","Grade   6",7.1
"Stratford School District","=""1380011""","Grade   7",11.0
"Stratford School District","=""1380011""","Grade   8",16.5
"Stratford School District","=""1380011""","Grade   9",17.6
"Stratford School District","=""1380011""","Grade 10",18.2
"Stratford School District","=""1380011""","Grade 11",19.1
"Stratford School District","=""1380011""","Grade 12",24.6
"Suffield School District","=""1390011""","Kindergarten",11.1
"Suffield School District","=""1390011""","Grade   1","*"
"Suffield School District","=""1390011""","Grade   2","*"
"Suffield School District","=""1390011""","Grade   3","*"
"Suffield School District","=""1390011""","Grade   4",4.1
"Suffield School District","=""1390011""","Grade   5","*"
"Suffield School District","=""1390011""","Grade   6",3.1
"Suffield School District","=""1390011""","Grade   7",4.9
"Suffield School District","=""1390011""","Grade   8",3.2
"Suffield School District","=""1390011""","Grade   9",7.8
"Suffield School District","=""1390011""","Grade 10",10.1
"Suffield School District","=""1390011""","Grade 11",12.4
"Suffield School District","=""1390011""","Grade 12",9.9
"The Bridge Academy District","=""2690013""","Grade   7","*"
"The Bridge Academy District","=""2690013""","Grade   8","*"
"The Bridge Academy District","=""2690013""","Grade   9",14.3
"The Bridge Academy District","=""2690013""","Grade 10","*"
"The Bridge Academy District","=""2690013""","Grade 11","*"
"The Bridge Academy District","=""2690013""","Grade 12","*"
"The Gilbert School District","=""9020022""","Grade   7","*"
"The Gilbert School District","=""9020022""","Grade   8","*"
"The Gilbert School District","=""9020022""","Grade   9",6.0
"The Gilbert School District","=""9020022""","Grade 10","*"
"The Gilbert School District","=""9020022""","Grade 11",5.8
"The Gilbert School District","=""9020022""","Grade 12",7.4
"Thomaston School District","=""1400011""","Kindergarten","*"
"Thomaston School District","=""1400011""","Grade   1","*"
"Thomaston School District","=""1400011""","Grade   2","*"
"Thomaston School District","=""1400011""","Grade   3","*"
"Thomaston School District","=""1400011""","Grade   4","*"
"Thomaston School District","=""1400011""","Grade   5",0.0
"Thomaston School District","=""1400011""","Grade   6",7.6
"Thomaston School District","=""1400011""","Grade   7",5.9
"Thomaston School District","=""1400011""","Grade   8",10.0
"Thomaston School District","=""1400011""","Grade   9","*"
"Thomaston School District","=""1400011""","Grade 10",11.9
"Thomaston School District","=""1400011""","Grade 11",12.3
"Thomaston School District","=""1400011""","Grade 12",15.1
"Thompson School District","=""1410011""","Kindergarten",0.0
"Thompson School District","=""1410011""","Grade   1","*"
"Thompson School District","=""1410011""","Grade   2","*"
"Thompson School District","=""1410011""","Grade   3","*"
"Thompson School District","=""1410011""","Grade   4","*"
"Thompson School District","=""1410011""","Grade   5","*"
"Thompson School District","=""1410011""","Grade   6",9.1
"Thompson School District","=""1410011""","Grade   7","*"
"Thompson School District","=""1410011""","Grade   8","*"
"Thompson School District","=""1410011""","Grade   9",16.5
"Thompson School District","=""1410011""","Grade 10",22.9
"Thompson School District","=""1410011""","Grade 11",18.8
"Thompson School District","=""1410011""","Grade 12",16.4
"Tolland School District","=""1420011""","Kindergarten",5.2
"Tolland School District","=""1420011""","Grade   1",3.8
"Tolland School District","=""1420011""","Grade   2","*"
"Tolland School District","=""1420011""","Grade   3","*"
"Tolland School District","=""1420011""","Grade   4","*"
"Tolland School District","=""1420011""","Grade   5","*"
"Tolland School District","=""1420011""","Grade   6","*"
"Tolland School District","=""1420011""","Grade   7",4.5
"Tolland School District","=""1420011""","Grade   8",5.9
"Tolland School District","=""1420011""","Grade   9",5.5
"Tolland School District","=""1420011""","Grade 10",5.5
"Tolland School District","=""1420011""","Grade 11",9.1
"Tolland School District","=""1420011""","Grade 12",11.7
"Torrington School District","=""1430011""","Kindergarten",6.3
"Torrington School District","=""1430011""","Grade   1",4.4
"Torrington School District","=""1430011""","Grade   2",5.1
"Torrington School District","=""1430011""","Grade   3",5.3
"Torrington School District","=""1430011""","Grade   4",4.8
"Torrington School District","=""1430011""","Grade   5",7.0
"Torrington School District","=""1430011""","Grade   6",10.3
"Torrington School District","=""1430011""","Grade   7",14.3
"Torrington School District","=""1430011""","Grade   8",11.3
"Torrington School District","=""1430011""","Grade   9",10.7
"Torrington School District","=""1430011""","Grade 10",16.8
"Torrington School District","=""1430011""","Grade 11",19.0
"Torrington School District","=""1430011""","Grade 12",19.6
"Trailblazers Academy District","=""2780013""","Grade   6",11.8
"Trailblazers Academy District","=""2780013""","Grade   7",18.9
"Trailblazers Academy District","=""2780013""","Grade   8",26.8
"Trumbull School District","=""1440011""","Kindergarten",5.3
"Trumbull School District","=""1440011""","Grade   1",5.2
"Trumbull School District","=""1440011""","Grade   2",4.0
"Trumbull School District","=""1440011""","Grade   3",1.9
"Trumbull School District","=""1440011""","Grade   4",1.8
"Trumbull School District","=""1440011""","Grade   5",2.6
"Trumbull School District","=""1440011""","Grade   6",6.6
"Trumbull School District","=""1440011""","Grade   7",6.9
"Trumbull School District","=""1440011""","Grade   8",7.3
"Trumbull School District","=""1440011""","Grade   9",2.2
"Trumbull School District","=""1440011""","Grade 10",4.6
"Trumbull School District","=""1440011""","Grade 11",6.4
"Trumbull School District","=""1440011""","Grade 12",8.3
"Unified School District #1","=""3360015""","Grade   8","*"
"Unified School District #1","=""3360015""","Grade   9",30.3
"Unified School District #1","=""3360015""","Grade 10",39.1
"Unified School District #1","=""3360015""","Grade 11",43.0
"Unified School District #1","=""3360015""","Grade 12",32.9
"Unified School District #2","=""3470015""","Grade   3","*"
"Unified School District #2","=""3470015""","Grade   6","*"
"Unified School District #2","=""3470015""","Grade   7","*"
"Unified School District #2","=""3470015""","Grade   8",0.0
"Unified School District #2","=""3470015""","Grade   9","*"
"Unified School District #2","=""3470015""","Grade 10","*"
"Unified School District #2","=""3470015""","Grade 11","*"
"Unified School District #2","=""3470015""","Grade 12","*"
"Union School District","=""1450011""","Kindergarten","*"
"Union School District","=""1450011""","Grade   1","*"
"Union School District","=""1450011""","Grade   2","*"
"Union School District","=""1450011""","Grade   3","*"
"Union School District","=""1450011""","Grade   4","*"
"Union School District","=""1450011""","Grade   5","*"
"Union School District","=""1450011""","Grade   6","*"
"Union School District","=""1450011""","Grade   7","*"
"Union School District","=""1450011""","Grade   8","*"
"Vernon School District","=""1460011""","Kindergarten",8.0
"Vernon School District","=""1460011""","Grade   1",5.1
"Vernon School District","=""1460011""","Grade   2",7.4
"Vernon School District","=""1460011""","Grade   3",4.0
"Vernon School District","=""1460011""","Grade   4",5.2
"Vernon School District","=""1460011""","Grade   5",6.6
"Vernon School District","=""1460011""","Grade   6",5.1
"Vernon School District","=""1460011""","Grade   7",8.8
"Vernon School District","=""1460011""","Grade   8",11.0
"Vernon School District","=""1460011""","Grade   9",22.3
"Vernon School District","=""1460011""","Grade 10",14.5
"Vernon School District","=""1460011""","Grade 11",16.8
"Vernon School District","=""1460011""","Grade 12",21.2
"Voluntown School District","=""1470011""","Kindergarten","*"
"Voluntown School District","=""1470011""","Grade   1",0.0
"Voluntown School District","=""1470011""","Grade   2",0.0
"Voluntown School District","=""1470011""","Grade   3","*"
"Voluntown School District","=""1470011""","Grade   4",0.0
"Voluntown School District","=""1470011""","Grade   5","*"
"Voluntown School District","=""1470011""","Grade   6",0.0
"Voluntown School District","=""1470011""","Grade   7","*"
"Voluntown School District","=""1470011""","Grade   8",0.0
"Voluntown School District","=""1470011""","Grade   9","*"
"Voluntown School District","=""1470011""","Grade 10","*"
"Wallingford School District","=""1480011""","Kindergarten",4.3
"Wallingford School District","=""1480011""","Grade   1",3.0
"Wallingford School District","=""1480011""","Grade   2",3.1
"Wallingford School District","=""1480011""","Grade   3",3.1
"Wallingford School District","=""1480011""","Grade   4",2.3
"Wallingford School District","=""1480011""","Grade   5",3.1
"Wallingford School District","=""1480011""","Grade   6",3.6
"Wallingford School District","=""1480011""","Grade   7",4.1
"Wallingford School District","=""1480011""","Grade   8",7.7
"Wallingford School District","=""1480011""","Grade   9",6.1
"Wallingford School District","=""1480011""","Grade 10",7.6
"Wallingford School District","=""1480011""","Grade 11",8.0
"Wallingford School District","=""1480011""","Grade 12",8.5
"Waterbury School District","=""1510011""","Kindergarten",12.5
"Waterbury School District","=""1510011""","Grade   1",10.2
"Waterbury School District","=""1510011""","Grade   2",7.7
"Waterbury School District","=""1510011""","Grade   3",8.0
"Waterbury School District","=""1510011""","Grade   4",7.5
"Waterbury School District","=""1510011""","Grade   5",7.9
"Waterbury School District","=""1510011""","Grade   6",15.2
"Waterbury School District","=""1510011""","Grade   7",18.5
"Waterbury School District","=""1510011""","Grade   8",20.6
"Waterbury School District","=""1510011""","Grade   9",26.5
"Waterbury School District","=""1510011""","Grade 10",29.7
"Waterbury School District","=""1510011""","Grade 11",27.2
"Waterbury School District","=""1510011""","Grade 12",28.9
"Waterford School District","=""1520011""","Kindergarten","*"
"Waterford School District","=""1520011""","Grade   1","*"
"Waterford School District","=""1520011""","Grade   2",4.8
"Waterford School District","=""1520011""","Grade   3",3.6
"Waterford School District","=""1520011""","Grade   4","*"
"Waterford School District","=""1520011""","Grade   5","*"
"Waterford School District","=""1520011""","Grade   6",4.3
"Waterford School District","=""1520011""","Grade   7",4.8
"Waterford School District","=""1520011""","Grade   8",7.9
"Waterford School District","=""1520011""","Grade   9",4.4
"Waterford School District","=""1520011""","Grade 10",11.0
"Waterford School District","=""1520011""","Grade 11",9.3
"Waterford School District","=""1520011""","Grade 12",11.9
"Watertown School District","=""1530011""","Kindergarten",8.4
"Watertown School District","=""1530011""","Grade   1",4.1
"Watertown School District","=""1530011""","Grade   2",4.8
"Watertown School District","=""1530011""","Grade   3",3.9
"Watertown School District","=""1530011""","Grade   4","*"
"Watertown School District","=""1530011""","Grade   5",7.8
"Watertown School District","=""1530011""","Grade   6",3.1
"Watertown School District","=""1530011""","Grade   7",7.8
"Watertown School District","=""1530011""","Grade   8",5.3
"Watertown School District","=""1530011""","Grade   9",8.2
"Watertown School District","=""1530011""","Grade 10",12.0
"Watertown School District","=""1530011""","Grade 11",12.3
"Watertown School District","=""1530011""","Grade 12",21.8
"West Hartford School District","=""1550011""","Kindergarten",5.2
"West Hartford School District","=""1550011""","Grade   1",5.3
"West Hartford School District","=""1550011""","Grade   2",4.1
"West Hartford School District","=""1550011""","Grade   3",4.3
"West Hartford School District","=""1550011""","Grade   4",3.4
"West Hartford School District","=""1550011""","Grade   5",3.4
"West Hartford School District","=""1550011""","Grade   6",3.1
"West Hartford School District","=""1550011""","Grade   7",5.2
"West Hartford School District","=""1550011""","Grade   8",5.3
"West Hartford School District","=""1550011""","Grade   9",5.5
"West Hartford School District","=""1550011""","Grade 10",7.7
"West Hartford School District","=""1550011""","Grade 11",7.6
"West Hartford School District","=""1550011""","Grade 12",9.2
"West Haven School District","=""1560011""","Kindergarten",12.9
"West Haven School District","=""1560011""","Grade   1",8.0
"West Haven School District","=""1560011""","Grade   2",8.6
"West Haven School District","=""1560011""","Grade   3",6.6
"West Haven School District","=""1560011""","Grade   4",6.8
"West Haven School District","=""1560011""","Grade   5",10.3
"West Haven School District","=""1560011""","Grade   6",12.9
"West Haven School District","=""1560011""","Grade   7",13.0
"West Haven School District","=""1560011""","Grade   8",16.2
"West Haven School District","=""1560011""","Grade   9",17.2
"West Haven School District","=""1560011""","Grade 10",16.6
"West Haven School District","=""1560011""","Grade 11",9.9
"West Haven School District","=""1560011""","Grade 12",9.8
"Westbrook School District","=""1540011""","Kindergarten","*"
"Westbrook School District","=""1540011""","Grade   1","*"
"Westbrook School District","=""1540011""","Grade   2","*"
"Westbrook School District","=""1540011""","Grade   3",0.0
"Westbrook School District","=""1540011""","Grade   4","*"
"Westbrook School District","=""1540011""","Grade   5",0.0
"Westbrook School District","=""1540011""","Grade   6",0.0
"Westbrook School District","=""1540011""","Grade   7","*"
"Westbrook School District","=""1540011""","Grade   8","*"
"Westbrook School District","=""1540011""","Grade   9",0.0
"Westbrook School District","=""1540011""","Grade 10",6.5
"Westbrook School District","=""1540011""","Grade 11",11.7
"Westbrook School District","=""1540011""","Grade 12",12.3
"Weston School District","=""1570011""","Kindergarten",7.7
"Weston School District","=""1570011""","Grade   1","*"
"Weston School District","=""1570011""","Grade   2","*"
"Weston School District","=""1570011""","Grade   3","*"
"Weston School District","=""1570011""","Grade   4","*"
"Weston School District","=""1570011""","Grade   5",4.3
"Weston School District","=""1570011""","Grade   6",3.1
"Weston School District","=""1570011""","Grade   7",3.9
"Weston School District","=""1570011""","Grade   8",3.8
"Weston School District","=""1570011""","Grade   9",4.1
"Weston School District","=""1570011""","Grade 10",6.7
"Weston School District","=""1570011""","Grade 11",2.9
"Weston School District","=""1570011""","Grade 12",7.2
"Westport School District","=""1580011""","Kindergarten",2.2
"Westport School District","=""1580011""","Grade   1",2.2
"Westport School District","=""1580011""","Grade   2",1.7
"Westport School District","=""1580011""","Grade   3",1.4
"Westport School District","=""1580011""","Grade   4",2.1
"Westport School District","=""1580011""","Grade   5",1.5
"Westport School District","=""1580011""","Grade   6",3.6
"Westport School District","=""1580011""","Grade   7",4.7
"Westport School District","=""1580011""","Grade   8",3.5
"Westport School District","=""1580011""","Grade   9",2.0
"Westport School District","=""1580011""","Grade 10",1.7
"Westport School District","=""1580011""","Grade 11",3.7
"Westport School District","=""1580011""","Grade 12",1.4
"Wethersfield School District","=""1590011""","Kindergarten",3.3
"Wethersfield School District","=""1590011""","Grade   1",3.0
"Wethersfield School District","=""1590011""","Grade   2","*"
"Wethersfield School District","=""1590011""","Grade   3","*"
"Wethersfield School District","=""1590011""","Grade   4",3.8
"Wethersfield School District","=""1590011""","Grade   5","*"
"Wethersfield School District","=""1590011""","Grade   6",3.1
"Wethersfield School District","=""1590011""","Grade   7",3.3
"Wethersfield School District","=""1590011""","Grade   8",3.2
"Wethersfield School District","=""1590011""","Grade   9",4.9
"Wethersfield School District","=""1590011""","Grade 10",8.2
"Wethersfield School District","=""1590011""","Grade 11",5.3
"Wethersfield School District","=""1590011""","Grade 12",7.0
"Willington School District","=""1600011""","Kindergarten","*"
"Willington School District","=""1600011""","Grade   1",0.0
"Willington School District","=""1600011""","Grade   2",0.0
"Willington School District","=""1600011""","Grade   3",0.0
"Willington School District","=""1600011""","Grade   4","*"
"Willington School District","=""1600011""","Grade   5","*"
"Willington School District","=""1600011""","Grade   6","*"
"Willington School District","=""1600011""","Grade   7","*"
"Willington School District","=""1600011""","Grade   8",10.9
"Wilton School District","=""1610011""","Kindergarten","*"
"Wilton School District","=""1610011""","Grade   1","*"
"Wilton School District","=""1610011""","Grade   2","*"
"Wilton School District","=""1610011""","Grade   3","*"
"Wilton School District","=""1610011""","Grade   4","*"
"Wilton School District","=""1610011""","Grade   5","*"
"Wilton School District","=""1610011""","Grade   6",2.5
"Wilton School District","=""1610011""","Grade   7",1.7
"Wilton School District","=""1610011""","Grade   8",3.2
"Wilton School District","=""1610011""","Grade   9",1.8
"Wilton School District","=""1610011""","Grade 10",3.5
"Wilton School District","=""1610011""","Grade 11",10.0
"Wilton School District","=""1610011""","Grade 12",22.5
"Winchester School District","=""1620011""","Kindergarten",14.1
"Winchester School District","=""1620011""","Grade   1",10.3
"Winchester School District","=""1620011""","Grade   2","*"
"Winchester School District","=""1620011""","Grade   3","*"
"Winchester School District","=""1620011""","Grade   4","*"
"Winchester School District","=""1620011""","Grade   5",7.6
"Winchester School District","=""1620011""","Grade   6",0.0
"Winchester School District","=""1620011""","Grade   8","*"
"Winchester School District","=""1620011""","Grade   9","*"
"Winchester School District","=""1620011""","Grade 10","*"
"Winchester School District","=""1620011""","Grade 11","*"
"Winchester School District","=""1620011""","Grade 12","*"
"Windham School District","=""1630011""","Kindergarten",16.9
"Windham School District","=""1630011""","Grade   1",15.1
"Windham School District","=""1630011""","Grade   2",9.1
"Windham School District","=""1630011""","Grade   3",11.6
"Windham School District","=""1630011""","Grade   4",7.5
"Windham School District","=""1630011""","Grade   5",9.8
"Windham School District","=""1630011""","Grade   6",12.9
"Windham School District","=""1630011""","Grade   7",11.3
"Windham School District","=""1630011""","Grade   8",17.2
"Windham School District","=""1630011""","Grade   9",41.3
"Windham School District","=""1630011""","Grade 10",23.4
"Windham School District","=""1630011""","Grade 11",33.3
"Windham School District","=""1630011""","Grade 12",28.6
"Windsor Locks School District","=""1650011""","Kindergarten",8.3
"Windsor Locks School District","=""1650011""","Grade   1",11.9
"Windsor Locks School District","=""1650011""","Grade   2","*"
"Windsor Locks School District","=""1650011""","Grade   3",8.8
"Windsor Locks School District","=""1650011""","Grade   4",5.1
"Windsor Locks School District","=""1650011""","Grade   5",4.7
"Windsor Locks School District","=""1650011""","Grade   6","*"
"Windsor Locks School District","=""1650011""","Grade   7",17.3
"Windsor Locks School District","=""1650011""","Grade   8",10.6
"Windsor Locks School District","=""1650011""","Grade   9",19.3
"Windsor Locks School District","=""1650011""","Grade 10",18.3
"Windsor Locks School District","=""1650011""","Grade 11",16.8
"Windsor Locks School District","=""1650011""","Grade 12",26.4
"Windsor School District","=""1640011""","Kindergarten",8.7
"Windsor School District","=""1640011""","Grade   1",6.5
"Windsor School District","=""1640011""","Grade   2",5.4
"Windsor School District","=""1640011""","Grade   3",2.4
"Windsor School District","=""1640011""","Grade   4",2.8
"Windsor School District","=""1640011""","Grade   5",5.9
"Windsor School District","=""1640011""","Grade   6",4.6
"Windsor School District","=""1640011""","Grade   7",8.3
"Windsor School District","=""1640011""","Grade   8",11.0
"Windsor School District","=""1640011""","Grade   9",12.9
"Windsor School District","=""1640011""","Grade 10",11.9
"Windsor School District","=""1640011""","Grade 11",15.3
"Windsor School District","=""1640011""","Grade 12",12.8
"Wolcott School District","=""1660011""","Kindergarten","*"
"Wolcott School District","=""1660011""","Grade   1","*"
"Wolcott School District","=""1660011""","Grade   2",0.0
