"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"Regional School District 19","E. O. Smith High School","Special Education",47,32,68.1,8,17.0,7,14.9
"Regional School District 19","E. O. Smith High School","Asian",24,24,100.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","White",252,234,92.9,8,3.2,10,4.0
"Regional School District 19","E. O. Smith High School","Two or More Races","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","All Students",409,404,98.8,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Black","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","ELL","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch",9,9,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Lunch",14,14,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Female",198,195,98.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","High Needs",53,50,94.3,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Hispanic",19,19,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",211,209,99.1,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL",405,400,98.8,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-High Needs",356,354,99.4,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Hispanic",390,385,98.7,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Special Education",372,370,99.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",395,390,98.7,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education",37,34,91.9,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Asian",10,10,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","White",374,369,98.7,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Two or More Races","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","All Students",176,165,93.8,"*","*",8,4.5
"Rocky Hill School District","Rocky Hill High School","Black","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Lunch",21,16,76.2,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",82,80,97.6,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","High Needs",43,35,81.4,"*","*",6,14.0
"Rocky Hill School District","Rocky Hill High School","Hispanic",8,7,87.5,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Male",94,85,90.4,"*","*",7,7.4
"Rocky Hill School District","Rocky Hill High School","Non-ELL",173,163,94.2,"*","*",8,4.6
"Rocky Hill School District","Rocky Hill High School","Non-High Needs",133,130,97.7,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Hispanic",168,158,94.0,"*","*",8,4.8
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",153,145,94.8,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",155,149,96.1,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education",23,20,87.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Asian",19,19,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","White",142,132,93.0,"*","*",8,5.6
"Seymour School District","Seymour High School","All Students",177,158,89.3,6,3.4,13,7.3
"Seymour School District","Seymour High School","Black","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Free Lunch",37,27,73.0,"*","*",8,21.6
"Seymour School District","Seymour High School","Eligible For Lunch",55,40,72.7,"*","*",11,20.0
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",18,13,72.2,"*","*","*","*"
"Seymour School District","Seymour High School","Female",87,79,90.8,"*","*","*","*"
"Seymour School District","Seymour High School","High Needs",68,51,75.0,6,8.8,11,16.2
"Seymour School District","Seymour High School","Hispanic",23,19,82.6,"*","*","*","*"
"Seymour School District","Seymour High School","Male",90,79,87.8,"*","*",8,8.9
"Seymour School District","Seymour High School","Non-ELL",172,153,89.0,6,3.5,13,7.6
"Seymour School District","Seymour High School","Non-High Needs",109,107,98.2,"*","*","*","*"
"Seymour School District","Seymour High School","Non-Hispanic",154,139,90.3,"*","*",10,6.5
"Seymour School District","Seymour High School","Non-Special Education",162,146,90.1,"*","*",12,7.4
"Seymour School District","Seymour High School","Not Eligible For Lunch",122,118,96.7,"*","*","*","*"
"Seymour School District","Seymour High School","Special Education",15,12,80.0,"*","*","*","*"
"Seymour School District","Seymour High School","Asian",6,6,100.0,"*","*","*","*"
"Seymour School District","Seymour High School","White",143,129,90.2,"*","*",10,7.0
"Shelton School District","Shelton High School","All Students",392,363,92.6,"*","*",25,6.4
"Shelton School District","Shelton High School","Black",15,12,80.0,"*","*","*","*"
"Shelton School District","Shelton High School","ELL",8,8,100.0,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Free Lunch",71,56,78.9,"*","*",14,19.7
"Shelton School District","Shelton High School","Eligible For Lunch",103,83,80.6,"*","*",18,17.5
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",32,27,84.4,"*","*","*","*"
"Shelton School District","Shelton High School","Female",190,175,92.1,"*","*",14,7.4
"Shelton School District","Shelton High School","High Needs",120,95,79.2,"*","*",21,17.5
"Shelton School District","Shelton High School","Hispanic",41,37,90.2,"*","*","*","*"
"Shelton School District","Shelton High School","Male",202,188,93.1,"*","*",11,5.4
"Shelton School District","Shelton High School","Non-ELL",384,355,92.4,"*","*",25,6.5
"Shelton School District","Shelton High School","Non-High Needs",272,268,98.5,"*","*","*","*"
"Shelton School District","Shelton High School","Non-Hispanic",351,326,92.9,"*","*",22,6.3
"Shelton School District","Shelton High School","Non-Special Education",368,349,94.8,"*","*",17,4.6
"Shelton School District","Shelton High School","Not Eligible For Lunch",289,280,96.9,"*","*",7,2.4
"Shelton School District","Shelton High School","Special Education",24,14,58.3,"*","*",8,33.3
"Shelton School District","Shelton High School","Asian",11,11,100.0,"*","*","*","*"
"Shelton School District","Shelton High School","White",323,302,93.5,"*","*",18,5.6
"Shelton School District","Shelton High School","Two or More Races","*","*","*","*","*","*","*"
"Shelton School District","Shelton High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Simsbury School District","Simsbury High School","All Students",395,390,98.7,"*","*","*","*"
"Simsbury School District","Simsbury High School","Black",13,13,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",22,19,86.4,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Lunch",33,30,90.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Female",189,187,98.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","High Needs",72,68,94.4,"*","*","*","*"
"Simsbury School District","Simsbury High School","Hispanic",18,17,94.4,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",206,203,98.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-ELL",395,390,98.7,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-High Needs",323,322,99.7,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Hispanic",377,373,98.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Special Education",351,348,99.1,"*","*","*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",362,360,99.4,"*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",44,42,95.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Asian","*","*","*","*","*","*","*"
"Simsbury School District","Simsbury High School","White",353,349,98.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","Two or More Races","*","*","*","*","*","*","*"
"Somers School District","Somers High School","All Students",147,143,97.3,"*","*","*","*"
"Somers School District","Somers High School","Black","*","*","*","*","*","*","*"
"Somers School District","Somers High School","ELL","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Lunch",10,9,90.0,"*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Female",68,68,100.0,"*","*","*","*"
"Somers School District","Somers High School","High Needs",26,23,88.5,"*","*","*","*"
"Somers School District","Somers High School","Hispanic",8,6,75.0,"*","*","*","*"
"Somers School District","Somers High School","Male",79,75,94.9,"*","*","*","*"
"Somers School District","Somers High School","Non-ELL",144,140,97.2,"*","*","*","*"
"Somers School District","Somers High School","Non-High Needs",121,120,99.2,"*","*","*","*"
"Somers School District","Somers High School","Non-Hispanic",139,137,98.6,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",132,130,98.5,"*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",137,134,97.8,"*","*","*","*"
"Somers School District","Somers High School","Special Education",15,13,86.7,"*","*","*","*"
"Somers School District","Somers High School","Asian","*","*","*","*","*","*","*"
"Somers School District","Somers High School","White",129,127,98.4,"*","*","*","*"
"Somers School District","Somers High School","Two or More Races","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","All Students",376,364,96.8,"*","*",9,2.4
"South Windsor School District","South Windsor High School","Black",18,17,94.4,"*","*","*","*"
"South Windsor School District","South Windsor High School","ELL",6,"*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",29,25,86.2,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Lunch",37,33,89.2,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",176,170,96.6,"*","*",6,3.4
"South Windsor School District","South Windsor High School","High Needs",72,65,90.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","Hispanic",25,24,96.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Male",200,194,97.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-ELL",370,359,97.0,"*","*",8,2.2
"South Windsor School District","South Windsor High School","Non-High Needs",304,299,98.4,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Hispanic",351,340,96.9,"*","*",8,2.3
"South Windsor School District","South Windsor High School","Non-Special Education",339,330,97.3,"*","*",8,2.4
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",339,331,97.6,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",37,34,91.9,"*","*","*","*"
"South Windsor School District","South Windsor High School","Asian",38,35,92.1,"*","*","*","*"
"South Windsor School District","South Windsor High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","White",286,279,97.6,"*","*",6,2.1
"South Windsor School District","South Windsor High School","Two or More Races",7,7,100.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Southington School District","Southington High School","All Students",486,462,95.1,"*","*",23,4.7
"Southington School District","Southington High School","Black",16,14,87.5,"*","*","*","*"
"Southington School District","Southington High School","ELL","*","*","*","*","*","*","*"
"Southington School District","Southington High School","Eligible For Free Lunch",41,32,78.0,"*","*",9,22.0
"Southington School District","Southington High School","Eligible For Lunch",62,50,80.6,"*","*",12,19.4
"Southington School District","Southington High School","Eligible For Reduced Lunch",21,18,85.7,"*","*","*","*"
"Southington School District","Southington High School","Female",248,239,96.4,"*","*",8,3.2
"Southington School District","Southington High School","High Needs",115,98,85.2,"*","*",16,13.9
"Southington School District","Southington High School","Hispanic",17,16,94.1,"*","*","*","*"
"Southington School District","Southington High School","Male",238,223,93.7,"*","*",15,6.3
"Southington School District","Southington High School","Non-ELL",479,455,95.0,"*","*",23,4.8
"Southington School District","Southington High School","Non-High Needs",371,364,98.1,"*","*",7,1.9
"Southington School District","Southington High School","Non-Hispanic",469,446,95.1,"*","*",22,4.7
"Southington School District","Southington High School","Non-Special Education",424,407,96.0,"*","*",17,4.0
"Southington School District","Southington High School","Not Eligible For Lunch",424,412,97.2,"*","*",11,2.6
"Southington School District","Southington High School","Special Education",62,55,88.7,"*","*",6,9.7
"Southington School District","Southington High School","Asian",9,8,88.9,"*","*","*","*"
"Southington School District","Southington High School","White",439,419,95.4,"*","*",19,4.3
"Southington School District","Southington High School","Two or More Races","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","All Students",127,115,90.6,"*","*",11,8.7
"Stafford School District","Stafford High School","ELL","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Free Lunch",24,18,75.0,"*","*",6,25.0
"Stafford School District","Stafford High School","Eligible For Lunch",38,31,81.6,"*","*",7,18.4
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"Stafford School District","Stafford High School","Female",69,65,94.2,"*","*","*","*"
"Stafford School District","Stafford High School","High Needs",45,37,82.2,"*","*",7,15.6
"Stafford School District","Stafford High School","Hispanic",7,6,85.7,"*","*","*","*"
"Stafford School District","Stafford High School","Male",58,50,86.2,"*","*",7,12.1
"Stafford School District","Stafford High School","Non-ELL",125,113,90.4,"*","*",11,8.8
"Stafford School District","Stafford High School","Non-High Needs",82,78,95.1,"*","*","*","*"
"Stafford School District","Stafford High School","Non-Hispanic",120,109,90.8,"*","*",10,8.3
"Stafford School District","Stafford High School","Non-Special Education",117,108,92.3,"*","*",9,7.7
"Stafford School District","Stafford High School","Not Eligible For Lunch",89,84,94.4,"*","*","*","*"
"Stafford School District","Stafford High School","Special Education",10,7,70.0,"*","*","*","*"
"Stafford School District","Stafford High School","White",118,107,90.7,"*","*",10,8.5
"Stafford School District","Stafford High School","Two or More Races","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","All Students",36,16,44.4,8,22.2,12,33.3
"Stamford Academy District","Stamford Academy","Black",19,10,52.6,"*","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",30,13,43.3,8,26.7,9,30.0
"Stamford Academy District","Stamford Academy","Eligible For Lunch",34,16,47.1,8,23.5,10,29.4
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Female",15,8,53.3,"*","*","*","*"
"Stamford Academy District","Stamford Academy","High Needs",35,16,45.7,8,22.9,11,31.4
"Stamford Academy District","Stamford Academy","Hispanic",16,6,37.5,"*","*",7,43.8
"Stamford Academy District","Stamford Academy","Male",21,8,38.1,6,28.6,7,33.3
"Stamford Academy District","Stamford Academy","Non-ELL",31,14,45.2,7,22.6,10,32.3
"Stamford Academy District","Stamford Academy","Non-High Needs","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Hispanic",20,10,50.0,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",31,14,45.2,7,22.6,10,32.3
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","White","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","All Students",499,453,90.8,6,1.2,40,8.0
"Stamford School District","Stamford High School","Black",140,127,90.7,"*","*",11,7.9
"Stamford School District","Stamford High School","ELL",57,45,78.9,"*","*",9,15.8
"Stamford School District","Stamford High School","Eligible For Free Lunch",219,187,85.4,"*","*",28,12.8
"Stamford School District","Stamford High School","Eligible For Lunch",270,232,85.9,"*","*",33,12.2
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",51,45,88.2,"*","*","*","*"
"Stamford School District","Stamford High School","Female",245,220,89.8,"*","*",20,8.2
"Stamford School District","Stamford High School","High Needs",316,275,87.0,6,1.9,35,11.1
"Stamford School District","Stamford High School","Hispanic",135,111,82.2,"*","*",20,14.8
"Stamford School District","Stamford High School","Male",254,233,91.7,"*","*",20,7.9
"Stamford School District","Stamford High School","Non-ELL",442,408,92.3,"*","*",31,7.0
"Stamford School District","Stamford High School","Non-High Needs",183,178,97.3,"*","*","*","*"
"Stamford School District","Stamford High School","Non-Hispanic",364,342,94.0,"*","*",20,5.5
"Stamford School District","Stamford High School","Non-Special Education",445,402,90.3,6,1.3,37,8.3
"Stamford School District","Stamford High School","Not Eligible For Lunch",229,221,96.5,"*","*",7,3.1
"Stamford School District","Stamford High School","Special Education",54,51,94.4,"*","*","*","*"
"Stamford School District","Stamford High School","Asian",32,31,96.9,"*","*","*","*"
"Stamford School District","Stamford High School","White",191,183,95.8,"*","*",8,4.2
"Stamford School District","Stamford High School","Two or More Races","*","*","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","All Students",164,163,99.4,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Black",34,34,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","ELL","*","*","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",29,29,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Lunch",41,41,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",12,12,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Female",68,68,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","High Needs",52,52,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Hispanic",30,30,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",96,95,99.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",163,162,99.4,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-High Needs",112,111,99.1,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Hispanic",134,133,99.3,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",154,153,99.4,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",123,122,99.2,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",10,10,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Asian",15,15,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","White",84,83,98.8,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Two or More Races","*","*","*","*","*","*","*"
"Stamford School District","Westhill High School","All Students",541,489,90.4,"*","*",47,8.7
"Stamford School District","Westhill High School","Black",98,87,88.8,"*","*",9,9.2
"Stamford School District","Westhill High School","ELL",79,61,77.2,"*","*",17,21.5
"Stamford School District","Westhill High School","Eligible For Free Lunch",224,194,86.6,"*","*",27,12.1
"Stamford School District","Westhill High School","Eligible For Lunch",276,242,87.7,"*","*",31,11.2
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",52,48,92.3,"*","*","*","*"
"Stamford School District","Westhill High School","Female",269,244,90.7,"*","*",24,8.9
"Stamford School District","Westhill High School","High Needs",332,283,85.2,"*","*",44,13.3
"Stamford School District","Westhill High School","Hispanic",210,180,85.7,"*","*",29,13.8
"Stamford School District","Westhill High School","Male",272,245,90.1,"*","*",23,8.5
"Stamford School District","Westhill High School","Non-ELL",462,428,92.6,"*","*",30,6.5
"Stamford School District","Westhill High School","Non-High Needs",209,206,98.6,"*","*","*","*"
"Stamford School District","Westhill High School","Non-Hispanic",331,309,93.4,"*","*",18,5.4
"Stamford School District","Westhill High School","Non-Special Education",497,454,91.3,"*","*",40,8.0
"Stamford School District","Westhill High School","Not Eligible For Lunch",265,247,93.2,"*","*",16,6.0
"Stamford School District","Westhill High School","Special Education",44,35,79.5,"*","*",7,15.9
"Stamford School District","Westhill High School","Asian",32,30,93.8,"*","*","*","*"
"Stamford School District","Westhill High School","White",200,191,95.5,"*","*",8,4.0
"Stamford School District","Westhill High School","Two or More Races","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","All Students",197,191,97.0,"*","*",6,3.0
"Stonington School District","Stonington High School","Black","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","ELL","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Free Lunch",22,21,95.5,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Lunch",26,25,96.2,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Female",87,84,96.6,"*","*","*","*"
"Stonington School District","Stonington High School","High Needs",48,44,91.7,"*","*","*","*"
"Stonington School District","Stonington High School","Hispanic",8,6,75.0,"*","*","*","*"
"Stonington School District","Stonington High School","Male",110,107,97.3,"*","*","*","*"
"Stonington School District","Stonington High School","Non-ELL",196,190,96.9,"*","*",6,3.1
"Stonington School District","Stonington High School","Non-High Needs",149,147,98.7,"*","*","*","*"
"Stonington School District","Stonington High School","Non-Hispanic",189,185,97.9,"*","*","*","*"
"Stonington School District","Stonington High School","Non-Special Education",175,172,98.3,"*","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",171,166,97.1,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",22,19,86.4,"*","*","*","*"
"Stonington School District","Stonington High School","Asian",11,11,100.0,"*","*","*","*"
"Stonington School District","Stonington High School","White",173,169,97.7,"*","*","*","*"
"Stratford School District","Bunnell High School","All Students",285,270,94.7,"*","*",14,4.9
"Stratford School District","Bunnell High School","Black",62,56,90.3,"*","*",6,9.7
"Stratford School District","Bunnell High School","ELL","*","*","*","*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Free Lunch",72,63,87.5,"*","*",9,12.5
"Stratford School District","Bunnell High School","Eligible For Lunch",107,98,91.6,"*","*",9,8.4
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",35,35,100.0,"*","*","*","*"
"Stratford School District","Bunnell High School","Female",140,132,94.3,"*","*",8,5.7
"Stratford School District","Bunnell High School","High Needs",126,115,91.3,"*","*",10,7.9
"Stratford School District","Bunnell High School","Hispanic",54,51,94.4,"*","*","*","*"
"Stratford School District","Bunnell High School","Male",145,138,95.2,"*","*",6,4.1
"Stratford School District","Bunnell High School","Non-ELL",282,267,94.7,"*","*",14,5.0
"Stratford School District","Bunnell High School","Non-High Needs",159,155,97.5,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Hispanic",231,219,94.8,"*","*",11,4.8
"Stratford School District","Bunnell High School","Non-Special Education",260,249,95.8,"*","*",11,4.2
"Stratford School District","Bunnell High School","Not Eligible For Lunch",178,172,96.6,"*","*","*","*"
"Stratford School District","Bunnell High School","Special Education",25,21,84.0,"*","*","*","*"
"Stratford School District","Bunnell High School","Asian",9,9,100.0,"*","*","*","*"
"Stratford School District","Bunnell High School","White",152,148,97.4,"*","*","*","*"
"Stratford School District","Bunnell High School","Two or More Races",7,"*","*","*","*","*","*"
"Stratford School District","Bunnell High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stratford School District","Stratford High School","All Students",252,236,93.7,"*","*",16,6.3
"Stratford School District","Stratford High School","Black",68,62,91.2,"*","*",6,8.8
"Stratford School District","Stratford High School","ELL",9,8,88.9,"*","*","*","*"
"Stratford School District","Stratford High School","Eligible For Free Lunch",73,67,91.8,"*","*",6,8.2
"Stratford School District","Stratford High School","Eligible For Lunch",119,110,92.4,"*","*",9,7.6
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",46,43,93.5,"*","*","*","*"
"Stratford School District","Stratford High School","Female",129,126,97.7,"*","*","*","*"
"Stratford School District","Stratford High School","High Needs",132,120,90.9,"*","*",12,9.1
"Stratford School District","Stratford High School","Hispanic",60,54,90.0,"*","*",6,10.0
"Stratford School District","Stratford High School","Male",123,110,89.4,"*","*",13,10.6
"Stratford School District","Stratford High School","Non-ELL",243,228,93.8,"*","*",15,6.2
"Stratford School District","Stratford High School","Non-High Needs",120,116,96.7,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Hispanic",192,182,94.8,"*","*",10,5.2
"Stratford School District","Stratford High School","Non-Special Education",229,218,95.2,"*","*",11,4.8
"Stratford School District","Stratford High School","Not Eligible For Lunch",133,126,94.7,"*","*",7,5.3
"Stratford School District","Stratford High School","Special Education",23,18,78.3,"*","*","*","*"
"Stratford School District","Stratford High School","Asian",10,10,100.0,"*","*","*","*"
"Stratford School District","Stratford High School","White",114,110,96.5,"*","*","*","*"
"Suffield School District","Suffield High School","All Students",217,207,95.4,"*","*",10,4.6
"Suffield School District","Suffield High School","Black",9,8,88.9,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Free Lunch",17,14,82.4,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Lunch",35,29,82.9,"*","*",6,17.1
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",18,15,83.3,"*","*","*","*"
"Suffield School District","Suffield High School","Female",124,120,96.8,"*","*","*","*"
"Suffield School District","Suffield High School","High Needs",50,43,86.0,"*","*",7,14.0
"Suffield School District","Suffield High School","Hispanic","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Male",93,87,93.5,"*","*",6,6.5
"Suffield School District","Suffield High School","Non-ELL",217,207,95.4,"*","*",10,4.6
"Suffield School District","Suffield High School","Non-High Needs",167,164,98.2,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Hispanic",208,200,96.2,"*","*",8,3.8
"Suffield School District","Suffield High School","Non-Special Education",196,188,95.9,"*","*",8,4.1
"Suffield School District","Suffield High School","Not Eligible For Lunch",182,178,97.8,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",21,19,90.5,"*","*","*","*"
"Suffield School District","Suffield High School","Asian","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","White",197,190,96.4,"*","*",7,3.6
"The Bridge Academy District","The Bridge Academy","All Students",35,33,94.3,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Black",17,17,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",25,25,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Lunch",31,29,93.5,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Female",16,16,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","High Needs",33,31,93.9,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Hispanic",12,12,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Male",19,17,89.5,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-ELL",35,33,94.3,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-High Needs","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Hispanic",23,21,91.3,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education",29,28,96.6,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education",6,"*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Two or More Races",6,"*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","All Students",84,70,83.3,"*","*",14,16.7
