"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"Regional School District 18","Lyme-Old Lyme High School","Non-Hispanic",100,98,98.0,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education",91,90,98.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",94,93,98.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Asian","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Special Education",12,11,91.7,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","White",95,93,97.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","All Students",297,272,91.6,"*","*",22,7.4
"Regional School District 19","E. O. Smith High School","Black","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",28,20,71.4,"*","*",7,25.0
"Regional School District 19","E. O. Smith High School","Eligible For Lunch",43,32,74.4,"*","*",9,20.9
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",15,12,80.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Female",160,150,93.8,"*","*",10,6.3
"Regional School District 19","E. O. Smith High School","High Needs",84,69,82.1,"*","*",12,14.3
"Regional School District 19","E. O. Smith High School","Hispanic",10,8,80.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Male",137,122,89.1,"*","*",12,8.8
"Regional School District 19","E. O. Smith High School","Non-ELL",294,269,91.5,"*","*",22,7.5
"Regional School District 19","E. O. Smith High School","Non-High Needs",213,203,95.3,"*","*",10,4.7
"Regional School District 19","E. O. Smith High School","Non-Hispanic",287,264,92.0,"*","*",20,7.0
"Regional School District 19","E. O. Smith High School","Non-Special Education",241,225,93.4,"*","*",16,6.6
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",254,240,94.5,"*","*",13,5.1
"Regional School District 19","E. O. Smith High School","Asian",19,17,89.5,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Special Education",56,47,83.9,"*","*",6,10.7
"Regional School District 19","E. O. Smith High School","White",263,242,92.0,"*","*",18,6.8
"Regional School District 19","E. O. Smith High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","All Students",440,437,99.3,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Black","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch",15,15,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Lunch",20,20,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Female",208,207,99.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","High Needs",66,65,98.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Hispanic",16,15,93.8,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",232,230,99.1,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL",440,437,99.3,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-High Needs",374,372,99.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Hispanic",424,422,99.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Special Education",391,389,99.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",420,417,99.3,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Asian",10,9,90.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education",49,48,98.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","White",409,408,99.8,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Two or More Races","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","All Students",208,196,94.2,"*","*",11,5.3
"Rocky Hill School District","Rocky Hill High School","Black",13,11,84.6,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",17,12,70.6,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Lunch",26,21,80.8,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",98,94,95.9,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","High Needs",44,36,81.8,"*","*",7,15.9
"Rocky Hill School District","Rocky Hill High School","Hispanic",16,12,75.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Male",110,102,92.7,"*","*",7,6.4
"Rocky Hill School District","Rocky Hill High School","Non-ELL",205,193,94.1,"*","*",11,5.4
"Rocky Hill School District","Rocky Hill High School","Non-High Needs",164,160,97.6,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Hispanic",192,184,95.8,"*","*",7,3.6
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",187,179,95.7,"*","*",8,4.3
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",182,175,96.2,"*","*",6,3.3
"Rocky Hill School District","Rocky Hill High School","Asian",14,14,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education",21,17,81.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","White",164,158,96.3,"*","*",6,3.7
"Rocky Hill School District","Rocky Hill High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","All Students",149,136,91.3,"*","*",12,8.1
"Seymour School District","Seymour High School","Black","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Free Lunch",27,20,74.1,"*","*",6,22.2
"Seymour School District","Seymour High School","Eligible For Lunch",39,32,82.1,"*","*",6,15.4
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",12,12,100.0,"*","*","*","*"
"Seymour School District","Seymour High School","Female",77,72,93.5,"*","*","*","*"
"Seymour School District","Seymour High School","High Needs",47,38,80.9,"*","*",8,17.0
"Seymour School District","Seymour High School","Hispanic",12,9,75.0,"*","*","*","*"
"Seymour School District","Seymour High School","Male",72,64,88.9,"*","*",7,9.7
"Seymour School District","Seymour High School","Non-ELL",146,133,91.1,"*","*",12,8.2
"Seymour School District","Seymour High School","Non-High Needs",102,98,96.1,"*","*","*","*"
"Seymour School District","Seymour High School","Non-Hispanic",137,127,92.7,"*","*",9,6.6
"Seymour School District","Seymour High School","Non-Special Education",137,127,92.7,"*","*",9,6.6
"Seymour School District","Seymour High School","Not Eligible For Lunch",110,104,94.5,"*","*",6,5.5
"Seymour School District","Seymour High School","Asian","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Special Education",12,9,75.0,"*","*","*","*"
"Seymour School District","Seymour High School","White",132,122,92.4,"*","*",9,6.8
"Shelton School District","Shelton High School","All Students",424,399,94.1,"*","*",23,5.4
"Shelton School District","Shelton High School","Black",16,12,75.0,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Free Lunch",51,42,82.4,"*","*",9,17.6
"Shelton School District","Shelton High School","Eligible For Lunch",78,66,84.6,"*","*",12,15.4
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",27,24,88.9,"*","*","*","*"
"Shelton School District","Shelton High School","Female",216,204,94.4,"*","*",11,5.1
"Shelton School District","Shelton High School","High Needs",100,83,83.0,"*","*",15,15.0
"Shelton School District","Shelton High School","Hispanic",31,27,87.1,"*","*","*","*"
"Shelton School District","Shelton High School","Male",208,195,93.8,"*","*",12,5.8
"Shelton School District","Shelton High School","Non-ELL",418,394,94.3,"*","*",22,5.3
"Shelton School District","Shelton High School","Non-High Needs",324,316,97.5,"*","*",8,2.5
"Shelton School District","Shelton High School","Non-Hispanic",393,372,94.7,"*","*",19,4.8
"Shelton School District","Shelton High School","Non-Special Education",396,379,95.7,"*","*",17,4.3
"Shelton School District","Shelton High School","Not Eligible For Lunch",346,333,96.2,"*","*",11,3.2
"Shelton School District","Shelton High School","Asian",16,16,100.0,"*","*","*","*"
"Shelton School District","Shelton High School","ELL","*","*","*","*","*","*","*"
"Shelton School District","Shelton High School","Special Education",28,20,71.4,"*","*",6,21.4
"Shelton School District","Shelton High School","White",357,341,95.5,"*","*",14,3.9
"Shelton School District","Shelton High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Simsbury School District","Simsbury High School","All Students",399,395,99.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Black",16,16,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",23,20,87.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Lunch",31,28,90.3,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Female",182,181,99.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","High Needs",66,63,95.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Hispanic",22,22,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",217,214,98.6,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-ELL",398,394,99.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-High Needs",333,332,99.7,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Hispanic",377,373,98.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Special Education",359,356,99.2,"*","*","*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",368,367,99.7,"*","*","*","*"
"Simsbury School District","Simsbury High School","Asian",23,23,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","ELL","*","*","*","*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",40,39,97.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","White",337,334,99.1,"*","*","*","*"
"Simsbury School District","Simsbury High School","Two or More Races","*","*","*","*","*","*","*"
"Somers School District","Somers High School","All Students",139,136,97.8,"*","*","*","*"
"Somers School District","Somers High School","Black","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Lunch",10,9,90.0,"*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Somers School District","Somers High School","Female",72,71,98.6,"*","*","*","*"
"Somers School District","Somers High School","High Needs",19,17,89.5,"*","*","*","*"
"Somers School District","Somers High School","Hispanic","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Male",67,65,97.0,"*","*","*","*"
"Somers School District","Somers High School","Non-ELL",138,135,97.8,"*","*","*","*"
"Somers School District","Somers High School","Non-High Needs",120,119,99.2,"*","*","*","*"
"Somers School District","Somers High School","Non-Hispanic",135,132,97.8,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",131,129,98.5,"*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",129,127,98.4,"*","*","*","*"
"Somers School District","Somers High School","Asian","*","*","*","*","*","*","*"
"Somers School District","Somers High School","ELL","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Special Education",8,7,87.5,"*","*","*","*"
"Somers School District","Somers High School","White",127,124,97.6,"*","*","*","*"
"Somers School District","Somers High School","Two or More Races","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","All Students",377,369,97.9,"*","*",8,2.1
"South Windsor School District","South Windsor High School","Black",22,21,95.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",24,21,87.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Lunch",35,31,88.6,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",172,169,98.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","High Needs",75,70,93.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","Hispanic",20,17,85.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Male",205,200,97.6,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-ELL",371,363,97.8,"*","*",8,2.2
"South Windsor School District","South Windsor High School","Non-High Needs",302,299,99.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Hispanic",357,352,98.6,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Special Education",330,324,98.2,"*","*",6,1.8
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",342,338,98.8,"*","*","*","*"
"South Windsor School District","South Windsor High School","Asian",28,28,100.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","ELL","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",47,45,95.7,"*","*","*","*"
"South Windsor School District","South Windsor High School","White",306,302,98.7,"*","*","*","*"
"South Windsor School District","South Windsor High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Southington School District","Southington High School","All Students",489,467,95.5,"*","*",17,3.5
"Southington School District","Southington High School","Black",12,11,91.7,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Free Lunch",55,48,87.3,"*","*",6,10.9
"Southington School District","Southington High School","Eligible For Lunch",81,71,87.7,"*","*",9,11.1
"Southington School District","Southington High School","Eligible For Reduced Lunch",26,23,88.5,"*","*","*","*"
"Southington School District","Southington High School","Female",255,246,96.5,"*","*",8,3.1
"Southington School District","Southington High School","High Needs",135,120,88.9,"*","*",11,8.1
"Southington School District","Southington High School","Hispanic",17,16,94.1,"*","*","*","*"
"Southington School District","Southington High School","Male",234,221,94.4,"*","*",9,3.8
"Southington School District","Southington High School","Non-ELL",482,460,95.4,"*","*",17,3.5
"Southington School District","Southington High School","Non-High Needs",354,347,98.0,"*","*",6,1.7
"Southington School District","Southington High School","Non-Hispanic",472,451,95.6,"*","*",16,3.4
"Southington School District","Southington High School","Non-Special Education",426,413,96.9,"*","*",12,2.8
"Southington School District","Southington High School","Not Eligible For Lunch",408,396,97.1,"*","*",8,2.0
"Southington School District","Southington High School","Asian",23,23,100.0,"*","*","*","*"
"Southington School District","Southington High School","ELL","*","*","*","*","*","*","*"
"Southington School District","Southington High School","Special Education",63,54,85.7,"*","*","*","*"
"Southington School District","Southington High School","White",436,417,95.6,"*","*",14,3.2
"Southington School District","Southington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","All Students",139,125,89.9,"*","*",14,10.1
"Stafford School District","Stafford High School","Black","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Free Lunch",21,16,76.2,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Lunch",45,39,86.7,"*","*",6,13.3
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"Stafford School District","Stafford High School","Female",70,65,92.9,"*","*","*","*"
"Stafford School District","Stafford High School","High Needs",54,48,88.9,"*","*",6,11.1
"Stafford School District","Stafford High School","Hispanic","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Male",69,60,87.0,"*","*",9,13.0
"Stafford School District","Stafford High School","Non-ELL",139,125,89.9,"*","*",14,10.1
"Stafford School District","Stafford High School","Non-High Needs",85,77,90.6,"*","*",8,9.4
"Stafford School District","Stafford High School","Non-Hispanic",137,123,89.8,"*","*",14,10.2
"Stafford School District","Stafford High School","Non-Special Education",125,112,89.6,"*","*",13,10.4
"Stafford School District","Stafford High School","Not Eligible For Lunch",94,86,91.5,"*","*",8,8.5
"Stafford School District","Stafford High School","Asian","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Special Education",14,13,92.9,"*","*","*","*"
"Stafford School District","Stafford High School","White",133,119,89.5,"*","*",14,10.5
"Stamford Academy District","Stamford Academy","All Students",44,28,63.6,"*","*",16,36.4
"Stamford Academy District","Stamford Academy","Black",35,22,62.9,"*","*",13,37.1
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",30,18,60.0,"*","*",12,40.0
"Stamford Academy District","Stamford Academy","Eligible For Lunch",36,22,61.1,"*","*",14,38.9
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Female",19,14,73.7,"*","*","*","*"
"Stamford Academy District","Stamford Academy","High Needs",42,27,64.3,"*","*",15,35.7
"Stamford Academy District","Stamford Academy","Hispanic","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Male",25,14,56.0,"*","*",11,44.0
"Stamford Academy District","Stamford Academy","Non-ELL",42,26,61.9,"*","*",16,38.1
"Stamford Academy District","Stamford Academy","Non-High Needs","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Hispanic",39,24,61.5,"*","*",15,38.5
"Stamford Academy District","Stamford Academy","Non-Special Education",31,18,58.1,"*","*",13,41.9
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch",8,6,75.0,"*","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",13,10,76.9,"*","*","*","*"
"Stamford Academy District","Stamford Academy","White","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","All Students",381,340,89.2,"*","*",41,10.8
"Stamford School District","Stamford High School","Black",103,93,90.3,"*","*",10,9.7
"Stamford School District","Stamford High School","Eligible For Free Lunch",155,133,85.8,"*","*",22,14.2
"Stamford School District","Stamford High School","Eligible For Lunch",205,178,86.8,"*","*",27,13.2
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",50,45,90.0,"*","*","*","*"
"Stamford School District","Stamford High School","Female",183,165,90.2,"*","*",18,9.8
"Stamford School District","Stamford High School","High Needs",231,199,86.1,"*","*",32,13.9
"Stamford School District","Stamford High School","Hispanic",100,82,82.0,"*","*",18,18.0
"Stamford School District","Stamford High School","Male",198,175,88.4,"*","*",23,11.6
"Stamford School District","Stamford High School","Non-ELL",324,296,91.4,"*","*",28,8.6
"Stamford School District","Stamford High School","Non-High Needs",150,141,94.0,"*","*",9,6.0
"Stamford School District","Stamford High School","Non-Hispanic",281,258,91.8,"*","*",23,8.2
"Stamford School District","Stamford High School","Non-Special Education",330,296,89.7,"*","*",34,10.3
"Stamford School District","Stamford High School","Not Eligible For Lunch",176,162,92.0,"*","*",14,8.0
"Stamford School District","Stamford High School","Asian",21,17,81.0,"*","*","*","*"
"Stamford School District","Stamford High School","ELL",57,44,77.2,"*","*",13,22.8
"Stamford School District","Stamford High School","Special Education",51,44,86.3,"*","*",7,13.7
"Stamford School District","Stamford High School","White",157,148,94.3,"*","*",9,5.7
"Stamford School District","The Academy of Information Technology","All Students",164,162,98.8,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Black",33,33,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",46,45,97.8,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Lunch",64,63,98.4,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",18,18,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Female",70,69,98.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","High Needs",77,76,98.7,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Hispanic",37,36,97.3,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",94,93,98.9,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",162,160,98.8,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-High Needs",87,86,98.9,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Hispanic",127,126,99.2,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",148,146,98.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",100,99,99.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Asian",14,13,92.9,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","ELL","*","*","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",16,16,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","White",80,80,100.0,"*","*","*","*"
"Stamford School District","Westhill High School","All Students",622,547,87.9,8,1.3,67,10.8
"Stamford School District","Westhill High School","Black",145,126,86.9,"*","*",15,10.3
"Stamford School District","Westhill High School","Eligible For Free Lunch",252,206,81.7,"*","*",43,17.1
"Stamford School District","Westhill High School","Eligible For Lunch",339,287,84.7,"*","*",48,14.2
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",87,81,93.1,"*","*","*","*"
"Stamford School District","Westhill High School","Female",321,291,90.7,"*","*",27,8.4
"Stamford School District","Westhill High School","High Needs",382,318,83.2,8,2.1,56,14.7
"Stamford School District","Westhill High School","Hispanic",198,159,80.3,"*","*",38,19.2
"Stamford School District","Westhill High School","Male",301,256,85.0,"*","*",40,13.3
"Stamford School District","Westhill High School","Non-ELL",528,483,91.5,"*","*",40,7.6
"Stamford School District","Westhill High School","Non-High Needs",240,229,95.4,"*","*",11,4.6
"Stamford School District","Westhill High School","Non-Hispanic",424,388,91.5,7,1.7,29,6.8
"Stamford School District","Westhill High School","Non-Special Education",560,495,88.4,"*","*",63,11.3
"Stamford School District","Westhill High School","Not Eligible For Lunch",283,260,91.9,"*","*",19,6.7
"Stamford School District","Westhill High School","Asian",34,33,97.1,"*","*","*","*"
"Stamford School District","Westhill High School","ELL",94,64,68.1,"*","*",27,28.7
"Stamford School District","Westhill High School","Special Education",62,52,83.9,6,9.7,"*","*"
"Stamford School District","Westhill High School","White",244,228,93.4,"*","*",13,5.3
"Stamford School District","Westhill High School","Two or More Races","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","All Students",178,170,95.5,"*","*",7,3.9
"Stonington School District","Stonington High School","Eligible For Free Lunch",17,16,94.1,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Lunch",28,25,89.3,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Female",85,82,96.5,"*","*","*","*"
"Stonington School District","Stonington High School","High Needs",42,38,90.5,"*","*","*","*"
"Stonington School District","Stonington High School","Hispanic","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Male",93,88,94.6,"*","*","*","*"
"Stonington School District","Stonington High School","Non-ELL",178,170,95.5,"*","*",7,3.9
"Stonington School District","Stonington High School","Non-High Needs",136,132,97.1,"*","*","*","*"
"Stonington School District","Stonington High School","Non-Hispanic",177,169,95.5,"*","*",7,4.0
"Stonington School District","Stonington High School","Non-Special Education",160,154,96.3,"*","*",6,3.8
"Stonington School District","Stonington High School","Not Eligible For Lunch",150,145,96.7,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",18,16,88.9,"*","*","*","*"
"Stonington School District","Stonington High School","White",177,169,95.5,"*","*",7,4.0
"Stratford School District","Bunnell High School","All Students",290,262,90.3,"*","*",27,9.3
"Stratford School District","Bunnell High School","Black",64,59,92.2,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Free Lunch",62,47,75.8,"*","*",14,22.6
"Stratford School District","Bunnell High School","Eligible For Lunch",101,79,78.2,"*","*",21,20.8
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",39,32,82.1,"*","*",7,17.9
"Stratford School District","Bunnell High School","Female",144,134,93.1,"*","*",10,6.9
"Stratford School District","Bunnell High School","High Needs",119,95,79.8,"*","*",23,19.3
"Stratford School District","Bunnell High School","Hispanic",63,50,79.4,"*","*",12,19.0
"Stratford School District","Bunnell High School","Male",146,128,87.7,"*","*",17,11.6
"Stratford School District","Bunnell High School","Non-ELL",284,257,90.5,"*","*",26,9.2
"Stratford School District","Bunnell High School","Non-High Needs",171,167,97.7,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Hispanic",227,212,93.4,"*","*",15,6.6
"Stratford School District","Bunnell High School","Non-Special Education",265,243,91.7,"*","*",21,7.9
"Stratford School District","Bunnell High School","Not Eligible For Lunch",189,183,96.8,"*","*",6,3.2
"Stratford School District","Bunnell High School","Asian","*","*","*","*","*","*","*"
"Stratford School District","Bunnell High School","ELL",6,"*","*","*","*","*","*"
"Stratford School District","Bunnell High School","Special Education",25,19,76.0,"*","*",6,24.0
"Stratford School District","Bunnell High School","White",151,145,96.0,"*","*",6,4.0
"Stratford School District","Bunnell High School","Two or More Races","*","*","*","*","*","*","*"
"Stratford School District","Bunnell High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stratford School District","Stratford High School","All Students",276,255,92.4,"*","*",21,7.6
"Stratford School District","Stratford High School","Black",76,69,90.8,"*","*",7,9.2
"Stratford School District","Stratford High School","Eligible For Free Lunch",100,89,89.0,"*","*",11,11.0
"Stratford School District","Stratford High School","Eligible For Lunch",139,125,89.9,"*","*",14,10.1
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",39,36,92.3,"*","*","*","*"
"Stratford School District","Stratford High School","Female",156,145,92.9,"*","*",11,7.1
"Stratford School District","Stratford High School","High Needs",146,132,90.4,"*","*",14,9.6
"Stratford School District","Stratford High School","Hispanic",75,65,86.7,"*","*",10,13.3
"Stratford School District","Stratford High School","Male",120,110,91.7,"*","*",10,8.3
"Stratford School District","Stratford High School","Non-ELL",261,242,92.7,"*","*",19,7.3
"Stratford School District","Stratford High School","Non-High Needs",130,123,94.6,"*","*",7,5.4
"Stratford School District","Stratford High School","Non-Hispanic",201,190,94.5,"*","*",11,5.5
"Stratford School District","Stratford High School","Non-Special Education",262,242,92.4,"*","*",20,7.6
"Stratford School District","Stratford High School","Not Eligible For Lunch",137,130,94.9,"*","*",7,5.1
"Stratford School District","Stratford High School","Asian",9,9,100.0,"*","*","*","*"
"Stratford School District","Stratford High School","ELL",15,13,86.7,"*","*","*","*"
"Stratford School District","Stratford High School","Special Education",14,13,92.9,"*","*","*","*"
"Stratford School District","Stratford High School","White",115,111,96.5,"*","*","*","*"
"Stratford School District","Stratford High School","Two or More Races","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","All Students",203,189,93.1,"*","*",14,6.9
"Suffield School District","Suffield High School","Black",7,"*","*","*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Free Lunch",12,8,66.7,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Lunch",21,15,71.4,"*","*",6,28.6
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",9,7,77.8,"*","*","*","*"
"Suffield School District","Suffield High School","Female",99,90,90.9,"*","*",9,9.1
"Suffield School District","Suffield High School","High Needs",39,30,76.9,"*","*",9,23.1
"Suffield School District","Suffield High School","Hispanic",6,"*","*","*","*","*","*"
"Suffield School District","Suffield High School","Male",104,99,95.2,"*","*","*","*"
"Suffield School District","Suffield High School","Non-ELL",203,189,93.1,"*","*",14,6.9
"Suffield School District","Suffield High School","Non-High Needs",164,159,97.0,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Hispanic",197,183,92.9,"*","*",14,7.1
"Suffield School District","Suffield High School","Non-Special Education",184,174,94.6,"*","*",10,5.4
"Suffield School District","Suffield High School","Not Eligible For Lunch",182,174,95.6,"*","*",8,4.4
"Suffield School District","Suffield High School","Asian",7,7,100.0,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",19,15,78.9,"*","*","*","*"
"Suffield School District","Suffield High School","White",183,171,93.4,"*","*",12,6.6
