"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"Suffield School District","Suffield High School","Not Eligible For Lunch",204,199,97.5,"*","*","*","*"
"Suffield School District","Suffield High School","Asian","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Special Education",12,12,100.0,"*","*","*","*"
"Suffield School District","Suffield High School","White",204,198,97.1,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","All Students",28,27,96.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Black",18,17,94.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",18,17,94.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Lunch",23,22,95.7,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Female",9,9,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","High Needs",24,23,95.8,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Hispanic",9,9,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Male",19,18,94.7,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-ELL",28,27,96.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-High Needs","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Hispanic",19,18,94.7,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education",24,23,95.8,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","All Students",70,60,85.7,"*","*",10,14.3
"The Gilbert School District","The Gilbert School","Black","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",11,7,63.6,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Lunch",19,14,73.7,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Female",41,38,92.7,"*","*","*","*"
"The Gilbert School District","The Gilbert School","High Needs",23,17,73.9,"*","*",6,26.1
"The Gilbert School District","The Gilbert School","Hispanic","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Male",29,22,75.9,"*","*",7,24.1
"The Gilbert School District","The Gilbert School","Non-ELL",70,60,85.7,"*","*",10,14.3
"The Gilbert School District","The Gilbert School","Non-High Needs",47,43,91.5,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Hispanic",67,58,86.6,"*","*",9,13.4
"The Gilbert School District","The Gilbert School","Non-Special Education",63,56,88.9,"*","*",7,11.1
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",51,46,90.2,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Asian","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education",7,"*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","White",63,54,85.7,"*","*",9,14.3
"Thomaston School District","Thomaston High School","All Students",102,96,94.1,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",7,6,85.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Lunch",14,11,78.6,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Female",50,46,92.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","High Needs",32,28,87.5,"*","*","*","*"
"Thomaston School District","Thomaston High School","Hispanic","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Male",52,50,96.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL",101,95,94.1,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-High Needs",70,68,97.1,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Hispanic",98,92,93.9,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",79,76,96.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",88,85,96.6,"*","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",23,20,87.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","White",97,91,93.8,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","All Students",94,84,89.4,"*","*",10,10.6
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",15,9,60.0,"*","*",6,40.0
"Thompson School District","Tourtellotte Memorial High School","Eligible For Lunch",16,10,62.5,"*","*",6,37.5
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",51,48,94.1,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","High Needs",19,12,63.2,"*","*",7,36.8
"Thompson School District","Tourtellotte Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",43,36,83.7,"*","*",7,16.3
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",94,84,89.4,"*","*",10,10.6
"Thompson School District","Tourtellotte Memorial High School","Non-High Needs",75,72,96.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Hispanic",91,81,89.0,"*","*",10,11.0
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education",89,82,92.1,"*","*",7,7.9
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",78,74,94.9,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","White",91,81,89.0,"*","*",10,11.0
"Tolland School District","Tolland High School","All Students",221,208,94.1,12,5.4,"*","*"
"Tolland School District","Tolland High School","Black","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Lunch","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Female",109,104,95.4,"*","*","*","*"
"Tolland School District","Tolland High School","High Needs",15,13,86.7,"*","*","*","*"
"Tolland School District","Tolland High School","Hispanic","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Male",112,104,92.9,8,7.1,"*","*"
"Tolland School District","Tolland High School","Non-ELL",221,208,94.1,12,5.4,"*","*"
"Tolland School District","Tolland High School","Non-High Needs",206,195,94.7,10,4.9,"*","*"
"Tolland School District","Tolland High School","Non-Hispanic",220,207,94.1,12,5.5,"*","*"
"Tolland School District","Tolland High School","Non-Special Education",208,197,94.7,10,4.8,"*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",219,206,94.1,12,5.5,"*","*"
"Tolland School District","Tolland High School","Asian","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Special Education",13,11,84.6,"*","*","*","*"
"Tolland School District","Tolland High School","White",214,201,93.9,12,5.6,"*","*"
"Torrington School District","Torrington High School","All Students",280,228,81.4,"*","*",47,16.8
"Torrington School District","Torrington High School","Black",17,14,82.4,"*","*","*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",56,34,60.7,"*","*",20,35.7
"Torrington School District","Torrington High School","Eligible For Lunch",72,45,62.5,"*","*",25,34.7
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",16,11,68.8,"*","*","*","*"
"Torrington School District","Torrington High School","Female",129,109,84.5,"*","*",20,15.5
"Torrington School District","Torrington High School","High Needs",93,59,63.4,"*","*",31,33.3
"Torrington School District","Torrington High School","Hispanic",36,22,61.1,"*","*",13,36.1
"Torrington School District","Torrington High School","Male",151,119,78.8,"*","*",27,17.9
"Torrington School District","Torrington High School","Non-ELL",267,220,82.4,"*","*",42,15.7
"Torrington School District","Torrington High School","Non-High Needs",187,169,90.4,"*","*",16,8.6
"Torrington School District","Torrington High School","Non-Hispanic",244,206,84.4,"*","*",34,13.9
"Torrington School District","Torrington High School","Non-Special Education",252,210,83.3,"*","*",38,15.1
"Torrington School District","Torrington High School","Not Eligible For Lunch",208,183,88.0,"*","*",22,10.6
"Torrington School District","Torrington High School","Asian","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","ELL",13,8,61.5,"*","*","*","*"
"Torrington School District","Torrington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","Special Education",28,18,64.3,"*","*",9,32.1
"Torrington School District","Torrington High School","White",219,185,84.5,"*","*",31,14.2
"Trumbull School District","Trumbull High School","All Students",501,496,99.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Black",32,32,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",12,12,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Lunch",21,21,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Trumbull School District","Trumbull High School","Female",279,274,98.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","High Needs",57,55,96.5,"*","*","*","*"
"Trumbull School District","Trumbull High School","Hispanic",29,28,96.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",222,222,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-ELL",497,492,99.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-High Needs",444,441,99.3,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-Hispanic",472,468,99.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-Special Education",466,463,99.4,"*","*","*","*"
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",480,475,99.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Asian",25,25,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","ELL","*","*","*","*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",35,33,94.3,"*","*","*","*"
"Trumbull School District","Trumbull High School","White",415,411,99.0,"*","*","*","*"
"Vernon School District","Rockville High School","All Students",287,243,84.7,"*","*",41,14.3
"Vernon School District","Rockville High School","Black",33,26,78.8,"*","*",7,21.2
"Vernon School District","Rockville High School","Eligible For Free Lunch",52,36,69.2,"*","*",14,26.9
"Vernon School District","Rockville High School","Eligible For Lunch",66,46,69.7,"*","*",18,27.3
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",14,10,71.4,"*","*","*","*"
"Vernon School District","Rockville High School","Female",154,129,83.8,"*","*",24,15.6
"Vernon School District","Rockville High School","High Needs",84,61,72.6,"*","*",20,23.8
"Vernon School District","Rockville High School","Hispanic",21,16,76.2,"*","*","*","*"
"Vernon School District","Rockville High School","Male",133,114,85.7,"*","*",17,12.8
"Vernon School District","Rockville High School","Non-ELL",279,236,84.6,"*","*",40,14.3
"Vernon School District","Rockville High School","Non-High Needs",203,182,89.7,"*","*",21,10.3
"Vernon School District","Rockville High School","Non-Hispanic",266,227,85.3,"*","*",37,13.9
"Vernon School District","Rockville High School","Non-Special Education",259,223,86.1,"*","*",35,13.5
"Vernon School District","Rockville High School","Not Eligible For Lunch",221,197,89.1,"*","*",23,10.4
"Vernon School District","Rockville High School","Asian",15,13,86.7,"*","*","*","*"
"Vernon School District","Rockville High School","ELL","*","*","*","*","*","*","*"
"Vernon School District","Rockville High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Vernon School District","Rockville High School","Special Education",28,20,71.4,"*","*",6,21.4
"Vernon School District","Rockville High School","White",216,186,86.1,"*","*",28,13.0
"Wallingford School District","Lyman Hall High School","All Students",298,268,89.9,"*","*",26,8.7
"Wallingford School District","Lyman Hall High School","Black",8,7,87.5,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",15,13,86.7,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Lunch",26,23,88.5,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Female",161,146,90.7,"*","*",13,8.1
"Wallingford School District","Lyman Hall High School","High Needs",70,59,84.3,"*","*",8,11.4
"Wallingford School District","Lyman Hall High School","Hispanic",38,31,81.6,"*","*",7,18.4
"Wallingford School District","Lyman Hall High School","Male",137,122,89.1,"*","*",13,9.5
"Wallingford School District","Lyman Hall High School","Non-ELL",284,257,90.5,"*","*",23,8.1
"Wallingford School District","Lyman Hall High School","Non-High Needs",228,209,91.7,"*","*",18,7.9
"Wallingford School District","Lyman Hall High School","Non-Hispanic",260,237,91.2,"*","*",19,7.3
"Wallingford School District","Lyman Hall High School","Non-Special Education",264,240,90.9,"*","*",23,8.7
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",272,245,90.1,"*","*",23,8.5
"Wallingford School District","Lyman Hall High School","Asian",11,9,81.8,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","ELL",14,11,78.6,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Special Education",34,28,82.4,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","White",241,221,91.7,"*","*",18,7.5
"Wallingford School District","Mark T. Sheehan High School","All Students",254,228,89.8,"*","*",21,8.3
"Wallingford School District","Mark T. Sheehan High School","Black","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch",11,7,63.6,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Lunch",15,9,60.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Female",113,105,92.9,"*","*",7,6.2
"Wallingford School District","Mark T. Sheehan High School","High Needs",36,26,72.2,"*","*",6,16.7
"Wallingford School District","Mark T. Sheehan High School","Hispanic",12,9,75.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Male",141,123,87.2,"*","*",14,9.9
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",253,227,89.7,"*","*",21,8.3
"Wallingford School District","Mark T. Sheehan High School","Non-High Needs",218,202,92.7,"*","*",15,6.9
"Wallingford School District","Mark T. Sheehan High School","Non-Hispanic",242,219,90.5,"*","*",18,7.4
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",229,209,91.3,"*","*",18,7.9
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",239,219,91.6,"*","*",16,6.7
"Wallingford School District","Mark T. Sheehan High School","Asian",8,8,100.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","ELL","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Special Education",25,19,76.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","White",230,208,90.4,"*","*",17,7.4
"Waterbury School District","Crosby High School","All Students",415,272,65.5,"*","*",140,33.7
"Waterbury School District","Crosby High School","Black",124,91,73.4,"*","*",32,25.8
"Waterbury School District","Crosby High School","Eligible For Free Lunch",255,162,63.5,"*","*",91,35.7
"Waterbury School District","Crosby High School","Eligible For Lunch",303,202,66.7,"*","*",98,32.3
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",48,40,83.3,"*","*",7,14.6
"Waterbury School District","Crosby High School","Female",197,137,69.5,"*","*",58,29.4
"Waterbury School District","Crosby High School","High Needs",329,212,64.4,"*","*",114,34.7
"Waterbury School District","Crosby High School","Hispanic",175,96,54.9,"*","*",77,44.0
"Waterbury School District","Crosby High School","Male",218,135,61.9,"*","*",82,37.6
"Waterbury School District","Crosby High School","Non-ELL",350,244,69.7,"*","*",103,29.4
"Waterbury School District","Crosby High School","Non-High Needs",86,60,69.8,"*","*",26,30.2
"Waterbury School District","Crosby High School","Non-Hispanic",240,176,73.3,"*","*",63,26.3
"Waterbury School District","Crosby High School","Non-Special Education",378,252,66.7,"*","*",126,33.3
"Waterbury School District","Crosby High School","Not Eligible For Lunch",112,70,62.5,"*","*",42,37.5
"Waterbury School District","Crosby High School","Asian",10,9,90.0,"*","*","*","*"
"Waterbury School District","Crosby High School","ELL",65,28,43.1,"*","*",37,56.9
"Waterbury School District","Crosby High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterbury School District","Crosby High School","Special Education",37,20,54.1,"*","*",14,37.8
"Waterbury School District","Crosby High School","White",103,76,73.8,"*","*",27,26.2
"Waterbury School District","John F. Kennedy High School","All Students",361,267,74.0,"*","*",92,25.5
"Waterbury School District","John F. Kennedy High School","Black",75,58,77.3,"*","*",16,21.3
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",187,125,66.8,"*","*",61,32.6
"Waterbury School District","John F. Kennedy High School","Eligible For Lunch",227,154,67.8,"*","*",72,31.7
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",40,29,72.5,"*","*",11,27.5
"Waterbury School District","John F. Kennedy High School","Female",192,148,77.1,"*","*",44,22.9
"Waterbury School District","John F. Kennedy High School","High Needs",241,163,67.6,"*","*",76,31.5
"Waterbury School District","John F. Kennedy High School","Hispanic",132,87,65.9,"*","*",45,34.1
"Waterbury School District","John F. Kennedy High School","Male",169,119,70.4,"*","*",48,28.4
"Waterbury School District","John F. Kennedy High School","Non-ELL",316,243,76.9,"*","*",72,22.8
"Waterbury School District","John F. Kennedy High School","Non-High Needs",120,104,86.7,"*","*",16,13.3
"Waterbury School District","John F. Kennedy High School","Non-Hispanic",229,180,78.6,"*","*",47,20.5
"Waterbury School District","John F. Kennedy High School","Non-Special Education",313,239,76.4,"*","*",73,23.3
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",134,113,84.3,"*","*",20,14.9
"Waterbury School District","John F. Kennedy High School","Asian",10,9,90.0,"*","*","*","*"
"Waterbury School District","John F. Kennedy High School","ELL",45,24,53.3,"*","*",20,44.4
"Waterbury School District","John F. Kennedy High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterbury School District","John F. Kennedy High School","Special Education",48,28,58.3,"*","*",19,39.6
"Waterbury School District","John F. Kennedy High School","White",142,112,78.9,"*","*",29,20.4
"Waterbury School District","Waterbury Arts Magnet School (High)","All Students",114,112,98.2,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Black",31,31,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",31,31,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Lunch",51,50,98.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",20,19,95.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",70,68,97.1,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","High Needs",58,57,98.3,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Hispanic",19,19,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",44,44,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",110,108,98.2,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-High Needs",56,55,98.2,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Hispanic",95,93,97.9,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",106,104,98.1,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",63,62,98.4,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","ELL","*","*","*","*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",8,8,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","White",64,62,96.9,"*","*","*","*"
"Waterbury School District","Wilby High School","All Students",344,223,64.8,"*","*",116,33.7
"Waterbury School District","Wilby High School","Black",116,87,75.0,"*","*",27,23.3
"Waterbury School District","Wilby High School","Eligible For Free Lunch",226,136,60.2,"*","*",87,38.5
"Waterbury School District","Wilby High School","Eligible For Lunch",255,161,63.1,"*","*",90,35.3
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",29,25,86.2,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",172,116,67.4,"*","*",53,30.8
"Waterbury School District","Wilby High School","High Needs",268,170,63.4,"*","*",93,34.7
"Waterbury School District","Wilby High School","Hispanic",165,92,55.8,"*","*",71,43.0
"Waterbury School District","Wilby High School","Male",172,107,62.2,"*","*",63,36.6
"Waterbury School District","Wilby High School","Non-ELL",295,202,68.5,"*","*",88,29.8
"Waterbury School District","Wilby High School","Non-High Needs",76,53,69.7,"*","*",23,30.3
"Waterbury School District","Wilby High School","Non-Hispanic",179,131,73.2,"*","*",45,25.1
"Waterbury School District","Wilby High School","Non-Special Education",292,190,65.1,"*","*",102,34.9
"Waterbury School District","Wilby High School","Not Eligible For Lunch",89,62,69.7,"*","*",26,29.2
"Waterbury School District","Wilby High School","Asian","*","*","*","*","*","*","*"
"Waterbury School District","Wilby High School","ELL",49,21,42.9,"*","*",28,57.1
"Waterbury School District","Wilby High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterbury School District","Wilby High School","Special Education",52,33,63.5,"*","*",14,26.9
"Waterbury School District","Wilby High School","White",56,38,67.9,"*","*",17,30.4
"Waterford School District","Waterford High School","All Students",269,250,92.9,"*","*",17,6.3
"Waterford School District","Waterford High School","Black",14,13,92.9,"*","*","*","*"
"Waterford School District","Waterford High School","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Waterford School District","Waterford High School","Eligible For Lunch",17,14,82.4,"*","*","*","*"
"Waterford School District","Waterford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","Female",142,133,93.7,"*","*",8,5.6
"Waterford School District","Waterford High School","High Needs",32,28,87.5,"*","*","*","*"
"Waterford School District","Waterford High School","Hispanic",20,15,75.0,"*","*","*","*"
"Waterford School District","Waterford High School","Male",127,117,92.1,"*","*",9,7.1
"Waterford School District","Waterford High School","Non-ELL",266,247,92.9,"*","*",17,6.4
"Waterford School District","Waterford High School","Non-High Needs",237,222,93.7,"*","*",15,6.3
"Waterford School District","Waterford High School","Non-Hispanic",249,235,94.4,"*","*",13,5.2
"Waterford School District","Waterford High School","Non-Special Education",254,237,93.3,"*","*",17,6.7
"Waterford School District","Waterford High School","Not Eligible For Lunch",252,236,93.7,"*","*",15,6.0
"Waterford School District","Waterford High School","Asian",15,15,100.0,"*","*","*","*"
"Waterford School District","Waterford High School","ELL","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","Special Education",15,13,86.7,"*","*","*","*"
"Waterford School District","Waterford High School","White",219,206,94.1,"*","*",12,5.5
"Watertown School District","Watertown High School","All Students",245,221,90.2,"*","*",19,7.8
"Watertown School District","Watertown High School","Black","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Free Lunch",20,16,80.0,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Lunch",28,23,82.1,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Watertown School District","Watertown High School","Female",123,118,95.9,"*","*","*","*"
"Watertown School District","Watertown High School","High Needs",52,38,73.1,"*","*",11,21.2
"Watertown School District","Watertown High School","Hispanic",6,"*","*","*","*","*","*"
"Watertown School District","Watertown High School","Male",122,103,84.4,"*","*",14,11.5
"Watertown School District","Watertown High School","Non-ELL",243,219,90.1,"*","*",19,7.8
"Watertown School District","Watertown High School","Non-High Needs",193,183,94.8,"*","*",8,4.1
"Watertown School District","Watertown High School","Non-Hispanic",239,216,90.4,"*","*",19,7.9
"Watertown School District","Watertown High School","Non-Special Education",215,203,94.4,"*","*",10,4.7
"Watertown School District","Watertown High School","Not Eligible For Lunch",217,198,91.2,"*","*",15,6.9
"Watertown School District","Watertown High School","Asian","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","ELL","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","Special Education",30,18,60.0,"*","*",9,30.0
"Watertown School District","Watertown High School","White",229,209,91.3,"*","*",16,7.0
"West Hartford School District","Conard High School","All Students",409,373,91.2,"*","*",32,7.8
"West Hartford School District","Conard High School","Black",48,37,77.1,"*","*",9,18.8
"West Hartford School District","Conard High School","Eligible For Free Lunch",58,42,72.4,"*","*",15,25.9
"West Hartford School District","Conard High School","Eligible For Lunch",73,52,71.2,"*","*",19,26.0
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",15,10,66.7,"*","*","*","*"
"West Hartford School District","Conard High School","Female",207,186,89.9,"*","*",20,9.7
"West Hartford School District","Conard High School","High Needs",106,82,77.4,"*","*",20,18.9
"West Hartford School District","Conard High School","Hispanic",74,57,77.0,"*","*",15,20.3
"West Hartford School District","Conard High School","Male",202,187,92.6,"*","*",12,5.9
"West Hartford School District","Conard High School","Non-ELL",392,358,91.3,"*","*",30,7.7
"West Hartford School District","Conard High School","Non-High Needs",303,291,96.0,"*","*",12,4.0
"West Hartford School District","Conard High School","Non-Hispanic",335,316,94.3,"*","*",17,5.1
"West Hartford School District","Conard High School","Non-Special Education",365,338,92.6,"*","*",26,7.1
"West Hartford School District","Conard High School","Not Eligible For Lunch",336,321,95.5,"*","*",13,3.9
"West Hartford School District","Conard High School","Asian",35,35,100.0,"*","*","*","*"
"West Hartford School District","Conard High School","ELL",17,15,88.2,"*","*","*","*"
"West Hartford School District","Conard High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Hartford School District","Conard High School","Special Education",44,35,79.5,"*","*",6,13.6
"West Hartford School District","Conard High School","White",251,244,97.2,"*","*",7,2.8
"West Hartford School District","Hall High School","All Students",402,390,97.0,"*","*",8,2.0
"West Hartford School District","Hall High School","Black",44,41,93.2,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Free Lunch",41,39,95.1,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Lunch",55,51,92.7,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",14,12,85.7,"*","*","*","*"
"West Hartford School District","Hall High School","Female",193,191,99.0,"*","*","*","*"
"West Hartford School District","Hall High School","High Needs",95,86,90.5,"*","*","*","*"
"West Hartford School District","Hall High School","Hispanic",44,40,90.9,"*","*","*","*"
"West Hartford School District","Hall High School","Male",209,199,95.2,"*","*",6,2.9
"West Hartford School District","Hall High School","Non-ELL",382,373,97.6,"*","*",6,1.6
"West Hartford School District","Hall High School","Non-High Needs",307,304,99.0,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Hispanic",358,350,97.8,"*","*",6,1.7
"West Hartford School District","Hall High School","Non-Special Education",360,352,97.8,"*","*",7,1.9
"West Hartford School District","Hall High School","Not Eligible For Lunch",347,339,97.7,"*","*","*","*"
"West Hartford School District","Hall High School","Asian",27,26,96.3,"*","*","*","*"
"West Hartford School District","Hall High School","ELL",20,17,85.0,"*","*","*","*"
"West Hartford School District","Hall High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Hartford School District","Hall High School","Special Education",42,38,90.5,"*","*","*","*"
"West Hartford School District","Hall High School","White",286,282,98.6,"*","*","*","*"
"West Haven School District","West Haven High School","All Students",452,327,72.3,"*","*",123,27.2
