"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",03,"ELA","Y",26,24,92.3,24,"*","*","*","*",7,29.2,6,25.0,13,54.2,2421
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",03,"ELA","N",66,64,97.0,64,"*","*","*","*",24,37.5,28,43.8,52,81.3,2484
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",03,"Math","Y",26,22,84.6,22,"*","*","*","*",8,36.4,"*","*","*","*",2408
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",03,"Math","N",66,50,75.8,50,"*","*","*","*",21,42.0,"*","*","*","*",2476
"Regional School District 16","=""2160012""","Community School","=""2160212""",04,"ELA","Y",30,29,96.7,28,14,50.0,8,28.6,"*","*","*","*",6,21.4,2435
"Regional School District 16","=""2160012""","Community School","=""2160212""",04,"ELA","N",75,75,100.0,75,11,14.7,16,21.3,"*","*","*","*",48,64.0,2493
"Regional School District 16","=""2160012""","Community School","=""2160212""",04,"Math","Y",30,28,93.3,28,"*","*",14,50.0,6,21.4,"*","*","*","*",2450
"Regional School District 16","=""2160012""","Community School","=""2160212""",04,"Math","N",75,74,98.7,74,"*","*",31,41.9,25,33.8,"*","*","*","*",2494
"Regional School District 16","=""2160012""","Community School","=""2160212""",05,"ELA","Y",29,27,93.1,27,"*","*",6,22.2,9,33.3,"*","*","*","*",2479
"Regional School District 16","=""2160012""","Community School","=""2160212""",05,"ELA","N",83,81,97.6,81,"*","*",10,12.3,35,43.2,"*","*","*","*",2560
"Regional School District 16","=""2160012""","Community School","=""2160212""",05,"Math","Y",29,27,93.1,26,13,50.0,"*","*",6,23.1,"*","*","*","*",2469
"Regional School District 16","=""2160012""","Community School","=""2160212""",05,"Math","N",83,81,97.6,81,"*","*",32,39.5,22,27.2,"*","*","*","*",2536
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",03,"ELA","Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",03,"ELA","N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2460
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",03,"Math","Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",03,"Math","N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2470
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",04,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",04,"ELA","N",46,44,95.7,44,"*","*","*","*","*","*","*","*","*","*",2482
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",04,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",04,"Math","N",46,44,95.7,44,"*","*","*","*","*","*","*","*","*","*",2503
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",05,"ELA","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",05,"ELA","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2545
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",05,"Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",05,"Math","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2545
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",06,"ELA","Y",49,48,98.0,48,19,39.6,15,31.3,8,16.7,6,12.5,14,29.2,2489
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",06,"ELA","N",128,125,97.7,125,10,8.0,42,33.6,47,37.6,26,20.8,73,58.4,2549
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",06,"Math","Y",49,46,93.9,46,19,41.3,16,34.8,"*","*","*","*",11,23.9,2483
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",06,"Math","N",128,124,96.9,124,"*","*",48,38.7,41,33.1,"*","*","*","*",2541
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",07,"ELA","Y",42,41,97.6,41,23,56.1,11,26.8,"*","*","*","*",7,17.1,2478
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",07,"ELA","N",156,140,89.7,140,"*","*",33,23.6,75,53.6,"*","*","*","*",2575
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",07,"Math","Y",42,41,97.6,41,24,58.5,10,24.4,"*","*","*","*",7,17.1,2470
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",07,"Math","N",156,141,90.4,141,18,12.8,56,39.7,"*","*","*","*",67,47.5,2560
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",08,"ELA","Y",32,32,100.0,32,11,34.4,9,28.1,"*","*","*","*",12,37.5,2531
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",08,"ELA","N",148,147,99.3,147,"*","*",39,26.5,70,47.6,"*","*","*","*",2593
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",08,"Math","Y",32,32,100.0,32,19,59.4,9,28.1,"*","*","*","*","*","*",2487
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",08,"Math","N",148,148,100.0,148,37,25.0,47,31.8,"*","*","*","*","*","*",2570
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",11,"ELA","Y",35,34,97.1,34,15,44.1,9,26.5,10,29.4,0,0.0,10,29.4,2523
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",11,"ELA","N",143,140,97.9,140,20,14.3,49,35.0,48,34.3,23,16.4,71,50.7,2584
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",11,"Math","Y",35,32,91.4,32,26,81.3,"*","*","*","*",0,0.0,"*","*",2473
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",11,"Math","N",143,139,97.2,139,61,43.9,"*","*","*","*",12,8.6,"*","*",2562
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",03,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",03,"ELA","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2498
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",03,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",03,"Math","N",39,39,100.0,39,0,0.0,"*","*","*","*","*","*","*","*",2497
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",04,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",04,"ELA","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2513
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",04,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",04,"Math","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2496
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",03,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",03,"ELA","N",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2478
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",03,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",03,"Math","N",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2453
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",04,"ELA","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",04,"ELA","N",40,40,100.0,40,0,0.0,"*","*","*","*","*","*","*","*",2520
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",04,"Math","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",04,"Math","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2492
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",11,"ELA","Y",24,24,100.0,24,"*","*",8,33.3,6,25.0,"*","*","*","*",2574
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",11,"ELA","N",116,113,97.4,113,"*","*",15,13.3,54,47.8,"*","*","*","*",2659
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",11,"Math","Y",24,24,100.0,24,12,50.0,6,25.0,"*","*","*","*",6,25.0,2543
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",11,"Math","N",116,114,98.3,114,27,23.7,21,18.4,"*","*","*","*",66,57.9,2635
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",05,"ELA","Y",36,36,100.0,36,"*","*",10,27.8,12,33.3,"*","*","*","*",2489
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",05,"ELA","N",127,127,100.0,127,"*","*",13,10.2,52,40.9,"*","*","*","*",2576
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",05,"Math","Y",36,36,100.0,36,"*","*",12,33.3,"*","*","*","*","*","*",2470
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",05,"Math","N",127,127,100.0,127,"*","*",39,30.7,"*","*","*","*","*","*",2556
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",06,"ELA","Y",54,54,100.0,54,"*","*",13,24.1,26,48.1,"*","*","*","*",2527
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",06,"ELA","N",155,155,100.0,155,"*","*",31,20.0,62,40.0,"*","*","*","*",2593
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",06,"Math","Y",54,54,100.0,54,22,40.7,23,42.6,"*","*","*","*",9,16.7,2480
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",06,"Math","N",155,155,100.0,155,"*","*",54,34.8,34,21.9,"*","*","*","*",2556
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",07,"ELA","Y",48,47,97.9,47,"*","*",21,44.7,18,38.3,"*","*","*","*",2545
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",07,"ELA","N",141,140,99.3,140,"*","*",16,11.4,59,42.1,"*","*","*","*",2629
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",07,"Math","Y",48,47,97.9,47,22,46.8,15,31.9,"*","*","*","*",10,21.3,2495
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",07,"Math","N",141,140,99.3,140,13,9.3,43,30.7,"*","*","*","*",84,60.0,2587
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",08,"ELA","Y",38,38,100.0,38,15,39.5,"*","*",11,28.9,"*","*","*","*",2530
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",08,"ELA","N",157,155,98.7,155,"*","*",27,17.4,76,49.0,"*","*","*","*",2624
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",08,"Math","Y",38,38,100.0,38,30,78.9,"*","*","*","*","*","*","*","*",2468
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",08,"Math","N",157,155,98.7,155,28,18.1,"*","*","*","*","*","*","*","*",2588
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",03,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",03,"ELA","N",39,39,100.0,39,0,0.0,"*","*","*","*","*","*","*","*",2499
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",03,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",03,"Math","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2496
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",04,"ELA","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",04,"ELA","N",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*",2521
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",04,"Math","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",04,"Math","N",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*",2503
"Regional School District 18","=""2180012""","Center School","=""2180312""",05,"ELA","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Center School","=""2180312""",05,"ELA","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2581
"Regional School District 18","=""2180012""","Center School","=""2180312""",05,"Math","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Center School","=""2180312""",05,"Math","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2583
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",03,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",03,"ELA","N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2501
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",03,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",03,"Math","N",30,30,100.0,30,0,0.0,"*","*","*","*","*","*","*","*",2525
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",04,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",04,"ELA","N",28,28,100.0,28,0,0.0,"*","*","*","*","*","*","*","*",2534
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",04,"Math","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",04,"Math","N",28,28,100.0,28,0,0.0,"*","*","*","*","*","*","*","*",2532
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",05,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",05,"ELA","N",33,33,100.0,33,0,0.0,"*","*","*","*","*","*","*","*",2600
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",05,"Math","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2587
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",11,"ELA","Y",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",11,"ELA","N",89,83,93.3,83,"*","*","*","*","*","*","*","*","*","*",2623
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",11,"Math","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",11,"Math","N",89,79,88.8,79,"*","*","*","*","*","*","*","*","*","*",2603
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",06,"ELA","Y",28,28,100.0,28,"*","*",9,32.1,13,46.4,"*","*","*","*",2528
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",06,"ELA","N",77,76,98.7,76,"*","*",14,18.4,32,42.1,"*","*","*","*",2595
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",06,"Math","Y",28,28,100.0,27,"*","*",10,37.0,7,25.9,"*","*","*","*",2537
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",06,"Math","N",77,76,98.7,76,"*","*",21,27.6,23,30.3,"*","*","*","*",2596
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",07,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",07,"ELA","N",109,109,100.0,108,"*","*","*","*","*","*","*","*","*","*",2620
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",07,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",07,"Math","N",109,108,99.1,108,"*","*","*","*","*","*","*","*","*","*",2609
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",08,"ELA","Y",20,20,100.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",08,"ELA","N",101,96,95.0,96,"*","*","*","*","*","*","*","*","*","*",2627
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",08,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",08,"Math","N",101,95,94.1,95,"*","*","*","*","*","*","*","*","*","*",2617
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",03,"ELA","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",03,"ELA","N",37,36,97.3,36,0,0.0,"*","*","*","*","*","*","*","*",2515
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",03,"Math","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",03,"Math","N",37,36,97.3,36,0,0.0,"*","*","*","*","*","*","*","*",2508
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",04,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",04,"ELA","N",49,49,100.0,49,0,0.0,0,0.0,"*","*","*","*","*","*",2598
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",04,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",04,"Math","N",49,48,98.0,48,0,0.0,"*","*","*","*","*","*","*","*",2581
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",11,"ELA","Y",65,9,13.8,9,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",11,"ELA","N",192,29,15.1,29,"*","*","*","*","*","*","*","*","*","*",2589
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",11,"Math","Y",65,8,12.3,8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",11,"Math","N",192,30,15.6,30,"*","*","*","*","*","*","*","*","*","*",2602
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",04,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",04,"ELA","N",64,61,95.3,61,"*","*","*","*","*","*","*","*","*","*",2558
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",04,"Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",04,"Math","N",64,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",05,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",05,"ELA","N",50,48,96.0,48,0,0.0,"*","*","*","*","*","*","*","*",2597
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",05,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",05,"Math","N",50,48,96.0,48,0,0.0,"*","*","*","*","*","*","*","*",2551
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",03,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",03,"ELA","N",50,50,100.0,50,0,0.0,"*","*","*","*","*","*","*","*",2525
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",03,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",03,"Math","N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2495
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",04,"ELA","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",04,"ELA","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2545
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",04,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",04,"Math","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2514
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",05,"ELA","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",05,"ELA","N",63,63,100.0,63,0,0.0,"*","*","*","*","*","*","*","*",2616
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",05,"Math","Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",05,"Math","N",63,63,100.0,63,0,0.0,"*","*","*","*","*","*","*","*",2565
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",06,"ELA","Y",34,34,100.0,34,"*","*",13,38.2,10,29.4,"*","*","*","*",2511
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",06,"ELA","N",236,233,98.7,233,"*","*",26,11.2,97,41.6,"*","*","*","*",2608
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",06,"Math","Y",34,34,100.0,34,17,50.0,9,26.5,"*","*","*","*",8,23.5,2487
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",06,"Math","N",236,232,98.3,232,22,9.5,73,31.5,"*","*","*","*",137,59.1,2570
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",07,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",07,"ELA","N",215,212,98.6,212,"*","*","*","*","*","*","*","*","*","*",2641
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",07,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",07,"Math","N",215,212,98.6,212,"*","*","*","*","*","*","*","*","*","*",2622
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",08,"ELA","Y",27,27,100.0,26,"*","*",6,23.1,9,34.6,"*","*","*","*",2522
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",08,"ELA","N",234,233,99.6,233,"*","*",21,9.0,98,42.1,"*","*","*","*",2662
