"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","F",60,60,100.0,60,"*","*","*","*",20,33.3,25,41.7,45,75.0
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","M",59,59,100.0,59,"*","*","*","*",20,33.9,26,44.1,46,78.0
"Shelton School District","=""1260011""","Behavior Modification","=""1260211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","F",66,66,100.0,66,"*","*",12,18.2,30,45.5,20,30.3,50,75.8
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","M",72,72,100.0,72,"*","*",20,27.8,26,36.1,22,30.6,48,66.7
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","F",95,95,100.0,95,9,9.5,20,21.1,39,41.1,27,28.4,66,69.5
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","M",94,94,100.0,94,7,7.4,24,25.5,34,36.2,29,30.9,63,67.0
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","F",416,411,98.8,411,62,15.1,123,29.9,130,31.6,96,23.4,226,55.0
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","M",446,441,98.9,441,79,17.9,118,26.8,123,27.9,121,27.4,244,55.3
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","F",75,72,96.0,72,11,15.3,25,34.7,22,30.6,14,19.4,36,50.0
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","M",93,91,97.8,91,16,17.6,19,20.9,27,29.7,29,31.9,56,61.5
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","F",372,367,98.7,367,64,17.4,125,34.1,88,24.0,90,24.5,178,48.5
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","M",367,363,98.9,363,79,21.8,105,28.9,89,24.5,90,24.8,179,49.3
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","F",43,43,100.0,43,"*","*","*","*",12,27.9,14,32.6,26,60.5
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","M",47,46,97.9,46,"*","*","*","*",17,37.0,13,28.3,30,65.2
"Sherman School District","=""1270011""","Sherman School","=""1270111""","F",106,77,72.6,77,"*","*",19,24.7,28,36.4,23,29.9,51,66.2
"Sherman School District","=""1270011""","Sherman School","=""1270111""","M",116,97,83.6,97,"*","*",22,22.7,26,26.8,33,34.0,59,60.8
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","F",67,66,98.5,66,10,15.2,33,50.0,13,19.7,10,15.2,23,34.8
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","M",62,62,100.0,62,11,17.7,15,24.2,20,32.3,16,25.8,36,58.1
"Simsbury School District","=""1280011""","Central School","=""1280111""","F",112,112,100.0,112,"*","*","*","*",29,25.9,49,43.8,78,69.6
"Simsbury School District","=""1280011""","Central School","=""1280111""","M",115,115,100.0,115,"*","*","*","*",37,32.2,54,47.0,91,79.1
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","F",334,331,99.1,331,40,12.1,61,18.4,87,26.3,143,43.2,230,69.5
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","M",362,361,99.7,361,60,16.6,78,21.6,81,22.4,142,39.3,223,61.8
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","F",117,115,98.3,115,15,13.0,35,30.4,31,27.0,34,29.6,65,56.5
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","M",113,113,100.0,113,10,8.8,26,23.0,41,36.3,36,31.9,77,68.1
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","F",177,176,99.4,176,16,9.1,40,22.7,60,34.1,60,34.1,120,68.2
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","M",194,194,100.0,194,15,7.7,55,28.4,56,28.9,68,35.1,124,63.9
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","F",84,84,100.0,84,8,9.5,16,19.0,32,38.1,28,33.3,60,71.4
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","M",80,80,100.0,80,7,8.8,17,21.3,19,23.8,37,46.3,56,70.0
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","F",110,110,100.0,110,"*","*","*","*",41,37.3,41,37.3,82,74.5
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","M",124,124,100.0,124,"*","*","*","*",44,35.5,46,37.1,90,72.6
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","F",178,163,91.6,163,29,17.8,57,35.0,37,22.7,40,24.5,77,47.2
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","M",184,177,96.2,177,32,18.1,60,33.9,30,16.9,55,31.1,85,48.0
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","F",160,157,98.1,157,15,9.6,48,30.6,67,42.7,27,17.2,94,59.9
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","M",164,164,100.0,164,24,14.6,43,26.2,50,30.5,47,28.7,97,59.1
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","F",101,100,99.0,100,"*","*",21,21.0,31,31.0,44,44.0,75,75.0
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","M",83,82,98.8,82,"*","*",16,19.5,20,24.4,42,51.2,62,75.6
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","F",89,87,97.8,87,8,9.2,17,19.5,36,41.4,26,29.9,62,71.3
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","M",89,89,100.0,89,8,9.0,12,13.5,24,27.0,45,50.6,69,77.5
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","F",93,92,98.9,92,"*","*","*","*",28,30.4,43,46.7,71,77.2
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","M",105,105,100.0,105,"*","*","*","*",31,29.5,57,54.3,88,83.8
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","F",91,89,97.8,89,"*","*","*","*",24,27.0,42,47.2,66,74.2
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","M",96,96,100.0,96,"*","*",25,26.0,"*","*",44,45.8,"*","*"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","F",474,465,98.1,465,43,9.2,106,22.8,120,25.8,196,42.2,316,68.0
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","M",489,483,98.8,483,63,13.0,102,21.1,110,22.8,208,43.1,318,65.8
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","F",77,76,98.7,76,"*","*",26,34.2,27,35.5,"*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","M",71,71,100.0,71,"*","*",24,33.8,"*","*",20,28.2,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","F",419,410,97.9,410,53,12.9,136,33.2,132,32.2,89,21.7,221,53.9
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","M",425,424,99.8,424,76,17.9,106,25.0,127,30.0,115,27.1,242,57.1
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","F",174,174,100.0,174,18,10.3,50,28.7,62,35.6,44,25.3,106,60.9
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","M",146,145,99.3,145,19,13.1,39,26.9,37,25.5,50,34.5,87,60.0
"Southington School District","=""1310011""","EASE","=""1310511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","F",61,61,100.0,61,6,9.8,10,16.4,23,37.7,22,36.1,45,73.8
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","M",93,93,100.0,93,18,19.4,22,23.7,31,33.3,22,23.7,53,57.0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","F",85,84,98.8,84,9,10.7,27,32.1,28,33.3,20,23.8,48,57.1
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","M",107,107,100.0,107,7,6.5,23,21.5,43,40.2,34,31.8,77,72.0
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","F",381,380,99.7,380,62,16.3,140,36.8,103,27.1,75,19.7,178,46.8
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","M",359,359,100.0,359,66,18.4,100,27.9,117,32.6,76,21.2,193,53.8
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","F",85,84,98.8,84,11,13.1,23,27.4,25,29.8,25,29.8,50,59.5
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","M",64,61,95.3,61,7,11.5,19,31.1,15,24.6,20,32.8,35,57.4
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","F",69,69,100.0,69,"*","*",26,37.7,22,31.9,"*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","M",54,53,98.1,53,"*","*",16,30.2,17,32.1,"*","*","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","F",82,81,98.8,81,13,16.0,18,22.2,28,34.6,22,27.2,50,61.7
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","M",79,76,96.2,76,9,11.8,18,23.7,29,38.2,20,26.3,49,64.5
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","F",100,100,100.0,100,14,14.0,27,27.0,43,43.0,16,16.0,59,59.0
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","M",120,119,99.2,119,18,15.1,35,29.4,37,31.1,29,24.4,66,55.5
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","F",86,86,100.0,86,"*","*","*","*",30,34.9,27,31.4,57,66.3
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","M",91,90,98.9,90,"*","*","*","*",28,31.1,36,40.0,64,71.1
"Sprague School District","=""1330011""","Sayles School","=""1330111""","F",101,101,100.0,101,27,26.7,37,36.6,28,27.7,9,8.9,37,36.6
"Sprague School District","=""1330011""","Sayles School","=""1330111""","M",119,118,99.2,118,29,24.6,49,41.5,27,22.9,13,11.0,40,33.9
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","F",171,164,95.9,164,16,9.8,60,36.6,61,37.2,27,16.5,88,53.7
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","M",175,174,99.4,174,31,17.8,49,28.2,54,31.0,40,23.0,94,54.0
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","F",150,149,99.3,149,24,16.1,48,32.2,50,33.6,27,18.1,77,51.7
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","M",180,178,98.9,178,25,14.0,71,39.9,49,27.5,33,18.5,82,46.1
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","F",238,234,98.3,234,93,39.7,64,27.4,43,18.4,34,14.5,77,32.9
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","M",278,275,98.9,275,115,41.8,64,23.3,44,16.0,52,18.9,96,34.9
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","F",151,150,99.3,150,44,29.3,50,33.3,32,21.3,24,16.0,56,37.3
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","M",134,132,98.5,132,32,24.2,44,33.3,32,24.2,24,18.2,56,42.4
"Stamford School District","=""1350011""","Dolan School","=""1355311""","F",217,215,99.1,215,67,31.2,59,27.4,60,27.9,29,13.5,89,41.4
"Stamford School District","=""1350011""","Dolan School","=""1355311""","M",279,275,98.6,275,97,35.3,69,25.1,65,23.6,44,16.0,109,39.6
"Stamford School District","=""1350011""","Hart School","=""1352211""","F",135,135,100.0,135,32,23.7,34,25.2,31,23.0,38,28.1,69,51.1
"Stamford School District","=""1350011""","Hart School","=""1352211""","M",159,158,99.4,158,32,20.3,47,29.7,31,19.6,48,30.4,79,50.0
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","F",152,150,98.7,150,49,32.7,52,34.7,37,24.7,12,8.0,49,32.7
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","M",159,157,98.7,157,57,36.3,45,28.7,33,21.0,22,14.0,55,35.0
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","F",101,101,100.0,101,20,19.8,29,28.7,28,27.7,24,23.8,52,51.5
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","M",117,117,100.0,117,26,22.2,33,28.2,38,32.5,20,17.1,58,49.6
"Stamford School District","=""1350011""","Newfield School","=""1350611""","F",166,164,98.8,164,58,35.4,44,26.8,33,20.1,29,17.7,62,37.8
"Stamford School District","=""1350011""","Newfield School","=""1350611""","M",145,143,98.6,143,48,33.6,42,29.4,29,20.3,24,16.8,53,37.1
"Stamford School District","=""1350011""","Northeast School","=""1351811""","F",171,165,96.5,165,66,40.0,40,24.2,29,17.6,30,18.2,59,35.8
"Stamford School District","=""1350011""","Northeast School","=""1351811""","M",181,179,98.9,179,51,28.5,49,27.4,40,22.3,39,21.8,79,44.1
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","F",423,418,98.8,418,167,40.0,126,30.1,73,17.5,52,12.4,125,29.9
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","M",376,371,98.7,371,147,39.6,104,28.0,71,19.1,49,13.2,120,32.3
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","F",272,272,100.0,272,60,22.1,68,25.0,64,23.5,80,29.4,144,52.9
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","M",252,252,100.0,252,55,21.8,64,25.4,55,21.8,78,31.0,133,52.8
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","F",142,140,98.6,140,46,32.9,43,30.7,34,24.3,17,12.1,51,36.4
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","M",156,154,98.7,154,40,26.0,57,37.0,34,22.1,23,14.9,57,37.0
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","F",367,364,99.2,364,65,17.9,123,33.8,86,23.6,90,24.7,176,48.4
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","M",338,337,99.7,337,61,18.1,95,28.2,97,28.8,84,24.9,181,53.7
"Stamford School District","=""1350011""","Springdale School","=""1351111""","F",166,165,99.4,165,51,30.9,50,30.3,41,24.8,23,13.9,64,38.8
"Stamford School District","=""1350011""","Springdale School","=""1351111""","M",161,161,100.0,161,53,32.9,50,31.1,41,25.5,17,10.6,58,36.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","F",150,150,100.0,150,46,30.7,33,22.0,41,27.3,30,20.0,71,47.3
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","M",184,184,100.0,184,53,28.8,52,28.3,43,23.4,36,19.6,79,42.9
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","F",146,146,100.0,146,38,26.0,50,34.2,34,23.3,24,16.4,58,39.7
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","M",171,168,98.2,168,44,26.2,53,31.5,43,25.6,28,16.7,71,42.3
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","F",325,323,99.4,323,136,42.1,72,22.3,57,17.6,58,18.0,115,35.6
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","M",288,285,99.0,285,117,41.1,71,24.9,57,20.0,40,14.0,97,34.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","F",160,158,98.8,158,46,29.1,38,24.1,21,13.3,53,33.5,74,46.8
"Stamford School District","=""1350011""","Westover School","=""1351411""","M",168,167,99.4,167,42,25.1,34,20.4,28,16.8,63,37.7,91,54.5
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","F",141,139,98.6,139,42,30.2,62,44.6,24,17.3,11,7.9,35,25.2
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","M",142,139,97.9,139,53,38.1,45,32.4,28,20.1,13,9.4,41,29.5
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","F",83,80,96.4,80,"*","*","*","*",30,37.5,32,40.0,62,77.5
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","M",93,92,98.9,92,"*","*","*","*",31,33.7,37,40.2,68,73.9
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","F",186,179,96.2,179,25,14.0,41,22.9,52,29.1,61,34.1,113,63.1
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","M",216,212,98.1,212,29,13.7,51,24.1,55,25.9,77,36.3,132,62.3
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","F",133,133,100.0,133,24,18.0,41,30.8,40,30.1,28,21.1,68,51.1
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","M",130,128,98.5,128,27,21.1,34,26.6,30,23.4,37,28.9,67,52.3
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","F",63,63,100.0,63,"*","*","*","*",22,34.9,22,34.9,44,69.8
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","M",84,83,98.8,83,"*","*","*","*",22,26.5,37,44.6,59,71.1
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","F",147,144,98.0,144,30,20.8,63,43.8,36,25.0,15,10.4,51,35.4
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","M",158,157,99.4,157,42,26.8,45,28.7,51,32.5,19,12.1,70,44.6
"Stratford School District","=""1380011""","Chapel School","=""1380311""","F",139,138,99.3,138,46,33.3,54,39.1,27,19.6,11,8.0,38,27.5
"Stratford School District","=""1380011""","Chapel School","=""1380311""","M",162,158,97.5,158,59,37.3,51,32.3,37,23.4,11,7.0,48,30.4
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","F",275,267,97.1,267,130,48.7,73,27.3,44,16.5,20,7.5,64,24.0
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","M",276,274,99.3,274,135,49.3,78,28.5,35,12.8,26,9.5,61,22.3
"Stratford School District","=""1380011""","Franklin School","=""1380411""","F",69,69,100.0,69,35,50.7,21,30.4,"*","*","*","*",13,18.8
"Stratford School District","=""1380011""","Franklin School","=""1380411""","M",65,65,100.0,65,22,33.8,28,43.1,"*","*","*","*",15,23.1
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","F",270,269,99.6,269,120,44.6,88,32.7,43,16.0,18,6.7,61,22.7
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","M",288,288,100.0,288,128,44.4,92,31.9,44,15.3,24,8.3,68,23.6
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","F",72,72,100.0,72,23,31.9,28,38.9,11,15.3,10,13.9,21,29.2
"Stratford School District","=""1380011""","Lordship School","=""1380811""","M",69,69,100.0,69,20,29.0,15,21.7,18,26.1,16,23.2,34,49.3
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","F",136,136,100.0,136,50,36.8,50,36.8,"*","*","*","*",36,26.5
"Stratford School District","=""1380011""","Nichols School","=""1380911""","M",119,119,100.0,119,52,43.7,36,30.3,"*","*","*","*",31,26.1
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","F",190,189,99.5,189,58,30.7,69,36.5,42,22.2,20,10.6,62,32.8
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","M",156,156,100.0,156,55,35.3,50,32.1,36,23.1,15,9.6,51,32.7
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","F",208,207,99.5,207,53,25.6,70,33.8,37,17.9,47,22.7,84,40.6
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","M",199,197,99.0,197,49,24.9,58,29.4,44,22.3,46,23.4,90,45.7
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","F",83,82,98.8,82,28,34.1,33,40.2,"*","*","*","*",21,25.6
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","M",116,115,99.1,115,36,31.3,"*","*",36,31.3,"*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","F",247,237,96.0,237,51,21.5,77,32.5,78,32.9,31,13.1,109,46.0
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","M",223,221,99.1,220,40,18.2,75,34.1,69,31.4,36,16.4,105,47.7
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","F",287,284,99.0,284,47,16.5,90,31.7,71,25.0,76,26.8,147,51.8
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","M",274,264,96.4,264,49,18.6,71,26.9,74,28.0,70,26.5,144,54.5
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","F",48,48,100.0,48,21,43.8,27,56.3,0,0.0,0,0.0,0,0.0
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","M",50,50,100.0,50,31,62.0,14,28.0,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","F",82,80,97.6,80,35,43.8,27,33.8,12,15.0,6,7.5,18,22.5
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","M",90,87,96.7,87,37,42.5,22,25.3,20,23.0,8,9.2,28,32.2
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","F",38,37,97.4,37,12,32.4,14,37.8,8,21.6,"*","*","*","*"
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","M",30,30,100.0,30,8,26.7,8,26.7,10,33.3,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","F",121,120,99.2,120,15,12.5,52,43.3,34,28.3,19,15.8,53,44.2
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","M",96,96,100.0,96,22,22.9,37,38.5,20,20.8,17,17.7,37,38.5
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","F",83,83,100.0,83,12,14.5,26,31.3,31,37.3,14,16.9,45,54.2
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","M",85,85,100.0,85,25,29.4,23,27.1,25,29.4,12,14.1,37,43.5
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","F",66,64,97.0,64,18,28.1,25,39.1,"*","*","*","*",21,32.8
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","M",93,89,95.7,89,"*","*",31,34.8,29,32.6,"*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","F",160,150,93.8,150,64,42.7,61,40.7,"*","*","*","*",25,16.7
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","M",178,173,97.2,173,74,42.8,59,34.1,"*","*","*","*",40,23.1
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","F",256,255,99.6,255,27,10.6,68,26.7,88,34.5,72,28.2,160,62.7
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","M",286,286,100.0,286,25,8.7,68,23.8,98,34.3,95,33.2,193,67.5
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","F",341,337,98.8,337,21,6.2,92,27.3,125,37.1,99,29.4,224,66.5
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","M",321,320,99.7,320,28,8.8,69,21.6,131,40.9,92,28.8,223,69.7
"Torrington School District","=""1430011""","East School","=""1430111""","F",89,81,91.0,81,8,9.9,31,38.3,31,38.3,11,13.6,42,51.9
"Torrington School District","=""1430011""","East School","=""1430111""","M",98,90,91.8,90,18,20.0,31,34.4,27,30.0,14,15.6,41,45.6
"Torrington School District","=""1430011""","Forbes School","=""1430211""","F",87,84,96.6,84,38,45.2,33,39.3,13,15.5,0,0.0,13,15.5
"Torrington School District","=""1430011""","Forbes School","=""1430211""","M",98,95,96.9,95,41,43.2,27,28.4,21,22.1,6,6.3,27,28.4
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","F",64,63,98.4,63,17,27.0,26,41.3,"*","*","*","*",20,31.7
"Torrington School District","=""1430011""","Southwest School","=""1430811""","M",78,77,98.7,77,"*","*",29,37.7,23,29.9,"*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","F",163,162,99.4,162,41,25.3,76,46.9,31,19.1,14,8.6,45,27.8
"Torrington School District","=""1430011""","Torringford School","=""1430911""","M",179,174,97.2,174,36,20.7,75,43.1,49,28.2,14,8.0,63,36.2
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","F",484,450,93.0,450,203,45.1,162,36.0,68,15.1,17,3.8,85,18.9
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","M",522,501,96.0,501,214,42.7,189,37.7,75,15.0,23,4.6,98,19.6
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","F",111,110,99.1,110,32,29.1,42,38.2,26,23.6,10,9.1,36,32.7
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","M",82,82,100.0,82,15,18.3,38,46.3,19,23.2,10,12.2,29,35.4
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","F",61,55,90.2,55,46,83.6,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","M",68,65,95.6,65,48,73.8,"*","*","*","*",0,0.0,"*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","F",125,125,100.0,125,"*","*",15,12.0,50,40.0,57,45.6,107,85.6
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","M",132,132,100.0,132,"*","*",25,18.9,33,25.0,69,52.3,102,77.3
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","F",122,121,99.2,121,"*","*","*","*",32,26.4,70,57.9,102,84.3
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","M",125,125,100.0,125,"*","*","*","*",44,35.2,55,44.0,99,79.2
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","F",146,145,99.3,145,10,6.9,26,17.9,51,35.2,58,40.0,109,75.2
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","M",151,151,100.0,151,7,4.6,28,18.5,52,34.4,64,42.4,116,76.8
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","F",375,365,97.3,364,18,4.9,61,16.8,101,27.7,184,50.5,285,78.3
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","M",374,363,97.1,363,30,8.3,65,17.9,93,25.6,175,48.2,268,73.8
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","F",91,90,98.9,90,"*","*","*","*",30,33.3,46,51.1,76,84.4
