"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",04,"Y",26,26,100.0,26,"*","*",14,53.8,7,26.9,"*","*","*","*",2459
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",04,"N",43,43,100.0,43,"*","*",17,39.5,12,27.9,"*","*","*","*",2499
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,"Y",34,34,100.0,34,"*","*",12,35.3,9,26.5,"*","*","*","*",2503
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,"N",61,61,100.0,61,"*","*",17,27.9,19,31.1,"*","*","*","*",2556
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",06,"Y",66,66,100.0,66,23,34.8,21,31.8,14,21.2,8,12.1,22,33.3,2505
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",06,"N",112,109,97.3,109,15,13.8,40,36.7,29,26.6,25,22.9,54,49.5,2555
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",07,"Y",74,74,100.0,74,33,44.6,17,23.0,17,23.0,7,9.5,24,32.4,2502
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",07,"N",122,122,100.0,122,13,10.7,30,24.6,44,36.1,35,28.7,79,64.8,2587
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,"Y",70,70,100.0,70,26,37.1,28,40.0,"*","*","*","*",16,22.9,2518
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,"N",118,116,98.3,116,"*","*",37,31.9,34,29.3,"*","*","*","*",2602
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",03,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",04,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,"N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",03,"N",34,34,100.0,34,0,0.0,"*","*","*","*","*","*","*","*",2503
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",04,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",04,"N",51,51,100.0,51,0,0.0,"*","*","*","*","*","*","*","*",2560
"Shelton School District","=""1260011""","Behavior Modification","=""1260211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Behavior Modification","=""1260211""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",03,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2477
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",04,"Y",21,21,100.0,21,"*","*",11,52.4,6,28.6,"*","*","*","*",2461
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",04,"N",45,45,100.0,45,"*","*",6,13.3,15,33.3,"*","*","*","*",2536
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",03,"Y",26,26,100.0,26,"*","*","*","*",9,34.6,"*","*","*","*",2409
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",03,"N",67,67,100.0,67,"*","*","*","*",25,37.3,"*","*","*","*",2488
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",04,"Y",29,29,100.0,29,"*","*",14,48.3,6,20.7,"*","*","*","*",2467
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",04,"N",67,67,100.0,67,0,0.0,"*","*",33,49.3,"*","*","*","*",2531
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",07,"Y",131,128,97.7,128,51,39.8,41,32.0,28,21.9,8,6.3,36,28.1,2504
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",07,"N",278,274,98.6,274,19,6.9,85,31.0,102,37.2,68,24.8,170,62.0,2589
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,"Y",141,139,98.6,139,54,38.8,38,27.3,28,20.1,19,13.7,47,33.8,2533
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,"N",312,311,99.7,311,17,5.5,77,24.8,95,30.5,122,39.2,217,69.8,2625
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",03,"Y",40,39,97.5,39,"*","*",15,38.5,12,30.8,"*","*","*","*",2422
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",03,"N",44,43,97.7,43,"*","*",8,18.6,17,39.5,"*","*","*","*",2470
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",04,"Y",37,36,97.3,36,"*","*",9,25.0,8,22.2,"*","*","*","*",2457
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",04,"N",47,45,95.7,45,"*","*","*","*",12,26.7,20,44.4,32,71.1,2529
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,"Y",139,137,98.6,137,71,51.8,39,28.5,13,9.5,14,10.2,27,19.7,2459
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,"N",229,225,98.3,225,18,8.0,82,36.4,67,29.8,58,25.8,125,55.6,2538
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",06,"Y",115,113,98.3,113,39,34.5,39,34.5,23,20.4,12,10.6,35,31.0,2504
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",06,"N",256,255,99.6,255,15,5.9,70,27.5,74,29.0,96,37.6,170,66.7,2585
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,"N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2497
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,"Y",23,22,95.7,22,"*","*",6,27.3,8,36.4,"*","*","*","*",2460
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,"N",28,28,100.0,28,0,0.0,"*","*",9,32.1,"*","*","*","*",2527
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,"Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,"N",31,25,80.6,25,"*","*","*","*","*","*","*","*","*","*",2518
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"N",30,"*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,"N",36,"*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"Y",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"N",28,22,78.6,22,"*","*","*","*","*","*","*","*","*","*",2615
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2492
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,"N",28,28,100.0,28,0,0.0,"*","*","*","*","*","*","*","*",2542
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2575
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,"N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2625
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,"Y",76,76,100.0,76,34,44.7,26,34.2,9,11.8,7,9.2,16,21.1,2498
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,"N",262,261,99.6,261,19,7.3,63,24.1,73,28.0,106,40.6,179,68.6,2609
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,"Y",71,70,98.6,70,27,38.6,17,24.3,17,24.3,9,12.9,26,37.1,2542
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,"N",287,285,99.3,285,20,7.0,33,11.6,69,24.2,163,57.2,232,81.4,2654
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2474
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,"N",39,39,100.0,39,0,0.0,"*","*","*","*","*","*","*","*",2520
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"N",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*",2562
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,"N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2588
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,"N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2494
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,"N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*",2519
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*",2568
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,"N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*",2592
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,"N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2496
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2538
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"N",30,30,100.0,30,0,0.0,"*","*","*","*","*","*","*","*",2584
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,"N",30,30,100.0,30,0,0.0,"*","*","*","*","*","*","*","*",2603
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2497
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,"N",50,50,100.0,50,0,0.0,"*","*","*","*","*","*","*","*",2535
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"N",38,38,100.0,38,0,0.0,"*","*","*","*","*","*","*","*",2586
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,"N",56,56,100.0,56,0,0.0,"*","*","*","*","*","*","*","*",2605
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,"N",99,98,99.0,98,"*","*","*","*","*","*","*","*","*","*",2572
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,"Y",27,27,100.0,27,15,55.6,"*","*","*","*",0,0.0,"*","*",2456
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,"N",102,99,97.1,99,"*","*",34,34.3,"*","*",38,38.4,"*","*",2594
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"N",96,79,82.3,79,"*","*","*","*","*","*","*","*","*","*",2600
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,"Y",22,22,100.0,22,10,45.5,6,27.3,"*","*","*","*",6,27.3,2394
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,"N",78,76,97.4,76,8,10.5,13,17.1,"*","*","*","*",55,72.4,2460
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,"Y",22,22,100.0,22,"*","*","*","*",6,27.3,0,0.0,6,27.3,2437
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,"N",99,98,99.0,98,"*","*","*","*",38,38.8,15,15.3,53,54.1,2492
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2565
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,"N",42,42,100.0,42,0,0.0,"*","*","*","*","*","*","*","*",2521
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,"N",40,40,100.0,40,0,0.0,"*","*","*","*","*","*","*","*",2561
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"Y",24,23,95.8,23,"*","*",11,47.8,"*","*","*","*","*","*",2517
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"N",53,52,98.1,52,"*","*",13,25.0,"*","*","*","*","*","*",2564
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,"N",40,39,97.5,39,"*","*","*","*","*","*","*","*","*","*",2515
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2538
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"N",46,45,97.8,45,"*","*","*","*","*","*","*","*","*","*",2575
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,"N",49,49,100.0,49,0,0.0,"*","*","*","*","*","*","*","*",2520
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,"N",53,52,98.1,52,0,0.0,"*","*","*","*","*","*","*","*",2573
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"N",41,41,100.0,41,0,0.0,"*","*","*","*","*","*","*","*",2594
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,"N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2510
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,"N",53,53,100.0,53,0,0.0,"*","*","*","*","*","*","*","*",2536
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2583
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,"Y",76,71,93.4,71,27,38.0,24,33.8,"*","*","*","*",20,28.2,2490
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,"N",230,228,99.1,228,"*","*",56,24.6,53,23.2,"*","*","*","*",2607
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,"Y",72,71,98.6,71,21,29.6,23,32.4,12,16.9,15,21.1,27,38.0,2542
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,"N",240,237,98.8,237,6,2.5,42,17.7,79,33.3,110,46.4,189,79.7,2632
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,"Y",78,74,94.9,74,32,43.2,21,28.4,14,18.9,7,9.5,21,28.4,2519
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,"N",267,267,100.0,267,10,3.7,42,15.7,56,21.0,159,59.6,215,80.5,2663
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2478
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,"N",36,36,100.0,36,0,0.0,"*","*","*","*","*","*","*","*",2535
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"N",33,32,97.0,32,"*","*","*","*","*","*","*","*","*","*",2560
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,"Y",78,78,100.0,78,42,53.8,22,28.2,"*","*","*","*",14,17.9,2474
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,"N",190,190,100.0,190,"*","*",55,28.9,72,37.9,"*","*","*","*",2572
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,"Y",57,54,94.7,54,27,50.0,20,37.0,"*","*","*","*",7,13.0,2476
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,"N",216,212,98.1,212,14,6.6,71,33.5,"*","*","*","*",127,59.9,2588
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,"Y",61,60,98.4,60,23,38.3,14,23.3,15,25.0,"*","*","*","*",2538
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,"N",242,240,99.2,240,"*","*",60,25.0,87,36.3,82,34.2,169,70.4,2621
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,"Y",27,27,100.0,27,"*","*",7,25.9,7,25.9,"*","*","*","*",2430
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,"N",74,74,100.0,74,"*","*","*","*",32,43.2,25,33.8,57,77.0,2476
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,"Y",31,31,100.0,31,"*","*",15,48.4,7,22.6,"*","*","*","*",2451
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,"N",67,67,100.0,67,"*","*",13,19.4,26,38.8,"*","*","*","*",2527
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"Y",34,33,97.1,33,"*","*",11,33.3,"*","*","*","*","*","*",2472
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"N",87,87,100.0,87,"*","*",29,33.3,"*","*","*","*","*","*",2544
"Southington School District","=""1310011""","EASE","=""1310511""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,"N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2481
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,"N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2514
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2559
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,"N",40,40,100.0,40,0,0.0,"*","*","*","*","*","*","*","*",2489
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",04,"Y",21,20,95.2,20,"*","*",11,55.0,6,30.0,"*","*","*","*",2469
