"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",624,595,95.4,594,65,10.9,137,23.1,257,43.3,135,22.7,392,66.0
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",292,291,99.7,290,105,36.2,70,24.1,69,23.8,46,15.9,115,39.7
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",326,316,96.9,316,72,22.8,89,28.2,115,36.4,40,12.7,155,49.1
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",295,289,98.0,289,163,56.4,89,30.8,31,10.7,6,2.1,37,12.8
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",320,319,99.7,319,162,50.8,97,30.4,49,15.4,11,3.4,60,18.8
"New Haven School District","=""0930011""","Beecher School","=""0930311""",263,254,96.6,254,108,42.5,78,30.7,53,20.9,15,5.9,68,26.8
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",280,279,99.6,279,103,36.9,86,30.8,65,23.3,25,9.0,90,32.3
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",453,453,100.0,453,121,26.7,132,29.1,143,31.6,57,12.6,200,44.2
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",298,294,98.7,294,129,43.9,87,29.6,60,20.4,18,6.1,78,26.5
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",194,191,98.5,191,97,50.8,56,29.3,29,15.2,9,4.7,38,19.9
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",356,317,89.0,316,178,56.3,84,26.6,"*","*","*","*",54,17.1
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",366,364,99.5,363,201,55.4,92,25.3,59,16.3,11,3.0,70,19.3
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",264,258,97.7,256,90,35.2,100,39.1,52,20.3,14,5.5,66,25.8
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",381,376,98.7,376,133,35.4,128,34.0,81,21.5,34,9.0,115,30.6
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",138,131,94.9,130,30,23.1,35,26.9,52,40.0,13,10.0,65,50.0
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",251,248,98.8,248,81,32.7,72,29.0,62,25.0,33,13.3,95,38.3
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",33,33,100.0,33,27,81.8,6,18.2,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",279,278,99.6,278,104,37.4,81,29.1,72,25.9,21,7.6,93,33.5
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",320,310,96.9,310,44,14.2,80,25.8,134,43.2,52,16.8,186,60.0
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",547,474,86.7,465,303,65.2,110,23.7,46,9.9,6,1.3,52,11.2
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",46,42,91.3,41,13,31.7,15,36.6,"*","*","*","*",13,31.7
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",292,287,98.3,286,135,47.2,87,30.4,52,18.2,12,4.2,64,22.4
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",135,130,96.3,130,88,67.7,31,23.8,"*","*","*","*",11,8.5
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",42,41,97.6,41,17,41.5,14,34.1,10,24.4,0,0.0,10,24.4
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",240,165,68.8,148,124,83.8,16,10.8,"*","*","*","*",8,5.4
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",258,252,97.7,251,90,35.9,68,27.1,75,29.9,18,7.2,93,37.1
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",341,339,99.4,339,173,51.0,97,28.6,62,18.3,7,2.1,69,20.4
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",232,230,99.1,228,91,39.9,79,34.6,40,17.5,18,7.9,58,25.4
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",297,296,99.7,296,119,40.2,89,30.1,70,23.6,18,6.1,88,29.7
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",166,162,97.6,161,97,60.2,42,26.1,"*","*","*","*",22,13.7
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",299,296,99.0,296,85,28.7,86,29.1,96,32.4,29,9.8,125,42.2
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",99,23,23.2,22,11,50.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",58,50,86.2,49,27,55.1,12,24.5,"*","*","*","*",10,20.4
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",6,0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",67,67,100.0,67,42,62.7,12,17.9,"*","*","*","*",13,19.4
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",33,11,33.3,10,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",391,381,97.4,381,147,38.6,110,28.9,93,24.4,31,8.1,124,32.5
"New Haven School District","=""0930011""","Sound School","=""0936711""",76,68,89.5,68,25,36.8,18,26.5,15,22.1,10,14.7,25,36.8
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",131,130,99.2,130,78,60.0,30,23.1,"*","*","*","*",22,16.9
"New Haven School District","=""0930011""","Truman School","=""0932911""",298,284,95.3,284,172,60.6,79,27.8,27,9.5,6,2.1,33,11.6
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",43,43,100.0,43,30,69.8,"*","*",6,14.0,"*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",234,234,100.0,233,101,43.3,72,30.9,53,22.7,7,3.0,60,25.8
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",299,139,46.5,127,68,53.5,27,21.3,23,18.1,9,7.1,32,25.2
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",275,243,88.4,241,23,9.5,33,13.7,67,27.8,118,49.0,185,76.8
"New London School District","=""0950011""","Jennings School","=""0950311""",258,244,94.6,243,131,53.9,68,28.0,37,15.2,7,2.9,44,18.1
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",602,588,97.7,580,253,43.6,187,32.2,126,21.7,14,2.4,140,24.1
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",263,260,98.9,260,95,36.5,74,28.5,67,25.8,24,9.2,91,35.0
"New London School District","=""0950011""","New London High School","=""0956111""",203,196,96.6,192,42,21.9,65,33.9,55,28.6,30,15.6,85,44.3
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",249,244,98.0,243,68,28.0,67,27.6,67,27.6,41,16.9,108,44.4
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",113,113,100.0,113,20,17.7,30,26.5,30,26.5,33,29.2,63,55.8
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",87,83,95.4,83,10,12.0,24,28.9,29,34.9,20,24.1,49,59.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",301,252,83.7,246,35,14.2,78,31.7,81,32.9,52,21.1,133,54.1
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",114,109,95.6,109,11,10.1,28,25.7,40,36.7,30,27.5,70,64.2
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",1004,962,95.8,960,222,23.1,204,21.3,314,32.7,220,22.9,534,55.6
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",677,595,87.9,595,142,23.9,190,31.9,202,33.9,61,10.3,263,44.2
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",173,172,99.4,172,18,10.5,35,20.3,53,30.8,66,38.4,119,69.2
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",116,116,100.0,116,22,19.0,28,24.1,27,23.3,39,33.6,66,56.9
"Newington School District","=""0940011""","John Paterson School","=""0940811""",170,169,99.4,169,24,14.2,44,26.0,39,23.1,62,36.7,101,59.8
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",680,675,99.3,675,80,11.9,137,20.3,295,43.7,163,24.1,458,67.9
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",614,611,99.5,611,89,14.6,159,26.0,254,41.6,109,17.8,363,59.4
"Newington School District","=""0940011""","Newington High School","=""0946111""",296,265,89.5,254,55,21.7,90,35.4,90,35.4,19,7.5,109,42.9
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",147,147,100.0,147,15,10.2,35,23.8,53,36.1,44,29.9,97,66.0
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",152,152,100.0,152,13,8.6,31,20.4,47,30.9,61,40.1,108,71.1
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",141,139,98.6,139,6,4.3,14,10.1,29,20.9,90,64.7,119,85.6
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",175,174,99.4,174,15,8.6,32,18.4,61,35.1,66,37.9,127,73.0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",412,327,79.4,327,40,12.2,70,21.4,124,37.9,93,28.4,217,66.4
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",824,802,97.3,802,37,4.6,153,19.1,410,51.1,202,25.2,612,76.3
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",728,724,99.5,721,49,6.8,116,16.1,305,42.3,251,34.8,556,77.1
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",161,160,99.4,160,12,7.5,34,21.3,55,34.4,59,36.9,114,71.3
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",63,63,100.0,63,13,20.6,13,20.6,18,28.6,19,30.2,37,58.7
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",137,137,100.0,137,33,24.1,32,23.4,46,33.6,26,19.0,72,52.6
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",501,479,95.6,479,134,28.0,145,30.3,150,31.3,50,10.4,200,41.8
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",433,420,97.0,420,51,12.1,95,22.6,117,27.9,157,37.4,274,65.2
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",161,154,95.7,154,32,20.8,37,24.0,57,37.0,28,18.2,85,55.2
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",172,170,98.8,170,31,18.2,40,23.5,50,29.4,49,28.8,99,58.2
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",169,163,96.4,163,19,11.7,29,17.8,51,31.3,64,39.3,115,70.6
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",159,157,98.7,157,24,15.3,25,15.9,54,34.4,54,34.4,108,68.8
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",258,19,7.4,0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",766,718,93.7,717,174,24.3,234,32.6,230,32.1,79,11.0,309,43.1
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",214,206,96.3,206,37,18.0,39,18.9,64,31.1,66,32.0,130,63.1
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",173,173,100.0,173,"*","*","*","*",55,31.8,87,50.3,142,82.1
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",44,41,93.2,41,"*","*","*","*",10,24.4,10,24.4,20,48.8
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",164,160,97.6,160,21,13.1,46,28.8,73,45.6,20,12.5,93,58.1
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",397,387,97.5,387,150,38.8,115,29.7,88,22.7,34,8.8,122,31.5
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",220,213,96.8,213,57,26.8,53,24.9,60,28.2,43,20.2,103,48.4
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",134,131,97.8,131,29,22.1,21,16.0,38,29.0,43,32.8,81,61.8
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",232,224,96.6,223,26,11.7,45,20.2,82,36.8,70,31.4,152,68.2
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",210,207,98.6,207,43,20.8,52,25.1,68,32.9,44,21.3,112,54.1
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",295,288,97.6,288,71,24.7,65,22.6,89,30.9,63,21.9,152,52.8
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",267,263,98.5,261,90,34.5,84,32.2,60,23.0,27,10.3,87,33.3
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",241,237,98.3,237,49,20.7,63,26.6,61,25.7,64,27.0,125,52.7
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",219,215,98.2,215,52,24.2,65,30.2,62,28.8,36,16.7,98,45.6
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",621,601,96.8,601,117,19.5,164,27.3,226,37.6,94,15.6,320,53.2
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",370,341,92.2,337,108,32.0,109,32.3,90,26.7,30,8.9,120,35.6
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",635,616,97.0,614,145,23.6,206,33.6,216,35.2,47,7.7,263,42.8
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",455,440,96.7,440,88,20.0,115,26.1,155,35.2,82,18.6,237,53.9
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",204,201,98.5,201,27,13.4,30,14.9,48,23.9,96,47.8,144,71.6
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",214,212,99.1,209,54,25.8,66,31.6,49,23.4,40,19.1,89,42.6
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",197,193,98.0,192,50,26.0,37,19.3,56,29.2,49,25.5,105,54.7
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",628,614,97.8,614,186,30.3,192,31.3,181,29.5,55,9.0,236,38.4
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",148,144,97.3,144,30,20.8,20,13.9,51,35.4,43,29.9,94,65.3
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",547,494,90.3,479,139,29.0,128,26.7,127,26.5,85,17.7,212,44.3
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",189,181,95.8,179,83,46.4,49,27.4,33,18.4,14,7.8,47,26.3
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",659,640,97.1,638,246,38.6,218,34.2,142,22.3,32,5.0,174,27.3
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",182,182,100.0,182,75,41.2,48,26.4,38,20.9,21,11.5,59,32.4
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",191,190,99.5,189,69,36.5,48,25.4,43,22.8,29,15.3,72,38.1
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",475,469,98.7,468,173,37.0,128,27.4,139,29.7,28,6.0,167,35.7
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",137,130,94.9,129,55,42.6,32,24.8,28,21.7,14,10.9,42,32.6
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",113,113,100.0,113,58,51.3,34,30.1,13,11.5,8,7.1,21,18.6
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",154,154,100.0,154,73,47.4,38,24.7,29,18.8,14,9.1,43,27.9
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",107,106,99.1,106,54,50.9,30,28.3,16,15.1,6,5.7,22,20.8
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",214,210,98.1,210,30,14.3,58,27.6,84,40.0,38,18.1,122,58.1
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",98,97,99.0,97,8,8.2,23,23.7,34,35.1,32,33.0,66,68.0
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",522,518,99.2,512,31,6.1,99,19.3,225,43.9,157,30.7,382,74.6
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",128,112,87.5,112,15,13.4,32,28.6,43,38.4,22,19.6,65,58.0
"Orange School District","=""1070011""","Peck Place School","=""1070511""",242,241,99.6,241,18,7.5,28,11.6,73,30.3,122,50.6,195,80.9
"Orange School District","=""1070011""","Race Brook School","=""1070311""",257,250,97.3,249,17,6.8,39,15.7,100,40.2,93,37.3,193,77.5
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",211,204,96.7,202,7,3.5,32,15.8,61,30.2,102,50.5,163,80.7
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",503,494,98.2,494,41,8.3,117,23.7,224,45.3,112,22.7,336,68.0
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",480,472,98.3,472,38,8.1,80,16.9,154,32.6,200,42.4,354,75.0
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",137,135,98.5,135,11,8.1,26,19.3,60,44.4,38,28.1,98,72.6
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",346,341,98.6,341,137,40.2,108,31.7,88,25.8,8,2.3,96,28.2
"Path Academy District","=""2930013""","Path Academy","=""2930113""",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",91,91,100.0,91,13,14.3,18,19.8,33,36.3,27,29.7,60,65.9
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",556,550,98.9,549,151,27.5,176,32.1,175,31.9,47,8.6,222,40.4
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",180,126,70.0,126,35,27.8,32,25.4,39,31.0,20,15.9,59,46.8
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",329,326,99.1,326,78,23.9,85,26.1,101,31.0,62,19.0,163,50.0
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",75,74,98.7,74,8,10.8,20,27.0,21,28.4,25,33.8,46,62.2
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",132,131,99.2,131,20,15.3,36,27.5,47,35.9,28,21.4,75,57.3
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",211,210,99.5,210,47,22.4,39,18.6,85,40.5,39,18.6,124,59.0
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",178,178,100.0,178,26,14.6,31,17.4,57,32.0,64,36.0,121,68.0
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",539,535,99.3,534,112,21.0,155,29.0,196,36.7,71,13.3,267,50.0
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",189,186,98.4,186,15,8.1,56,30.1,79,42.5,36,19.4,115,61.8
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",353,346,98.0,345,84,24.3,111,32.2,122,35.4,28,8.1,150,43.5
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",154,151,98.1,151,25,16.6,28,18.5,53,35.1,45,29.8,98,64.9
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",180,176,97.8,176,31,17.6,48,27.3,47,26.7,50,28.4,97,55.1
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",102,97,95.1,97,16,16.5,28,28.9,31,32.0,22,22.7,53,54.6
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",293,293,100.0,289,20,6.9,54,18.7,114,39.4,101,34.9,215,74.4
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",215,213,99.1,213,8,3.8,29,13.6,76,35.7,100,46.9,176,82.6
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",193,190,98.4,190,18,9.5,35,18.4,44,23.2,93,48.9,137,72.1
"Portland School District","=""1130011""","Portland High School","=""1136111""",87,59,67.8,59,11,18.6,10,16.9,27,45.8,11,18.6,38,64.4
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",235,233,99.1,233,8,3.4,35,15.0,117,50.2,73,31.3,190,81.5
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",161,146,90.7,146,24,16.4,28,19.2,57,39.0,37,25.3,94,64.4
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",119,115,96.6,115,15,13.0,22,19.1,41,35.7,37,32.2,78,67.8
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",267,264,98.9,263,70,26.6,65,24.7,67,25.5,61,23.2,128,48.7
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",65,64,98.5,59,20,33.9,"*","*",18,30.5,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",292,283,96.9,282,71,25.2,94,33.3,87,30.9,30,10.6,117,41.5
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",508,455,89.6,448,45,10.0,75,16.7,192,42.9,136,30.4,328,73.2
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",188,188,100.0,188,7,3.7,19,10.1,42,22.3,120,63.8,162,86.2
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",331,328,99.1,328,18,5.5,73,22.3,172,52.4,65,19.8,237,72.3
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",384,371,96.6,371,38,10.2,61,16.4,137,36.9,135,36.4,272,73.3
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",383,374,97.7,374,36,9.6,47,12.6,178,47.6,113,30.2,291,77.8
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",388,348,89.7,348,89,25.6,64,18.4,108,31.0,87,25.0,195,56.0
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",92,88,95.7,88,6,6.8,15,17.0,38,43.2,29,33.0,67,76.1
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",72,66,91.7,66,"*","*","*","*",24,36.4,19,28.8,43,65.2
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",244,220,90.2,219,33,15.1,70,32.0,77,35.2,39,17.8,116,53.0
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",36,35,97.2,35,0,0.0,"*","*","*","*",18,51.4,"*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",169,166,98.2,166,70,42.2,47,28.3,31,18.7,18,10.8,49,29.5
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",332,317,95.5,317,19,6.0,50,15.8,145,45.7,103,32.5,248,78.2
"Regional School District 07","=""2070012""","STEP","=""2079312""",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",262,262,100.0,260,52,20.0,73,28.1,85,32.7,50,19.2,135,51.9
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",552,549,99.5,545,37,6.8,91,16.7,261,47.9,156,28.6,417,76.5
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",812,801,98.6,800,56,7.0,153,19.1,365,45.6,226,28.3,591,73.9
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",171,166,97.1,166,17,10.2,25,15.1,46,27.7,78,47.0,124,74.7
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",179,176,98.3,176,21,11.9,34,19.3,48,27.3,73,41.5,121,68.8
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",192,190,99.0,190,10,5.3,32,16.8,64,33.7,84,44.2,148,77.9
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",140,139,99.3,138,27,19.6,31,22.5,62,44.9,18,13.0,80,58.0
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",47,47,100.0,47,"*","*","*","*",16,34.0,15,31.9,31,66.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",267,263,98.5,261,23,8.8,45,17.2,106,40.6,87,33.3,193,73.9
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",33,32,97.0,32,"*","*","*","*",11,34.4,14,43.8,25,78.1
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",61,61,100.0,61,6,9.8,10,16.4,22,36.1,23,37.7,45,73.8
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",137,130,94.9,130,"*","*",30,23.1,53,40.8,"*","*","*","*"
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",139,139,100.0,139,21,15.1,32,23.0,39,28.1,47,33.8,86,61.9
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",338,335,99.1,335,30,9.0,86,25.7,142,42.4,77,23.0,219,65.4
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*","*","*","*","*","*","*","*","*","*",45,42.9,"*","*"
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",285,284,99.6,284,27,9.5,75,26.4,118,41.5,64,22.5,182,64.1
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",157,153,97.5,153,16,10.5,32,20.9,49,32.0,56,36.6,105,68.6
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",188,188,100.0,188,29,15.4,29,15.4,52,27.7,78,41.5,130,69.1
