"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",06,"ELA","N",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*",2584
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",06,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",06,"Math","N",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*",2558
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",07,"ELA","Y",56,55,98.2,55,22,40.0,18,32.7,"*","*","*","*",15,27.3,2498
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",07,"ELA","N",219,218,99.5,218,"*","*",57,26.1,90,41.3,"*","*","*","*",2557
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",07,"Math","Y",56,55,98.2,55,21,38.2,23,41.8,"*","*","*","*",11,20.0,2503
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",07,"Math","N",219,218,99.5,218,"*","*",72,33.0,72,33.0,"*","*","*","*",2547
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,"ELA","Y",50,50,100.0,50,16,32.0,19,38.0,"*","*","*","*",15,30.0,2523
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,"ELA","N",229,222,96.9,222,"*","*",63,28.4,95,42.8,"*","*","*","*",2580
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,"Math","Y",50,50,100.0,50,21,42.0,22,44.0,7,14.0,0,0.0,7,14.0,2509
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,"Math","N",229,222,96.9,222,56,25.2,77,34.7,55,24.8,34,15.3,89,40.1,2562
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",11,"ELA","Y",57,43,75.4,42,20,47.6,15,35.7,"*","*","*","*",7,16.7,2498
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",11,"ELA","N",247,145,58.7,141,"*","*",42,29.8,45,31.9,"*","*","*","*",2556
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",11,"Math","Y",57,48,84.2,48,38,79.2,"*","*","*","*","*","*","*","*",2472
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",11,"Math","N",247,151,61.1,151,81,53.6,"*","*","*","*","*","*","*","*",2535
"Willington School District","=""1600011""","Center School","=""1600111""",03,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Center School","=""1600111""",03,"ELA","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2446
"Willington School District","=""1600011""","Center School","=""1600111""",03,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Center School","=""1600111""",03,"Math","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2453
"Willington School District","=""1600011""","Center School","=""1600111""",04,"ELA","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Center School","=""1600111""",04,"ELA","N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2453
"Willington School District","=""1600011""","Center School","=""1600111""",04,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Center School","=""1600111""",04,"Math","N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2459
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",05,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",05,"ELA","N",35,33,94.3,33,"*","*","*","*","*","*","*","*","*","*",2538
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",05,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",05,"Math","N",35,33,94.3,33,"*","*","*","*","*","*","*","*","*","*",2536
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",06,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",06,"ELA","N",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*",2533
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",06,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",06,"Math","N",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*",2519
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",07,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",07,"ELA","N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*",2570
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",07,"Math","Y",11,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",07,"Math","N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*",2550
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",08,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",08,"ELA","N",40,39,97.5,39,"*","*","*","*","*","*","*","*","*","*",2594
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",08,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",08,"Math","N",40,39,97.5,39,"*","*","*","*","*","*","*","*","*","*",2600
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""",11,"ELA","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""",11,"Math","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",03,"ELA","Y",38,37,97.4,37,"*","*",14,37.8,"*","*",11,29.7,"*","*",2432
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",03,"ELA","N",30,30,100.0,30,7,23.3,"*","*","*","*",8,26.7,"*","*",2439
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",03,"Math","Y",37,37,100.0,37,"*","*",7,18.9,12,32.4,"*","*","*","*",2413
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",03,"Math","N",30,30,100.0,30,"*","*",7,23.3,9,30.0,"*","*","*","*",2459
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",04,"ELA","Y",55,54,98.2,53,30,56.6,10,18.9,"*","*","*","*",13,24.5,2423
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",04,"ELA","N",32,32,100.0,32,"*","*",11,34.4,8,25.0,"*","*","*","*",2452
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",04,"Math","Y",55,55,100.0,54,29,53.7,11,20.4,"*","*","*","*",14,25.9,2421
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",04,"Math","N",32,32,100.0,32,9,28.1,17,53.1,"*","*","*","*",6,18.8,2436
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",05,"ELA","Y",39,37,94.9,37,11,29.7,"*","*",11,29.7,"*","*","*","*",2490
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",05,"ELA","N",35,35,100.0,34,12,35.3,"*","*",11,32.4,"*","*","*","*",2487
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",05,"Math","Y",39,39,100.0,39,22,56.4,"*","*","*","*",0,0.0,"*","*",2452
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",05,"Math","N",35,35,100.0,34,16,47.1,10,29.4,"*","*","*","*","*","*",2470
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",06,"ELA","Y",47,46,97.9,46,"*","*",18,39.1,18,39.1,"*","*","*","*",2537
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",06,"ELA","N",36,36,100.0,35,"*","*",10,28.6,"*","*",12,34.3,"*","*",2562
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",06,"Math","Y",47,47,100.0,47,20,42.6,19,40.4,"*","*","*","*",8,17.0,2485
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",06,"Math","N",36,36,100.0,35,14,40.0,6,17.1,"*","*","*","*",15,42.9,2503
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",03,"ELA","Y",27,27,100.0,27,"*","*",6,22.2,13,48.1,"*","*","*","*",2417
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",03,"ELA","N",34,34,100.0,34,"*","*",9,26.5,10,29.4,"*","*","*","*",2481
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",03,"Math","Y",27,27,100.0,27,10,37.0,"*","*",7,25.9,"*","*","*","*",2412
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",03,"Math","N",34,34,100.0,34,"*","*",6,17.6,12,35.3,"*","*","*","*",2458
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",05,"ELA","Y",31,30,96.8,30,12,40.0,"*","*",9,30.0,"*","*","*","*",2473
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",05,"ELA","N",27,27,100.0,27,7,25.9,"*","*",12,44.4,"*","*","*","*",2524
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",05,"Math","Y",31,30,96.8,30,15,50.0,9,30.0,"*","*","*","*",6,20.0,2447
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",05,"Math","N",27,27,100.0,27,8,29.6,12,44.4,"*","*","*","*",7,25.9,2492
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",06,"ELA","Y",31,31,100.0,31,"*","*",9,29.0,9,29.0,"*","*","*","*",2523
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",06,"ELA","N",30,30,100.0,30,"*","*",9,30.0,15,50.0,"*","*","*","*",2536
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",06,"Math","Y",31,31,100.0,31,"*","*",12,38.7,7,22.6,"*","*","*","*",2512
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",06,"Math","N",30,30,100.0,30,"*","*",9,30.0,9,30.0,"*","*","*","*",2532
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",07,"ELA","Y",33,33,100.0,33,"*","*","*","*",8,24.2,"*","*","*","*",2517
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",07,"ELA","N",25,25,100.0,25,"*","*","*","*",14,56.0,"*","*","*","*",2570
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",07,"Math","Y",33,33,100.0,33,13,39.4,"*","*",7,21.2,"*","*","*","*",2494
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",07,"Math","N",25,25,100.0,25,6,24.0,"*","*",11,44.0,"*","*","*","*",2549
"Windham School District","=""1630011""","Natchaug School","=""1630111""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",04,"ELA","Y",46,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",04,"ELA","N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",04,"Math","Y",46,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",04,"Math","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",03,"ELA","Y",69,67,97.1,67,"*","*","*","*","*","*","*","*","*","*",2372
"Windham School District","=""1630011""","North Windham School","=""1630311""",03,"ELA","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",03,"Math","Y",69,69,100.0,69,"*","*","*","*","*","*","*","*","*","*",2372
"Windham School District","=""1630011""","North Windham School","=""1630311""",03,"Math","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",04,"ELA","Y",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2415
"Windham School District","=""1630011""","North Windham School","=""1630311""",04,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",04,"Math","Y",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2425
"Windham School District","=""1630011""","North Windham School","=""1630311""",04,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",05,"ELA","Y",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*",2466
"Windham School District","=""1630011""","North Windham School","=""1630311""",05,"ELA","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",05,"Math","Y",56,56,100.0,55,"*","*","*","*","*","*","*","*","*","*",2448
"Windham School District","=""1630011""","North Windham School","=""1630311""",05,"Math","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",03,"ELA","Y",37,37,100.0,36,"*","*","*","*","*","*","*","*","*","*",2357
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",03,"ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",03,"Math","Y",37,37,100.0,37,"*","*","*","*","*","*",0,0.0,"*","*",2381
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",03,"Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",04,"ELA","Y",40,38,95.0,37,"*","*","*","*","*","*","*","*","*","*",2407
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",04,"ELA","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",04,"Math","Y",42,41,97.6,41,"*","*","*","*","*","*",0,0.0,"*","*",2417
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",04,"Math","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",03,"ELA","Y",37,36,97.3,36,"*","*","*","*","*","*","*","*","*","*",2381
"Windham School District","=""1630011""","Windham Center School","=""1630511""",03,"ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",03,"Math","Y",37,34,91.9,34,"*","*","*","*","*","*","*","*","*","*",2369
"Windham School District","=""1630011""","Windham Center School","=""1630511""",03,"Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",04,"ELA","Y",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*",2410
"Windham School District","=""1630011""","Windham Center School","=""1630511""",04,"ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",04,"Math","Y",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*",2434
"Windham School District","=""1630011""","Windham Center School","=""1630511""",04,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",05,"ELA","Y",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2476
"Windham School District","=""1630011""","Windham Center School","=""1630511""",05,"ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",05,"Math","Y",32,32,100.0,32,"*","*","*","*",0,0.0,"*","*","*","*",2453
"Windham School District","=""1630011""","Windham Center School","=""1630511""",05,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""",11,"ELA","Y",81,77,95.1,77,50,64.9,19,24.7,"*","*","*","*",8,10.4,2478
"Windham School District","=""1630011""","Windham High School","=""1636111""",11,"ELA","N",36,36,100.0,36,17,47.2,"*","*",9,25.0,"*","*","*","*",2515
"Windham School District","=""1630011""","Windham High School","=""1636111""",11,"Math","Y",81,78,96.3,77,66,85.7,6,7.8,"*","*","*","*","*","*",2452
"Windham School District","=""1630011""","Windham High School","=""1636111""",11,"Math","N",36,36,100.0,36,22,61.1,8,22.2,"*","*","*","*","*","*",2487
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",06,"ELA","Y",152,148,97.4,148,"*","*",47,31.8,22,14.9,"*","*","*","*",2458
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",06,"ELA","N",24,24,100.0,24,"*","*",8,33.3,9,37.5,"*","*","*","*",2523
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",06,"Math","Y",152,149,98.0,148,99,66.9,"*","*",9,6.1,"*","*","*","*",2434
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",06,"Math","N",24,23,95.8,23,10,43.5,"*","*",8,34.8,"*","*","*","*",2503
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",07,"ELA","Y",153,148,96.7,147,74,50.3,44,29.9,"*","*","*","*",29,19.7,2477
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",07,"ELA","N",25,24,96.0,24,"*","*",8,33.3,7,29.2,"*","*","*","*",2528
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",07,"Math","Y",153,149,97.4,148,96,64.9,"*","*","*","*","*","*","*","*",2450
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",07,"Math","N",25,24,96.0,24,14,58.3,"*","*","*","*","*","*","*","*",2476
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",08,"ELA","Y",183,177,96.7,176,102,58.0,51,29.0,"*","*","*","*",23,13.1,2471
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",08,"ELA","N",36,34,94.4,34,"*","*",8,23.5,16,47.1,"*","*","*","*",2548
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",08,"Math","Y",182,174,95.6,173,135,78.0,19,11.0,"*","*","*","*",19,11.0,2434
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",08,"Math","N",36,35,97.2,35,15,42.9,11,31.4,"*","*","*","*",9,25.7,2522
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",03,"ELA","Y",49,49,100.0,49,10,20.4,15,30.6,16,32.7,8,16.3,24,49.0,2419
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",03,"ELA","N",76,73,96.1,73,12,16.4,18,24.7,23,31.5,20,27.4,43,58.9,2444
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",03,"Math","Y",50,50,100.0,50,18,36.0,"*","*",18,36.0,"*","*","*","*",2408
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",03,"Math","N",76,74,97.4,73,"*","*",20,27.4,25,34.2,"*","*","*","*",2429
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",04,"ELA","Y",55,55,100.0,55,26,47.3,13,23.6,9,16.4,7,12.7,16,29.1,2440
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",04,"ELA","N",78,78,100.0,78,19,24.4,22,28.2,18,23.1,19,24.4,37,47.4,2477
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",04,"Math","Y",55,55,100.0,55,26,47.3,19,34.5,"*","*","*","*",10,18.2,2425
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",04,"Math","N",78,78,100.0,78,"*","*",38,48.7,21,26.9,"*","*","*","*",2460
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",05,"ELA","Y",47,47,100.0,47,17,36.2,"*","*",15,31.9,"*","*","*","*",2472
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",05,"ELA","N",73,73,100.0,73,"*","*",18,24.7,34,46.6,"*","*","*","*",2521
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",05,"Math","Y",47,45,95.7,45,22,48.9,18,40.0,"*","*","*","*","*","*",2454
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",05,"Math","N",73,72,98.6,72,14,19.4,38,52.8,"*","*","*","*","*","*",2501
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",11,"ELA","Y",43,40,93.0,40,19,47.5,11,27.5,"*","*","*","*",10,25.0,2498
