"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",162,161,99.4,161,15,9.3,33,20.5,43,26.7,70,43.5,113,70.2
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",220,216,98.2,216,12,5.6,34,15.7,78,36.1,92,42.6,170,78.7
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",202,196,97.0,196,20,10.2,27,13.8,51,26.0,98,50.0,149,76.0
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",220,215,97.7,215,14,6.5,45,20.9,85,39.5,71,33.0,156,72.6
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",151,143,94.7,143,20,14.0,35,24.5,60,42.0,28,19.6,88,61.5
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",127,124,97.6,124,11,8.9,22,17.7,40,32.3,51,41.1,91,73.4
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",260,259,99.6,259,87,33.6,53,20.5,59,22.8,60,23.2,119,45.9
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",268,260,97.0,259,57,22.0,65,25.1,101,39.0,36,13.9,137,52.9
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",467,461,98.7,461,37,8.0,72,15.6,186,40.3,166,36.0,352,76.4
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",309,307,99.4,307,37,12.1,62,20.2,134,43.6,74,24.1,208,67.8
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",381,370,97.1,370,27,7.3,52,14.1,143,38.6,148,40.0,291,78.6
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",370,363,98.1,363,25,6.9,51,14.0,163,44.9,124,34.2,287,79.1
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",92,87,94.6,87,10,11.5,8,9.2,32,36.8,37,42.5,69,79.3
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",61,54,88.5,54,"*","*","*","*",25,46.3,14,25.9,39,72.2
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",132,130,98.5,130,27,20.8,29,22.3,56,43.1,18,13.8,74,56.9
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",44,41,93.2,41,"*","*","*","*",11,26.8,23,56.1,34,82.9
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",310,298,96.1,298,27,9.1,56,18.8,139,46.6,76,25.5,215,72.1
"Regional School District 07","=""2070012""","STEP","=""2079312""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",567,561,98.9,558,48,8.6,113,20.3,264,47.3,133,23.8,397,71.1
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",786,776,98.7,776,83,10.7,166,21.4,317,40.9,210,27.1,527,67.9
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",180,177,98.3,177,10,5.6,28,15.8,44,24.9,95,53.7,139,78.5
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",167,164,98.2,164,14,8.5,34,20.7,42,25.6,74,45.1,116,70.7
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",42,42,100.0,42,"*","*","*","*",18,42.9,16,38.1,34,81.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",176,176,100.0,176,13,7.4,29,16.5,85,48.3,49,27.8,134,76.1
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",32,31,96.9,31,"*","*","*","*",6,19.4,18,58.1,24,77.4
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",59,59,100.0,59,"*","*","*","*",15,25.4,30,50.8,45,76.3
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",140,140,100.0,140,23,16.4,35,25.0,32,22.9,50,35.7,82,58.6
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",317,316,99.7,316,35,11.1,84,26.6,136,43.0,61,19.3,197,62.3
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",111,107,96.4,107,13,12.1,19,17.8,35,32.7,40,37.4,75,70.1
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",259,255,98.5,255,17,6.7,46,18.0,105,41.2,87,34.1,192,75.3
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",140,137,97.9,137,12,8.8,33,24.1,41,29.9,51,37.2,92,67.2
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",189,189,100.0,189,21,11.1,34,18.0,57,30.2,77,40.7,134,70.9
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",332,331,99.7,331,54,16.3,87,26.3,134,40.5,56,16.9,190,57.4
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",206,202,98.1,202,13,6.4,29,14.4,58,28.7,102,50.5,160,79.2
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",242,240,99.2,240,13,5.4,25,10.4,65,27.1,137,57.1,202,84.2
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",444,441,99.3,441,28,6.3,75,17.0,188,42.6,150,34.0,338,76.6
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",188,188,100.0,188,23,12.2,29,15.4,58,30.9,78,41.5,136,72.3
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",187,186,99.5,186,8,4.3,25,13.4,62,33.3,91,48.9,153,82.3
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",543,533,98.2,533,39,7.3,94,17.6,205,38.5,195,36.6,400,75.0
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",565,509,90.1,509,74,14.5,137,26.9,211,41.5,87,17.1,298,58.5
"Regional School District 16","=""2160012""","Prospect Elementary School","=""2160512""",308,300,97.4,300,31,10.3,57,19.0,92,30.7,120,40.0,212,70.7
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",96,96,100.0,96,"*","*","*","*",26,27.1,44,45.8,70,72.9
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",105,105,100.0,105,6,5.7,25,23.8,24,22.9,50,47.6,74,70.5
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",749,744,99.3,744,82,11.0,112,15.1,274,36.8,276,37.1,550,73.9
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",106,105,99.1,105,6,5.7,20,19.0,36,34.3,43,41.0,79,75.2
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",107,107,100.0,107,9,8.4,10,9.3,29,27.1,59,55.1,88,82.2
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",348,344,98.9,344,19,5.5,63,18.3,154,44.8,108,31.4,262,76.2
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",149,147,98.7,147,7,4.8,8,5.4,45,30.6,87,59.2,132,89.8
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",156,149,95.5,149,10,6.7,17,11.4,26,17.4,96,64.4,122,81.9
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",206,206,100.0,206,9,4.4,10,4.9,53,25.7,134,65.0,187,90.8
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",764,751,98.3,751,44,5.9,97,12.9,322,42.9,288,38.3,610,81.2
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",196,194,99.0,194,10,5.2,24,12.4,52,26.8,108,55.7,160,82.5
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",191,185,96.9,185,10,5.4,13,7.0,47,25.4,115,62.2,162,87.6
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",208,206,99.0,206,11,5.3,8,3.9,40,19.4,147,71.4,187,90.8
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",499,473,94.8,473,35,7.4,84,17.8,183,38.7,171,36.2,354,74.8
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",160,158,98.8,158,13,8.2,15,9.5,39,24.7,91,57.6,130,82.3
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",625,621,99.4,621,79,12.7,146,23.5,248,39.9,148,23.8,396,63.8
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",235,235,100.0,235,33,14.0,38,16.2,75,31.9,89,37.9,164,69.8
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",277,276,99.6,276,26,9.4,42,15.2,60,21.7,148,53.6,208,75.4
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",246,246,100.0,246,16,6.5,28,11.4,83,33.7,119,48.4,202,82.1
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",160,160,100.0,160,8,5.0,22,13.8,58,36.3,72,45.0,130,81.3
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",57,55,96.5,55,7,12.7,12,21.8,18,32.7,18,32.7,36,65.5
"Seymour School District","=""1240011""","Bungay School","=""1240111""",246,243,98.8,243,49,20.2,55,22.6,72,29.6,67,27.6,139,57.2
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",252,252,100.0,252,48,19.0,51,20.2,83,32.9,70,27.8,153,60.7
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",562,558,99.3,558,110,19.7,155,27.8,221,39.6,72,12.9,293,52.5
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",104,102,98.1,102,26,25.5,25,24.5,29,28.4,22,21.6,51,50.0
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",119,119,100.0,119,9,7.6,17,14.3,33,27.7,60,50.4,93,78.2
"Shelton School District","=""1260011""","Behavior Modification","=""1260211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",138,138,100.0,138,15,10.9,22,15.9,37,26.8,64,46.4,101,73.2
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",189,189,100.0,189,20,10.6,36,19.0,54,28.6,79,41.8,133,70.4
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",862,853,99.0,852,92,10.8,193,22.7,347,40.7,220,25.8,567,66.5
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",168,165,98.2,165,28,17.0,24,14.5,35,21.2,78,47.3,113,68.5
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",739,732,99.1,732,76,10.4,107,14.6,272,37.2,277,37.8,549,75.0
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",90,89,98.9,89,12,13.5,13,14.6,25,28.1,39,43.8,64,71.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""",222,174,78.4,174,22,12.6,31,17.8,65,37.4,56,32.2,121,69.5
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",129,129,100.0,129,18,14.0,35,27.1,55,42.6,21,16.3,76,58.9
"Simsbury School District","=""1280011""","Central School","=""1280111""",228,228,100.0,228,6,2.6,18,7.9,71,31.1,133,58.3,204,89.5
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",699,698,99.9,698,46,6.6,103,14.8,260,37.2,289,41.4,549,78.7
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",233,231,99.1,231,20,8.7,38,16.5,77,33.3,96,41.6,173,74.9
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",372,371,99.7,371,25,6.7,51,13.7,112,30.2,183,49.3,295,79.5
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",165,165,100.0,165,11,6.7,20,12.1,46,27.9,88,53.3,134,81.2
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",235,235,100.0,235,10,4.3,29,12.3,54,23.0,142,60.4,196,83.4
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",362,340,93.9,340,"*","*",79,23.2,121,35.6,"*","*","*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*","*","*","*","*","*","*","*","*","*",126,39.0,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",184,182,98.9,182,7,3.8,24,13.2,59,32.4,92,50.5,151,83.0
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",178,176,98.9,176,18,10.2,20,11.4,62,35.2,76,43.2,138,78.4
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",198,197,99.5,197,11,5.6,21,10.7,61,31.0,104,52.8,165,83.8
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",187,185,98.9,185,13,7.0,30,16.2,45,24.3,97,52.4,142,76.8
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",963,952,98.9,952,88,9.2,166,17.4,392,41.2,306,32.1,698,73.3
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",148,147,99.3,147,7,4.8,23,15.6,45,30.6,72,49.0,117,79.6
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",844,835,98.9,835,101,12.1,155,18.6,385,46.1,194,23.2,579,69.3
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",322,321,99.7,321,54,16.8,62,19.3,105,32.7,100,31.2,205,63.9
"Southington School District","=""1310011""","EASE","=""1310511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",154,154,100.0,154,26,16.9,29,18.8,47,30.5,52,33.8,99,64.3
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",192,191,99.5,191,32,16.8,35,18.3,58,30.4,66,34.6,124,64.9
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",740,739,99.9,739,80,10.8,179,24.2,309,41.8,171,23.1,480,65.0
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",149,146,98.0,146,18,12.3,25,17.1,43,29.5,60,41.1,103,70.5
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",123,122,99.2,122,16,13.1,32,26.2,39,32.0,35,28.7,74,60.7
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",161,157,97.5,157,19,12.1,27,17.2,54,34.4,57,36.3,111,70.7
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",220,219,99.5,219,36,16.4,61,27.9,54,24.7,68,31.1,122,55.7
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",177,176,99.4,176,7,4.0,33,18.8,55,31.3,81,46.0,136,77.3
"Sprague School District","=""1330011""","Sayles School","=""1330111""",220,219,99.5,219,52,23.7,52,23.7,84,38.4,31,14.2,115,52.5
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",346,338,97.7,338,"*","*",72,21.3,"*","*",87,25.7,"*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","*","*","*","*","*","*","*","*",149,45.6,"*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",516,511,99.0,511,140,27.4,130,25.4,156,30.5,85,16.6,241,47.2
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",285,282,98.9,282,84,29.8,67,23.8,71,25.2,60,21.3,131,46.5
"Stamford School District","=""1350011""","Dolan School","=""1355311""",496,491,99.0,491,119,24.2,126,25.7,178,36.3,68,13.8,246,50.1
"Stamford School District","=""1350011""","Hart School","=""1352211""",294,293,99.7,293,65,22.2,58,19.8,75,25.6,95,32.4,170,58.0
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",311,308,99.0,308,89,28.9,82,26.6,86,27.9,51,16.6,137,44.5
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",218,218,100.0,218,44,20.2,52,23.9,68,31.2,54,24.8,122,56.0
"Stamford School District","=""1350011""","Newfield School","=""1350611""",311,308,99.0,308,95,30.8,73,23.7,69,22.4,71,23.1,140,45.5
"Stamford School District","=""1350011""","Northeast School","=""1351811""",352,347,98.6,347,116,33.4,74,21.3,76,21.9,81,23.3,157,45.2
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",799,786,98.4,786,248,31.6,208,26.5,234,29.8,96,12.2,330,42.0
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",524,523,99.8,523,88,16.8,112,21.4,185,35.4,138,26.4,323,61.8
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",298,294,98.7,294,81,27.6,68,23.1,85,28.9,60,20.4,145,49.3
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",705,700,99.3,700,97,13.9,156,22.3,281,40.1,166,23.7,447,63.9
"Stamford School District","=""1350011""","Springdale School","=""1351111""",327,326,99.7,326,107,32.8,82,25.2,68,20.9,69,21.2,137,42.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",334,334,100.0,334,99,29.6,82,24.6,86,25.7,67,20.1,153,45.8
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",317,314,99.1,314,95,30.3,76,24.2,83,26.4,60,19.1,143,45.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",612,609,99.5,609,225,36.9,139,22.8,162,26.6,83,13.6,245,40.2
"Stamford School District","=""1350011""","Westover School","=""1351411""",328,325,99.1,325,62,19.1,60,18.5,77,23.7,126,38.8,203,62.5
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",283,278,98.2,278,51,18.3,72,25.9,97,34.9,58,20.9,155,55.8
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",175,171,97.7,171,15,8.8,16,9.4,45,26.3,95,55.6,140,81.9
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",402,392,97.5,392,54,13.8,69,17.6,144,36.7,125,31.9,269,68.6
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",263,261,99.2,261,30,11.5,53,20.3,107,41.0,71,27.2,178,68.2
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",147,146,99.3,146,22,15.1,19,13.0,37,25.3,68,46.6,105,71.9
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",305,301,98.7,301,42,14.0,76,25.2,99,32.9,84,27.9,183,60.8
"Stratford School District","=""1380011""","Chapel School","=""1380311""",301,297,98.7,297,96,32.3,72,24.2,91,30.6,38,12.8,129,43.4
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",551,544,98.7,544,155,28.5,135,24.8,175,32.2,79,14.5,254,46.7
"Stratford School District","=""1380011""","Franklin School","=""1380411""",134,134,100.0,134,43,32.1,41,30.6,35,26.1,15,11.2,50,37.3
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",558,558,100.0,558,130,23.3,159,28.5,209,37.5,60,10.8,269,48.2
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",141,141,100.0,141,35,24.8,39,27.7,40,28.4,27,19.1,67,47.5
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",255,255,100.0,255,78,30.6,73,28.6,65,25.5,39,15.3,104,40.8
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",346,345,99.7,345,82,23.8,79,22.9,111,32.2,73,21.2,184,53.3
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",407,404,99.3,404,65,16.1,85,21.0,123,30.4,131,32.4,254,62.9
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",199,197,99.0,197,56,28.4,48,24.4,64,32.5,29,14.7,93,47.2
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",561,551,98.2,551,61,11.1,105,19.1,215,39.0,170,30.9,385,69.9
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",98,98,100.0,98,44,44.9,37,37.8,"*","*","*","*",17,17.3
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",172,168,97.7,168,38,22.6,52,31.0,57,33.9,21,12.5,78,46.4
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",68,67,98.5,67,20,29.9,21,31.3,18,26.9,8,11.9,26,38.8
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",217,216,99.5,216,57,26.4,51,23.6,65,30.1,43,19.9,108,50.0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",168,168,100.0,168,26,15.5,40,23.8,67,39.9,35,20.8,102,60.7
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",159,153,96.2,153,48,31.4,51,33.3,36,23.5,18,11.8,54,35.3
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",338,322,95.3,322,96,29.8,108,33.5,92,28.6,26,8.1,118,36.6
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",544,544,100.0,544,46,8.5,102,18.8,152,27.9,244,44.9,396,72.8
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",662,657,99.2,657,64,9.7,137,20.9,284,43.2,172,26.2,456,69.4
"Torrington School District","=""1430011""","East School","=""1430111""",187,171,91.4,171,30,17.5,42,24.6,45,26.3,54,31.6,99,57.9
"Torrington School District","=""1430011""","Forbes School","=""1430211""",185,180,97.3,180,67,37.2,44,24.4,47,26.1,22,12.2,69,38.3
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",142,140,98.6,140,22,15.7,32,22.9,46,32.9,40,28.6,86,61.4
"Torrington School District","=""1430011""","Torringford School","=""1430911""",340,334,98.2,334,71,21.3,86,25.7,105,31.4,72,21.6,177,53.0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",1006,960,95.4,960,287,29.9,307,32.0,312,32.5,54,5.6,366,38.1
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",193,192,99.5,192,39,20.3,61,31.8,50,26.0,42,21.9,92,47.9
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",129,124,96.1,124,85,68.5,25,20.2,"*","*","*","*",14,11.3
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",257,257,100.0,257,8,3.1,31,12.1,75,29.2,143,55.6,218,84.8
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",247,246,99.6,246,8,3.3,38,15.4,50,20.3,150,61.0,200,81.3
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",297,296,99.7,296,18,6.1,36,12.2,75,25.3,167,56.4,242,81.8
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",749,728,97.2,727,36,5.0,84,11.6,269,37.0,338,46.5,607,83.5
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",201,200,99.5,200,8,4.0,20,10.0,44,22.0,128,64.0,172,86.0
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",787,774,98.3,774,56,7.2,104,13.4,303,39.1,311,40.2,614,79.3
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",266,266,100.0,266,18,6.8,41,15.4,74,27.8,133,50.0,207,77.8
"Trumbull School District","=""1440011""","REACH","=""1440511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",197,193,98.0,193,10,5.2,20,10.4,56,29.0,107,55.4,163,84.5
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",49,49,100.0,49,8,16.3,10,20.4,16,32.7,15,30.6,31,63.3
"Vernon School District","=""1460011""","Northeast School","=""1460311""",137,137,100.0,137,32,23.4,27,19.7,48,35.0,30,21.9,78,56.9
"Vernon School District","=""1460011""","Center Road School","=""1461411""",241,239,99.2,238,72,30.3,50,21.0,61,25.6,55,23.1,116,48.7
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",107,104,97.2,104,28,26.9,23,22.1,29,27.9,24,23.1,53,51.0
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",105,105,100.0,105,40,38.1,22,21.0,30,28.6,13,12.4,43,41.0
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",133,132,99.2,132,51,38.6,29,22.0,31,23.5,21,15.9,52,39.4
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",672,660,98.2,660,191,28.9,192,29.1,200,30.3,77,11.7,277,42.0
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",720,711,98.8,711,119,16.7,174,24.5,292,41.1,126,17.7,418,58.8
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",694,680,98.0,680,113,16.6,194,28.5,281,41.3,92,13.5,373,54.9
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",271,271,100.0,271,56,20.7,65,24.0,92,33.9,58,21.4,150,55.4
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",329,329,100.0,329,59,17.9,87,26.4,95,28.9,88,26.7,183,55.6
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",337,335,99.4,335,71,21.2,85,25.4,96,28.7,83,24.8,179,53.4
