"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","N",114,112,98.2,112,12,10.7,16,14.3,41,36.6,43,38.4,84,75.0
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Y",303,298,98.3,296,114,38.5,100,33.8,74,25.0,8,2.7,82,27.7
"Stamford School District","=""1350011""","Dolan School","=""1355311""","N",227,227,100.0,227,10,4.4,63,27.8,115,50.7,39,17.2,154,67.8
"Stamford School District","=""1350011""","Hart School","=""1352211""","Y",157,156,99.4,155,54,34.8,45,29.0,42,27.1,14,9.0,56,36.1
"Stamford School District","=""1350011""","Hart School","=""1352211""","N",131,131,100.0,131,15,11.5,12,9.2,33,25.2,71,54.2,104,79.4
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Y",179,175,97.8,175,78,44.6,60,34.3,28,16.0,9,5.1,37,21.1
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","N",96,93,96.9,93,12,12.9,22,23.7,29,31.2,30,32.3,59,63.4
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Y",152,148,97.4,148,61,41.2,41,27.7,35,23.6,11,7.4,46,31.1
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","N",84,83,98.8,83,9,10.8,18,21.7,30,36.1,26,31.3,56,67.5
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Y",176,174,98.9,174,78,44.8,53,30.5,33,19.0,10,5.7,43,24.7
"Stamford School District","=""1350011""","Newfield School","=""1350611""","N",120,116,96.7,115,8,7.0,20,17.4,48,41.7,39,33.9,87,75.7
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Y",188,166,88.3,166,80,48.2,50,30.1,25,15.1,11,6.6,36,21.7
"Stamford School District","=""1350011""","Northeast School","=""1351811""","N",154,153,99.4,153,8,5.2,23,15.0,50,32.7,72,47.1,122,79.7
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Y",441,434,98.4,434,185,42.6,150,34.6,85,19.6,14,3.2,99,22.8
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","N",306,301,98.4,301,23,7.6,65,21.6,151,50.2,62,20.6,213,70.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Y",241,237,98.3,237,72,30.4,77,32.5,71,30.0,17,7.2,88,37.1
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","N",287,282,98.3,281,7,2.5,35,12.5,99,35.2,140,49.8,239,85.1
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Y",182,178,97.8,178,94,52.8,42,23.6,28,15.7,14,7.9,42,23.6
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","N",92,89,96.7,89,12,13.5,17,19.1,31,34.8,29,32.6,60,67.4
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Y",341,339,99.4,339,48,14.2,105,31.0,140,41.3,46,13.6,186,54.9
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","N",328,326,99.4,326,7,2.1,49,15.0,155,47.5,115,35.3,270,82.8
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Y",199,199,100.0,198,81,40.9,52,26.3,46,23.2,19,9.6,65,32.8
"Stamford School District","=""1350011""","Springdale School","=""1351111""","N",118,117,99.2,117,16,13.7,23,19.7,38,32.5,40,34.2,78,66.7
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Y",247,227,91.9,226,94,41.6,77,34.1,42,18.6,13,5.8,55,24.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",194,190,97.9,190,47,24.7,56,29.5,54,28.4,33,17.4,87,45.8
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Y",176,176,100.0,176,86,48.9,35,19.9,37,21.0,18,10.2,55,31.3
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","N",118,118,100.0,117,12,10.3,26,22.2,37,31.6,42,35.9,79,67.5
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Y",61,54,88.5,54,11,20.4,19,35.2,15,27.8,9,16.7,24,44.4
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",112,105,93.8,105,13,12.4,22,21.0,33,31.4,37,35.2,70,66.7
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Y",242,235,97.1,234,98,41.9,58,24.8,60,25.6,18,7.7,78,33.3
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","N",83,83,100.0,83,13,15.7,13,15.7,32,38.6,25,30.1,57,68.7
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Y",344,289,84.0,289,118,40.8,93,32.2,68,23.5,10,3.5,78,27.0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","N",274,270,98.5,270,18,6.7,54,20.0,106,39.3,92,34.1,198,73.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Y",240,215,89.6,215,89,41.4,82,38.1,"*","*","*","*",44,20.5
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",217,211,97.2,211,"*","*",54,25.6,81,38.4,"*","*","*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Y",179,175,97.8,175,60,34.3,54,30.9,43,24.6,18,10.3,61,34.9
"Stamford School District","=""1350011""","Westover School","=""1351411""","N",140,138,98.6,138,6,4.3,12,8.7,35,25.4,85,61.6,120,87.0
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Y",126,125,99.2,125,51,40.8,41,32.8,"*","*","*","*",33,26.4
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","N",186,185,99.5,185,"*","*",53,28.6,69,37.3,"*","*","*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Y",48,48,100.0,48,"*","*",10,20.8,"*","*",16,33.3,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","N",129,126,97.7,126,"*","*","*","*",26,20.6,91,72.2,117,92.9
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Y",79,71,89.9,71,"*","*",25,35.2,21,29.6,"*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","N",317,295,93.1,291,"*","*",53,18.2,126,43.3,"*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Y",129,126,97.7,126,48,38.1,40,31.7,26,20.6,12,9.5,38,30.2
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","N",169,163,96.4,163,12,7.4,28,17.2,77,47.2,46,28.2,123,75.5
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Y",43,16,37.2,16,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",147,33,22.4,33,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Y",58,57,98.3,57,"*","*",14,24.6,"*","*",19,33.3,"*","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","N",74,73,98.6,73,"*","*","*","*",18,24.7,39,53.4,57,78.1
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Y",131,129,98.5,129,32,24.8,35,27.1,38,29.5,24,18.6,62,48.1
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","N",195,194,99.5,194,17,8.8,41,21.1,66,34.0,70,36.1,136,70.1
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Y",118,114,96.6,114,20,17.5,34,29.8,41,36.0,19,16.7,60,52.6
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",182,178,97.8,178,7,3.9,30,16.9,91,51.1,50,28.1,141,79.2
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Y",153,150,98.0,150,53,35.3,45,30.0,41,27.3,11,7.3,52,34.7
"Stratford School District","=""1380011""","Chapel School","=""1380311""","N",144,143,99.3,143,28,19.6,41,28.7,47,32.9,27,18.9,74,51.7
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Y",262,257,98.1,255,77,30.2,87,34.1,74,29.0,17,6.7,91,35.7
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","N",253,239,94.5,238,25,10.5,51,21.4,94,39.5,68,28.6,162,68.1
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Y",105,105,100.0,105,"*","*","*","*",26,24.8,15,14.3,41,39.0
"Stratford School District","=""1380011""","Franklin School","=""1380411""","N",29,29,100.0,29,"*","*","*","*",11,37.9,10,34.5,21,72.4
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Y",318,311,97.8,311,88,28.3,113,36.3,89,28.6,21,6.8,110,35.4
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","N",247,247,100.0,247,25,10.1,68,27.5,108,43.7,46,18.6,154,62.3
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Y",85,85,100.0,85,38,44.7,24,28.2,"*","*","*","*",23,27.1
"Stratford School District","=""1380011""","Lordship School","=""1380811""","N",66,66,100.0,66,"*","*",17,25.8,24,36.4,"*","*","*","*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Y",169,169,100.0,169,71,42.0,43,25.4,46,27.2,9,5.3,55,32.5
"Stratford School District","=""1380011""","Nichols School","=""1380911""","N",97,97,100.0,97,23,23.7,25,25.8,26,26.8,23,23.7,49,50.5
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Y",231,228,98.7,228,73,32.0,74,32.5,62,27.2,19,8.3,81,35.5
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","N",109,109,100.0,109,8,7.3,31,28.4,40,36.7,30,27.5,70,64.2
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Y",135,134,99.3,134,45,33.6,32,23.9,33,24.6,24,17.9,57,42.5
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","N",259,256,98.8,255,20,7.8,38,14.9,96,37.6,101,39.6,197,77.3
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Y",98,85,86.7,85,"*","*",28,32.9,35,41.2,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",124,111,89.5,111,"*","*",24,21.6,45,40.5,"*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Y",99,98,99.0,98,"*","*",32,32.7,24,24.5,"*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","N",126,126,100.0,126,"*","*","*","*",46,36.5,38,30.2,84,66.7
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Y",92,85,92.4,83,29,34.9,21,25.3,22,26.5,11,13.3,33,39.8
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","N",413,407,98.5,406,25,6.2,77,19.0,139,34.2,165,40.6,304,74.9
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Y",29,23,79.3,23,11,47.8,6,26.1,6,26.1,0,0.0,6,26.1
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",175,168,96.0,168,18,10.7,31,18.5,76,45.2,43,25.6,119,70.8
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Y",94,87,92.6,86,23,26.7,29,33.7,24,27.9,10,11.6,34,39.5
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","N",468,461,98.5,461,18,3.9,68,14.8,211,45.8,164,35.6,375,81.3
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y",114,114,100.0,114,"*","*",52,45.6,27,23.7,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N",22,21,95.5,21,"*","*","*","*",10,47.6,0,0.0,10,47.6
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",144,118,81.9,118,45,38.1,41,34.7,"*","*","*","*",32,27.1
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",140,112,80.0,112,"*","*",37,33.0,37,33.0,"*","*","*","*"
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","Y",21,21,100.0,21,9,42.9,"*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","N",40,39,97.5,39,6,15.4,"*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Y",80,80,100.0,80,30,37.5,21,26.3,20,25.0,9,11.3,29,36.3
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","N",160,159,99.4,159,19,11.9,38,23.9,73,45.9,29,18.2,102,64.2
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",67,65,97.0,65,"*","*",27,41.5,20,30.8,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",136,134,98.5,134,"*","*",29,21.6,66,49.3,"*","*","*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Y",71,69,97.2,68,33,48.5,17,25.0,"*","*","*","*",18,26.5
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","N",87,82,94.3,82,"*","*",23,28.0,22,26.8,"*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Y",123,119,96.7,118,38,32.2,42,35.6,"*","*","*","*",38,32.2
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","N",215,206,95.8,206,"*","*",47,22.8,111,53.9,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Y",32,27,84.4,27,"*","*",11,40.7,10,37.0,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N",44,44,100.0,44,0,0.0,20,45.5,"*","*","*","*",24,54.5
"Tolland School District","=""1420011""","TALC","=""1420311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","TALC","=""1420311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Y",34,25,73.5,25,16,64.0,"*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",175,143,81.7,143,39,27.3,"*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Y",104,104,100.0,104,29,27.9,32,30.8,32,30.8,11,10.6,43,41.3
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","N",471,469,99.6,469,16,3.4,56,11.9,147,31.3,250,53.3,397,84.6
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Y",99,96,97.0,96,33,34.4,32,33.3,"*","*","*","*",31,32.3
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","N",576,575,99.8,575,"*","*",106,18.4,274,47.7,"*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","Y",75,65,86.7,65,"*","*",25,38.5,18,27.7,12,18.5,30,46.2
"Torrington School District","=""1430011""","East School","=""1430111""","N",110,83,75.5,83,"*","*",12,14.5,35,42.2,32,38.6,67,80.7
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Y",123,121,98.4,121,43,35.5,30,24.8,29,24.0,19,15.7,48,39.7
"Torrington School District","=""1430011""","Forbes School","=""1430211""","N",61,60,98.4,60,10,16.7,10,16.7,27,45.0,13,21.7,40,66.7
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Y",104,104,100.0,104,"*","*",36,34.6,30,28.8,"*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","N",52,51,98.1,51,"*","*","*","*",19,37.3,17,33.3,36,70.6
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Y",145,143,98.6,142,38,26.8,43,30.3,44,31.0,17,12.0,61,43.0
"Torrington School District","=""1430011""","Torringford School","=""1430911""","N",182,181,99.5,181,17,9.4,31,17.1,69,38.1,64,35.4,133,73.5
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",94,78,83.0,77,39,50.6,22,28.6,"*","*","*","*",16,20.8
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",143,115,80.4,113,"*","*",38,33.6,44,38.9,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Y",540,504,93.3,502,187,37.3,166,33.1,136,27.1,13,2.6,149,29.7
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","N",457,430,94.1,429,69,16.1,116,27.0,191,44.5,53,12.4,244,56.9
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Y",180,177,98.3,177,"*","*","*","*",47,26.6,32,18.1,79,44.6
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","N",25,24,96.0,24,"*","*","*","*",12,50.0,6,25.0,18,75.0
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Y",40,38,95.0,38,17,44.7,8,21.1,8,21.1,"*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","N",218,217,99.5,217,8,3.7,29,13.4,79,36.4,"*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Y",34,34,100.0,34,6,17.6,14,41.2,8,23.5,6,17.6,14,41.2
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","N",217,214,98.6,214,8,3.7,25,11.7,60,28.0,121,56.5,181,84.6
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Y",71,70,98.6,70,"*","*",18,25.7,"*","*",22,31.4,"*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","N",235,234,99.6,234,"*","*","*","*",74,31.6,142,60.7,216,92.3
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Y",136,128,94.1,127,49,38.6,34,26.8,37,29.1,7,5.5,44,34.6
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","N",608,576,94.7,573,46,8.0,122,21.3,260,45.4,145,25.3,405,70.7
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Y",29,29,100.0,29,"*","*","*","*",9,31.0,7,24.1,16,55.2
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","N",184,184,100.0,184,"*","*","*","*",47,25.5,122,66.3,169,91.8
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Y",148,131,88.5,131,42,32.1,48,36.6,34,26.0,7,5.3,41,31.3
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","N",634,586,92.4,586,33,5.6,148,25.3,268,45.7,137,23.4,405,69.1
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Y",83,78,94.0,78,22,28.2,22,28.2,28,35.9,6,7.7,34,43.6
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","N",196,194,99.0,194,7,3.6,28,14.4,62,32.0,97,50.0,159,82.0
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Y",31,31,100.0,31,15,48.4,8,25.8,"*","*","*","*",8,25.8
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","N",160,159,99.4,159,8,5.0,14,8.8,"*","*","*","*",137,86.2
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",81,39,48.1,39,11,28.2,9,23.1,13,33.3,6,15.4,19,48.7
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",450,219,48.7,219,21,9.6,29,13.2,72,32.9,97,44.3,169,77.2
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y",20,15,75.0,8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y",35,32,91.4,31,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Y",70,70,100.0,70,"*","*",21,30.0,21,30.0,"*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","N",49,49,100.0,49,"*","*","*","*",19,38.8,19,38.8,38,77.6
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Y",97,91,93.8,91,61,67.0,18,19.8,"*","*","*","*",12,13.2
"Vernon School District","=""1460011""","Center Road School","=""1461411""","N",157,152,96.8,152,"*","*",41,27.0,48,31.6,"*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Y",39,39,100.0,38,23,60.5,8,21.1,7,18.4,0,0.0,7,18.4
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","N",70,68,97.1,67,6,9.0,14,20.9,26,38.8,21,31.3,47,70.1
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Y",79,78,98.7,78,34,43.6,27,34.6,"*","*","*","*",17,21.8
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","N",40,37,92.5,37,9,24.3,12,32.4,"*","*","*","*",16,43.2
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",63,58,92.1,58,"*","*",20,34.5,19,32.8,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",106,105,99.1,105,"*","*","*","*",44,41.9,52,49.5,96,91.4
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Y",86,84,97.7,84,31,36.9,28,33.3,16,19.0,9,10.7,25,29.8
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","N",67,66,98.5,66,12,18.2,20,30.3,19,28.8,15,22.7,34,51.5
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Y",306,299,97.7,299,137,45.8,89,29.8,"*","*","*","*",73,24.4
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",351,343,97.7,343,"*","*",111,32.4,129,37.6,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Y",69,68,98.6,68,"*","*",20,29.4,24,35.3,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",121,121,100.0,121,"*","*","*","*",52,43.0,50,41.3,102,84.3
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Y",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Y",195,194,99.5,194,55,28.4,72,37.1,51,26.3,16,8.2,67,34.5
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","N",487,479,98.4,479,28,5.8,94,19.6,250,52.2,107,22.3,357,74.5
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Y",190,178,93.7,178,83,46.6,60,33.7,24,13.5,11,6.2,35,19.7
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","N",513,499,97.3,499,71,14.2,150,30.1,216,43.3,62,12.4,278,55.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",71,64,90.1,64,"*","*",20,31.3,18,28.1,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",212,205,96.7,205,"*","*","*","*",104,50.7,64,31.2,168,82.0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",47,42,89.4,41,13,31.7,15,36.6,"*","*","*","*",13,31.7
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",188,187,99.5,187,"*","*",42,22.5,77,41.2,"*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Y",119,114,95.8,114,43,37.7,26,22.8,39,34.2,6,5.3,45,39.5
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","N",168,167,99.4,167,17,10.2,28,16.8,64,38.3,58,34.7,122,73.1
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Y",129,128,99.2,128,42,32.8,51,39.8,26,20.3,9,7.0,35,27.3
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","N",232,230,99.1,230,43,18.7,44,19.1,70,30.4,73,31.7,143,62.2
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Y",111,110,99.1,110,46,41.8,34,30.9,23,20.9,7,6.4,30,27.3
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","N",221,220,99.5,220,21,9.5,37,16.8,80,36.4,82,37.3,162,73.6
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Y",56,55,98.2,55,19,34.5,20,36.4,"*","*","*","*",16,29.1
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","N",282,281,99.6,281,"*","*",49,17.4,103,36.7,"*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Y",864,861,99.7,860,569,66.2,184,21.4,94,10.9,13,1.5,107,12.4
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","N",126,126,100.0,126,42,33.3,36,28.6,35,27.8,13,10.3,48,38.1
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Y",150,150,100.0,150,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Y",223,221,99.1,221,90,40.7,56,25.3,50,22.6,25,11.3,75,33.9
