"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"ELA","N",85,85,100.0,85,"*","*","*","*",35,41.2,36,42.4,71,83.5,2566
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"Math","N",85,85,100.0,85,14,16.5,25,29.4,20,23.5,26,30.6,46,54.1,2532
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",11,"ELA","F",45,18,40.0,18,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",11,"ELA","N",289,138,47.8,134,18,13.4,30,22.4,42,31.3,44,32.8,86,64.2,2616
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",11,"ELA","R",16,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",11,"Math","F",45,15,33.3,15,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",11,"Math","N",289,114,39.4,114,42,36.8,21,18.4,24,21.1,27,23.7,51,44.7,2597
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",11,"Math","R",16,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",06,"ELA","F",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2527
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",06,"ELA","N",270,269,99.6,269,17,6.3,33,12.3,120,44.6,99,36.8,219,81.4,2588
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",06,"ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",06,"Math","F",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2483
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",06,"Math","N",270,268,99.3,268,35,13.1,69,25.7,60,22.4,104,38.8,164,61.2,2571
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",06,"Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",07,"ELA","F",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*",2519
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",07,"ELA","N",231,228,98.7,227,21,9.3,41,18.1,109,48.0,56,24.7,165,72.7,2592
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",07,"ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",07,"Math","F",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*",2488
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",07,"Math","N",231,229,99.1,229,33,14.4,74,32.3,75,32.8,47,20.5,122,53.3,2565
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",07,"Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"ELA","F",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2541
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"ELA","N",260,259,99.6,258,16,6.2,31,12.0,125,48.4,86,33.3,211,81.8,2627
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"Math","F",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2508
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"Math","N",260,259,99.6,259,39,15.1,69,26.6,77,29.7,74,28.6,151,58.3,2595
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",03,"ELA","N",40,39,97.5,38,"*","*","*","*",10,26.3,19,50.0,29,76.3,2485
"West Hartford School District","=""1550011""","Morley School","=""1550911""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",03,"Math","N",40,38,95.0,38,"*","*","*","*",12,31.6,13,34.2,25,65.8,2466
"West Hartford School District","=""1550011""","Morley School","=""1550911""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",04,"ELA","N",57,57,100.0,57,8,14.0,7,12.3,16,28.1,26,45.6,42,73.7,2527
"West Hartford School District","=""1550011""","Morley School","=""1550911""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",04,"Math","N",57,57,100.0,57,"*","*",19,33.3,"*","*",17,29.8,"*","*",2512
"West Hartford School District","=""1550011""","Morley School","=""1550911""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"ELA","N",55,54,98.2,54,"*","*","*","*",20,37.0,24,44.4,44,81.5,2568
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"Math","N",55,55,100.0,55,"*","*","*","*",15,27.3,27,49.1,42,76.4,2561
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",03,"ELA","N",55,54,98.2,53,"*","*","*","*",21,39.6,21,39.6,42,79.2,2490
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",03,"Math","N",55,54,98.2,53,"*","*","*","*",22,41.5,20,37.7,42,79.2,2480
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",04,"ELA","N",63,63,100.0,63,"*","*","*","*",14,22.2,37,58.7,51,81.0,2541
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",04,"Math","N",63,63,100.0,63,"*","*","*","*",24,38.1,23,36.5,47,74.6,2530
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",11,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",11,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",06,"ELA","F",68,68,100.0,68,17,25.0,"*","*","*","*","*","*","*","*",2514
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",06,"ELA","N",209,207,99.0,207,"*","*","*","*",83,40.1,89,43.0,172,83.1,2598
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",06,"ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",06,"Math","F",68,68,100.0,68,38,55.9,"*","*","*","*","*","*","*","*",2455
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",06,"Math","N",209,208,99.5,208,"*","*",67,32.2,65,31.3,"*","*","*","*",2552
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",06,"Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",07,"ELA","F",60,59,98.3,59,28,47.5,"*","*","*","*","*","*","*","*",2510
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",07,"ELA","N",190,187,98.4,186,"*","*","*","*",80,43.0,66,35.5,146,78.5,2609
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",07,"ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",07,"Math","F",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2463
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",07,"Math","N",190,186,97.9,186,43,23.1,45,24.2,57,30.6,41,22.0,98,52.7,2561
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",07,"Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"ELA","F",70,70,100.0,70,19,27.1,"*","*","*","*","*","*","*","*",2539
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"ELA","N",213,212,99.5,212,"*","*","*","*",82,38.7,76,35.8,158,74.5,2624
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"Math","F",70,69,98.6,69,"*","*","*","*","*","*","*","*","*","*",2485
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"Math","N",213,212,99.5,211,49,23.2,55,26.1,60,28.4,47,22.3,107,50.7,2577
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",03,"ELA","N",50,49,98.0,49,"*","*","*","*",9,18.4,31,63.3,40,81.6,2498
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",03,"Math","N",50,49,98.0,48,"*","*","*","*",13,27.1,23,47.9,36,75.0,2492
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"ELA","N",51,51,100.0,51,"*","*","*","*",12,23.5,29,56.9,41,80.4,2531
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"Math","N",51,51,100.0,51,"*","*","*","*",21,41.2,14,27.5,35,68.6,2511
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"ELA","N",54,54,100.0,54,10,18.5,14,25.9,20,37.0,10,18.5,30,55.6,2516
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"Math","N",54,54,100.0,54,19,35.2,12,22.2,10,18.5,13,24.1,23,42.6,2506
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"ELA","N",46,46,100.0,46,7,15.2,7,15.2,15,32.6,17,37.0,32,69.6,2464
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"Math","N",46,46,100.0,46,12,26.1,10,21.7,15,32.6,9,19.6,24,52.2,2431
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"ELA","N",59,59,100.0,59,"*","*","*","*",11,18.6,42,71.2,53,89.8,2567
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"Math","N",59,59,100.0,59,"*","*","*","*",17,28.8,30,50.8,47,79.7,2539
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"ELA","N",61,61,100.0,61,"*","*","*","*",15,24.6,42,68.9,57,93.4,2611
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"Math","N",61,61,100.0,61,"*","*","*","*",20,32.8,29,47.5,49,80.3,2569
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"ELA","N",61,61,100.0,61,"*","*","*","*",17,27.9,27,44.3,44,72.1,2485
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"Math","N",61,61,100.0,61,"*","*","*","*",23,37.7,23,37.7,46,75.4,2481
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"ELA","N",55,53,96.4,53,7,13.2,6,11.3,15,28.3,25,47.2,40,75.5,2516
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"Math","N",55,54,98.2,54,6,11.1,15,27.8,23,42.6,10,18.5,33,61.1,2495
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"ELA","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"ELA","N",60,60,100.0,60,6,10.0,6,10.0,27,45.0,21,35.0,48,80.0,2555
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"Math","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"Math","N",60,60,100.0,60,11,18.3,17,28.3,13,21.7,19,31.7,32,53.3,2535
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"ELA","F",54,54,100.0,54,23,42.6,18,33.3,9,16.7,"*","*","*","*",2378
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"ELA","N",21,20,95.2,20,"*","*","*","*","*","*","*","*","*","*",2382
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"Math","F",54,54,100.0,54,24,44.4,22,40.7,8,14.8,0,0.0,8,14.8,2380
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"Math","N",22,21,95.5,21,"*","*","*","*","*","*",0,0.0,"*","*",2374
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"ELA","F",69,66,95.7,66,33,50.0,12,18.2,14,21.2,7,10.6,21,31.8,2425
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"Math","F",68,66,97.1,66,24,36.4,30,45.5,9,13.6,"*","*","*","*",2440
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"ELA","F","*","*","*","*",8,30.8,12,46.2,"*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"ELA","N",30,30,100.0,30,"*","*","*","*",16,53.3,"*","*","*","*",2443
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"Math","F","*","*","*","*","*","*",13,48.1,"*","*",0,0.0,"*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"Math","N",30,30,100.0,30,"*","*","*","*",14,46.7,"*","*","*","*",2447
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"ELA","F","*","*","*","*",10,47.6,"*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"ELA","N",39,39,100.0,39,"*","*","*","*",15,38.5,11,28.2,26,66.7,2491
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"Math","F","*","*","*","*",7,33.3,"*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"Math","N",39,39,100.0,39,"*","*",18,46.2,12,30.8,"*","*","*","*",2478
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"ELA","F",246,239,97.2,239,96,40.2,65,27.2,"*","*","*","*",78,32.6,2465
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"ELA","N",145,145,100.0,145,24,16.6,25,17.2,51,35.2,45,31.0,96,66.2,2527
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"ELA","R",31,31,100.0,31,9,29.0,"*","*",13,41.9,"*","*","*","*",2489
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"Math","F",247,245,99.2,245,134,54.7,79,32.2,"*","*","*","*",32,13.1,2446
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"Math","N",145,145,100.0,145,38,26.2,51,35.2,31,21.4,25,17.2,56,38.6,2499
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"Math","R",31,31,100.0,31,11,35.5,13,41.9,"*","*","*","*",7,22.6,2476
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"ELA","F",244,241,98.8,241,"*","*",78,32.4,86,35.7,"*","*","*","*",2510
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"ELA","N",131,131,100.0,131,"*","*",37,28.2,44,33.6,"*","*","*","*",2542
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"ELA","R",38,37,97.4,36,"*","*",13,36.1,14,38.9,"*","*","*","*",2542
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"Math","F",245,244,99.6,244,95,38.9,103,42.2,"*","*","*","*",46,18.9,2484
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"Math","N",131,131,100.0,131,33,25.2,49,37.4,26,19.8,23,17.6,49,37.4,2525
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"Math","R",38,38,100.0,38,15,39.5,13,34.2,"*","*","*","*",10,26.3,2498
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"ELA","F","*","*","*","*","*","*",6,25.0,"*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"ELA","N",31,30,96.8,30,0,0.0,"*","*","*","*",15,50.0,"*","*",2496
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"Math","F","*","*","*","*","*","*",14,58.3,"*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"Math","N",31,30,96.8,30,"*","*","*","*",13,43.3,8,26.7,21,70.0,2467
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",04,"ELA","F",27,27,100.0,27,"*","*",8,29.6,"*","*","*","*","*","*",2485
