"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",05,59,56,94.9,56,"*","*",10,17.9,12,21.4,29,51.8,41,73.2,2562
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",06,175,169,96.6,169,20,11.8,44,26.0,62,36.7,43,25.4,105,62.1,2560
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",07,170,168,98.8,168,12,7.1,38,22.6,56,33.3,62,36.9,118,70.2,2607
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",08,152,144,94.7,144,21,14.6,33,22.9,48,33.3,42,29.2,90,62.5,2598
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",03,59,58,98.3,58,"*","*","*","*",27,46.6,15,25.9,42,72.4,2467
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",04,55,55,100.0,55,9,16.4,17,30.9,19,34.5,10,18.2,29,52.7,2487
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",05,73,72,98.6,72,15,20.8,11,15.3,22,30.6,24,33.3,46,63.9,2536
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",05,47,47,100.0,47,12,25.5,18,38.3,9,19.1,8,17.0,17,36.2,2511
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",06,197,197,100.0,197,28,14.2,66,33.5,53,26.9,50,25.4,103,52.3,2555
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",07,190,190,100.0,190,41,21.6,61,32.1,42,22.1,46,24.2,88,46.3,2553
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",08,187,187,100.0,187,43,23.0,50,26.7,56,29.9,38,20.3,94,50.3,2576
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",03,69,69,100.0,69,10,14.5,12,17.4,22,31.9,25,36.2,47,68.1,2467
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",04,88,88,100.0,88,12,13.6,27,30.7,35,39.8,14,15.9,49,55.7,2485
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",05,64,64,100.0,64,15,23.4,23,35.9,14,21.9,12,18.8,26,40.6,2512
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",11,166,62,37.3,62,22,35.5,14,22.6,17,27.4,9,14.5,26,41.9,2589
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",03,120,120,100.0,120,13,10.8,31,25.8,29,24.2,47,39.2,76,63.3,2472
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",04,100,100,100.0,100,"*","*","*","*",45,45.0,32,32.0,77,77.0,2525
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",05,80,80,100.0,80,12,15.0,25,31.3,21,26.3,22,27.5,43,53.8,2533
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",03,43,43,100.0,43,"*","*","*","*",21,48.8,13,30.2,34,79.1,2474
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",04,57,57,100.0,57,"*","*","*","*",18,31.6,32,56.1,50,87.7,2549
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",05,32,32,100.0,32,"*","*","*","*",11,34.4,9,28.1,20,62.5,2534
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",06,43,43,100.0,43,"*","*","*","*",15,34.9,12,27.9,27,62.8,2577
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",07,36,36,100.0,36,"*","*","*","*",12,33.3,12,33.3,24,66.7,2593
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",08,53,53,100.0,53,7,13.2,11,20.8,19,35.8,16,30.2,35,66.0,2609
"Salisbury School District","=""1220011""","SELC","=""1220211""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",03,22,22,100.0,22,"*","*","*","*",10,45.5,9,40.9,19,86.4,2486
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",04,21,21,100.0,21,"*","*",9,42.9,7,33.3,"*","*","*","*",2485
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",05,44,44,100.0,44,8,18.2,14,31.8,8,18.2,14,31.8,22,50.0,2532
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",06,20,20,100.0,20,"*","*","*","*",6,30.0,7,35.0,13,65.0,2586
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",07,28,26,92.9,26,0,0.0,"*","*",13,50.0,"*","*","*","*",2629
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",08,25,25,100.0,25,"*","*","*","*",7,28.0,8,32.0,15,60.0,2609
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",03,20,20,100.0,20,"*","*",7,35.0,7,35.0,"*","*","*","*",2424
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",04,16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",05,12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",06,20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",03,75,73,97.3,73,18,24.7,14,19.2,27,37.0,14,19.2,41,56.2,2433
"Seymour School District","=""1240011""","Bungay School","=""1240111""",04,85,85,100.0,85,17,20.0,32,37.6,19,22.4,17,20.0,36,42.4,2473
"Seymour School District","=""1240011""","Bungay School","=""1240111""",05,94,93,98.9,93,25,26.9,30,32.3,16,17.2,22,23.7,38,40.9,2508
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",03,72,72,100.0,72,27,37.5,17,23.6,21,29.2,7,9.7,28,38.9,2414
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",04,92,91,98.9,90,11,12.2,39,43.3,25,27.8,15,16.7,40,44.4,2481
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,85,85,100.0,85,18,21.2,26,30.6,18,21.2,23,27.1,41,48.2,2525
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",11,164,161,98.2,160,76,47.5,48,30.0,29,18.1,7,4.4,36,22.5,2547
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",06,190,189,99.5,189,47,24.9,58,30.7,53,28.0,31,16.4,84,44.4,2531
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",07,185,185,100.0,185,55,29.7,63,34.1,37,20.0,30,16.2,67,36.2,2535
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,215,203,94.4,203,60,29.6,49,24.1,37,18.2,57,28.1,94,46.3,2574
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",03,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",04,18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",06,18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",07,15,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,26,13,50.0,13,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",03,68,68,100.0,68,"*","*",19,27.9,25,36.8,18,26.5,43,63.2,2457
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",04,63,63,100.0,63,"*","*",15,23.8,21,33.3,18,28.6,39,61.9,2493
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",03,59,59,100.0,59,9,15.3,21,35.6,18,30.5,11,18.6,29,49.2,2442
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",04,75,74,98.7,74,"*","*",17,23.0,32,43.2,20,27.0,52,70.3,2508
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",03,87,87,100.0,87,13,14.9,22,25.3,37,42.5,15,17.2,52,59.8,2442
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",04,103,100,97.1,100,11,11.0,30,30.0,34,34.0,25,25.0,59,59.0,2495
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",07,450,444,98.7,444,77,17.3,139,31.3,124,27.9,104,23.4,228,51.4,2563
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,423,418,98.8,418,77,18.4,126,30.1,107,25.6,108,25.8,215,51.4,2582
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",03,79,79,100.0,79,14,17.7,25,31.6,29,36.7,11,13.9,40,50.6,2440
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",04,69,68,98.6,68,13,19.1,30,44.1,19,27.9,6,8.8,25,36.8,2468
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,358,357,99.7,357,75,21.0,134,37.5,87,24.4,61,17.1,148,41.5,2508
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",06,396,393,99.2,393,79,20.1,124,31.6,103,26.2,87,22.1,190,48.3,2542
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",11,396,388,98.0,387,120,31.0,114,29.5,93,24.0,60,15.5,153,39.5,2593
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,49,49,100.0,49,13,26.5,10,20.4,19,38.8,7,14.3,26,53.1,2424
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,58,57,98.3,57,9,15.8,13,22.8,23,40.4,12,21.1,35,61.4,2488
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,36,25,69.4,25,8,32.0,"*","*",7,28.0,"*","*","*","*",2427
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,32,21,65.6,21,"*","*","*","*",11,52.4,"*","*","*","*",2495
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,42,23,54.8,23,"*","*",13,56.5,6,26.1,"*","*","*","*",2504
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,28,13,46.4,13,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,37,20,54.1,19,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,49,18,36.7,16,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,23,23,100.0,23,"*","*",9,39.1,7,30.4,"*","*","*","*",2448
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,24,24,100.0,24,"*","*",11,45.8,6,25.0,"*","*","*","*",2469
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,21,21,100.0,21,9,42.9,"*","*",7,33.3,"*","*","*","*",2493
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,22,22,100.0,22,"*","*",8,36.4,9,40.9,"*","*","*","*",2521
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,21,21,100.0,21,6,28.6,10,47.6,"*","*","*","*","*","*",2526
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,41,40,97.6,40,"*","*",10,25.0,16,40.0,"*","*","*","*",2456
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,56,56,100.0,56,"*","*","*","*",27,48.2,16,28.6,43,76.8,2526
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,54,54,100.0,54,"*","*","*","*",13,24.1,32,59.3,45,83.3,2580
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,57,57,100.0,57,9,15.8,18,31.6,12,21.1,18,31.6,30,52.6,2554
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,353,352,99.7,352,52,14.8,86,24.4,102,29.0,112,31.8,214,60.8,2584
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,379,375,98.9,375,60,16.0,78,20.8,102,27.2,135,36.0,237,63.2,2608
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,54,53,98.1,53,9,17.0,10,18.9,24,45.3,10,18.9,34,64.2,2450
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,62,61,98.4,61,"*","*","*","*",22,36.1,21,34.4,43,70.5,2521
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,65,65,100.0,65,9,13.8,11,16.9,15,23.1,30,46.2,45,69.2,2554
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,70,69,98.6,68,17,25.0,20,29.4,20,29.4,11,16.2,31,45.6,2529
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",11,357,340,95.2,340,40,11.8,49,14.4,108,31.8,143,42.1,251,73.8,2682
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,87,85,97.7,85,9,10.6,15,17.6,28,32.9,33,38.8,61,71.8,2471
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,86,85,98.8,85,"*","*","*","*",30,35.3,30,35.3,60,70.6,2516
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,100,100,100.0,100,15,15.0,35,35.0,18,18.0,32,32.0,50,50.0,2531
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,106,106,100.0,105,7,6.7,31,29.5,37,35.2,30,28.6,67,63.8,2577
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,45,44,97.8,44,6,13.6,8,18.2,11,25.0,19,43.2,30,68.2,2474
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,37,37,100.0,37,"*","*",13,35.1,14,37.8,"*","*","*","*",2500
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,44,44,100.0,44,"*","*",15,34.1,"*","*",15,34.1,"*","*",2540
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,45,45,100.0,45,"*","*",16,35.6,"*","*",16,35.6,"*","*",2579
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,58,58,100.0,58,"*","*","*","*",18,31.0,30,51.7,48,82.8,2496
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,48,48,100.0,48,"*","*","*","*",27,56.3,9,18.8,36,75.0,2506
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,65,65,100.0,65,13,20.0,11,16.9,16,24.6,25,38.5,41,63.1,2539
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,59,59,100.0,59,8,13.6,24,40.7,11,18.6,16,27.1,27,45.8,2556
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,125,124,99.2,124,28,22.6,39,31.5,26,21.0,31,25.0,57,46.0,2539
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,115,115,100.0,115,19,16.5,52,45.2,25,21.7,19,16.5,44,38.3,2554
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,132,131,99.2,131,32,24.4,41,31.3,35,26.7,23,17.6,58,44.3,2560
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,115,115,100.0,115,21,18.3,36,31.3,44,38.3,14,12.2,58,50.4,2436
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,103,101,98.1,101,9,8.9,20,19.8,41,40.6,31,30.7,72,71.3,2511
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,124,124,100.0,123,32,26.0,40,32.5,29,23.6,22,17.9,51,41.5,2507
"Somers School District","=""1290011""","Somers High School","=""1296111""",11,116,115,99.1,115,29,25.2,38,33.0,39,33.9,9,7.8,48,41.7,2601
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,46,46,100.0,46,"*","*",11,23.9,11,23.9,19,41.3,30,65.2,2475
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,77,75,97.4,75,"*","*",18,24.0,20,26.7,31,41.3,51,68.0,2519
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,60,59,98.3,59,7,11.9,19,32.2,19,32.2,14,23.7,33,55.9,2538
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,63,63,100.0,63,10,15.9,9,14.3,18,28.6,26,41.3,44,69.8,2464
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,61,60,98.4,60,"*","*","*","*",23,38.3,24,40.0,47,78.3,2530
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,57,57,100.0,57,6,10.5,16,28.1,12,21.1,23,40.4,35,61.4,2551
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,71,70,98.6,70,"*","*","*","*",20,28.6,35,50.0,55,78.6,2489
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,60,59,98.3,59,"*","*","*","*",20,33.9,26,44.1,46,78.0,2539
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,67,66,98.5,65,9,13.8,16,24.6,17,26.2,23,35.4,40,61.5,2545
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,64,64,100.0,64,10,15.6,10,15.6,24,37.5,20,31.3,44,68.8,2467
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,77,77,100.0,77,6,7.8,21,27.3,15,19.5,35,45.5,50,64.9,2519
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,64,64,100.0,64,9,14.1,15,23.4,19,29.7,21,32.8,40,62.5,2543
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",11,315,151,47.9,151,70,46.4,31,20.5,32,21.2,18,11.9,50,33.1,2554
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,310,309,99.7,309,35,11.3,91,29.4,91,29.4,92,29.8,183,59.2,2566
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,340,338,99.4,338,34,10.1,84,24.9,93,27.5,127,37.6,220,65.1,2599
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,320,309,96.6,309,46,14.9,85,27.5,65,21.0,113,36.6,178,57.6,2605
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,46,46,100.0,46,"*","*",16,34.8,15,32.6,"*","*","*","*",2470
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,40,39,97.5,39,"*","*","*","*",15,38.5,14,35.9,29,74.4,2514
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,57,57,100.0,57,11,19.3,10,17.5,17,29.8,19,33.3,36,63.2,2545
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,274,272,99.3,272,46,16.9,92,33.8,77,28.3,57,21.0,134,49.3,2542
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,295,293,99.3,293,39,13.3,73,24.9,110,37.5,71,24.2,181,61.8,2577
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,254,252,99.2,252,50,19.8,73,29.0,79,31.3,50,19.8,129,51.2,2576
"Southington School District","=""1310011""","Alta","=""1310111""",11,14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,91,90,98.9,90,8,8.9,21,23.3,38,42.2,23,25.6,61,67.8,2462
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,125,125,100.0,125,21,16.8,27,21.6,47,37.6,30,24.0,77,61.6,2494
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,102,101,99.0,101,15,14.9,35,34.7,29,28.7,22,21.8,51,50.5,2525
"Southington School District","=""1310011""","EASE","=""1310511""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,54,54,100.0,54,9,16.7,13,24.1,21,38.9,11,20.4,32,59.3,2442
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,48,48,100.0,48,6,12.5,9,18.8,15,31.3,18,37.5,33,68.8,2517
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,46,46,100.0,46,8,17.4,14,30.4,6,13.0,18,39.1,24,52.2,2532
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,63,63,100.0,63,"*","*","*","*",26,41.3,19,30.2,45,71.4,2470
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",04,65,65,100.0,65,6,9.2,18,27.7,28,43.1,13,20.0,41,63.1,2504
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,56,54,96.4,54,7,13.0,24,44.4,10,18.5,13,24.1,23,42.6,2522
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",06,244,243,99.6,243,41,16.9,74,30.5,87,35.8,41,16.9,128,52.7,2546
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",07,254,251,98.8,250,46,18.4,81,32.4,84,33.6,39,15.6,123,49.2,2557
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,226,226,100.0,226,42,18.6,63,27.9,62,27.4,59,26.1,121,53.5,2584
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",03,42,42,100.0,42,"*","*","*","*",18,42.9,16,38.1,34,81.0,2489
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",04,48,47,97.9,47,6,12.8,16,34.0,17,36.2,8,17.0,25,53.2,2492
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,48,48,100.0,48,15,31.3,13,27.1,10,20.8,10,20.8,20,41.7,2507
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",03,40,40,100.0,40,"*","*","*","*",14,35.0,11,27.5,25,62.5,2453
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",04,39,39,100.0,39,"*","*",18,46.2,16,41.0,"*","*","*","*",2483
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,48,48,100.0,48,8,16.7,15,31.3,12,25.0,13,27.1,25,52.1,2529
"Southington School District","=""1310011""","Southington High School","=""1316211""",11,469,456,97.2,456,109,23.9,141,30.9,152,33.3,54,11.8,206,45.2,2608
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",03,63,63,100.0,63,6,9.5,14,22.2,27,42.9,16,25.4,43,68.3,2466
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",04,56,53,94.6,53,"*","*","*","*",28,52.8,11,20.8,39,73.6,2515
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,52,52,100.0,52,6,11.5,21,40.4,17,32.7,8,15.4,25,48.1,2520
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",03,57,56,98.2,56,"*","*","*","*",26,46.4,16,28.6,42,75.0,2466
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",04,83,83,100.0,83,15,18.1,29,34.9,23,27.7,16,19.3,39,47.0,2480
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,73,72,98.6,72,"*","*",16,22.2,"*","*",36,50.0,"*","*",2566
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",03,51,51,100.0,51,"*","*","*","*",19,37.3,15,29.4,34,66.7,2464
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",04,64,63,98.4,63,"*","*",16,25.4,28,44.4,"*","*","*","*",2508
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",05,66,65,98.5,65,"*","*","*","*",29,44.6,19,29.2,48,73.8,2548
"Sprague School District","=""1330011""","Sayles School","=""1330111""",03,"*","*","*","*",9,27.3,"*","*",9,27.3,"*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",04,35,34,97.1,34,"*","*",16,47.1,10,29.4,"*","*","*","*",2459
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,39,39,100.0,39,8,20.5,18,46.2,7,17.9,6,15.4,13,33.3,2501
"Sprague School District","=""1330011""","Sayles School","=""1330111""",06,35,35,100.0,35,13,37.1,13,37.1,"*","*","*","*","*","*",2499
"Sprague School District","=""1330011""","Sayles School","=""1330111""",07,44,44,100.0,44,"*","*",24,54.5,9,20.5,"*","*","*","*",2547
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,44,44,100.0,44,19,43.2,15,34.1,"*","*","*","*",10,22.7,2509
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",03,141,138,97.9,138,24,17.4,31,22.5,58,42.0,25,18.1,83,60.1,2446
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",04,114,114,100.0,114,13,11.4,42,36.8,42,36.8,17,14.9,59,51.8,2484
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,105,102,97.1,102,21,20.6,35,34.3,30,29.4,16,15.7,46,45.1,2517
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",11,110,108,98.2,108,32,29.6,34,31.5,32,29.6,10,9.3,42,38.9,2591
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",06,112,110,98.2,110,21,19.1,42,38.2,26,23.6,21,19.1,47,42.7,2540
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",07,116,113,97.4,113,16,14.2,50,44.2,34,30.1,13,11.5,47,41.6,2556
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,112,112,100.0,112,29,25.9,32,28.6,28,25.0,23,20.5,51,45.5,2565
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",11,34,21,61.8,21,"*","*","*","*",0,0.0,0,0.0,0,0.0,2419
