"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",03,"ELA","N",38,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",03,"ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",03,"Math","N",38,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",03,"Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",04,"ELA","N",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2540
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",04,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",04,"Math","N",32,32,100.0,32,0,0.0,"*","*","*","*","*","*","*","*",2518
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",04,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",03,"ELA","N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2429
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",03,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",03,"Math","N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2433
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",03,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",04,"ELA","N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2488
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",04,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",04,"Math","N",70,69,98.6,69,"*","*","*","*","*","*","*","*","*","*",2509
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",04,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",05,"ELA","N",84,83,98.8,83,"*","*","*","*","*","*","*","*","*","*",2498
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",05,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",05,"Math","N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*",2501
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",05,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",06,"ELA","N",68,67,98.5,67,"*","*","*","*","*","*","*","*","*","*",2549
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",06,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",06,"Math","N",68,67,98.5,67,"*","*","*","*","*","*","*","*","*","*",2526
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",06,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",07,"ELA","N",83,82,98.8,82,"*","*","*","*","*","*","*","*","*","*",2577
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",07,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",07,"Math","N",82,81,98.8,81,"*","*","*","*","*","*","*","*","*","*",2525
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",07,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",08,"ELA","N",79,76,96.2,75,"*","*","*","*","*","*","*","*","*","*",2568
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",08,"ELA","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",08,"Math","N",79,76,96.2,75,"*","*","*","*","*","*","*","*","*","*",2532
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",08,"Math","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",06,"ELA","N",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*",2592
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",06,"ELA","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",06,"Math","N",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*",2589
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",06,"Math","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",07,"ELA","N",104,102,98.1,102,"*","*","*","*","*","*","*","*","*","*",2628
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",07,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",07,"Math","N",104,102,98.1,102,"*","*","*","*","*","*","*","*","*","*",2631
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",07,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",08,"ELA","N",102,101,99.0,101,"*","*","*","*","*","*","*","*","*","*",2623
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",08,"ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",08,"Math","N",102,101,99.0,101,"*","*","*","*","*","*","*","*","*","*",2625
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",08,"Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",03,"ELA","N",84,83,98.8,83,"*","*","*","*","*","*","*","*","*","*",2518
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",03,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",03,"Math","N",84,83,98.8,83,"*","*","*","*","*","*","*","*","*","*",2513
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",03,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",04,"ELA","N",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*",2566
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",04,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",04,"Math","N",81,81,100.0,81,0,0.0,"*","*","*","*","*","*","*","*",2565
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",04,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",07,"ELA","N",120,119,99.2,119,11,9.2,26,21.8,"*","*","*","*",82,68.9,2594
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",07,"ELA","Y",27,27,100.0,27,14,51.9,7,25.9,"*","*","*","*",6,22.2,2488
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",07,"Math","N",120,119,99.2,119,15,12.6,32,26.9,"*","*","*","*","*","*",2574
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",07,"Math","Y",27,27,100.0,27,16,59.3,6,22.2,"*","*","*","*","*","*",2483
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",08,"ELA","N",145,144,99.3,144,"*","*","*","*","*","*","*","*","*","*",2627
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",08,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",08,"Math","N",145,144,99.3,144,"*","*","*","*","*","*","*","*","*","*",2610
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",08,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",07,"ELA","N",172,172,100.0,172,"*","*","*","*","*","*","*","*","*","*",2640
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",07,"ELA","Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",07,"Math","N",172,172,100.0,172,"*","*","*","*","*","*","*","*","*","*",2644
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",07,"Math","Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",08,"ELA","N",171,163,95.3,163,"*","*","*","*","*","*","*","*","*","*",2644
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",08,"ELA","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",08,"Math","N",171,163,95.3,163,"*","*","*","*","*","*","*","*","*","*",2652
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",08,"Math","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",07,"ELA","N",161,159,98.8,159,"*","*","*","*",67,42.1,73,45.9,140,88.1,2634
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",07,"ELA","Y",21,20,95.2,20,"*","*",9,45.0,"*","*",0,0.0,"*","*",2533
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",07,"Math","N",161,159,98.8,159,"*","*",36,22.6,"*","*","*","*","*","*",2620
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",07,"Math","Y",21,20,95.2,20,"*","*",11,55.0,"*","*","*","*","*","*",2535
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",08,"ELA","N",169,165,97.6,165,"*","*","*","*","*","*","*","*","*","*",2630
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",08,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",08,"Math","N",169,165,97.6,165,"*","*","*","*","*","*","*","*","*","*",2628
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",08,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",05,"ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",05,"ELA","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",05,"Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",05,"Math","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",08,"ELA","N",67,65,97.0,65,"*","*","*","*","*","*","*","*","*","*",2584
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",08,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",08,"Math","N",67,65,97.0,65,"*","*","*","*","*","*","*","*","*","*",2549
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",08,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",07,"ELA","N",151,147,97.4,147,"*","*","*","*","*","*","*","*","*","*",2609
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",07,"ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",07,"Math","N",151,147,97.4,147,"*","*","*","*","*","*","*","*","*","*",2605
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",07,"Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",08,"ELA","N",127,120,94.5,120,"*","*","*","*","*","*","*","*","*","*",2619
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",08,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",08,"Math","N",127,120,94.5,120,"*","*","*","*","*","*","*","*","*","*",2634
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",08,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",07,"ELA","N",254,250,98.4,248,7,2.8,46,18.5,"*","*","*","*","*","*",2607
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",07,"ELA","Y",32,32,100.0,32,17,53.1,10,31.3,"*","*","*","*","*","*",2473
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",07,"Math","N",254,250,98.4,248,13,5.2,"*","*","*","*","*","*","*","*",2594
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",07,"Math","Y",32,32,100.0,32,24,75.0,"*","*","*","*","*","*","*","*",2451
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",08,"ELA","N",249,247,99.2,246,12,4.9,43,17.5,"*","*","*","*",191,77.6,2618
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",08,"ELA","Y",32,32,100.0,32,12,37.5,14,43.8,"*","*","*","*",6,18.8,2502
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",08,"Math","N",249,247,99.2,246,"*","*",57,23.2,"*","*",97,39.4,"*","*",2625
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",08,"Math","Y",32,32,100.0,32,17,53.1,"*","*","*","*",0,0.0,"*","*",2484
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",05,"ELA","N",169,169,100.0,169,"*","*","*","*","*","*","*","*","*","*",2534
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",05,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",05,"Math","N",169,169,100.0,169,"*","*","*","*","*","*","*","*","*","*",2525
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",05,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",06,"ELA","N",186,185,99.5,185,"*","*",41,22.2,"*","*",52,28.1,"*","*",2571
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",06,"ELA","Y",24,20,83.3,20,10,50.0,"*","*","*","*",0,0.0,"*","*",2455
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",06,"Math","N",185,184,99.5,184,23,12.5,"*","*","*","*",46,25.0,"*","*",2552
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",06,"Math","Y",24,20,83.3,20,13,65.0,"*","*","*","*",0,0.0,"*","*",2435
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",07,"ELA","N",192,192,100.0,192,"*","*",33,17.2,84,43.8,"*","*","*","*",2612
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",07,"ELA","Y",25,25,100.0,25,"*","*",11,44.0,6,24.0,"*","*","*","*",2525
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",07,"Math","N",192,192,100.0,192,19,9.9,57,29.7,"*","*","*","*","*","*",2592
