"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",03,45,32,71.1,32,"*","*","*","*",9,28.1,14,43.8,23,71.9,2476
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",04,70,67,95.7,67,"*","*","*","*",17,25.4,39,58.2,56,83.6,2543
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",05,57,55,96.5,55,"*","*","*","*",13,23.6,32,58.2,45,81.8,2585
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",03,57,57,100.0,57,"*","*","*","*",10,17.5,39,68.4,49,86.0,2514
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",04,92,91,98.9,91,"*","*","*","*",24,26.4,49,53.8,73,80.2,2536
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",05,74,73,98.6,73,"*","*","*","*",18,24.7,49,67.1,67,91.8,2601
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",06,270,267,98.9,267,11,4.1,39,14.6,107,40.1,110,41.2,217,81.3,2596
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",07,234,231,98.7,231,10,4.3,29,12.6,89,38.5,103,44.6,192,83.1,2632
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",08,261,260,99.6,259,12,4.6,27,10.4,107,41.3,113,43.6,220,84.9,2647
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",03,60,59,98.3,59,"*","*","*","*",10,16.9,39,66.1,49,83.1,2501
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",04,62,61,98.4,61,"*","*","*","*",21,34.4,34,55.7,55,90.2,2536
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",05,67,66,98.5,66,"*","*","*","*",24,36.4,36,54.5,60,90.9,2582
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",03,55,52,94.5,52,"*","*","*","*",11,21.2,35,67.3,46,88.5,2510
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",04,66,62,93.9,62,"*","*","*","*",10,16.1,41,66.1,51,82.3,2543
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",05,68,67,98.5,67,"*","*","*","*",27,40.3,29,43.3,56,83.6,2575
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",11,427,214,50.1,214,7,3.3,25,11.7,55,25.7,127,59.3,182,85.0,2685
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",03,60,59,98.3,59,"*","*",7,11.9,10,16.9,37,62.7,47,79.7,2500
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",04,66,66,100.0,66,"*","*",11,16.7,17,25.8,34,51.5,51,77.3,2536
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",05,59,56,94.9,56,"*","*","*","*",17,30.4,33,58.9,50,89.3,2590
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",06,175,169,96.6,169,9,5.3,32,18.9,71,42.0,57,33.7,128,75.7,2580
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",07,170,166,97.6,166,9,5.4,19,11.4,76,45.8,62,37.3,138,83.1,2620
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",08,152,144,94.7,144,14,9.7,32,22.2,64,44.4,34,23.6,98,68.1,2600
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",03,59,59,100.0,58,"*","*","*","*",20,34.5,29,50.0,49,84.5,2491
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",04,55,54,98.2,54,"*","*","*","*",19,35.2,19,35.2,38,70.4,2505
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",05,73,72,98.6,72,"*","*","*","*",20,27.8,38,52.8,58,80.6,2579
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",05,47,47,100.0,47,6,12.8,8,17.0,16,34.0,17,36.2,33,70.2,2538
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",06,197,197,100.0,197,12,6.1,36,18.3,89,45.2,60,30.5,149,75.6,2580
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",07,190,190,100.0,190,25,13.2,31,16.3,86,45.3,48,25.3,134,70.5,2589
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",08,187,187,100.0,187,16,8.6,31,16.6,88,47.1,52,27.8,140,74.9,2613
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",03,68,67,98.5,67,9,13.4,7,10.4,17,25.4,34,50.7,51,76.1,2481
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",04,88,87,98.9,87,10,11.5,13,14.9,30,34.5,34,39.1,64,73.6,2507
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",05,64,64,100.0,64,9,14.1,8,12.5,21,32.8,26,40.6,47,73.4,2555
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",11,166,67,40.4,66,15,22.7,8,12.1,27,40.9,16,24.2,43,65.2,2595
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",03,120,116,96.7,116,"*","*",28,24.1,"*","*",61,52.6,"*","*",2489
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",04,100,100,100.0,100,8,8.0,13,13.0,26,26.0,53,53.0,79,79.0,2533
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",05,80,80,100.0,80,6,7.5,9,11.3,33,41.3,32,40.0,65,81.3,2559
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",03,43,43,100.0,43,"*","*",11,25.6,"*","*",22,51.2,"*","*",2479
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",04,57,57,100.0,57,"*","*","*","*",17,29.8,29,50.9,46,80.7,2531
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",05,32,32,100.0,32,"*","*","*","*",14,43.8,11,34.4,25,78.1,2553
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",06,43,43,100.0,43,"*","*","*","*",18,41.9,15,34.9,33,76.7,2594
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",07,36,36,100.0,36,"*","*","*","*",20,55.6,8,22.2,28,77.8,2600
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",08,53,53,100.0,53,7,13.2,7,13.2,26,49.1,13,24.5,39,73.6,2609
"Salisbury School District","=""1220011""","SELC","=""1220211""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",03,22,21,95.5,21,0,0.0,"*","*","*","*",17,81.0,"*","*",2529
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",04,21,21,100.0,21,"*","*","*","*",6,28.6,10,47.6,16,76.2,2527
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",05,44,44,100.0,44,"*","*","*","*",11,25.0,23,52.3,34,77.3,2574
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",06,20,20,100.0,20,0,0.0,"*","*","*","*",9,45.0,"*","*",2617
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",07,28,26,92.9,26,0,0.0,"*","*","*","*",15,57.7,"*","*",2659
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",08,25,25,100.0,25,"*","*","*","*",10,40.0,12,48.0,22,88.0,2648
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",03,20,20,100.0,20,"*","*",9,45.0,"*","*","*","*","*","*",2427
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",04,16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",05,12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",06,20,20,100.0,20,"*","*","*","*",6,30.0,7,35.0,13,65.0,2573
"Seymour School District","=""1240011""","Bungay School","=""1240111""",03,75,73,97.3,73,13,17.8,16,21.9,14,19.2,30,41.1,44,60.3,2449
"Seymour School District","=""1240011""","Bungay School","=""1240111""",04,85,85,100.0,85,23,27.1,16,18.8,23,27.1,23,27.1,46,54.1,2480
"Seymour School District","=""1240011""","Bungay School","=""1240111""",05,94,93,98.9,93,24,25.8,13,14.0,35,37.6,21,22.6,56,60.2,2514
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",03,72,72,100.0,72,20,27.8,22,30.6,16,22.2,14,19.4,30,41.7,2415
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",04,92,91,98.9,91,17,18.7,23,25.3,23,25.3,28,30.8,51,56.0,2487
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,85,85,100.0,85,12,14.1,18,21.2,33,38.8,22,25.9,55,64.7,2524
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",11,164,160,97.6,160,50,31.3,50,31.3,46,28.8,14,8.8,60,37.5,2544
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",06,190,189,99.5,189,31,16.4,40,21.2,85,45.0,33,17.5,118,62.4,2548
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",07,185,185,100.0,185,28,15.1,45,24.3,81,43.8,31,16.8,112,60.5,2568
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,215,206,95.8,206,27,13.1,53,25.7,84,40.8,42,20.4,126,61.2,2590
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",03,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",04,18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",06,18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",07,15,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,26,13,50.0,13,"*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",03,68,68,100.0,68,6,8.8,8,11.8,20,29.4,34,50.0,54,79.4,2478
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",04,63,63,100.0,63,8,12.7,10,15.9,16,25.4,29,46.0,45,71.4,2517
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",03,59,59,100.0,59,7,11.9,14,23.7,15,25.4,23,39.0,38,64.4,2462
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",04,75,74,98.7,74,"*","*","*","*",18,24.3,45,60.8,63,85.1,2543
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",03,87,87,100.0,87,14,16.1,21,24.1,18,20.7,34,39.1,52,59.8,2454
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",04,104,100,96.2,100,15,15.0,12,12.0,25,25.0,48,48.0,73,73.0,2517
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",07,450,444,98.7,444,40,9.0,76,17.1,205,46.2,123,27.7,328,73.9,2597
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,423,418,98.8,418,42,10.0,89,21.3,182,43.5,105,25.1,287,68.7,2601
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",03,79,79,100.0,79,12,15.2,20,25.3,21,26.6,26,32.9,47,59.5,2446
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",04,69,68,98.6,68,16,23.5,15,22.1,16,23.5,21,30.9,37,54.4,2481
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,358,355,99.2,355,41,11.5,65,18.3,128,36.1,121,34.1,249,70.1,2542
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",06,396,393,99.2,393,34,8.7,73,18.6,162,41.2,124,31.6,286,72.8,2572
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",11,398,389,97.7,388,81,20.9,95,24.5,141,36.3,71,18.3,212,54.6,2584
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,49,48,98.0,48,12,25.0,11,22.9,9,18.8,16,33.3,25,52.1,2440
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,58,57,98.3,57,8,14.0,6,10.5,14,24.6,29,50.9,43,75.4,2511
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,36,28,77.8,27,8,29.6,7,25.9,7,25.9,"*","*","*","*",2418
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,32,22,68.8,21,"*","*","*","*",7,33.3,8,38.1,15,71.4,2494
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,42,23,54.8,23,"*","*","*","*",10,43.5,"*","*","*","*",2521
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,28,12,42.9,12,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,37,19,51.4,19,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,49,15,30.6,15,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,23,23,100.0,23,"*","*","*","*","*","*",8,34.8,"*","*",2447
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,24,24,100.0,24,"*","*",9,37.5,8,33.3,"*","*","*","*",2504
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*",2510
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,22,22,100.0,22,"*","*","*","*",15,68.2,"*","*","*","*",2551
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,21,21,100.0,21,"*","*",10,47.6,8,38.1,"*","*","*","*",2561
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,42,42,100.0,42,"*","*",11,26.2,"*","*",21,50.0,"*","*",2481
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,56,56,100.0,56,"*","*","*","*",10,17.9,42,75.0,52,92.9,2566
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,54,54,100.0,54,0,0.0,"*","*","*","*",31,57.4,"*","*",2597
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,58,57,98.3,57,"*","*","*","*",21,36.8,24,42.1,45,78.9,2593
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,353,350,99.2,350,35,10.0,49,14.0,140,40.0,126,36.0,266,76.0,2605
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,379,375,98.9,375,28,7.5,82,21.9,158,42.1,107,28.5,265,70.7,2615
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,54,54,100.0,53,6,11.3,9,17.0,17,32.1,21,39.6,38,71.7,2468
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,62,61,98.4,61,"*","*","*","*",20,32.8,34,55.7,54,88.5,2536
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,65,64,98.5,64,"*","*","*","*",24,37.5,33,51.6,57,89.1,2573
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,70,69,98.6,69,"*","*","*","*",24,34.8,28,40.6,52,75.4,2590
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",11,357,340,95.2,340,9,2.6,34,10.0,97,28.5,200,58.8,297,87.4,2684
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,88,86,97.7,86,8,9.3,8,9.3,17,19.8,53,61.6,70,81.4,2495
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,86,85,98.8,85,6,7.1,10,11.8,23,27.1,46,54.1,69,81.2,2535
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,100,100,100.0,100,10,10.0,15,15.0,40,40.0,35,35.0,75,75.0,2552
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,106,106,100.0,106,"*","*","*","*",43,40.6,45,42.5,88,83.0,2602
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,45,44,97.8,44,"*","*",9,20.5,"*","*",28,63.6,"*","*",2499
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,37,37,100.0,37,"*","*","*","*","*","*",26,70.3,"*","*",2551
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,44,44,100.0,44,"*","*","*","*",13,29.5,20,45.5,33,75.0,2559
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,45,45,100.0,45,"*","*","*","*",12,26.7,24,53.3,36,80.0,2605
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,58,58,100.0,58,"*","*","*","*",13,22.4,39,67.2,52,89.7,2510
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,48,48,100.0,48,"*","*","*","*",16,33.3,25,52.1,41,85.4,2537
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,65,65,100.0,65,"*","*","*","*",17,26.2,37,56.9,54,83.1,2578
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,59,58,98.3,58,"*","*","*","*",15,25.9,32,55.2,47,81.0,2608
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,125,124,99.2,124,11,8.9,28,22.6,39,31.5,46,37.1,85,68.5,2575
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,115,115,100.0,115,9,7.8,29,25.2,45,39.1,32,27.8,77,67.0,2594
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,132,130,98.5,130,14,10.8,24,18.5,65,50.0,27,20.8,92,70.8,2595
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,115,115,100.0,115,15,13.0,27,23.5,44,38.3,29,25.2,73,63.5,2448
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,103,101,98.1,101,9,8.9,13,12.9,32,31.7,47,46.5,79,78.2,2519
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,124,124,100.0,123,15,12.2,23,18.7,44,35.8,41,33.3,85,69.1,2536
"Somers School District","=""1290011""","Somers High School","=""1296111""",11,118,117,99.2,117,17,14.5,34,29.1,52,44.4,14,12.0,66,56.4,2582
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,46,46,100.0,46,"*","*",7,15.2,12,26.1,23,50.0,35,76.1,2486
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,77,75,97.4,75,8,10.7,18,24.0,11,14.7,38,50.7,49,65.3,2514
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,60,59,98.3,59,7,11.9,15,25.4,24,40.7,13,22.0,37,62.7,2527
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,63,63,100.0,63,13,20.6,13,20.6,12,19.0,25,39.7,37,58.7,2449
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,61,61,100.0,61,8,13.1,6,9.8,19,31.1,28,45.9,47,77.0,2523
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,57,57,100.0,57,"*","*","*","*",25,43.9,21,36.8,46,80.7,2554
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,71,70,98.6,70,7,10.0,12,17.1,15,21.4,36,51.4,51,72.9,2488
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,60,57,95.0,57,"*","*","*","*",15,26.3,33,57.9,48,84.2,2541
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,67,65,97.0,65,"*","*","*","*",17,26.2,33,50.8,50,76.9,2568
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,64,64,100.0,64,7,10.9,10,15.6,26,40.6,21,32.8,47,73.4,2466
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,77,76,98.7,76,17,22.4,8,10.5,9,11.8,42,55.3,51,67.1,2514
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,64,64,100.0,64,"*","*","*","*",30,46.9,24,37.5,54,84.4,2561
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",11,315,152,48.3,151,50,33.1,37,24.5,34,22.5,30,19.9,64,42.4,2555
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,310,309,99.7,309,18,5.8,54,17.5,128,41.4,109,35.3,237,76.7,2585
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,340,338,99.4,338,19,5.6,49,14.5,139,41.1,131,38.8,270,79.9,2617
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,320,311,97.2,311,21,6.8,87,28.0,131,42.1,72,23.2,203,65.3,2606
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,46,46,100.0,46,"*","*","*","*",17,37.0,15,32.6,32,69.6,2470
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,40,39,97.5,39,"*","*","*","*",10,25.6,20,51.3,30,76.9,2526
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,57,57,100.0,57,6,10.5,8,14.0,24,42.1,19,33.3,43,75.4,2546
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,274,271,98.9,271,28,10.3,66,24.4,115,42.4,62,22.9,177,65.3,2558
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,296,293,99.0,293,19,6.5,52,17.7,159,54.3,63,21.5,222,75.8,2598
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,255,253,99.2,253,24,9.5,76,30.0,98,38.7,55,21.7,153,60.5,2591
"Southington School District","=""1310011""","Alta","=""1310111""",11,14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,91,90,98.9,90,10,11.1,15,16.7,26,28.9,39,43.3,65,72.2,2463
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,125,125,100.0,125,20,16.0,22,17.6,28,22.4,55,44.0,83,66.4,2504
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,102,101,99.0,101,11,10.9,10,9.9,48,47.5,32,31.7,80,79.2,2547
"Southington School District","=""1310011""","EASE","=""1310511""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,54,54,100.0,54,8,14.8,14,25.9,17,31.5,15,27.8,32,59.3,2449
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,48,47,97.9,47,7,14.9,11,23.4,10,21.3,19,40.4,29,61.7,2502
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,46,46,100.0,46,8,17.4,11,23.9,15,32.6,12,26.1,27,58.7,2521
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,64,63,98.4,63,7,11.1,12,19.0,13,20.6,31,49.2,44,69.8,2477
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",04,65,65,100.0,65,7,10.8,12,18.5,19,29.2,27,41.5,46,70.8,2512
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,56,55,98.2,55,9,16.4,11,20.0,13,23.6,22,40.0,35,63.6,2540
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",06,244,243,99.6,243,15,6.2,42,17.3,107,44.0,79,32.5,186,76.5,2580
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",07,254,251,98.8,251,18,7.2,63,25.1,120,47.8,50,19.9,170,67.7,2583
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,226,225,99.6,225,23,10.2,50,22.2,111,49.3,41,18.2,152,67.6,2600
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",03,42,42,100.0,42,"*","*","*","*",16,38.1,21,50.0,37,88.1,2496
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",04,48,47,97.9,47,7,14.9,9,19.1,9,19.1,22,46.8,31,66.0,2506
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,48,48,100.0,48,6,12.5,9,18.8,17,35.4,16,33.3,33,68.8,2544
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",03,40,40,100.0,40,7,17.5,11,27.5,11,27.5,11,27.5,22,55.0,2439
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",04,39,39,100.0,39,9,23.1,13,33.3,10,25.6,7,17.9,17,43.6,2469
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,48,48,100.0,48,"*","*",15,31.3,17,35.4,"*","*","*","*",2526
"Southington School District","=""1310011""","Southington High School","=""1316211""",11,468,457,97.6,452,89,19.7,120,26.5,164,36.3,79,17.5,243,53.8,2584
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",03,63,63,100.0,63,9,14.3,11,17.5,10,15.9,33,52.4,43,68.3,2474
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",04,56,53,94.6,53,"*","*","*","*",19,35.8,27,50.9,46,86.8,2531
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,52,52,100.0,52,"*","*","*","*",22,42.3,17,32.7,39,75.0,2547
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",03,57,56,98.2,56,"*","*","*","*",17,30.4,25,44.6,42,75.0,2477
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",04,83,83,100.0,83,26,31.3,12,14.5,15,18.1,30,36.1,45,54.2,2478
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,73,72,98.6,72,8,11.1,8,11.1,29,40.3,27,37.5,56,77.8,2554
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
