"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",220,216,98.2,216,24,11.1,45,20.8,64,29.6,83,38.4,147,68.1
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",202,196,97.0,196,18,9.2,53,27.0,76,38.8,49,25.0,125,63.8
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",220,215,97.7,215,33,15.3,58,27.0,58,27.0,66,30.7,124,57.7
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",151,143,94.7,143,21,14.7,48,33.6,34,23.8,40,28.0,74,51.7
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",127,124,97.6,124,12,9.7,38,30.6,44,35.5,30,24.2,74,59.7
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",260,259,99.6,259,70,27.0,76,29.3,69,26.6,44,17.0,113,43.6
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",267,259,97.0,258,98,38.0,84,32.6,49,19.0,27,10.5,76,29.5
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",467,461,98.7,461,46,10.0,104,22.6,135,29.3,176,38.2,311,67.5
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",309,307,99.4,307,60,19.5,80,26.1,90,29.3,77,25.1,167,54.4
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",381,370,97.1,370,35,9.5,76,20.5,82,22.2,177,47.8,259,70.0
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",370,363,98.1,363,30,8.3,90,24.8,116,32.0,127,35.0,243,66.9
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",92,87,94.6,87,11,12.6,23,26.4,27,31.0,26,29.9,53,60.9
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",61,54,88.5,54,9,16.7,15,27.8,22,40.7,8,14.8,30,55.6
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",132,130,98.5,130,38,29.2,46,35.4,34,26.2,12,9.2,46,35.4
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",44,41,93.2,41,"*","*","*","*",14,34.1,14,34.1,28,68.3
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",310,298,96.1,298,28,9.4,64,21.5,112,37.6,94,31.5,206,69.1
"Regional School District 07","=""2070012""","STEP","=""2079312""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",567,561,98.9,558,75,13.4,155,27.8,162,29.0,166,29.7,328,58.8
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",785,775,98.7,775,142,18.3,249,32.1,196,25.3,188,24.3,384,49.5
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",180,177,98.3,177,8,4.5,22,12.4,51,28.8,96,54.2,147,83.1
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",167,164,98.2,164,7,4.3,31,18.9,61,37.2,65,39.6,126,76.8
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",42,42,100.0,42,"*","*","*","*",17,40.5,17,40.5,34,81.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",176,175,99.4,175,15,8.6,52,29.7,64,36.6,44,25.1,108,61.7
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",32,31,96.9,31,"*","*","*","*",12,38.7,11,35.5,23,74.2
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",59,59,100.0,59,"*","*","*","*",20,33.9,26,44.1,46,78.0
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",140,140,100.0,140,21,15.0,46,32.9,46,32.9,27,19.3,73,52.1
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",317,315,99.4,315,63,20.0,100,31.7,84,26.7,68,21.6,152,48.3
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",111,107,96.4,107,11,10.3,27,25.2,40,37.4,29,27.1,69,64.5
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",259,255,98.5,255,40,15.7,82,32.2,69,27.1,64,25.1,133,52.2
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",140,136,97.1,136,16,11.8,48,35.3,50,36.8,22,16.2,72,52.9
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",189,189,100.0,189,28,14.8,56,29.6,64,33.9,41,21.7,105,55.6
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",332,331,99.7,331,74,22.4,129,39.0,84,25.4,44,13.3,128,38.7
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",206,202,98.1,202,15,7.4,33,16.3,72,35.6,82,40.6,154,76.2
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",242,240,99.2,240,20,8.3,48,20.0,79,32.9,93,38.8,172,71.7
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",444,442,99.5,442,50,11.3,126,28.5,114,25.8,152,34.4,266,60.2
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",188,188,100.0,188,21,11.2,48,25.5,67,35.6,52,27.7,119,63.3
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",187,186,99.5,186,8,4.3,52,28.0,64,34.4,62,33.3,126,67.7
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",543,531,97.8,531,65,12.2,137,25.8,151,28.4,178,33.5,329,62.0
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",565,505,89.4,504,102,20.2,181,35.9,143,28.4,78,15.5,221,43.8
"Regional School District 16","=""2160012""","Prospect Elementary School","=""2160512""",308,300,97.4,300,38,12.7,80,26.7,93,31.0,89,29.7,182,60.7
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",96,96,100.0,96,"*","*","*","*",29,30.2,41,42.7,70,72.9
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",105,105,100.0,105,"*","*","*","*",41,39.0,43,41.0,84,80.0
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",748,740,98.9,740,108,14.6,223,30.1,201,27.2,208,28.1,409,55.3
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",106,104,98.1,104,7,6.7,23,22.1,32,30.8,42,40.4,74,71.2
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",107,107,100.0,107,7,6.5,26,24.3,34,31.8,40,37.4,74,69.2
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",348,344,98.9,344,19,5.5,71,20.6,106,30.8,148,43.0,254,73.8
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",149,147,98.7,147,"*","*","*","*",45,30.6,79,53.7,124,84.4
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",156,149,95.5,149,15,10.1,27,18.1,41,27.5,66,44.3,107,71.8
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",206,206,100.0,206,16,7.8,44,21.4,68,33.0,78,37.9,146,70.9
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",764,746,97.6,746,79,10.6,154,20.6,212,28.4,301,40.3,513,68.8
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",196,195,99.5,195,9,4.6,33,16.9,84,43.1,69,35.4,153,78.5
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",191,185,96.9,185,12,6.5,32,17.3,55,29.7,86,46.5,141,76.2
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",208,206,99.0,206,13,6.3,24,11.7,72,35.0,97,47.1,169,82.0
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",499,472,94.6,472,48,10.2,117,24.8,133,28.2,174,36.9,307,65.0
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",160,158,98.8,158,13,8.2,46,29.1,49,31.0,50,31.6,99,62.7
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",625,621,99.4,621,126,20.3,209,33.7,136,21.9,150,24.2,286,46.1
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",235,234,99.6,234,29,12.4,53,22.6,72,30.8,80,34.2,152,65.0
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",277,276,99.6,276,17,6.2,53,19.2,77,27.9,129,46.7,206,74.6
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",246,246,100.0,246,20,8.1,53,21.5,68,27.6,105,42.7,173,70.3
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",160,160,100.0,160,11,6.9,35,21.9,45,28.1,69,43.1,114,71.3
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",57,55,96.5,55,10,18.2,23,41.8,11,20.0,11,20.0,22,40.0
"Seymour School District","=""1240011""","Bungay School","=""1240111""",246,243,98.8,243,50,20.6,70,28.8,72,29.6,51,21.0,123,50.6
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",252,252,100.0,252,44,17.5,82,32.5,69,27.4,57,22.6,126,50.0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",562,557,99.1,557,122,21.9,173,31.1,149,26.8,113,20.3,262,47.0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",104,102,98.1,102,34,33.3,28,27.5,28,27.5,12,11.8,40,39.2
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",119,119,100.0,119,8,6.7,20,16.8,40,33.6,51,42.9,91,76.5
"Shelton School District","=""1260011""","Behavior Modification","=""1260211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",138,138,100.0,138,8,5.8,32,23.2,56,40.6,42,30.4,98,71.0
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",189,189,100.0,189,16,8.5,44,23.3,73,38.6,56,29.6,129,68.3
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",862,852,98.8,852,141,16.5,241,28.3,253,29.7,217,25.5,470,55.2
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",168,163,97.0,163,27,16.6,44,27.0,49,30.1,43,26.4,92,56.4
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",739,730,98.8,730,143,19.6,230,31.5,177,24.2,180,24.7,357,48.9
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",90,89,98.9,89,9,10.1,24,27.0,29,32.6,27,30.3,56,62.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""",222,174,78.4,174,23,13.2,41,23.6,54,31.0,56,32.2,110,63.2
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",129,128,99.2,128,21,16.4,48,37.5,33,25.8,26,20.3,59,46.1
"Simsbury School District","=""1280011""","Central School","=""1280111""",227,227,100.0,227,10,4.4,48,21.1,66,29.1,103,45.4,169,74.4
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",696,692,99.4,692,100,14.5,139,20.1,168,24.3,285,41.2,453,65.5
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",230,228,99.1,228,25,11.0,61,26.8,72,31.6,70,30.7,142,62.3
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",371,370,99.7,370,31,8.4,95,25.7,116,31.4,128,34.6,244,65.9
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",164,164,100.0,164,15,9.1,33,20.1,51,31.1,65,39.6,116,70.7
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",234,234,100.0,234,11,4.7,51,21.8,85,36.3,87,37.2,172,73.5
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",362,340,93.9,340,"*","*",117,34.4,"*","*",95,27.9,"*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*","*","*","*","*","*","*","*",117,36.4,"*","*","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",184,182,98.9,182,8,4.4,37,20.3,51,28.0,86,47.3,137,75.3
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",178,176,98.9,176,16,9.1,29,16.5,60,34.1,71,40.3,131,74.4
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",198,197,99.5,197,10,5.1,28,14.2,59,29.9,100,50.8,159,80.7
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",187,185,98.9,185,9,4.9,44,23.8,46,24.9,86,46.5,132,71.4
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",963,948,98.4,948,106,11.2,208,21.9,230,24.3,404,42.6,634,66.9
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",148,147,99.3,147,10,6.8,50,34.0,47,32.0,40,27.2,87,59.2
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",844,834,98.8,834,129,15.5,242,29.0,259,31.1,204,24.5,463,55.5
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",320,319,99.7,319,37,11.6,89,27.9,99,31.0,94,29.5,193,60.5
"Southington School District","=""1310011""","EASE","=""1310511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",154,154,100.0,154,24,15.6,32,20.8,54,35.1,44,28.6,98,63.6
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",192,191,99.5,191,16,8.4,50,26.2,71,37.2,54,28.3,125,65.4
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",740,739,99.9,739,128,17.3,240,32.5,220,29.8,151,20.4,371,50.2
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",149,145,97.3,145,18,12.4,42,29.0,40,27.6,45,31.0,85,58.6
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",123,122,99.2,122,15,12.3,42,34.4,39,32.0,26,21.3,65,53.3
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",161,157,97.5,157,22,14.0,36,22.9,57,36.3,42,26.8,99,63.1
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",220,219,99.5,219,32,14.6,62,28.3,80,36.5,45,20.5,125,57.1
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",177,176,99.4,176,12,6.8,43,24.4,58,33.0,63,35.8,121,68.8
"Sprague School District","=""1330011""","Sayles School","=""1330111""",220,219,99.5,219,56,25.6,86,39.3,55,25.1,22,10.0,77,35.2
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",346,338,97.7,338,"*","*","*","*",115,34.0,67,19.8,182,53.8
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","*","*","*","*",49,15.0,119,36.4,"*","*","*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",516,509,98.6,509,208,40.9,128,25.1,87,17.1,86,16.9,173,34.0
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",285,282,98.9,282,76,27.0,94,33.3,64,22.7,48,17.0,112,39.7
"Stamford School District","=""1350011""","Dolan School","=""1355311""",496,490,98.8,490,164,33.5,128,26.1,125,25.5,73,14.9,198,40.4
"Stamford School District","=""1350011""","Hart School","=""1352211""",294,293,99.7,293,64,21.8,81,27.6,62,21.2,86,29.4,148,50.5
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",311,307,98.7,307,106,34.5,97,31.6,70,22.8,34,11.1,104,33.9
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",218,218,100.0,218,46,21.1,62,28.4,66,30.3,44,20.2,110,50.5
"Stamford School District","=""1350011""","Newfield School","=""1350611""",311,307,98.7,307,106,34.5,86,28.0,62,20.2,53,17.3,115,37.5
"Stamford School District","=""1350011""","Northeast School","=""1351811""",352,344,97.7,344,117,34.0,89,25.9,69,20.1,69,20.1,138,40.1
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",799,789,98.7,789,314,39.8,230,29.2,144,18.3,101,12.8,245,31.1
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",524,524,100.0,524,115,21.9,132,25.2,119,22.7,158,30.2,277,52.9
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",298,294,98.7,294,86,29.3,100,34.0,68,23.1,40,13.6,108,36.7
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",705,701,99.4,701,126,18.0,218,31.1,183,26.1,174,24.8,357,50.9
"Stamford School District","=""1350011""","Springdale School","=""1351111""",327,326,99.7,326,104,31.9,100,30.7,82,25.2,40,12.3,122,37.4
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",334,334,100.0,334,99,29.6,85,25.4,84,25.1,66,19.8,150,44.9
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",317,314,99.1,314,82,26.1,103,32.8,77,24.5,52,16.6,129,41.1
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",613,608,99.2,608,253,41.6,143,23.5,114,18.8,98,16.1,212,34.9
"Stamford School District","=""1350011""","Westover School","=""1351411""",328,325,99.1,325,88,27.1,72,22.2,49,15.1,116,35.7,165,50.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",283,278,98.2,278,95,34.2,107,38.5,52,18.7,24,8.6,76,27.3
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",176,172,97.7,172,13,7.6,29,16.9,61,35.5,69,40.1,130,75.6
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",402,391,97.3,391,54,13.8,92,23.5,107,27.4,138,35.3,245,62.7
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",263,261,99.2,261,51,19.5,75,28.7,70,26.8,65,24.9,135,51.7
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",147,146,99.3,146,11,7.5,32,21.9,44,30.1,59,40.4,103,70.5
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",305,301,98.7,301,72,23.9,108,35.9,87,28.9,34,11.3,121,40.2
"Stratford School District","=""1380011""","Chapel School","=""1380311""",301,296,98.3,296,105,35.5,105,35.5,64,21.6,22,7.4,86,29.1
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",551,541,98.2,541,265,49.0,151,27.9,79,14.6,46,8.5,125,23.1
"Stratford School District","=""1380011""","Franklin School","=""1380411""",134,134,100.0,134,57,42.5,49,36.6,"*","*","*","*",28,20.9
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",558,557,99.8,557,248,44.5,180,32.3,87,15.6,42,7.5,129,23.2
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",141,141,100.0,141,43,30.5,43,30.5,29,20.6,26,18.4,55,39.0
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",255,255,100.0,255,102,40.0,86,33.7,51,20.0,16,6.3,67,26.3
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",346,345,99.7,345,113,32.8,119,34.5,78,22.6,35,10.1,113,32.8
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",407,404,99.3,404,102,25.2,128,31.7,81,20.0,93,23.0,174,43.1
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",199,197,99.0,197,64,32.5,66,33.5,55,27.9,12,6.1,67,34.0
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*","*","*","*","*","*","*","*",147,32.2,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",561,548,97.7,548,"*","*",161,29.4,"*","*",146,26.6,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",98,98,100.0,98,52,53.1,41,41.8,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",172,167,97.1,167,72,43.1,49,29.3,32,19.2,14,8.4,46,27.5
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",68,67,98.5,67,20,29.9,22,32.8,18,26.9,7,10.4,25,37.3
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",217,216,99.5,216,37,17.1,89,41.2,54,25.0,36,16.7,90,41.7
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",168,168,100.0,168,37,22.0,49,29.2,56,33.3,26,15.5,82,48.8
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",159,153,96.2,153,38,24.8,56,36.6,45,29.4,14,9.2,59,38.6
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",338,323,95.6,323,138,42.7,120,37.2,49,15.2,16,5.0,65,20.1
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",542,541,99.8,541,52,9.6,136,25.1,186,34.4,167,30.9,353,65.2
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",662,657,99.2,657,49,7.5,161,24.5,256,39.0,191,29.1,447,68.0
"Torrington School District","=""1430011""","East School","=""1430111""",187,171,91.4,171,26,15.2,62,36.3,58,33.9,25,14.6,83,48.5
"Torrington School District","=""1430011""","Forbes School","=""1430211""",185,179,96.8,179,79,44.1,60,33.5,34,19.0,6,3.4,40,22.3
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",142,140,98.6,140,38,27.1,55,39.3,38,27.1,9,6.4,47,33.6
"Torrington School District","=""1430011""","Torringford School","=""1430911""",342,336,98.2,336,77,22.9,151,44.9,80,23.8,28,8.3,108,32.1
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",1006,951,94.5,951,417,43.8,351,36.9,143,15.0,40,4.2,183,19.2
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",193,192,99.5,192,47,24.5,80,41.7,45,23.4,20,10.4,65,33.9
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",129,120,93.0,120,94,78.3,"*","*","*","*",0,0.0,"*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",257,257,100.0,257,8,3.1,40,15.6,83,32.3,126,49.0,209,81.3
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",247,246,99.6,246,9,3.7,36,14.6,76,30.9,125,50.8,201,81.7
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",297,296,99.7,296,17,5.7,54,18.2,103,34.8,122,41.2,225,76.0
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",749,728,97.2,727,48,6.6,126,17.3,194,26.7,359,49.4,553,76.1
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",201,199,99.0,199,11,5.5,16,8.0,62,31.2,110,55.3,172,86.4
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",787,774,98.3,774,57,7.4,151,19.5,217,28.0,349,45.1,566,73.1
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",266,266,100.0,266,24,9.0,56,21.1,89,33.5,97,36.5,186,69.9
"Trumbull School District","=""1440011""","REACH","=""1440511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",197,193,98.0,193,10,5.2,33,17.1,41,21.2,109,56.5,150,77.7
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",49,49,100.0,49,8,16.3,12,24.5,17,34.7,12,24.5,29,59.2
"Vernon School District","=""1460011""","Northeast School","=""1460311""",137,137,100.0,137,28,20.4,48,35.0,43,31.4,18,13.1,61,44.5
"Vernon School District","=""1460011""","Center Road School","=""1461411""",242,240,99.2,239,83,34.7,71,29.7,60,25.1,25,10.5,85,35.6
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",107,104,97.2,104,24,23.1,29,27.9,33,31.7,18,17.3,51,49.0
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",106,106,100.0,106,38,35.8,38,35.8,24,22.6,6,5.7,30,28.3
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",134,131,97.8,131,42,32.1,47,35.9,32,24.4,10,7.6,42,32.1
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",672,659,98.1,659,241,36.6,228,34.6,124,18.8,66,10.0,190,28.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",720,710,98.6,710,169,23.8,243,34.2,194,27.3,104,14.6,298,42.0
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",694,680,98.0,680,153,22.5,235,34.6,191,28.1,101,14.9,292,42.9
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",271,271,100.0,271,51,18.8,84,31.0,90,33.2,46,17.0,136,50.2
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",329,329,100.0,329,56,17.0,115,35.0,98,29.8,60,18.2,158,48.0
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",337,334,99.1,334,67,20.1,102,30.5,109,32.6,56,16.8,165,49.4
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",319,318,99.7,318,39,12.3,90,28.3,107,33.6,82,25.8,189,59.4
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",1005,1001,99.6,1001,671,67.0,225,22.5,84,8.4,21,2.1,105,10.5
