"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",292,291,99.7,291,157,54.0,77,26.5,29,10.0,28,9.6,57,19.6
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",326,316,96.9,316,129,40.8,108,34.2,56,17.7,23,7.3,79,25.0
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",295,286,96.9,286,210,73.4,67,23.4,"*","*","*","*",9,3.1
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",320,319,99.7,319,212,66.5,79,24.8,"*","*","*","*",28,8.8
"New Haven School District","=""0930011""","Beecher School","=""0930311""",263,249,94.7,248,135,54.4,86,34.7,20,8.1,7,2.8,27,10.9
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",280,279,99.6,279,153,54.8,84,30.1,35,12.5,7,2.5,42,15.1
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",453,452,99.8,451,241,53.4,135,29.9,59,13.1,16,3.5,75,16.6
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",298,296,99.3,296,177,59.8,82,27.7,27,9.1,10,3.4,37,12.5
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",191,190,99.5,189,133,70.4,37,19.6,"*","*","*","*",19,10.1
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",351,347,98.9,347,233,67.1,91,26.2,"*","*","*","*",23,6.6
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",366,364,99.5,364,241,66.2,100,27.5,"*","*","*","*",23,6.3
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",265,262,98.9,262,151,57.6,96,36.6,"*","*","*","*",15,5.7
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",381,376,98.7,376,219,58.2,113,30.1,35,9.3,9,2.4,44,11.7
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",138,128,92.8,128,82,64.1,38,29.7,"*","*","*","*",8,6.3
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",250,247,98.8,247,116,47.0,84,34.0,33,13.4,14,5.7,47,19.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",34,34,100.0,34,31,91.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",279,279,100.0,279,157,56.3,79,28.3,37,13.3,6,2.2,43,15.4
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",320,309,96.6,308,82,26.6,85,27.6,80,26.0,61,19.8,141,45.8
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",547,536,98.0,536,451,84.1,66,12.3,"*","*","*","*",19,3.5
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",46,42,91.3,42,33,78.6,6,14.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",292,289,99.0,288,166,57.6,97,33.7,"*","*","*","*",25,8.7
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",135,129,95.6,129,83,64.3,31,24.0,"*","*","*","*",15,11.6
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",42,41,97.6,41,33,80.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",240,132,55.0,124,108,87.1,10,8.1,6,4.8,0,0.0,6,4.8
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",258,254,98.4,254,126,49.6,85,33.5,35,13.8,8,3.1,43,16.9
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",341,339,99.4,339,227,67.0,84,24.8,"*","*","*","*",28,8.3
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",232,231,99.6,231,152,65.8,65,28.1,14,6.1,0,0.0,14,6.1
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",297,296,99.7,296,170,57.4,88,29.7,26,8.8,12,4.1,38,12.8
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",167,165,98.8,165,121,73.3,35,21.2,9,5.5,0,0.0,9,5.5
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",299,297,99.3,296,144,48.6,98,33.1,42,14.2,12,4.1,54,18.2
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",99,27,27.3,26,17,65.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",58,54,93.1,53,37,69.8,14,26.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",6,0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",67,67,100.0,67,41,61.2,21,31.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",33,14,42.4,14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",391,380,97.2,380,220,57.9,121,31.8,"*","*","*","*",39,10.3
"New Haven School District","=""0930011""","Sound School","=""0936711""",76,67,88.2,67,38,56.7,11,16.4,12,17.9,6,9.0,18,26.9
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",131,131,100.0,131,84,64.1,33,25.2,"*","*","*","*",14,10.7
"New Haven School District","=""0930011""","Truman School","=""0932911""",297,289,97.3,287,216,75.3,57,19.9,"*","*","*","*",14,4.9
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",43,43,100.0,43,31,72.1,12,27.9,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",234,234,100.0,234,142,60.7,71,30.3,"*","*","*","*",21,9.0
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",298,119,39.9,112,90,80.4,18,16.1,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",276,267,96.7,266,43,16.2,51,19.2,67,25.2,105,39.5,172,64.7
"New London School District","=""0950011""","Jennings School","=""0950311""",253,252,99.6,252,133,52.8,71,28.2,36,14.3,12,4.8,48,19.0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",598,590,98.7,583,345,59.2,170,29.2,56,9.6,12,2.1,68,11.7
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",263,262,99.6,261,101,38.7,95,36.4,55,21.1,10,3.8,65,24.9
"New London School District","=""0950011""","New London High School","=""0956111""",203,192,94.6,192,109,56.8,45,23.4,25,13.0,13,6.8,38,19.8
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",248,247,99.6,246,113,45.9,68,27.6,41,16.7,24,9.8,65,26.4
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",113,113,100.0,113,27,23.9,35,31.0,37,32.7,14,12.4,51,45.1
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",87,84,96.6,84,15,17.9,21,25.0,37,44.0,11,13.1,48,57.1
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",301,254,84.4,252,66,26.2,82,32.5,71,28.2,33,13.1,104,41.3
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",114,109,95.6,109,13,11.9,34,31.2,39,35.8,23,21.1,62,56.9
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",1004,955,95.1,954,250,26.2,328,34.4,241,25.3,135,14.2,376,39.4
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",677,614,90.7,605,169,27.9,231,38.2,126,20.8,79,13.1,205,33.9
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",173,173,100.0,173,16,9.2,47,27.2,63,36.4,47,27.2,110,63.6
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",116,116,100.0,116,17,14.7,30,25.9,30,25.9,39,33.6,69,59.5
"Newington School District","=""0940011""","John Paterson School","=""0940811""",170,169,99.4,169,25,14.8,49,29.0,66,39.1,29,17.2,95,56.2
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",680,675,99.3,675,138,20.4,225,33.3,161,23.9,151,22.4,312,46.2
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",612,610,99.7,610,129,21.1,194,31.8,162,26.6,125,20.5,287,47.0
"Newington School District","=""0940011""","Newington High School","=""0946111""",296,267,90.2,262,106,40.5,81,30.9,68,26.0,7,2.7,75,28.6
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",147,147,100.0,147,11,7.5,46,31.3,59,40.1,31,21.1,90,61.2
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",152,152,100.0,152,12,7.9,49,32.2,55,36.2,36,23.7,91,59.9
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",141,139,98.6,139,9,6.5,40,28.8,45,32.4,45,32.4,90,64.7
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",175,174,99.4,174,12,6.9,52,29.9,64,36.8,46,26.4,110,63.2
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",412,284,68.9,284,99,34.9,67,23.6,74,26.1,44,15.5,118,41.5
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",824,802,97.3,802,93,11.6,201,25.1,231,28.8,277,34.5,508,63.3
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",728,723,99.3,722,83,11.5,198,27.4,225,31.2,216,29.9,441,61.1
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",161,161,100.0,161,22,13.7,45,28.0,70,43.5,24,14.9,94,58.4
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",63,63,100.0,63,12,19.0,20,31.7,18,28.6,13,20.6,31,49.2
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",137,137,100.0,137,65,47.4,37,27.0,28,20.4,7,5.1,35,25.5
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",501,480,95.8,479,172,35.9,170,35.5,79,16.5,58,12.1,137,28.6
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",433,420,97.0,420,85,20.2,133,31.7,136,32.4,66,15.7,202,48.1
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",161,154,95.7,154,42,27.3,49,31.8,46,29.9,17,11.0,63,40.9
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",172,171,99.4,171,45,26.3,60,35.1,51,29.8,15,8.8,66,38.6
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",169,164,97.0,164,24,14.6,50,30.5,57,34.8,33,20.1,90,54.9
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",159,157,98.7,157,28,17.8,51,32.5,58,36.9,20,12.7,78,49.7
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",258,"*","*",0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",766,724,94.5,724,188,26.0,302,41.7,141,19.5,93,12.8,234,32.3
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",214,206,96.3,206,49,23.8,63,30.6,56,27.2,38,18.4,94,45.6
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",173,173,100.0,173,12,6.9,25,14.5,50,28.9,86,49.7,136,78.6
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",44,41,93.2,41,13,31.7,"*","*",14,34.1,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",164,160,97.6,160,40,25.0,63,39.4,"*","*","*","*",57,35.6
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",397,387,97.5,387,262,67.7,61,15.8,41,10.6,23,5.9,64,16.5
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",220,220,100.0,220,64,29.1,78,35.5,52,23.6,26,11.8,78,35.5
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",134,131,97.8,131,44,33.6,33,25.2,36,27.5,18,13.7,54,41.2
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",232,228,98.3,228,49,21.5,70,30.7,71,31.1,38,16.7,109,47.8
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",210,209,99.5,209,54,25.8,71,34.0,57,27.3,27,12.9,84,40.2
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",295,295,100.0,295,96,32.5,111,37.6,58,19.7,30,10.2,88,29.8
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",268,266,99.3,266,92,34.6,97,36.5,53,19.9,24,9.0,77,28.9
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",240,239,99.6,239,77,32.2,76,31.8,59,24.7,27,11.3,86,36.0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",219,216,98.6,216,65,30.1,80,37.0,49,22.7,22,10.2,71,32.9
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",622,613,98.6,613,252,41.1,184,30.0,110,17.9,67,10.9,177,28.9
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",369,338,91.6,333,220,66.1,66,19.8,38,11.4,9,2.7,47,14.1
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",635,628,98.9,628,315,50.2,181,28.8,99,15.8,33,5.3,132,21.0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",455,453,99.6,453,194,42.8,133,29.4,71,15.7,55,12.1,126,27.8
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",204,204,100.0,204,40,19.6,49,24.0,52,25.5,63,30.9,115,56.4
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",214,214,100.0,214,68,31.8,79,36.9,53,24.8,14,6.5,67,31.3
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",196,194,99.0,194,68,35.1,68,35.1,35,18.0,23,11.9,58,29.9
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",627,626,99.8,625,322,51.5,179,28.6,87,13.9,37,5.9,124,19.8
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",150,148,98.7,148,42,28.4,49,33.1,33,22.3,24,16.2,57,38.5
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",549,494,90.0,490,251,51.2,122,24.9,81,16.5,36,7.3,117,23.9
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",14,13,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",189,184,97.4,184,88,47.8,66,35.9,20,10.9,10,5.4,30,16.3
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",658,638,97.0,636,358,56.3,192,30.2,61,9.6,25,3.9,86,13.5
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",182,182,100.0,182,84,46.2,60,33.0,31,17.0,7,3.8,38,20.9
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",191,190,99.5,190,73,38.4,72,37.9,38,20.0,7,3.7,45,23.7
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",476,476,100.0,476,246,51.7,142,29.8,52,10.9,36,7.6,88,18.5
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",137,136,99.3,136,77,56.6,40,29.4,13,9.6,6,4.4,19,14.0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",113,113,100.0,113,65,57.5,31,27.4,"*","*","*","*",17,15.0
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",153,152,99.3,151,76,50.3,43,28.5,20,13.2,12,7.9,32,21.2
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",107,106,99.1,106,64,60.4,32,30.2,10,9.4,0,0.0,10,9.4
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",214,210,98.1,210,55,26.2,79,37.6,49,23.3,27,12.9,76,36.2
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",98,97,99.0,96,17,17.7,30,31.3,31,32.3,18,18.8,49,51.0
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",522,518,99.2,515,74,14.4,169,32.8,156,30.3,116,22.5,272,52.8
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",128,114,89.1,114,43,37.7,31,27.2,27,23.7,13,11.4,40,35.1
"Orange School District","=""1070011""","Peck Place School","=""1070511""",242,242,100.0,242,17,7.0,61,25.2,75,31.0,89,36.8,164,67.8
"Orange School District","=""1070011""","Race Brook School","=""1070311""",257,254,98.8,253,18,7.1,92,36.4,79,31.2,64,25.3,143,56.5
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",211,204,96.7,204,12,5.9,45,22.1,75,36.8,72,35.3,147,72.1
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",503,493,98.0,493,137,27.8,184,37.3,127,25.8,45,9.1,172,34.9
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",480,471,98.1,471,71,15.1,137,29.1,159,33.8,104,22.1,263,55.8
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",137,134,97.8,134,37,27.6,44,32.8,41,30.6,12,9.0,53,39.6
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",346,344,99.4,344,178,51.7,119,34.6,33,9.6,14,4.1,47,13.7
"Path Academy District","=""2930013""","Path Academy","=""2930113""",18,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",91,91,100.0,91,16,17.6,38,41.8,28,30.8,9,9.9,37,40.7
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",556,545,98.0,544,260,47.8,188,34.6,83,15.3,13,2.4,96,17.6
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",180,159,88.3,159,63,39.6,54,34.0,32,20.1,10,6.3,42,26.4
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",329,326,99.1,326,85,26.1,139,42.6,83,25.5,19,5.8,102,31.3
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",75,74,98.7,74,12,16.2,24,32.4,24,32.4,14,18.9,38,51.4
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",132,132,100.0,132,18,13.6,46,34.8,48,36.4,20,15.2,68,51.5
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",211,210,99.5,210,49,23.3,66,31.4,72,34.3,23,11.0,95,45.2
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",178,178,100.0,178,26,14.6,50,28.1,57,32.0,45,25.3,102,57.3
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",539,537,99.6,537,216,40.2,187,34.8,92,17.1,42,7.8,134,25.0
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",189,186,98.4,186,89,47.8,38,20.4,43,23.1,16,8.6,59,31.7
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",351,343,97.7,341,129,37.8,111,32.6,69,20.2,32,9.4,101,29.6
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",154,153,99.4,152,33,21.7,43,28.3,53,34.9,23,15.1,76,50.0
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",180,176,97.8,176,48,27.3,59,33.5,54,30.7,15,8.5,69,39.2
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",102,95,93.1,95,47,49.5,"*","*",24,25.3,"*","*","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",293,293,100.0,289,33,11.4,80,27.7,92,31.8,84,29.1,176,60.9
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",216,214,99.1,214,13,6.1,56,26.2,67,31.3,78,36.4,145,67.8
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",194,190,97.9,190,24,12.6,53,27.9,65,34.2,48,25.3,113,59.5
"Portland School District","=""1130011""","Portland High School","=""1136111""",87,58,66.7,58,26,44.8,8,13.8,16,27.6,8,13.8,24,41.4
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",235,233,99.1,233,32,13.7,69,29.6,77,33.0,55,23.6,132,56.7
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",161,146,90.7,146,25,17.1,49,33.6,37,25.3,35,24.0,72,49.3
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",119,115,96.6,115,13,11.3,37,32.2,45,39.1,20,17.4,65,56.5
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",267,264,98.9,263,75,28.5,97,36.9,62,23.6,29,11.0,91,34.6
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",65,64,98.5,60,33,55.0,16,26.7,"*","*","*","*",11,18.3
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",292,287,98.3,286,133,46.5,101,35.3,33,11.5,19,6.6,52,18.2
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",507,441,87.0,440,"*","*","*","*",113,25.7,157,35.7,270,61.4
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",188,188,100.0,188,"*","*","*","*",79,42.0,75,39.9,154,81.9
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",331,328,99.1,328,53,16.2,117,35.7,100,30.5,58,17.7,158,48.2
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",384,372,96.9,371,57,15.4,69,18.6,96,25.9,149,40.2,245,66.0
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",383,377,98.4,377,43,11.4,103,27.3,99,26.3,132,35.0,231,61.3
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",388,349,89.9,348,134,38.5,80,23.0,70,20.1,64,18.4,134,38.5
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",92,88,95.7,88,13,14.8,31,35.2,30,34.1,14,15.9,44,50.0
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",72,66,91.7,66,13,19.7,27,40.9,16,24.2,10,15.2,26,39.4
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",244,212,86.9,212,83,39.2,61,28.8,43,20.3,25,11.8,68,32.1
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",36,35,97.2,35,"*","*",10,28.6,13,37.1,"*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",169,167,98.8,166,67,40.4,36,21.7,42,25.3,21,12.7,63,38.0
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",332,314,94.6,314,46,14.6,73,23.2,98,31.2,97,30.9,195,62.1
"Regional School District 07","=""2070012""","STEP","=""2079312""",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",262,262,100.0,260,114,43.8,57,21.9,59,22.7,30,11.5,89,34.2
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",552,549,99.5,545,63,11.6,145,26.6,161,29.5,176,32.3,337,61.8
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",812,800,98.5,800,105,13.1,249,31.1,231,28.9,215,26.9,446,55.8
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",171,166,97.1,166,9,5.4,25,15.1,70,42.2,62,37.3,132,79.5
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",179,176,98.3,176,12,6.8,57,32.4,62,35.2,45,25.6,107,60.8
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",192,190,99.0,190,34,17.9,46,24.2,63,33.2,47,24.7,110,57.9
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",140,137,97.9,137,68,49.6,48,35.0,"*","*","*","*",21,15.3
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",47,47,100.0,47,"*","*",12,25.5,19,40.4,"*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",269,264,98.1,260,53,20.4,89,34.2,61,23.5,57,21.9,118,45.4
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",33,32,97.0,32,"*","*","*","*",11,34.4,10,31.3,21,65.6
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",61,61,100.0,61,7,11.5,12,19.7,25,41.0,17,27.9,42,68.9
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",137,126,92.0,126,58,46.0,34,27.0,"*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",139,139,100.0,139,16,11.5,41,29.5,55,39.6,27,19.4,82,59.0
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",339,336,99.1,336,74,22.0,115,34.2,80,23.8,67,19.9,147,43.8
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*","*","*","*","*","*","*","*",35,33.0,32,30.2,67,63.2
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",285,284,99.6,284,56,19.7,112,39.4,72,25.4,44,15.5,116,40.8
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",157,153,97.5,153,15,9.8,52,34.0,52,34.0,34,22.2,86,56.2
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",188,188,100.0,188,25,13.3,62,33.0,53,28.2,48,25.5,101,53.7
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",192,174,90.6,174,68,39.1,44,25.3,50,28.7,12,6.9,62,35.6
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",360,360,100.0,360,87,24.2,138,38.3,78,21.7,57,15.8,135,37.5
