"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Free/Reduced Price Meal"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","N",281,278,98.9,278,13,4.7,46,16.5,79,28.4,140,50.4,219,78.8
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","N",222,222,100.0,222,13,5.9,32,14.4,87,39.2,90,40.5,177,79.7
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","F",14,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","N",138,137,99.3,137,6,4.4,13,9.5,42,30.7,76,55.5,118,86.1
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","N",46,46,100.0,46,"*","*",10,21.7,14,30.4,18,39.1,32,69.6
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","F",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","N",190,188,98.9,188,32,17.0,35,18.6,59,31.4,62,33.0,121,64.4
"Seymour School District","=""1240011""","Bungay School","=""1240111""","R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","F",71,70,98.6,70,25,35.7,"*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","N",159,159,100.0,159,"*","*","*","*",50,31.4,50,31.4,100,62.9
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","F",27,24,88.9,24,"*","*","*","*","*","*",0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","N",126,125,99.2,125,39,31.2,"*","*",37,29.6,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","F",135,133,98.5,133,"*","*",38,28.6,52,39.1,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","N",405,397,98.0,397,44,11.1,89,22.4,173,43.6,91,22.9,264,66.5
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","R",50,50,100.0,50,"*","*",11,22.0,25,50.0,"*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","N",86,70,81.4,70,17,24.3,16,22.9,23,32.9,14,20.0,37,52.9
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","N",117,117,100.0,117,"*","*",13,11.1,33,28.2,60,51.3,93,79.5
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","N",120,119,99.2,119,7,5.9,19,16.0,28,23.5,65,54.6,93,78.2
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","N",157,154,98.1,154,19,12.3,26,16.9,33,21.4,76,49.4,109,70.8
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","F",152,150,98.7,150,33,22.0,38,25.3,58,38.7,21,14.0,79,52.7
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","N",685,678,99.0,678,43,6.3,118,17.4,319,47.1,198,29.2,517,76.3
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","R",36,34,94.4,34,6,17.6,9,26.5,10,29.4,9,26.5,19,55.9
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","F",48,48,100.0,48,14,29.2,"*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","N",90,89,98.9,89,"*","*","*","*",20,22.5,37,41.6,57,64.0
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","F",130,130,100.0,130,"*","*",24,18.5,56,43.1,"*","*","*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","N",593,587,99.0,587,41,7.0,102,17.4,225,38.3,219,37.3,444,75.6
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","R",31,31,100.0,31,"*","*",12,38.7,9,29.0,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","F",50,49,98.0,49,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","N",333,327,98.2,326,59,18.1,78,23.9,127,39.0,62,19.0,189,58.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","R",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","F",26,25,96.2,25,13,52.0,"*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","N",71,70,98.6,70,"*","*","*","*",17,24.3,37,52.9,54,77.1
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","N",210,111,52.9,109,17,15.6,18,16.5,43,39.4,31,28.4,74,67.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","F",47,47,100.0,47,6,12.8,"*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","N",74,74,100.0,74,"*","*","*","*",29,39.2,22,29.7,51,68.9
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","N",189,188,99.5,188,"*","*","*","*",55,29.3,111,59.0,166,88.3
"Simsbury School District","=""1280011""","Central School","=""1280111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","F",50,49,98.0,49,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","N",673,667,99.1,667,46,6.9,115,17.2,278,41.7,228,34.2,506,75.9
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","N",237,234,98.7,233,14,6.0,28,12.0,78,33.5,113,48.5,191,82.0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","N",336,321,95.5,321,"*","*","*","*",92,28.7,198,61.7,290,90.3
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","N",353,350,99.2,350,20,5.7,38,10.9,117,33.4,175,50.0,292,83.4
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","N",139,138,99.3,138,"*","*","*","*",26,18.8,89,64.5,115,83.3
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","N",205,204,99.5,204,"*","*","*","*",51,25.0,129,63.2,180,88.2
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","N",343,341,99.4,341,23,6.7,74,21.7,141,41.3,103,30.2,244,71.6
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","N",305,303,99.3,302,30,9.9,47,15.6,112,37.1,113,37.4,225,74.5
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","N",110,109,99.1,109,16,14.7,33,30.3,46,42.2,14,12.8,60,55.0
"Somers School District","=""1290011""","Somers High School","=""1296111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","F",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","N",148,146,98.6,146,10,6.8,31,21.2,39,26.7,66,45.2,105,71.9
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","F",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","N",154,154,100.0,154,17,11.0,19,12.3,48,31.2,70,45.5,118,76.6
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","N",162,157,96.9,157,8,5.1,17,10.8,40,25.5,92,58.6,132,84.1
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","R",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","N",191,190,99.5,190,27,14.2,19,10.0,61,32.1,83,43.7,144,75.8
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","F",17,12,"*",11,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","N",287,134,46.7,134,44,32.8,29,21.6,32,23.9,29,21.6,61,45.5
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","R",11,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","F",96,93,96.9,93,"*","*",30,32.3,36,38.7,"*","*","*","*"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","N",843,834,98.9,834,38,4.6,153,18.3,345,41.4,298,35.7,643,77.1
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","R",31,31,100.0,31,"*","*",7,22.6,17,54.8,"*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","N",121,120,99.2,120,8,6.7,19,15.8,42,35.0,51,42.5,93,77.5
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","F",82,80,97.6,80,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","N",725,719,99.2,719,53,7.4,158,22.0,342,47.6,166,23.1,508,70.7
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","N",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","F",49,47,95.9,47,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","N",252,252,100.0,252,20,7.9,39,15.5,80,31.7,113,44.8,193,76.6
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","EASE","=""1310511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","F",32,31,96.9,31,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","N",110,110,100.0,110,11,10.0,22,20.0,33,30.0,44,40.0,77,70.0
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","F",37,36,97.3,36,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","N",141,140,99.3,140,18,12.9,17,12.1,38,27.1,67,47.9,105,75.0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","F",83,81,97.6,81,"*","*","*","*",34,42.0,"*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","N",620,618,99.7,618,38,6.1,127,20.6,295,47.7,158,25.6,453,73.3
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","R",21,20,95.2,20,"*","*","*","*",9,45.0,"*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","N",124,123,99.2,123,10,8.1,17,13.8,38,30.9,58,47.2,96,78.0
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","F","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","N",101,101,100.0,101,"*","*",31,30.7,30,29.7,"*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","F",44,41,93.2,41,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",409,401,98.0,396,69,17.4,107,27.0,148,37.4,72,18.2,220,55.6
"Southington School District","=""1310011""","Southington High School","=""1316211""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","N",140,137,97.9,137,9,6.6,19,13.9,45,32.8,64,46.7,109,79.6
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","N",184,182,98.9,182,27,14.8,22,12.1,56,30.8,77,42.3,133,73.1
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","N",169,168,99.4,167,12,7.2,21,12.6,63,37.7,71,42.5,134,80.2
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","F",103,101,98.1,101,27,26.7,31,30.7,"*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","N",108,107,99.1,107,"*","*","*","*",47,43.9,19,17.8,66,61.7
"Sprague School District","=""1330011""","Sayles School","=""1330111""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","F",103,101,98.1,101,39,38.6,25,24.8,23,22.8,14,13.9,37,36.6
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","N",225,220,97.8,220,20,9.1,52,23.6,63,28.6,85,38.6,148,67.3
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","R",32,32,100.0,32,10,31.3,7,21.9,8,25.0,7,21.9,15,46.9
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",90,88,97.8,88,"*","*","*","*",44,50.0,24,27.3,68,77.3
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","F",86,84,97.7,84,11,13.1,"*","*",45,53.6,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","N",228,228,100.0,228,"*","*","*","*",109,47.8,72,31.6,181,79.4
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","R",27,25,92.6,25,"*","*","*","*",14,56.0,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","F",31,17,54.8,17,"*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","F",15,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","F",277,275,99.3,275,80,29.1,83,30.2,94,34.2,18,6.5,112,40.7
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","N",264,264,100.0,264,20,7.6,50,18.9,106,40.2,88,33.3,194,73.5
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","R",45,43,95.6,43,10,23.3,13,30.2,12,27.9,8,18.6,20,46.5
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","F",135,118,87.4,117,43,36.8,37,31.6,"*","*","*","*","*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","N",129,125,96.9,125,"*","*","*","*",43,34.4,43,34.4,86,68.8
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","R",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","F",233,229,98.3,229,90,39.3,71,31.0,"*","*","*","*",68,29.7
"Stamford School District","=""1350011""","Dolan School","=""1355311""","N",256,255,99.6,254,25,9.8,74,29.1,116,45.7,39,15.4,155,61.0
"Stamford School District","=""1350011""","Dolan School","=""1355311""","R",41,41,100.0,40,"*","*",18,45.0,12,30.0,"*","*","*","*"
"Stamford School District","=""1350011""","Hart School","=""1352211""","F",125,125,100.0,124,45,36.3,39,31.5,33,26.6,7,5.6,40,32.3
"Stamford School District","=""1350011""","Hart School","=""1352211""","N",143,142,99.3,142,"*","*","*","*",35,24.6,71,50.0,106,74.6
"Stamford School District","=""1350011""","Hart School","=""1352211""","R",20,20,100.0,20,"*","*","*","*",7,35.0,7,35.0,14,70.0
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","F",131,128,97.7,128,58,45.3,40,31.3,"*","*","*","*",30,23.4
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","N",117,114,97.4,114,25,21.9,30,26.3,29,25.4,30,26.3,59,51.8
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","R",27,26,96.3,26,7,26.9,12,46.2,"*","*","*","*",7,26.9
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","F",122,118,96.7,118,49,41.5,33,28.0,"*","*","*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","N",96,95,99.0,95,"*","*","*","*",32,33.7,26,27.4,58,61.1
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","F",141,141,100.0,141,59,41.8,46,32.6,"*","*","*","*","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","N",140,134,95.7,133,"*","*","*","*",50,37.6,39,29.3,89,66.9
"Stamford School District","=""1350011""","Newfield School","=""1350611""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","F",155,139,89.7,139,66,47.5,43,30.9,"*","*","*","*","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","N",167,165,98.8,165,"*","*","*","*",50,30.3,73,44.2,123,74.5
"Stamford School District","=""1350011""","Northeast School","=""1351811""","R",20,15,75.0,15,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","F",355,349,98.3,349,151,43.3,118,33.8,"*","*","*","*",80,22.9
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","N",341,335,98.2,335,47,14.0,72,21.5,154,46.0,62,18.5,216,64.5
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","R",51,51,100.0,51,"*","*",25,49.0,14,27.5,"*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","F",187,185,98.9,185,58,31.4,"*","*",59,31.9,"*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","N",309,302,97.7,301,"*","*","*","*",102,33.9,141,46.8,243,80.7
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","R",32,32,100.0,32,"*","*",17,53.1,9,28.1,"*","*","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","F",139,137,98.6,137,72,52.6,34,24.8,"*","*","*","*",31,22.6
