"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",06,57,57,100.0,57,16,28.1,11,19.3,23,40.4,7,12.3,30,52.6,2525
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",03,154,153,99.4,153,18,11.8,31,20.3,44,28.8,60,39.2,104,68.0,2465
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",04,172,166,96.5,166,"*","*",41,24.7,"*","*",56,33.7,"*","*",2495
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",05,"*","*","*","*","*","*","*","*",50,36.0,53,38.1,103,74.1,"*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",06,194,191,98.5,191,17,8.9,42,22.0,67,35.1,65,34.0,132,69.1,2571
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",07,185,183,98.9,183,23,12.6,30,16.4,68,37.2,62,33.9,130,71.0,2599
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",08,182,177,97.3,177,"*","*",33,18.6,80,45.2,"*","*","*","*",2600
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",07,49,49,100.0,49,22,44.9,19,38.8,"*","*","*","*",8,16.3,2487
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",08,49,49,100.0,49,22,44.9,"*","*","*","*",0,0.0,"*","*",2498
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",07,84,83,98.8,83,"*","*",20,24.1,29,34.9,"*","*","*","*",2554
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",08,88,85,96.6,85,"*","*",32,37.6,28,32.9,"*","*","*","*",2540
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",03,68,67,98.5,67,20,29.9,21,31.3,18,26.9,"*","*","*","*",2406
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",04,64,64,100.0,64,21,32.8,21,32.8,9,14.1,13,20.3,22,34.4,2454
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",05,74,74,100.0,74,21,28.4,15,20.3,25,33.8,13,17.6,38,51.4,2496
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",06,79,78,98.7,78,15,19.2,15,19.2,31,39.7,17,21.8,48,61.5,2548
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",07,98,98,100.0,98,14,14.3,29,29.6,37,37.8,18,18.4,55,56.1,2567
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",08,70,70,100.0,70,12,17.1,11,15.7,30,42.9,17,24.3,47,67.1,2593
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",03,78,73,93.6,73,16,21.9,29,39.7,17,23.3,11,15.1,28,38.4,2416
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",04,81,80,98.8,80,32,40.0,22,27.5,19,23.8,7,8.8,26,32.5,2432
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",05,88,84,95.5,84,29,34.5,21,25.0,26,31.0,8,9.5,34,40.5,2477
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",06,87,86,98.9,86,22,25.6,28,32.6,29,33.7,7,8.1,36,41.9,2513
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",07,86,81,94.2,81,25,30.9,29,35.8,"*","*","*","*",27,33.3,2518
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",08,77,71,92.2,71,20,28.2,30,42.3,15,21.1,6,8.5,21,29.6,2538
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",03,174,174,100.0,174,17,9.8,44,25.3,43,24.7,70,40.2,113,64.9,2460
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",04,188,188,100.0,188,18,9.6,37,19.7,37,19.7,96,51.1,133,70.7,2526
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",05,182,182,100.0,182,11,6.0,21,11.5,72,39.6,78,42.9,150,82.4,2566
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",06,207,205,99.0,205,18,8.8,36,17.6,74,36.1,77,37.6,151,73.7,2579
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",07,220,220,100.0,220,20,9.1,56,25.5,101,45.9,43,19.5,144,65.5,2584
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",08,235,232,98.7,232,26,11.2,45,19.4,109,47.0,52,22.4,161,69.4,2604
"Torrington School District","=""1430011""","East School","=""1430111""",03,67,65,97.0,65,13,20.0,15,23.1,13,20.0,24,36.9,37,56.9,2452
"Torrington School District","=""1430011""","East School","=""1430111""",04,62,55,88.7,55,11,20.0,19,34.5,11,20.0,14,25.5,25,45.5,2474
"Torrington School District","=""1430011""","East School","=""1430111""",05,58,51,87.9,51,6,11.8,8,15.7,21,41.2,16,31.4,37,72.5,2538
"Torrington School District","=""1430011""","Forbes School","=""1430211""",03,68,64,94.1,64,24,37.5,23,35.9,"*","*","*","*",17,26.6,2386
"Torrington School District","=""1430011""","Forbes School","=""1430211""",04,50,49,98.0,49,25,51.0,7,14.3,11,22.4,6,12.2,17,34.7,2429
"Torrington School District","=""1430011""","Forbes School","=""1430211""",05,67,67,100.0,67,18,26.9,14,20.9,23,34.3,12,17.9,35,52.2,2505
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",03,54,53,98.1,53,"*","*","*","*",17,32.1,16,30.2,33,62.3,2454
"Torrington School District","=""1430011""","Southwest School","=""1430811""",04,49,48,98.0,48,10,20.8,9,18.8,11,22.9,18,37.5,29,60.4,2491
"Torrington School District","=""1430011""","Southwest School","=""1430811""",05,39,39,100.0,39,7,17.9,8,20.5,18,46.2,6,15.4,24,61.5,2516
"Torrington School District","=""1430011""","Torringford School","=""1430911""",03,97,95,97.9,95,17,17.9,29,30.5,22,23.2,27,28.4,49,51.6,2440
"Torrington School District","=""1430011""","Torringford School","=""1430911""",04,115,113,98.3,113,30,26.5,30,26.5,29,25.7,24,21.2,53,46.9,2467
"Torrington School District","=""1430011""","Torringford School","=""1430911""",05,128,126,98.4,126,24,19.0,27,21.4,54,42.9,21,16.7,75,59.5,2511
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",06,346,330,95.4,330,86,26.1,114,34.5,104,31.5,26,7.9,130,39.4,2509
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",07,330,311,94.2,311,116,37.3,92,29.6,92,29.6,11,3.5,103,33.1,2511
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",08,330,319,96.7,319,85,26.6,101,31.7,116,36.4,17,5.3,133,41.7,2544
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",03,66,65,98.5,65,10,15.4,22,33.8,15,23.1,18,27.7,33,50.8,2443
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",04,58,58,100.0,58,13,22.4,16,27.6,15,25.9,14,24.1,29,50.0,2475
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",05,69,69,100.0,69,16,23.2,23,33.3,20,29.0,10,14.5,30,43.5,2487
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",06,51,49,96.1,49,38,77.6,"*","*","*","*",0,0.0,"*","*",2410
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",07,37,37,100.0,37,25,67.6,"*","*","*","*",0,0.0,"*","*",2449
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",08,41,38,92.7,38,22,57.9,"*","*",8,21.1,"*","*","*","*",2490
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",03,85,85,100.0,85,"*","*",8,9.4,34,40.0,41,48.2,75,88.2,2492
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",04,83,83,100.0,83,"*","*",12,14.5,19,22.9,48,57.8,67,80.7,2535
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",05,89,89,100.0,89,"*","*","*","*",22,24.7,54,60.7,76,85.4,2587
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",03,85,85,100.0,85,"*","*","*","*",17,20.0,50,58.8,67,78.8,2501
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",04,80,79,98.8,79,"*","*","*","*",18,22.8,51,64.6,69,87.3,2554
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",05,82,82,100.0,82,"*","*","*","*",15,18.3,49,59.8,64,78.0,2588
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",03,89,88,98.9,88,6,6.8,12,13.6,21,23.9,49,55.7,70,79.5,2496
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",04,113,113,100.0,113,6,5.3,16,14.2,20,17.7,71,62.8,91,80.5,2546
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",05,95,95,100.0,95,6,6.3,8,8.4,34,35.8,47,49.5,81,85.3,2579
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",06,252,247,98.0,246,11,4.5,29,11.8,87,35.4,119,48.4,206,83.7,2606
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",07,263,252,95.8,252,11,4.4,35,13.9,96,38.1,110,43.7,206,81.7,2628
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",08,234,229,97.9,229,14,6.1,20,8.7,86,37.6,109,47.6,195,85.2,2652
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",03,72,72,100.0,72,"*","*","*","*",13,18.1,43,59.7,56,77.8,2498
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",04,62,62,100.0,62,"*","*","*","*",9,14.5,48,77.4,57,91.9,2578
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",05,67,66,98.5,66,"*","*","*","*",22,33.3,37,56.1,59,89.4,2592
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",06,282,278,98.6,278,23,8.3,35,12.6,91,32.7,129,46.4,220,79.1,2597
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",07,282,278,98.6,278,19,6.8,37,13.3,115,41.4,107,38.5,222,79.9,2615
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",08,223,218,97.8,218,14,6.4,32,14.7,97,44.5,75,34.4,172,78.9,2628
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",03,80,80,100.0,80,"*","*","*","*",19,23.8,43,53.8,62,77.5,2488
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",04,89,89,100.0,89,7,7.9,8,9.0,18,20.2,56,62.9,74,83.1,2547
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",05,97,97,100.0,97,7,7.2,19,19.6,37,38.1,34,35.1,71,73.2,2547
"Trumbull School District","=""1440011""","REACH","=""1440511""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",03,68,66,97.1,66,"*","*","*","*",14,21.2,42,63.6,56,84.8,2510
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",04,64,63,98.4,63,"*","*","*","*",19,30.2,36,57.1,55,87.3,2546
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",05,65,64,98.5,64,6,9.4,6,9.4,23,35.9,29,45.3,52,81.3,2566
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",08,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",03,8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",05,8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",07,15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",08,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""",03,54,54,100.0,54,15,27.8,10,18.5,16,29.6,13,24.1,29,53.7,2430
"Vernon School District","=""1460011""","Northeast School","=""1460311""",04,42,42,100.0,42,9,21.4,12,28.6,12,28.6,9,21.4,21,50.0,2475
"Vernon School District","=""1460011""","Northeast School","=""1460311""",05,41,41,100.0,41,"*","*","*","*",20,48.8,8,19.5,28,68.3,2510
"Vernon School District","=""1460011""","Center Road School","=""1461411""",03,77,76,98.7,76,24,31.6,14,18.4,16,21.1,22,28.9,38,50.0,2429
"Vernon School District","=""1460011""","Center Road School","=""1461411""",04,79,78,98.7,77,21,27.3,20,26.0,16,20.8,20,26.0,36,46.8,2469
"Vernon School District","=""1460011""","Center Road School","=""1461411""",05,85,85,100.0,85,27,31.8,16,18.8,29,34.1,13,15.3,42,49.4,2491
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",03,34,33,97.1,33,9,27.3,9,27.3,9,27.3,6,18.2,15,45.5,2425
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",04,40,39,97.5,39,10,25.6,7,17.9,10,25.6,12,30.8,22,56.4,2483
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",05,33,32,97.0,32,9,28.1,7,21.9,10,31.3,6,18.8,16,50.0,2494
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",03,36,36,100.0,36,9,25.0,10,27.8,11,30.6,6,16.7,17,47.2,2414
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",04,38,38,100.0,38,19,50.0,"*","*",12,31.6,"*","*","*","*",2431
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",05,31,31,100.0,31,12,38.7,8,25.8,"*","*","*","*",11,35.5,2473
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",03,45,45,100.0,45,18,40.0,13,28.9,6,13.3,8,17.8,14,31.1,2390
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",04,43,42,97.7,42,18,42.9,7,16.7,11,26.2,6,14.3,17,40.5,2441
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",05,45,45,100.0,45,15,33.3,9,20.0,14,31.1,7,15.6,21,46.7,2492
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",06,244,241,98.8,241,66,27.4,77,32.0,65,27.0,33,13.7,98,40.7,2512
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",07,225,223,99.1,223,49,22.0,72,32.3,73,32.7,29,13.0,102,45.7,2544
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",08,203,196,96.6,196,76,38.8,43,21.9,62,31.6,15,7.7,77,39.3,2534
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",03,25,25,100.0,25,"*","*",10,40.0,"*","*",11,44.0,"*","*",2468
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",04,28,28,100.0,28,"*","*","*","*",6,21.4,12,42.9,18,64.3,2500
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",05,30,30,100.0,30,"*","*","*","*",14,46.7,6,20.0,20,66.7,2527
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",06,29,29,100.0,29,"*","*",7,24.1,13,44.8,"*","*","*","*",2558
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",07,28,28,100.0,28,"*","*","*","*",15,53.6,6,21.4,21,75.0,2590
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",08,31,31,100.0,31,"*","*",8,25.8,16,51.6,"*","*","*","*",2586
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",06,247,246,99.6,246,62,25.2,57,23.2,80,32.5,47,19.1,127,51.6,2529
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",07,238,231,97.1,231,32,13.9,54,23.4,109,47.2,36,15.6,145,62.8,2566
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",08,235,234,99.6,234,25,10.7,63,26.9,103,44.0,43,18.4,146,62.4,2592
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",06,240,237,98.8,237,44,18.6,83,35.0,83,35.0,27,11.4,110,46.4,2526
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",07,217,213,98.2,213,36,16.9,58,27.2,84,39.4,35,16.4,119,55.9,2559
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",08,237,230,97.0,230,33,14.3,53,23.0,114,49.6,30,13.0,144,62.6,2581
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",03,93,93,100.0,93,17,18.3,29,31.2,29,31.2,18,19.4,47,50.5,2435
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",04,82,82,100.0,82,22,26.8,19,23.2,20,24.4,21,25.6,41,50.0,2468
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",05,96,96,100.0,96,17,17.7,17,17.7,43,44.8,19,19.8,62,64.6,2517
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",03,102,102,100.0,102,24,23.5,25,24.5,28,27.5,25,24.5,53,52.0,2433
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",04,103,103,100.0,103,19,18.4,27,26.2,26,25.2,31,30.1,57,55.3,2488
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",05,124,124,100.0,124,16,12.9,35,28.2,41,33.1,32,25.8,73,58.9,2524
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",03,127,126,99.2,126,29,23.0,37,29.4,20,15.9,40,31.7,60,47.6,2436
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",04,102,102,100.0,102,26,25.5,21,20.6,32,31.4,23,22.5,55,53.9,2471
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",05,108,107,99.1,107,16,15.0,27,25.2,44,41.1,20,18.7,64,59.8,2516
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",03,95,95,100.0,95,15,15.8,31,32.6,26,27.4,23,24.2,49,51.6,2434
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",04,103,103,100.0,103,15,14.6,22,21.4,30,29.1,36,35.0,66,64.1,2501
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",05,121,120,99.2,120,9,7.5,18,15.0,52,43.3,41,34.2,93,77.5,2555
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",06,339,337,99.4,337,195,57.9,80,23.7,45,13.4,17,5.0,62,18.4,2445
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",07,333,332,99.7,332,183,55.1,76,22.9,62,18.7,11,3.3,73,22.0,2477
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,332,331,99.7,331,161,48.6,92,27.8,59,17.8,19,5.7,78,23.6,2497
"Waterbury School District","=""1510011""","Washington School","=""1512311""",03,47,47,100.0,47,15,31.9,22,46.8,6,12.8,"*","*","*","*",2395
"Waterbury School District","=""1510011""","Washington School","=""1512311""",04,50,50,100.0,50,27,54.0,14,28.0,6,12.0,"*","*","*","*",2404
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,44,44,100.0,44,12,27.3,14,31.8,13,29.5,"*","*","*","*",2481
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",03,99,99,100.0,99,17,17.2,32,32.3,27,27.3,23,23.2,50,50.5,2434
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",04,100,100,100.0,100,53,53.0,17,17.0,24,24.0,6,6.0,30,30.0,2412
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,104,104,100.0,104,46,44.2,27,26.0,21,20.2,10,9.6,31,29.8,2458
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",04,8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",03,25,25,100.0,25,19,76.0,6,24.0,0,0.0,0,0.0,0,0.0,2299
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",04,29,29,100.0,29,23,79.3,"*","*","*","*",0,0.0,"*","*",2341
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",05,32,32,100.0,32,32,100.0,0,0.0,0,0.0,0,0.0,0,0.0,2339
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",03,73,73,100.0,73,38,52.1,20,27.4,"*","*","*","*",15,20.5,2370
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",04,51,51,100.0,51,29,56.9,13,25.5,"*","*","*","*",9,17.6,2403
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,54,54,100.0,54,32,59.3,13,24.1,"*","*","*","*",9,16.7,2423
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",03,6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",03,68,68,100.0,68,31,45.6,17,25.0,12,17.6,8,11.8,20,29.4,2376
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",04,76,76,100.0,76,43,56.6,11,14.5,13,17.1,9,11.8,22,28.9,2427
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,79,79,100.0,79,45,57.0,16,20.3,12,15.2,6,7.6,18,22.8,2438
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",03,62,62,100.0,62,20,32.3,24,38.7,12,19.4,6,9.7,18,29.0,2395
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",04,49,49,100.0,49,29,59.2,12,24.5,"*","*","*","*",8,16.3,2395
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,65,65,100.0,65,27,41.5,11,16.9,18,27.7,9,13.8,27,41.5,2470
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",06,50,50,100.0,50,23,46.0,"*","*",12,24.0,"*","*","*","*",2475
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",07,49,49,100.0,49,17,34.7,"*","*",14,28.6,"*","*","*","*",2513
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,53,53,100.0,53,17,32.1,20,37.7,"*","*","*","*",16,30.2,2523
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",03,9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",04,6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",05,18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",03,76,76,100.0,76,34,44.7,26,34.2,"*","*","*","*",16,21.1,2372
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",04,82,82,100.0,82,49,59.8,22,26.8,"*","*","*","*",11,13.4,2398
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,79,79,100.0,79,40,50.6,24,30.4,"*","*","*","*",15,19.0,2436
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",03,47,47,100.0,47,18,38.3,19,40.4,"*","*","*","*",10,21.3,2384
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",04,40,40,100.0,40,19,47.5,13,32.5,"*","*","*","*",8,20.0,2405
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,56,56,100.0,56,26,46.4,14,25.0,"*","*","*","*",16,28.6,2457
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",06,51,51,100.0,51,15,29.4,18,35.3,9,17.6,9,17.6,18,35.3,2505
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",07,43,43,100.0,43,15,34.9,"*","*",15,34.9,"*","*","*","*",2522
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,44,44,100.0,44,14,31.8,"*","*",17,38.6,"*","*","*","*",2537
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",06,11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",07,39,36,92.3,36,"*","*","*","*",0,0.0,0,0.0,0,0.0,2392
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",08,27,22,81.5,22,18,81.8,"*","*","*","*",0,0.0,"*","*",2409
