"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","N",610,608,99.7,608,"*","*",186,30.6,222,36.5,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Y",65,64,98.5,64,34,53.1,21,32.8,"*","*","*","*",9,14.1
"Torrington School District","=""1430011""","East School","=""1430111""","N",168,139,82.7,138,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","Y",17,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","N",151,149,98.7,149,43,28.9,61,40.9,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Y",34,34,100.0,34,26,76.5,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","N",130,129,99.2,129,36,27.9,55,42.6,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Y",26,26,100.0,26,16,61.5,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","N",282,281,99.6,281,57,20.3,128,45.6,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Y",45,43,95.6,43,31,72.1,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",213,162,76.1,162,88,54.3,46,28.4,18,11.1,10,6.2,28,17.3
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",24,21,87.5,21,21,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","N",849,794,93.5,793,326,41.1,284,35.8,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Y",148,130,87.8,130,115,88.5,11,8.5,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","N",171,168,98.2,168,36,21.4,73,43.5,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Y",35,35,100.0,35,27,77.1,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","N",97,96,99.0,96,74,77.1,"*","*",6,6.3,"*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Y",36,35,97.2,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","N",238,237,99.6,237,14,5.9,42,17.7,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Y",20,20,100.0,20,11,55.0,6,30.0,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","N",231,227,98.3,227,7,3.1,48,21.1,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Y",21,21,100.0,21,10,47.6,6,28.6,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","N",275,273,99.3,273,"*","*",56,20.5,"*","*",109,39.9,"*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Y",31,31,100.0,31,11,35.5,10,32.3,"*","*","*","*",10,32.3
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","N",681,641,94.1,641,100,15.6,191,29.8,"*","*","*","*",350,54.6
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Y",63,59,93.7,58,37,63.8,13,22.4,"*","*","*","*",8,13.8
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","N",192,192,100.0,192,"*","*","*","*",65,33.9,"*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Y",21,21,100.0,21,"*","*","*","*",6,28.6,"*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","N",710,654,92.1,654,98,15.0,182,27.8,"*","*","*","*",374,57.2
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Y",72,64,88.9,64,38,59.4,20,31.3,"*","*","*","*",6,9.4
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","N",250,248,99.2,248,14,5.6,79,31.9,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Y",29,28,96.6,28,14,50.0,9,32.1,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","N",165,164,99.4,164,8,4.9,30,18.3,54,32.9,72,43.9,126,76.8
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Y",25,25,100.0,25,11,44.0,8,32.0,6,24.0,0,0.0,6,24.0
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",492,246,50.0,246,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",39,12,30.8,12,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y",27,26,96.3,26,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","Union Elementary School","=""1450111""","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","N",97,97,100.0,97,11,11.3,"*","*","*","*",9,9.3,"*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Y",22,22,100.0,22,17,77.3,"*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","N",217,208,95.9,208,84,40.4,"*","*","*","*",10,4.8,"*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Y",37,33,89.2,33,30,90.9,"*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","N",103,100,97.1,100,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",149,147,98.7,147,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","N",126,124,98.4,124,39,31.5,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Y",27,25,92.6,25,17,68.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",588,576,98.0,576,154,26.7,216,37.5,"*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Y",69,67,97.1,67,53,79.1,12,17.9,"*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",152,151,99.3,151,"*","*",48,31.8,"*","*",30,19.9,"*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Y",38,38,100.0,38,22,57.9,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Y",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","N",607,598,98.5,598,"*","*",222,37.1,"*","*",109,18.2,"*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Y",76,74,97.4,74,52,70.3,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","N",635,619,97.5,619,127,20.5,213,34.4,"*","*","*","*",279,45.1
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Y",68,66,97.1,66,42,63.6,17,25.8,"*","*","*","*",7,10.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",253,244,96.4,244,61,25.0,82,33.6,66,27.0,35,14.3,101,41.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",30,26,86.7,26,19,73.1,7,26.9,0,0.0,0,0.0,0,0.0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",216,212,98.1,212,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","N",255,252,98.8,252,"*","*",85,33.7,"*","*",46,18.3,"*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Y",32,30,93.8,30,21,70.0,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","N",326,325,99.7,325,55,16.9,115,35.4,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Y",35,35,100.0,35,18,51.4,12,34.3,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","N",298,296,99.3,296,"*","*",102,34.5,98,33.1,"*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Y",35,35,100.0,35,23,65.7,"*","*",0,0.0,"*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","N",307,306,99.7,306,39,12.7,99,32.4,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Y",31,31,100.0,31,14,45.2,13,41.9,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","N",799,798,99.9,798,529,66.3,"*","*","*","*",13,1.6,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Y",195,193,99.0,193,190,98.4,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","N",128,128,100.0,128,55,43.0,45,35.2,25,19.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Y",32,32,100.0,32,26,81.3,6,18.8,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","N",235,234,99.6,234,65,27.8,89,38.0,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Y",54,53,98.1,53,43,81.1,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","N",198,198,100.0,198,147,74.2,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Y",41,41,100.0,41,35,85.4,"*","*",0,0.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","N",174,174,100.0,174,87,50.0,"*","*",24,13.8,"*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Y",50,49,98.0,49,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","N",223,222,99.6,222,97,43.7,"*","*","*","*",11,5.0,"*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Y",51,51,100.0,51,45,88.2,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",307,265,86.3,265,218,82.3,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Y",40,28,70.0,27,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","N",177,177,100.0,177,105,59.3,"*","*",18,10.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Y",41,41,100.0,41,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","N",228,227,99.6,227,114,50.2,"*","*",26,11.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Y",54,54,100.0,54,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N",71,56,78.9,56,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","N",222,222,100.0,222,88,39.6,"*","*","*","*",12,5.4,"*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Y",40,40,100.0,40,35,87.5,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","N",262,261,99.6,261,149,57.1,"*","*",25,9.6,"*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Y",53,53,100.0,53,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","N",298,298,100.0,298,141,47.3,110,36.9,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Y",106,106,100.0,106,91,85.8,13,12.3,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","N",188,188,100.0,188,118,62.8,"*","*",16,8.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Y",36,36,100.0,36,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",282,273,96.8,272,198,72.8,45,16.5,"*","*","*","*",29,10.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Y",34,31,91.2,31,31,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","N",227,227,100.0,227,57,25.1,89,39.2,60,26.4,21,9.3,81,35.7
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Y",25,25,100.0,25,19,76.0,6,24.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","N",234,232,99.1,232,105,45.3,"*","*",46,19.8,"*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Y",37,37,100.0,37,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","N",939,937,99.8,937,574,61.3,241,25.7,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Y",207,197,95.2,196,186,94.9,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","N",800,796,99.5,795,572,71.9,"*","*","*","*",14,1.8,"*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Y",190,187,98.4,187,182,97.3,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","N",194,194,100.0,194,86,44.3,"*","*","*","*",9,4.6,"*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Y",47,47,100.0,47,41,87.2,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","N",134,134,100.0,134,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","N",265,265,100.0,265,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","N",161,160,99.4,160,108,67.5,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Y",28,28,100.0,28,25,89.3,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y",43,41,95.3,41,41,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","N",182,182,100.0,182,155,85.2,"*","*",6,3.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Y",40,40,100.0,40,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",107,105,98.1,105,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","N",298,298,100.0,298,108,36.2,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Y",25,25,100.0,25,19,76.0,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","N",130,130,100.0,130,44,33.8,"*","*",26,20.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Y",21,21,100.0,21,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",253,239,94.5,238,201,84.5,30,12.6,"*","*","*","*",7,2.9
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Y",51,48,94.1,47,47,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","N",113,113,100.0,113,52,46.0,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Y",43,43,100.0,43,39,90.7,"*","*","*","*",0,0.0,"*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","N",560,559,99.8,559,102,18.2,205,36.7,"*","*","*","*",252,45.1
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Y",94,94,100.0,94,69,73.4,18,19.1,"*","*","*","*",7,7.4
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","N",151,151,100.0,151,7,4.6,56,37.1,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Y",25,25,100.0,25,15,60.0,7,28.0,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","N",160,157,98.1,157,19,12.1,"*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Y",30,30,100.0,30,22,73.3,"*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","N",161,161,100.0,161,21,13.0,"*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Y",22,22,100.0,22,14,63.6,"*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","N",159,156,98.1,156,50,32.1,"*","*","*","*",32,20.5,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Y",33,30,90.9,30,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","N",252,250,99.2,250,40,16.0,89,35.6,"*","*","*","*","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Y",39,38,97.4,38,21,55.3,"*","*","*","*",0,0.0,"*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","N",299,296,99.0,296,41,13.9,122,41.2,"*","*","*","*","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Y",49,48,98.0,48,32,66.7,12,25.0,"*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","N",591,587,99.3,587,155,26.4,214,36.5,"*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Y",76,75,98.7,75,58,77.3,15,20.0,"*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","N",197,64,32.5,64,"*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Y",20,12,60.0,12,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""","N",167,166,99.4,166,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","N",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","N",193,193,100.0,193,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","N",167,167,100.0,167,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","N",378,377,99.7,377,"*","*",102,27.1,117,31.0,"*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Y",35,35,100.0,35,21,60.0,"*","*",7,20.0,"*","*","*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","N",244,243,99.6,242,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","N",129,128,99.2,128,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","N",360,342,95.0,340,67,19.7,"*","*","*","*",66,19.4,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Y",37,33,89.2,33,28,84.8,"*","*","*","*",0,0.0,"*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","N",253,253,100.0,253,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","N",311,113,36.3,113,44,38.9,"*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Y",39,22,56.4,22,11,50.0,"*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","N",822,817,99.4,817,106,13.0,243,29.7,240,29.4,228,27.9,468,57.3
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Y",98,97,99.0,97,62,63.9,22,22.7,7,7.2,6,6.2,13,13.4
"West Hartford School District","=""1550011""","Morley School","=""1550911""","N",133,132,99.2,132,"*","*","*","*",38,28.8,58,43.9,96,72.7
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Y",32,31,96.9,31,"*","*",12,38.7,"*","*",0,0.0,"*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","N",177,176,99.4,175,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","N",738,730,98.9,730,164,22.5,220,30.1,"*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Y",104,104,100.0,103,84,81.6,16,15.5,"*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","N",196,195,99.5,194,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","N",204,203,99.5,203,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","N",220,219,99.5,219,22,10.0,"*","*","*","*",58,26.5,"*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Y",20,20,100.0,20,15,75.0,"*","*","*","*",0,0.0,"*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","N",153,150,98.0,150,50,33.3,"*","*","*","*",6,4.0,"*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","Y",25,25,100.0,25,20,80.0,"*","*","*","*",0,0.0,"*","*"
