"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","All Grades","Push Up",85.9
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","All Grades","Sit and Reach",96.0
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","All Grades","All Tests - School",42.9
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","All Grades","Curl Up",79.2
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","All Grades","Mile Run",73.3
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","All Grades","Push Up",82.6
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","All Grades","Sit and Reach",66.5
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","All Grades","All Tests - School",75.3
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","All Grades","Curl Up",95.1
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","All Grades","Mile Run",91.4
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","All Grades","Push Up",86.4
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","All Grades","Sit and Reach",86.4
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","All Grades","All Tests - School",43.8
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","All Grades","Curl Up",79.2
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","All Grades","Mile Run",71.1
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","All Grades","Push Up",68.2
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","All Grades","Sit and Reach",83.4
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","All Grades","All Tests - School",65.6
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","All Grades","Curl Up",88.9
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","All Grades","Mile Run",80.0
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","All Grades","Push Up",83.3
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","All Grades","Sit and Reach",100.0
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","All Grades","All Tests - School",69.9
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","All Grades","Curl Up",90.6
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","All Grades","Mile Run",79.9
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","All Grades","Push Up",88.0
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","All Grades","Sit and Reach",94.5
"Regional School District 16","=""2160012""","Community School","=""2160212""","All Grades","All Tests - School",68.2
"Regional School District 16","=""2160012""","Community School","=""2160212""","All Grades","Curl Up",97.2
"Regional School District 16","=""2160012""","Community School","=""2160212""","All Grades","Mile Run",80.4
"Regional School District 16","=""2160012""","Community School","=""2160212""","All Grades","Push Up",84.1
"Regional School District 16","=""2160012""","Community School","=""2160212""","All Grades","Sit and Reach",96.3
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","All Grades","All Tests - School",56.4
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","All Grades","Curl Up",93.6
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","All Grades","Mile Run",86.2
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","All Grades","Push Up",62.8
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","All Grades","Sit and Reach",93.6
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","All Grades","All Tests - School",58.5
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","All Grades","Curl Up",85.9
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","All Grades","Mile Run",75.8
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","All Grades","Push Up",90.7
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","All Grades","Sit and Reach",91.0
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","All Grades","All Tests - School",38.2
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","All Grades","Curl Up",85.5
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","All Grades","Mile Run",48.8
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","All Grades","Push Up",55.1
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","All Grades","Sit and Reach",64.7
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","All Grades","All Tests - School",62.7
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","All Grades","Curl Up",91.5
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","All Grades","Mile Run",84.7
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","All Grades","Push Up",69.5
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","All Grades","Sit and Reach",78.0
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","All Grades","All Tests - School",56.0
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","All Grades","Curl Up",92.0
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","All Grades","Mile Run",84.0
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","All Grades","Push Up",64.0
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","All Grades","Sit and Reach",88.0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","All Grades","All Tests - School",72.2
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","All Grades","Curl Up",96.2
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","All Grades","Mile Run",81.0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","All Grades","Push Up",92.4
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","All Grades","Sit and Reach",84.8
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","All Grades","All Tests - School",74.8
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","All Grades","Curl Up",91.2
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","All Grades","Mile Run",84.7
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","All Grades","Push Up",87.7
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","All Grades","Sit and Reach",89.5
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","All Grades","All Tests - School",47.7
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","All Grades","Curl Up",82.6
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","All Grades","Mile Run",67.4
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","All Grades","Push Up",81.4
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","All Grades","Sit and Reach",95.3
"Regional School District 18","=""2180012""","Center School","=""2180312""","All Grades","All Tests - School",44.7
"Regional School District 18","=""2180012""","Center School","=""2180312""","All Grades","Curl Up",83.0
"Regional School District 18","=""2180012""","Center School","=""2180312""","All Grades","Mile Run",88.3
"Regional School District 18","=""2180012""","Center School","=""2180312""","All Grades","Push Up",54.3
"Regional School District 18","=""2180012""","Center School","=""2180312""","All Grades","Sit and Reach",81.9
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","All Grades","All Tests - School",34.6
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","All Grades","Curl Up",100.0
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","All Grades","Mile Run",73.1
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","All Grades","Push Up",69.2
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","All Grades","Sit and Reach",65.4
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","All Grades","All Tests - School",56.9
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","All Grades","Curl Up",87.3
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","All Grades","Mile Run",71.6
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","All Grades","Push Up",85.3
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","All Grades","Sit and Reach",85.3
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","All Grades","All Tests - School",56.2
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","All Grades","Curl Up",93.5
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","All Grades","Mile Run",82.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","All Grades","Push Up",82.9
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","All Grades","Sit and Reach",73.3
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","All Grades","All Tests - School",62.8
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","All Grades","Curl Up",90.2
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","All Grades","Mile Run",67.9
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","All Grades","Push Up",85.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","All Grades","Sit and Reach",89.3
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","All Grades","All Tests - School",67.4
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","All Grades","Curl Up",87.0
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","All Grades","Mile Run",73.9
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","All Grades","Push Up",97.8
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","All Grades","Sit and Reach",95.7
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","All Grades","All Tests - School",49.2
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","All Grades","Curl Up",93.8
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","All Grades","Mile Run",78.5
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","All Grades","Push Up",67.7
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","All Grades","Sit and Reach",95.4
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","All Grades","All Tests - School",72.8
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","All Grades","Curl Up",95.9
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","All Grades","Mile Run",89.2
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","All Grades","Push Up",81.4
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","All Grades","Sit and Reach",91.6
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","All Grades","All Tests - School",58.6
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","All Grades","Curl Up",89.7
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","All Grades","Mile Run",65.5
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","All Grades","Push Up",94.8
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","All Grades","Sit and Reach",82.8
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","All Grades","All Tests - School",47.1
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","All Grades","Curl Up",93.1
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","All Grades","Mile Run",75.9
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","All Grades","Push Up",75.9
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","All Grades","Sit and Reach",82.8
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","All Grades","All Tests - School",75.3
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","All Grades","Curl Up",96.9
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","All Grades","Mile Run",87.4
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","All Grades","Push Up",91.5
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","All Grades","Sit and Reach",90.3
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","All Grades","All Tests - School",36.5
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","All Grades","Curl Up",77.8
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","All Grades","Mile Run",65.1
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","All Grades","Push Up",69.8
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","All Grades","Sit and Reach",69.8
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","All Grades","All Tests - School",50.4
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","All Grades","Curl Up",90.3
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","All Grades","Mile Run",72.4
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","All Grades","Push Up",87.1
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","All Grades","Sit and Reach",69.2
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","All Grades","All Tests - School",66.1
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","All Grades","Curl Up",92.9
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","All Grades","Mile Run",75.0
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","All Grades","Push Up",87.5
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","All Grades","Sit and Reach",96.4
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","All Grades","All Tests - School",71.8
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","All Grades","Curl Up",79.1
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","All Grades","Mile Run",90.5
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","All Grades","Push Up",87.1
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","All Grades","Sit and Reach",89.8
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","All Grades","All Tests - School",46.3
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","All Grades","Curl Up",80.0
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","All Grades","Mile Run",82.1
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","All Grades","Push Up",54.7
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","All Grades","Sit and Reach",98.9
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","All Grades","All Tests - School",65.4
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","All Grades","Curl Up",93.6
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","All Grades","Mile Run",70.5
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","All Grades","Push Up",88.5
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","All Grades","Sit and Reach",92.9
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","All Grades","All Tests - School",66.7
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","All Grades","Curl Up",90.3
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","All Grades","Mile Run",83.9
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","All Grades","Push Up",78.5
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","All Grades","Sit and Reach",94.6
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","All Grades","All Tests - School",50.0
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","All Grades","Curl Up",89.0
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","All Grades","Mile Run",68.0
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","All Grades","Push Up",64.0
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","All Grades","Sit and Reach",87.2
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","All Grades","All Tests - School",48.9
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","All Grades","Curl Up",72.8
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","All Grades","Mile Run",93.5
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","All Grades","Push Up",72.8
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","All Grades","Sit and Reach",85.9
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","All Grades","All Tests - School",54.8
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","All Grades","Curl Up",96.8
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","All Grades","Mile Run",87.1
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","All Grades","Push Up",61.3
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","All Grades","Sit and Reach",87.1
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","All Grades","All Tests - School",91.8
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","All Grades","Curl Up",100.0
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","All Grades","Mile Run",93.9
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","All Grades","Push Up",91.8
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","All Grades","Sit and Reach",98.0
"Seymour School District","=""1240011""","Bungay School","=""1240111""","All Grades","All Tests - School",59.8
"Seymour School District","=""1240011""","Bungay School","=""1240111""","All Grades","Curl Up",96.6
"Seymour School District","=""1240011""","Bungay School","=""1240111""","All Grades","Mile Run",85.1
"Seymour School District","=""1240011""","Bungay School","=""1240111""","All Grades","Push Up",69.0
"Seymour School District","=""1240011""","Bungay School","=""1240111""","All Grades","Sit and Reach",86.2
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""","All Grades","All Tests - School",90.5
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""","All Grades","Curl Up",97.6
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""","All Grades","Mile Run",90.5
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""","All Grades","Push Up",97.6
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""","All Grades","Sit and Reach",95.2
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","All Grades","All Tests - School",57.9
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","All Grades","Curl Up",95.2
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","All Grades","Mile Run",65.1
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","All Grades","Push Up",84.9
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","All Grades","Sit and Reach",86.5
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","All Grades","All Tests - School",41.0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","All Grades","Curl Up",95.2
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","All Grades","Mile Run",58.0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","All Grades","Push Up",56.7
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","All Grades","Sit and Reach",79.6
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","All Grades","All Tests - School",40.7
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","All Grades","Curl Up",90.7
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","All Grades","Mile Run",50.0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","All Grades","Push Up",57.4
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","All Grades","Sit and Reach",77.8
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","All Grades","All Tests - School",57.3
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","All Grades","Curl Up",89.9
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","All Grades","Mile Run",80.9
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","All Grades","Push Up",79.8
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","All Grades","Sit and Reach",84.3
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","All Grades","All Tests - School",61.0
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","All Grades","Curl Up",95.2
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","All Grades","Mile Run",71.4
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","All Grades","Push Up",92.4
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","All Grades","Sit and Reach",87.6
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","All Grades","All Tests - School",72.3
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","All Grades","Curl Up",94.7
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","All Grades","Mile Run",83.8
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","All Grades","Push Up",84.5
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","All Grades","Sit and Reach",89.1
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","All Grades","All Tests - School",51.2
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","All Grades","Curl Up",97.6
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","All Grades","Mile Run",66.7
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","All Grades","Push Up",69.0
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","All Grades","Sit and Reach",90.5
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","All Grades","All Tests - School",42.9
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","All Grades","Curl Up",82.7
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","All Grades","Mile Run",74.5
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","All Grades","Push Up",51.0
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","All Grades","Sit and Reach",87.8
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","All Grades","All Tests - School",56.6
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","All Grades","Curl Up",82.2
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","All Grades","Mile Run",92.4
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","All Grades","Push Up",68.3
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","All Grades","Sit and Reach",71.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","All Grades","All Tests - School",53.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","All Grades","Curl Up",94.9
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","All Grades","Mile Run",59.9
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","All Grades","Push Up",88.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","All Grades","Sit and Reach",89.9
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","All Grades","All Tests - School",54.4
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","All Grades","Curl Up",73.7
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","All Grades","Mile Run",77.2
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","All Grades","Push Up",75.4
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","All Grades","Sit and Reach",78.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""","All Grades","All Tests - School",48.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""","All Grades","Curl Up",66.4
"Sherman School District","=""1270011""","Sherman School","=""1270111""","All Grades","Mile Run",85.4
"Sherman School District","=""1270011""","Sherman School","=""1270111""","All Grades","Push Up",70.8
"Sherman School District","=""1270011""","Sherman School","=""1270111""","All Grades","Sit and Reach",84.7
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","All Grades","All Tests - School",51.5
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","All Grades","Curl Up",92.4
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","All Grades","Mile Run",56.1
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","All Grades","Push Up",83.3
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","All Grades","Sit and Reach",90.9
"Simsbury School District","=""1280011""","Central School","=""1280111""","All Grades","All Tests - School",55.5
"Simsbury School District","=""1280011""","Central School","=""1280111""","All Grades","Curl Up",96.6
"Simsbury School District","=""1280011""","Central School","=""1280111""","All Grades","Mile Run",64.7
"Simsbury School District","=""1280011""","Central School","=""1280111""","All Grades","Push Up",81.5
"Simsbury School District","=""1280011""","Central School","=""1280111""","All Grades","Sit and Reach",87.4
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","All Grades","All Tests - School",74.7
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","All Grades","Curl Up",83.1
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","All Grades","Mile Run",87.7
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","All Grades","Push Up",90.7
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","All Grades","Sit and Reach",94.0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","All Grades","All Tests - School",71.0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","All Grades","Curl Up",95.7
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","All Grades","Mile Run",81.2
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","All Grades","Push Up",84.8
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","All Grades","Sit and Reach",86.2
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","All Grades","All Tests - School",62.9
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","All Grades","Curl Up",81.0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","All Grades","Mile Run",83.9
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","All Grades","Push Up",83.0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","All Grades","Sit and Reach",92.4
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","All Grades","All Tests - School",64.8
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","All Grades","Curl Up",93.6
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","All Grades","Mile Run",84.5
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","All Grades","Push Up",81.1
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","All Grades","Sit and Reach",84.5
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","All Grades","All Tests - School",61.2
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","All Grades","Curl Up",83.6
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","All Grades","Mile Run",74.6
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","All Grades","Push Up",79.1
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","All Grades","Sit and Reach",89.6
