"Physical Fitness Tests: Students Reaching Health Standard, 2012-13"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 8","Sit and Reach","N/A"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 10","All Tests - School",68.8
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 10","Curl Up",97.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 10","Mile Run",79.2
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 10","Push Up",87.7
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 10","Sit and Reach",87.3
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 4","All Tests - School","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 4","Curl Up","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 4","Mile Run","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 4","Push Up","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 4","Sit and Reach","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 6","All Tests - School","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 6","Curl Up","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 6","Mile Run","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 6","Push Up","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 6","Sit and Reach","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 8","All Tests - School","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 8","Curl Up","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 8","Mile Run","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 8","Push Up","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 8","Sit and Reach","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 10","All Tests - School","N/A"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 10","Curl Up","N/A"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 10","Mile Run","N/A"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 10","Push Up","N/A"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 4","All Tests - School",62.5
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 4","Curl Up",84.7
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 4","Mile Run",68.1
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 4","Push Up",83.3
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 4","Sit and Reach",100.0
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 6","All Tests - School","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 6","Curl Up","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 6","Mile Run","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 6","Push Up","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 6","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 8","All Tests - School","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 8","Curl Up","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 8","Mile Run","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 8","Push Up","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 8","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 10","All Tests - School","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 10","Curl Up","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 10","Mile Run","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 10","Push Up","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 4","All Tests - School",56.0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 4","Curl Up",92.0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 4","Mile Run",64.0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 4","Push Up",90.0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 4","Sit and Reach",86.0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 6","All Tests - School","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 6","Curl Up","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 6","Mile Run","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 6","Push Up","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 6","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 8","All Tests - School","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 8","Curl Up","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 8","Mile Run","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 8","Push Up","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 8","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 10","All Tests - School","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 10","Curl Up","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 10","Mile Run","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 10","Push Up","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 4","All Tests - School",37.8
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 4","Curl Up",84.4
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 4","Mile Run",53.3
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 4","Push Up",53.3
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 4","Sit and Reach",95.6
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 6","All Tests - School","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 6","Curl Up","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 6","Mile Run","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 6","Push Up","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 6","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 8","All Tests - School","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 8","Curl Up","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 8","Mile Run","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 8","Push Up","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 8","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 10","All Tests - School","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 10","Curl Up","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 10","Mile Run","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 10","Push Up","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 4","All Tests - School",43.2
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 4","Curl Up",97.3
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 4","Mile Run",51.4
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 4","Push Up",94.6
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 4","Sit and Reach",83.8
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 6","All Tests - School","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 6","Curl Up","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 6","Mile Run","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 6","Push Up","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 6","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 8","All Tests - School","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 8","Curl Up","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 8","Mile Run","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 8","Push Up","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 8","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 10","All Tests - School","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 10","Curl Up","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 10","Mile Run","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 10","Push Up","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 4","All Tests - School","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 4","Curl Up","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 4","Mile Run","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 4","Push Up","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 4","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 6","All Tests - School","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 6","Curl Up","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 6","Mile Run","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 6","Push Up","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 6","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 8","All Tests - School","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 8","Curl Up","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 8","Mile Run","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 8","Push Up","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 8","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 10","All Tests - School",55.2
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 10","Curl Up",88.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 10","Mile Run",66.7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 10","Push Up",87.5
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Grade 10","Sit and Reach",90.6
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 4","All Tests - School",56.1
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 4","Curl Up",97.6
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 4","Mile Run",58.5
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 4","Push Up",68.3
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 4","Sit and Reach",95.1
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 6","All Tests - School","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 6","Curl Up","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 6","Mile Run","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 6","Push Up","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 6","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 8","All Tests - School","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 8","Curl Up","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 8","Mile Run","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 8","Push Up","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 8","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 10","All Tests - School","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 10","Curl Up","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 10","Mile Run","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 10","Push Up","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 4","All Tests - School","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 4","Curl Up","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 4","Mile Run","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 4","Push Up","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 4","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 6","All Tests - School",49.0
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 6","Curl Up",74.0
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 6","Mile Run",76.0
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 6","Push Up",75.5
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 6","Sit and Reach",88.5
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 8","All Tests - School",60.7
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 8","Curl Up",75.2
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 8","Mile Run",79.9
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 8","Push Up",82.1
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 8","Sit and Reach",89.7
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 10","All Tests - School","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 10","Curl Up","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 10","Mile Run","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 10","Push Up","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Grade 10","Sit and Reach","N/A"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 4","All Tests - School",70.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 4","Curl Up",87.5
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 4","Mile Run",91.7
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 4","Push Up",70.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 4","Sit and Reach",100.0
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 6","All Tests - School",83.3
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 6","Curl Up",96.7
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 6","Mile Run",100.0
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 6","Push Up",83.3
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 6","Sit and Reach",100.0
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 8","All Tests - School",69.2
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 8","Curl Up",96.2
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 8","Mile Run",96.2
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 8","Push Up",80.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 8","Sit and Reach",92.3
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 10","All Tests - School","N/A"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 10","Curl Up","N/A"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 10","Mile Run","N/A"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 10","Push Up","N/A"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Grade 10","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 4","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 4","Curl Up","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 4","Mile Run","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 4","Push Up","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 4","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 6","All Tests - School",42.1
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 6","Curl Up",89.3
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 6","Mile Run",56.5
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 6","Push Up",77.1
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 6","Sit and Reach",67.8
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 8","All Tests - School",30.1
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 8","Curl Up",90.4
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 8","Mile Run",34.4
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 8","Push Up",72.2
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 8","Sit and Reach",75.6
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 10","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 10","Curl Up","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 10","Mile Run","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 10","Push Up","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Grade 10","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 4","All Tests - School","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 4","Curl Up","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 4","Mile Run","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 4","Push Up","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 4","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 6","All Tests - School",25.3
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 6","Curl Up",77.3
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 6","Mile Run",78.5
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 6","Push Up",53.6
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 6","Sit and Reach",46.4
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 8","All Tests - School",32.1
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 8","Curl Up",86.1
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 8","Mile Run",57.5
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 8","Push Up",62.3
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 8","Sit and Reach",71.4
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 10","All Tests - School","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 10","Curl Up","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 10","Mile Run","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 10","Push Up","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Grade 10","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 4","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 4","Curl Up","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 4","Mile Run","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 4","Push Up","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 4","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 6","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 6","Curl Up","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 6","Mile Run","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 6","Push Up","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 6","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 8","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 8","Curl Up","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 8","Mile Run","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 8","Push Up","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 8","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 10","All Tests - School",39.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 10","Curl Up",87.1
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 10","Mile Run",55.2
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 10","Push Up",73.3
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Grade 10","Sit and Reach",73.3
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 4","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 4","Curl Up","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 4","Mile Run","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 4","Push Up","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 4","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 6","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 6","Curl Up","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 6","Mile Run","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 6","Push Up","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 6","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 8","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 8","Curl Up","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 8","Mile Run","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 8","Push Up","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 8","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 10","All Tests - School",61.5
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 10","Curl Up",81.3
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 10","Mile Run",71.4
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 10","Push Up",90.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Grade 10","Sit and Reach",85.7
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 4","All Tests - School",58.0
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 4","Curl Up",92.0
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 4","Mile Run",68.2
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 4","Push Up",76.1
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 4","Sit and Reach",86.4
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 6","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 6","Curl Up","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 6","Mile Run","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 6","Push Up","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 6","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 8","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 8","Curl Up","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 8","Mile Run","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 8","Push Up","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 8","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 10","All Tests - School","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 10","Curl Up","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 10","Mile Run","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Grade 10","Push Up","N/A"
