"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 4","Sit and Reach",96.9
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 4","All Tests - School",45.9
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 4","Curl Up",73.8
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 4","Mile Run",85.2
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 4","Push Up",67.2
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 4","Sit and Reach",90.2
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 4","All Tests - School",40.3
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 4","Curl Up",66.7
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 4","Mile Run",75.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 4","Push Up",63.9
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 4","Sit and Reach",75.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 4","All Tests - School",58.7
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 4","Curl Up",94.7
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 4","Mile Run",74.7
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 4","Push Up",80.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 4","Sit and Reach",97.3
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 6","All Tests - School",47.1
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 6","Curl Up",88.2
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 6","Mile Run",49.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 6","Push Up",78.4
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 6","Sit and Reach",92.2
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 4","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 4","Curl Up","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 4","Mile Run","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 4","Push Up","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 4","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 10","All Tests - School",50.0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 10","Curl Up",81.8
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 10","Mile Run",54.5
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 10","Push Up",63.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Grade 10","Sit and Reach",77.3
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 4","All Tests - School",44.3
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 4","Curl Up",96.7
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 4","Mile Run",80.3
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 4","Push Up",50.8
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 4","Sit and Reach",80.3
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 4","All Tests - School",56.4
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 4","Curl Up",87.3
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 4","Mile Run",74.5
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 4","Push Up",70.9
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 4","Sit and Reach",87.3
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 6","All Tests - School",52.3
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 6","Curl Up",72.7
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 6","Mile Run",75.0
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 6","Push Up",56.8
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 6","Sit and Reach",77.3
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 8","All Tests - School",63.4
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 8","Curl Up",82.9
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 8","Mile Run",80.5
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 8","Push Up",82.9
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 8","Sit and Reach",90.2
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 4","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 4","Curl Up","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 4","Mile Run","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 4","Push Up","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 4","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 10","All Tests - School","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 10","Curl Up","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 10","Mile Run","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 10","Push Up","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Grade 10","Sit and Reach","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 4","All Tests - School",51.9
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 4","Curl Up",83.5
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 4","Mile Run",74.7
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 4","Push Up",73.4
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 4","Sit and Reach",84.8
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 4","All Tests - School",43.6
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 4","Curl Up",69.1
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 4","Mile Run",61.8
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 4","Push Up",69.1
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 4","Sit and Reach",85.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 6","All Tests - School",37.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 6","Curl Up",73.2
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 6","Mile Run",62.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 6","Push Up",39.3
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 6","Sit and Reach",80.4
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 8","All Tests - School",32.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 8","Curl Up",62.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 8","Mile Run",62.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 8","Push Up",64.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 8","Sit and Reach",56.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 4","All Tests - School",32.1
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 4","Curl Up",90.8
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 4","Mile Run",88.5
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 4","Push Up",35.1
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 4","Sit and Reach",86.3
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 4","All Tests - School",26.4
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 4","Curl Up",81.1
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 4","Mile Run",52.8
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 4","Push Up",81.1
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 4","Sit and Reach",83.0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 4","All Tests - School","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 4","Curl Up","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 4","Mile Run","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 4","Push Up","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 4","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 10","All Tests - School","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 10","Curl Up",77.8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 10","Mile Run",22.2
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 10","Push Up",69.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Grade 10","Sit and Reach",91.7
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 4","All Tests - School",63.2
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 4","Curl Up",96.6
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 4","Mile Run",75.9
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 4","Push Up",75.9
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 4","Sit and Reach",92.0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 4","All Tests - School",44.6
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 4","Curl Up",92.3
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 4","Mile Run",86.2
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 4","Push Up",76.9
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 4","Sit and Reach",70.8
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 6","All Tests - School","N/A"
