"CT School Day SAT, 2015-16"
"All Districts, Math, Free/Reduced Price Meal Eligibility (3-leve"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","F",41,"*","*","*","*","*","*","*","*","*","*",453
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",203,35,17.2,104,51.2,57,28.1,7,3.4,64,31.5,491
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","R",7,"*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",190,23,12.1,85,44.7,72,37.9,10,5.3,82,43.2,509
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","F",145,94,64.8,36,24.8,"*","*","*","*",15,10.3,401
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",67,37,55.2,"*","*","*","*","*","*","*","*",417
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","R",25,18,72.0,"*","*","*","*",0,0.0,"*","*",392
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","F",10,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","F",151,97,64.2,47,31.1,"*","*","*","*","*","*",395
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",76,"*","*","*","*",9,11.8,"*","*","*","*",455
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","F",46,17,37.0,"*","*","*","*","*","*","*","*",433
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",55,"*","*",31,56.4,11,20.0,"*","*","*","*",479
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","F",144,56,38.9,69,47.9,19,13.2,0,0.0,19,13.2,436
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N",43,"*","*","*","*","*","*",0,0.0,"*","*",451
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","F",148,102,68.9,"*","*","*","*",0,0.0,"*","*",390
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",66,"*","*","*","*","*","*",0,0.0,"*","*",407
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","R",19,"*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","N",172,21,12.2,72,41.9,56,32.6,23,13.4,79,45.9,523
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","F",40,"*","*","*","*","*","*","*","*","*","*",455
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","N",146,28,19.2,74,50.7,34,23.3,10,6.8,44,30.1,492
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","F",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","F",71,"*","*","*","*","*","*","*","*","*","*",459
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","N",269,24,8.9,68,25.3,113,42.0,64,23.8,177,65.8,567
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","F",48,"*","*","*","*","*","*","*","*","*","*",474
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","N",304,21,6.9,78,25.7,112,36.8,93,30.6,205,67.4,580
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","F",139,62,44.6,63,45.3,"*","*","*","*","*","*",433
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","N",136,"*","*",72,52.9,31,22.8,"*","*","*","*",480
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","R",20,"*","*",10,50.0,"*","*",0,0.0,"*","*",437
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","N",62,"*","*",31,50.0,20,32.3,"*","*","*","*",498
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","N",192,23,12.0,30,15.6,69,35.9,70,36.5,139,72.4,584
"Weston School District","=""1570011""","Weston High School","=""1576111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","N",412,24,5.8,68,16.5,159,38.6,161,39.1,320,77.7,605
"Westport School District","=""1580011""","Staples High School","=""1586111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","N",210,30,14.3,73,34.8,84,40.0,23,11.0,107,51.0,528
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","N",318,9,2.8,64,20.1,131,41.2,114,35.8,245,77.0,599
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","F",77,48,62.3,"*","*","*","*",0,0.0,"*","*",404
"Windham School District","=""1630011""","Windham High School","=""1636111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","F","*",10,34.5,"*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","N",52,"*","*",24,46.2,19,36.5,"*","*","*","*",489
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","F",63,24,38.1,34,54.0,"*","*","*","*","*","*",430
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","N",172,"*","*",74,43.0,47,27.3,"*","*","*","*",508
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","R",22,"*","*",12,54.5,"*","*",0,0.0,"*","*",440
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","F",28,"*","*","*","*","*","*","*","*","*","*",461
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","N",147,20,13.6,52,35.4,53,36.1,22,15.0,75,51.0,530
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","N",250,"*","*","*","*","*","*","*","*","*","*",542
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","R",8,"*","*","*","*","*","*","*","*","*","*","*"

