"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Y",103,102,99.0,102,"*","*",19,18.6,21,20.6,36,35.3,"*","*","*","*",229
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",100,100,100.0,100,"*","*",13,13.0,10,10.0,63,63.0,"*","*","*","*",261
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Y",71,70,98.6,70,11,15.7,"*","*",12,17.1,36,51.4,"*","*","*","*",247
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","N",163,163,100.0,163,0,0.0,"*","*",24,14.7,80,49.1,"*","*","*","*",283
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Y",53,51,96.2,51,"*","*","*","*",11,21.6,22,43.1,"*","*","*","*",241
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","N",184,181,98.4,181,"*","*","*","*",33,18.2,101,55.8,"*","*","*","*",271
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Y",282,281,99.6,281,116,41.3,"*","*",54,19.2,60,21.4,"*","*","*","*",213
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","N",46,45,97.8,45,7,15.6,"*","*",13,28.9,19,42.2,"*","*","*","*",236
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Y",38,38,100.0,38,"*","*","*","*","*","*","*","*",0,0.0,"*","*",217
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",214
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Y",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",228
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Y",66,66,100.0,66,"*","*","*","*","*","*",28,42.4,"*","*","*","*",232
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","N",41,41,100.0,41,"*","*","*","*","*","*",27,65.9,"*","*","*","*",257
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Y",317,309,97.5,309,132,42.7,"*","*",60,19.4,61,19.7,"*","*","*","*",214
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","N",54,53,98.1,53,13,24.5,"*","*",11,20.8,22,41.5,"*","*","*","*",236
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Y",273,271,99.3,271,116,42.8,"*","*",57,21.0,53,19.6,"*","*","*","*",214
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","N",41,41,100.0,41,8,19.5,"*","*",11,26.8,12,29.3,"*","*","*","*",237
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y",26,24,92.3,23,18,78.3,"*","*","*","*",0,0.0,0,0.0,0,0.0,183
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Y",76,76,100.0,76,17,22.4,"*","*",22,28.9,24,31.6,"*","*","*","*",233
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","N",155,155,100.0,155,0,0.0,"*","*",12,7.7,107,69.0,"*","*","*","*",278
"Watertown School District","=""1530011""","Bridgeport Detention Center","=""3480115""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Y",73,73,100.0,73,"*","*",11,15.1,17,23.3,29,39.7,"*","*","*","*",235
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","N",148,148,100.0,148,"*","*",6,4.1,24,16.2,97,65.5,"*","*","*","*",267
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Y",70,70,100.0,70,15,21.4,"*","*",15,21.4,24,34.3,"*","*","*","*",234
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","N",209,207,99.0,207,0,0.0,"*","*",24,11.6,104,50.2,"*","*","*","*",282
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Y",92,87,94.6,87,"*","*","*","*",13,14.9,28,32.2,6,6.9,34,39.1,233
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","N",170,170,100.0,170,"*","*","*","*",19,11.2,93,54.7,55,32.4,148,87.1,285
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Y",33,33,100.0,33,"*","*","*","*",8,24.2,10,30.3,7,21.2,17,51.5,254
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","N",106,106,100.0,106,0,0.0,"*","*","*","*",51,48.1,43,40.6,94,88.7,287
"West Haven School District","=""1560011""","PACE","=""1560211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","Y",286,285,99.7,285,93,32.6,46,16.1,60,21.1,69,24.2,17,6.0,86,30.2,227
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","N",138,137,99.3,137,9,6.6,10,7.3,30,21.9,73,53.3,15,10.9,88,64.2,256
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","N",37,37,100.0,37,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",312
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","Y",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","N",171,171,100.0,171,"*","*","*","*","*","*","*","*","*","*","*","*",279
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","Y",44,43,97.7,43,"*","*","*","*",14,32.6,16,37.2,"*","*","*","*",244
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","N",238,236,99.2,236,"*","*",0,0.0,14,5.9,128,54.2,"*","*","*","*",291
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","Y",20,20,100.0,20,"*","*","*","*",7,35.0,6,30.0,"*","*","*","*",248
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","N",152,150,98.7,150,"*","*","*","*",11,7.3,82,54.7,"*","*","*","*",288
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","Y",80,79,98.8,79,"*","*",13,16.5,18,22.8,21,26.6,"*","*","*","*",228
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","N",197,197,100.0,197,"*","*",8,4.1,33,16.8,111,56.3,"*","*","*","*",269
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","N",34,34,100.0,34,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",266
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","Y",53,51,96.2,51,"*","*","*","*",9,17.6,21,41.2,9,17.6,30,58.8,256
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","N",289,279,96.5,279,0,0.0,0,0.0,16,5.7,137,49.1,126,45.2,263,94.3,293
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","Y",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*","*","*",237
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Y",176,173,98.3,173,"*","*","*","*","*","*","*","*","*","*","*","*",209
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","Y",42,41,97.6,41,"*","*","*","*",12,29.3,11,26.8,"*","*","*","*",231
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","N",69,69,100.0,69,"*","*","*","*",20,29.0,36,52.2,"*","*","*","*",258
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Y",128,127,99.2,127,28,22.0,22,17.3,21,16.5,44,34.6,12,9.4,56,44.1,239
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","N",119,118,99.2,118,6,5.1,13,11.0,19,16.1,53,44.9,27,22.9,80,67.8,267
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","Y",57,57,100.0,57,"*","*","*","*",9,15.8,23,40.4,8,14.0,31,54.4,245
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","N",176,176,100.0,176,"*","*","*","*",17,9.7,104,59.1,48,27.3,152,86.4,277
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","Y",21,21,100.0,21,"*","*","*","*","*","*",11,52.4,"*","*","*","*",252
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","N",75,75,100.0,75,0,0.0,"*","*","*","*",46,61.3,"*","*","*","*",286

