"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Free/Reduced Price Meal Eligibility (3-l"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","N",150,150,100.0,150,8,5.3,12,8.0,28,18.7,71,47.3,31,20.7,102,68.0,267
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","F",42,41,97.6,41,10,24.4,"*","*",8,19.5,"*","*","*","*","*","*",231
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","N",34,33,97.1,33,"*","*",0,0.0,"*","*",17,51.5,"*","*","*","*",259
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","F",74,74,100.0,74,"*","*",11,14.9,17,23.0,34,45.9,"*","*","*","*",245
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","N",86,85,98.8,85,"*","*","*","*",13,15.3,46,54.1,11,12.9,57,67.1,258
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","R",24,24,100.0,24,"*","*","*","*",7,29.2,10,41.7,"*","*","*","*",253
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","F",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*","*","*",254
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","N",122,120,98.4,120,7,5.8,7,5.8,15,12.5,54,45.0,37,30.8,91,75.8,273
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","F","*","*","*","*",8,22.9,"*","*","*","*","*","*",0,0.0,"*","*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","N",70,68,97.1,68,"*","*",7,10.3,13,19.1,37,54.4,"*","*","*","*",255
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","N",40,40,100.0,40,0,0.0,"*","*","*","*",23,57.5,11,27.5,34,85.0,272
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","N",87,87,100.0,87,"*","*","*","*",8,9.2,51,58.6,24,27.6,75,86.2,280
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","N",38,38,100.0,38,"*","*","*","*","*","*",17,44.7,13,34.2,30,78.9,276
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","F",44,44,100.0,44,14,31.8,"*","*","*","*",18,40.9,"*","*","*","*",226
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","N",36,35,97.2,35,"*","*","*","*",10,28.6,"*","*","*","*","*","*",239
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","R",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","N",114,112,98.2,112,"*","*","*","*",7,6.3,60,53.6,34,30.4,94,83.9,279
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","N",138,138,100.0,138,"*","*","*","*",13,9.4,68,49.3,53,38.4,121,87.7,284
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","N",182,181,99.5,181,"*","*","*","*",15,8.3,92,50.8,66,36.5,158,87.3,285
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","N",179,176,98.3,176,9,5.1,10,5.7,25,14.2,91,51.7,41,23.3,132,75.0,270
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","N",64,62,96.9,62,"*","*","*","*",7,11.3,38,61.3,11,17.7,49,79.0,267
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","N",128,128,100.0,128,0,0.0,"*","*","*","*","*","*","*","*","*","*",295
"Regional School District 07","=""2070012""","FLEX","=""2079012""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","N",261,261,100.0,261,10,3.8,12,4.6,42,16.1,146,55.9,51,19.5,197,75.5,268
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","N",160,157,98.1,156,"*","*","*","*",23,14.7,93,59.6,29,18.6,122,78.2,268
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","N",32,32,100.0,32,"*","*","*","*","*","*",20,62.5,"*","*","*","*",252
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N",55,55,100.0,55,0,0.0,0,0.0,"*","*",29,52.7,"*","*","*","*",288
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","N",142,141,99.3,141,"*","*","*","*",16,11.3,73,51.8,43,30.5,116,82.3,280
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","N",85,84,98.8,84,"*","*","*","*",12,14.3,51,60.7,17,20.2,68,81.0,271
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","N",179,179,100.0,179,"*","*","*","*",23,12.8,102,57.0,47,26.3,149,83.2,280
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","N",145,144,99.3,144,"*","*","*","*",18,12.5,75,52.1,44,30.6,119,82.6,278
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","N",168,165,98.2,165,"*","*",9,5.5,25,15.2,97,58.8,"*","*","*","*",265
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","N",174,172,98.9,172,7,4.1,9,5.2,17,9.9,82,47.7,57,33.1,139,80.8,278
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","N",124,124,100.0,124,0,0.0,"*","*","*","*",60,48.4,46,37.1,106,85.5,285
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","N",236,235,99.6,235,"*","*","*","*",17,7.2,126,53.6,82,34.9,208,88.5,284
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","N",167,167,100.0,167,"*","*","*","*","*","*","*","*","*","*","*","*",289
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","F",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*",258
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","N",156,155,99.4,155,"*","*","*","*",16,10.3,70,45.2,57,36.8,127,81.9,283
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","N","*","*","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","F",38,38,100.0,38,11,28.9,"*","*","*","*","*","*","*","*","*","*",233
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","N",137,136,99.3,136,"*","*","*","*",25,18.4,67,49.3,19,14.0,86,63.2,260
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","F",73,73,100.0,73,"*","*","*","*","*","*",33,45.2,"*","*","*","*",248
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","N",352,351,99.7,351,18,5.1,19,5.4,46,13.1,169,48.1,99,28.2,268,76.4,273
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","R",28,27,96.4,27,"*","*","*","*","*","*",15,55.6,"*","*","*","*",269
"Sherman School District","=""1270011""","Sherman School","=""1270111""","N",37,37,100.0,37,"*","*","*","*","*","*",24,64.9,7,18.9,31,83.8,269
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","F",27,27,100.0,27,"*","*",0,0.0,"*","*","*","*","*","*","*","*",253
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","N",325,322,99.1,322,"*","*","*","*",23,7.1,153,47.5,127,39.4,280,87.0,284
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","N",105,104,99.0,104,"*","*","*","*","*","*","*","*","*","*","*","*",271
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","F",31,30,96.8,30,"*","*","*","*","*","*","*","*","*","*","*","*",240
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","N",300,300,100.0,300,"*","*","*","*",26,8.7,150,50.0,105,35.0,255,85.0,283
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","N",261,260,99.6,260,13,5.0,9,3.5,28,10.8,172,66.2,38,14.6,210,80.8,266
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","F",25,24,96.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",250
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","N",215,215,100.0,215,"*","*",17,7.9,39,18.1,110,51.2,"*","*","*","*",262
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","F","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","N",21,21,100.0,21,0,0.0,0,0.0,"*","*",14,66.7,"*","*","*","*",274
"Sprague School District","=""1330011""","Sayles School","=""1330111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","F",28,28,100.0,28,"*","*",0,0.0,"*","*","*","*","*","*","*","*",263
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","N",73,73,100.0,73,0,0.0,"*","*","*","*",34,46.6,23,31.5,57,78.1,279
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","F",29,29,100.0,29,9,31.0,"*","*",6,20.7,"*","*","*","*","*","*",228
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","N",47,47,100.0,47,"*","*","*","*","*","*",30,63.8,11,23.4,41,87.2,277
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","F",72,69,95.8,69,20,29.0,10,14.5,"*","*","*","*","*","*","*","*",229
"Stamford School District","=""1350011""","Dolan School","=""1355311""","N",95,95,100.0,95,"*","*","*","*",13,13.7,47,49.5,23,24.2,70,73.7,268
"Stamford School District","=""1350011""","Dolan School","=""1355311""","R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","F",102,102,100.0,102,49,48.0,"*","*",14,13.7,"*","*","*","*","*","*",212
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","N",85,85,100.0,85,"*","*",0,0.0,"*","*",50,58.8,15,17.6,65,76.5,263
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","F",85,82,96.5,82,25,30.5,11,13.4,19,23.2,"*","*","*","*","*","*",225
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","N",82,81,98.8,81,"*","*","*","*","*","*",41,50.6,19,23.5,60,74.1,263
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","F",84,84,100.0,84,9,10.7,9,10.7,18,21.4,"*","*","*","*","*","*",253
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","N",95,94,98.9,94,"*","*","*","*","*","*",48,51.1,32,34.0,80,85.1,280
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","R",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","F",121,117,96.7,117,41,35.0,"*","*",30,25.6,27,23.1,"*","*","*","*",220
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","N",112,111,99.1,111,"*","*","*","*",13,11.7,65,58.6,"*","*","*","*",268
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","R",26,26,100.0,26,"*","*","*","*",8,30.8,10,38.5,0,0.0,10,38.5,238
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","N",35,35,100.0,35,8,22.9,"*","*",8,22.9,13,37.1,"*","*","*","*",235
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","N",49,49,100.0,49,"*","*","*","*",6,12.2,28,57.1,9,18.4,37,75.5,267
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","N",96,96,100.0,96,"*","*","*","*",11,11.5,50,52.1,32,33.3,82,85.4,283
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","F",88,87,98.9,87,"*","*",18,20.7,24,27.6,27,31.0,"*","*","*","*",230
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","N",151,151,100.0,151,"*","*","*","*",23,15.2,84,55.6,31,20.5,115,76.2,268
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","R",29,29,100.0,29,"*","*","*","*",7,24.1,11,37.9,"*","*","*","*",250
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","F",104,103,99.0,103,31,30.1,"*","*",24,23.3,29,28.2,"*","*","*","*",227
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","N",134,133,99.3,133,"*","*",14,10.5,30,22.6,64,48.1,"*","*","*","*",248
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","R",29,29,100.0,29,"*","*",6,20.7,7,24.1,10,34.5,"*","*","*","*",234
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","N",167,167,100.0,167,7,4.2,8,4.8,23,13.8,87,52.1,42,25.1,129,77.2,271
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","F",37,37,100.0,37,15,40.5,11,29.7,"*","*","*","*",0,0.0,"*","*",208
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","F",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",239
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",51,51,100.0,51,"*","*",9,17.6,14,27.5,23,45.1,"*","*","*","*",250
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",54,54,100.0,54,"*","*","*","*",12,22.2,27,50.0,8,14.8,35,64.8,261
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","N",49,49,100.0,49,0,0.0,"*","*",14,28.6,26,53.1,"*","*","*","*",262
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","N",219,219,100.0,219,6,2.7,6,2.7,19,8.7,134,61.2,54,24.7,188,85.8,277
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","F",124,120,96.8,120,19,15.8,19,15.8,33,27.5,42,35.0,7,5.8,49,40.8,237
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","N",175,174,99.4,174,"*","*","*","*","*","*",106,60.9,16,9.2,122,70.1,256
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","R",31,31,100.0,31,"*","*","*","*","*","*",18,58.1,0,0.0,18,58.1,246
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
