"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Pomfret School District","=""1120011""","Math","F",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","Math","N",243,243,100.0,239,23,9.6,63,26.4,77,32.2,76,31.8,153,64.0
"Pomfret School District","=""1120011""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","ELA","F",119,119,100.0,119,"*","*",31,26.1,45,37.8,"*","*","*","*"
"Portland School District","=""1130011""","ELA","N",583,549,94.2,549,21,3.8,71,12.9,208,37.9,249,45.4,457,83.2
"Portland School District","=""1130011""","ELA","R",30,28,93.3,28,"*","*",7,25.0,12,42.9,"*","*","*","*"
"Portland School District","=""1130011""","Math","F",120,119,99.2,119,34,28.6,45,37.8,"*","*","*","*",40,33.6
"Portland School District","=""1130011""","Math","N",584,549,94.0,549,52,9.5,133,24.2,194,35.3,170,31.0,364,66.3
"Portland School District","=""1130011""","Math","R",30,28,93.3,28,9,32.1,9,32.1,"*","*","*","*",10,35.7
"Preston School District","=""1140011""","ELA","F",51,46,90.2,46,"*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","ELA","N",213,199,93.4,199,22,11.1,33,16.6,79,39.7,65,32.7,144,72.4
"Preston School District","=""1140011""","ELA","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Math","F",51,46,90.2,46,"*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Math","N",213,198,93.0,198,25,12.6,56,28.3,69,34.8,48,24.2,117,59.1
"Preston School District","=""1140011""","Math","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","ELA","F",286,276,96.5,274,106,38.7,84,30.7,"*","*","*","*",84,30.7
"Putnam School District","=""1160011""","ELA","N",273,269,98.5,263,42,16.0,64,24.3,88,33.5,69,26.2,157,59.7
"Putnam School District","=""1160011""","ELA","R",71,71,100.0,71,"*","*",29,40.8,23,32.4,"*","*","*","*"
"Putnam School District","=""1160011""","Math","F",286,279,97.6,276,142,51.4,89,32.2,"*","*","*","*",45,16.3
"Putnam School District","=""1160011""","Math","N",273,269,98.5,264,72,27.3,94,35.6,61,23.1,37,14.0,98,37.1
"Putnam School District","=""1160011""","Math","R",71,71,100.0,71,28,39.4,32,45.1,"*","*","*","*",11,15.5
"Redding School District","=""1170011""","ELA","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","ELA","N",674,621,92.1,615,48,7.8,91,14.8,226,36.7,250,40.7,476,77.4
"Redding School District","=""1170011""","ELA","R",7,7,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Math","F",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Math","N",673,610,90.6,609,64,10.5,130,21.3,187,30.7,228,37.4,415,68.1
"Redding School District","=""1170011""","Math","R",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","F",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","N",91,77,84.6,77,11,14.3,19,24.7,30,39.0,17,22.1,47,61.0
"Regional School District 01","=""2010012""","ELA","R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","F",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","N",91,86,94.5,84,26,31.0,29,34.5,22,26.2,7,8.3,29,34.5
"Regional School District 01","=""2010012""","Math","R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","F",42,41,97.6,40,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","N",424,415,97.9,414,17,4.1,72,17.4,210,50.7,115,27.8,325,78.5
"Regional School District 04","=""2040012""","ELA","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Math","F",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Math","N",424,415,97.9,415,76,18.3,134,32.3,133,32.0,72,17.3,205,49.4
"Regional School District 04","=""2040012""","Math","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELA","F",46,45,97.8,45,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELA","N",1099,1038,94.4,1038,143,13.8,159,15.3,405,39.0,331,31.9,736,70.9
"Regional School District 05","=""2050012""","ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Math","F",46,45,97.8,45,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Math","N",1099,1043,94.9,1041,207,19.9,241,23.2,253,24.3,340,32.7,593,57.0
"Regional School District 05","=""2050012""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","ELA","F",35,30,85.7,30,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","ELA","N",391,360,92.1,359,35,9.7,97,27.0,131,36.5,96,26.7,227,63.2
"Regional School District 06","=""2060012""","ELA","R",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Math","F",35,30,85.7,30,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Math","N",391,352,90.0,352,99,28.1,112,31.8,89,25.3,52,14.8,141,40.1
"Regional School District 06","=""2060012""","Math","R",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","ELA","F",31,29,93.5,28,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","ELA","N",485,464,95.7,462,82,17.7,94,20.3,168,36.4,118,25.5,286,61.9
"Regional School District 07","=""2070012""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Math","F",31,29,93.5,28,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Math","N",485,461,95.1,460,111,24.1,106,23.0,129,28.0,114,24.8,243,52.8
"Regional School District 07","=""2070012""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","ELA","F",36,36,100.0,36,"*","*",13,36.1,10,27.8,"*","*","*","*"
"Regional School District 08","=""2080012""","ELA","N",765,758,99.1,752,78,10.4,144,19.1,331,44.0,199,26.5,530,70.5
"Regional School District 08","=""2080012""","ELA","R",20,20,100.0,20,"*","*",7,35.0,7,35.0,"*","*","*","*"
"Regional School District 08","=""2080012""","Math","F",36,36,100.0,36,16,44.4,"*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","Math","N",765,758,99.1,752,154,20.5,186,24.7,210,27.9,202,26.9,412,54.8
"Regional School District 08","=""2080012""","Math","R",20,20,100.0,20,8,40.0,"*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","ELA","N",242,72,29.8,71,"*","*","*","*",25,35.2,36,50.7,61,85.9
"Regional School District 09","=""2090012""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Math","N",242,89,36.8,89,11,12.4,17,19.1,30,33.7,31,34.8,61,68.5
"Regional School District 09","=""2090012""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","ELA","F",96,93,96.9,93,"*","*",22,23.7,39,41.9,"*","*","*","*"
"Regional School District 10","=""2100012""","ELA","N",1233,1215,98.5,1213,90,7.4,211,17.4,476,39.2,436,35.9,912,75.2
"Regional School District 10","=""2100012""","ELA","R",29,29,100.0,29,"*","*",11,37.9,"*","*",8,27.6,"*","*"
"Regional School District 10","=""2100012""","Math","F",96,93,96.9,93,"*","*","*","*",23,24.7,"*","*","*","*"
"Regional School District 10","=""2100012""","Math","N",1233,1213,98.4,1213,138,11.4,335,27.6,386,31.8,354,29.2,740,61.0
"Regional School District 10","=""2100012""","Math","R",29,29,100.0,29,"*","*","*","*",17,58.6,"*","*","*","*"
"Regional School District 11","=""2110012""","ELA","F",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","ELA","N",94,94,100.0,92,13,14.1,21,22.8,45,48.9,13,14.1,58,63.0
"Regional School District 11","=""2110012""","ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","F",38,37,97.4,37,"*","*","*","*","*","*",0,0.0,"*","*"
"Regional School District 11","=""2110012""","Math","N",94,92,97.9,92,42,45.7,32,34.8,"*","*","*","*",18,19.6
"Regional School District 11","=""2110012""","Math","R",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELA","N",371,365,98.4,363,27,7.4,70,19.3,136,37.5,130,35.8,266,73.3
"Regional School District 12","=""2120012""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Math","N",373,367,98.4,364,59,16.2,112,30.8,103,28.3,90,24.7,193,53.0
"Regional School District 12","=""2120012""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELA","F",73,71,97.3,71,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELA","N",922,911,98.8,911,94,10.3,212,23.3,355,39.0,250,27.4,605,66.4
"Regional School District 13","=""2130012""","ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Math","F",73,71,97.3,71,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Math","N",924,909,98.4,909,189,20.8,295,32.5,247,27.2,178,19.6,425,46.8
"Regional School District 13","=""2130012""","Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELA","F",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELA","N",809,790,97.7,790,105,13.3,171,21.6,307,38.9,207,26.2,514,65.1
"Regional School District 14","=""2140012""","ELA","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Math","F",74,72,97.3,72,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Math","N",809,790,97.7,790,163,20.6,268,33.9,217,27.5,142,18.0,359,45.4
"Regional School District 14","=""2140012""","Math","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELA","F",88,86,97.7,86,"*","*",24,27.9,32,37.2,"*","*","*","*"
"Regional School District 15","=""2150012""","ELA","N",2055,2016,98.1,2011,124,6.2,270,13.4,804,40.0,813,40.4,1617,80.4
"Regional School District 15","=""2150012""","ELA","R",28,27,96.4,27,10,37.0,7,25.9,"*","*","*","*",10,37.0
"Regional School District 15","=""2150012""","Math","F",88,85,96.6,85,26,30.6,27,31.8,"*","*","*","*",32,37.6
"Regional School District 15","=""2150012""","Math","N",2054,2010,97.9,2009,218,10.9,571,28.4,633,31.5,587,29.2,1220,60.7
"Regional School District 15","=""2150012""","Math","R",28,27,96.4,27,14,51.9,6,22.2,"*","*","*","*",7,25.9
"Regional School District 16","=""2160012""","ELA","F",128,125,97.7,125,40,32.0,"*","*",35,28.0,"*","*","*","*"
"Regional School District 16","=""2160012""","ELA","N",1092,1057,96.8,1056,167,15.8,262,24.8,405,38.4,222,21.0,627,59.4
"Regional School District 16","=""2160012""","ELA","R",40,37,92.5,37,"*","*",11,29.7,12,32.4,"*","*","*","*"
"Regional School District 16","=""2160012""","Math","F",128,121,94.5,120,47,39.2,33,27.5,"*","*","*","*",40,33.3
"Regional School District 16","=""2160012""","Math","N",1092,1038,95.1,1038,241,23.2,324,31.2,299,28.8,174,16.8,473,45.6
"Regional School District 16","=""2160012""","Math","R",40,35,87.5,35,13,37.1,11,31.4,"*","*","*","*",11,31.4
"Regional School District 17","=""2170012""","ELA","F",76,76,100.0,76,"*","*",13,17.1,31,40.8,"*","*","*","*"
"Regional School District 17","=""2170012""","ELA","N",1136,1126,99.1,1126,78,6.9,210,18.7,433,38.5,405,36.0,838,74.4
"Regional School District 17","=""2170012""","ELA","R",36,36,100.0,36,"*","*",11,30.6,15,41.7,"*","*","*","*"
"Regional School District 17","=""2170012""","Math","F",76,76,100.0,76,31,40.8,27,35.5,"*","*","*","*",18,23.7
"Regional School District 17","=""2170012""","Math","N",1136,1127,99.2,1127,189,16.8,327,29.0,310,27.5,301,26.7,611,54.2
"Regional School District 17","=""2170012""","Math","R",36,36,100.0,36,13,36.1,12,33.3,"*","*","*","*",11,30.6
"Regional School District 18","=""2180012""","ELA","F",51,49,96.1,48,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELA","N",694,678,97.7,677,34,5.0,107,15.8,249,36.8,287,42.4,536,79.2
"Regional School District 18","=""2180012""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","F",52,49,94.2,48,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","N",694,671,96.7,671,66,9.8,132,19.7,210,31.3,263,39.2,473,70.5
"Regional School District 18","=""2180012""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELA","F",44,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELA","N",226,41,18.1,41,9,22.0,11,26.8,14,34.1,7,17.1,21,51.2
"Regional School District 19","=""2190012""","ELA","R",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Math","F",44,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Math","N",226,41,18.1,41,13,31.7,12,29.3,"*","*","*","*",16,39.0
"Regional School District 19","=""2190012""","Math","R",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","F",49,44,89.8,44,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","N",2772,2501,90.2,2499,113,4.5,323,12.9,843,33.7,1220,48.8,2063,82.6
"Ridgefield School District","=""1180011""","ELA","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Math","F",49,44,89.8,44,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Math","N",2772,2463,88.9,2463,221,9.0,596,24.2,801,32.5,845,34.3,1646,66.8
"Ridgefield School District","=""1180011""","Math","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","F",154,138,89.6,138,34,24.6,32,23.2,46,33.3,26,18.8,72,52.2
"Rocky Hill School District","=""1190011""","ELA","N",1120,1033,92.2,1032,82,7.9,149,14.4,398,38.6,403,39.1,801,77.6
"Rocky Hill School District","=""1190011""","ELA","R",39,37,94.9,37,7,18.9,11,29.7,13,35.1,6,16.2,19,51.4
"Rocky Hill School District","=""1190011""","Math","F",155,142,91.6,142,63,44.4,40,28.2,"*","*","*","*",39,27.5
"Rocky Hill School District","=""1190011""","Math","N",1120,1031,92.1,1031,142,13.8,297,28.8,304,29.5,288,27.9,592,57.4
"Rocky Hill School District","=""1190011""","Math","R",39,37,94.9,37,"*","*",11,29.7,12,32.4,"*","*","*","*"
"Salem School District","=""1210011""","ELA","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","ELA","N",224,224,100.0,224,15,6.7,32,14.3,87,38.8,90,40.2,177,79.0
"Salem School District","=""1210011""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Math","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Math","N",224,224,100.0,224,20,8.9,34,15.2,84,37.5,86,38.4,170,75.9
"Salem School District","=""1210011""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","F",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","N",141,140,99.3,140,8,5.7,14,10.0,42,30.0,76,54.3,118,84.3
"Salisbury School District","=""1220011""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","F",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","N",141,140,99.3,140,13,9.3,34,24.3,46,32.9,47,33.6,93,66.4
"Salisbury School District","=""1220011""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",46,46,100.0,46,"*","*","*","*",14,30.4,18,39.1,32,69.6
"Scotland School District","=""1230011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","N",46,45,97.8,45,7,15.6,11,24.4,13,28.9,14,31.1,27,60.0
"Scotland School District","=""1230011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","F",283,277,97.9,277,88,31.8,72,26.0,85,30.7,32,11.6,117,42.2
"Seymour School District","=""1240011""","ELA","N",884,872,98.6,872,136,15.6,202,23.2,319,36.6,215,24.7,534,61.2
"Seymour School District","=""1240011""","ELA","R",94,93,98.9,93,23,24.7,23,24.7,36,38.7,11,11.8,47,50.5
"Seymour School District","=""1240011""","Math","F",283,277,97.9,277,121,43.7,83,30.0,48,17.3,25,9.0,73,26.4
"Seymour School District","=""1240011""","Math","N",884,871,98.5,870,204,23.4,267,30.7,213,24.5,186,21.4,399,45.9
"Seymour School District","=""1240011""","Math","R",94,92,97.9,91,31,34.1,27,29.7,21,23.1,12,13.2,33,36.3
"Sharon School District","=""1250011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","ELA","N",88,72,81.8,72,19,26.4,16,22.2,23,31.9,14,19.4,37,51.4
"Sharon School District","=""1250011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","N",88,72,81.8,72,17,23.6,32,44.4,16,22.2,7,9.7,23,31.9
"Sharon School District","=""1250011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","ELA","F",460,456,99.1,456,124,27.2,106,23.2,158,34.6,68,14.9,226,49.6
"Shelton School District","=""1260011""","ELA","N",2168,2141,98.8,2140,196,9.2,388,18.1,802,37.5,754,35.2,1556,72.7
"Shelton School District","=""1260011""","ELA","R",110,105,95.5,105,19,18.1,29,27.6,30,28.6,27,25.7,57,54.3
"Shelton School District","=""1260011""","Math","F",458,456,99.6,455,157,34.5,175,38.5,84,18.5,39,8.6,123,27.0
"Shelton School District","=""1260011""","Math","N",2167,2144,98.9,2144,339,15.8,631,29.4,660,30.8,514,24.0,1174,54.8
"Shelton School District","=""1260011""","Math","R",110,105,95.5,105,35,33.3,33,31.4,27,25.7,10,9.5,37,35.2
"Sherman School District","=""1270011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","ELA","N",210,111,52.9,109,17,15.6,18,16.5,43,39.4,31,28.4,74,67.9
"Sherman School District","=""1270011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","N",210,112,53.3,109,19,17.4,32,29.4,37,33.9,21,19.3,58,53.2
"Sherman School District","=""1270011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","F",47,47,100.0,47,6,12.8,"*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","N",74,74,100.0,74,"*","*","*","*",29,39.2,22,29.7,51,68.9
"Side By Side Charter School District","=""2700013""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","F",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","N",74,74,100.0,74,14,18.9,24,32.4,22,29.7,14,18.9,36,48.6
"Side By Side Charter School District","=""2700013""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","F",162,160,98.8,160,"*","*",47,29.4,51,31.9,"*","*","*","*"
"Simsbury School District","=""1280011""","ELA","N",2136,2105,98.5,2104,97,4.6,265,12.6,698,33.2,1044,49.6,1742,82.8
"Simsbury School District","=""1280011""","ELA","R",37,36,97.3,36,"*","*",10,27.8,11,30.6,"*","*","*","*"
"Simsbury School District","=""1280011""","Math","F",162,159,98.1,159,54,34.0,58,36.5,"*","*","*","*",47,29.6
"Simsbury School District","=""1280011""","Math","N",2133,2106,98.7,2104,222,10.6,447,21.2,660,31.4,775,36.8,1435,68.2
"Simsbury School District","=""1280011""","Math","R",37,36,97.3,36,13,36.1,15,41.7,"*","*","*","*",8,22.2
"Somers School District","=""1290011""","ELA","F",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","ELA","N",759,754,99.3,753,69,9.2,155,20.6,299,39.7,230,30.5,529,70.3
"Somers School District","=""1290011""","ELA","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Math","F",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Math","N",757,753,99.5,752,138,18.4,241,32.0,227,30.2,146,19.4,373,49.6
"Somers School District","=""1290011""","Math","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","ELA","F",217,208,95.9,207,49,23.7,64,30.9,61,29.5,33,15.9,94,45.4
"South Windsor School District","=""1320011""","ELA","N",1916,1740,90.8,1740,154,8.9,289,16.6,608,34.9,689,39.6,1297,74.5
"South Windsor School District","=""1320011""","ELA","R",75,69,92.0,69,12,17.4,16,23.2,30,43.5,11,15.9,41,59.4
"South Windsor School District","=""1320011""","Math","F",217,207,95.4,207,66,31.9,67,32.4,55,26.6,19,9.2,74,35.7
"South Windsor School District","=""1320011""","Math","N",1916,1740,90.8,1740,206,11.8,397,22.8,475,27.3,662,38.0,1137,65.3
"South Windsor School District","=""1320011""","Math","R",75,69,92.0,68,13,19.1,28,41.2,16,23.5,11,16.2,27,39.7
"Southington School District","=""1310011""","ELA","F",432,419,97.0,419,115,27.4,119,28.4,124,29.6,61,14.6,185,44.2
"Southington School District","=""1310011""","ELA","N",3000,2972,99.1,2966,293,9.9,584,19.7,1169,39.4,920,31.0,2089,70.4
"Southington School District","=""1310011""","ELA","R",112,111,99.1,111,29,26.1,28,25.2,32,28.8,22,19.8,54,48.6
"Southington School District","=""1310011""","Math","F",430,422,98.1,420,138,32.9,149,35.5,108,25.7,25,6.0,133,31.7
"Southington School District","=""1310011""","Math","N",3000,2970,99.0,2969,407,13.7,809,27.2,1040,35.0,713,24.0,1753,59.0
"Southington School District","=""1310011""","Math","R",112,109,97.3,109,29,26.6,42,38.5,24,22.0,14,12.8,38,34.9
"Sprague School District","=""1330011""","ELA","F",104,102,98.1,102,28,27.5,31,30.4,"*","*","*","*","*","*"
"Sprague School District","=""1330011""","ELA","N",108,107,99.1,107,"*","*","*","*",47,43.9,19,17.8,66,61.7
"Sprague School District","=""1330011""","ELA","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","F",105,105,100.0,105,34,32.4,44,41.9,"*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","N",108,107,99.1,107,"*","*","*","*",24,22.4,16,15.0,40,37.4
"Sprague School District","=""1330011""","Math","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","ELA","F",206,202,98.1,202,57,28.2,49,24.3,72,35.6,24,11.9,96,47.5
"Stafford School District","=""1340011""","ELA","N",546,539,98.7,539,33,6.1,108,20.0,217,40.3,181,33.6,398,73.8
"Stafford School District","=""1340011""","ELA","R",64,62,96.9,62,15,24.2,13,21.0,24,38.7,10,16.1,34,54.8
"Stafford School District","=""1340011""","Math","F",206,202,98.1,202,67,33.2,79,39.1,41,20.3,15,7.4,56,27.7
"Stafford School District","=""1340011""","Math","N",545,538,98.7,538,80,14.9,163,30.3,194,36.1,101,18.8,295,54.8
"Stafford School District","=""1340011""","Math","R",64,62,96.9,62,12,19.4,26,41.9,15,24.2,9,14.5,24,38.7
"Stamford Academy District","=""2820013""","ELA","F",31,17,54.8,17,"*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Math","F",31,20,64.5,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford Academy District","=""2820013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","ELA","F",3595,3440,95.7,3435,1320,38.4,1045,30.4,847,24.7,223,6.5,1070,31.1
"Stamford School District","=""1350011""","ELA","N",3855,3758,97.5,3753,506,13.5,747,19.9,1338,35.7,1162,31.0,2500,66.6
"Stamford School District","=""1350011""","ELA","R",606,588,97.0,586,142,24.2,196,33.4,174,29.7,74,12.6,248,42.3
"Stamford School District","=""1350011""","Math","F",3595,3506,97.5,3501,1823,52.1,1018,29.1,495,14.1,165,4.7,660,18.9
"Stamford School District","=""1350011""","Math","N",3855,3748,97.2,3746,806,21.5,881,23.5,1041,27.8,1018,27.2,2059,55.0
"Stamford School District","=""1350011""","Math","R",607,596,98.2,595,240,40.3,181,30.4,125,21.0,49,8.2,174,29.2
"Sterling School District","=""1360011""","ELA","F",89,89,100.0,88,36,40.9,"*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","ELA","N",208,205,98.6,205,"*","*",62,30.2,70,34.1,"*","*","*","*"
"Sterling School District","=""1360011""","ELA","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Math","F",89,88,98.9,88,"*","*","*","*","*","*",0,0.0,"*","*"
"Sterling School District","=""1360011""","Math","N",208,204,98.1,204,62,30.4,89,43.6,"*","*","*","*",53,26.0
