"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"West Hartford School District","=""1550011""","ELA","N",3981,3963,99.5,3960,292,7.4,633,16.0,1393,35.2,1642,41.5,3035,76.6
"West Hartford School District","=""1550011""","ELA","Y",443,432,97.5,431,228,52.9,114,26.5,65,15.1,24,5.6,89,20.6
"West Hartford School District","=""1550011""","Math","N",3978,3951,99.3,3949,453,11.5,1022,25.9,1227,31.1,1247,31.6,2474,62.6
"West Hartford School District","=""1550011""","Math","Y",443,429,96.8,428,280,65.4,87,20.3,39,9.1,22,5.1,61,14.3
"West Haven School District","=""1560011""","ELA","N",2278,2263,99.3,2263,"*","*",579,25.6,762,33.7,"*","*","*","*"
"West Haven School District","=""1560011""","ELA","Y",359,349,97.2,349,237,67.9,77,22.1,"*","*","*","*",35,10.0
"West Haven School District","=""1560011""","Math","N",2275,2261,99.4,2261,"*","*",782,34.6,599,26.5,"*","*","*","*"
"West Haven School District","=""1560011""","Math","Y",357,346,96.9,346,245,70.8,76,22.0,"*","*","*","*",25,7.2
"Westbrook School District","=""1540011""","ELA","N",273,272,99.6,272,"*","*",35,12.9,95,34.9,"*","*","*","*"
"Westbrook School District","=""1540011""","ELA","Y",50,50,100.0,50,15,30.0,20,40.0,"*","*","*","*",15,30.0
"Westbrook School District","=""1540011""","Math","N",273,272,99.6,272,"*","*",68,25.0,81,29.8,"*","*","*","*"
"Westbrook School District","=""1540011""","Math","Y",50,50,100.0,50,15,30.0,22,44.0,"*","*","*","*",13,26.0
"Weston School District","=""1570011""","ELA","N",1014,1003,98.9,1003,36,3.6,133,13.3,404,40.3,430,42.9,834,83.2
"Weston School District","=""1570011""","ELA","Y",95,82,86.3,82,35,42.7,21,25.6,19,23.2,7,8.5,26,31.7
"Weston School District","=""1570011""","Math","N",1013,1001,98.8,1001,"*","*",208,20.8,360,36.0,"*","*","*","*"
"Weston School District","=""1570011""","Math","Y",95,82,86.3,82,40,48.8,"*","*",20,24.4,"*","*","*","*"
"Westport School District","=""1580011""","ELA","N",2381,2335,98.1,2330,52,2.2,243,10.4,822,35.3,1213,52.1,2035,87.3
"Westport School District","=""1580011""","ELA","Y",280,268,95.7,268,79,29.5,87,32.5,73,27.2,29,10.8,102,38.1
"Westport School District","=""1580011""","Math","N",2381,2331,97.9,2326,88,3.8,371,16.0,718,30.9,1149,49.4,1867,80.3
"Westport School District","=""1580011""","Math","Y",280,268,95.7,267,118,44.2,86,32.2,38,14.2,25,9.4,63,23.6
"Wethersfield School District","=""1590011""","ELA","N",1393,1377,98.9,1377,117,8.5,242,17.6,532,38.6,486,35.3,1018,73.9
"Wethersfield School District","=""1590011""","ELA","Y",231,226,97.8,226,110,48.7,68,30.1,37,16.4,11,4.9,48,21.2
"Wethersfield School District","=""1590011""","Math","N",1395,1379,98.9,1379,"*","*",360,26.1,434,31.5,"*","*","*","*"
"Wethersfield School District","=""1590011""","Math","Y",231,226,97.8,226,143,63.3,48,21.2,"*","*","*","*",35,15.5
"Willington School District","=""1600011""","ELA","N",236,226,95.8,226,"*","*",42,18.6,103,45.6,"*","*","*","*"
"Willington School District","=""1600011""","ELA","Y",52,50,96.2,50,23,46.0,20,40.0,"*","*","*","*",7,14.0
"Willington School District","=""1600011""","Math","N",236,226,95.8,226,22,9.7,77,34.1,"*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","Y",52,48,92.3,48,27,56.3,16,33.3,"*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","N",1710,1681,98.3,1681,39,2.3,191,11.4,638,38.0,813,48.4,1451,86.3
"Wilton School District","=""1610011""","ELA","Y",277,268,96.8,268,75,28.0,89,33.2,85,31.7,19,7.1,104,38.8
"Wilton School District","=""1610011""","Math","N",1711,1681,98.2,1680,63,3.8,377,22.4,585,34.8,655,39.0,1240,73.8
"Wilton School District","=""1610011""","Math","Y",277,268,96.8,268,114,42.5,93,34.7,37,13.8,24,9.0,61,22.8
"Winchester School District","=""1620011""","ELA","N",271,267,98.5,267,"*","*",80,30.0,84,31.5,"*","*","*","*"
"Winchester School District","=""1620011""","ELA","Y",62,59,95.2,59,37,62.7,13,22.0,"*","*","*","*",9,15.3
"Winchester School District","=""1620011""","Math","N",271,266,98.2,266,85,32.0,95,35.7,"*","*","*","*",86,32.3
"Winchester School District","=""1620011""","Math","Y",62,57,91.9,57,40,70.2,8,14.0,"*","*","*","*",9,15.8
"Windham School District","=""1630011""","ELA","N",1301,1294,99.5,1294,391,30.2,354,27.4,367,28.4,182,14.1,549,42.4
"Windham School District","=""1630011""","ELA","Y",274,270,98.5,270,215,79.6,36,13.3,19,7.0,0,0.0,19,7.0
"Windham School District","=""1630011""","Math","N",1302,1294,99.4,1292,464,35.9,448,34.7,"*","*","*","*",380,29.4
"Windham School District","=""1630011""","Math","Y",275,267,97.1,266,216,81.2,37,13.9,"*","*","*","*",13,4.9
"Windsor Locks School District","=""1650011""","ELA","N",606,602,99.3,602,"*","*",162,26.9,210,34.9,"*","*","*","*"
"Windsor Locks School District","=""1650011""","ELA","Y",114,111,97.4,111,74,66.7,25,22.5,"*","*","*","*",12,10.8
"Windsor Locks School District","=""1650011""","Math","N",606,591,97.5,591,132,22.3,205,34.7,"*","*","*","*",254,43.0
"Windsor Locks School District","=""1650011""","Math","Y",114,109,95.6,109,90,82.6,13,11.9,"*","*","*","*",6,5.5
"Windsor School District","=""1640011""","ELA","N",1153,1144,99.2,1144,"*","*",291,25.4,372,32.5,"*","*","*","*"
"Windsor School District","=""1640011""","ELA","Y",214,209,97.7,209,155,74.2,43,20.6,"*","*","*","*",11,5.3
"Windsor School District","=""1640011""","Math","N",1157,1146,99.0,1146,"*","*",368,32.1,318,27.7,"*","*","*","*"
"Windsor School District","=""1640011""","Math","Y",214,206,96.3,206,163,79.1,33,16.0,"*","*","*","*",10,4.9
"Wolcott School District","=""1660011""","ELA","N",959,957,99.8,957,"*","*",195,20.4,393,41.1,"*","*","*","*"
"Wolcott School District","=""1660011""","ELA","Y",131,127,96.9,127,67,52.8,35,27.6,"*","*","*","*",25,19.7
"Wolcott School District","=""1660011""","Math","N",959,957,99.8,957,"*","*",293,30.6,319,33.3,"*","*","*","*"
"Wolcott School District","=""1660011""","Math","Y",131,127,96.9,127,71,55.9,41,32.3,"*","*","*","*",15,11.8
"Woodbridge School District","=""1670011""","ELA","N",389,377,96.9,377,"*","*",42,11.1,113,30.0,"*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","Y",49,40,81.6,40,14,35.0,"*","*",13,32.5,"*","*","*","*"
"Woodbridge School District","=""1670011""","Math","N",389,376,96.7,376,"*","*",70,18.6,123,32.7,"*","*","*","*"
"Woodbridge School District","=""1670011""","Math","Y",49,40,81.6,40,19,47.5,13,32.5,"*","*","*","*",8,20.0
"Woodstock School District","=""1690011""","ELA","N",526,507,96.4,507,"*","*",88,17.4,202,39.8,"*","*","*","*"
"Woodstock School District","=""1690011""","ELA","Y",61,58,95.1,58,31,53.4,14,24.1,"*","*","*","*",13,22.4
"Woodstock School District","=""1690011""","Math","N",526,505,96.0,505,"*","*",167,33.1,"*","*",108,21.4,"*","*"
"Woodstock School District","=""1690011""","Math","Y",61,58,95.1,58,36,62.1,"*","*","*","*",0,0.0,"*","*"

