"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Preston School District","=""1140011""","Math","N",216,206,95.4,206,17,8.3,64,31.1,66,32.0,59,28.6,125,60.7
"Preston School District","=""1140011""","Math","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","ELA","F",262,251,95.8,251,100,39.8,63,25.1,62,24.7,26,10.4,88,35.1
"Putnam School District","=""1160011""","ELA","N",222,220,99.1,219,35,16.0,43,19.6,82,37.4,59,26.9,141,64.4
"Putnam School District","=""1160011""","ELA","R",53,52,98.1,52,12,23.1,13,25.0,16,30.8,11,21.2,27,51.9
"Putnam School District","=""1160011""","Math","F",261,251,96.2,251,108,43.0,72,28.7,51,20.3,20,8.0,71,28.3
"Putnam School District","=""1160011""","Math","N",222,218,98.2,217,49,22.6,69,31.8,54,24.9,45,20.7,99,45.6
"Putnam School District","=""1160011""","Math","R",53,52,98.1,52,14,26.9,19,36.5,13,25.0,6,11.5,19,36.5
"Redding School District","=""1170011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","ELA","N",645,637,98.8,637,42,6.6,90,14.1,223,35.0,282,44.3,505,79.3
"Redding School District","=""1170011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Math","N",645,637,98.8,637,48,7.5,113,17.7,198,31.1,278,43.6,476,74.7
"Redding School District","=""1170011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","F",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","N",267,265,99.3,265,28,10.6,50,18.9,120,45.3,67,25.3,187,70.6
"Regional School District 04","=""2040012""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Math","F",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Math","N",267,265,99.3,265,45,17.0,68,25.7,81,30.6,71,26.8,152,57.4
"Regional School District 04","=""2040012""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELA","F",25,24,96.0,24,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELA","N",721,704,97.6,704,49,7.0,94,13.4,296,42.0,265,37.6,561,79.7
"Regional School District 05","=""2050012""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Math","F",25,24,96.0,24,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Math","N",721,704,97.6,704,63,8.9,153,21.7,190,27.0,298,42.3,488,69.3
"Regional School District 05","=""2050012""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","ELA","F",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","ELA","N",285,267,93.7,267,34,12.7,45,16.9,109,40.8,79,29.6,188,70.4
"Regional School District 06","=""2060012""","ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Math","F",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Math","N",285,267,93.7,267,52,19.5,80,30.0,84,31.5,51,19.1,135,50.6
"Regional School District 06","=""2060012""","Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","ELA","N",298,286,96.0,286,28,9.8,50,17.5,131,45.8,77,26.9,208,72.7
"Regional School District 07","=""2070012""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Math","N",298,286,96.0,286,28,9.8,60,21.0,107,37.4,91,31.8,198,69.2
"Regional School District 07","=""2070012""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","ELA","F",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","ELA","N",522,517,99.0,514,40,7.8,103,20.0,246,47.9,125,24.3,371,72.2
"Regional School District 08","=""2080012""","ELA","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","Math","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","Math","N",522,516,98.9,513,65,12.7,140,27.3,151,29.4,157,30.6,308,60.0
"Regional School District 08","=""2080012""","Math","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","ELA","F",64,61,95.3,61,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","ELA","N",1059,1045,98.7,1045,95,9.1,211,20.2,375,35.9,364,34.8,739,70.7
"Regional School District 10","=""2100012""","ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Math","F",64,61,95.3,61,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Math","N",1058,1044,98.7,1044,138,13.2,280,26.8,295,28.3,331,31.7,626,60.0
"Regional School District 10","=""2100012""","Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","ELA","N",66,65,98.5,65,"*","*",12,18.5,38,58.5,"*","*","*","*"
"Regional School District 11","=""2110012""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","N",66,64,97.0,64,13,20.3,28,43.8,13,20.3,10,15.6,23,35.9
"Regional School District 11","=""2110012""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELA","N",285,284,99.6,284,22,7.7,41,14.4,116,40.8,105,37.0,221,77.8
"Regional School District 12","=""2120012""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Math","N",285,283,99.3,283,21,7.4,66,23.3,106,37.5,90,31.8,196,69.3
"Regional School District 12","=""2120012""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELA","F",50,49,98.0,49,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELA","N",758,751,99.1,751,74,9.9,166,22.1,280,37.3,231,30.8,511,68.0
"Regional School District 13","=""2130012""","ELA","R",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Math","F",50,49,98.0,49,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Math","N",758,750,98.9,750,117,15.6,227,30.3,224,29.9,182,24.3,406,54.1
"Regional School District 13","=""2130012""","Math","R",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELA","F",69,68,98.6,68,"*","*","*","*",25,36.8,10,14.7,35,51.5
"Regional School District 14","=""2140012""","ELA","N",574,571,99.5,571,72,12.6,131,22.9,201,35.2,167,29.2,368,64.4
"Regional School District 14","=""2140012""","ELA","R",21,21,100.0,21,"*","*","*","*",6,28.6,7,33.3,13,61.9
"Regional School District 14","=""2140012""","Math","F",69,68,98.6,68,19,27.9,"*","*",16,23.5,"*","*","*","*"
"Regional School District 14","=""2140012""","Math","N",574,570,99.3,570,96,16.8,201,35.3,173,30.4,100,17.5,273,47.9
"Regional School District 14","=""2140012""","Math","R",21,21,100.0,21,6,28.6,"*","*",9,42.9,"*","*","*","*"
"Regional School District 15","=""2150012""","ELA","F",102,101,99.0,101,20,19.8,29,28.7,36,35.6,16,15.8,52,51.5
"Regional School District 15","=""2150012""","ELA","N",1681,1657,98.6,1657,96,5.8,239,14.4,590,35.6,732,44.2,1322,79.8
"Regional School District 15","=""2150012""","ELA","R",38,38,100.0,38,9,23.7,11,28.9,12,31.6,6,15.8,18,47.4
"Regional School District 15","=""2150012""","Math","F",102,101,99.0,101,21,20.8,39,38.6,27,26.7,14,13.9,41,40.6
"Regional School District 15","=""2150012""","Math","N",1681,1654,98.4,1654,148,8.9,393,23.8,514,31.1,599,36.2,1113,67.3
"Regional School District 15","=""2150012""","Math","R",38,38,100.0,38,12,31.6,14,36.8,6,15.8,6,15.8,12,31.6
"Regional School District 16","=""2160012""","ELA","F",122,111,91.0,111,"*","*",31,27.9,40,36.0,"*","*","*","*"
"Regional School District 16","=""2160012""","ELA","N",898,842,93.8,842,95,11.3,179,21.3,302,35.9,266,31.6,568,67.5
"Regional School District 16","=""2160012""","ELA","R",49,47,95.9,47,"*","*",18,38.3,17,36.2,"*","*","*","*"
"Regional School District 16","=""2160012""","Math","F",122,111,91.0,110,32,29.1,41,37.3,25,22.7,12,10.9,37,33.6
"Regional School District 16","=""2160012""","Math","N",898,838,93.3,838,117,14.0,239,28.5,268,32.0,214,25.5,482,57.5
"Regional School District 16","=""2160012""","Math","R",49,47,95.9,47,9,19.1,22,46.8,9,19.1,7,14.9,16,34.0
"Regional School District 17","=""2170012""","ELA","F",54,54,100.0,54,"*","*","*","*",15,27.8,14,25.9,29,53.7
"Regional School District 17","=""2170012""","ELA","N",973,966,99.3,966,81,8.4,159,16.5,333,34.5,393,40.7,726,75.2
"Regional School District 17","=""2170012""","ELA","R",35,35,100.0,35,"*","*",11,31.4,13,37.1,"*","*","*","*"
"Regional School District 17","=""2170012""","Math","F",53,53,100.0,53,"*","*",18,34.0,14,26.4,"*","*","*","*"
"Regional School District 17","=""2170012""","Math","N",973,964,99.1,964,102,10.6,261,27.1,279,28.9,322,33.4,601,62.3
"Regional School District 17","=""2170012""","Math","R",35,33,94.3,33,"*","*",11,33.3,10,30.3,"*","*","*","*"
"Regional School District 18","=""2180012""","ELA","F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELA","N",569,562,98.8,562,27,4.8,72,12.8,215,38.3,248,44.1,463,82.4
"Regional School District 18","=""2180012""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","N",569,562,98.8,562,24,4.3,101,18.0,176,31.3,261,46.4,437,77.8
"Regional School District 18","=""2180012""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","F",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","N",2322,2262,97.4,2262,131,5.8,257,11.4,744,32.9,1130,50.0,1874,82.8
"Ridgefield School District","=""1180011""","ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Math","F",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Math","N",2322,2257,97.2,2257,196,8.7,459,20.3,691,30.6,911,40.4,1602,71.0
"Ridgefield School District","=""1180011""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","F",150,150,100.0,150,48,32.0,"*","*",42,28.0,"*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","N",960,955,99.5,955,83,8.7,178,18.6,335,35.1,359,37.6,694,72.7
"Rocky Hill School District","=""1190011""","ELA","R",29,29,100.0,29,9,31.0,11,37.9,"*","*","*","*",9,31.0
"Rocky Hill School District","=""1190011""","Math","F",150,150,100.0,150,56,37.3,51,34.0,"*","*","*","*",43,28.7
"Rocky Hill School District","=""1190011""","Math","N",960,954,99.4,954,108,11.3,256,26.8,252,26.4,338,35.4,590,61.8
"Rocky Hill School District","=""1190011""","Math","R",29,29,100.0,29,10,34.5,8,27.6,"*","*","*","*",11,37.9
"Salem School District","=""1210011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","ELA","N",215,215,100.0,215,11,5.1,19,8.8,73,34.0,112,52.1,185,86.0
"Salem School District","=""1210011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Math","N",215,215,100.0,215,14,6.5,40,18.6,61,28.4,100,46.5,161,74.9
"Salem School District","=""1210011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","N",139,139,100.0,139,6,4.3,16,11.5,50,36.0,67,48.2,117,84.2
"Salisbury School District","=""1220011""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","N",139,139,100.0,139,10,7.2,25,18.0,40,28.8,64,46.0,104,74.8
"Salisbury School District","=""1220011""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",40,38,95.0,38,"*","*","*","*",13,34.2,16,42.1,29,76.3
"Scotland School District","=""1230011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","N",40,38,95.0,38,"*","*",15,39.5,"*","*",10,26.3,"*","*"
"Scotland School District","=""1230011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","F",231,231,100.0,231,78,33.8,63,27.3,70,30.3,20,8.7,90,39.0
"Seymour School District","=""1240011""","ELA","N",745,739,99.2,739,107,14.5,176,23.8,279,37.8,177,24.0,456,61.7
"Seymour School District","=""1240011""","ELA","R",87,86,98.9,86,23,26.7,24,27.9,27,31.4,12,14.0,39,45.3
"Seymour School District","=""1240011""","Math","F",231,231,100.0,231,80,34.6,72,31.2,52,22.5,27,11.7,79,34.2
"Seymour School District","=""1240011""","Math","N",745,738,99.1,738,117,15.9,222,30.1,215,29.1,184,24.9,399,54.1
"Seymour School District","=""1240011""","Math","R",87,86,98.9,86,21,24.4,32,37.2,23,26.7,10,11.6,33,38.4
"Sharon School District","=""1250011""","ELA","F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","ELA","N",76,75,98.7,75,18,24.0,16,21.3,24,32.0,17,22.7,41,54.7
"Sharon School District","=""1250011""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","N",76,75,98.7,75,24,32.0,22,29.3,20,26.7,9,12.0,29,38.7
"Sharon School District","=""1250011""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","ELA","F",410,407,99.3,407,101,24.8,103,25.3,138,33.9,65,16.0,203,49.9
"Shelton School District","=""1260011""","ELA","N",1781,1762,98.9,1761,140,8.0,278,15.8,620,35.2,723,41.1,1343,76.3
"Shelton School District","=""1260011""","ELA","R",124,122,98.4,122,15,12.3,32,26.2,46,37.7,29,23.8,75,61.5
"Shelton School District","=""1260011""","Math","F",410,406,99.0,406,139,34.2,132,32.5,91,22.4,44,10.8,135,33.3
"Shelton School District","=""1260011""","Math","N",1781,1758,98.7,1758,190,10.8,463,26.3,554,31.5,551,31.3,1105,62.9
"Shelton School District","=""1260011""","Math","R",124,122,98.4,122,28,23.0,41,33.6,32,26.2,21,17.2,53,43.4
"Sherman School District","=""1270011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","ELA","N",210,164,78.1,164,20,12.2,30,18.3,62,37.8,52,31.7,114,69.5
"Sherman School District","=""1270011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","N",210,164,78.1,164,20,12.2,38,23.2,52,31.7,54,32.9,106,64.6
"Sherman School District","=""1270011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","F",60,60,100.0,60,10,16.7,23,38.3,"*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","N",60,60,100.0,60,"*","*","*","*",28,46.7,14,23.3,42,70.0
"Side By Side Charter School District","=""2700013""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","F",60,60,100.0,60,13,21.7,"*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","N",60,59,98.3,59,"*","*",25,42.4,15,25.4,"*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","F",166,166,100.0,166,"*","*",45,27.1,47,28.3,"*","*","*","*"
"Simsbury School District","=""1280011""","ELA","N",1735,1730,99.7,1730,79,4.6,208,12.0,559,32.3,884,51.1,1443,83.4
"Simsbury School District","=""1280011""","ELA","R",34,34,100.0,34,"*","*","*","*",15,44.1,8,23.5,23,67.6
"Simsbury School District","=""1280011""","Math","F",159,159,100.0,159,52,32.7,53,33.3,34,21.4,20,12.6,54,34.0
"Simsbury School District","=""1280011""","Math","N",1732,1724,99.5,1724,133,7.7,363,21.1,516,29.9,712,41.3,1228,71.2
"Simsbury School District","=""1280011""","Math","R",34,34,100.0,34,8,23.5,12,35.3,8,23.5,6,17.6,14,41.2
"Somers School District","=""1290011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","ELA","N",623,600,96.3,600,60,10.0,113,18.8,213,35.5,214,35.7,427,71.2
"Somers School District","=""1290011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Math","N",623,598,96.0,598,72,12.0,186,31.1,173,28.9,167,27.9,340,56.9
"Somers School District","=""1290011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","ELA","F",190,184,96.8,184,45,24.5,45,24.5,58,31.5,36,19.6,94,51.1
"South Windsor School District","=""1320011""","ELA","N",1608,1596,99.3,1596,92,5.8,228,14.3,579,36.3,697,43.7,1276,79.9
"South Windsor School District","=""1320011""","ELA","R",66,65,98.5,65,9,13.8,12,18.5,30,46.2,14,21.5,44,67.7
"South Windsor School District","=""1320011""","Math","F",190,183,96.3,183,52,28.4,61,33.3,44,24.0,26,14.2,70,38.3
"South Windsor School District","=""1320011""","Math","N",1608,1593,99.1,1593,100,6.3,316,19.8,429,26.9,748,47.0,1177,73.9
"South Windsor School District","=""1320011""","Math","R",66,65,98.5,65,10,15.4,21,32.3,21,32.3,13,20.0,34,52.3
"Southington School District","=""1310011""","ELA","F",418,415,99.3,415,111,26.7,114,27.5,135,32.5,55,13.3,190,45.8
"Southington School District","=""1310011""","ELA","N",2585,2565,99.2,2565,265,10.3,512,20.0,976,38.1,812,31.7,1788,69.7
"Southington School District","=""1310011""","ELA","R",107,107,100.0,107,28,26.2,18,16.8,41,38.3,20,18.7,61,57.0
"Southington School District","=""1310011""","Math","F",416,413,99.3,413,127,30.8,150,36.3,101,24.5,35,8.5,136,32.9
"Southington School District","=""1310011""","Math","N",2585,2563,99.1,2563,288,11.2,702,27.4,855,33.4,718,28.0,1573,61.4
"Southington School District","=""1310011""","Math","R",107,107,100.0,107,34,31.8,32,29.9,24,22.4,17,15.9,41,38.3
"Sprague School District","=""1330011""","ELA","F",101,101,100.0,101,31,30.7,24,23.8,"*","*","*","*","*","*"
"Sprague School District","=""1330011""","ELA","N",107,106,99.1,106,"*","*","*","*",44,41.5,23,21.7,67,63.2
"Sprague School District","=""1330011""","ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","F",101,101,100.0,101,31,30.7,41,40.6,"*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","N",107,106,99.1,106,"*","*","*","*",30,28.3,16,15.1,46,43.4
"Sprague School District","=""1330011""","Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","ELA","F",192,188,97.9,188,46,24.5,54,28.7,69,36.7,19,10.1,88,46.8
"Stafford School District","=""1340011""","ELA","N",415,409,98.6,409,35,8.6,84,20.5,166,40.6,124,30.3,290,70.9
"Stafford School District","=""1340011""","ELA","R",73,72,98.6,72,12,16.7,7,9.7,34,47.2,19,26.4,53,73.6
"Stafford School District","=""1340011""","Math","F",192,188,97.9,188,52,27.7,70,37.2,48,25.5,18,9.6,66,35.1
"Stafford School District","=""1340011""","Math","N",415,409,98.6,409,35,8.6,136,33.3,146,35.7,92,22.5,238,58.2
"Stafford School District","=""1340011""","Math","R",73,72,98.6,72,12,16.7,23,31.9,20,27.8,17,23.6,37,51.4
"Stamford School District","=""1350011""","ELA","F",3400,3375,99.3,3375,1346,39.9,941,27.9,839,24.9,249,7.4,1088,32.2
"Stamford School District","=""1350011""","ELA","N",3087,3052,98.9,3052,370,12.1,539,17.7,1034,33.9,1109,36.3,2143,70.2
"Stamford School District","=""1350011""","ELA","R",568,565,99.5,565,152,26.9,169,29.9,170,30.1,74,13.1,244,43.2
"Stamford School District","=""1350011""","Math","F",3401,3373,99.2,3373,1570,46.5,1049,31.1,536,15.9,218,6.5,754,22.4
"Stamford School District","=""1350011""","Math","N",3087,3046,98.7,3046,419,13.8,702,23.0,859,28.2,1066,35.0,1925,63.2
"Stamford School District","=""1350011""","Math","R",568,566,99.6,566,181,32.0,198,35.0,132,23.3,55,9.7,187,33.0
"Sterling School District","=""1360011""","ELA","F",72,71,98.6,71,"*","*","*","*",23,32.4,"*","*","*","*"
"Sterling School District","=""1360011""","ELA","N",194,188,96.9,188,26,13.8,47,25.0,65,34.6,50,26.6,115,61.2
"Sterling School District","=""1360011""","ELA","R",20,20,100.0,20,"*","*","*","*",9,45.0,"*","*","*","*"
"Sterling School District","=""1360011""","Math","F",72,71,98.6,71,30,42.3,30,42.3,"*","*","*","*","*","*"
"Sterling School District","=""1360011""","Math","N",194,188,96.9,188,56,29.8,69,36.7,42,22.3,21,11.2,63,33.5
"Sterling School District","=""1360011""","Math","R",20,20,100.0,20,10,50.0,8,40.0,"*","*","*","*","*","*"
"Stonington School District","=""1370011""","ELA","F",172,165,95.9,165,"*","*",31,18.8,59,35.8,"*","*","*","*"
"Stonington School District","=""1370011""","ELA","N",794,779,98.1,779,73,9.4,120,15.4,261,33.5,325,41.7,586,75.2
"Stonington School District","=""1370011""","ELA","R",29,28,96.6,28,"*","*",6,21.4,13,46.4,"*","*","*","*"
"Stonington School District","=""1370011""","Math","F",172,165,95.9,165,"*","*",47,28.5,48,29.1,"*","*","*","*"
"Stonington School District","=""1370011""","Math","N",794,778,98.0,778,83,10.7,170,21.9,228,29.3,297,38.2,525,67.5
"Stonington School District","=""1370011""","Math","R",30,29,96.7,29,"*","*",11,37.9,"*","*",7,24.1,"*","*"
"Stratford School District","=""1380011""","ELA","F",1129,1126,99.7,1126,424,37.7,311,27.6,287,25.5,104,9.2,391,34.7
"Stratford School District","=""1380011""","ELA","N",1737,1718,98.9,1716,285,16.6,392,22.8,612,35.7,427,24.9,1039,60.5
"Stratford School District","=""1380011""","ELA","R",363,363,100.0,363,94,25.9,110,30.3,114,31.4,45,12.4,159,43.8
"Stratford School District","=""1380011""","Math","F",1129,1125,99.6,1125,573,50.9,364,32.4,144,12.8,44,3.9,188,16.7
"Stratford School District","=""1380011""","Math","N",1737,1712,98.6,1712,483,28.2,542,31.7,426,24.9,261,15.2,687,40.1
"Stratford School District","=""1380011""","Math","R",363,363,100.0,363,137,37.7,136,37.5,65,17.9,25,6.9,90,24.8
"Suffield School District","=""1390011""","ELA","F",111,109,98.2,109,"*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","ELA","N",911,891,97.8,891,92,10.3,154,17.3,322,36.1,323,36.3,645,72.4
"Suffield School District","=""1390011""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Math","F",111,108,97.3,108,"*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Math","N",911,889,97.6,888,140,15.8,270,30.4,275,31.0,203,22.9,478,53.8
"Suffield School District","=""1390011""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","F",75,75,100.0,75,35,46.7,29,38.7,"*","*","*","*",11,14.7
"The Bridge Academy District","=""2690013""","ELA","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","F",75,75,100.0,75,42,56.0,29,38.7,"*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","F",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","N",96,92,95.8,92,19,20.7,25,27.2,35,38.0,13,14.1,48,52.2
"The Gilbert School District","=""9020022""","ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","F",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","N",96,91,94.8,91,36,39.6,27,29.7,17,18.7,11,12.1,28,30.8
"The Gilbert School District","=""9020022""","Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
