"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Wallingford School District","=""1480011""","ELA","Y",549,545,99.3,545,158,29.0,173,31.7,170,31.2,44,8.1,214,39.3
"Wallingford School District","=""1480011""","ELA","N",2145,2121,98.9,2121,311,14.7,507,23.9,800,37.7,503,23.7,1303,61.4
"Wallingford School District","=""1480011""","Math","Y",549,545,99.3,545,193,35.4,196,36.0,127,23.3,29,5.3,156,28.6
"Wallingford School District","=""1480011""","Math","N",2145,2119,98.8,2119,356,16.8,678,32.0,665,31.4,420,19.8,1085,51.2
"Waterbury School District","=""1510011""","ELA","Y",6816,6784,99.5,6783,3395,50.1,1781,26.3,1222,18.0,385,5.7,1607,23.7
"Waterbury School District","=""1510011""","ELA","N",1620,1611,99.4,1611,559,34.7,404,25.1,409,25.4,239,14.8,648,40.2
"Waterbury School District","=""1510011""","Math","Y",6817,6785,99.5,6785,4102,60.5,1787,26.3,716,10.6,180,2.7,896,13.2
"Waterbury School District","=""1510011""","Math","N",1620,1613,99.6,1613,711,44.1,455,28.2,324,20.1,123,7.6,447,27.7
"Waterford School District","=""1520011""","ELA","Y",277,277,100.0,277,69,24.9,81,29.2,85,30.7,42,15.2,127,45.8
"Waterford School District","=""1520011""","ELA","N",937,936,99.9,936,94,10.0,168,17.9,346,37.0,328,35.0,674,72.0
"Waterford School District","=""1520011""","Math","Y",279,279,100.0,279,99,35.5,103,36.9,56,20.1,21,7.5,77,27.6
"Waterford School District","=""1520011""","Math","N",936,935,99.9,935,131,14.0,264,28.2,273,29.2,267,28.6,540,57.8
"Watertown School District","=""1530011""","ELA","Y",382,380,99.5,380,92,24.2,101,26.6,126,33.2,61,16.1,187,49.2
"Watertown School District","=""1530011""","ELA","N",937,926,98.8,926,103,11.1,212,22.9,332,35.9,279,30.1,611,66.0
"Watertown School District","=""1530011""","Math","Y",382,380,99.5,380,143,37.6,140,36.8,75,19.7,22,5.8,97,25.5
"Watertown School District","=""1530011""","Math","N",936,925,98.8,925,184,19.9,326,35.2,270,29.2,145,15.7,415,44.9
"West Hartford School District","=""1550011""","ELA","Y",928,923,99.5,923,259,28.1,257,27.8,281,30.4,126,13.7,407,44.1
"West Hartford School District","=""1550011""","ELA","N",3496,3472,99.3,3468,261,7.5,490,14.1,1177,33.9,1540,44.4,2717,78.3
"West Hartford School District","=""1550011""","Math","Y",928,919,99.0,919,355,38.6,289,31.4,203,22.1,72,7.8,275,29.9
"West Hartford School District","=""1550011""","Math","N",3493,3461,99.1,3458,378,10.9,820,23.7,1063,30.7,1197,34.6,2260,65.4
"West Haven School District","=""1560011""","ELA","Y",1715,1702,99.2,1702,578,34.0,440,25.9,484,28.4,200,11.8,684,40.2
"West Haven School District","=""1560011""","ELA","N",922,910,98.7,910,156,17.1,216,23.7,309,34.0,229,25.2,538,59.1
"West Haven School District","=""1560011""","Math","Y",1713,1698,99.1,1698,598,35.2,591,34.8,354,20.8,155,9.1,509,30.0
"West Haven School District","=""1560011""","Math","N",919,909,98.9,909,189,20.8,267,29.4,266,29.3,187,20.6,453,49.8
"Westbrook School District","=""1540011""","ELA","Y",42,42,100.0,42,6,14.3,7,16.7,17,40.5,12,28.6,29,69.0
"Westbrook School District","=""1540011""","ELA","N",281,280,99.6,280,22,7.9,48,17.1,91,32.5,119,42.5,210,75.0
"Westbrook School District","=""1540011""","Math","Y",42,42,100.0,42,"*","*",17,40.5,14,33.3,"*","*","*","*"
"Westbrook School District","=""1540011""","Math","N",281,280,99.6,280,"*","*","*","*",75,26.8,107,38.2,182,65.0
"Weston School District","=""1570011""","ELA","Y",25,25,100.0,25,7,28.0,9,36.0,"*","*","*","*",9,36.0
"Weston School District","=""1570011""","ELA","N",1084,1060,97.8,1060,"*","*",145,13.7,417,39.3,"*","*","*","*"
"Weston School District","=""1570011""","Math","Y",25,25,100.0,25,12,48.0,"*","*",6,24.0,"*","*","*","*"
"Weston School District","=""1570011""","Math","N",1083,1058,97.7,1058,"*","*",220,20.8,374,35.3,"*","*","*","*"
"Westport School District","=""1580011""","ELA","Y",107,107,100.0,106,21,19.8,26,24.5,33,31.1,26,24.5,59,55.7
"Westport School District","=""1580011""","ELA","N",2554,2496,97.7,2492,110,4.4,304,12.2,862,34.6,1216,48.8,2078,83.4
"Westport School District","=""1580011""","Math","Y",107,107,100.0,106,29,27.4,41,38.7,18,17.0,18,17.0,36,34.0
"Westport School District","=""1580011""","Math","N",2554,2492,97.6,2487,177,7.1,416,16.7,738,29.7,1156,46.5,1894,76.2
"Wethersfield School District","=""1590011""","ELA","Y",296,295,99.7,295,87,29.5,79,26.8,92,31.2,37,12.5,129,43.7
"Wethersfield School District","=""1590011""","ELA","N",1328,1308,98.5,1308,140,10.7,231,17.7,477,36.5,460,35.2,937,71.6
"Wethersfield School District","=""1590011""","Math","Y",296,295,99.7,295,101,34.2,90,30.5,73,24.7,31,10.5,104,35.3
"Wethersfield School District","=""1590011""","Math","N",1330,1310,98.5,1310,159,12.1,318,24.3,392,29.9,441,33.7,833,63.6
"Willington School District","=""1600011""","ELA","Y",61,59,96.7,59,16,27.1,15,25.4,18,30.5,10,16.9,28,47.5
"Willington School District","=""1600011""","ELA","N",227,217,95.6,217,39,18.0,47,21.7,91,41.9,40,18.4,131,60.4
"Willington School District","=""1600011""","Math","Y",61,58,95.1,58,22,37.9,19,32.8,11,19.0,6,10.3,17,29.3
"Willington School District","=""1600011""","Math","N",227,216,95.2,216,27,12.5,74,34.3,72,33.3,43,19.9,115,53.2
"Wilton School District","=""1610011""","ELA","Y",29,29,100.0,29,10,34.5,"*","*",12,41.4,"*","*","*","*"
"Wilton School District","=""1610011""","ELA","N",1958,1920,98.1,1920,104,5.4,"*","*",711,37.0,"*","*","*","*"
"Wilton School District","=""1610011""","Math","Y",30,30,100.0,29,12,41.4,8,27.6,"*","*","*","*",9,31.0
"Wilton School District","=""1610011""","Math","N",1958,1919,98.0,1919,"*","*",462,24.1,616,32.1,"*","*","*","*"
"Winchester School District","=""1620011""","ELA","Y",187,184,98.4,184,65,35.3,51,27.7,50,27.2,18,9.8,68,37.0
"Winchester School District","=""1620011""","ELA","N",146,142,97.3,142,31,21.8,42,29.6,40,28.2,29,20.4,69,48.6
"Winchester School District","=""1620011""","Math","Y",187,182,97.3,182,85,46.7,49,26.9,35,19.2,13,7.1,48,26.4
"Winchester School District","=""1620011""","Math","N",146,141,96.6,141,40,28.4,54,38.3,33,23.4,14,9.9,47,33.3
"Windham School District","=""1630011""","ELA","Y",1257,1248,99.3,1248,563,45.1,322,25.8,273,21.9,90,7.2,363,29.1
"Windham School District","=""1630011""","ELA","N",318,316,99.4,316,43,13.6,68,21.5,113,35.8,92,29.1,205,64.9
"Windham School District","=""1630011""","Math","Y",1259,1248,99.1,1245,617,49.6,397,31.9,165,13.3,66,5.3,231,18.6
"Windham School District","=""1630011""","Math","N",318,313,98.4,313,63,20.1,88,28.1,100,31.9,62,19.8,162,51.8
"Windsor Locks School District","=""1650011""","ELA","Y",297,295,99.3,295,108,36.6,88,29.8,68,23.1,31,10.5,99,33.6
"Windsor Locks School District","=""1650011""","ELA","N",423,418,98.8,418,71,17.0,99,23.7,152,36.4,96,23.0,248,59.3
"Windsor Locks School District","=""1650011""","Math","Y",297,288,97.0,288,130,45.1,93,32.3,48,16.7,17,5.9,65,22.6
"Windsor Locks School District","=""1650011""","Math","N",423,412,97.4,412,92,22.3,125,30.3,120,29.1,75,18.2,195,47.3
"Windsor School District","=""1640011""","ELA","Y",494,492,99.6,492,197,40.0,133,27.0,108,22.0,54,11.0,162,32.9
"Windsor School District","=""1640011""","ELA","N",873,861,98.6,861,203,23.6,201,23.3,274,31.8,183,21.3,457,53.1
"Windsor School District","=""1640011""","Math","Y",494,491,99.4,491,222,45.2,145,29.5,92,18.7,32,6.5,124,25.3
"Windsor School District","=""1640011""","Math","N",877,861,98.2,861,200,23.2,256,29.7,234,27.2,171,19.9,405,47.0
"Wolcott School District","=""1660011""","ELA","Y",217,216,99.5,216,46,21.3,45,20.8,74,34.3,51,23.6,125,57.9
"Wolcott School District","=""1660011""","ELA","N",873,868,99.4,868,80,9.2,185,21.3,340,39.2,263,30.3,603,69.5
"Wolcott School District","=""1660011""","Math","Y",217,216,99.5,216,37,17.1,64,29.6,66,30.6,49,22.7,115,53.2
"Wolcott School District","=""1660011""","Math","N",873,868,99.4,868,87,10.0,270,31.1,263,30.3,248,28.6,511,58.9
"Woodbridge School District","=""1670011""","ELA","Y",39,39,100.0,39,8,20.5,9,23.1,11,28.2,11,28.2,22,56.4
"Woodbridge School District","=""1670011""","ELA","N",399,378,94.7,378,23,6.1,43,11.4,115,30.4,197,52.1,312,82.5
"Woodbridge School District","=""1670011""","Math","Y",39,38,97.4,38,"*","*",14,36.8,11,28.9,"*","*","*","*"
"Woodbridge School District","=""1670011""","Math","N",399,378,94.7,378,"*","*",69,18.3,119,31.5,"*","*","*","*"
"Woodstock School District","=""1690011""","ELA","Y",89,84,94.4,84,16,19.0,27,32.1,27,32.1,14,16.7,41,48.8
"Woodstock School District","=""1690011""","ELA","N",498,481,96.6,481,52,10.8,75,15.6,185,38.5,169,35.1,354,73.6
"Woodstock School District","=""1690011""","Math","Y",89,82,92.1,82,24,29.3,27,32.9,20,24.4,11,13.4,31,37.8
"Woodstock School District","=""1690011""","Math","N",498,481,96.6,481,66,13.7,157,32.6,161,33.5,97,20.2,258,53.6

