"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Special Educat"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Union School District","=""1450011""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","ELA","N",1371,1341,97.8,1340,"*","*",378,28.2,428,31.9,"*","*","*","*"
"Vernon School District","=""1460011""","ELA","Y",230,212,92.2,211,145,68.7,45,21.3,"*","*","*","*",21,10.0
"Vernon School District","=""1460011""","Math","N",1373,1342,97.7,1342,417,31.1,496,37.0,"*","*","*","*",429,32.0
"Vernon School District","=""1460011""","Math","Y",230,210,91.3,210,169,80.5,33,15.7,"*","*","*","*",8,3.8
"Voluntown School District","=""1470011""","ELA","N",152,151,99.3,151,6,4.0,20,13.2,69,45.7,56,37.1,125,82.8
"Voluntown School District","=""1470011""","ELA","Y",43,43,100.0,43,20,46.5,16,37.2,7,16.3,0,0.0,7,16.3
"Voluntown School District","=""1470011""","Math","N",152,151,99.3,151,"*","*",48,31.8,"*","*",30,19.9,"*","*"
"Voluntown School District","=""1470011""","Math","Y",43,43,100.0,43,27,62.8,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","ELA","N",2905,2849,98.1,2849,373,13.1,687,24.1,1137,39.9,652,22.9,1789,62.8
"Wallingford School District","=""1480011""","ELA","Y",351,335,95.4,333,191,57.4,98,29.4,33,9.9,11,3.3,44,13.2
"Wallingford School District","=""1480011""","Math","N",2907,2862,98.5,2862,559,19.5,991,34.6,807,28.2,505,17.6,1312,45.8
"Wallingford School District","=""1480011""","Math","Y",351,332,94.6,332,216,65.1,87,26.2,22,6.6,7,2.1,29,8.7
"Waterbury School District","=""1510011""","ELA","N",7824,7676,98.1,7659,3091,40.4,2214,28.9,1761,23.0,593,7.7,2354,30.7
"Waterbury School District","=""1510011""","ELA","Y",1661,1597,96.1,1591,1383,86.9,169,10.6,33,2.1,6,0.4,39,2.5
"Waterbury School District","=""1510011""","Math","N",7829,7733,98.8,7730,4376,56.6,2155,27.9,"*","*","*","*",1199,15.5
"Waterbury School District","=""1510011""","Math","Y",1663,1611,96.9,1608,1482,92.2,103,6.4,"*","*","*","*",23,1.4
"Waterford School District","=""1520011""","ELA","N",1190,1182,99.3,1180,"*","*",236,20.0,516,43.7,"*","*","*","*"
"Waterford School District","=""1520011""","ELA","Y",216,212,98.1,212,105,49.5,67,31.6,"*","*","*","*",40,18.9
"Waterford School District","=""1520011""","Math","N",1191,1184,99.4,1184,199,16.8,424,35.8,335,28.3,226,19.1,561,47.4
"Waterford School District","=""1520011""","Math","Y",215,211,98.1,211,155,73.5,37,17.5,12,5.7,7,3.3,19,9.0
"Watertown School District","=""1530011""","ELA","N",1344,1206,89.7,1205,"*","*",281,23.3,512,42.5,"*","*","*","*"
"Watertown School District","=""1530011""","ELA","Y",187,177,94.7,177,103,58.2,51,28.8,"*","*","*","*",23,13.0
"Watertown School District","=""1530011""","Math","N",1339,1197,89.4,1197,"*","*",434,36.3,323,27.0,"*","*","*","*"
"Watertown School District","=""1530011""","Math","Y",187,176,94.1,176,124,70.5,41,23.3,"*","*","*","*",11,6.3
"West Hartford School District","=""1550011""","ELA","N",4700,4476,95.2,4465,277,6.2,725,16.2,1672,37.4,1791,40.1,3463,77.6
"West Hartford School District","=""1550011""","ELA","Y",522,497,95.2,496,233,47.0,137,27.6,94,19.0,32,6.5,126,25.4
"West Hartford School District","=""1550011""","Math","N",4701,4461,94.9,4456,619,13.9,1204,27.0,1374,30.8,1259,28.3,2633,59.1
"West Hartford School District","=""1550011""","Math","Y",523,494,94.5,493,316,64.1,105,21.3,51,10.3,21,4.3,72,14.6
"West Haven School District","=""1560011""","ELA","N",2638,2584,98.0,2583,"*","*",735,28.5,896,34.7,"*","*","*","*"
"West Haven School District","=""1560011""","ELA","Y",436,424,97.2,424,305,71.9,89,21.0,"*","*","*","*",30,7.1
"West Haven School District","=""1560011""","Math","N",2638,2588,98.1,2587,937,36.2,933,36.1,"*","*","*","*",717,27.7
"West Haven School District","=""1560011""","Math","Y",438,426,97.3,425,346,81.4,66,15.5,"*","*","*","*",13,3.1
"Westbrook School District","=""1540011""","ELA","N",348,290,83.3,290,"*","*",30,10.3,107,36.9,"*","*","*","*"
"Westbrook School District","=""1540011""","ELA","Y",50,46,92.0,46,"*","*",17,37.0,17,37.0,"*","*","*","*"
"Westbrook School District","=""1540011""","Math","N",348,291,83.6,291,"*","*",82,28.2,103,35.4,"*","*","*","*"
"Westbrook School District","=""1540011""","Math","Y",50,46,92.0,46,20,43.5,15,32.6,"*","*","*","*",11,23.9
"Weston School District","=""1570011""","ELA","N",1247,1151,92.3,1147,45,3.9,164,14.3,473,41.2,465,40.5,938,81.8
"Weston School District","=""1570011""","ELA","Y",102,88,86.3,88,33,37.5,26,29.5,23,26.1,6,6.8,29,33.0
"Weston School District","=""1570011""","Math","N",1248,1149,92.1,1147,"*","*",232,20.2,382,33.3,"*","*","*","*"
"Weston School District","=""1570011""","Math","Y",102,88,86.3,88,34,38.6,35,39.8,"*","*","*","*",19,21.6
"Westport School District","=""1580011""","ELA","N",2856,2499,87.5,2499,33,1.3,211,8.4,932,37.3,1323,52.9,2255,90.2
"Westport School District","=""1580011""","ELA","Y",321,281,87.5,281,80,28.5,89,31.7,75,26.7,37,13.2,112,39.9
"Westport School District","=""1580011""","Math","N",2857,2504,87.6,2504,116,4.6,421,16.8,762,30.4,1205,48.1,1967,78.6
"Westport School District","=""1580011""","Math","Y",321,280,87.2,280,135,48.2,85,30.4,37,13.2,23,8.2,60,21.4
"Wethersfield School District","=""1590011""","ELA","N",1676,1549,92.4,1543,180,11.7,385,25.0,584,37.8,394,25.5,978,63.4
"Wethersfield School District","=""1590011""","ELA","Y",256,245,95.7,245,149,60.8,58,23.7,31,12.7,7,2.9,38,15.5
"Wethersfield School District","=""1590011""","Math","N",1676,1562,93.2,1562,"*","*",513,32.8,458,29.3,"*","*","*","*"
"Wethersfield School District","=""1590011""","Math","Y",256,242,94.5,241,161,66.8,54,22.4,"*","*","*","*",26,10.8
"Willington School District","=""1600011""","ELA","N",242,236,97.5,236,31,13.1,61,25.8,"*","*","*","*","*","*"
"Willington School District","=""1600011""","ELA","Y",40,38,95.0,38,23,60.5,10,26.3,"*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","N",242,237,97.9,237,29,12.2,84,35.4,"*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","Y",40,38,95.0,37,25,67.6,9,24.3,"*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","N",2066,2023,97.9,2023,113,5.6,285,14.1,899,44.4,726,35.9,1625,80.3
"Wilton School District","=""1610011""","ELA","Y",304,297,97.7,295,109,36.9,105,35.6,67,22.7,14,4.7,81,27.5
"Wilton School District","=""1610011""","Math","N",2066,2021,97.8,2021,168,8.3,580,28.7,688,34.0,585,28.9,1273,63.0
"Wilton School District","=""1610011""","Math","Y",304,295,97.0,294,147,50.0,94,32.0,37,12.6,16,5.4,53,18.0
"Winchester School District","=""1620011""","ELA","N",257,252,98.1,249,51,20.5,71,28.5,"*","*","*","*",127,51.0
"Winchester School District","=""1620011""","ELA","Y",58,58,100.0,57,36,63.2,13,22.8,"*","*","*","*",8,14.0
"Winchester School District","=""1620011""","Math","N",256,256,100.0,253,87,34.4,80,31.6,"*","*","*","*",86,34.0
"Winchester School District","=""1620011""","Math","Y",58,57,98.3,57,42,73.7,9,15.8,"*","*","*","*",6,10.5
"Windham School District","=""1630011""","ELA","N",1349,1316,97.6,1314,492,37.4,406,30.9,310,23.6,106,8.1,416,31.7
"Windham School District","=""1630011""","ELA","Y",231,222,96.1,218,192,88.1,20,9.2,6,2.8,0,0.0,6,2.8
"Windham School District","=""1630011""","Math","N",1350,1327,98.3,1324,636,48.0,416,31.4,"*","*","*","*","*","*"
"Windham School District","=""1630011""","Math","Y",231,217,93.9,214,199,93.0,"*","*","*","*",0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","ELA","N",764,748,97.9,748,"*","*",213,28.5,264,35.3,"*","*","*","*"
"Windsor Locks School District","=""1650011""","ELA","Y",114,114,100.0,113,82,72.6,22,19.5,"*","*","*","*",9,8.0
"Windsor Locks School District","=""1650011""","Math","N",766,757,98.8,754,211,28.0,302,40.1,"*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Math","Y",114,110,96.5,110,97,88.2,"*","*","*","*",0,0.0,"*","*"
"Windsor School District","=""1640011""","ELA","N",1361,1213,89.1,1213,"*","*",328,27.0,412,34.0,"*","*","*","*"
"Windsor School District","=""1640011""","ELA","Y",245,217,88.6,215,165,76.7,38,17.7,"*","*","*","*",12,5.6
"Windsor School District","=""1640011""","Math","N",1361,1221,89.7,1219,350,28.7,402,33.0,"*","*","*","*",467,38.3
"Windsor School District","=""1640011""","Math","Y",244,216,88.5,214,185,86.4,22,10.3,"*","*","*","*",7,3.3
"Wolcott School District","=""1660011""","ELA","N",1204,1201,99.8,1201,"*","*",286,23.8,488,40.6,"*","*","*","*"
"Wolcott School District","=""1660011""","ELA","Y",132,129,97.7,129,74,57.4,38,29.5,"*","*","*","*",17,13.2
"Wolcott School District","=""1660011""","Math","N",1204,1202,99.8,1201,"*","*",411,34.2,378,31.5,"*","*","*","*"
"Wolcott School District","=""1660011""","Math","Y",133,131,98.5,131,84,64.1,36,27.5,"*","*","*","*",11,8.4
"Woodbridge School District","=""1670011""","ELA","N",399,381,95.5,380,16,4.2,63,16.6,"*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","Y",47,40,85.1,40,22,55.0,13,32.5,"*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","N",399,382,95.7,382,29,7.6,103,27.0,"*","*","*","*",250,65.4
"Woodbridge School District","=""1670011""","Math","Y",47,40,85.1,40,24,60.0,8,20.0,"*","*","*","*",8,20.0
"Woodstock Academy District","=""9030022""","ELA","N",231,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELA","Y",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Math","N",231,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Math","Y",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","ELA","N",545,533,97.8,531,"*","*",84,15.8,"*","*",191,36.0,"*","*"
"Woodstock School District","=""1690011""","ELA","Y",52,50,96.2,50,29,58.0,"*","*","*","*",0,0.0,"*","*"
"Woodstock School District","=""1690011""","Math","N",545,532,97.6,531,"*","*",184,34.7,"*","*",111,20.9,"*","*"
"Woodstock School District","=""1690011""","Math","Y",52,50,96.2,50,34,68.0,"*","*","*","*",0,0.0,"*","*"

