"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Gender"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Vernon School District","=""1460011""","ELA","M",740,725,98.0,725,263,36.3,173,23.9,192,26.5,97,13.4,289,39.9
"Vernon School District","=""1460011""","Math","F",672,665,99.0,664,223,33.6,228,34.3,151,22.7,62,9.3,213,32.1
"Vernon School District","=""1460011""","Math","M",740,723,97.7,723,244,33.7,233,32.2,165,22.8,81,11.2,246,34.0
"Voluntown School District","=""1470011""","ELA","F",84,84,100.0,84,8,9.5,17,20.2,34,40.5,25,29.8,59,70.2
"Voluntown School District","=""1470011""","ELA","M",90,90,100.0,90,15,16.7,22,24.4,33,36.7,20,22.2,53,58.9
"Voluntown School District","=""1470011""","Math","F",84,84,100.0,84,8,9.5,30,35.7,33,39.3,13,15.5,46,54.8
"Voluntown School District","=""1470011""","Math","M",90,90,100.0,90,16,17.8,21,23.3,33,36.7,20,22.2,53,58.9
"Wallingford School District","=""1480011""","ELA","F",1323,1312,99.2,1312,177,13.5,338,25.8,491,37.4,306,23.3,797,60.7
"Wallingford School District","=""1480011""","ELA","M",1371,1354,98.8,1354,292,21.6,342,25.3,479,35.4,241,17.8,720,53.2
"Wallingford School District","=""1480011""","Math","F",1323,1312,99.2,1312,273,20.8,434,33.1,404,30.8,201,15.3,605,46.1
"Wallingford School District","=""1480011""","Math","M",1371,1352,98.6,1352,276,20.4,440,32.5,388,28.7,248,18.3,636,47.0
"Waterbury School District","=""1510011""","ELA","F",4151,4132,99.5,4132,1725,41.7,1136,27.5,911,22.0,360,8.7,1271,30.8
"Waterbury School District","=""1510011""","ELA","M",4285,4263,99.5,4262,2229,52.3,1049,24.6,720,16.9,264,6.2,984,23.1
"Waterbury School District","=""1510011""","Math","F",4150,4130,99.5,4130,2358,57.1,1128,27.3,516,12.5,128,3.1,644,15.6
"Waterbury School District","=""1510011""","Math","M",4287,4268,99.6,4268,2455,57.5,1114,26.1,524,12.3,175,4.1,699,16.4
"Waterford School District","=""1520011""","ELA","F",610,610,100.0,610,50,8.2,126,20.7,233,38.2,201,33.0,434,71.1
"Waterford School District","=""1520011""","ELA","M",604,603,99.8,603,113,18.7,123,20.4,198,32.8,169,28.0,367,60.9
"Waterford School District","=""1520011""","Math","F",610,610,100.0,610,108,17.7,201,33.0,175,28.7,126,20.7,301,49.3
"Waterford School District","=""1520011""","Math","M",605,604,99.8,604,122,20.2,166,27.5,154,25.5,162,26.8,316,52.3
"Watertown School District","=""1530011""","ELA","F",612,606,99.0,606,58,9.6,141,23.3,218,36.0,189,31.2,407,67.2
"Watertown School District","=""1530011""","ELA","M",707,700,99.0,700,137,19.6,172,24.6,240,34.3,151,21.6,391,55.9
"Watertown School District","=""1530011""","Math","F",612,606,99.0,606,136,22.4,229,37.8,167,27.6,74,12.2,241,39.8
"Watertown School District","=""1530011""","Math","M",706,699,99.0,699,191,27.3,237,33.9,178,25.5,93,13.3,271,38.8
"West Hartford School District","=""1550011""","ELA","F",2167,2154,99.4,2152,185,8.6,322,15.0,709,32.9,936,43.5,1645,76.4
"West Hartford School District","=""1550011""","ELA","M",2257,2241,99.3,2239,335,15.0,425,19.0,749,33.5,730,32.6,1479,66.1
"West Hartford School District","=""1550011""","Math","F",2166,2146,99.1,2144,342,16.0,566,26.4,645,30.1,591,27.6,1236,57.6
"West Hartford School District","=""1550011""","Math","M",2255,2234,99.1,2233,391,17.5,543,24.3,621,27.8,678,30.4,1299,58.2
"West Haven School District","=""1560011""","ELA","F",1298,1286,99.1,1286,292,22.7,327,25.4,434,33.7,233,18.1,667,51.9
"West Haven School District","=""1560011""","ELA","M",1339,1326,99.0,1326,442,33.3,329,24.8,359,27.1,196,14.8,555,41.9
"West Haven School District","=""1560011""","Math","F",1296,1284,99.1,1284,383,29.8,448,34.9,293,22.8,160,12.5,453,35.3
"West Haven School District","=""1560011""","Math","M",1336,1323,99.0,1323,404,30.5,410,31.0,327,24.7,182,13.8,509,38.5
"Westbrook School District","=""1540011""","ELA","F",145,144,99.3,144,11,7.6,22,15.3,46,31.9,65,45.1,111,77.1
"Westbrook School District","=""1540011""","ELA","M",178,178,100.0,178,17,9.6,33,18.5,62,34.8,66,37.1,128,71.9
"Westbrook School District","=""1540011""","Math","F",145,144,99.3,144,12,8.3,48,33.3,36,25.0,48,33.3,84,58.3
"Westbrook School District","=""1540011""","Math","M",178,178,100.0,178,17,9.6,42,23.6,53,29.8,66,37.1,119,66.9
"Weston School District","=""1570011""","ELA","F",529,517,97.7,517,23,4.4,60,11.6,194,37.5,240,46.4,434,83.9
"Weston School District","=""1570011""","ELA","M",580,568,97.9,568,48,8.5,94,16.5,229,40.3,197,34.7,426,75.0
"Weston School District","=""1570011""","Math","F",528,515,97.5,515,35,6.8,122,23.7,181,35.1,177,34.4,358,69.5
"Weston School District","=""1570011""","Math","M",580,568,97.9,568,44,7.7,104,18.3,199,35.0,221,38.9,420,73.9
"Westport School District","=""1580011""","ELA","F",1296,1261,97.3,1257,47,3.7,141,11.2,430,34.2,639,50.8,1069,85.0
"Westport School District","=""1580011""","ELA","M",1365,1342,98.3,1341,84,6.3,189,14.1,465,34.7,603,45.0,1068,79.6
"Westport School District","=""1580011""","Math","F",1296,1257,97.0,1253,103,8.2,236,18.8,406,32.4,508,40.5,914,72.9
"Westport School District","=""1580011""","Math","M",1365,1342,98.3,1340,103,7.7,221,16.5,350,26.1,666,49.7,1016,75.8
"Wethersfield School District","=""1590011""","ELA","F",802,794,99.0,794,75,9.4,142,17.9,283,35.6,294,37.0,577,72.7
"Wethersfield School District","=""1590011""","ELA","M",822,809,98.4,809,152,18.8,168,20.8,286,35.4,203,25.1,489,60.4
"Wethersfield School District","=""1590011""","Math","F",804,796,99.0,796,117,14.7,198,24.9,239,30.0,242,30.4,481,60.4
"Wethersfield School District","=""1590011""","Math","M",822,809,98.4,809,143,17.7,210,26.0,226,27.9,230,28.4,456,56.4
"Willington School District","=""1600011""","ELA","F",139,135,97.1,135,24,17.8,28,20.7,52,38.5,31,23.0,83,61.5
"Willington School District","=""1600011""","ELA","M",149,141,94.6,141,31,22.0,34,24.1,57,40.4,19,13.5,76,53.9
"Willington School District","=""1600011""","Math","F",139,133,95.7,133,27,20.3,41,30.8,44,33.1,21,15.8,65,48.9
"Willington School District","=""1600011""","Math","M",149,141,94.6,141,22,15.6,52,36.9,39,27.7,28,19.9,67,47.5
"Wilton School District","=""1610011""","ELA","F",986,963,97.7,963,47,4.9,110,11.4,347,36.0,459,47.7,806,83.7
"Wilton School District","=""1610011""","ELA","M",1001,986,98.5,986,67,6.8,170,17.2,376,38.1,373,37.8,749,76.0
"Wilton School District","=""1610011""","Math","F",986,962,97.6,962,90,9.4,241,25.1,330,34.3,301,31.3,631,65.6
"Wilton School District","=""1610011""","Math","M",1002,987,98.5,986,87,8.8,229,23.2,292,29.6,378,38.3,670,68.0
"Winchester School District","=""1620011""","ELA","F",158,157,99.4,157,38,24.2,48,30.6,41,26.1,30,19.1,71,45.2
"Winchester School District","=""1620011""","ELA","M",175,169,96.6,169,58,34.3,45,26.6,49,29.0,17,10.1,66,39.1
"Winchester School District","=""1620011""","Math","F",158,157,99.4,157,67,42.7,49,31.2,33,21.0,8,5.1,41,26.1
"Winchester School District","=""1620011""","Math","M",175,166,94.9,166,58,34.9,54,32.5,35,21.1,19,11.4,54,32.5
"Windham School District","=""1630011""","ELA","F",754,750,99.5,750,243,32.4,210,28.0,196,26.1,101,13.5,297,39.6
"Windham School District","=""1630011""","ELA","M",821,814,99.1,814,363,44.6,180,22.1,190,23.3,81,10.0,271,33.3
"Windham School District","=""1630011""","Math","F",755,749,99.2,748,314,42.0,260,34.8,126,16.8,48,6.4,174,23.3
"Windham School District","=""1630011""","Math","M",822,812,98.8,810,366,45.2,225,27.8,139,17.2,80,9.9,219,27.0
"Windsor Locks School District","=""1650011""","ELA","F",353,349,98.9,349,68,19.5,88,25.2,117,33.5,76,21.8,193,55.3
"Windsor Locks School District","=""1650011""","ELA","M",367,364,99.2,364,111,30.5,99,27.2,103,28.3,51,14.0,154,42.3
"Windsor Locks School District","=""1650011""","Math","F",353,343,97.2,343,103,30.0,111,32.4,84,24.5,45,13.1,129,37.6
"Windsor Locks School District","=""1650011""","Math","M",367,357,97.3,357,119,33.3,107,30.0,84,23.5,47,13.2,131,36.7
"Windsor School District","=""1640011""","ELA","F",655,646,98.6,646,149,23.1,157,24.3,209,32.4,131,20.3,340,52.6
"Windsor School District","=""1640011""","ELA","M",712,707,99.3,707,251,35.5,177,25.0,173,24.5,106,15.0,279,39.5
"Windsor School District","=""1640011""","Math","F",658,647,98.3,647,202,31.2,199,30.8,153,23.6,93,14.4,246,38.0
"Windsor School District","=""1640011""","Math","M",713,705,98.9,705,220,31.2,202,28.7,173,24.5,110,15.6,283,40.1
"Wolcott School District","=""1660011""","ELA","F",526,526,100.0,526,33,6.3,87,16.5,213,40.5,193,36.7,406,77.2
"Wolcott School District","=""1660011""","ELA","M",564,558,98.9,558,93,16.7,143,25.6,201,36.0,121,21.7,322,57.7
"Wolcott School District","=""1660011""","Math","F",526,526,100.0,526,43,8.2,164,31.2,163,31.0,156,29.7,319,60.6
"Wolcott School District","=""1660011""","Math","M",564,558,98.9,558,81,14.5,170,30.5,166,29.7,141,25.3,307,55.0
"Woodbridge School District","=""1670011""","ELA","F",230,218,94.8,218,13,6.0,20,9.2,57,26.1,128,58.7,185,84.9
"Woodbridge School District","=""1670011""","ELA","M",208,199,95.7,199,18,9.0,32,16.1,69,34.7,80,40.2,149,74.9
"Woodbridge School District","=""1670011""","Math","F",230,217,94.3,217,18,8.3,44,20.3,63,29.0,92,42.4,155,71.4
"Woodbridge School District","=""1670011""","Math","M",208,199,95.7,199,19,9.5,39,19.6,67,33.7,74,37.2,141,70.9
"Woodstock School District","=""1690011""","ELA","F",294,277,94.2,277,19,6.9,45,16.2,103,37.2,110,39.7,213,76.9
"Woodstock School District","=""1690011""","ELA","M",293,288,98.3,288,49,17.0,57,19.8,109,37.8,73,25.3,182,63.2
"Woodstock School District","=""1690011""","Math","F",294,277,94.2,277,38,13.7,99,35.7,92,33.2,48,17.3,140,50.5
"Woodstock School District","=""1690011""","Math","M",293,286,97.6,286,52,18.2,85,29.7,89,31.1,60,21.0,149,52.1

