"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",5,"ELA","ELL",10,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",5,"ELA","Non-ELL",109,2470,2532,62,"56.0%","80.2%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",5,"Math","ELL",11,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",5,"Math","Non-ELL",109,2484,2518,34,"42.2%","65.5%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",4,"ELA","ELL",6,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",4,"ELA","Non-ELL",94,2431,2477,46,"36.2%","64.2%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",4,"Math","ELL",6,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",4,"Math","Non-ELL",95,2434,2482,49,"43.2%","72.5%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",5,"ELA","ELL",6,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",5,"ELA","Non-ELL",98,2475,2520,45,"41.8%","66.4%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",5,"Math","ELL",6,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",5,"Math","Non-ELL",98,2471,2499,28,"37.8%","62.4%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",4,"ELA","Non-ELL","*",2443,2505,62,"55.7%","79.4%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",4,"Math","ELL","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",4,"Math","Non-ELL","*",2440,2500,60,"52.6%","83.8%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",5,"ELA","ELL","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",5,"ELA","Non-ELL","*",2495,2559,63,"60.7%","83.8%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",5,"Math","ELL","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",5,"Math","Non-ELL","*",2493,2546,53,"63.4%","84.1%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",4,"ELA","ELL",11,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",4,"ELA","Non-ELL",80,2401,2426,26,"23.8%","48.2%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",4,"Math","ELL",11,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",4,"Math","Non-ELL",80,2406,2448,42,"32.5%","64.5%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",5,"ELA","ELL",11,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",5,"ELA","Non-ELL",86,2431,2462,31,"26.7%","50.3%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",5,"Math","ELL",11,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",5,"Math","Non-ELL",86,2454,2466,12,"20.9%","43.9%"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",4,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",4,"Math","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",5,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",5,"Math","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",4,"ELA","Non-ELL","*",2365,2398,33,"20.0%","48.3%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",4,"Math","Non-ELL","*",2354,2413,58,"31.1%","70.5%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",5,"ELA","ELL",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",5,"ELA","Non-ELL",36,2431,2422,-9,"5.6%","18.4%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",5,"Math","ELL",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",5,"Math","Non-ELL",36,2414,2390,-25,"5.6%","15.3%"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",4,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",4,"Math","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",5,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",5,"Math","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",4,"ELA","Non-ELL","*",2377,2434,57,"34.4%","70.3%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",4,"Math","ELL",6,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",4,"Math","Non-ELL",61,2378,2424,46,"29.5%","63.6%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",5,"ELA","ELL",12,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",5,"ELA","Non-ELL",51,2422,2461,39,"23.5%","54.4%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",5,"Math","ELL",13,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",5,"Math","Non-ELL",52,2425,2428,2,"11.5%","32.3%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",4,"ELA","Non-ELL","*",2401,2398,-3,"7.9%","28.8%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",4,"Math","Non-ELL","*",2393,2428,35,"23.7%","55.4%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",5,"ELA","ELL",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",5,"ELA","Non-ELL",56,2427,2483,56,"41.1%","70.5%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",5,"Math","ELL",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",5,"Math","Non-ELL",56,2441,2466,25,"37.5%","55.2%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",6,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",6,"ELA","Non-ELL","*",2446,2478,32,"31.8%","61.2%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",6,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",6,"Math","Non-ELL","*",2440,2471,30,"50.0%","65.4%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",7,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",7,"ELA","Non-ELL","*",2473,2510,37,"44.4%","63.6%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",7,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",7,"Math","Non-ELL","*",2465,2491,26,"40.0%","64.4%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,"ELA","Non-ELL","*",2523,2534,11,"20.0%","37.9%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,"Math","Non-ELL","*",2491,2513,21,"42.2%","61.5%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"ELA","ELL",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"ELA","Non-ELL",59,2351,2406,55,"32.2%","66.9%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"Math","ELL",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"Math","Non-ELL",60,2357,2412,54,"30.0%","72.0%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"ELA","ELL",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"ELA","Non-ELL",53,2405,2451,46,"24.5%","57.9%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"Math","ELL",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"Math","Non-ELL",53,2419,2423,4,"17.0%","37.0%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"ELA","Non-ELL","*",2368,2413,45,"25.9%","58.8%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"Math","Non-ELL","*",2362,2411,49,"32.1%","63.3%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"ELA","Non-ELL","*",2419,2469,49,"40.5%","63.9%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"Math","Non-ELL","*",2432,2446,14,"21.4%","39.5%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"ELA","Non-ELL","*",2448,2513,65,"58.5%","78.7%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"Math","Non-ELL","*",2426,2469,43,"56.1%","73.6%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"ELA","Non-ELL","*",2507,2561,54,"60.7%","76.8%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"Math","Non-ELL","*",2490,2513,23,"35.7%","62.0%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"ELA","Non-ELL","*",2498,2547,49,"50.0%","74.2%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"Math","Non-ELL","*",2473,2484,11,"30.6%","48.8%"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"Math","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"Math","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513911""","Excel III",7,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513911""","Excel III",7,"Math","Non-ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"ELA","Non-ELL","*",2382,2443,61,"36.4%","73.4%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"Math","Non-ELL","*",2388,2444,56,"36.4%","74.9%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"ELA","Non-ELL","*",2452,2493,41,"40.5%","62.1%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"Math","Non-ELL","*",2448,2479,31,"50.7%","71.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"ELA","Non-ELL","*",2370,2417,47,"26.8%","55.2%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"Math","Non-ELL","*",2379,2422,43,"29.3%","63.3%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"ELA","Non-ELL","*",2395,2433,39,"25.0%","56.2%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"Math","Non-ELL","*",2405,2404,-1,"7.5%","31.1%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"ELA","Non-ELL","*",2444,2485,42,"33.3%","58.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"Math","Non-ELL","*",2447,2486,39,"50.0%","70.4%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"ELA","Non-ELL","*",2447,2511,63,"53.7%","78.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"Math","Non-ELL","*",2448,2462,14,"26.8%","49.1%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"ELA","Non-ELL","*",2488,2541,54,"60.9%","77.4%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"Math","Non-ELL","*",2461,2448,-14,"17.4%","27.7%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"ELA","ELL",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"ELA","Non-ELL",91,2389,2425,37,"27.5%","56.5%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"Math","ELL",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"Math","Non-ELL",91,2377,2435,58,"46.2%","78.2%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"ELA","ELL",25,2363,2417,54,"36.0%","67.8%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"ELA","Non-ELL",90,2418,2453,35,"30.0%","53.4%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"Math","ELL",26,2385,2386,1,"19.2%","35.8%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"Math","Non-ELL",90,2433,2441,8,"20.0%","33.9%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"ELA","ELL",11,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"ELA","Non-ELL",39,2366,2420,54,"38.5%","69.2%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"Math","ELL",11,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"Math","Non-ELL",39,2364,2425,61,"51.3%","81.1%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"ELA","ELL",6,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"ELA","Non-ELL",37,2402,2443,41,"21.6%","55.3%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"Math","ELL",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"Math","Non-ELL",37,2424,2434,10,"21.6%","40.8%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"ELA","Non-ELL","*",2433,2487,54,"43.1%","68.3%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"Math","Non-ELL","*",2416,2492,75,"66.7%","91.5%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"ELA","Non-ELL","*",2448,2474,26,"20.0%","48.4%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"Math","Non-ELL","*",2458,2467,9,"11.8%","37.5%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"ELA","ELL",6,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"ELA","Non-ELL",66,2400,2453,54,"37.9%","68.8%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"Math","ELL",6,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"Math","Non-ELL",66,2382,2429,47,"28.8%","67.6%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"ELA","Non-ELL","*",2456,2484,29,"24.6%","50.6%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"Math","Non-ELL","*",2459,2452,-8,"10.5%","25.0%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"ELA","ELL",33,2370,2388,17,"33.3%","50.4%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"ELA","Non-ELL",323,2463,2465,2,"20.1%","37.4%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"Math","ELL",36,2393,2378,-16,"22.2%","31.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"Math","Non-ELL",324,2437,2445,8,"27.5%","45.1%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"ELA","ELL",41,2373,2408,35,"31.7%","53.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"ELA","Non-ELL",305,2460,2493,33,"38.0%","58.5%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"Math","ELL",43,2339,2374,36,"41.9%","59.2%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"Math","Non-ELL",304,2443,2453,10,"30.3%","45.9%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"ELA","ELL",33,2391,2416,25,"27.3%","41.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"ELA","Non-ELL",294,2485,2510,25,"33.3%","53.1%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"Math","ELL",33,2374,2388,13,"24.2%","41.9%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"Math","Non-ELL",294,2478,2479,1,"23.8%","40.1%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"ELA","ELL",33,2389,2414,25,"24.2%","44.9%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"ELA","Non-ELL",242,2439,2466,28,"32.6%","54.6%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"Math","ELL",40,2369,2373,4,"30.0%","44.4%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"Math","Non-ELL",241,2420,2416,-4,"16.2%","31.6%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"ELA","ELL",40,2366,2404,38,"22.5%","53.5%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"ELA","Non-ELL",251,2456,2498,42,"41.0%","63.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"Math","ELL",40,2335,2367,32,"37.5%","60.9%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"Math","Non-ELL",251,2414,2440,26,"37.5%","58.2%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"ELA","ELL",30,2385,2438,53,"40.0%","67.9%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"ELA","Non-ELL",244,2483,2507,24,"31.1%","52.3%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"Math","ELL",33,2391,2402,10,"30.3%","46.3%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"Math","Non-ELL",242,2446,2454,7,"25.2%","40.4%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"ELA","Non-ELL","*",2384,2418,34,"27.8%","60.5%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"Math","Non-ELL","*",2368,2416,48,"27.8%","64.6%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"ELA","ELL",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"ELA","Non-ELL",43,2422,2466,44,"41.9%","62.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"Math","ELL",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"Math","Non-ELL",43,2433,2463,30,"39.5%","63.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"ELA","Non-ELL","*",2439,2484,45,"41.2%","64.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"Math","Non-ELL","*",2431,2467,35,"50.0%","71.0%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,"ELA","Non-ELL","*",2515,2534,19,"25.0%","44.5%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,"Math","Non-ELL","*",2482,2499,17,"32.1%","48.9%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"ELA","Non-ELL","*",2483,2498,15,"20.0%","38.4%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"Math","Non-ELL","*",2457,2466,9,"25.0%","39.2%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"ELA","Non-ELL","*",2389,2451,62,"47.1%","72.7%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"Math","Non-ELL","*",2405,2460,55,"50.0%","70.7%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",5,"ELA","Non-ELL",42,2432,2492,59,"40.5%","72.1%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",5,"Math","Non-ELL",42,2453,2454,2,"19.0%","38.3%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"ELA","Non-ELL","*",2447,2490,43,"36.0%","60.2%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"Math","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"Math","Non-ELL","*",2417,2496,78,"67.4%","95.4%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",5,"ELA","ELL","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",5,"ELA","Non-ELL","*",2500,2524,24,"25.3%","50.9%"
