"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"ELA","Non-High Needs",25,2565,2601,36,"56.0%","75.5%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Math","High Needs",6,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Math","Non-High Needs",25,2548,2572,24,"40.0%","61.5%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"ELA","High Needs",11,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"ELA","Non-High Needs",28,2614,2652,38,"53.6%","73.0%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Math","High Needs",11,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Math","Non-High Needs",28,2605,2643,38,"67.9%","80.7%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"ELA","High Needs",10,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"ELA","Non-High Needs",24,2625,2672,47,"66.7%","85.5%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Math","High Needs",10,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Math","Non-High Needs",24,2618,2640,22,"50.0%","67.4%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"ELA","High Needs",6,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"ELA","Non-High Needs",13,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Math","High Needs",6,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Math","Non-High Needs",13,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"ELA","High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Math","High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"ELA","High Needs",9,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"ELA","Non-High Needs",30,2589,2598,9,"26.7%","44.5%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Math","High Needs",9,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Math","Non-High Needs",30,2562,2593,31,"50.0%","65.6%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"ELA","High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Math","High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"ELA","High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"ELA","Non-High Needs","*",2651,2679,28,"60.0%","72.8%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Math","High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Math","Non-High Needs","*",2632,2669,37,"64.0%","74.7%"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"ELA","High Needs",6,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"ELA","Non-High Needs",12,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Math","High Needs",6,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Math","Non-High Needs",12,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"ELA","High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Math","High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"ELA","High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Math","High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"ELA","High Needs",22,2386,2418,31,"22.7%","49.5%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"ELA","Non-High Needs",50,2464,2515,50,"44.0%","68.2%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Math","High Needs",22,2395,2442,47,"36.4%","64.2%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Math","Non-High Needs",50,2454,2500,45,"34.0%","72.5%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"ELA","High Needs",24,2409,2449,41,"29.2%","53.4%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"ELA","Non-High Needs",55,2503,2547,44,"52.7%","72.7%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Math","High Needs",24,2416,2438,22,"20.8%","58.4%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Math","Non-High Needs",55,2498,2549,51,"65.5%","86.1%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"ELA","High Needs",26,2356,2446,91,"57.7%","78.9%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"ELA","Non-High Needs",42,2444,2519,75,"64.3%","82.2%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Math","High Needs",26,2377,2459,82,"69.2%","94.5%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Math","Non-High Needs",42,2444,2499,55,"47.6%","73.8%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"ELA","High Needs",32,2435,2479,44,"37.5%","60.4%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"ELA","Non-High Needs",59,2487,2542,56,"57.6%","74.8%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Math","High Needs",31,2449,2503,54,"54.8%","85.2%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Math","Non-High Needs",59,2495,2560,65,"84.7%","97.4%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"ELA","High Needs",63,2468,2495,27,"38.1%","56.2%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"ELA","Non-High Needs",108,2528,2553,25,"35.2%","56.3%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Math","High Needs",63,2484,2504,20,"31.7%","52.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Math","Non-High Needs",108,2533,2556,24,"38.0%","58.4%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"ELA","High Needs",71,2499,2519,20,"26.8%","51.1%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"ELA","Non-High Needs",117,2566,2588,23,"31.6%","51.5%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Math","High Needs",71,2488,2501,13,"32.4%","51.0%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Math","Non-High Needs",117,2556,2589,33,"51.3%","70.1%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"ELA","High Needs",67,2501,2517,16,"20.9%","40.0%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"ELA","Non-High Needs",116,2586,2594,8,"31.9%","44.5%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Math","High Needs",67,2474,2520,45,"50.7%","70.6%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Math","Non-High Needs",116,2569,2602,33,"56.9%","73.4%"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"ELA","High Needs",7,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Math","High Needs",7,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"ELA","High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"ELA","Non-High Needs",9,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Math","High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Math","Non-High Needs",9,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"ELA","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Math","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"ELA","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Math","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"ELA","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Math","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification",4,"ELA","High Needs","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification",4,"Math","High Needs","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"ELA","High Needs",17,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"ELA","Non-High Needs",42,2478,2543,64,"59.5%","81.3%"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Math","High Needs",17,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Math","Non-High Needs",42,2464,2536,73,"71.4%","94.8%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"ELA","High Needs",24,2392,2462,70,"41.7%","72.1%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"ELA","Non-High Needs",64,2458,2543,85,"75.0%","97.4%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Math","High Needs",24,2399,2465,66,"50.0%","82.1%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Math","Non-High Needs",64,2459,2532,73,"62.5%","94.2%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"ELA","High Needs",116,2510,2520,10,"24.1%","41.8%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"ELA","Non-High Needs",263,2586,2610,23,"41.4%","59.2%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Math","High Needs",116,2483,2505,23,"37.1%","58.3%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Math","Non-High Needs",263,2569,2591,22,"42.6%","62.4%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"ELA","High Needs",128,2534,2553,19,"33.6%","51.1%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"ELA","Non-High Needs",304,2611,2638,27,"51.6%","66.4%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Math","High Needs",128,2506,2538,31,"51.6%","67.8%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Math","Non-High Needs",304,2591,2626,35,"57.6%","71.3%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"ELA","High Needs",33,2404,2476,72,"57.6%","84.2%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"ELA","Non-High Needs",41,2471,2558,87,"80.5%","95.5%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Math","High Needs",33,2406,2456,50,"36.4%","62.5%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Math","Non-High Needs",41,2461,2526,64,"61.0%","87.0%"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"ELA","High Needs",19,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"ELA","Non-High Needs",49,2507,2558,51,"63.3%","79.5%"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Math","High Needs",19,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Math","Non-High Needs",49,2484,2561,77,"69.4%","96.2%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"ELA","High Needs",123,2449,2495,46,"40.7%","64.1%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"ELA","Non-High Needs",218,2541,2583,42,"55.0%","74.0%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Math","High Needs",124,2440,2460,20,"28.2%","52.8%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Math","Non-High Needs",218,2519,2540,21,"29.4%","54.4%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"ELA","High Needs",105,2484,2536,52,"53.3%","76.4%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"ELA","Non-High Needs",245,2557,2606,49,"64.5%","81.4%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Math","High Needs",105,2461,2503,42,"57.1%","74.7%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Math","Non-High Needs",246,2531,2587,55,"63.0%","83.9%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"ELA","High Needs",20,2382,2446,63,"45.0%","70.4%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"ELA","Non-High Needs",25,2467,2540,73,"68.0%","92.0%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Math","High Needs",20,2393,2453,60,"50.0%","80.0%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Math","Non-High Needs",25,2451,2536,85,"76.0%","95.9%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"ELA","High Needs",7,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"ELA","Non-High Needs",19,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Math","High Needs",7,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Math","Non-High Needs",19,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"ELA","High Needs",17,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"ELA","Non-High Needs",7,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Math","High Needs",16,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Math","Non-High Needs",7,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"ELA","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"ELA","Non-High Needs",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Math","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Math","Non-High Needs",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"ELA","High Needs",14,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Math","High Needs",14,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"ELA","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"ELA","Non-High Needs",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Math","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Math","Non-High Needs",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"ELA","High Needs",15,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Math","High Needs",15,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"ELA","High Needs",15,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"ELA","Non-High Needs",27,2490,2574,84,"85.2%","99.1%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Math","High Needs",14,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Math","Non-High Needs",26,2480,2541,61,"53.8%","84.5%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"ELA","High Needs",10,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"ELA","Non-High Needs",44,2568,2604,37,"50.0%","74.9%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Math","High Needs",10,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Math","Non-High Needs",44,2529,2575,47,"65.9%","82.0%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"ELA","High Needs",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"ELA","Non-High Needs",47,2593,2633,40,"63.8%","81.8%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Math","High Needs",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Math","Non-High Needs",47,2587,2624,37,"55.3%","77.6%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"ELA","High Needs",70,2519,2547,27,"38.6%","61.6%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"ELA","Non-High Needs",252,2607,2637,31,"52.8%","67.5%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Math","High Needs",68,2498,2505,6,"22.1%","41.6%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Math","Non-High Needs",250,2575,2610,34,"59.2%","77.3%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"ELA","High Needs",68,2517,2568,51,"54.4%","77.2%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"ELA","Non-High Needs",278,2619,2658,39,"61.9%","77.3%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Math","High Needs",69,2505,2542,37,"52.2%","67.2%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Math","Non-High Needs",276,2606,2653,47,"71.4%","86.0%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"ELA","High Needs",13,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"ELA","Non-High Needs",38,2491,2537,46,"55.3%","77.2%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Math","High Needs",13,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Math","Non-High Needs",38,2465,2519,54,"42.1%","79.7%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"ELA","High Needs",7,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"ELA","Non-High Needs",53,2541,2575,34,"45.3%","66.3%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Math","High Needs",7,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Math","Non-High Needs",53,2533,2563,30,"45.3%","70.4%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"ELA","High Needs",8,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"ELA","Non-High Needs",53,2578,2611,33,"60.4%","75.8%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Math","High Needs",7,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Math","Non-High Needs",53,2572,2590,19,"34.0%","52.8%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"ELA","High Needs",17,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"ELA","Non-High Needs",69,2510,2553,43,"56.5%","74.1%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"Math","High Needs",17,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"Math","Non-High Needs",69,2489,2520,31,"33.3%","57.9%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"ELA","High Needs",9,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"ELA","Non-High Needs",76,2544,2587,43,"53.9%","74.6%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"Math","High Needs",9,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"Math","Non-High Needs",76,2528,2569,42,"56.6%","80.4%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"ELA","High Needs",17,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"ELA","Non-High Needs",81,2568,2612,44,"63.0%","83.3%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"Math","High Needs",17,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"Math","Non-High Needs",81,2554,2592,37,"48.1%","69.5%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"ELA","High Needs",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"ELA","Non-High Needs",34,2510,2566,56,"61.8%","82.8%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"Math","High Needs",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"Math","Non-High Needs",33,2486,2539,53,"54.5%","81.3%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"ELA","High Needs",7,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"ELA","Non-High Needs",28,2571,2616,45,"67.9%","87.0%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"Math","High Needs",7,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"Math","Non-High Needs",28,2514,2582,68,"82.1%","100.0%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"ELA","High Needs",16,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"ELA","Non-High Needs",30,2585,2619,34,"60.0%","74.6%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"Math","High Needs",16,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"Math","Non-High Needs",30,2566,2603,37,"63.3%","82.1%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"ELA","High Needs",13,"*","*","*","*","*"
