"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",4,"Not Eligible for Free/Reduced Lunch","*",2497,2571,73,"84.4%","96.5%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",5,"Not Eligible for Free/Reduced Lunch","*",2514,2583,69,"52.8%","86.8%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",6,"Not Eligible for Free/Reduced Lunch","*",2576,2584,9,"38.5%","53.3%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Not Eligible for Free/Reduced Lunch",95,2579,2602,23,"43.2%","59.4%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Not Eligible for Free/Reduced Lunch",117,2606,2636,30,"52.1%","71.3%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Not Eligible for Free/Reduced Lunch",42,2500,2591,91,"85.7%","100.0%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Not Eligible for Free/Reduced Lunch",54,2583,2604,22,"57.4%","69.1%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",4,"Not Eligible for Free/Reduced Lunch",27,2471,2554,84,"74.1%","91.2%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",5,"Not Eligible for Free/Reduced Lunch","*",2542,2596,54,"76.3%","92.8%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",4,"Not Eligible for Free/Reduced Lunch","*",2515,2545,30,"56.9%","69.2%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",5,"Not Eligible for Free/Reduced Lunch",89,2526,2594,67,"70.8%","87.4%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",6,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",6,"Not Eligible for Free/Reduced Lunch",223,2582,2591,9,"41.7%","57.6%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Not Eligible for Free/Reduced Lunch",250,2590,2633,43,"58.4%","73.8%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Not Eligible for Free/Reduced Lunch",222,2622,2632,10,"42.3%","55.7%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"Not Eligible for Free/Reduced Lunch","*",2496,2547,50,"50.9%","74.5%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",5,"Not Eligible for Free/Reduced Lunch","*",2544,2588,44,"47.4%","67.4%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",4,"Not Eligible for Free/Reduced Lunch",52,2503,2567,64,"71.2%","90.9%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",5,"Not Eligible for Free/Reduced Lunch","*",2542,2604,63,"68.3%","90.2%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Not Eligible for Free/Reduced Lunch",56,2507,2560,53,"66.1%","87.6%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Not Eligible for Free/Reduced Lunch",60,2537,2611,74,"80.0%","96.2%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Not Eligible for Free/Reduced Lunch",134,2585,2589,4,"38.8%","50.2%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"Not Eligible for Free/Reduced Lunch","*",2583,2594,11,"34.2%","51.3%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",8,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",8,"Not Eligible for Free/Reduced Lunch",153,2616,2633,17,"41.2%","59.9%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Not Eligible for Free/Reduced Lunch",54,2487,2539,52,"53.7%","70.3%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Not Eligible for Free/Reduced Lunch","*",2512,2581,69,"64.0%","84.5%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Eligible for Free Lunch",9,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Not Eligible for Free/Reduced Lunch",31,2494,2561,67,"61.3%","86.4%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Eligible for Free Lunch","*",2519,2531,13,"34.8%","51.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Not Eligible for Free/Reduced Lunch",144,2546,2569,23,"47.9%","61.9%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Eligible for Free Lunch",19,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Not Eligible for Free/Reduced Lunch",165,2582,2590,9,"30.9%","45.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Eligible for Free Lunch",27,2547,2562,14,"22.2%","44.6%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Not Eligible for Free/Reduced Lunch",148,2586,2606,20,"42.6%","59.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Not Eligible for Free/Reduced Lunch",54,2489,2534,45,"48.1%","72.2%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Not Eligible for Free/Reduced Lunch",55,2518,2570,52,"50.9%","73.9%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Not Eligible for Free/Reduced Lunch",94,2478,2526,48,"56.4%","76.7%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Not Eligible for Free/Reduced Lunch",60,2528,2579,51,"60.0%","81.8%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Not Eligible for Free/Reduced Lunch",32,2491,2563,72,"68.8%","91.2%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Not Eligible for Free/Reduced Lunch","*",2524,2578,55,"61.2%","83.3%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Not Eligible for Free/Reduced Lunch",27,2565,2601,36,"55.6%","74.0%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Not Eligible for Free/Reduced Lunch",35,2594,2628,34,"51.4%","69.4%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Not Eligible for Free/Reduced Lunch","*",2607,2646,39,"60.6%","79.4%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Not Eligible for Free/Reduced Lunch",21,2519,2557,38,"57.1%","70.2%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Not Eligible for Free/Reduced Lunch",31,2586,2587,1,"25.8%","43.1%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Not Eligible for Free/Reduced Lunch","*",2651,2679,28,"60.0%","72.8%"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Not Eligible for Free/Reduced Lunch",13,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Not Eligible for Free/Reduced Lunch",56,2450,2498,48,"39.3%","66.0%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Not Eligible for Free/Reduced Lunch",60,2493,2537,44,"50.0%","70.7%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Eligible for Free Lunch",18,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Not Eligible for Free/Reduced Lunch",43,2441,2518,77,"65.1%","82.9%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Eligible for Free Lunch",22,2429,2462,33,"27.3%","50.9%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Not Eligible for Free/Reduced Lunch",62,2483,2541,58,"58.1%","75.6%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Eligible for Free Lunch",38,2496,2526,31,"44.7%","59.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Not Eligible for Free/Reduced Lunch",120,2512,2537,25,"35.0%","55.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Eligible for Free Lunch",42,2497,2514,17,"33.3%","52.7%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Not Eligible for Free/Reduced Lunch",129,2553,2576,24,"29.5%","52.0%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Eligible for Reduced Lunch",17,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Eligible for Free Lunch",35,2522,2526,4,"14.3%","29.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Not Eligible for Free/Reduced Lunch",135,2566,2580,13,"32.6%","46.8%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Not Eligible for Free/Reduced Lunch",7,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Not Eligible for Free/Reduced Lunch",13,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Not Eligible for Free/Reduced Lunch",6,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Not Eligible for Free/Reduced Lunch",51,2459,2523,64,"54.9%","78.5%"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Not Eligible for Free/Reduced Lunch",72,2448,2530,83,"69.4%","93.5%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Eligible for Free Lunch",61,2524,2530,6,"23.0%","40.0%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Not Eligible for Free/Reduced Lunch",295,2574,2597,23,"39.7%","57.8%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Eligible for Reduced Lunch",23,2521,2530,9,"26.1%","39.9%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Eligible for Free Lunch",67,2552,2559,7,"31.3%","45.4%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Not Eligible for Free/Reduced Lunch",342,2597,2623,26,"49.1%","64.6%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Eligible for Reduced Lunch",23,2569,2612,42,"47.8%","70.1%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Eligible for Free Lunch","*",2408,2488,81,"63.6%","89.2%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Not Eligible for Free/Reduced Lunch",49,2457,2536,80,"73.5%","90.7%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Not Eligible for Free/Reduced Lunch",59,2487,2532,46,"52.5%","74.8%"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Eligible for Free Lunch",61,2434,2488,53,"47.5%","69.5%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Not Eligible for Free/Reduced Lunch",260,2523,2565,42,"50.4%","71.6%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Eligible for Reduced Lunch",20,2534,2570,36,"50.0%","58.4%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Eligible for Free Lunch",64,2501,2552,51,"50.0%","77.2%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Not Eligible for Free/Reduced Lunch",267,2548,2596,49,"63.7%","80.7%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Not Eligible for Free/Reduced Lunch",28,2455,2528,73,"67.9%","91.7%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Not Eligible for Free/Reduced Lunch","*",2420,2479,59,"40.0%","74.7%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Not Eligible for Free/Reduced Lunch",19,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Not Eligible for Free/Reduced Lunch",18,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Eligible for Free Lunch",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Not Eligible for Free/Reduced Lunch",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Not Eligible for Free/Reduced Lunch",9,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Not Eligible for Free/Reduced Lunch",36,2466,2553,87,"80.6%","96.2%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Eligible for Free Lunch",8,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Not Eligible for Free/Reduced Lunch",46,2565,2599,34,"47.8%","71.9%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Not Eligible for Free/Reduced Lunch",50,2588,2628,40,"64.0%","81.2%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Eligible for Free Lunch",33,2527,2554,27,"36.4%","60.1%"
