"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2040012""","Regional School District 04","=""2045112""","John Winthrop Middle School",8,"Non-Special Education",138,2580,2613,33,"52.2%","71.2%"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany",7,"Special Education",17,"*","*","*","*","*"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany",7,"Non-Special Education",165,2601,2644,43,"66.7%","84.8%"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany",8,"Special Education",16,"*","*","*","*","*"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany",8,"Non-Special Education",159,2603,2652,50,"73.0%","88.6%"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange",7,"Special Education",20,2513,2535,22,"35.0%","51.4%"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange",7,"Non-Special Education",154,2597,2622,25,"47.4%","65.2%"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange",8,"Special Education",18,"*","*","*","*","*"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange",8,"Non-Special Education",160,2597,2628,31,"58.1%","72.5%"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School",4,"Non-Special Education",18,"*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School",5,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School",5,"Non-Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School",6,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School",6,"Non-Special Education","*",2503,2554,51,"68.2%","87.3%"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School",4,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School",4,"Non-Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School",5,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School",5,"Non-Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School",6,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School",6,"Non-Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School",7,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School",7,"Non-Special Education","*",2530,2563,33,"50.0%","66.5%"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School",8,"Special Education",9,"*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School",8,"Non-Special Education",57,2564,2555,-9,"24.6%","37.9%"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School",4,"Non-Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School",5,"Non-Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School",6,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School",6,"Non-Special Education","*","*","*","*","*","*"
"=""2070012""","Regional School District 07","=""2079012""","FLEX",7,"Special Education","*","*","*","*","*","*"
"=""2070012""","Regional School District 07","=""2079012""","FLEX",8,"Special Education","*","*","*","*","*","*"
"=""2070012""","Regional School District 07","=""2079212""","Links",7,"Special Education","*","*","*","*","*","*"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School",7,"Special Education",17,"*","*","*","*","*"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School",7,"Non-Special Education",137,2571,2609,38,"58.4%","75.9%"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School",8,"Special Education",13,"*","*","*","*","*"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School",8,"Non-Special Education",109,2584,2636,52,"67.0%","83.7%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School",7,"Special Education",32,2444,2451,7,"31.3%","50.6%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School",7,"Non-Special Education",245,2577,2595,18,"38.8%","56.4%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School",8,"Special Education",31,2461,2481,19,"29.0%","54.9%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School",8,"Non-Special Education",241,2602,2626,24,"49.4%","64.3%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",5,"Special Education",15,"*","*","*","*","*"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",5,"Non-Special Education",161,2508,2525,17,"33.5%","53.6%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",6,"Special Education",20,2433,2435,2,"25.0%","38.3%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",6,"Non-Special Education",176,2538,2554,16,"31.8%","49.9%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",7,"Special Education",25,2465,2502,37,"40.0%","59.6%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",7,"Non-Special Education",189,2565,2593,28,"49.2%","68.3%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",8,"Special Education",13,"*","*","*","*","*"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School",8,"Non-Special Education",151,2585,2593,9,"33.1%","49.4%"
"=""2100012""","Regional School District 10","=""2100312""","Harwinton Consolidated School",4,"Special Education","*","*","*","*","*","*"
"=""2100012""","Regional School District 10","=""2100312""","Harwinton Consolidated School",4,"Non-Special Education","*",2492,2566,74,"78.5%","99.1%"
"=""2100012""","Regional School District 10","=""2100212""","Lake Garda Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""2100012""","Regional School District 10","=""2100212""","Lake Garda Elementary School",4,"Non-Special Education","*",2476,2522,46,"42.5%","75.4%"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School",7,"Special Education",6,"*","*","*","*","*"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School",7,"Non-Special Education",34,2548,2565,17,"47.1%","60.7%"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School",8,"Special Education",7,"*","*","*","*","*"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School",8,"Non-Special Education",33,2516,2558,43,"54.5%","82.2%"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School",4,"Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School",4,"Non-Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School",5,"Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School",5,"Non-Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School",6,"Special Education",7,"*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School",6,"Non-Special Education",40,2570,2598,29,"45.0%","66.9%"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School",7,"Special Education",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School",7,"Non-Special Education",52,2536,2585,48,"63.5%","87.2%"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School",8,"Special Education",7,"*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School",8,"Non-Special Education",50,2567,2617,50,"72.0%","87.7%"
"=""2120012""","Regional School District 12","=""2120112""","The Burnham School",4,"Non-Special Education",12,"*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120112""","The Burnham School",5,"Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120112""","The Burnham School",5,"Non-Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School",4,"Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School",4,"Non-Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School",5,"Special Education","*","*","*","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School",5,"Non-Special Education","*","*","*","*","*","*"
"=""2130012""","Regional School District 13","=""2130212""","Francis E. Korn School",4,"Special Education",8,"*","*","*","*","*"
"=""2130012""","Regional School District 13","=""2130212""","Francis E. Korn School",4,"Non-Special Education",55,2462,2504,42,"36.4%","75.0%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School",7,"Special Education",21,2451,2443,-8,"0.0%","33.6%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School",7,"Non-Special Education",139,2552,2570,17,"37.4%","58.6%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School",8,"Special Education",24,2445,2467,22,"37.5%","47.7%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School",8,"Non-Special Education",127,2569,2606,37,"63.0%","78.6%"
"=""2130012""","Regional School District 13","=""2130512""","John Lyman School",4,"Special Education",6,"*","*","*","*","*"
"=""2130012""","Regional School District 13","=""2130512""","John Lyman School",4,"Non-Special Education",40,2471,2520,49,"40.0%","73.1%"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School",5,"Special Education",23,2441,2460,19,"39.1%","60.6%"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School",5,"Non-Special Education",110,2512,2538,26,"37.3%","58.2%"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School",6,"Special Education",18,"*","*","*","*","*"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School",6,"Non-Special Education",98,2516,2582,67,"77.6%","96.5%"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School",4,"Special Education",6,"*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School",4,"Non-Special Education",39,2467,2500,34,"23.1%","52.9%"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School",5,"Non-Special Education","*",2503,2524,21,"28.3%","54.5%"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School",4,"Special Education",7,"*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School",4,"Non-Special Education",46,2470,2528,59,"50.0%","82.2%"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School",5,"Special Education",9,"*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School",5,"Non-Special Education",63,2519,2530,11,"30.2%","47.9%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",6,"Special Education",15,"*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",6,"Non-Special Education",91,2528,2552,24,"38.5%","59.2%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",7,"Special Education",12,"*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",7,"Non-Special Education",98,2532,2545,13,"30.6%","48.8%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",8,"Special Education",16,"*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",8,"Non-Special Education",85,2575,2588,13,"34.1%","56.2%"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School",4,"Non-Special Education","*",2480,2530,51,"53.7%","85.1%"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School",5,"Non-Special Education","*",2530,2562,32,"54.2%","73.7%"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",4,"Special Education",9,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",4,"Non-Special Education",67,2504,2534,31,"41.8%","67.3%"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",5,"Special Education",12,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",5,"Non-Special Education",64,2523,2556,33,"51.6%","74.2%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",6,"Special Education",13,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",6,"Non-Special Education",114,2537,2573,36,"47.4%","67.7%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",7,"Special Education",14,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",7,"Non-Special Education",134,2557,2600,43,"67.2%","81.2%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",8,"Special Education",14,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",8,"Non-Special Education",137,2599,2640,41,"63.5%","78.3%"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School",4,"Special Education",8,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School",4,"Non-Special Education",44,2477,2510,32,"27.3%","57.5%"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School",5,"Special Education",8,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School",5,"Non-Special Education",60,2512,2541,29,"43.3%","68.8%"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School",4,"Special Education",10,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School",4,"Non-Special Education",53,2491,2500,10,"15.1%","33.4%"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School",5,"Special Education","*","*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School",5,"Non-Special Education","*",2499,2564,65,"63.8%","90.1%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",6,"Special Education",34,2431,2429,-2,"32.4%","48.2%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",6,"Non-Special Education",140,2534,2577,42,"48.6%","77.8%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",7,"Special Education",21,2451,2467,16,"38.1%","59.5%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",7,"Non-Special Education",131,2570,2610,40,"61.1%","79.3%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",8,"Special Education",19,"*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",8,"Non-Special Education",165,2605,2652,47,"71.5%","86.1%"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School",4,"Special Education",9,"*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School",4,"Non-Special Education",54,2476,2516,40,"37.0%","68.2%"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School",5,"Special Education",8,"*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School",5,"Non-Special Education",49,2500,2549,49,"67.3%","86.8%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",6,"Special Education",23,2428,2446,18,"39.1%","53.3%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",6,"Non-Special Education",140,2539,2559,20,"30.0%","54.8%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",7,"Special Education",22,2439,2484,46,"59.1%","85.4%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",7,"Non-Special Education",140,2546,2566,20,"32.9%","57.3%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",8,"Special Education",24,2428,2443,14,"37.5%","48.1%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",8,"Non-Special Education",134,2559,2577,18,"43.3%","58.7%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",4,"Special Education",8,"*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",4,"Non-Special Education",65,2468,2514,46,"49.2%","75.6%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",5,"Special Education",13,"*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",5,"Non-Special Education",88,2495,2523,27,"44.3%","59.7%"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School",4,"Special Education",6,"*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School",4,"Non-Special Education",41,2492,2530,38,"43.9%","69.3%"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School",4,"Special Education",11,"*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School",4,"Non-Special Education",53,2456,2536,80,"69.8%","96.6%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",5,"Special Education",28,2421,2457,37,"46.4%","67.6%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",5,"Non-Special Education",147,2496,2543,47,"59.9%","81.5%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",6,"Special Education",25,2470,2527,57,"60.0%","84.8%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",6,"Non-Special Education",133,2551,2612,61,"74.4%","92.2%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",7,"Special Education",34,2458,2494,36,"50.0%","65.6%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",7,"Non-Special Education",171,2552,2579,27,"42.7%","63.1%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",8,"Special Education",35,2484,2465,-19,"40.0%","55.2%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",8,"Non-Special Education",146,2585,2610,25,"47.9%","66.2%"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School",4,"Special Education",9,"*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School",4,"Non-Special Education",40,2500,2544,43,"47.5%","72.9%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",4,"Special Education","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",4,"Non-Special Education","*",2528,2589,61,"76.7%","96.9%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",5,"Special Education",7,"*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",5,"Non-Special Education",31,2526,2545,19,"32.3%","47.5%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",6,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",6,"Non-Special Education",98,2583,2614,31,"49.0%","69.3%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Special Education",16,"*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Non-Special Education",83,2590,2620,30,"57.8%","74.2%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Non-Special Education",111,2605,2659,54,"76.6%","88.6%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Special Education",8,"*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Non-Special Education",37,2505,2588,83,"83.8%","99.5%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Special Education","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Non-Special Education","*",2574,2580,6,"34.6%","52.5%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",4,"Non-Special Education","*",2472,2547,75,"78.3%","97.8%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",5,"Special Education",6,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",5,"Non-Special Education",53,2533,2569,36,"52.8%","77.0%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",4,"Non-Special Education","*",2495,2537,42,"42.3%","70.2%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",5,"Special Education",10,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",5,"Non-Special Education",80,2515,2548,33,"45.0%","67.5%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",6,"Special Education",20,2449,2438,-11,"30.0%","37.9%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",6,"Non-Special Education",205,2552,2585,33,"47.3%","66.9%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Special Education",24,2476,2475,-1,"29.2%","41.8%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Non-Special Education",235,2568,2631,63,"80.4%","95.1%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Special Education",15,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Non-Special Education",209,2622,2644,22,"52.2%","67.1%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"Non-Special Education","*",2471,2530,59,"45.5%","80.1%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",5,"Non-Special Education","*",2516,2562,46,"58.9%","82.9%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",4,"Non-Special Education","*",2510,2552,42,"41.7%","73.8%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",5,"Special Education",7,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",5,"Non-Special Education",55,2520,2577,57,"74.5%","95.5%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Special Education",7,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Non-Special Education",53,2462,2535,73,"71.7%","97.3%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Special Education",6,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Non-Special Education",58,2529,2594,65,"81.0%","100.0%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Special Education",14,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Non-Special Education",124,2554,2571,18,"33.1%","55.0%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"Special Education",21,2484,2501,17,"42.9%","53.5%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"Non-Special Education",129,2576,2619,43,"63.6%","82.7%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",8,"Special Education",17,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",8,"Non-Special Education",144,2621,2651,30,"54.2%","70.5%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Non-Special Education","*",2475,2524,48,"39.2%","73.5%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Non-Special Education","*",2500,2536,36,"46.8%","70.9%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Special Education","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Non-Special Education","*",2499,2562,63,"75.0%","92.1%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Special Education",13,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Non-Special Education",158,2528,2549,21,"36.7%","57.3%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Special Education",20,2473,2482,9,"20.0%","46.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Non-Special Education",173,2563,2579,16,"39.3%","58.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Special Education",18,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Non-Special Education",163,2570,2593,22,"49.1%","63.1%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Special Education",7,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Non-Special Education",58,2485,2537,52,"53.4%","81.3%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Special Education",7,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Non-Special Education",64,2498,2558,59,"67.2%","90.7%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Special Education",7,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Non-Special Education",97,2468,2536,68,"70.1%","94.6%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Special Education","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Non-Special Education","*",2534,2577,43,"57.6%","75.5%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Non-Special Education","*",2489,2580,90,"81.8%","100.0%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Non-Special Education",46,2563,2570,7,"37.0%","50.9%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Special Education","*","*","*","*","*","*"
