"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School","Eligible for Reduced Lunch",17,"*","*"
"=""1430011""","Torrington School District","=""1430111""","East School","Eligible for Free Lunch",30,"40.0%","73.3%"
"=""1430011""","Torrington School District","=""1430111""","East School","Not Eligible for Free/Reduced Lunch",55,"47.3%","76.9%"
"=""1430011""","Torrington School District","=""1430111""","East School","Eligible for Reduced Lunch",6,"*","*"
"=""1430011""","Torrington School District","=""1430211""","Forbes School","Eligible for Free Lunch",60,"28.3%","48.9%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School","Not Eligible for Free/Reduced Lunch",38,"23.7%","47.4%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School","Eligible for Reduced Lunch",9,"*","*"
"=""1430011""","Torrington School District","=""1430811""","Southwest School","Eligible for Free Lunch",36,"25.0%","56.9%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School","Not Eligible for Free/Reduced Lunch",34,"47.1%","77.4%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School","Eligible for Reduced Lunch",10,"*","*"
"=""1430011""","Torrington School District","=""1430911""","Torringford School","Eligible for Free Lunch",61,"36.1%","59.7%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School","Not Eligible for Free/Reduced Lunch",147,"32.7%","57.7%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School","Eligible for Reduced Lunch",17,"*","*"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School","Eligible for Free Lunch",370,"26.5%","44.4%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School","Not Eligible for Free/Reduced Lunch",418,"32.1%","51.4%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School","Eligible for Reduced Lunch",69,"34.8%","49.2%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School","Eligible for Free Lunch",77,"29.9%","54.8%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School","Not Eligible for Free/Reduced Lunch",20,"20.0%","46.3%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School","Eligible for Reduced Lunch",17,"*","*"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy","Eligible for Free Lunch",99,"20.2%","35.2%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy","Eligible for Reduced Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School","Eligible for Free Lunch",10,"*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School","Not Eligible for Free/Reduced Lunch",148,"68.9%","92.5%"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School","Eligible for Reduced Lunch",6,"*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School","Eligible for Free Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School","Not Eligible for Free/Reduced Lunch",143,"60.8%","81.8%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School","Eligible for Reduced Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School","Eligible for Free Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School","Not Eligible for Free/Reduced Lunch",176,"44.3%","70.5%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School","Eligible for Free Lunch",45,"64.4%","81.8%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School","Not Eligible for Free/Reduced Lunch",618,"80.7%","95.1%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School","Eligible for Reduced Lunch",24,"66.7%","86.2%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School","Eligible for Free Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School","Not Eligible for Free/Reduced Lunch",114,"63.2%","86.7%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School","Eligible for Reduced Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School","Eligible for Free Lunch",37,"54.1%","79.5%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School","Not Eligible for Free/Reduced Lunch",658,"76.4%","93.9%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School","Eligible for Reduced Lunch",21,"61.9%","81.9%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School","Eligible for Free Lunch",19,"*","*"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School","Not Eligible for Free/Reduced Lunch",145,"65.5%","87.6%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School","Eligible for Reduced Lunch",7,"*","*"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School","Eligible for Free Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School","Not Eligible for Free/Reduced Lunch","*","60.0%","81.7%"
"=""3470015""","Unified School District #2","=""3470315""","Riverview School","Eligible for Free Lunch","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School","Not Eligible for Free/Reduced Lunch",39,"56.4%","73.9%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School","Eligible for Free Lunch",50,"64.0%","81.3%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School","Not Eligible for Free/Reduced Lunch",99,"58.6%","87.6%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School","Eligible for Reduced Lunch",6,"*","*"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School","Eligible for Free Lunch","*","*","*"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School","Not Eligible for Free/Reduced Lunch",49,"53.1%","84.5%"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School","Eligible for Reduced Lunch","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School","Eligible for Free Lunch",6,"*","*"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School","Eligible for Free Lunch",50,"66.0%","91.9%"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School","Not Eligible for Free/Reduced Lunch",15,"*","*"
"=""1460011""","Vernon School District","=""1460311""","Northeast School","Eligible for Free Lunch",38,"39.5%","76.3%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School","Not Eligible for Free/Reduced Lunch",31,"61.3%","87.3%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School","Eligible for Reduced Lunch",7,"*","*"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School","Eligible for Free Lunch",38,"36.8%","64.1%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School","Not Eligible for Free/Reduced Lunch",36,"58.3%","86.4%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School","Eligible for Reduced Lunch",7,"*","*"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School","Eligible for Free Lunch",241,"29.0%","47.6%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School","Not Eligible for Free/Reduced Lunch",330,"39.1%","59.3%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School","Eligible for Reduced Lunch",45,"24.4%","51.3%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School","Eligible for Free Lunch","*","40.7%","71.5%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School","Not Eligible for Free/Reduced Lunch",110,"51.8%","75.6%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy","Eligible for Free Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Eligible for Free Lunch",122,"32.8%","51.0%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Not Eligible for Free/Reduced Lunch",533,"34.1%","55.1%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Eligible for Reduced Lunch",28,"46.4%","58.8%"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Eligible for Free Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Eligible for Free Lunch",86,"33.7%","54.6%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Not Eligible for Free/Reduced Lunch",560,"34.3%","53.2%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Eligible for Reduced Lunch",14,"*","*"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Eligible for Free Lunch",39,"35.9%","64.6%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Not Eligible for Free/Reduced Lunch",117,"40.2%","71.3%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Eligible for Reduced Lunch",7,"*","*"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Eligible for Free Lunch",46,"39.1%","67.7%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Not Eligible for Free/Reduced Lunch",162,"39.5%","64.8%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Eligible for Reduced Lunch",13,"*","*"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Eligible for Free Lunch",37,"35.1%","54.7%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Not Eligible for Free/Reduced Lunch",161,"39.1%","68.6%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Eligible for Reduced Lunch",7,"*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Eligible for Free Lunch",15,"*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Not Eligible for Free/Reduced Lunch",193,"58.0%","84.1%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Eligible for Reduced Lunch",6,"*","*"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Eligible for Free Lunch",128,"28.9%","55.0%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Not Eligible for Free/Reduced Lunch",46,"23.9%","48.3%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Eligible for Reduced Lunch",14,"*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Eligible for Free Lunch",78,"20.5%","44.3%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Eligible for Free Lunch",103,"20.4%","44.9%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Not Eligible for Free/Reduced Lunch",17,"*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Eligible for Reduced Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Eligible for Free Lunch",139,"38.1%","57.7%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Not Eligible for Free/Reduced Lunch",75,"41.3%","63.6%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Eligible for Reduced Lunch",33,"45.5%","73.1%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Eligible for Free Lunch",115,"23.5%","56.3%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Eligible for Free Lunch",164,"31.7%","54.8%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Not Eligible for Free/Reduced Lunch",19,"*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Eligible for Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School","Eligible for Free Lunch",36,"19.4%","32.5%"
"=""1510011""","Waterbury School District","=""1513911""","Excel III","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Eligible for Free Lunch",121,"43.0%","72.1%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Not Eligible for Free/Reduced Lunch",16,"*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Eligible for Reduced Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Eligible for Free Lunch",153,"29.4%","52.1%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Not Eligible for Free/Reduced Lunch",48,"14.6%","34.7%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Eligible for Reduced Lunch",27,"22.2%","46.4%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Eligible for Free Lunch",170,"26.5%","50.6%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Not Eligible for Free/Reduced Lunch",32,"43.8%","63.8%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Eligible for Reduced Lunch",22,"54.5%","76.3%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Eligible for Free Lunch",79,"39.2%","64.7%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Not Eligible for Free/Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Eligible for Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Eligible for Free Lunch",71,"32.4%","59.0%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Not Eligible for Free/Reduced Lunch",72,"41.7%","64.6%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Eligible for Reduced Lunch",20,"30.0%","64.0%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Eligible for Free Lunch",108,"20.4%","48.1%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Not Eligible for Free/Reduced Lunch",17,"*","*"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Eligible for Reduced Lunch",9,"*","*"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Eligible for Free Lunch",782,"27.1%","42.9%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Not Eligible for Free/Reduced Lunch",161,"31.1%","50.9%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Eligible for Reduced Lunch",91,"25.3%","40.8%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Eligible for Free Lunch",687,"26.6%","44.7%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Not Eligible for Free/Reduced Lunch",113,"32.7%","46.3%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Eligible for Reduced Lunch",47,"23.4%","39.2%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Eligible for Free Lunch",163,"36.2%","59.6%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Eligible for Free Lunch",59,"33.9%","54.3%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Not Eligible for Free/Reduced Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Eligible for Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Eligible for Free Lunch",84,"38.1%","60.7%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Not Eligible for Free/Reduced Lunch",81,"53.1%","73.8%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Eligible for Reduced Lunch",20,"20.0%","49.3%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Eligible for Free Lunch",98,"22.4%","54.3%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Eligible for Free Lunch","*","37.0%","61.9%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Eligible for Free Lunch",72,"36.1%","64.3%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Eligible for Free Lunch",152,"25.0%","41.8%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Not Eligible for Free/Reduced Lunch",127,"37.0%","56.4%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Eligible for Reduced Lunch",31,"22.6%","36.3%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Eligible for Free Lunch",51,"23.5%","49.0%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Not Eligible for Free/Reduced Lunch",22,"22.7%","56.8%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Eligible for Reduced Lunch",9,"*","*"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Eligible for Free Lunch",682,"29.5%","46.6%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Not Eligible for Free/Reduced Lunch",113,"36.3%","54.2%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Eligible for Reduced Lunch",74,"44.6%","62.4%"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Eligible for Free Lunch",80,"30.0%","62.9%"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Eligible for Reduced Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Eligible for Free Lunch",112,"30.4%","47.1%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Not Eligible for Free/Reduced Lunch",493,"48.5%","65.4%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Eligible for Reduced Lunch",21,"47.6%","57.3%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Eligible for Free Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Not Eligible for Free/Reduced Lunch",79,"57.0%","85.5%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Eligible for Free Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Not Eligible for Free/Reduced Lunch",96,"42.7%","69.2%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School","Eligible for Free Lunch",23,"34.8%","70.4%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School","Not Eligible for Free/Reduced Lunch",85,"57.6%","80.5%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School","Eligible for Reduced Lunch",8,"*","*"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School","Eligible for Free Lunch",38,"26.3%","50.4%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School","Not Eligible for Free/Reduced Lunch",136,"33.8%","61.5%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School","Eligible for Reduced Lunch",11,"*","*"
"=""1530011""","Watertown School District","=""1530411""","Polk School","Eligible for Free Lunch",52,"26.9%","54.7%"
"=""1530011""","Watertown School District","=""1530411""","Polk School","Not Eligible for Free/Reduced Lunch",152,"29.6%","56.3%"
"=""1530011""","Watertown School District","=""1530411""","Polk School","Eligible for Reduced Lunch",15,"*","*"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School","Eligible for Free Lunch",132,"40.9%","60.6%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School","Not Eligible for Free/Reduced Lunch",456,"42.5%","63.0%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School","Eligible for Reduced Lunch",46,"23.9%","44.5%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School","Eligible for Free Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School","Not Eligible for Free/Reduced Lunch",119,"55.5%","78.3%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School","Eligible for Reduced Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1559311""","Braeburn Learning Center","Eligible for Free Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School","Eligible for Free Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School","Not Eligible for Free/Reduced Lunch",101,"65.3%","88.3%"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School","Eligible for Reduced Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School","Eligible for Free Lunch",48,"33.3%","54.4%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School","Not Eligible for Free/Reduced Lunch",346,"46.0%","62.6%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School","Eligible for Reduced Lunch",14,"*","*"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School","Eligible for Free Lunch",10,"*","*"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School","Not Eligible for Free/Reduced Lunch",147,"61.2%","81.0%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Eligible for Free Lunch",38,"28.9%","63.3%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Not Eligible for Free/Reduced Lunch",40,"45.0%","71.6%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Eligible for Reduced Lunch",11,"*","*"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Eligible for Free Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Not Eligible for Free/Reduced Lunch",147,"61.9%","88.9%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Eligible for Reduced Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Eligible for Free Lunch",113,"30.1%","46.9%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Not Eligible for Free/Reduced Lunch",732,"42.5%","60.6%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Eligible for Reduced Lunch",26,"34.6%","54.2%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Eligible for Free Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Not Eligible for Free/Reduced Lunch",95,"67.4%","90.9%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Eligible for Reduced Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Eligible for Free Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Not Eligible for Free/Reduced Lunch",108,"56.5%","77.9%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Eligible for Reduced Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Eligible for Free Lunch",180,"21.7%","38.0%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Not Eligible for Free/Reduced Lunch",596,"40.6%","57.0%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Eligible for Reduced Lunch",33,"18.2%","40.8%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Eligible for Free Lunch",38,"42.1%","70.4%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Not Eligible for Free/Reduced Lunch",57,"61.4%","79.2%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Eligible for Reduced Lunch",12,"*","*"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Eligible for Free Lunch","*","48.1%","77.1%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Not Eligible for Free/Reduced Lunch",100,"39.0%","64.3%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Eligible for Reduced Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Eligible for Free Lunch","*","73.5%","96.5%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Not Eligible for Free/Reduced Lunch",94,"78.7%","94.0%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Eligible for Reduced Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Eligible for Free Lunch",33,"18.2%","51.7%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Not Eligible for Free/Reduced Lunch",115,"41.7%","65.8%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Eligible for Reduced Lunch",10,"*","*"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Eligible for Free Lunch","*","61.9%","88.6%"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Not Eligible for Free/Reduced Lunch",26,"73.1%","93.4%"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Eligible for Reduced Lunch","*","*","*"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Eligible for Free Lunch",458,"42.8%","65.0%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Not Eligible for Free/Reduced Lunch",296,"45.9%","69.2%"
