"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School","Eligible For Lunch",24,"50.0%","75.9%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School","Not Eligible For Lunch",99,"59.6%","80.2%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School","Eligible For Lunch",6,"*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School","Not Eligible For Lunch",131,"64.1%","86.6%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","Eligible For Lunch",22,"40.9%","81.4%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","Not Eligible For Lunch",100,"61.0%","79.6%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","Eligible For Lunch",120,"39.2%","57.6%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","Not Eligible For Lunch",801,"45.9%","61.2%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","Eligible For Lunch",15,"*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","Not Eligible For Lunch",68,"61.8%","77.8%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","Eligible For Lunch",45,"42.2%","67.9%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","Not Eligible For Lunch",164,"36.0%","55.8%"
"=""1310011""","Southington School District","=""1310511""","EASE","Not Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","Eligible For Lunch",24,"41.7%","60.7%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","Not Eligible For Lunch",79,"48.1%","69.0%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","Eligible For Lunch",32,"28.1%","55.7%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","Not Eligible For Lunch",93,"38.7%","62.5%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","Eligible For Lunch",104,"30.8%","53.2%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","Not Eligible For Lunch",700,"39.4%","58.4%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","Eligible For Lunch",111,"32.4%","50.8%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","Not Eligible For Lunch",595,"40.5%","58.9%"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","Not Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","Eligible For Lunch",7,"*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","Not Eligible For Lunch",83,"37.3%","63.9%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","Eligible For Lunch",18,"*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","Not Eligible For Lunch",62,"50.0%","67.7%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","Eligible For Lunch",22,"18.2%","31.9%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","Not Eligible For Lunch",90,"43.3%","60.7%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","Eligible For Lunch",19,"*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","Not Eligible For Lunch",118,"35.6%","61.8%"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","Not Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","Not Eligible For Lunch","*","57.0%","76.9%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","Eligible For Lunch",82,"41.5%","62.9%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","Not Eligible For Lunch",82,"43.9%","60.8%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School","Eligible For Lunch",78,"32.1%","63.9%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School","Not Eligible For Lunch",152,"38.2%","61.8%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School","Eligible For Lunch",116,"52.6%","72.6%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School","Not Eligible For Lunch",187,"50.8%","66.6%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School","Eligible For Lunch",281,"32.4%","53.3%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School","Not Eligible For Lunch",198,"43.9%","62.5%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School","Eligible For Lunch",89,"32.6%","61.8%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School","Not Eligible For Lunch",68,"60.3%","76.2%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School","Eligible For Lunch",229,"39.7%","63.6%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School","Not Eligible For Lunch",223,"49.8%","66.7%"
"=""1350011""","Stamford School District","=""1352211""","Hart School","Eligible For Lunch",84,"35.7%","59.4%"
"=""1350011""","Stamford School District","=""1352211""","Hart School","Not Eligible For Lunch",97,"56.7%","77.9%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School","Eligible For Lunch",105,"41.0%","67.6%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School","Not Eligible For Lunch",75,"52.0%","76.4%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School","Eligible For Lunch",82,"47.6%","72.3%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School","Not Eligible For Lunch",34,"52.9%","84.1%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School","Eligible For Lunch",103,"28.2%","59.3%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School","Not Eligible For Lunch",83,"49.4%","73.6%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School","Eligible For Lunch",104,"41.3%","71.1%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School","Not Eligible For Lunch",89,"47.2%","69.6%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School","Eligible For Lunch",417,"35.0%","54.9%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School","Not Eligible For Lunch",314,"42.0%","59.1%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School","Eligible For Lunch",177,"31.1%","57.6%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School","Not Eligible For Lunch",246,"51.6%","68.6%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School","Eligible For Lunch",108,"41.7%","74.8%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School","Not Eligible For Lunch",65,"61.5%","82.5%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School","Eligible For Lunch",353,"38.2%","56.6%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School","Not Eligible For Lunch",327,"46.8%","63.4%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School","Eligible For Lunch",130,"33.1%","64.2%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School","Not Eligible For Lunch",64,"42.2%","66.6%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School","Eligible For Lunch",117,"47.0%","71.5%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School","Not Eligible For Lunch",81,"50.6%","74.8%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School","Eligible For Lunch",141,"40.4%","65.1%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School","Not Eligible For Lunch",43,"58.1%","84.8%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School","Eligible For Lunch",236,"29.7%","45.9%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School","Not Eligible For Lunch",249,"39.8%","54.1%"
"=""1350011""","Stamford School District","=""1351411""","Westover School","Eligible For Lunch",99,"38.4%","67.9%"
"=""1350011""","Stamford School District","=""1351411""","Westover School","Not Eligible For Lunch",89,"59.6%","80.7%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School","Eligible For Lunch",73,"37.0%","63.5%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School","Not Eligible For Lunch",154,"43.5%","64.9%"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School","Eligible For Lunch",12,"*","*"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School","Not Eligible For Lunch",66,"71.2%","82.1%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School","Eligible For Lunch",36,"33.3%","51.0%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School","Not Eligible For Lunch",325,"41.8%","55.6%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School","Eligible For Lunch",77,"42.9%","58.9%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School","Not Eligible For Lunch",167,"50.3%","67.2%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School","Eligible For Lunch",24,"8.3%","43.7%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School","Not Eligible For Lunch",47,"53.2%","76.3%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School","Eligible For Lunch",116,"33.6%","58.6%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School","Not Eligible For Lunch",88,"48.9%","75.2%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School","Eligible For Lunch",229,"24.9%","42.3%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School","Not Eligible For Lunch",287,"31.0%","48.1%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School","Eligible For Lunch",69,"46.4%","72.2%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School","Not Eligible For Lunch",153,"56.2%","75.0%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School","Eligible For Lunch",65,"35.4%","64.9%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School","Not Eligible For Lunch",25,"36.0%","57.3%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School","Eligible For Lunch",254,"28.3%","47.7%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School","Not Eligible For Lunch",270,"30.0%","47.9%"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6","Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6","Not Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School","Eligible For Lunch",48,"43.8%","70.6%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School","Not Eligible For Lunch",50,"58.0%","85.4%"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8","Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8","Not Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School","Eligible For Lunch",88,"47.7%","72.6%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School","Not Eligible For Lunch",94,"45.7%","69.0%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School","Eligible For Lunch",140,"47.9%","73.1%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School","Not Eligible For Lunch",98,"50.0%","72.3%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House","Eligible For Lunch",91,"40.7%","70.3%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House","Not Eligible For Lunch",204,"57.4%","75.3%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School","Eligible For Lunch",64,"43.8%","65.3%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School","Not Eligible For Lunch",81,"30.9%","55.7%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School","Eligible For Lunch",34,"41.2%","50.9%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School","Not Eligible For Lunch",260,"53.1%","74.2%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School","Eligible For Lunch",53,"35.8%","55.6%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School","Not Eligible For Lunch",466,"39.3%","55.6%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy","Eligible For Lunch",89,"24.7%","45.0%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy","Not Eligible For Lunch",8,"*","*"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School","Eligible For Lunch",72,"27.8%","42.2%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School","Not Eligible For Lunch",85,"27.1%","45.0%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School","Eligible For Lunch",57,"38.6%","59.4%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School","Not Eligible For Lunch",152,"43.4%","69.7%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School","Eligible For Lunch",31,"22.6%","56.7%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School","Not Eligible For Lunch",131,"40.5%","62.8%"
"=""1410011""","Thompson School District","=""1410111""","Mary R. Fisher Elementary School","Eligible For Lunch",32,"18.8%","42.6%"
"=""1410011""","Thompson School District","=""1410111""","Mary R. Fisher Elementary School","Not Eligible For Lunch",39,"20.5%","34.4%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School","Eligible For Lunch",110,"17.3%","41.9%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School","Not Eligible For Lunch",189,"31.7%","48.7%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School","Eligible For Lunch",25,"36.0%","63.1%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School","Not Eligible For Lunch",335,"54.9%","74.5%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School","Eligible For Lunch",59,"37.3%","57.6%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School","Not Eligible For Lunch",585,"41.9%","59.7%"
"=""1430011""","Torrington School District","=""1430111""","East School","Eligible For Lunch",36,"36.1%","59.3%"
"=""1430011""","Torrington School District","=""1430111""","East School","Not Eligible For Lunch",55,"38.2%","62.6%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School","Eligible For Lunch",69,"24.6%","55.6%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School","Not Eligible For Lunch",39,"43.6%","63.5%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School","Eligible For Lunch",46,"58.7%","81.7%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School","Not Eligible For Lunch",34,"55.9%","87.2%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School","Eligible For Lunch",78,"29.5%","55.6%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School","Not Eligible For Lunch",146,"34.2%","56.3%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School","Eligible For Lunch",438,"27.6%","45.0%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School","Not Eligible For Lunch",420,"26.2%","44.9%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School","Eligible For Lunch",94,"37.2%","59.7%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School","Not Eligible For Lunch",20,"15.0%","45.7%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy","Eligible For Lunch","*","20.6%","40.4%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy","Not Eligible For Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School","Eligible For Lunch",16,"*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School","Not Eligible For Lunch",148,"71.6%","90.9%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School","Eligible For Lunch",12,"*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School","Not Eligible For Lunch",143,"65.7%","84.0%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School","Eligible For Lunch",23,"39.1%","70.1%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School","Not Eligible For Lunch",176,"58.5%","82.4%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School","Eligible For Lunch",68,"70.6%","86.6%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School","Not Eligible For Lunch",618,"79.8%","94.9%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School","Eligible For Lunch",10,"*","*"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School","Not Eligible For Lunch",115,"73.9%","89.4%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School","Eligible For Lunch",58,"55.2%","73.8%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School","Not Eligible For Lunch",656,"64.0%","80.4%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School","Eligible For Lunch",25,"68.0%","90.8%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School","Not Eligible For Lunch",143,"63.6%","87.9%"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School","Eligible For Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School","Not Eligible For Lunch","*","69.2%","88.2%"
"=""3470015""","Unified School District #2","=""3470315""","Riverview School","Eligible For Lunch","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School","Not Eligible For Lunch",39,"46.2%","63.9%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School","Eligible For Lunch",56,"39.3%","57.2%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School","Not Eligible For Lunch",103,"43.7%","67.2%"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School","Eligible For Lunch",18,"*","*"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School","Not Eligible For Lunch",48,"54.2%","69.2%"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School","Eligible For Lunch",6,"*","*"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School","Eligible For Lunch",50,"38.0%","64.2%"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School","Not Eligible For Lunch",15,"*","*"
"=""1460011""","Vernon School District","=""1460311""","Northeast School","Eligible For Lunch",45,"44.4%","76.2%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School","Not Eligible For Lunch",31,"58.1%","74.7%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School","Eligible For Lunch",44,"25.0%","50.1%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School","Not Eligible For Lunch",36,"47.2%","63.2%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School","Eligible For Lunch",285,"34.4%","52.8%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School","Not Eligible For Lunch",331,"42.0%","61.0%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School","Eligible For Lunch",32,"31.3%","50.5%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School","Not Eligible For Lunch",110,"39.1%","61.3%"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy","Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy","Not Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Eligible For Lunch",150,"36.7%","58.1%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Not Eligible For Lunch",533,"42.0%","60.7%"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Not Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Eligible For Lunch",99,"35.4%","56.9%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Not Eligible For Lunch",559,"43.5%","63.5%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Eligible For Lunch",46,"39.1%","62.8%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Not Eligible For Lunch",116,"44.8%","69.6%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Eligible For Lunch",58,"44.8%","75.1%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Not Eligible For Lunch",162,"59.3%","81.0%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Eligible For Lunch",44,"29.5%","62.1%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Not Eligible For Lunch",160,"42.5%","66.1%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Eligible For Lunch",21,"57.1%","74.1%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Not Eligible For Lunch",193,"58.0%","81.9%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Eligible For Lunch",142,"23.2%","49.6%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Not Eligible For Lunch",46,"34.8%","57.4%"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Eligible For Lunch",83,"16.9%","37.1%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Not Eligible For Lunch",10,"*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Eligible For Lunch",113,"25.7%","60.0%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Not Eligible For Lunch",16,"*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Eligible For Lunch",172,"31.4%","55.7%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Not Eligible For Lunch",75,"29.3%","52.3%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Eligible For Lunch",119,"30.3%","62.5%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Not Eligible For Lunch",7,"*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Eligible For Lunch",171,"46.2%","69.6%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Not Eligible For Lunch",19,"*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School","Eligible For Lunch",34,"11.8%","33.0%"
"=""1510011""","Waterbury School District","=""1513911""","Excel III","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Eligible For Lunch",133,"37.6%","67.2%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Not Eligible For Lunch",16,"*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Eligible For Lunch",180,"43.9%","68.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Not Eligible For Lunch",49,"26.5%","56.0%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Eligible For Lunch",191,"27.2%","53.5%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Not Eligible For Lunch",32,"43.8%","74.4%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Eligible For Lunch",85,"35.3%","66.9%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Not Eligible For Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Eligible For Lunch",91,"22.0%","56.0%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Not Eligible For Lunch",72,"41.7%","59.9%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Eligible For Lunch",117,"31.6%","58.6%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Not Eligible For Lunch",17,"*","*"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Eligible For Lunch",870,"29.0%","48.5%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Not Eligible For Lunch",159,"37.7%","53.9%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Eligible For Lunch",728,"33.2%","56.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Not Eligible For Lunch",112,"40.2%","59.7%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Eligible For Lunch",167,"37.1%","59.5%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Not Eligible For Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Eligible For Lunch",67,"47.8%","74.7%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Not Eligible For Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Eligible For Lunch",104,"30.8%","55.6%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Not Eligible For Lunch",81,"30.9%","55.3%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Eligible For Lunch","*","15.2%","45.4%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Eligible For Lunch","*","45.0%","76.8%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Eligible For Lunch","*","32.4%","63.9%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Eligible For Lunch",183,"32.8%","52.2%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Not Eligible For Lunch",127,"33.9%","51.0%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Eligible For Lunch",60,"33.3%","61.7%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Not Eligible For Lunch",22,"54.5%","67.6%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Eligible For Lunch",750,"37.6%","59.8%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Not Eligible For Lunch",112,"40.2%","60.5%"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Eligible For Lunch","*","44.6%","72.6%"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Not Eligible For Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Eligible For Lunch",133,"35.3%","56.5%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Not Eligible For Lunch",492,"43.5%","61.3%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Eligible For Lunch",19,"*","*"
