"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",6,"Non-High Needs",88,2550,2557,8,"23.9%","39.9%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",7,"High Needs",134,2428,2461,33,"42.5%","60.3%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",7,"Non-High Needs",78,2555,2594,38,"55.1%","77.8%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",8,"High Needs",141,2463,2488,25,"43.3%","59.5%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",8,"Non-High Needs",103,2578,2607,29,"50.5%","66.5%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",4,"High Needs",38,2391,2438,47,"42.1%","69.7%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",4,"Non-High Needs",52,2486,2551,64,"63.5%","92.0%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",5,"High Needs",37,2429,2464,36,"45.9%","66.1%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",5,"Non-High Needs",52,2517,2583,66,"80.8%","97.5%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",6,"High Needs",34,2458,2484,26,"41.2%","61.6%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",6,"Non-High Needs",46,2586,2631,45,"67.4%","85.7%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",7,"High Needs",41,2504,2516,12,"17.1%","45.1%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",7,"Non-High Needs",41,2598,2628,30,"63.4%","79.9%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",8,"High Needs",40,2480,2483,3,"22.5%","45.7%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",8,"Non-High Needs",42,2592,2610,18,"52.4%","63.5%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",4,"High Needs",51,2384,2424,40,"23.5%","60.5%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",4,"Non-High Needs",28,2474,2506,31,"32.1%","57.5%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",5,"High Needs",64,2430,2447,16,"21.9%","45.2%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",5,"Non-High Needs",30,2505,2532,27,"30.0%","58.0%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",5,"High Needs",26,2449,2471,23,"23.1%","59.3%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",5,"Non-High Needs",18,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",6,"High Needs",133,2493,2504,11,"26.3%","47.7%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",6,"Non-High Needs",118,2568,2585,16,"37.3%","58.2%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",7,"High Needs",108,2515,2538,23,"42.6%","60.2%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",7,"Non-High Needs",86,2582,2616,34,"52.3%","73.7%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",8,"High Needs",108,2554,2565,11,"35.2%","51.9%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",8,"Non-High Needs",87,2619,2624,5,"37.9%","49.2%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",4,"High Needs",82,2377,2445,69,"53.7%","84.7%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",4,"Non-High Needs",31,2433,2500,67,"71.0%","94.4%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",5,"High Needs",52,2434,2450,16,"32.7%","46.9%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",5,"Non-High Needs",30,2501,2534,33,"43.3%","65.8%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",4,"High Needs",69,2379,2438,59,"43.5%","76.8%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",4,"Non-High Needs",53,2457,2516,59,"58.5%","87.8%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",5,"High Needs",56,2433,2465,32,"44.6%","65.6%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",5,"Non-High Needs",21,2497,2523,26,"23.8%","54.3%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",4,"High Needs",81,2393,2431,38,"22.2%","60.7%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",4,"Non-High Needs",21,2463,2511,47,"42.9%","72.1%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",5,"High Needs",65,2440,2481,40,"55.4%","79.0%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",5,"Non-High Needs",19,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",6,"High Needs",89,2455,2460,5,"18.0%","42.0%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",6,"Non-High Needs",67,2550,2577,27,"44.8%","65.6%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",7,"High Needs",97,2460,2483,23,"40.2%","57.2%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",7,"Non-High Needs",91,2581,2614,34,"62.6%","76.8%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",8,"High Needs",102,2453,2477,25,"35.3%","54.4%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",8,"Non-High Needs",71,2589,2593,4,"33.8%","49.3%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",4,"High Needs",53,2395,2444,50,"37.7%","72.4%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",4,"Non-High Needs",45,2506,2571,65,"75.6%","96.3%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",5,"High Needs",54,2416,2447,32,"44.4%","65.4%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",5,"Non-High Needs",38,2537,2580,43,"63.2%","84.1%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",4,"High Needs",11,"*","*","*","*","*"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",4,"Non-High Needs",22,2432,2489,58,"50.0%","82.9%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",5,"High Needs",18,"*","*","*","*","*"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",5,"Non-High Needs",27,2471,2526,55,"74.1%","89.8%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",6,"High Needs",14,"*","*","*","*","*"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",6,"Non-High Needs",26,2484,2529,44,"50.0%","72.3%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",7,"High Needs",23,2478,2506,29,"47.8%","68.6%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",7,"Non-High Needs",35,2526,2559,33,"54.3%","67.1%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",8,"High Needs",22,2479,2470,-10,"27.3%","40.0%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",8,"Non-High Needs",28,2509,2483,-25,"14.3%","31.1%"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School",4,"High Needs",23,2408,2483,75,"65.2%","85.9%"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School",4,"Non-High Needs",55,2493,2554,60,"63.6%","87.9%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",5,"High Needs",18,"*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",5,"Non-High Needs",68,2546,2572,26,"39.7%","62.5%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",6,"High Needs",15,"*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",6,"Non-High Needs",72,2546,2586,40,"52.8%","73.3%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",7,"High Needs",21,2434,2460,25,"38.1%","49.4%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",7,"Non-High Needs",80,2544,2596,52,"65.0%","86.8%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",8,"High Needs",15,"*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",8,"Non-High Needs",72,2630,2634,4,"43.1%","53.2%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",5,"High Needs",21,2491,2513,22,"23.8%","55.3%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",5,"Non-High Needs",35,2517,2556,38,"51.4%","76.4%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",6,"High Needs",30,2489,2514,25,"36.7%","62.2%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",6,"Non-High Needs",29,2553,2568,15,"17.2%","46.1%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",7,"High Needs",21,2502,2539,38,"42.9%","68.8%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",7,"Non-High Needs",38,2570,2628,58,"81.6%","98.2%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",8,"High Needs",30,2496,2507,11,"33.3%","45.7%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",8,"Non-High Needs",40,2570,2597,26,"45.0%","60.0%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School",4,"High Needs",30,2423,2470,47,"33.3%","70.5%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School",4,"Non-High Needs",41,2481,2539,58,"51.2%","85.1%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",4,"High Needs",42,2385,2438,53,"38.1%","73.2%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",4,"Non-High Needs",25,2405,2473,68,"52.0%","85.3%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",5,"High Needs",45,2425,2456,31,"33.3%","61.5%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",5,"Non-High Needs",28,2459,2493,34,"46.4%","70.2%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",6,"High Needs",37,2432,2452,20,"37.8%","57.8%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",6,"Non-High Needs",26,2470,2524,54,"65.4%","91.1%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",7,"High Needs",124,2449,2447,-3,"19.4%","36.0%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",7,"Non-High Needs",143,2526,2524,-2,"20.3%","36.8%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",8,"High Needs",116,2456,2458,1,"27.6%","44.2%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",8,"Non-High Needs",130,2543,2556,13,"41.5%","55.4%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",4,"High Needs",32,2373,2461,88,"71.9%","94.2%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",4,"Non-High Needs",48,2417,2506,89,"79.2%","100.0%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",5,"High Needs",25,2447,2475,28,"40.0%","62.9%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",5,"Non-High Needs",37,2478,2514,36,"48.6%","65.8%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",6,"High Needs",25,2440,2492,52,"60.0%","80.8%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",6,"Non-High Needs",56,2495,2525,30,"33.9%","59.0%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",4,"High Needs",29,2375,2409,34,"27.6%","51.0%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",4,"Non-High Needs",7,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",5,"High Needs",19,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",5,"Non-High Needs",8,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",6,"High Needs","*",2436,2463,27,"50.0%","64.3%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",6,"Non-High Needs","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",7,"High Needs",142,2471,2481,10,"30.3%","49.9%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",7,"Non-High Needs",127,2516,2545,29,"50.4%","68.5%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",8,"High Needs",141,2471,2467,-4,"24.8%","35.9%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",8,"Non-High Needs",115,2520,2526,5,"32.2%","45.9%"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6",4,"High Needs","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6",6,"High Needs","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",4,"High Needs",12,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",4,"Non-High Needs",21,2449,2542,93,"76.2%","100.0%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",5,"High Needs",15,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",6,"High Needs",25,2421,2474,52,"56.0%","76.0%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",6,"Non-High Needs",12,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8",7,"High Needs","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8",8,"High Needs","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",4,"High Needs",34,2357,2431,75,"52.9%","90.0%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",4,"Non-High Needs",24,2373,2455,82,"66.7%","95.3%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",5,"High Needs",39,2383,2430,47,"56.4%","74.5%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",5,"Non-High Needs",29,2424,2478,54,"65.5%","78.7%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",6,"High Needs",35,2419,2484,65,"62.9%","85.3%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",6,"Non-High Needs",21,2474,2540,66,"76.2%","96.0%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",4,"High Needs",52,2377,2447,70,"57.7%","89.8%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",4,"Non-High Needs",28,2420,2493,73,"64.3%","91.4%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",5,"High Needs",51,2398,2468,70,"70.6%","91.4%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",5,"Non-High Needs",27,2449,2534,84,"88.9%","100.0%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",6,"High Needs",58,2430,2456,26,"32.8%","58.7%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",6,"Non-High Needs",23,2462,2520,57,"60.9%","81.8%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",4,"High Needs",37,2398,2467,70,"54.1%","86.7%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",4,"Non-High Needs",64,2442,2513,71,"59.4%","91.6%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",5,"High Needs",36,2421,2470,49,"52.8%","76.5%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",5,"Non-High Needs",62,2478,2521,44,"58.1%","74.8%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",6,"High Needs",29,2425,2510,85,"79.3%","92.6%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",6,"Non-High Needs",67,2510,2582,72,"80.6%","97.7%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",4,"High Needs",24,2394,2467,73,"62.5%","89.9%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",4,"Non-High Needs",27,2424,2492,68,"55.6%","90.8%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",5,"High Needs",20,2417,2456,39,"50.0%","68.3%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",5,"Non-High Needs",20,2446,2482,36,"35.0%","74.3%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",6,"High Needs",26,2437,2452,16,"34.6%","50.9%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",6,"Non-High Needs",27,2493,2526,33,"37.0%","63.0%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",4,"High Needs",33,2376,2416,40,"33.3%","61.2%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",4,"Non-High Needs",128,2448,2489,40,"30.5%","66.1%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",5,"High Needs",24,2427,2435,8,"16.7%","40.0%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",5,"Non-High Needs",110,2490,2517,27,"37.3%","56.9%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",6,"High Needs",35,2444,2492,48,"54.3%","74.5%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",6,"Non-High Needs",143,2515,2574,60,"69.9%","88.7%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",7,"High Needs",35,2484,2505,21,"34.3%","59.1%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",7,"Non-High Needs",135,2556,2585,29,"50.4%","70.7%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",8,"High Needs",22,2476,2491,16,"40.9%","54.4%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",8,"Non-High Needs",147,2604,2595,-9,"27.9%","40.9%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",7,"High Needs","*",2423,2470,47,"55.8%","75.8%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",7,"Non-High Needs","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",8,"High Needs","*",2456,2496,39,"45.7%","67.5%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",8,"Non-High Needs","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",7,"High Needs",45,2473,2490,17,"31.1%","48.2%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",7,"Non-High Needs",31,2534,2559,25,"38.7%","56.9%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",8,"High Needs",39,2470,2495,26,"38.5%","57.5%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",8,"Non-High Needs",41,2497,2519,22,"43.9%","57.0%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",4,"High Needs",24,2400,2438,38,"25.0%","62.6%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",4,"Non-High Needs",38,2441,2474,34,"26.3%","54.4%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",5,"High Needs",25,2429,2442,12,"28.0%","46.9%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",5,"Non-High Needs",46,2486,2535,49,"56.5%","81.9%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",6,"High Needs",25,2463,2495,32,"52.0%","72.4%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",6,"Non-High Needs",52,2531,2575,44,"51.9%","78.2%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School",7,"High Needs",26,2488,2503,15,"30.8%","55.0%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School",7,"Non-High Needs",69,2565,2589,23,"39.1%","59.9%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School",8,"High Needs",21,2471,2470,-1,"19.0%","29.5%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School",8,"Non-High Needs",47,2574,2571,-2,"25.5%","37.7%"
"=""1410011""","Thompson School District","=""1410111""","Mary R. Fisher Elementary School",4,"High Needs",34,2407,2433,26,"20.6%","41.9%"
"=""1410011""","Thompson School District","=""1410111""","Mary R. Fisher Elementary School",4,"Non-High Needs",37,2449,2479,29,"21.6%","51.0%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",5,"High Needs",31,2433,2441,8,"19.4%","42.4%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",5,"Non-High Needs",46,2477,2492,16,"34.8%","51.0%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",6,"High Needs",30,2440,2465,24,"33.3%","60.6%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",6,"Non-High Needs",48,2487,2512,25,"31.3%","54.9%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",7,"High Needs",32,2469,2481,12,"34.4%","51.3%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",7,"Non-High Needs",43,2515,2531,15,"30.2%","51.4%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",8,"High Needs",26,2465,2482,17,"30.8%","47.7%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",8,"Non-High Needs",41,2542,2530,-12,"17.1%","37.0%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School",4,"High Needs",28,2399,2450,51,"39.3%","74.9%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School",4,"Non-High Needs",150,2489,2539,50,"55.3%","81.5%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School",5,"High Needs",31,2461,2474,13,"9.7%","37.1%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School",5,"Non-High Needs",149,2527,2555,28,"38.9%","63.8%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",6,"High Needs",43,2490,2498,8,"27.9%","41.5%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",6,"Non-High Needs",158,2559,2599,40,"57.6%","76.4%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",7,"High Needs",33,2504,2537,32,"51.5%","70.0%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",7,"Non-High Needs",183,2571,2599,28,"47.0%","66.2%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",8,"High Needs",37,2505,2546,41,"62.2%","76.7%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",8,"Non-High Needs",191,2591,2629,38,"55.0%","74.8%"
"=""1430011""","Torrington School District","=""1430111""","East School",4,"High Needs",23,2390,2436,46,"21.7%","66.9%"
"=""1430011""","Torrington School District","=""1430111""","East School",4,"Non-High Needs",23,2446,2480,34,"26.1%","57.9%"
"=""1430011""","Torrington School District","=""1430111""","East School",5,"High Needs",18,"*","*","*","*","*"
"=""1430011""","Torrington School District","=""1430111""","East School",5,"Non-High Needs",27,2475,2539,64,"70.4%","91.0%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School",4,"High Needs",32,2374,2424,49,"34.4%","70.1%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1430011""","Torrington School District","=""1430211""","Forbes School",5,"High Needs",40,2454,2458,4,"22.5%","33.8%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School",5,"Non-High Needs",24,2497,2515,18,"20.8%","47.2%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School",4,"High Needs",29,2391,2427,36,"20.7%","54.8%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School",4,"Non-High Needs",17,"*","*","*","*","*"
"=""1430011""","Torrington School District","=""1430811""","Southwest School",5,"High Needs",23,2432,2467,35,"34.8%","59.7%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School",5,"Non-High Needs",11,"*","*","*","*","*"
"=""1430011""","Torrington School District","=""1430911""","Torringford School",4,"High Needs",46,2390,2432,42,"23.9%","62.3%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School",4,"Non-High Needs",59,2441,2476,34,"28.8%","56.9%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School",5,"High Needs",51,2418,2447,30,"47.1%","62.8%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School",5,"Non-High Needs",69,2474,2504,29,"36.2%","55.6%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",6,"High Needs",191,2462,2471,9,"24.1%","43.1%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",6,"Non-High Needs",110,2496,2517,20,"30.9%","53.2%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",7,"High Needs",152,2456,2454,-2,"22.4%","39.2%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",7,"Non-High Needs",128,2511,2513,2,"24.2%","43.5%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",8,"High Needs",149,2468,2492,24,"40.3%","54.5%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",8,"Non-High Needs",127,2523,2546,23,"40.2%","59.8%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",4,"High Needs",43,2433,2472,39,"37.2%","61.9%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",4,"Non-High Needs",9,"*","*","*","*","*"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",5,"High Needs","*",2443,2469,26,"32.8%","55.1%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",5,"Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",6,"High Needs",39,2411,2383,-28,"10.3%","24.0%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",7,"High Needs","*",2400,2415,15,"30.0%","44.8%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",7,"Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",8,"High Needs","*",2440,2450,11,"25.0%","41.0%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",8,"Non-High Needs","*","*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",4,"High Needs",17,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",4,"Non-High Needs",59,2479,2544,64,"67.8%","90.0%"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",5,"High Needs",15,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",5,"Non-High Needs",73,2539,2597,58,"75.3%","96.3%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",4,"High Needs",14,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",4,"Non-High Needs",60,2500,2558,58,"70.0%","88.8%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",5,"High Needs",9,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",5,"Non-High Needs",72,2544,2579,35,"55.6%","78.4%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School",4,"High Needs",28,2459,2484,25,"28.6%","58.9%"
