"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",5,"High Needs","*",2452,2491,39,"34.5%","59.7%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",5,"Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",6,"High Needs",38,2414,2412,-3,"13.2%","24.7%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",7,"High Needs","*",2417,2446,29,"27.6%","48.5%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",7,"Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",8,"High Needs","*",2476,2493,17,"22.9%","50.8%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",8,"Non-High Needs","*","*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",4,"High Needs",17,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",4,"Non-High Needs",59,2484,2554,70,"69.5%","90.4%"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",5,"High Needs",15,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",5,"Non-High Needs",73,2531,2599,69,"72.6%","91.2%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",4,"High Needs",14,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",4,"Non-High Needs",60,2503,2562,59,"65.0%","84.1%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",5,"High Needs",9,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",5,"Non-High Needs",72,2547,2604,57,"69.4%","85.4%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School",4,"High Needs",28,2430,2487,57,"39.3%","76.6%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School",4,"Non-High Needs",80,2505,2563,58,"67.5%","86.1%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School",5,"High Needs",14,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School",5,"Non-High Needs",77,2544,2597,53,"57.1%","82.4%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",6,"High Needs",43,2466,2526,59,"55.8%","73.8%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",6,"Non-High Needs",193,2563,2626,63,"79.3%","93.8%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",7,"High Needs",47,2493,2574,81,"70.2%","88.0%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",7,"Non-High Needs",188,2562,2645,83,"78.2%","96.1%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",8,"High Needs",35,2461,2560,99,"91.4%","100.0%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",8,"Non-High Needs",180,2590,2671,81,"84.4%","97.1%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School",4,"High Needs",11,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School",4,"Non-High Needs",50,2510,2595,86,"88.0%","100.0%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School",5,"High Needs",12,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School",5,"Non-High Needs",52,2560,2602,43,"65.4%","78.8%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",6,"High Needs",38,2487,2505,18,"28.9%","47.1%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",6,"Non-High Needs",231,2582,2613,31,"59.3%","72.6%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",7,"High Needs",41,2477,2542,65,"53.7%","77.0%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",7,"Non-High Needs",212,2564,2634,70,"70.8%","88.8%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",8,"High Needs",38,2507,2564,57,"60.5%","81.7%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",8,"Non-High Needs",154,2581,2646,65,"70.8%","86.9%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School",4,"High Needs",21,2383,2493,110,"76.2%","96.1%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School",4,"Non-High Needs",61,2486,2570,84,"75.4%","93.4%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School",5,"High Needs",28,2430,2490,60,"35.7%","74.2%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School",5,"Non-High Needs",58,2505,2570,64,"62.1%","87.1%"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School",4,"High Needs",12,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School",4,"Non-High Needs",48,2502,2566,64,"70.8%","90.5%"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School",5,"High Needs",15,"*","*","*","*","*"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School",5,"Non-High Needs",49,2527,2593,66,"69.4%","86.7%"
"=""3470015""","Unified School District #2","=""3470315""","Riverview School",8,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",5,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",6,"Non-High Needs",6,"*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",7,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",7,"Non-High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",8,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",8,"Non-High Needs","*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1461411""","Center Road School",4,"High Needs",27,2375,2422,46,"40.7%","57.3%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School",4,"Non-High Needs",48,2449,2497,47,"47.9%","72.8%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School",5,"High Needs",34,2402,2434,32,"32.4%","50.4%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School",5,"Non-High Needs",50,2486,2529,44,"44.0%","67.5%"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School",4,"High Needs",15,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School",4,"Non-High Needs",21,2460,2517,57,"61.9%","80.3%"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School",5,"High Needs",11,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School",5,"Non-High Needs",19,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",4,"High Needs","*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",5,"High Needs","*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",6,"High Needs","*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",8,"High Needs","*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School",4,"High Needs",29,2335,2410,75,"51.7%","80.5%"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School",4,"Non-High Needs",7,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School",5,"High Needs",22,2429,2450,21,"18.2%","41.9%"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School",5,"Non-High Needs",7,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460311""","Northeast School",4,"High Needs",30,2403,2456,53,"36.7%","67.5%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460311""","Northeast School",5,"High Needs",22,2443,2503,60,"50.0%","77.4%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School",4,"High Needs",26,2385,2422,38,"30.8%","54.7%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School",4,"Non-High Needs",12,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School",5,"High Needs",25,2432,2461,29,"20.0%","43.1%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School",5,"Non-High Needs",17,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",6,"High Needs",117,2461,2473,11,"27.4%","44.4%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",6,"Non-High Needs",108,2527,2554,27,"38.9%","57.2%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",7,"High Needs",101,2477,2517,40,"40.6%","63.7%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",7,"Non-High Needs",103,2535,2574,39,"52.4%","71.2%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",8,"High Needs",90,2473,2503,30,"34.4%","53.5%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",8,"Non-High Needs",97,2544,2566,21,"38.1%","54.7%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",4,"High Needs",11,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",4,"Non-High Needs",17,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",5,"High Needs",10,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",5,"Non-High Needs",20,2521,2550,29,"30.0%","56.5%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",6,"High Needs",11,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",6,"Non-High Needs",17,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",7,"High Needs",9,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",7,"Non-High Needs",17,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",8,"High Needs",13,"*","*","*","*","*"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",8,"Non-High Needs",17,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy",6,"High Needs","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy",7,"High Needs","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy",8,"High Needs","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",6,"High Needs",85,2459,2484,25,"34.1%","54.7%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",6,"Non-High Needs",150,2538,2556,17,"35.3%","54.9%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",7,"High Needs",62,2481,2507,26,"33.9%","54.6%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",7,"Non-High Needs",159,2553,2590,37,"49.1%","68.3%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",8,"High Needs",68,2504,2535,31,"35.3%","58.0%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",8,"Non-High Needs",159,2592,2618,26,"46.5%","62.9%"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park",4,"High Needs","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park",5,"High Needs","*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",6,"High Needs",60,2464,2476,13,"25.0%","44.4%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",6,"Non-High Needs",167,2530,2544,13,"30.5%","48.8%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",7,"High Needs",47,2460,2502,42,"42.6%","66.6%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",7,"Non-High Needs",159,2530,2580,49,"52.2%","70.6%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",8,"High Needs",47,2490,2528,38,"40.4%","67.8%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",8,"Non-High Needs",178,2552,2595,42,"50.6%","71.7%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School",4,"High Needs",26,2369,2410,41,"30.8%","57.2%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School",4,"Non-High Needs",48,2460,2505,45,"50.0%","76.5%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School",5,"High Needs",35,2423,2477,54,"48.6%","69.7%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School",5,"Non-High Needs",53,2505,2545,40,"39.6%","63.5%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",4,"High Needs",33,2375,2433,58,"42.4%","66.3%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",4,"Non-High Needs",68,2443,2516,74,"63.2%","84.7%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",5,"High Needs",35,2433,2496,63,"42.9%","77.9%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",5,"Non-High Needs",84,2478,2540,61,"59.5%","81.0%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",4,"High Needs",29,2369,2411,41,"24.1%","58.3%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",4,"Non-High Needs",71,2449,2498,48,"42.3%","66.5%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",5,"High Needs",34,2410,2457,47,"32.4%","62.5%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",5,"Non-High Needs",70,2498,2544,45,"47.1%","68.2%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",4,"High Needs",23,2381,2453,72,"47.8%","78.7%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",4,"Non-High Needs",76,2460,2518,58,"56.6%","77.6%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",5,"High Needs",15,"*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",5,"Non-High Needs",100,2501,2564,63,"62.0%","85.4%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",4,"High Needs",73,2371,2403,32,"21.9%","48.6%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",4,"Non-High Needs",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",5,"High Needs",76,2414,2448,33,"26.3%","52.7%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",5,"Non-High Needs",21,2444,2482,37,"28.6%","52.8%"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",4,"High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",5,"High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",4,"High Needs","*",2363,2400,37,"24.4%","51.9%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",5,"High Needs","*",2416,2413,-3,"7.7%","19.7%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",4,"High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",5,"High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",4,"High Needs",57,2366,2420,54,"33.3%","70.3%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",4,"Non-High Needs",9,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",5,"High Needs","*",2402,2432,29,"16.9%","48.3%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",4,"High Needs",30,2378,2375,-3,"6.7%","26.5%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",4,"Non-High Needs",13,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",5,"High Needs",46,2395,2454,59,"45.7%","71.7%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",5,"Non-High Needs",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",6,"High Needs",37,2427,2461,34,"35.1%","62.0%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",6,"Non-High Needs",9,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",7,"High Needs",32,2463,2500,37,"40.6%","62.8%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",7,"Non-High Needs",14,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,"High Needs",35,2501,2522,21,"20.0%","45.1%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,"Non-High Needs",13,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"High Needs","*",2345,2400,55,"32.3%","66.0%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"High Needs","*",2398,2445,48,"26.8%","58.9%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"High Needs","*",2359,2397,39,"25.0%","55.6%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"High Needs","*",2412,2461,49,"41.3%","63.1%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"High Needs","*",2427,2494,67,"56.8%","78.0%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"High Needs","*",2484,2536,52,"57.1%","78.7%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"High Needs","*",2490,2540,50,"48.6%","73.8%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"High Needs",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"High Needs",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513911""","Excel III",7,"High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"High Needs","*",2372,2438,66,"36.9%","74.6%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"High Needs",69,2433,2474,41,"37.7%","59.2%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"Non-High Needs",10,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"High Needs",34,2355,2400,45,"26.5%","52.5%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"Non-High Needs",9,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"High Needs",33,2372,2418,46,"27.3%","64.4%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"Non-High Needs",11,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"High Needs",41,2437,2485,49,"39.0%","63.0%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"Non-High Needs",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"High Needs",37,2436,2498,61,"54.1%","76.9%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"Non-High Needs",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"High Needs",43,2475,2534,59,"62.8%","80.0%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"Non-High Needs",6,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"High Needs",93,2374,2408,34,"23.7%","51.4%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"Non-High Needs",15,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"High Needs",103,2402,2441,39,"30.1%","55.2%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"Non-High Needs",12,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"High Needs","*",2352,2413,62,"41.7%","74.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"High Needs","*",2388,2432,44,"26.3%","56.3%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"High Needs",42,2406,2446,40,"21.4%","57.2%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"Non-High Needs",35,2451,2519,68,"65.7%","79.6%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"High Needs",56,2430,2466,36,"21.4%","53.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"Non-High Needs",30,2477,2486,9,"20.0%","40.1%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"High Needs",65,2393,2443,50,"35.4%","63.9%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"Non-High Needs",7,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"High Needs",56,2442,2473,31,"26.8%","52.4%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"Non-High Needs",6,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"High Needs",308,2445,2449,4,"21.8%","38.9%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"Non-High Needs",48,2514,2511,-3,"18.8%","36.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"High Needs",304,2441,2474,33,"34.9%","56.7%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"Non-High Needs",42,2510,2545,35,"54.8%","66.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"High Needs",282,2469,2493,24,"31.6%","50.7%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"Non-High Needs",45,2520,2551,31,"40.0%","59.4%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"High Needs",250,2427,2453,27,"30.8%","52.8%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"Non-High Needs",25,2493,2527,35,"40.0%","60.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"High Needs",258,2440,2479,40,"36.4%","60.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"Non-High Needs",33,2474,2531,57,"54.5%","75.2%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"High Needs",237,2464,2492,28,"31.6%","54.5%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"Non-High Needs",37,2529,2548,19,"35.1%","50.5%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"High Needs","*",2379,2421,42,"34.2%","64.2%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"High Needs","*",2407,2459,52,"47.8%","69.2%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"High Needs","*",2430,2478,48,"44.1%","67.8%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,"High Needs",31,2509,2524,15,"22.6%","40.8%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"High Needs","*",2463,2486,24,"28.6%","45.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"High Needs","*",2378,2442,64,"45.5%","71.1%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",5,"High Needs","*",2436,2499,63,"45.9%","75.4%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"High Needs",46,2417,2462,45,"37.0%","59.4%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"Non-High Needs",45,2473,2515,42,"35.6%","61.4%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",5,"High Needs",60,2479,2508,28,"26.7%","52.6%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",5,"Non-High Needs",34,2531,2547,16,"23.5%","47.1%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",4,"High Needs","*",2340,2356,16,"5.3%","33.9%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",5,"High Needs","*",2383,2426,43,"27.1%","59.0%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",4,"High Needs","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",5,"High Needs","*","*","*","*","*","*"
