"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,"Male",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"Female",35,2345,2390,45,"28.6%","60.0%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,"Male",31,2343,2409,66,"35.5%","72.5%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"Female",32,2388,2453,65,"40.6%","71.2%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"Male",28,2404,2438,34,"14.3%","48.2%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"Female",14,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"Male",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"Female",23,2420,2475,55,"43.5%","64.9%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"Male",24,2406,2451,45,"41.7%","63.3%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"Male",23,2443,2509,65,"60.9%","81.0%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"Female",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"Male",14,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"Male",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"Female",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"Male",9,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513911""","Excel III",7,"Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"Female",34,2379,2445,66,"35.3%","72.7%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"Male",36,2377,2442,65,"38.9%","76.7%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"Female",37,2445,2482,37,"35.1%","58.2%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"Male",42,2444,2488,44,"45.2%","64.9%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"Female",23,2376,2426,50,"26.1%","58.3%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"Male",20,2354,2396,42,"25.0%","49.4%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"Female",20,2388,2435,46,"30.0%","61.3%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"Male",24,2386,2418,32,"16.7%","50.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"Female",25,2448,2492,44,"36.0%","65.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"Male",24,2425,2470,45,"29.2%","55.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"Female",21,2463,2524,61,"66.7%","80.5%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"Male",23,2423,2488,66,"43.5%","76.9%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"Female",23,2514,2569,55,"60.9%","79.7%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"Male",26,2460,2518,59,"65.4%","78.7%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"Female",45,2398,2440,42,"35.6%","63.1%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"Male",63,2366,2402,36,"22.2%","51.8%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"Female",52,2408,2458,50,"38.5%","66.0%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"Male",63,2404,2435,31,"25.4%","48.7%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"Female",31,2355,2416,61,"41.9%","73.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"Male",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"Female",20,2415,2454,39,"25.0%","56.7%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"Male",23,2380,2421,41,"21.7%","51.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"Female",41,2426,2472,46,"36.6%","58.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"Male",36,2427,2487,60,"47.2%","77.0%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"Female",35,2441,2475,34,"22.9%","52.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"Male",51,2450,2472,22,"19.6%","46.5%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"Female",37,2393,2447,54,"37.8%","67.9%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"Male",35,2399,2446,47,"34.3%","62.6%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"Female",32,2467,2484,17,"25.0%","42.3%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"Male",30,2428,2475,47,"26.7%","63.0%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"Female",193,2462,2470,7,"22.3%","40.5%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"Male",163,2445,2443,-2,"20.2%","36.3%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"Female",164,2458,2492,34,"37.8%","60.1%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"Male",182,2442,2474,32,"36.8%","56.0%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"Female",170,2491,2518,27,"34.7%","54.1%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"Male",157,2459,2482,23,"30.6%","49.6%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"Female",137,2442,2468,26,"29.9%","52.4%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"Male",138,2423,2452,29,"33.3%","54.5%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"Female",135,2461,2502,40,"37.8%","63.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"Male",156,2428,2471,43,"39.1%","60.6%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"Female",130,2502,2520,18,"28.5%","48.5%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"Male",144,2446,2481,36,"35.4%","58.9%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"Female",22,2391,2429,38,"27.3%","55.5%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"Male",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"Female",20,2450,2489,39,"50.0%","68.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,"Male",30,2388,2445,57,"43.3%","65.0%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"Female",13,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,"Male",23,2428,2480,52,"47.8%","70.8%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,"Female",16,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,"Male",15,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"Female",13,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,"Male",10,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"Female",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,"Male",20,2369,2441,72,"50.0%","75.3%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",5,"Female",27,2446,2502,56,"40.7%","73.8%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",5,"Male",15,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"Female",56,2453,2493,40,"32.1%","57.2%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,"Male",35,2431,2481,50,"42.9%","65.6%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",5,"Female",40,2503,2537,33,"37.5%","61.2%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",5,"Male",54,2494,2511,17,"16.7%","42.7%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",4,"Female",29,2349,2357,8,"3.4%","26.3%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",4,"Male",30,2336,2358,22,"6.7%","41.1%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",5,"Female",27,2399,2442,43,"29.6%","60.8%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",5,"Male",24,2364,2415,52,"29.2%","61.4%"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",4,"Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",5,"Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",7,"Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",7,"Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",8,"Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",8,"Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School",4,"Female",29,2312,2399,87,"58.6%","90.3%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School",4,"Male",20,2302,2402,100,"55.0%","91.7%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School",5,"Female",31,2392,2432,40,"22.6%","56.5%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School",5,"Male",25,2321,2393,72,"44.0%","71.0%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School",4,"Female",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School",4,"Male",24,2375,2412,37,"25.0%","48.7%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School",5,"Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School",5,"Male",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",6,"Female",67,2488,2523,34,"35.8%","61.0%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",6,"Male",34,2498,2524,26,"29.4%","54.3%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",7,"Female",72,2556,2562,5,"26.4%","43.6%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",7,"Male",32,2517,2551,34,"37.5%","53.6%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",8,"Female",59,2565,2581,16,"42.4%","57.0%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",8,"Male",46,2515,2507,-8,"28.3%","40.8%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School",4,"Female",24,2364,2420,56,"37.5%","66.0%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School",4,"Male",23,2391,2470,79,"56.5%","88.5%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School",5,"Female",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School",5,"Male",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",6,"Female",141,2442,2462,20,"27.7%","48.9%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",6,"Male",144,2438,2445,7,"18.8%","38.4%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",7,"Female",127,2425,2494,69,"54.3%","75.5%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",7,"Male",163,2415,2474,59,"49.1%","71.3%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",8,"Female",136,2483,2526,42,"43.4%","67.7%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",8,"Male",151,2447,2478,31,"35.1%","58.2%"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC",4,"Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC",5,"Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School",4,"Female",26,2380,2454,74,"53.8%","80.9%"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School",4,"Male",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School",5,"Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School",5,"Male",25,2399,2460,61,"44.0%","66.1%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",6,"Female",94,2521,2557,37,"41.5%","67.0%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",6,"Male",99,2515,2555,40,"52.5%","72.1%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",7,"Female",109,2556,2587,31,"46.8%","63.5%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",7,"Male",104,2539,2566,27,"42.3%","58.4%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",8,"Female",105,2595,2609,14,"37.1%","54.5%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",8,"Male",114,2561,2570,9,"31.6%","48.2%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",4,"Female",19,"*","*","*","*","*"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",4,"Male",19,"*","*","*","*","*"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",5,"Female",38,2490,2555,65,"71.1%","86.7%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",5,"Male",22,2492,2524,32,"40.9%","58.3%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",4,"Female",33,2487,2533,46,"48.5%","74.9%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",4,"Male",23,2458,2489,31,"30.4%","55.1%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",5,"Female",31,2509,2543,34,"41.9%","60.8%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",5,"Male",32,2474,2513,38,"40.6%","60.4%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",4,"Female",19,"*","*","*","*","*"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",4,"Male",33,2479,2516,37,"45.5%","66.6%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",5,"Female",31,2499,2546,47,"41.9%","65.8%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",5,"Male",33,2466,2520,53,"51.5%","72.8%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",4,"Female",44,2459,2531,72,"61.4%","85.0%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",4,"Male",55,2441,2503,62,"45.5%","76.0%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",5,"Female",32,2515,2551,36,"40.6%","58.4%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",5,"Male",54,2480,2522,43,"42.6%","62.7%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",4,"Female",46,2468,2510,43,"30.4%","65.4%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",4,"Male",56,2461,2502,41,"42.9%","67.8%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",5,"Female",59,2508,2541,33,"40.7%","66.4%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",5,"Male",58,2469,2510,41,"37.9%","63.7%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",6,"Female",103,2520,2569,49,"57.3%","74.1%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",6,"Male",116,2480,2533,53,"50.0%","74.0%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",7,"Female",96,2548,2596,48,"57.3%","75.8%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",7,"Male",106,2535,2574,39,"47.2%","66.1%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",8,"Female",104,2594,2610,16,"37.5%","55.8%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",8,"Male",109,2545,2576,31,"40.4%","62.1%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",4,"Female",23,2461,2518,57,"52.2%","74.6%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",4,"Male",35,2486,2518,32,"42.9%","59.0%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",5,"Female",34,2512,2552,40,"44.1%","68.6%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",5,"Male",35,2537,2578,42,"48.6%","77.5%"
"=""1550011""","West Hartford School District","=""1559311""","Braeburn Learning Center",4,"Male","*","*","*","*","*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",4,"Female",24,2485,2553,68,"70.8%","84.4%"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",4,"Male",30,2450,2535,85,"63.3%","94.8%"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",5,"Female",31,2535,2563,28,"45.2%","58.7%"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",5,"Male",26,2543,2587,44,"53.8%","73.8%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",6,"Female",76,2564,2591,27,"44.7%","64.2%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",6,"Male",61,2555,2575,20,"44.3%","56.8%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",7,"Female",69,2605,2639,34,"52.2%","65.7%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",7,"Male",65,2576,2590,14,"38.5%","51.9%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",8,"Female",64,2615,2650,35,"56.3%","71.0%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",8,"Male",75,2573,2594,21,"42.7%","60.8%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",4,"Female",41,2531,2582,51,"70.7%","79.8%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",4,"Male",42,2515,2568,53,"64.3%","81.3%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",5,"Female",43,2558,2581,24,"41.9%","60.0%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",5,"Male",31,2545,2576,30,"48.4%","62.1%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",4,"Female",21,2445,2501,56,"33.3%","70.3%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",4,"Male",16,"*","*","*","*","*"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",5,"Female",25,2472,2495,24,"28.0%","62.0%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",5,"Male",26,2499,2516,17,"15.4%","44.5%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",4,"Female",40,2461,2541,80,"65.0%","96.0%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",4,"Male",43,2458,2522,63,"58.1%","83.7%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",5,"Female",39,2547,2589,42,"59.0%","73.4%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",5,"Male",43,2511,2533,23,"34.9%","54.4%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",6,"Female",147,2571,2586,15,"42.2%","57.8%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",6,"Male",148,2556,2559,3,"31.8%","44.8%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",7,"Female",154,2592,2617,25,"44.2%","61.7%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",7,"Male",163,2561,2592,31,"47.9%","65.5%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",8,"Female",119,2601,2630,29,"48.7%","68.9%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",8,"Male",143,2563,2581,17,"35.7%","52.9%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",4,"Female",23,2469,2524,54,"69.6%","82.2%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",4,"Male",21,2472,2539,67,"66.7%","86.1%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",5,"Female",24,2561,2614,53,"70.8%","88.5%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",5,"Male",34,2494,2524,29,"29.4%","47.0%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",4,"Female",28,2485,2531,46,"46.4%","75.8%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",4,"Male",25,2474,2510,36,"40.0%","66.4%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",5,"Female",32,2542,2583,42,"53.1%","69.7%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",5,"Male",32,2513,2543,29,"31.3%","53.4%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",6,"Female",132,2549,2569,21,"41.7%","59.7%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",6,"Male",161,2522,2551,29,"46.6%","63.8%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",7,"Female",148,2589,2603,13,"43.2%","56.1%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",7,"Male",129,2557,2566,9,"31.0%","42.1%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",8,"Female",111,2595,2604,10,"33.3%","46.2%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",8,"Male",130,2566,2580,14,"40.0%","52.9%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",4,"Female",30,2471,2530,59,"60.0%","82.7%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",4,"Male",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",5,"Female",23,2524,2571,47,"52.2%","72.8%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",5,"Male",33,2496,2533,37,"39.4%","62.4%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",4,"Female",35,2479,2528,49,"45.7%","70.1%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",4,"Male",32,2454,2511,57,"53.1%","79.9%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",5,"Female",39,2514,2557,42,"51.3%","71.8%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",5,"Male",27,2501,2530,29,"33.3%","58.8%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",4,"Female",27,2445,2507,62,"51.9%","76.8%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",4,"Male",31,2433,2517,84,"61.3%","89.7%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",5,"Female",39,2562,2609,46,"61.5%","82.8%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",5,"Male",34,2525,2565,39,"52.9%","70.0%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",4,"Female",43,2470,2509,39,"44.2%","59.9%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",4,"Male",45,2462,2480,18,"24.4%","45.7%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",5,"Female",33,2512,2555,43,"30.3%","62.5%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",5,"Male",37,2476,2505,30,"32.4%","54.3%"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab",6,"Male","*","*","*","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School",4,"Female",15,"*","*","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School",4,"Male",35,2420,2486,66,"48.6%","78.6%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",5,"Female",239,2461,2508,48,"38.9%","65.7%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",5,"Male",214,2450,2496,46,"37.9%","64.8%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",6,"Female",183,2493,2531,38,"46.4%","65.6%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",6,"Male",182,2470,2513,43,"46.7%","68.4%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School",4,"Female",28,2477,2535,58,"53.6%","85.1%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School",4,"Male",21,2469,2520,51,"57.1%","76.4%"
"=""1560011""","West Haven School District","=""1560311""","Forest School",4,"Female",37,2430,2480,50,"40.5%","68.5%"
"=""1560011""","West Haven School District","=""1560311""","Forest School",4,"Male",32,2404,2443,39,"25.0%","51.7%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",7,"Female",173,2524,2556,33,"43.4%","61.8%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",7,"Male",189,2501,2524,23,"34.4%","51.8%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",8,"Female",203,2541,2557,16,"30.5%","51.7%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",8,"Male",192,2521,2527,7,"25.0%","44.2%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School",4,"Female",41,2408,2462,54,"31.7%","64.6%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School",4,"Male",46,2386,2445,59,"41.3%","67.7%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School",4,"Female",42,2431,2493,63,"54.8%","82.1%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School",4,"Male",39,2417,2469,52,"35.9%","67.3%"
"=""1560011""","West Haven School District","=""1561211""","Washington School",4,"Female",40,2375,2427,52,"42.5%","63.8%"
"=""1560011""","West Haven School District","=""1561211""","Washington School",4,"Male",40,2374,2415,40,"35.0%","55.9%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School",4,"Female",26,2452,2507,55,"57.7%","84.0%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School",4,"Male",20,2455,2538,83,"70.0%","93.2%"
