"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",6,91,2501,2545,44,"48.4%","71.2%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",7,106,2555,2604,50,"60.4%","74.8%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",8,106,2586,2613,27,"45.3%","61.1%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",6,140,2476,2493,17,"27.9%","47.4%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",7,168,2523,2567,44,"47.6%","68.9%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",8,171,2550,2570,21,"34.5%","53.4%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",4,75,2409,2458,49,"37.3%","63.2%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",5,82,2468,2520,51,"51.2%","72.5%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",6,141,2492,2528,36,"44.0%","65.9%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",7,145,2517,2556,39,"45.5%","65.7%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",8,166,2530,2565,35,"44.6%","64.0%"
"=""1350011""","Stamford School District","=""1352211""","Hart School",4,96,2444,2495,51,"50.0%","71.1%"
"=""1350011""","Stamford School District","=""1352211""","Hart School",5,85,2471,2522,50,"43.5%","67.3%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",4,111,2393,2454,61,"45.0%","73.1%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",5,69,2446,2496,50,"46.4%","68.4%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",4,62,2418,2466,49,"37.1%","62.9%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",5,54,2436,2521,85,"63.0%","90.5%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",4,112,2404,2444,40,"30.4%","56.6%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",5,74,2453,2514,62,"48.6%","79.4%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",4,97,2407,2466,59,"41.2%","70.4%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",5,96,2459,2516,57,"46.9%","70.4%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",5,47,2468,2511,42,"40.4%","59.8%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",6,232,2502,2522,20,"33.2%","53.1%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",7,210,2495,2512,18,"33.3%","49.8%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",8,242,2523,2557,34,"46.3%","65.5%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",4,88,2446,2496,50,"45.5%","70.7%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",5,89,2476,2534,58,"50.6%","73.4%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",6,81,2532,2568,35,"50.6%","73.2%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",7,82,2547,2573,25,"42.7%","59.9%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",8,83,2564,2569,5,"25.3%","41.7%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",4,79,2405,2466,60,"40.5%","74.2%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",5,94,2439,2503,63,"56.4%","80.6%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",5,44,2468,2502,34,"31.8%","55.4%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",6,249,2530,2547,17,"38.2%","53.4%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",7,194,2552,2593,41,"50.5%","67.5%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",8,193,2570,2597,27,"42.0%","61.5%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",4,113,2404,2455,51,"38.1%","66.7%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",5,81,2450,2495,45,"33.3%","62.6%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",4,122,2410,2464,54,"45.9%","69.4%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",5,76,2446,2509,63,"52.6%","78.5%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",4,101,2396,2446,50,"40.6%","63.8%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",5,83,2435,2499,64,"49.4%","76.9%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",6,148,2500,2522,22,"38.5%","54.3%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",7,178,2537,2556,19,"35.4%","51.3%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",8,159,2545,2548,3,"30.8%","44.9%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",4,97,2456,2513,57,"51.5%","78.5%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",5,91,2480,2521,41,"45.1%","69.0%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",4,33,2433,2491,59,"51.5%","79.4%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",5,45,2457,2508,51,"42.2%","66.2%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",6,40,2497,2528,31,"40.0%","63.3%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",7,59,2531,2574,43,"49.2%","69.6%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",8,50,2544,2561,17,"26.0%","47.8%"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School",4,78,2497,2543,46,"64.1%","77.8%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",5,86,2544,2561,17,"41.9%","56.0%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",6,87,2548,2566,18,"35.6%","50.0%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",7,101,2561,2574,13,"40.6%","53.6%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",8,87,2592,2613,20,"46.0%","61.2%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",5,56,2514,2568,54,"53.6%","75.9%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",6,59,2544,2559,14,"37.3%","51.4%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",7,59,2576,2586,10,"39.0%","52.6%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",8,70,2538,2586,48,"60.0%","76.8%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School",4,71,2460,2507,47,"38.0%","65.3%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",4,67,2384,2444,60,"44.8%","72.5%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",5,74,2453,2489,36,"25.7%","53.1%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",6,63,2478,2523,45,"52.4%","73.5%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",7,267,2532,2541,9,"26.6%","44.6%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",8,249,2551,2559,8,"30.1%","46.5%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",4,80,2407,2505,98,"72.5%","93.3%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",5,61,2510,2539,29,"32.8%","56.2%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",6,81,2514,2550,36,"49.4%","68.8%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",4,36,2390,2436,47,"27.8%","61.7%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",5,27,2492,2511,19,"33.3%","54.4%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",6,27,2456,2501,45,"48.1%","72.8%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",7,268,2532,2554,21,"33.6%","53.9%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",8,256,2543,2549,6,"24.6%","41.5%"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6",4,"*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6",6,"*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",4,33,2417,2497,80,"60.6%","87.0%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",5,28,2442,2489,46,"35.7%","67.1%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",6,37,2456,2509,53,"54.1%","78.7%"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8",7,"*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8",8,"*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",4,58,2369,2450,81,"55.2%","83.0%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",5,68,2435,2471,36,"30.9%","55.8%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",6,56,2489,2542,53,"57.1%","76.1%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",4,80,2418,2490,73,"61.3%","83.7%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",5,77,2456,2516,59,"44.2%","73.9%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",6,81,2478,2512,34,"40.7%","60.9%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",4,101,2453,2513,60,"58.4%","80.2%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",5,98,2506,2546,40,"38.8%","66.6%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",6,96,2533,2578,45,"59.4%","74.2%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",4,51,2405,2474,69,"52.9%","81.4%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",5,40,2463,2481,18,"22.5%","42.8%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",6,54,2506,2530,24,"31.5%","52.3%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",4,160,2453,2497,44,"48.1%","68.5%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",5,134,2488,2545,57,"56.0%","75.0%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",6,179,2543,2575,33,"46.9%","65.8%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",7,170,2579,2596,17,"38.8%","57.4%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",8,170,2614,2606,-8,"30.6%","43.1%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",7,48,2455,2490,35,"29.2%","52.1%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",8,49,2493,2498,5,"22.4%","38.0%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",7,75,2541,2556,15,"28.0%","45.3%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",8,82,2530,2540,10,"26.8%","42.3%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",4,61,2406,2460,54,"41.0%","67.6%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",5,71,2438,2496,59,"43.7%","68.5%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",6,77,2512,2549,37,"41.6%","64.8%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School",7,94,2534,2568,33,"38.3%","63.3%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School",8,68,2570,2591,22,"35.3%","59.4%"
"=""1410011""","Thompson School District","=""1410111""","Mary R. Fisher Elementary School",4,71,2424,2437,13,"19.7%","38.1%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",5,77,2427,2482,55,"44.2%","70.1%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",6,78,2502,2516,14,"30.8%","48.8%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",7,77,2521,2519,-2,"15.6%","34.4%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School",8,67,2544,2538,-7,"13.4%","29.1%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School",4,179,2464,2528,63,"60.9%","83.3%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School",5,181,2529,2566,36,"46.4%","64.2%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",6,201,2557,2582,25,"42.3%","59.7%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",7,216,2563,2585,22,"37.5%","57.3%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School",8,227,2576,2605,29,"44.5%","61.6%"
"=""1430011""","Torrington School District","=""1430111""","East School",4,46,2434,2476,42,"39.1%","63.0%"
"=""1430011""","Torrington School District","=""1430111""","East School",5,45,2512,2545,33,"35.6%","59.5%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School",4,43,2400,2439,40,"23.3%","58.5%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School",5,65,2469,2509,40,"36.9%","58.5%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School",4,46,2416,2497,81,"67.4%","86.5%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School",5,34,2470,2527,57,"44.1%","80.8%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School",4,104,2436,2469,32,"30.8%","57.4%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School",5,120,2478,2513,35,"34.2%","54.9%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",6,299,2497,2510,13,"27.1%","45.1%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",7,279,2511,2515,4,"21.5%","38.0%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School",8,280,2526,2546,20,"32.1%","51.6%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",4,52,2443,2477,34,"32.7%","55.3%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School",5,62,2453,2491,38,"33.9%","58.9%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",6,38,2414,2412,-3,"13.2%","24.7%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",7,31,2413,2444,31,"29.0%","50.9%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy",8,36,2473,2493,19,"25.0%","52.4%"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",4,76,2468,2540,73,"71.1%","90.4%"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School",5,88,2515,2587,72,"72.7%","90.9%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",4,74,2491,2552,61,"64.9%","83.6%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School",5,81,2536,2588,53,"63.0%","81.4%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School",4,108,2485,2543,58,"60.2%","83.6%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School",5,91,2529,2579,50,"51.6%","77.9%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",6,236,2545,2607,62,"75.0%","90.2%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",7,235,2548,2631,83,"76.6%","94.5%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School",8,215,2569,2653,84,"85.6%","98.0%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School",4,61,2494,2578,83,"82.0%","100.0%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School",5,64,2549,2590,41,"62.5%","76.9%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",6,269,2569,2598,29,"55.0%","69.0%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",7,253,2550,2619,69,"68.0%","86.9%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School",8,192,2566,2630,63,"68.8%","85.9%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School",4,82,2459,2550,91,"75.6%","94.1%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School",5,86,2481,2544,63,"53.5%","82.9%"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School",4,60,2477,2549,71,"71.7%","90.5%"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School",5,64,2499,2566,67,"65.6%","85.7%"
"=""3470015""","Unified School District #2","=""3470315""","Riverview School",8,"*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",4,"*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",5,8,"*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",6,"*","*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",7,15,"*","*","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School",8,9,"*","*","*","*","*"
"=""1460011""","Vernon School District","=""1461411""","Center Road School",4,75,2423,2470,47,"45.3%","67.2%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School",5,84,2452,2490,39,"39.3%","60.6%"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School",4,36,2413,2477,65,"55.6%","78.5%"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School",5,30,2485,2493,8,"33.3%","46.0%"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",4,"*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",5,"*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",6,"*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School",8,"*","*","*","*","*","*"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School",4,36,2347,2428,81,"52.8%","82.8%"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School",5,29,2446,2478,32,"31.0%","52.9%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School",4,41,2420,2475,55,"41.5%","68.5%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School",5,35,2461,2523,62,"60.0%","83.9%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School",4,38,2400,2448,48,"39.5%","63.8%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School",5,42,2463,2495,33,"31.0%","49.0%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",6,225,2493,2512,19,"32.9%","50.5%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",7,204,2506,2546,40,"46.6%","67.5%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School",8,187,2510,2536,26,"36.4%","54.1%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",4,28,2457,2500,42,"39.3%","62.2%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",5,30,2495,2527,32,"30.0%","53.4%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",6,28,2526,2558,32,"42.9%","71.3%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",7,26,2554,2593,39,"46.2%","64.6%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School",8,30,2578,2585,7,"30.0%","44.7%"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy",6,"*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy",7,"*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy",8,"*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",6,235,2510,2530,20,"34.9%","54.8%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",7,221,2533,2567,34,"44.8%","64.4%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School",8,227,2565,2593,28,"43.2%","61.4%"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park",4,"*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park",5,"*","*","*","*","*","*"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",6,227,2513,2526,13,"29.1%","47.6%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",7,206,2514,2562,48,"50.0%","69.7%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School",8,225,2539,2581,41,"48.4%","70.9%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School",4,74,2428,2472,44,"43.2%","69.7%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School",5,88,2472,2518,46,"43.2%","65.9%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",4,101,2420,2489,69,"56.4%","78.7%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School",5,119,2465,2527,62,"54.6%","80.1%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",4,100,2426,2472,46,"37.0%","64.1%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School",5,104,2469,2515,46,"42.3%","66.4%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",4,99,2442,2503,61,"54.5%","77.9%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School",5,115,2494,2557,63,"60.9%","83.9%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",4,91,2385,2416,31,"25.3%","50.2%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School",5,97,2421,2455,34,"26.8%","52.7%"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",4,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC",5,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",4,49,2362,2398,36,"24.5%","50.9%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School",5,44,2418,2415,-3,"9.1%","21.0%"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",4,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC",5,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",4,66,2372,2429,57,"34.8%","70.1%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School",5,63,2411,2442,31,"20.6%","50.5%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",4,43,2395,2392,-3,"7.0%","27.2%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",5,64,2416,2472,56,"40.6%","70.2%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",6,46,2440,2475,36,"34.8%","63.3%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",7,46,2472,2511,39,"45.7%","64.6%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School",8,48,2515,2529,15,"20.8%","40.9%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",4,66,2344,2399,55,"31.8%","65.9%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,60,2395,2446,50,"28.3%","60.4%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,31,2360,2399,39,"25.8%","56.6%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,47,2413,2463,50,"42.6%","64.1%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,42,2444,2509,64,"57.1%","78.4%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,32,2493,2544,51,"56.3%","75.8%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,38,2492,2542,50,"50.0%","74.6%"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513911""","Excel III",7,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,70,2377,2443,66,"37.1%","74.8%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,79,2444,2485,41,"40.5%","61.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,43,2366,2412,46,"25.6%","54.1%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,44,2387,2426,39,"22.7%","55.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,49,2437,2481,44,"32.7%","60.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,44,2442,2506,63,"54.5%","78.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,49,2485,2542,57,"63.3%","79.2%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,108,2380,2418,38,"27.8%","56.5%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,115,2406,2445,39,"31.3%","56.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,50,2356,2416,60,"40.0%","73.1%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,43,2396,2436,40,"23.3%","54.1%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,77,2427,2479,53,"41.6%","67.3%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,86,2446,2473,27,"20.9%","49.1%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,72,2396,2447,51,"36.1%","65.4%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,62,2448,2479,31,"25.8%","52.3%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,356,2455,2458,3,"21.3%","38.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,346,2450,2483,33,"37.3%","57.9%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,327,2476,2501,25,"32.7%","51.9%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,275,2433,2460,27,"31.6%","53.5%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,291,2444,2485,42,"38.5%","61.7%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,274,2473,2500,27,"32.1%","54.0%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,39,2379,2421,42,"33.3%","64.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",5,50,2413,2463,50,"46.0%","66.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",6,36,2434,2481,47,"41.7%","66.2%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",7,31,2509,2524,15,"22.6%","40.8%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",8,23,2471,2493,22,"26.1%","43.9%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",4,37,2384,2449,65,"48.6%","73.8%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School",5,42,2432,2492,59,"40.5%","72.1%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",4,91,2445,2488,44,"36.3%","60.4%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School",5,94,2498,2522,24,"25.5%","50.6%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",4,59,2342,2358,15,"5.1%","33.8%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School",5,51,2382,2429,47,"29.4%","61.1%"
