"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Non-ELL",56,2470,2519,50,"41.1%","74.0%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Non-ELL",52,2488,2522,34,"44.2%","68.5%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Non-ELL","*",2490,2548,58,"72.2%","89.1%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Non-ELL","*",2522,2543,20,"34.5%","55.7%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Non-ELL","*",2557,2573,16,"38.3%","58.1%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Non-ELL","*",2556,2578,22,"49.2%","62.9%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Non-ELL","*",2475,2527,52,"53.2%","82.2%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Non-ELL","*",2499,2560,61,"68.2%","89.9%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"ELL",8,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Non-ELL",96,2467,2532,66,"69.8%","94.7%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Non-ELL","*",2530,2570,40,"54.0%","73.6%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Non-ELL",37,2484,2573,90,"81.1%","100.0%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Non-ELL",54,2544,2553,9,"37.0%","50.1%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Non-ELL",31,2534,2558,24,"38.7%","63.0%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Non-ELL",39,2576,2606,30,"56.4%","70.4%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Non-ELL",34,2597,2612,15,"41.2%","63.3%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Non-ELL",21,2485,2549,64,"66.7%","89.0%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Non-ELL",39,2541,2576,35,"53.8%","71.8%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Non-ELL",27,2622,2661,38,"63.0%","76.0%"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Non-ELL",18,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Non-ELL",13,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Non-ELL",13,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Non-ELL","*",2438,2482,45,"33.8%","69.4%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Non-ELL","*",2474,2516,42,"51.3%","77.3%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Non-ELL","*",2421,2486,65,"54.5%","81.0%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Non-ELL","*",2480,2541,61,"74.2%","93.0%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Non-ELL","*",2516,2539,23,"35.5%","56.4%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Non-ELL","*",2531,2556,26,"44.6%","63.3%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Non-ELL","*",2535,2573,39,"55.2%","73.2%"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Non-ELL",13,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Non-ELL",16,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Non-ELL",9,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification",4,"Non-ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Non-ELL","*",2448,2519,71,"69.1%","94.5%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Non-ELL","*",2445,2518,73,"60.5%","91.9%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Non-ELL","*",2544,2566,22,"40.6%","60.9%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Non-ELL","*",2566,2600,34,"55.9%","70.5%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Non-ELL","*",2436,2495,60,"51.4%","78.3%"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Non-ELL","*",2460,2528,68,"59.1%","87.9%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"ELL",15,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Non-ELL",327,2494,2514,21,"28.7%","53.6%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Non-ELL","*",2511,2563,51,"61.4%","81.5%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Non-ELL","*",2427,2501,73,"65.1%","88.5%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"ELL","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Non-ELL","*",2428,2489,60,"56.0%","83.0%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Non-ELL",21,2495,2553,58,"71.4%","95.1%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Non-ELL",21,2509,2551,42,"47.6%","81.8%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Non-ELL",14,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Non-ELL",18,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Non-ELL","*",2457,2473,16,"4.8%","34.3%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Non-ELL","*",2472,2566,94,"85.7%","100.0%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Non-ELL",20,2489,2544,55,"65.0%","84.1%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Non-ELL",21,2521,2569,48,"61.9%","83.3%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Non-ELL",21,2526,2571,45,"61.9%","77.6%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Non-ELL","*",2459,2522,63,"56.4%","84.6%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Non-ELL","*",2528,2570,42,"65.4%","80.2%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Non-ELL",53,2578,2614,36,"54.7%","78.0%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Non-ELL","*",2559,2587,28,"51.1%","69.6%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Non-ELL","*",2587,2632,45,"67.8%","82.3%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Non-ELL",51,2450,2499,49,"35.3%","75.0%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Non-ELL",60,2521,2546,25,"40.0%","65.6%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Non-ELL","*",2556,2578,22,"37.3%","57.2%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"Non-ELL","*",2472,2505,33,"32.1%","59.1%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"Non-ELL",85,2514,2558,44,"55.3%","79.3%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"Non-ELL",98,2532,2566,34,"48.0%","68.1%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"Non-ELL",39,2477,2529,53,"51.3%","80.6%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"Non-ELL",35,2506,2573,67,"80.0%","99.5%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"Non-ELL",46,2537,2562,25,"54.3%","68.4%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"Non-ELL",61,2491,2520,29,"37.7%","62.6%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"Non-ELL",46,2505,2570,65,"65.2%","86.6%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"Non-ELL",62,2547,2582,35,"51.6%","65.9%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"Non-ELL",110,2512,2556,44,"57.3%","76.2%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"Non-ELL",120,2538,2569,31,"48.3%","68.2%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"Non-ELL",94,2553,2580,27,"52.1%","68.8%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"Non-ELL",111,2436,2483,46,"34.2%","71.5%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"Non-ELL",98,2512,2552,40,"50.0%","76.3%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"Non-ELL","*",2473,2522,49,"50.9%","78.7%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"Non-ELL","*",2533,2559,26,"37.3%","58.2%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"Non-ELL","*",2493,2551,58,"50.8%","88.3%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",5,"Non-ELL",55,2541,2567,26,"40.0%","59.2%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"Non-ELL","*",2474,2531,57,"53.4%","83.5%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"Non-ELL","*",2523,2571,48,"68.5%","86.9%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",4,"Non-ELL",49,2480,2545,64,"69.4%","94.7%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",5,"Non-ELL",73,2518,2551,34,"45.2%","66.1%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"Non-ELL","*",2544,2579,34,"47.4%","67.1%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"Non-ELL","*",2568,2613,45,"65.9%","84.2%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"Non-ELL","*",2602,2637,34,"61.3%","76.2%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"Non-ELL","*",2473,2517,45,"38.1%","69.8%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"Non-ELL","*",2519,2543,25,"36.1%","56.7%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",4,"Non-ELL",91,2459,2507,48,"45.1%","77.7%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",5,"Non-ELL",117,2500,2524,24,"35.9%","59.5%"
"=""1310011""","Southington School District","=""1310511""","EASE",7,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"Non-ELL","*",2448,2498,50,"46.2%","76.9%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",5,"Non-ELL","*",2516,2542,26,"38.0%","59.3%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"Non-ELL","*",2474,2518,43,"41.4%","72.8%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",5,"Non-ELL",66,2502,2534,32,"40.9%","64.8%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",6,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",6,"Non-ELL","*",2527,2543,17,"30.9%","51.2%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",7,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",7,"Non-ELL","*",2546,2566,21,"39.6%","57.4%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",8,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",8,"Non-ELL","*",2577,2606,30,"50.5%","67.0%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School",6,"Non-ELL",220,2540,2546,6,"24.5%","41.5%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School",7,"Non-ELL",242,2545,2572,27,"41.7%","64.1%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School",8,"Non-ELL",242,2555,2576,21,"43.0%","62.3%"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School",4,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School",5,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School",4,"Non-ELL",44,2488,2490,1,"18.2%","31.8%"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School",5,"Non-ELL",46,2494,2532,38,"54.3%","77.1%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",4,"Non-ELL","*",2456,2486,30,"31.7%","52.9%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",5,"Non-ELL","*",2485,2515,30,"37.8%","62.1%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School",4,"Non-ELL","*",2470,2515,45,"43.3%","71.0%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School",5,"Non-ELL",51,2519,2530,11,"15.7%","43.4%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",4,"Non-ELL","*",2469,2504,35,"24.1%","63.0%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",5,"Non-ELL","*",2482,2516,35,"47.5%","70.1%"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)",6,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)",7,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)",8,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School",4,"Non-ELL",50,2465,2529,64,"58.0%","88.6%"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School",5,"Non-ELL","*",2510,2543,33,"50.8%","70.0%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",4,"Non-ELL",26,2410,2448,38,"23.1%","56.8%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",5,"Non-ELL",27,2458,2491,33,"37.0%","69.6%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",6,"Non-ELL",35,2501,2538,36,"45.7%","66.0%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",7,"ELL","*","*","*","*","*","*"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",7,"Non-ELL","*",2492,2517,24,"34.3%","57.1%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",8,"Non-ELL",41,2551,2568,18,"36.6%","53.0%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School",4,"Non-ELL",127,2450,2491,41,"28.3%","67.2%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School",5,"Non-ELL","*",2488,2520,32,"44.1%","70.0%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",6,"Non-ELL",91,2519,2533,14,"29.7%","49.3%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",7,"Non-ELL",106,2541,2577,36,"50.9%","74.0%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",8,"Non-ELL",106,2560,2584,24,"44.3%","60.9%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",6,"ELL",16,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",6,"Non-ELL",123,2481,2491,10,"26.8%","46.2%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",7,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",7,"Non-ELL",157,2525,2551,26,"40.1%","62.4%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",8,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",8,"Non-ELL",161,2540,2542,3,"35.4%","47.8%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",4,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",4,"Non-ELL",66,2429,2472,44,"40.9%","71.4%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",5,"ELL",8,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",5,"Non-ELL",75,2470,2501,31,"42.7%","68.5%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",6,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",6,"Non-ELL",134,2509,2535,26,"43.3%","62.3%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",7,"ELL",18,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",7,"Non-ELL",129,2524,2545,20,"43.4%","60.5%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",8,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",8,"Non-ELL",156,2543,2549,7,"35.9%","50.2%"
"=""1350011""","Stamford School District","=""1352211""","Hart School",4,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352211""","Hart School",4,"Non-ELL",87,2455,2509,53,"48.3%","75.3%"
"=""1350011""","Stamford School District","=""1352211""","Hart School",5,"ELL",16,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352211""","Hart School",5,"Non-ELL",70,2509,2540,31,"45.7%","69.1%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",4,"ELL",17,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",4,"Non-ELL",94,2411,2459,48,"37.2%","68.5%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",5,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",5,"Non-ELL",58,2473,2495,23,"36.2%","58.0%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",4,"ELL",8,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",4,"Non-ELL",54,2443,2494,51,"38.9%","78.8%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",5,"ELL",8,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",5,"Non-ELL",47,2477,2508,32,"48.9%","72.8%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",4,"ELL",20,2356,2398,42,"25.0%","59.0%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",4,"Non-ELL",93,2432,2469,37,"32.3%","63.2%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",5,"ELL",15,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",5,"Non-ELL",59,2472,2502,30,"35.6%","62.9%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",4,"ELL",21,2341,2385,45,"28.6%","61.1%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",4,"Non-ELL",80,2440,2479,39,"31.3%","65.8%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",5,"ELL",24,2393,2421,28,"37.5%","57.8%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",5,"Non-ELL",75,2490,2518,28,"36.0%","60.3%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",5,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",5,"Non-ELL",40,2484,2507,23,"30.0%","57.5%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",6,"ELL",24,2418,2395,-23,"4.2%","18.5%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",6,"Non-ELL",209,2505,2504,-1,"18.2%","32.5%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",7,"ELL",33,2372,2401,29,"36.4%","55.0%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",7,"Non-ELL",179,2494,2529,36,"49.2%","68.9%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",8,"ELL",31,2380,2413,33,"38.7%","59.9%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",8,"Non-ELL",213,2531,2557,26,"47.4%","62.8%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",4,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",4,"Non-ELL",79,2462,2520,58,"55.7%","84.2%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",5,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",5,"Non-ELL",79,2492,2546,54,"67.1%","85.9%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",6,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",6,"Non-ELL",71,2549,2589,41,"60.6%","79.3%"
