"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School",5,"Non-ELL","*",2514,2548,34,"43.5%","65.2%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",6,"ELL","*","*","*","*","*","*"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",6,"Non-ELL","*",2534,2556,22,"37.9%","56.9%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",7,"Non-ELL",110,2537,2548,11,"22.7%","43.5%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School",8,"Non-ELL",101,2562,2581,18,"33.7%","52.6%"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School",4,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School",4,"Non-ELL","*",2484,2543,59,"62.9%","82.3%"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School",5,"Non-ELL",64,2536,2572,37,"46.9%","66.1%"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",4,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",4,"Non-ELL","*",2495,2553,57,"60.0%","82.1%"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",5,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School",5,"Non-ELL","*",2527,2572,45,"49.3%","71.1%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",6,"Non-ELL",126,2534,2578,44,"58.7%","76.0%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",7,"Non-ELL",148,2573,2620,47,"53.4%","75.0%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School",8,"Non-ELL",150,2590,2625,34,"55.3%","71.9%"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School",4,"Non-ELL",53,2468,2502,34,"45.3%","66.1%"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School",5,"Non-ELL",69,2519,2557,37,"42.0%","66.4%"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School",4,"Non-ELL",63,2470,2519,49,"42.9%","75.8%"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School",5,"Non-ELL",62,2536,2594,58,"61.3%","84.7%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",6,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",6,"Non-ELL","*",2538,2577,39,"50.0%","70.1%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",7,"Non-ELL",153,2590,2613,23,"44.4%","60.6%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School",8,"Non-ELL",184,2609,2632,23,"48.4%","63.5%"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School",4,"Non-ELL",63,2463,2513,50,"52.4%","72.5%"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School",5,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School",5,"Non-ELL","*",2477,2540,63,"52.7%","76.5%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",6,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",6,"Non-ELL","*",2539,2561,22,"36.6%","55.3%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",7,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",7,"Non-ELL","*",2528,2566,38,"42.9%","63.8%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School",8,"Non-ELL",160,2549,2577,28,"39.4%","59.5%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",4,"Non-ELL",88,2461,2516,55,"47.7%","76.7%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",5,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",5,"Non-ELL","*",2473,2533,59,"49.5%","76.9%"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School",4,"Non-ELL",47,2472,2539,68,"61.7%","85.4%"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School",4,"Non-ELL",64,2456,2533,76,"67.2%","84.5%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",5,"Non-ELL",176,2495,2533,38,"44.3%","64.2%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",6,"ELL","*","*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",6,"Non-ELL","*",2555,2598,43,"59.7%","78.3%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",7,"Non-ELL",206,2567,2600,33,"47.6%","66.0%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",8,"Non-ELL",181,2600,2620,20,"48.1%","62.7%"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School",4,"Non-ELL",49,2476,2526,50,"49.0%","70.8%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",4,"Non-ELL",34,2500,2573,73,"85.3%","97.0%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",5,"Non-ELL",38,2514,2581,67,"50.0%","85.0%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",6,"Non-ELL",109,2572,2580,8,"37.6%","52.8%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Non-ELL",100,2574,2596,22,"41.0%","57.6%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Non-ELL",122,2604,2634,30,"51.6%","70.7%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Non-ELL",45,2496,2582,87,"80.0%","98.8%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"ELL","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Non-ELL","*",2582,2605,23,"58.2%","69.8%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",4,"Non-ELL",27,2471,2554,84,"74.1%","91.2%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",5,"Non-ELL",60,2543,2596,53,"75.0%","91.7%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",4,"Non-ELL",54,2513,2546,33,"59.3%","71.3%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",5,"Non-ELL",89,2526,2594,67,"70.8%","87.4%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",6,"Non-ELL",229,2580,2589,8,"40.6%","56.6%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Non-ELL","*",2589,2633,44,"58.9%","74.1%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Non-ELL",225,2622,2632,10,"42.7%","56.1%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"Non-ELL","*",2494,2546,53,"50.9%","75.8%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",5,"Non-ELL",58,2543,2586,44,"46.6%","66.7%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",4,"Non-ELL",52,2503,2567,64,"71.2%","90.9%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",5,"Non-ELL",62,2536,2601,65,"69.4%","90.8%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Non-ELL","*",2504,2558,54,"65.5%","87.9%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Non-ELL","*",2532,2604,71,"77.8%","93.9%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Non-ELL",138,2586,2589,4,"39.1%","50.6%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"Non-ELL","*",2582,2593,11,"34.0%","50.9%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",8,"Non-ELL",159,2614,2632,18,"41.5%","60.3%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Non-ELL",56,2484,2539,54,"55.4%","71.7%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Non-ELL",51,2510,2582,71,"64.7%","85.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Non-ELL","*",2487,2550,62,"52.8%","81.7%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Non-ELL","*",2543,2564,21,"45.8%","59.7%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Non-ELL","*",2574,2586,12,"31.9%","47.1%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Non-ELL","*",2580,2598,18,"38.5%","55.9%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Non-ELL","*",2481,2528,47,"47.6%","73.0%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Non-ELL","*",2516,2565,49,"48.5%","71.6%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Non-ELL","*",2474,2522,48,"56.3%","76.3%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Non-ELL","*",2531,2581,50,"60.3%","81.9%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Non-ELL",37,2485,2557,72,"67.6%","90.3%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Non-ELL",54,2523,2574,51,"59.3%","81.2%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Non-ELL",31,2549,2584,35,"54.8%","74.6%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Non-ELL",39,2594,2625,32,"48.7%","66.1%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Non-ELL",34,2608,2647,40,"61.8%","80.3%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Non-ELL",21,2519,2557,38,"57.1%","70.2%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Non-ELL",39,2580,2580,0,"25.6%","43.1%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Non-ELL",27,2645,2673,28,"59.3%","72.7%"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Non-ELL",18,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Non-ELL",13,"*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Non-ELL",13,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Non-ELL","*",2442,2487,45,"38.0%","62.5%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Non-ELL","*",2476,2519,43,"46.2%","66.7%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Non-ELL","*",2414,2493,80,"60.6%","80.1%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Non-ELL","*",2469,2521,52,"51.1%","69.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Non-ELL","*",2507,2532,25,"36.1%","55.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Non-ELL","*",2542,2563,21,"30.1%","51.1%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Non-ELL","*",2556,2567,11,"28.2%","42.8%"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Non-ELL",13,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Non-ELL",16,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Non-ELL",9,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification",4,"Non-ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Non-ELL","*",2457,2524,67,"56.4%","78.8%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Non-ELL","*",2443,2525,82,"67.4%","91.6%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Non-ELL","*",2564,2584,20,"36.6%","54.2%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Non-ELL","*",2589,2613,24,"46.4%","62.0%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Non-ELL","*",2440,2522,82,"71.4%","90.5%"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Non-ELL","*",2479,2525,46,"53.0%","73.8%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"ELL",14,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Non-ELL",327,2513,2556,43,"50.5%","70.6%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Non-ELL","*",2537,2586,49,"61.6%","79.9%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Non-ELL","*",2432,2502,70,"60.5%","84.1%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"ELL","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Non-ELL","*",2420,2476,56,"40.0%","70.9%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Non-ELL",21,2486,2546,59,"52.4%","81.2%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Non-ELL",21,2529,2572,44,"57.1%","69.3%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Non-ELL",13,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Non-ELL",18,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Non-ELL","*",2448,2466,18,"13.6%","38.4%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Non-ELL","*",2508,2550,43,"42.9%","71.5%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Non-ELL",20,2503,2559,57,"60.0%","77.5%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Non-ELL",21,2542,2576,34,"42.9%","58.1%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Non-ELL",21,2557,2584,27,"42.9%","60.1%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Non-ELL","*",2473,2557,84,"78.0%","95.1%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Non-ELL","*",2562,2598,36,"48.1%","74.3%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Non-ELL",53,2585,2622,38,"60.4%","77.5%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Non-ELL",322,2588,2617,30,"49.7%","66.2%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Non-ELL","*",2600,2642,42,"60.8%","77.6%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Non-ELL",51,2468,2515,47,"52.9%","72.6%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Non-ELL",60,2528,2564,36,"41.7%","65.7%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Non-ELL",61,2566,2597,31,"54.1%","70.1%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"Non-ELL","*",2491,2535,44,"54.8%","73.6%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"Non-ELL",85,2532,2575,43,"52.9%","72.9%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"Non-ELL",98,2552,2594,42,"61.2%","80.1%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"Non-ELL",40,2498,2547,49,"57.5%","77.2%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"Non-ELL",35,2557,2601,44,"62.9%","81.6%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"Non-ELL",46,2551,2584,33,"54.3%","67.8%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"Non-ELL",61,2494,2555,61,"63.9%","84.9%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"Non-ELL",47,2524,2572,48,"61.7%","76.1%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"Non-ELL",62,2577,2615,38,"56.5%","76.9%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"Non-ELL",110,2536,2576,39,"55.5%","71.5%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"Non-ELL",120,2558,2599,41,"53.3%","73.1%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"Non-ELL",94,2582,2594,12,"35.1%","53.2%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"Non-ELL",112,2446,2501,55,"47.3%","71.8%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"Non-ELL",98,2521,2553,32,"39.8%","60.5%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"Non-ELL","*",2453,2516,63,"54.5%","79.4%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"Non-ELL","*",2523,2556,32,"42.4%","64.0%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"Non-ELL","*",2482,2547,65,"65.2%","88.2%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",5,"Non-ELL",55,2540,2573,33,"49.1%","68.8%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"Non-ELL","*",2467,2528,60,"50.0%","82.5%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"Non-ELL","*",2516,2581,66,"72.6%","87.9%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",4,"Non-ELL",49,2490,2555,65,"73.5%","90.6%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",5,"Non-ELL",73,2513,2560,47,"46.6%","72.7%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"Non-ELL","*",2552,2581,29,"49.7%","64.8%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"Non-ELL","*",2582,2608,26,"45.2%","61.2%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"Non-ELL","*",2602,2619,17,"41.2%","56.7%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"Non-ELL","*",2474,2540,66,"66.7%","87.8%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"Non-ELL","*",2524,2562,38,"52.8%","68.4%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",4,"Non-ELL",92,2450,2474,24,"22.8%","44.5%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",5,"Non-ELL",117,2505,2548,43,"48.7%","69.3%"
"=""1310011""","Southington School District","=""1310511""","EASE",7,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"Non-ELL","*",2443,2494,50,"44.2%","64.9%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",5,"Non-ELL",50,2501,2554,53,"50.0%","70.6%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"Non-ELL","*",2469,2513,44,"44.8%","68.9%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",5,"Non-ELL",66,2501,2529,29,"27.3%","52.8%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",6,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",6,"Non-ELL","*",2542,2567,25,"41.0%","58.8%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",7,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",7,"Non-ELL","*",2559,2577,18,"34.1%","53.8%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",8,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School",8,"Non-ELL","*",2587,2608,20,"40.2%","60.2%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School",6,"Non-ELL",221,2536,2560,24,"36.7%","56.7%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School",7,"Non-ELL",242,2569,2591,22,"40.9%","56.4%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School",8,"Non-ELL",243,2565,2590,24,"39.9%","59.7%"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School",4,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School",5,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School",4,"Non-ELL",44,2484,2504,21,"36.4%","53.5%"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School",5,"Non-ELL",46,2509,2557,48,"41.3%","74.3%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",4,"Non-ELL","*",2434,2484,50,"46.3%","65.0%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School",5,"Non-ELL","*",2471,2516,45,"45.9%","60.7%"
