"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School","Not Eligible For Lunch",98,"49.0%","77.8%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School","Eligible For Lunch",6,"*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School","Not Eligible For Lunch",131,"62.6%","86.6%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","Eligible For Lunch",22,"45.5%","68.3%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","Not Eligible For Lunch",100,"57.0%","79.6%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","Eligible For Lunch",120,"42.5%","61.8%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","Not Eligible For Lunch",798,"60.4%","77.7%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","Eligible For Lunch",15,"*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","Not Eligible For Lunch",68,"36.8%","63.3%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","Eligible For Lunch",44,"27.3%","58.7%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","Not Eligible For Lunch",164,"43.3%","69.8%"
"=""1310011""","Southington School District","=""1310511""","EASE","Not Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","Eligible For Lunch",25,"32.0%","62.6%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","Not Eligible For Lunch",79,"44.3%","70.4%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","Eligible For Lunch",32,"46.9%","71.5%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","Not Eligible For Lunch",93,"38.7%","67.8%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","Eligible For Lunch",104,"37.5%","56.5%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","Not Eligible For Lunch",699,"41.5%","59.4%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","Eligible For Lunch",110,"33.6%","51.8%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","Not Eligible For Lunch",594,"37.4%","57.3%"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","Not Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","Eligible For Lunch",7,"*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","Not Eligible For Lunch",83,"37.3%","53.4%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","Eligible For Lunch",18,"*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","Not Eligible For Lunch",62,"38.7%","60.6%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","Eligible For Lunch",22,"22.7%","42.4%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","Not Eligible For Lunch",90,"32.2%","61.8%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","Eligible For Lunch",19,"*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","Not Eligible For Lunch",118,"39.0%","67.5%"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","Not Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","Eligible For Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","Not Eligible For Lunch","*","54.2%","79.1%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","Eligible For Lunch",83,"31.3%","59.4%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","Not Eligible For Lunch",82,"40.2%","60.1%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School","Eligible For Lunch",78,"19.2%","64.1%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School","Not Eligible For Lunch",152,"44.1%","71.0%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School","Eligible For Lunch",116,"32.8%","52.2%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School","Not Eligible For Lunch",187,"48.1%","68.1%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School","Eligible For Lunch",280,"30.0%","45.5%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School","Not Eligible For Lunch",199,"39.2%","58.8%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School","Eligible For Lunch",91,"36.3%","66.1%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School","Not Eligible For Lunch",67,"50.7%","75.2%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School","Eligible For Lunch",231,"35.5%","51.3%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School","Not Eligible For Lunch",226,"46.0%","62.6%"
"=""1350011""","Stamford School District","=""1352211""","Hart School","Eligible For Lunch",85,"27.1%","57.6%"
"=""1350011""","Stamford School District","=""1352211""","Hart School","Not Eligible For Lunch",98,"60.2%","80.3%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School","Eligible For Lunch",105,"29.5%","61.1%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School","Not Eligible For Lunch",75,"42.7%","68.5%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School","Eligible For Lunch",83,"41.0%","74.9%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School","Not Eligible For Lunch",34,"55.9%","78.9%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School","Eligible For Lunch",104,"29.8%","60.7%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School","Not Eligible For Lunch",83,"37.3%","65.8%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School","Eligible For Lunch",111,"23.4%","52.4%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School","Not Eligible For Lunch",89,"46.1%","74.6%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School","Eligible For Lunch",423,"31.4%","47.8%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School","Not Eligible For Lunch",313,"42.5%","61.0%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School","Eligible For Lunch",176,"33.0%","57.9%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School","Not Eligible For Lunch",247,"64.4%","82.7%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School","Eligible For Lunch",108,"20.4%","50.4%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School","Not Eligible For Lunch",65,"33.8%","59.8%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School","Eligible For Lunch",356,"33.1%","53.6%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School","Not Eligible For Lunch",328,"41.2%","59.7%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School","Eligible For Lunch",130,"46.9%","70.3%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School","Not Eligible For Lunch",65,"53.8%","79.3%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School","Eligible For Lunch",117,"42.7%","71.3%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School","Not Eligible For Lunch",82,"50.0%","78.3%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School","Eligible For Lunch",143,"37.8%","69.9%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School","Not Eligible For Lunch",43,"53.5%","78.0%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School","Eligible For Lunch",268,"31.3%","51.2%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School","Not Eligible For Lunch",249,"47.4%","64.3%"
"=""1350011""","Stamford School District","=""1351411""","Westover School","Eligible For Lunch",101,"41.6%","69.9%"
"=""1350011""","Stamford School District","=""1351411""","Westover School","Not Eligible For Lunch",89,"67.4%","88.0%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School","Eligible For Lunch",72,"41.7%","65.9%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School","Not Eligible For Lunch",154,"47.4%","66.8%"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School","Eligible For Lunch",12,"*","*"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School","Not Eligible For Lunch",66,"65.2%","88.8%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School","Eligible For Lunch",35,"45.7%","58.4%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School","Not Eligible For Lunch",326,"48.2%","66.8%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School","Eligible For Lunch",77,"39.0%","63.4%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School","Not Eligible For Lunch",167,"46.1%","66.5%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School","Eligible For Lunch",24,"29.2%","67.9%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School","Not Eligible For Lunch",47,"51.1%","84.5%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School","Eligible For Lunch",116,"36.2%","64.9%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School","Not Eligible For Lunch",87,"52.9%","79.5%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School","Eligible For Lunch",228,"24.1%","40.4%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School","Not Eligible For Lunch",285,"29.5%","45.0%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School","Eligible For Lunch",70,"57.1%","79.5%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School","Not Eligible For Lunch",153,"54.2%","76.2%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School","Eligible For Lunch",65,"29.2%","46.9%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School","Not Eligible For Lunch",25,"28.0%","59.1%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School","Eligible For Lunch",256,"26.2%","42.3%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School","Not Eligible For Lunch",269,"41.6%","56.9%"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6","Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6","Not Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School","Eligible For Lunch",48,"58.3%","75.6%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School","Not Eligible For Lunch",50,"66.0%","88.1%"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8","Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8","Not Eligible For Lunch","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School","Eligible For Lunch",88,"62.5%","86.4%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School","Not Eligible For Lunch",94,"61.7%","84.4%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School","Eligible For Lunch",141,"56.0%","81.9%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School","Not Eligible For Lunch",98,"63.3%","86.0%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House","Eligible For Lunch",91,"59.3%","84.2%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House","Not Eligible For Lunch",204,"66.7%","88.4%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School","Eligible For Lunch",63,"49.2%","70.7%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School","Not Eligible For Lunch",81,"43.2%","74.5%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School","Eligible For Lunch",34,"20.6%","47.6%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School","Not Eligible For Lunch",261,"33.7%","61.6%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School","Eligible For Lunch",54,"53.7%","74.7%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School","Not Eligible For Lunch",463,"47.5%","65.0%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy","Eligible For Lunch",89,"50.6%","71.5%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy","Not Eligible For Lunch",8,"*","*"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School","Eligible For Lunch",72,"33.3%","50.8%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School","Not Eligible For Lunch",84,"41.7%","57.8%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School","Eligible For Lunch",57,"35.1%","62.9%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School","Not Eligible For Lunch",153,"45.1%","70.6%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School","Eligible For Lunch",31,"35.5%","45.3%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School","Not Eligible For Lunch",132,"30.3%","49.6%"
"=""1410011""","Thompson School District","=""1410111""","Mary R. Fisher Elementary School","Eligible For Lunch",32,"18.8%","41.4%"
"=""1410011""","Thompson School District","=""1410111""","Mary R. Fisher Elementary School","Not Eligible For Lunch",39,"23.1%","50.9%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School","Eligible For Lunch",110,"29.1%","49.2%"
"=""1410011""","Thompson School District","=""1415111""","Thompson Middle School","Not Eligible For Lunch",187,"28.9%","49.8%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School","Eligible For Lunch",25,"24.0%","61.0%"
"=""1420011""","Tolland School District","=""1420211""","Tolland Intermediate School","Not Eligible For Lunch",333,"44.7%","70.4%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School","Eligible For Lunch",59,"47.5%","62.7%"
"=""1420011""","Tolland School District","=""1425111""","Tolland Middle School","Not Eligible For Lunch",586,"52.2%","71.2%"
"=""1430011""","Torrington School District","=""1430111""","East School","Eligible For Lunch",36,"47.2%","76.9%"
"=""1430011""","Torrington School District","=""1430111""","East School","Not Eligible For Lunch",55,"47.3%","76.9%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School","Eligible For Lunch",69,"27.5%","50.5%"
"=""1430011""","Torrington School District","=""1430211""","Forbes School","Not Eligible For Lunch",38,"23.7%","47.4%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School","Eligible For Lunch",46,"26.1%","58.3%"
"=""1430011""","Torrington School District","=""1430811""","Southwest School","Not Eligible For Lunch",34,"47.1%","77.4%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School","Eligible For Lunch",78,"37.2%","61.2%"
"=""1430011""","Torrington School District","=""1430911""","Torringford School","Not Eligible For Lunch",147,"32.7%","57.7%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School","Eligible For Lunch",439,"27.8%","45.2%"
"=""1430011""","Torrington School District","=""1435111""","Torrington Middle School","Not Eligible For Lunch",418,"32.1%","51.4%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School","Eligible For Lunch",94,"34.0%","58.3%"
"=""1430011""","Torrington School District","=""1431311""","Vogel-Wetmore School","Not Eligible For Lunch",20,"20.0%","46.3%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy","Eligible For Lunch","*","20.8%","35.5%"
"=""2780013""","Trailblazers Academy District","=""2785113""","Trailblazers Academy","Not Eligible For Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School","Eligible For Lunch",16,"*","*"
"=""1440011""","Trumbull School District","=""1440111""","Booth Hill School","Not Eligible For Lunch",148,"68.9%","92.5%"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School","Eligible For Lunch",12,"*","*"
"=""1440011""","Trumbull School District","=""1440811""","Daniels Farm School","Not Eligible For Lunch",143,"60.8%","81.8%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School","Eligible For Lunch",23,"30.4%","64.7%"
"=""1440011""","Trumbull School District","=""1441011""","Frenchtown Elementary School","Not Eligible For Lunch",176,"44.3%","70.5%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School","Eligible For Lunch",69,"65.2%","83.3%"
"=""1440011""","Trumbull School District","=""1445211""","Hillcrest Middle School","Not Eligible For Lunch",618,"80.7%","95.1%"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School","Eligible For Lunch",10,"*","*"
"=""1440011""","Trumbull School District","=""1440411""","Jane Ryan School","Not Eligible For Lunch",114,"63.2%","86.7%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School","Eligible For Lunch",58,"56.9%","80.4%"
"=""1440011""","Trumbull School District","=""1445111""","Madison Middle School","Not Eligible For Lunch",658,"76.4%","93.9%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School","Eligible For Lunch",26,"65.4%","94.4%"
"=""1440011""","Trumbull School District","=""1440311""","Middlebrook School","Not Eligible For Lunch",145,"65.5%","87.6%"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School","Eligible For Lunch","*","*","*"
"=""1440011""","Trumbull School District","=""1440911""","Tashua School","Not Eligible For Lunch","*","60.0%","81.7%"
"=""3470015""","Unified School District #2","=""3470315""","Riverview School","Eligible For Lunch","*","*","*"
"=""1450011""","Union School District","=""1450111""","Union Elementary School","Not Eligible For Lunch",39,"56.4%","73.9%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School","Eligible For Lunch",56,"66.1%","82.2%"
"=""1460011""","Vernon School District","=""1461411""","Center Road School","Not Eligible For Lunch",99,"58.6%","87.6%"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School","Eligible For Lunch",18,"*","*"
"=""1460011""","Vernon School District","=""1460111""","Lake Street School","Not Eligible For Lunch",49,"53.1%","84.5%"
"=""1460011""","Vernon School District","=""1460511""","Loveland Hill School","Eligible For Lunch",6,"*","*"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School","Eligible For Lunch",50,"66.0%","91.9%"
"=""1460011""","Vernon School District","=""1460211""","Maple Street School","Not Eligible For Lunch",15,"*","*"
"=""1460011""","Vernon School District","=""1460311""","Northeast School","Eligible For Lunch",45,"40.0%","74.4%"
"=""1460011""","Vernon School District","=""1460311""","Northeast School","Not Eligible For Lunch",31,"61.3%","87.3%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School","Eligible For Lunch",45,"37.8%","66.4%"
"=""1460011""","Vernon School District","=""1461011""","Skinner Road School","Not Eligible For Lunch",36,"58.3%","86.4%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School","Eligible For Lunch",286,"28.3%","48.2%"
"=""1460011""","Vernon School District","=""1465111""","Vernon Center Middle School","Not Eligible For Lunch",330,"39.1%","59.3%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School","Eligible For Lunch",32,"40.6%","71.6%"
"=""1470011""","Voluntown School District","=""1470111""","Voluntown Elementary School","Not Eligible For Lunch",110,"51.8%","75.6%"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy","Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489011""","A.R.T.S. Academy","Not Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Eligible For Lunch",150,"35.3%","52.5%"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Not Eligible For Lunch",533,"34.1%","55.1%"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Not Eligible For Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Eligible For Lunch",100,"33.0%","54.7%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Not Eligible For Lunch",560,"34.3%","53.2%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Eligible For Lunch",46,"34.8%","65.3%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Not Eligible For Lunch",117,"40.2%","71.3%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Eligible For Lunch",59,"37.3%","66.7%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Not Eligible For Lunch",162,"39.5%","64.8%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Eligible For Lunch",44,"38.6%","57.5%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Not Eligible For Lunch",161,"39.1%","68.6%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Eligible For Lunch",21,"66.7%","87.3%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Not Eligible For Lunch",193,"58.0%","84.1%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Eligible For Lunch",142,"28.2%","55.6%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Not Eligible For Lunch",46,"23.9%","48.3%"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Eligible For Lunch",83,"19.3%","44.7%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Not Eligible For Lunch",10,"*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Eligible For Lunch",115,"22.6%","47.6%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Not Eligible For Lunch",17,"*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Eligible For Lunch",172,"39.5%","60.7%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Not Eligible For Lunch",75,"41.3%","63.6%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Eligible For Lunch",120,"24.2%","56.5%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Not Eligible For Lunch",7,"*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Eligible For Lunch",172,"32.0%","54.6%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Not Eligible For Lunch",19,"*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School","Eligible For Lunch",36,"19.4%","32.5%"
"=""1510011""","Waterbury School District","=""1513911""","Excel III","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Eligible For Lunch",133,"42.9%","72.0%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Not Eligible For Lunch",16,"*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Eligible For Lunch",180,"28.3%","51.2%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Not Eligible For Lunch",48,"14.6%","34.7%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Eligible For Lunch",192,"29.7%","53.6%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Not Eligible For Lunch",32,"43.8%","63.8%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Eligible For Lunch",87,"41.4%","66.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Not Eligible For Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Eligible For Lunch",91,"31.9%","60.1%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Not Eligible For Lunch",72,"41.7%","64.6%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Eligible For Lunch",117,"21.4%","49.4%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Not Eligible For Lunch",17,"*","*"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Eligible For Lunch",873,"26.9%","42.7%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Not Eligible For Lunch",161,"31.1%","50.9%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Eligible For Lunch",734,"26.4%","44.3%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Not Eligible For Lunch",113,"32.7%","46.3%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Eligible For Lunch",167,"35.9%","59.8%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Not Eligible For Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Eligible For Lunch",67,"32.8%","53.3%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Not Eligible For Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Eligible For Lunch",104,"34.6%","58.5%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Not Eligible For Lunch",81,"53.1%","73.8%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Eligible For Lunch","*","23.8%","55.7%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Eligible For Lunch","*","37.0%","61.9%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Eligible For Lunch","*","35.1%","62.6%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Not Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Eligible For Lunch",183,"24.6%","40.8%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Not Eligible For Lunch",127,"37.0%","56.4%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Eligible For Lunch",60,"20.0%","46.2%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Not Eligible For Lunch",22,"22.7%","56.8%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Eligible For Lunch",756,"31.0%","48.1%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Not Eligible For Lunch",113,"36.3%","54.2%"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC","Eligible For Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Eligible For Lunch","*","29.8%","62.2%"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Not Eligible For Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Eligible For Lunch",133,"33.1%","48.7%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Not Eligible For Lunch",493,"48.5%","65.4%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Eligible For Lunch",19,"*","*"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Not Eligible For Lunch",79,"57.0%","85.5%"
