"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",4,"Eligible For Lunch",18,"*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",4,"Not Eligible For Lunch",70,2473,2529,56,"50.0%","79.9%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",5,"Eligible For Lunch",16,"*","*","*","*","*"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School",5,"Not Eligible For Lunch",86,2472,2531,59,"50.0%","77.5%"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School",4,"Not Eligible For Lunch","*",2469,2539,70,"59.5%","85.3%"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School",4,"Not Eligible For Lunch","*",2464,2537,73,"65.0%","82.8%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",5,"Eligible For Lunch",14,"*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",5,"Not Eligible For Lunch",162,2498,2537,39,"46.9%","66.2%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",6,"Eligible For Lunch",17,"*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",6,"Not Eligible For Lunch",143,2565,2607,43,"61.5%","79.3%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",7,"Eligible For Lunch",26,2560,2597,37,"50.0%","68.0%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",7,"Not Eligible For Lunch",180,2568,2601,33,"47.2%","65.7%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",8,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School",8,"Not Eligible For Lunch",169,2604,2623,18,"46.7%","61.1%"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School",4,"Not Eligible For Lunch","*",2478,2527,49,"48.9%","70.3%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",4,"Not Eligible For Lunch","*",2497,2571,73,"84.4%","96.5%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School",5,"Not Eligible For Lunch","*",2514,2583,69,"52.8%","86.8%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",6,"Not Eligible For Lunch","*",2576,2584,9,"38.5%","53.3%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",7,"Not Eligible For Lunch","*",2579,2602,23,"43.2%","59.4%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School",8,"Not Eligible For Lunch","*",2606,2636,30,"52.1%","71.3%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",4,"Not Eligible For Lunch","*",2500,2591,91,"85.7%","100.0%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School",5,"Not Eligible For Lunch","*",2583,2604,22,"57.4%","69.1%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",4,"Not Eligible For Lunch",27,2471,2554,84,"74.1%","91.2%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School",5,"Not Eligible For Lunch","*",2542,2596,54,"76.3%","92.8%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",4,"Not Eligible For Lunch","*",2515,2545,30,"56.9%","69.2%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School",5,"Not Eligible For Lunch",89,2526,2594,67,"70.8%","87.4%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",6,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",6,"Not Eligible For Lunch",223,2582,2591,9,"41.7%","57.6%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",7,"Not Eligible For Lunch",250,2590,2633,43,"58.4%","73.8%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School",8,"Not Eligible For Lunch","*",2622,2632,10,"42.3%","55.7%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",4,"Not Eligible For Lunch","*",2496,2547,50,"50.9%","74.5%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School",5,"Not Eligible For Lunch","*",2544,2588,44,"47.4%","67.4%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",4,"Not Eligible For Lunch",52,2503,2567,64,"71.2%","90.9%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School",5,"Not Eligible For Lunch","*",2542,2604,63,"68.3%","90.2%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",4,"Not Eligible For Lunch","*",2507,2560,53,"66.1%","87.6%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School",5,"Not Eligible For Lunch","*",2537,2611,74,"80.0%","96.2%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",6,"Not Eligible For Lunch","*",2585,2589,4,"38.8%","50.2%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",7,"Not Eligible For Lunch","*",2583,2594,11,"34.2%","51.3%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",8,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School",8,"Not Eligible For Lunch",153,2616,2633,17,"41.2%","59.9%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",4,"Not Eligible For Lunch","*",2487,2539,52,"53.7%","70.3%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School",5,"Not Eligible For Lunch","*",2512,2581,69,"64.0%","84.5%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",5,"Not Eligible For Lunch",31,2494,2561,67,"61.3%","86.4%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Eligible For Lunch",27,2513,2524,11,"33.3%","49.3%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",6,"Not Eligible For Lunch",144,2546,2569,23,"47.9%","61.9%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Eligible For Lunch",28,2501,2535,34,"35.7%","59.6%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",7,"Not Eligible For Lunch",165,2582,2590,9,"30.9%","45.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Eligible For Lunch",33,2549,2562,13,"24.2%","45.2%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School",8,"Not Eligible For Lunch",148,2586,2606,20,"42.6%","59.0%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",4,"Not Eligible For Lunch",54,2489,2534,45,"48.1%","72.2%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Eligible For Lunch",15,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School",5,"Not Eligible For Lunch",55,2518,2570,52,"50.9%","73.9%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",4,"Not Eligible For Lunch",94,2478,2526,48,"56.4%","76.7%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School",5,"Not Eligible For Lunch","*",2528,2579,51,"60.0%","81.8%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",4,"Not Eligible For Lunch","*",2491,2563,72,"68.8%","91.2%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",5,"Not Eligible For Lunch","*",2524,2578,55,"61.2%","83.3%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Not Eligible For Lunch","*",2565,2601,36,"55.6%","74.0%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Not Eligible For Lunch","*",2594,2628,34,"51.4%","69.4%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Not Eligible For Lunch","*",2607,2646,39,"60.6%","79.4%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Not Eligible For Lunch",21,2519,2557,38,"57.1%","70.2%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Not Eligible For Lunch",31,2586,2587,1,"25.8%","43.1%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Not Eligible For Lunch","*",2651,2679,28,"60.0%","72.8%"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Not Eligible For Lunch",56,2450,2498,48,"39.3%","66.0%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Eligible For Lunch",19,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Not Eligible For Lunch",60,2493,2537,44,"50.0%","70.7%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Eligible For Lunch",25,2358,2445,88,"56.0%","77.7%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Not Eligible For Lunch",43,2441,2518,77,"65.1%","82.9%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Eligible For Lunch",29,2437,2476,39,"34.5%","57.3%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Not Eligible For Lunch",62,2483,2541,58,"58.1%","75.6%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Eligible For Lunch",51,2490,2518,28,"39.2%","57.0%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Not Eligible For Lunch",120,2512,2537,25,"35.0%","55.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Eligible For Lunch",59,2514,2531,17,"30.5%","49.9%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Not Eligible For Lunch",129,2553,2576,24,"29.5%","52.0%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Eligible For Lunch",48,2523,2526,4,"14.6%","31.7%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Not Eligible For Lunch",135,2566,2580,13,"32.6%","46.8%"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Not Eligible For Lunch",7,"*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Not Eligible For Lunch",51,2459,2523,64,"54.9%","78.5%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Not Eligible For Lunch",72,2448,2530,83,"69.4%","93.5%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Eligible For Lunch",84,2523,2530,7,"23.8%","40.0%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Not Eligible For Lunch",295,2574,2597,23,"39.7%","57.8%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Eligible For Lunch",90,2557,2573,16,"35.6%","51.7%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Not Eligible For Lunch",342,2597,2623,26,"49.1%","64.6%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Eligible For Lunch",25,2411,2493,82,"64.0%","90.0%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Not Eligible For Lunch",49,2457,2536,80,"73.5%","90.7%"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Not Eligible For Lunch",59,2487,2532,46,"52.5%","74.8%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Eligible For Lunch",81,2459,2508,49,"48.1%","66.7%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Not Eligible For Lunch",260,2523,2565,42,"50.4%","71.6%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Eligible For Lunch",83,2496,2549,52,"53.0%","77.2%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Not Eligible For Lunch",267,2548,2596,49,"63.7%","80.7%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Eligible For Lunch",17,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Not Eligible For Lunch",28,2455,2528,73,"67.9%","91.7%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Not Eligible For Lunch","*",2420,2479,59,"40.0%","74.7%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Not Eligible For Lunch",18,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Eligible For Lunch",14,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Not Eligible For Lunch",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Eligible For Lunch",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Not Eligible For Lunch",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Eligible For Lunch",13,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Not Eligible For Lunch",7,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Eligible For Lunch",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Not Eligible For Lunch",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Not Eligible For Lunch",9,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Not Eligible For Lunch",36,2466,2553,87,"80.6%","96.2%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Not Eligible For Lunch",46,2565,2599,34,"47.8%","71.9%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Not Eligible For Lunch","*",2588,2628,40,"64.0%","81.2%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Eligible For Lunch",39,2531,2555,24,"35.9%","59.2%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Not Eligible For Lunch",283,2595,2626,31,"51.6%","67.2%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Eligible For Lunch",30,2547,2590,43,"56.7%","75.5%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Not Eligible For Lunch",316,2604,2645,41,"60.8%","77.4%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Eligible For Lunch",7,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Not Eligible For Lunch",44,2477,2523,46,"54.5%","74.2%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Not Eligible For Lunch","*",2530,2565,35,"43.1%","65.4%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Not Eligible For Lunch","*",2569,2602,33,"57.9%","73.6%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",4,"Not Eligible For Lunch",76,2502,2544,42,"56.6%","74.4%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",5,"Not Eligible For Lunch","*",2535,2579,44,"53.7%","74.0%"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280711""","Squadron Line School",6,"Not Eligible For Lunch",86,2559,2605,46,"64.0%","83.9%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",4,"Not Eligible For Lunch","*",2501,2551,50,"59.0%","78.1%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",5,"Not Eligible For Lunch","*",2564,2609,45,"66.7%","84.9%"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280311""","Tariffville School",6,"Not Eligible For Lunch",37,2562,2593,31,"56.8%","71.8%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"Not Eligible For Lunch",53,2503,2559,56,"62.3%","82.1%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"Not Eligible For Lunch","*",2528,2579,51,"63.6%","78.0%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"Not Eligible For Lunch","*",2583,2619,36,"55.2%","75.3%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"Not Eligible For Lunch",101,2543,2584,41,"58.4%","73.3%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"Not Eligible For Lunch",109,2562,2604,42,"56.0%","74.2%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"Not Eligible For Lunch",84,2591,2602,10,"34.5%","53.2%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"Not Eligible For Lunch",103,2452,2506,54,"47.6%","72.5%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"Not Eligible For Lunch",89,2525,2558,33,"41.6%","62.7%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"Not Eligible For Lunch",53,2458,2527,69,"62.3%","83.0%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"Eligible For Lunch",9,"*","*","*","*","*"
