"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0980011""","Norfolk School District",4,"Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Non-Special Education","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Special Education",18,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Non-Special Education",107,2463,2508,45,"41.1%","66.6%"
"=""0990011""","North Branford School District",5,"Special Education",21,2370,2406,36,"19.0%","47.6%"
"=""0990011""","North Branford School District",5,"Non-Special Education",119,2508,2555,47,"50.4%","69.1%"
"=""0990011""","North Branford School District",6,"Special Education",17,"*","*","*","*","*"
"=""0990011""","North Branford School District",6,"Non-Special Education",122,2543,2564,21,"45.1%","60.0%"
"=""0990011""","North Branford School District",7,"Special Education",24,2439,2476,37,"33.3%","58.2%"
"=""0990011""","North Branford School District",7,"Non-Special Education",124,2535,2580,45,"47.6%","67.8%"
"=""0990011""","North Branford School District",8,"Special Education",22,2408,2449,41,"31.8%","61.9%"
"=""0990011""","North Branford School District",8,"Non-Special Education",131,2563,2593,30,"46.6%","67.9%"
"=""1000011""","North Canaan School District",4,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Non-Special Education","*",2525,2561,37,"48.1%","72.4%"
"=""1000011""","North Canaan School District",7,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Non-Special Education","*",2548,2614,66,"77.3%","92.1%"
"=""1000011""","North Canaan School District",8,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Special Education",30,2344,2411,67,"46.7%","77.6%"
"=""1010011""","North Haven School District",4,"Non-Special Education",172,2473,2549,76,"69.2%","89.1%"
"=""1010011""","North Haven School District",5,"Special Education",27,2378,2428,50,"37.0%","65.6%"
"=""1010011""","North Haven School District",5,"Non-Special Education",191,2502,2563,61,"57.6%","83.6%"
"=""1010011""","North Haven School District",6,"Special Education",27,2429,2481,52,"51.9%","74.6%"
"=""1010011""","North Haven School District",6,"Non-Special Education",226,2520,2571,51,"58.0%","79.3%"
"=""1010011""","North Haven School District",7,"Special Education",16,"*","*","*","*","*"
"=""1010011""","North Haven School District",7,"Non-Special Education",196,2520,2599,79,"76.0%","92.3%"
"=""1010011""","North Haven School District",8,"Special Education",21,2449,2522,73,"61.9%","89.9%"
"=""1010011""","North Haven School District",8,"Non-Special Education",222,2529,2629,100,"84.2%","98.5%"
"=""1020011""","North Stonington School District",4,"Non-Special Education",44,2500,2544,44,"52.3%","74.0%"
"=""1020011""","North Stonington School District",5,"Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Non-Special Education","*",2547,2607,60,"72.7%","90.2%"
"=""1020011""","North Stonington School District",6,"Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Non-Special Education","*",2549,2541,-8,"21.8%","35.9%"
"=""1020011""","North Stonington School District",7,"Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Non-Special Education","*",2535,2585,51,"63.2%","76.9%"
"=""1020011""","North Stonington School District",8,"Special Education",7,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Non-Special Education",42,2604,2617,13,"33.3%","51.3%"
"=""1030011""","Norwalk School District",4,"Special Education",94,2326,2377,51,"36.2%","60.0%"
"=""1030011""","Norwalk School District",4,"Non-Special Education",719,2433,2485,52,"42.7%","67.8%"
"=""1030011""","Norwalk School District",5,"Special Education",106,2384,2415,31,"17.0%","47.3%"
"=""1030011""","Norwalk School District",5,"Non-Special Education",646,2487,2521,34,"34.8%","59.3%"
"=""1030011""","Norwalk School District",6,"Special Education",98,2406,2421,15,"22.4%","41.4%"
"=""1030011""","Norwalk School District",6,"Non-Special Education",690,2514,2528,14,"29.6%","48.7%"
"=""1030011""","Norwalk School District",7,"Special Education",110,2424,2463,40,"30.9%","55.9%"
"=""1030011""","Norwalk School District",7,"Non-Special Education",665,2532,2565,33,"42.1%","61.6%"
"=""1030011""","Norwalk School District",8,"Special Education",95,2436,2451,15,"18.9%","41.6%"
"=""1030011""","Norwalk School District",8,"Non-Special Education",626,2543,2564,21,"36.6%","54.7%"
"=""1040011""","Norwich School District",4,"Special Education",46,2292,2344,52,"30.4%","59.1%"
"=""1040011""","Norwich School District",4,"Non-Special Education",277,2384,2447,62,"44.8%","69.7%"
"=""1040011""","Norwich School District",5,"Special Education",48,2324,2380,57,"33.3%","59.1%"
"=""1040011""","Norwich School District",5,"Non-Special Education",275,2437,2493,56,"45.5%","69.0%"
"=""1040011""","Norwich School District",6,"Special Education",55,2373,2389,16,"14.5%","39.5%"
"=""1040011""","Norwich School District",6,"Non-Special Education",253,2475,2504,29,"35.2%","56.5%"
"=""1040011""","Norwich School District",7,"Special Education",46,2368,2413,45,"39.1%","61.0%"
"=""1040011""","Norwich School District",7,"Non-Special Education",285,2490,2522,32,"36.8%","59.6%"
"=""1040011""","Norwich School District",8,"Special Education",52,2420,2450,31,"30.8%","58.9%"
"=""1040011""","Norwich School District",8,"Non-Special Education",292,2512,2536,24,"34.9%","52.1%"
"=""2630013""","Odyssey Community School District",4,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Non-Special Education","*",2436,2488,52,"48.6%","71.6%"
"=""2630013""","Odyssey Community School District",5,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Non-Special Education","*",2480,2512,32,"30.3%","56.3%"
"=""2630013""","Odyssey Community School District",6,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Non-Special Education","*",2500,2549,48,"51.6%","74.2%"
"=""2630013""","Odyssey Community School District",7,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Non-Special Education","*",2530,2581,51,"48.1%","74.0%"
"=""2630013""","Odyssey Community School District",8,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Non-Special Education","*",2587,2590,2,"15.2%","38.7%"
"=""1060011""","Old Saybrook School District",4,"Special Education",10,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"Non-Special Education",89,2469,2515,46,"39.3%","69.2%"
"=""1060011""","Old Saybrook School District",5,"Special Education",9,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Non-Special Education",74,2527,2562,35,"41.9%","60.4%"
"=""1060011""","Old Saybrook School District",6,"Special Education",11,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Non-Special Education",87,2543,2570,27,"46.0%","64.1%"
"=""1060011""","Old Saybrook School District",7,"Special Education",17,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"Non-Special Education",87,2592,2610,18,"40.2%","57.5%"
"=""1060011""","Old Saybrook School District",8,"Special Education",15,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"Non-Special Education",102,2597,2636,39,"59.8%","76.8%"
"=""1070011""","Orange School District",4,"Special Education",10,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"Non-Special Education",148,2469,2534,65,"60.1%","84.8%"
"=""1070011""","Orange School District",5,"Special Education",12,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"Non-Special Education",147,2530,2576,46,"51.7%","73.4%"
"=""1070011""","Orange School District",6,"Special Education",12,"*","*","*","*","*"
"=""1070011""","Orange School District",6,"Non-Special Education",180,2577,2611,33,"55.0%","69.2%"
"=""1080011""","Oxford School District",4,"Special Education",18,"*","*","*","*","*"
"=""1080011""","Oxford School District",4,"Non-Special Education",129,2482,2516,35,"43.4%","63.3%"
"=""1080011""","Oxford School District",5,"Special Education",23,2438,2474,36,"17.4%","55.8%"
"=""1080011""","Oxford School District",5,"Non-Special Education",143,2520,2562,42,"46.9%","66.6%"
"=""1080011""","Oxford School District",6,"Special Education",17,"*","*","*","*","*"
"=""1080011""","Oxford School District",6,"Non-Special Education",130,2562,2558,-4,"22.3%","35.3%"
"=""1080011""","Oxford School District",7,"Special Education",15,"*","*","*","*","*"
"=""1080011""","Oxford School District",7,"Non-Special Education",142,2565,2597,32,"52.1%","67.6%"
"=""1080011""","Oxford School District",8,"Special Education",17,"*","*","*","*","*"
"=""1080011""","Oxford School District",8,"Non-Special Education",142,2581,2602,22,"41.5%","57.4%"
"=""2830013""","Park City Prep Charter School District",5,"Special Education","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",5,"Non-Special Education","*",2407,2473,66,"49.4%","74.8%"
"=""2830013""","Park City Prep Charter School District",6,"Special Education",11,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"Non-Special Education",77,2432,2477,45,"40.3%","63.8%"
"=""2830013""","Park City Prep Charter School District",7,"Special Education","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"Non-Special Education","*",2485,2555,70,"60.5%","82.4%"
"=""2830013""","Park City Prep Charter School District",8,"Special Education","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",8,"Non-Special Education","*",2540,2587,48,"46.1%","70.6%"
"=""1090011""","Plainfield School District",4,"Special Education",23,2335,2375,40,"39.1%","60.8%"
"=""1090011""","Plainfield School District",4,"Non-Special Education",135,2454,2500,46,"38.5%","64.9%"
"=""1090011""","Plainfield School District",5,"Special Education",21,2371,2431,60,"52.4%","67.2%"
"=""1090011""","Plainfield School District",5,"Non-Special Education",129,2480,2516,36,"33.3%","58.9%"
"=""1090011""","Plainfield School District",6,"Special Education",14,"*","*","*","*","*"
"=""1090011""","Plainfield School District",6,"Non-Special Education",136,2505,2575,69,"64.7%","88.8%"
"=""1090011""","Plainfield School District",7,"Special Education",21,2390,2448,59,"42.9%","66.7%"
"=""1090011""","Plainfield School District",7,"Non-Special Education",150,2524,2569,45,"51.3%","70.9%"
"=""1090011""","Plainfield School District",8,"Special Education",15,"*","*","*","*","*"
"=""1090011""","Plainfield School District",8,"Non-Special Education",158,2542,2586,43,"50.6%","71.4%"
"=""1100011""","Plainville School District",4,"Special Education",28,2371,2420,49,"32.1%","60.5%"
"=""1100011""","Plainville School District",4,"Non-Special Education",139,2455,2499,44,"40.3%","66.3%"
"=""1100011""","Plainville School District",5,"Special Education",20,2386,2442,56,"35.0%","67.6%"
"=""1100011""","Plainville School District",5,"Non-Special Education",141,2482,2529,47,"38.3%","65.3%"
"=""1100011""","Plainville School District",6,"Special Education",22,2429,2450,21,"31.8%","48.4%"
"=""1100011""","Plainville School District",6,"Non-Special Education",165,2529,2556,27,"40.6%","61.7%"
"=""1100011""","Plainville School District",7,"Special Education",24,2396,2442,46,"37.5%","56.2%"
"=""1100011""","Plainville School District",7,"Non-Special Education",153,2537,2583,46,"53.6%","72.8%"
"=""1100011""","Plainville School District",8,"Special Education",16,"*","*","*","*","*"
"=""1100011""","Plainville School District",8,"Non-Special Education",148,2549,2586,37,"48.0%","69.7%"
"=""1110011""","Plymouth School District",4,"Special Education",22,2352,2390,38,"31.8%","53.3%"
"=""1110011""","Plymouth School District",4,"Non-Special Education",98,2457,2503,46,"46.9%","67.7%"
"=""1110011""","Plymouth School District",5,"Special Education",15,"*","*","*","*","*"
"=""1110011""","Plymouth School District",5,"Non-Special Education",86,2512,2573,61,"64.0%","85.9%"
"=""1110011""","Plymouth School District",6,"Special Education",13,"*","*","*","*","*"
"=""1110011""","Plymouth School District",6,"Non-Special Education",95,2525,2531,6,"26.3%","43.1%"
"=""1110011""","Plymouth School District",7,"Special Education",10,"*","*","*","*","*"
"=""1110011""","Plymouth School District",7,"Non-Special Education",99,2519,2554,35,"44.4%","63.1%"
"=""1110011""","Plymouth School District",8,"Special Education",14,"*","*","*","*","*"
"=""1110011""","Plymouth School District",8,"Non-Special Education",84,2529,2568,39,"42.9%","63.4%"
"=""1120011""","Pomfret School District",4,"Special Education","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",4,"Non-Special Education","*",2474,2525,51,"46.7%","76.0%"
"=""1120011""","Pomfret School District",5,"Special Education","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Non-Special Education","*",2512,2560,48,"50.0%","73.7%"
"=""1120011""","Pomfret School District",6,"Special Education",6,"*","*","*","*","*"
"=""1120011""","Pomfret School District",6,"Non-Special Education",40,2567,2585,18,"42.5%","61.3%"
"=""1120011""","Pomfret School District",7,"Special Education",6,"*","*","*","*","*"
"=""1120011""","Pomfret School District",7,"Non-Special Education",38,2558,2603,45,"60.5%","75.0%"
"=""1120011""","Pomfret School District",8,"Special Education",7,"*","*","*","*","*"
"=""1120011""","Pomfret School District",8,"Non-Special Education",41,2606,2638,32,"58.5%","73.0%"
"=""1130011""","Portland School District",4,"Special Education",8,"*","*","*","*","*"
"=""1130011""","Portland School District",4,"Non-Special Education",83,2490,2535,45,"43.4%","71.5%"
"=""1130011""","Portland School District",5,"Special Education",11,"*","*","*","*","*"
"=""1130011""","Portland School District",5,"Non-Special Education",94,2533,2578,45,"57.4%","77.2%"
"=""1130011""","Portland School District",6,"Special Education","*","*","*","*","*","*"
"=""1130011""","Portland School District",6,"Non-Special Education","*",2577,2604,27,"55.1%","68.8%"
"=""1130011""","Portland School District",7,"Special Education",11,"*","*","*","*","*"
"=""1130011""","Portland School District",7,"Non-Special Education",93,2603,2633,31,"52.7%","68.5%"
"=""1130011""","Portland School District",8,"Special Education",12,"*","*","*","*","*"
"=""1130011""","Portland School District",8,"Non-Special Education",93,2598,2623,26,"48.4%","67.5%"
"=""1140011""","Preston School District",4,"Special Education",9,"*","*","*","*","*"
"=""1140011""","Preston School District",4,"Non-Special Education",28,2476,2550,74,"64.3%","82.3%"
"=""1140011""","Preston School District",5,"Special Education",6,"*","*","*","*","*"
"=""1140011""","Preston School District",5,"Non-Special Education",34,2511,2553,42,"41.2%","69.2%"
"=""1140011""","Preston School District",6,"Special Education",9,"*","*","*","*","*"
"=""1140011""","Preston School District",6,"Non-Special Education",29,2591,2596,5,"41.4%","60.4%"
"=""1140011""","Preston School District",7,"Special Education",7,"*","*","*","*","*"
"=""1140011""","Preston School District",7,"Non-Special Education",50,2578,2569,-9,"18.0%","30.0%"
"=""1140011""","Preston School District",8,"Special Education",10,"*","*","*","*","*"
"=""1140011""","Preston School District",8,"Non-Special Education",33,2627,2627,0,"36.4%","49.0%"
"=""1160011""","Putnam School District",4,"Special Education",9,"*","*","*","*","*"
"=""1160011""","Putnam School District",4,"Non-Special Education",65,2434,2490,55,"50.8%","73.7%"
"=""1160011""","Putnam School District",5,"Special Education",8,"*","*","*","*","*"
"=""1160011""","Putnam School District",5,"Non-Special Education",78,2471,2501,30,"29.5%","50.5%"
"=""1160011""","Putnam School District",6,"Special Education",13,"*","*","*","*","*"
"=""1160011""","Putnam School District",6,"Non-Special Education",64,2509,2548,39,"43.8%","62.4%"
"=""1160011""","Putnam School District",7,"Special Education",9,"*","*","*","*","*"
"=""1160011""","Putnam School District",7,"Non-Special Education",71,2500,2576,76,"69.0%","86.4%"
"=""1160011""","Putnam School District",8,"Special Education",9,"*","*","*","*","*"
"=""1160011""","Putnam School District",8,"Non-Special Education",69,2550,2565,15,"33.3%","47.9%"
"=""1170011""","Redding School District",4,"Special Education",12,"*","*","*","*","*"
"=""1170011""","Redding School District",4,"Non-Special Education",73,2507,2568,61,"68.5%","91.2%"
"=""1170011""","Redding School District",5,"Special Education","*","*","*","*","*","*"
"=""1170011""","Redding School District",5,"Non-Special Education","*",2559,2571,13,"34.1%","51.0%"
"=""1170011""","Redding School District",6,"Special Education",16,"*","*","*","*","*"
"=""1170011""","Redding School District",6,"Non-Special Education",103,2565,2591,26,"46.6%","65.3%"
"=""1170011""","Redding School District",7,"Special Education",12,"*","*","*","*","*"
"=""1170011""","Redding School District",7,"Non-Special Education",94,2578,2629,51,"67.0%","83.6%"
"=""1170011""","Redding School District",8,"Special Education",14,"*","*","*","*","*"
"=""1170011""","Redding School District",8,"Non-Special Education",84,2598,2620,22,"54.8%","66.8%"
"=""2010012""","Regional School District 01",4,"Special Education","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Special Education","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Special Education","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"Special Education",27,2480,2488,8,"14.8%","35.2%"
"=""2040012""","Regional School District 04",7,"Non-Special Education",118,2591,2597,6,"34.7%","49.4%"
"=""2040012""","Regional School District 04",8,"Special Education",17,"*","*","*","*","*"
"=""2040012""","Regional School District 04",8,"Non-Special Education",138,2598,2629,31,"55.8%","69.4%"
"=""2050012""","Regional School District 05",7,"Special Education",38,2482,2510,28,"39.5%","54.3%"
"=""2050012""","Regional School District 05",7,"Non-Special Education",319,2603,2639,36,"54.2%","71.1%"
"=""2050012""","Regional School District 05",8,"Special Education",38,2451,2471,20,"23.7%","44.8%"
"=""2050012""","Regional School District 05",8,"Non-Special Education",319,2603,2637,34,"52.0%","72.3%"
"=""2060012""","Regional School District 06",4,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",4,"Non-Special Education","*",2484,2544,60,"61.3%","83.8%"
"=""2060012""","Regional School District 06",5,"Special Education",9,"*","*","*","*","*"
"=""2060012""","Regional School District 06",5,"Non-Special Education",42,2553,2594,41,"54.8%","75.3%"
"=""2060012""","Regional School District 06",6,"Special Education",6,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"Non-Special Education",38,2549,2582,33,"52.6%","69.8%"
"=""2060012""","Regional School District 06",7,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",7,"Non-Special Education","*",2558,2578,21,"43.2%","57.3%"
"=""2060012""","Regional School District 06",8,"Special Education",9,"*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Non-Special Education",59,2562,2584,22,"39.0%","56.8%"
"=""2070012""","Regional School District 07",7,"Special Education",25,2456,2463,8,"24.0%","40.3%"
"=""2070012""","Regional School District 07",7,"Non-Special Education",138,2592,2610,18,"41.3%","56.8%"
"=""2070012""","Regional School District 07",8,"Special Education",15,"*","*","*","*","*"
"=""2070012""","Regional School District 07",8,"Non-Special Education",111,2579,2620,41,"57.7%","75.1%"
"=""2080012""","Regional School District 08",7,"Special Education",32,2458,2473,15,"25.0%","45.2%"
"=""2080012""","Regional School District 08",7,"Non-Special Education",245,2585,2607,23,"42.0%","57.8%"
"=""2080012""","Regional School District 08",8,"Special Education",31,2491,2502,12,"19.4%","42.0%"
"=""2080012""","Regional School District 08",8,"Non-Special Education",241,2607,2619,12,"35.3%","52.4%"
"=""2100012""","Regional School District 10",4,"Special Education",8,"*","*","*","*","*"
"=""2100012""","Regional School District 10",4,"Non-Special Education",152,2485,2534,49,"49.3%","73.9%"
"=""2100012""","Regional School District 10",5,"Special Education",15,"*","*","*","*","*"
"=""2100012""","Regional School District 10",5,"Non-Special Education",161,2503,2533,30,"34.8%","55.2%"
"=""2100012""","Regional School District 10",6,"Special Education",20,2423,2455,32,"30.0%","46.8%"
"=""2100012""","Regional School District 10",6,"Non-Special Education",176,2545,2573,28,"44.9%","61.0%"
"=""2100012""","Regional School District 10",7,"Special Education",25,2478,2525,47,"44.0%","67.8%"
"=""2100012""","Regional School District 10",7,"Non-Special Education",189,2575,2612,37,"49.2%","70.7%"
"=""2100012""","Regional School District 10",8,"Special Education",14,"*","*","*","*","*"
"=""2100012""","Regional School District 10",8,"Non-Special Education",151,2595,2615,19,"39.7%","57.7%"
"=""2110012""","Regional School District 11",7,"Special Education",8,"*","*","*","*","*"
"=""2110012""","Regional School District 11",7,"Non-Special Education",34,2575,2601,26,"35.3%","56.8%"
"=""2110012""","Regional School District 11",8,"Special Education",7,"*","*","*","*","*"
"=""2110012""","Regional School District 11",8,"Non-Special Education",33,2561,2601,40,"51.5%","70.8%"
"=""2120012""","Regional School District 12",4,"Special Education",9,"*","*","*","*","*"
"=""2120012""","Regional School District 12",4,"Non-Special Education",44,2471,2541,70,"56.8%","82.7%"
"=""2120012""","Regional School District 12",5,"Special Education",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"Non-Special Education",28,2509,2573,63,"57.1%","86.1%"
"=""2120012""","Regional School District 12",6,"Special Education",7,"*","*","*","*","*"
"=""2120012""","Regional School District 12",6,"Non-Special Education",40,2578,2610,31,"57.5%","75.9%"
"=""2120012""","Regional School District 12",7,"Special Education",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Non-Special Education",53,2560,2597,37,"56.6%","71.7%"
"=""2120012""","Regional School District 12",8,"Special Education",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Non-Special Education",50,2603,2630,27,"54.0%","73.5%"
"=""2130012""","Regional School District 13",4,"Special Education",14,"*","*","*","*","*"
"=""2130012""","Regional School District 13",4,"Non-Special Education",95,2470,2527,57,"51.6%","76.4%"
"=""2130012""","Regional School District 13",5,"Special Education",23,2423,2463,40,"34.8%","56.5%"
"=""2130012""","Regional School District 13",5,"Non-Special Education",110,2514,2569,55,"53.6%","74.7%"
"=""2130012""","Regional School District 13",6,"Special Education",18,"*","*","*","*","*"
"=""2130012""","Regional School District 13",6,"Non-Special Education",98,2553,2595,42,"62.2%","81.3%"
"=""2130012""","Regional School District 13",7,"Special Education",21,2459,2480,21,"14.3%","40.7%"
"=""2130012""","Regional School District 13",7,"Non-Special Education",139,2552,2580,28,"38.1%","59.9%"
"=""2130012""","Regional School District 13",8,"Special Education",24,2465,2510,45,"41.7%","65.3%"
"=""2130012""","Regional School District 13",8,"Non-Special Education",128,2587,2617,29,"47.7%","67.4%"
"=""2140012""","Regional School District 14",4,"Special Education",13,"*","*","*","*","*"
"=""2140012""","Regional School District 14",4,"Non-Special Education",86,2475,2534,59,"52.3%","80.0%"
"=""2140012""","Regional School District 14",5,"Special Education",15,"*","*","*","*","*"
"=""2140012""","Regional School District 14",5,"Non-Special Education",111,2511,2557,46,"54.1%","72.2%"
"=""2140012""","Regional School District 14",6,"Special Education",15,"*","*","*","*","*"
"=""2140012""","Regional School District 14",6,"Non-Special Education",91,2546,2568,22,"38.5%","57.2%"
"=""2140012""","Regional School District 14",7,"Special Education",13,"*","*","*","*","*"
"=""2140012""","Regional School District 14",7,"Non-Special Education",98,2549,2560,11,"23.5%","45.3%"
"=""2140012""","Regional School District 14",8,"Special Education",16,"*","*","*","*","*"
"=""2140012""","Regional School District 14",8,"Non-Special Education",85,2590,2604,14,"35.3%","51.7%"
"=""2150012""","Regional School District 15",4,"Special Education",31,2400,2440,40,"32.3%","58.7%"
"=""2150012""","Regional School District 15",4,"Non-Special Education",232,2490,2543,53,"56.0%","80.0%"
"=""2150012""","Regional School District 15",5,"Special Education",29,2424,2480,56,"41.4%","67.2%"
"=""2150012""","Regional School District 15",5,"Non-Special Education",242,2541,2584,43,"50.8%","72.6%"
"=""2150012""","Regional School District 15",6,"Special Education",47,2431,2475,44,"38.3%","62.1%"
"=""2150012""","Regional School District 15",6,"Non-Special Education",252,2556,2596,41,"56.7%","74.7%"
"=""2150012""","Regional School District 15",7,"Special Education",36,2470,2496,26,"22.2%","43.2%"
"=""2150012""","Regional School District 15",7,"Non-Special Education",265,2597,2633,36,"52.5%","71.0%"
"=""2150012""","Regional School District 15",8,"Special Education",34,2482,2532,50,"47.1%","67.0%"
"=""2150012""","Regional School District 15",8,"Non-Special Education",301,2614,2639,26,"51.8%","67.1%"
"=""2160012""","Regional School District 16",4,"Special Education",18,"*","*","*","*","*"
"=""2160012""","Regional School District 16",4,"Non-Special Education",134,2471,2524,54,"49.3%","75.3%"
"=""2160012""","Regional School District 16",5,"Special Education",21,2394,2458,64,"28.6%","76.7%"
"=""2160012""","Regional School District 16",5,"Non-Special Education",138,2484,2544,60,"53.6%","76.5%"
"=""2160012""","Regional School District 16",6,"Special Education",22,2428,2465,37,"36.4%","54.3%"
"=""2160012""","Regional School District 16",6,"Non-Special Education",141,2556,2576,20,"36.9%","55.4%"
"=""2160012""","Regional School District 16",7,"Special Education",23,2422,2473,50,"43.5%","69.0%"
"=""2160012""","Regional School District 16",7,"Non-Special Education",141,2545,2580,35,"42.6%","62.7%"
"=""2160012""","Regional School District 16",8,"Special Education",24,2426,2482,56,"45.8%","73.4%"
"=""2160012""","Regional School District 16",8,"Non-Special Education",136,2570,2594,23,"38.2%","57.0%"
"=""2170012""","Regional School District 17",4,"Special Education",28,2400,2476,76,"57.1%","84.1%"
"=""2170012""","Regional School District 17",4,"Non-Special Education",134,2480,2543,63,"59.7%","79.6%"
"=""2170012""","Regional School District 17",5,"Special Education",29,2397,2427,30,"24.1%","47.0%"
"=""2170012""","Regional School District 17",5,"Non-Special Education",148,2513,2552,39,"48.0%","67.3%"
"=""2170012""","Regional School District 17",6,"Special Education",27,2471,2529,58,"63.0%","79.7%"
"=""2170012""","Regional School District 17",6,"Non-Special Education",134,2569,2610,41,"59.0%","77.9%"
"=""2170012""","Regional School District 17",7,"Special Education",35,2485,2515,30,"37.1%","62.9%"
"=""2170012""","Regional School District 17",7,"Non-Special Education",171,2584,2618,34,"49.7%","66.6%"
"=""2170012""","Regional School District 17",8,"Special Education",35,2518,2525,6,"25.7%","46.5%"
"=""2170012""","Regional School District 17",8,"Non-Special Education",146,2620,2643,24,"53.4%","66.5%"
"=""2180012""","Regional School District 18",4,"Special Education",12,"*","*","*","*","*"
"=""2180012""","Regional School District 18",4,"Non-Special Education",67,2509,2591,83,"83.6%","99.5%"
"=""2180012""","Regional School District 18",5,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18",5,"Non-Special Education",83,2565,2602,38,"55.4%","75.9%"
"=""2180012""","Regional School District 18",6,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18",6,"Non-Special Education",98,2584,2592,8,"39.8%","55.1%"
"=""2180012""","Regional School District 18",7,"Special Education",17,"*","*","*","*","*"
"=""2180012""","Regional School District 18",7,"Non-Special Education",83,2584,2610,26,"45.8%","62.1%"
"=""2180012""","Regional School District 18",8,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18",8,"Non-Special Education",111,2614,2643,29,"52.3%","70.8%"
"=""1180011""","Ridgefield School District",4,"Special Education",26,2400,2453,54,"42.3%","65.5%"
"=""1180011""","Ridgefield School District",4,"Non-Special Education",281,2506,2559,54,"62.6%","81.1%"
"=""1180011""","Ridgefield School District",5,"Special Education",37,2415,2477,61,"35.1%","67.3%"
"=""1180011""","Ridgefield School District",5,"Non-Special Education",347,2544,2607,63,"71.5%","88.3%"
"=""1180011""","Ridgefield School District",6,"Special Education",35,2486,2478,-8,"17.1%","36.7%"
"=""1180011""","Ridgefield School District",6,"Non-Special Education",332,2593,2601,8,"42.5%","56.2%"
"=""1180011""","Ridgefield School District",7,"Special Education",45,2498,2514,16,"24.4%","46.0%"
"=""1180011""","Ridgefield School District",7,"Non-Special Education",366,2597,2630,33,"52.5%","67.7%"
"=""1180011""","Ridgefield School District",8,"Special Education",31,2498,2518,19,"25.8%","40.3%"
"=""1180011""","Ridgefield School District",8,"Non-Special Education",353,2629,2642,13,"43.6%","59.4%"
"=""1190011""","Rocky Hill School District",4,"Special Education",14,"*","*","*","*","*"
