"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1190011""","Rocky Hill School District",8,"Math","Special Education",19,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",8,"Math","Non-Special Education",163,2570,2593,22,"49.1%","63.1%"
"=""1210011""","Salem School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""1210011""","Salem School District",4,"ELA","Non-Special Education","*",2500,2571,72,"69.7%","91.8%"
"=""1210011""","Salem School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""1210011""","Salem School District",4,"Math","Non-Special Education","*",2489,2580,90,"81.8%","100.0%"
"=""1210011""","Salem School District",5,"ELA","Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District",5,"ELA","Non-Special Education",46,2547,2592,45,"60.9%","79.5%"
"=""1210011""","Salem School District",5,"Math","Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District",5,"Math","Non-Special Education",46,2563,2570,7,"37.0%","50.9%"
"=""1210011""","Salem School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1210011""","Salem School District",6,"ELA","Non-Special Education","*",2560,2598,37,"59.3%","78.0%"
"=""1210011""","Salem School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""1210011""","Salem School District",6,"Math","Non-Special Education","*",2545,2572,27,"40.7%","62.7%"
"=""1210011""","Salem School District",7,"ELA","Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District",7,"ELA","Non-Special Education",31,2612,2649,37,"51.6%","70.7%"
"=""1210011""","Salem School District",7,"Math","Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District",7,"Math","Non-Special Education",31,2596,2631,36,"64.5%","79.0%"
"=""1210011""","Salem School District",8,"ELA","Special Education",9,"*","*","*","*","*"
"=""1210011""","Salem School District",8,"ELA","Non-Special Education",25,2625,2672,47,"68.0%","86.5%"
"=""1210011""","Salem School District",8,"Math","Special Education",9,"*","*","*","*","*"
"=""1210011""","Salem School District",8,"Math","Non-Special Education",25,2619,2642,23,"48.0%","68.3%"
"=""1220011""","Salisbury School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",4,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",4,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"ELA","Non-Special Education","*",2582,2589,7,"26.3%","44.2%"
"=""1220011""","Salisbury School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"Math","Non-Special Education","*",2549,2583,34,"52.6%","70.8%"
"=""1220011""","Salisbury School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",7,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",7,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"ELA","Non-Special Education","*",2648,2676,27,"57.7%","71.5%"
"=""1220011""","Salisbury School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Math","Non-Special Education","*",2629,2666,37,"61.5%","74.7%"
"=""1230011""","Scotland School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",4,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",4,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1240011""","Seymour School District",4,"ELA","Special Education",16,"*","*","*","*","*"
"=""1240011""","Seymour School District",4,"ELA","Non-Special Education",125,2438,2500,61,"50.4%","72.2%"
"=""1240011""","Seymour School District",4,"Math","Special Education",16,"*","*","*","*","*"
"=""1240011""","Seymour School District",4,"Math","Non-Special Education",125,2437,2492,55,"44.8%","75.6%"
"=""1240011""","Seymour School District",5,"ELA","Special Education",22,2351,2407,55,"31.8%","58.1%"
"=""1240011""","Seymour School District",5,"ELA","Non-Special Education",149,2488,2536,47,"51.0%","70.2%"
"=""1240011""","Seymour School District",5,"Math","Special Education",22,2370,2406,35,"31.8%","67.3%"
"=""1240011""","Seymour School District",5,"Math","Non-Special Education",148,2492,2546,54,"68.2%","88.5%"
"=""1240011""","Seymour School District",6,"ELA","Special Education",23,2374,2409,35,"34.8%","59.6%"
"=""1240011""","Seymour School District",6,"ELA","Non-Special Education",150,2524,2549,25,"37.3%","56.4%"
"=""1240011""","Seymour School District",6,"Math","Special Education",23,2390,2418,27,"47.8%","64.1%"
"=""1240011""","Seymour School District",6,"Math","Non-Special Education",150,2531,2553,21,"34.0%","55.2%"
"=""1240011""","Seymour School District",7,"ELA","Special Education",18,"*","*","*","*","*"
"=""1240011""","Seymour School District",7,"ELA","Non-Special Education",170,2554,2574,20,"31.2%","50.5%"
"=""1240011""","Seymour School District",7,"Math","Special Education",18,"*","*","*","*","*"
"=""1240011""","Seymour School District",7,"Math","Non-Special Education",170,2542,2569,28,"46.5%","65.7%"
"=""1240011""","Seymour School District",8,"ELA","Special Education",31,2452,2484,32,"29.0%","52.3%"
"=""1240011""","Seymour School District",8,"ELA","Non-Special Education",152,2576,2582,6,"27.6%","40.9%"
"=""1240011""","Seymour School District",8,"Math","Special Education",31,2426,2472,46,"51.6%","67.2%"
"=""1240011""","Seymour School District",8,"Math","Non-Special Education",152,2556,2592,36,"55.3%","73.4%"
"=""1250011""","Sharon School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",4,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1260011""","Shelton School District",4,"ELA","Special Education",59,2358,2412,54,"28.8%","61.6%"
"=""1260011""","Shelton School District",4,"ELA","Non-Special Education",277,2467,2540,72,"67.1%","88.2%"
"=""1260011""","Shelton School District",4,"Math","Special Education",59,2371,2417,46,"32.2%","65.1%"
"=""1260011""","Shelton School District",4,"Math","Non-Special Education",277,2457,2530,73,"65.0%","91.9%"
"=""1260011""","Shelton School District",5,"ELA","Special Education",60,2407,2455,47,"33.3%","61.3%"
"=""1260011""","Shelton School District",5,"ELA","Non-Special Education",281,2529,2572,43,"53.4%","72.3%"
"=""1260011""","Shelton School District",5,"Math","Special Education",60,2403,2422,19,"26.7%","52.4%"
"=""1260011""","Shelton School District",5,"Math","Non-Special Education",282,2509,2530,21,"29.4%","54.2%"
"=""1260011""","Shelton School District",6,"ELA","Special Education",40,2429,2483,54,"55.0%","73.3%"
"=""1260011""","Shelton School District",6,"ELA","Non-Special Education",310,2549,2598,49,"61.9%","80.7%"
"=""1260011""","Shelton School District",6,"Math","Special Education",40,2412,2436,24,"42.5%","56.5%"
"=""1260011""","Shelton School District",6,"Math","Non-Special Education",311,2523,2578,55,"63.7%","84.3%"
"=""1260011""","Shelton School District",7,"ELA","Special Education",51,2462,2479,16,"25.5%","44.8%"
"=""1260011""","Shelton School District",7,"ELA","Non-Special Education",328,2578,2598,20,"37.8%","55.3%"
"=""1260011""","Shelton School District",7,"Math","Special Education",51,2424,2449,25,"43.1%","60.6%"
"=""1260011""","Shelton School District",7,"Math","Non-Special Education",328,2561,2583,22,"40.5%","61.2%"
"=""1260011""","Shelton School District",8,"ELA","Special Education",57,2478,2496,18,"26.3%","47.6%"
"=""1260011""","Shelton School District",8,"ELA","Non-Special Education",375,2605,2630,25,"49.3%","64.1%"
"=""1260011""","Shelton School District",8,"Math","Special Education",57,2439,2471,32,"47.4%","62.7%"
"=""1260011""","Shelton School District",8,"Math","Non-Special Education",375,2585,2619,34,"57.1%","71.4%"
"=""1270011""","Sherman School District",4,"ELA","Special Education",6,"*","*","*","*","*"
"=""1270011""","Sherman School District",4,"ELA","Non-Special Education",20,2432,2494,63,"45.0%","77.2%"
"=""1270011""","Sherman School District",4,"Math","Special Education",6,"*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Math","Non-Special Education",20,2444,2510,66,"60.0%","90.9%"
"=""1270011""","Sherman School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"ELA","Non-Special Education",13,"*","*","*","*","*"
"=""1270011""","Sherman School District",7,"Math","Non-Special Education",14,"*","*","*","*","*"
"=""1270011""","Sherman School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Math","Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"ELA","Non-Special Education","*",2460,2475,15,"10.0%","33.2%"
"=""2700013""","Side By Side Charter School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Math","Non-Special Education","*",2461,2473,12,"5.0%","30.2%"
"=""2700013""","Side By Side Charter School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"ELA","Non-Special Education","*",2508,2550,43,"42.9%","71.5%"
"=""2700013""","Side By Side Charter School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Math","Non-Special Education","*",2472,2566,94,"85.7%","100.0%"
"=""2700013""","Side By Side Charter School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Math","Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Math","Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",4,"ELA","Special Education",38,2399,2456,57,"52.6%","72.7%"
"=""1280011""","Simsbury School District",4,"ELA","Non-Special Education",243,2498,2552,54,"60.9%","80.0%"
"=""1280011""","Simsbury School District",4,"Math","Special Education",38,2394,2447,52,"42.1%","73.1%"
"=""1280011""","Simsbury School District",4,"Math","Non-Special Education",240,2482,2522,40,"39.6%","68.8%"
"=""1280011""","Simsbury School District",5,"ELA","Special Education",25,2436,2464,27,"32.0%","50.3%"
"=""1280011""","Simsbury School District",5,"ELA","Non-Special Education",257,2549,2590,42,"54.1%","75.0%"
"=""1280011""","Simsbury School District",5,"Math","Special Education",25,2424,2456,33,"40.0%","58.8%"
"=""1280011""","Simsbury School District",5,"Math","Non-Special Education",256,2524,2571,47,"60.5%","82.3%"
"=""1280011""","Simsbury School District",6,"ELA","Special Education",33,2467,2497,30,"39.4%","59.7%"
"=""1280011""","Simsbury School District",6,"ELA","Non-Special Education",289,2576,2614,38,"59.9%","77.1%"
"=""1280011""","Simsbury School District",6,"Math","Special Education",33,2431,2444,12,"30.3%","45.9%"
"=""1280011""","Simsbury School District",6,"Math","Non-Special Education",288,2560,2593,33,"50.7%","69.7%"
"=""1280011""","Simsbury School District",7,"ELA","Special Education",39,2497,2520,23,"33.3%","58.1%"
"=""1280011""","Simsbury School District",7,"ELA","Non-Special Education",283,2600,2631,31,"51.9%","67.3%"
"=""1280011""","Simsbury School District",7,"Math","Special Education",38,2468,2470,2,"13.2%","32.6%"
"=""1280011""","Simsbury School District",7,"Math","Non-Special Education",280,2571,2603,32,"56.4%","74.7%"
"=""1280011""","Simsbury School District",8,"ELA","Special Education",47,2484,2538,54,"51.1%","75.7%"
"=""1280011""","Simsbury School District",8,"ELA","Non-Special Education",300,2616,2655,39,"61.7%","77.3%"
"=""1280011""","Simsbury School District",8,"Math","Special Education",46,2477,2508,31,"45.7%","59.8%"
"=""1280011""","Simsbury School District",8,"Math","Non-Special Education",300,2602,2649,47,"70.7%","85.6%"
"=""1290011""","Somers School District",4,"ELA","Special Education",14,"*","*","*","*","*"
"=""1290011""","Somers School District",4,"ELA","Non-Special Education",99,2461,2512,51,"45.5%","70.2%"
"=""1290011""","Somers School District",4,"Math","Special Education",14,"*","*","*","*","*"
"=""1290011""","Somers School District",4,"Math","Non-Special Education",98,2446,2492,46,"33.7%","72.5%"
"=""1290011""","Somers School District",5,"ELA","Special Education",7,"*","*","*","*","*"
"=""1290011""","Somers School District",5,"ELA","Non-Special Education",91,2528,2559,31,"39.6%","60.4%"
"=""1290011""","Somers School District",5,"Math","Special Education",7,"*","*","*","*","*"
"=""1290011""","Somers School District",5,"Math","Non-Special Education",91,2518,2557,39,"49.5%","77.1%"
"=""1290011""","Somers School District",6,"ELA","Special Education",8,"*","*","*","*","*"
"=""1290011""","Somers School District",6,"ELA","Non-Special Education",103,2545,2583,38,"55.3%","71.2%"
"=""1290011""","Somers School District",6,"Math","Special Education",8,"*","*","*","*","*"
"=""1290011""","Somers School District",6,"Math","Non-Special Education",103,2519,2567,48,"60.2%","79.3%"
"=""1290011""","Somers School District",7,"ELA","Special Education",17,"*","*","*","*","*"
"=""1290011""","Somers School District",7,"ELA","Non-Special Education",103,2579,2617,38,"53.4%","73.4%"
"=""1290011""","Somers School District",7,"Math","Special Education",17,"*","*","*","*","*"
"=""1290011""","Somers School District",7,"Math","Non-Special Education",103,2558,2589,31,"52.4%","71.8%"
"=""1290011""","Somers School District",8,"ELA","Special Education",9,"*","*","*","*","*"
"=""1290011""","Somers School District",8,"ELA","Non-Special Education",85,2591,2606,14,"37.6%","56.1%"
"=""1290011""","Somers School District",8,"Math","Special Education",9,"*","*","*","*","*"
"=""1290011""","Somers School District",8,"Math","Non-Special Education",85,2563,2598,34,"57.6%","74.9%"
"=""1320011""","South Windsor School District",4,"ELA","Special Education",29,2364,2438,75,"37.9%","76.8%"
"=""1320011""","South Windsor School District",4,"ELA","Non-Special Education",256,2481,2546,64,"64.1%","86.7%"
"=""1320011""","South Windsor School District",4,"Math","Special Education",28,2388,2451,63,"46.4%","85.3%"
"=""1320011""","South Windsor School District",4,"Math","Non-Special Education",255,2487,2543,56,"54.5%","84.2%"
"=""1320011""","South Windsor School District",5,"ELA","Special Education",40,2393,2446,53,"37.5%","62.0%"
"=""1320011""","South Windsor School District",5,"ELA","Non-Special Education",263,2538,2581,43,"54.8%","74.5%"
"=""1320011""","South Windsor School District",5,"Math","Special Education",40,2435,2466,31,"30.0%","51.0%"
"=""1320011""","South Windsor School District",5,"Math","Non-Special Education",263,2537,2570,33,"49.4%","69.5%"
"=""1320011""","South Windsor School District",6,"ELA","Special Education",38,2441,2478,37,"44.7%","60.3%"
"=""1320011""","South Windsor School District",6,"ELA","Non-Special Education",252,2567,2596,29,"50.8%","65.9%"
"=""1320011""","South Windsor School District",6,"Math","Special Education",38,2445,2441,-4,"18.4%","38.9%"
"=""1320011""","South Windsor School District",6,"Math","Non-Special Education",251,2559,2599,40,"51.4%","71.2%"
"=""1320011""","South Windsor School District",7,"ELA","Special Education",38,2505,2519,14,"23.7%","45.3%"
"=""1320011""","South Windsor School District",7,"ELA","Non-Special Education",265,2592,2619,27,"47.9%","63.4%"
"=""1320011""","South Windsor School District",7,"Math","Special Education",38,2466,2505,39,"52.6%","70.7%"
"=""1320011""","South Windsor School District",7,"Math","Non-Special Education",263,2581,2627,46,"67.3%","85.7%"
"=""1320011""","South Windsor School District",8,"ELA","Special Education",41,2492,2519,27,"29.3%","52.9%"
"=""1320011""","South Windsor School District",8,"ELA","Non-Special Education",290,2616,2631,16,"42.8%","57.2%"
"=""1320011""","South Windsor School District",8,"Math","Special Education",41,2490,2492,2,"34.1%","44.1%"
"=""1320011""","South Windsor School District",8,"Math","Non-Special Education",290,2616,2654,38,"64.5%","79.9%"
"=""1310011""","Southington School District",4,"ELA","Special Education",56,2355,2408,54,"37.5%","61.6%"
"=""1310011""","Southington School District",4,"ELA","Non-Special Education",406,2473,2511,38,"39.4%","60.3%"
"=""1310011""","Southington School District",4,"Math","Special Education",56,2387,2423,36,"26.8%","55.2%"
"=""1310011""","Southington School District",4,"Math","Non-Special Education",405,2474,2515,41,"40.5%","70.0%"
"=""1310011""","Southington School District",5,"ELA","Special Education",69,2391,2435,45,"31.9%","58.2%"
"=""1310011""","Southington School District",5,"ELA","Non-Special Education",448,2517,2557,40,"44.2%","65.5%"
"=""1310011""","Southington School District",5,"Math","Special Education",69,2424,2444,20,"31.9%","47.2%"
"=""1310011""","Southington School District",5,"Math","Non-Special Education",449,2510,2541,30,"41.6%","66.0%"
"=""1310011""","Southington School District",6,"ELA","Special Education",71,2433,2472,39,"35.2%","54.3%"
"=""1310011""","Southington School District",6,"ELA","Non-Special Education",405,2556,2579,22,"39.5%","58.5%"
"=""1310011""","Southington School District",6,"Math","Special Education",70,2443,2444,1,"25.7%","39.7%"
"=""1310011""","Southington School District",6,"Math","Non-Special Education",405,2547,2560,14,"28.6%","48.2%"
"=""1310011""","Southington School District",7,"ELA","Special Education",55,2454,2481,28,"32.7%","49.0%"
"=""1310011""","Southington School District",7,"ELA","Non-Special Education",451,2576,2595,20,"38.1%","56.1%"
"=""1310011""","Southington School District",7,"Math","Special Education",55,2434,2447,13,"27.3%","45.1%"
"=""1310011""","Southington School District",7,"Math","Non-Special Education",450,2558,2583,26,"42.4%","62.7%"
"=""1310011""","Southington School District",8,"ELA","Special Education",59,2467,2486,19,"25.4%","51.3%"
"=""1310011""","Southington School District",8,"ELA","Non-Special Education",484,2589,2611,22,"41.5%","60.9%"
"=""1310011""","Southington School District",8,"Math","Special Education",58,2440,2455,15,"39.7%","54.8%"
"=""1310011""","Southington School District",8,"Math","Non-Special Education",484,2580,2607,27,"47.5%","65.6%"
"=""1330011""","Sprague School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",4,"ELA","Non-Special Education","*",2402,2446,43,"28.6%","60.4%"
"=""1330011""","Sprague School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",4,"Math","Non-Special Education","*",2430,2465,34,"23.8%","54.6%"
"=""1330011""","Sprague School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",5,"ELA","Non-Special Education","*",2464,2543,80,"58.3%","92.9%"
"=""1330011""","Sprague School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",5,"Math","Non-Special Education","*",2465,2502,37,"37.5%","71.9%"
"=""1330011""","Sprague School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",6,"ELA","Non-Special Education","*",2524,2549,25,"42.4%","53.6%"
"=""1330011""","Sprague School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",6,"Math","Non-Special Education","*",2507,2545,38,"45.5%","66.6%"
"=""1330011""","Sprague School District",7,"ELA","Special Education",7,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"ELA","Non-Special Education",28,2520,2562,42,"42.9%","60.6%"
"=""1330011""","Sprague School District",7,"Math","Special Education",7,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"Math","Non-Special Education",29,2509,2538,29,"37.9%","60.8%"
"=""1330011""","Sprague School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",8,"ELA","Non-Special Education","*",2585,2610,25,"46.2%","55.3%"
"=""1330011""","Sprague School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",8,"Math","Non-Special Education","*",2557,2578,21,"38.5%","55.7%"
"=""1340011""","Stafford School District",4,"ELA","Special Education",16,"*","*","*","*","*"
"=""1340011""","Stafford School District",4,"ELA","Non-Special Education",111,2465,2502,37,"35.1%","60.5%"
"=""1340011""","Stafford School District",4,"Math","Special Education",16,"*","*","*","*","*"
"=""1340011""","Stafford School District",4,"Math","Non-Special Education",111,2461,2505,44,"32.4%","71.3%"
"=""1340011""","Stafford School District",5,"ELA","Special Education",11,"*","*","*","*","*"
"=""1340011""","Stafford School District",5,"ELA","Non-Special Education",93,2487,2535,48,"43.0%","69.3%"
"=""1340011""","Stafford School District",5,"Math","Special Education",11,"*","*","*","*","*"
"=""1340011""","Stafford School District",5,"Math","Non-Special Education",93,2497,2533,37,"48.4%","74.4%"
"=""1340011""","Stafford School District",6,"ELA","Special Education",13,"*","*","*","*","*"
"=""1340011""","Stafford School District",6,"ELA","Non-Special Education",78,2516,2558,41,"46.2%","69.6%"
"=""1340011""","Stafford School District",6,"Math","Special Education",13,"*","*","*","*","*"
"=""1340011""","Stafford School District",6,"Math","Non-Special Education",78,2529,2547,18,"32.1%","51.9%"
"=""1340011""","Stafford School District",7,"ELA","Special Education",11,"*","*","*","*","*"
"=""1340011""","Stafford School District",7,"ELA","Non-Special Education",95,2568,2620,52,"64.2%","78.9%"
"=""1340011""","Stafford School District",7,"Math","Special Education",12,"*","*","*","*","*"
"=""1340011""","Stafford School District",7,"Math","Non-Special Education",95,2553,2593,40,"54.7%","78.6%"
"=""1340011""","Stafford School District",8,"ELA","Special Education",10,"*","*","*","*","*"
"=""1340011""","Stafford School District",8,"ELA","Non-Special Education",97,2593,2616,23,"43.3%","59.0%"
"=""1340011""","Stafford School District",8,"Math","Special Education",10,"*","*","*","*","*"
"=""1340011""","Stafford School District",8,"Math","Non-Special Education",97,2566,2592,25,"45.4%","61.7%"
"=""1350011""","Stamford School District",4,"ELA","Special Education",130,2310,2365,55,"29.2%","61.3%"
"=""1350011""","Stamford School District",4,"ELA","Non-Special Education",1034,2428,2481,53,"43.9%","69.5%"
"=""1350011""","Stamford School District",4,"Math","Special Education",129,2321,2373,52,"30.2%","65.5%"
"=""1350011""","Stamford School District",4,"Math","Non-Special Education",1047,2432,2482,50,"43.6%","74.5%"
"=""1350011""","Stamford School District",5,"ELA","Special Education",128,2353,2401,48,"32.0%","58.2%"
"=""1350011""","Stamford School District",5,"ELA","Non-Special Education",941,2471,2526,56,"49.4%","73.9%"
"=""1350011""","Stamford School District",5,"Math","Special Education",128,2365,2392,26,"37.5%","59.0%"
"=""1350011""","Stamford School District",5,"Math","Non-Special Education",953,2478,2510,32,"42.6%","66.2%"
"=""1350011""","Stamford School District",6,"ELA","Special Education",119,2394,2422,29,"25.2%","49.0%"
"=""1350011""","Stamford School District",6,"ELA","Non-Special Education",876,2521,2543,22,"38.9%","56.9%"
"=""1350011""","Stamford School District",6,"Math","Special Education",116,2409,2402,-7,"20.7%","37.1%"
"=""1350011""","Stamford School District",6,"Math","Non-Special Education",893,2516,2530,15,"31.8%","51.0%"
"=""1350011""","Stamford School District",7,"ELA","Special Education",107,2410,2446,36,"29.9%","55.5%"
"=""1350011""","Stamford School District",7,"ELA","Non-Special Education",881,2540,2569,30,"43.4%","60.4%"
"=""1350011""","Stamford School District",7,"Math","Special Education",107,2400,2416,16,"34.6%","48.7%"
"=""1350011""","Stamford School District",7,"Math","Non-Special Education",898,2527,2556,28,"46.5%","66.0%"
"=""1350011""","Stamford School District",8,"ELA","Special Education",121,2423,2455,31,"27.3%","50.6%"
"=""1350011""","Stamford School District",8,"ELA","Non-Special Education",901,2560,2582,22,"40.6%","58.2%"
"=""1350011""","Stamford School District",8,"Math","Special Education",123,2398,2410,12,"35.8%","48.9%"
"=""1350011""","Stamford School District",8,"Math","Non-Special Education",917,2550,2564,14,"38.8%","54.1%"
"=""0000000""","State of Connecticut",4,"ELA","Special Education",4694,2341,2390,49,"33.6%","60.9%"
"=""0000000""","State of Connecticut",4,"ELA","Non-Special Education",31622,2444,2497,53,"47.5%","71.6%"
"=""0000000""","State of Connecticut",4,"Math","Special Education",4692,2349,2401,52,"36.6%","68.0%"
"=""0000000""","State of Connecticut",4,"Math","Non-Special Education",31789,2440,2491,51,"44.7%","74.2%"
"=""0000000""","State of Connecticut",5,"ELA","Special Education",4864,2378,2421,43,"29.9%","56.8%"
"=""0000000""","State of Connecticut",5,"ELA","Non-Special Education",32096,2490,2535,46,"46.0%","68.9%"
