"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0970011""","Newtown School District",8,"Non-Special Education",374,2618,2640,22,"50.0%","65.3%"
"=""0980011""","Norfolk School District",4,"Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Non-Special Education","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Special Education",18,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Non-Special Education",107,2455,2499,44,"36.4%","66.7%"
"=""0990011""","North Branford School District",5,"Special Education",21,2392,2425,33,"52.4%","66.8%"
"=""0990011""","North Branford School District",5,"Non-Special Education",119,2484,2544,60,"67.2%","89.2%"
"=""0990011""","North Branford School District",6,"Special Education",17,"*","*","*","*","*"
"=""0990011""","North Branford School District",6,"Non-Special Education",122,2520,2554,34,"47.5%","68.4%"
"=""0990011""","North Branford School District",7,"Special Education",24,2455,2480,25,"45.8%","65.4%"
"=""0990011""","North Branford School District",7,"Non-Special Education",125,2542,2553,11,"31.2%","49.8%"
"=""0990011""","North Branford School District",8,"Special Education",22,2416,2431,15,"22.7%","42.7%"
"=""0990011""","North Branford School District",8,"Non-Special Education",130,2547,2579,32,"51.5%","66.1%"
"=""1000011""","North Canaan School District",4,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Non-Special Education","*",2519,2556,37,"48.1%","74.6%"
"=""1000011""","North Canaan School District",7,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Non-Special Education","*",2566,2609,43,"59.1%","78.7%"
"=""1000011""","North Canaan School District",8,"Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Special Education",30,2360,2418,59,"53.3%","77.2%"
"=""1010011""","North Haven School District",4,"Non-Special Education",172,2453,2523,70,"62.8%","92.3%"
"=""1010011""","North Haven School District",5,"Special Education",27,2389,2441,52,"59.3%","84.0%"
"=""1010011""","North Haven School District",5,"Non-Special Education",192,2495,2545,50,"58.3%","84.9%"
"=""1010011""","North Haven School District",6,"Special Education",27,2427,2463,36,"51.9%","68.6%"
"=""1010011""","North Haven School District",6,"Non-Special Education",226,2505,2566,60,"66.4%","89.0%"
"=""1010011""","North Haven School District",7,"Special Education",16,"*","*","*","*","*"
"=""1010011""","North Haven School District",7,"Non-Special Education",197,2515,2598,82,"89.3%","100.0%"
"=""1010011""","North Haven School District",8,"Special Education",21,2460,2498,38,"47.6%","65.4%"
"=""1010011""","North Haven School District",8,"Non-Special Education",222,2539,2618,79,"80.2%","94.7%"
"=""1020011""","North Stonington School District",4,"Non-Special Education",44,2526,2572,46,"56.8%","74.6%"
"=""1020011""","North Stonington School District",5,"Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Non-Special Education","*",2548,2606,58,"76.4%","94.6%"
"=""1020011""","North Stonington School District",6,"Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Non-Special Education","*",2541,2540,-1,"14.5%","28.5%"
"=""1020011""","North Stonington School District",7,"Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Non-Special Education","*",2526,2560,35,"47.4%","69.7%"
"=""1020011""","North Stonington School District",8,"Special Education",7,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Non-Special Education",42,2575,2610,36,"50.0%","72.3%"
"=""1030011""","Norwalk School District",4,"Special Education",96,2351,2397,46,"30.2%","59.4%"
"=""1030011""","Norwalk School District",4,"Non-Special Education",732,2429,2482,54,"44.8%","76.6%"
"=""1030011""","Norwalk School District",5,"Special Education",106,2393,2404,11,"27.4%","45.5%"
"=""1030011""","Norwalk School District",5,"Non-Special Education",660,2475,2501,26,"37.9%","58.7%"
"=""1030011""","Norwalk School District",6,"Special Education",97,2398,2385,-13,"19.6%","29.1%"
"=""1030011""","Norwalk School District",6,"Non-Special Education",700,2493,2503,10,"26.4%","45.2%"
"=""1030011""","Norwalk School District",7,"Special Education",109,2395,2413,18,"31.2%","47.2%"
"=""1030011""","Norwalk School District",7,"Non-Special Education",674,2500,2531,32,"46.9%","67.0%"
"=""1030011""","Norwalk School District",8,"Special Education",94,2397,2410,13,"27.7%","43.4%"
"=""1030011""","Norwalk School District",8,"Non-Special Education",647,2504,2522,19,"37.1%","54.5%"
"=""1040011""","Norwich School District",4,"Special Education",47,2293,2352,59,"40.4%","73.4%"
"=""1040011""","Norwich School District",4,"Non-Special Education",284,2390,2446,56,"41.9%","71.8%"
"=""1040011""","Norwich School District",5,"Special Education",49,2346,2376,30,"26.5%","53.1%"
"=""1040011""","Norwich School District",5,"Non-Special Education",279,2438,2470,32,"39.8%","63.0%"
"=""1040011""","Norwich School District",6,"Special Education",54,2379,2352,-27,"7.4%","20.8%"
"=""1040011""","Norwich School District",6,"Non-Special Education",254,2458,2489,31,"44.1%","64.0%"
"=""1040011""","Norwich School District",7,"Special Education",47,2336,2373,37,"40.4%","63.4%"
"=""1040011""","Norwich School District",7,"Non-Special Education",289,2478,2499,20,"37.4%","56.9%"
"=""1040011""","Norwich School District",8,"Special Education",51,2395,2412,18,"31.4%","45.8%"
"=""1040011""","Norwich School District",8,"Non-Special Education",289,2493,2511,18,"33.9%","51.6%"
"=""2630013""","Odyssey Community School District",4,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Non-Special Education","*",2423,2474,51,"31.4%","74.0%"
"=""2630013""","Odyssey Community School District",5,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Non-Special Education","*",2493,2471,-21,"0.0%","11.5%"
"=""2630013""","Odyssey Community School District",6,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Non-Special Education","*",2476,2509,33,"51.6%","65.3%"
"=""2630013""","Odyssey Community School District",7,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Non-Special Education","*",2508,2569,61,"66.7%","93.7%"
"=""2630013""","Odyssey Community School District",8,"Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Non-Special Education","*",2563,2558,-5,"27.3%","39.8%"
"=""1060011""","Old Saybrook School District",4,"Special Education",9,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"Non-Special Education",89,2449,2529,80,"71.9%","99.9%"
"=""1060011""","Old Saybrook School District",5,"Special Education",9,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Non-Special Education",78,2523,2565,42,"56.4%","82.7%"
"=""1060011""","Old Saybrook School District",6,"Special Education",11,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Non-Special Education",87,2526,2540,14,"27.6%","48.2%"
"=""1060011""","Old Saybrook School District",7,"Special Education",17,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"Non-Special Education",88,2547,2599,53,"68.2%","91.0%"
"=""1060011""","Old Saybrook School District",8,"Special Education",14,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"Non-Special Education",101,2585,2590,5,"30.7%","44.0%"
"=""1070011""","Orange School District",4,"Special Education",10,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"Non-Special Education",148,2465,2514,48,"42.6%","73.8%"
"=""1070011""","Orange School District",5,"Special Education",12,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"Non-Special Education",149,2523,2558,35,"51.0%","73.5%"
"=""1070011""","Orange School District",6,"Special Education",12,"*","*","*","*","*"
"=""1070011""","Orange School District",6,"Non-Special Education",183,2557,2599,42,"60.1%","79.3%"
"=""1080011""","Oxford School District",4,"Special Education",18,"*","*","*","*","*"
"=""1080011""","Oxford School District",4,"Non-Special Education",129,2474,2523,49,"43.4%","72.5%"
"=""1080011""","Oxford School District",5,"Special Education",22,2444,2458,14,"31.8%","49.5%"
"=""1080011""","Oxford School District",5,"Non-Special Education",143,2510,2544,34,"46.9%","71.0%"
"=""1080011""","Oxford School District",6,"Special Education",17,"*","*","*","*","*"
"=""1080011""","Oxford School District",6,"Non-Special Education",130,2520,2557,37,"43.8%","71.2%"
"=""1080011""","Oxford School District",7,"Special Education",15,"*","*","*","*","*"
"=""1080011""","Oxford School District",7,"Non-Special Education",142,2524,2576,52,"71.8%","90.4%"
"=""1080011""","Oxford School District",8,"Special Education",17,"*","*","*","*","*"
"=""1080011""","Oxford School District",8,"Non-Special Education",142,2546,2567,21,"44.4%","59.9%"
"=""2830013""","Park City Prep Charter School District",5,"Special Education","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",5,"Non-Special Education","*",2399,2455,56,"64.7%","84.8%"
"=""2830013""","Park City Prep Charter School District",6,"Special Education",11,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"Non-Special Education",76,2414,2461,47,"53.9%","79.4%"
"=""2830013""","Park City Prep Charter School District",7,"Special Education","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"Non-Special Education","*",2477,2517,40,"48.7%","69.8%"
"=""2830013""","Park City Prep Charter School District",8,"Special Education","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",8,"Non-Special Education","*",2523,2584,61,"69.7%","83.2%"
"=""1090011""","Plainfield School District",4,"Special Education",23,2345,2396,50,"30.4%","74.4%"
"=""1090011""","Plainfield School District",4,"Non-Special Education",135,2446,2492,47,"38.5%","70.9%"
"=""1090011""","Plainfield School District",5,"Special Education",22,2400,2435,35,"50.0%","65.6%"
"=""1090011""","Plainfield School District",5,"Non-Special Education",129,2470,2503,34,"38.0%","65.9%"
"=""1090011""","Plainfield School District",6,"Special Education",14,"*","*","*","*","*"
"=""1090011""","Plainfield School District",6,"Non-Special Education",136,2480,2548,69,"72.8%","93.8%"
"=""1090011""","Plainfield School District",7,"Special Education",21,2406,2436,30,"42.9%","62.1%"
"=""1090011""","Plainfield School District",7,"Non-Special Education",149,2502,2548,46,"58.4%","79.2%"
"=""1090011""","Plainfield School District",8,"Special Education",15,"*","*","*","*","*"
"=""1090011""","Plainfield School District",8,"Non-Special Education",155,2494,2566,72,"76.1%","91.8%"
"=""1100011""","Plainville School District",4,"Special Education",28,2383,2439,57,"46.4%","76.0%"
"=""1100011""","Plainville School District",4,"Non-Special Education",139,2464,2498,34,"23.7%","58.2%"
"=""1100011""","Plainville School District",5,"Special Education",19,"*","*","*","*","*"
"=""1100011""","Plainville School District",5,"Non-Special Education",140,2489,2516,28,"35.7%","61.5%"
"=""1100011""","Plainville School District",6,"Special Education",22,2419,2426,7,"18.2%","38.5%"
"=""1100011""","Plainville School District",6,"Non-Special Education",165,2520,2545,25,"39.4%","60.2%"
"=""1100011""","Plainville School District",7,"Special Education",24,2396,2408,11,"25.0%","44.2%"
"=""1100011""","Plainville School District",7,"Non-Special Education",154,2514,2542,28,"39.6%","62.2%"
"=""1100011""","Plainville School District",8,"Special Education",17,"*","*","*","*","*"
"=""1100011""","Plainville School District",8,"Non-Special Education",148,2504,2559,55,"64.2%","81.3%"
"=""1110011""","Plymouth School District",4,"Special Education",22,2336,2396,60,"31.8%","76.8%"
"=""1110011""","Plymouth School District",4,"Non-Special Education",98,2450,2501,50,"38.8%","75.9%"
"=""1110011""","Plymouth School District",5,"Special Education",15,"*","*","*","*","*"
"=""1110011""","Plymouth School District",5,"Non-Special Education",87,2489,2541,52,"59.8%","81.6%"
"=""1110011""","Plymouth School District",6,"Special Education",13,"*","*","*","*","*"
"=""1110011""","Plymouth School District",6,"Non-Special Education",95,2501,2532,30,"45.3%","67.1%"
"=""1110011""","Plymouth School District",7,"Special Education",10,"*","*","*","*","*"
"=""1110011""","Plymouth School District",7,"Non-Special Education",101,2497,2543,46,"52.5%","71.5%"
"=""1110011""","Plymouth School District",8,"Special Education",14,"*","*","*","*","*"
"=""1110011""","Plymouth School District",8,"Non-Special Education",84,2527,2586,59,"64.3%","82.4%"
"=""1120011""","Pomfret School District",4,"Special Education","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",4,"Non-Special Education","*",2469,2525,56,"60.0%","86.1%"
"=""1120011""","Pomfret School District",5,"Special Education","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Non-Special Education","*",2525,2561,36,"50.0%","73.8%"
"=""1120011""","Pomfret School District",6,"Special Education",6,"*","*","*","*","*"
"=""1120011""","Pomfret School District",6,"Non-Special Education",40,2569,2611,43,"62.5%","82.2%"
"=""1120011""","Pomfret School District",7,"Special Education",6,"*","*","*","*","*"
"=""1120011""","Pomfret School District",7,"Non-Special Education",38,2563,2595,32,"52.6%","73.8%"
"=""1120011""","Pomfret School District",8,"Special Education",7,"*","*","*","*","*"
"=""1120011""","Pomfret School District",8,"Non-Special Education",41,2594,2603,10,"36.6%","49.5%"
"=""1130011""","Portland School District",4,"Special Education",8,"*","*","*","*","*"
"=""1130011""","Portland School District",4,"Non-Special Education",83,2469,2510,40,"32.5%","67.9%"
"=""1130011""","Portland School District",5,"Special Education",11,"*","*","*","*","*"
"=""1130011""","Portland School District",5,"Non-Special Education",94,2501,2553,52,"64.9%","88.4%"
"=""1130011""","Portland School District",6,"Special Education","*","*","*","*","*","*"
"=""1130011""","Portland School District",6,"Non-Special Education","*",2561,2604,43,"61.2%","80.0%"
"=""1130011""","Portland School District",7,"Special Education",11,"*","*","*","*","*"
"=""1130011""","Portland School District",7,"Non-Special Education",93,2591,2612,21,"46.2%","64.6%"
"=""1130011""","Portland School District",8,"Special Education",12,"*","*","*","*","*"
"=""1130011""","Portland School District",8,"Non-Special Education",93,2591,2603,11,"34.4%","55.5%"
"=""1140011""","Preston School District",4,"Special Education",9,"*","*","*","*","*"
"=""1140011""","Preston School District",4,"Non-Special Education",28,2471,2524,52,"57.1%","82.0%"
"=""1140011""","Preston School District",5,"Special Education",6,"*","*","*","*","*"
"=""1140011""","Preston School District",5,"Non-Special Education",34,2511,2534,23,"38.2%","52.5%"
"=""1140011""","Preston School District",6,"Special Education",8,"*","*","*","*","*"
"=""1140011""","Preston School District",6,"Non-Special Education",29,2541,2579,39,"44.8%","74.6%"
"=""1140011""","Preston School District",7,"Special Education",7,"*","*","*","*","*"
"=""1140011""","Preston School District",7,"Non-Special Education",50,2560,2584,23,"44.0%","59.2%"
"=""1140011""","Preston School District",8,"Special Education",10,"*","*","*","*","*"
"=""1140011""","Preston School District",8,"Non-Special Education",33,2627,2634,8,"45.5%","60.1%"
"=""1160011""","Putnam School District",4,"Special Education",8,"*","*","*","*","*"
"=""1160011""","Putnam School District",4,"Non-Special Education",64,2411,2510,99,"81.3%","99.6%"
"=""1160011""","Putnam School District",5,"Special Education",8,"*","*","*","*","*"
"=""1160011""","Putnam School District",5,"Non-Special Education",79,2471,2504,33,"45.6%","64.7%"
"=""1160011""","Putnam School District",6,"Special Education",12,"*","*","*","*","*"
"=""1160011""","Putnam School District",6,"Non-Special Education",64,2497,2526,28,"34.4%","61.1%"
"=""1160011""","Putnam School District",7,"Special Education",9,"*","*","*","*","*"
"=""1160011""","Putnam School District",7,"Non-Special Education",72,2487,2523,37,"44.4%","67.5%"
"=""1160011""","Putnam School District",8,"Special Education",10,"*","*","*","*","*"
"=""1160011""","Putnam School District",8,"Non-Special Education",69,2508,2532,24,"46.4%","62.9%"
"=""1170011""","Redding School District",4,"Special Education",12,"*","*","*","*","*"
"=""1170011""","Redding School District",4,"Non-Special Education",73,2500,2567,67,"65.8%","92.8%"
"=""1170011""","Redding School District",5,"Special Education","*","*","*","*","*","*"
"=""1170011""","Redding School District",5,"Non-Special Education","*",2536,2554,17,"35.2%","54.4%"
"=""1170011""","Redding School District",6,"Special Education",16,"*","*","*","*","*"
"=""1170011""","Redding School District",6,"Non-Special Education",104,2554,2590,35,"51.9%","70.8%"
"=""1170011""","Redding School District",7,"Special Education",13,"*","*","*","*","*"
"=""1170011""","Redding School District",7,"Non-Special Education",96,2596,2632,36,"62.5%","81.0%"
"=""1170011""","Redding School District",8,"Special Education",11,"*","*","*","*","*"
"=""1170011""","Redding School District",8,"Non-Special Education",77,2579,2634,55,"74.0%","86.4%"
"=""2010012""","Regional School District 01",4,"Special Education","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Special Education","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Special Education","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"Special Education",26,2487,2483,-4,"26.9%","37.5%"
"=""2040012""","Regional School District 04",7,"Non-Special Education",119,2560,2574,13,"31.9%","50.4%"
"=""2040012""","Regional School District 04",8,"Special Education",17,"*","*","*","*","*"
"=""2040012""","Regional School District 04",8,"Non-Special Education",138,2580,2613,33,"52.2%","71.2%"
"=""2050012""","Regional School District 05",7,"Special Education",38,2488,2493,5,"26.3%","38.2%"
"=""2050012""","Regional School District 05",7,"Non-Special Education",319,2599,2633,34,"57.4%","75.3%"
"=""2050012""","Regional School District 05",8,"Special Education",38,2444,2438,-6,"34.2%","44.3%"
"=""2050012""","Regional School District 05",8,"Non-Special Education",319,2600,2640,40,"65.5%","80.5%"
"=""2060012""","Regional School District 06",4,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",4,"Non-Special Education","*",2478,2521,43,"45.2%","70.4%"
"=""2060012""","Regional School District 06",5,"Special Education",9,"*","*","*","*","*"
"=""2060012""","Regional School District 06",5,"Non-Special Education",42,2521,2550,29,"35.7%","62.9%"
"=""2060012""","Regional School District 06",6,"Special Education",6,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"Non-Special Education",38,2514,2558,45,"65.8%","82.4%"
"=""2060012""","Regional School District 06",7,"Special Education","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",7,"Non-Special Education","*",2530,2563,33,"50.0%","66.5%"
"=""2060012""","Regional School District 06",8,"Special Education",9,"*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Non-Special Education",57,2564,2555,-9,"24.6%","37.9%"
"=""2070012""","Regional School District 07",7,"Special Education",25,2408,2440,32,"36.0%","47.7%"
"=""2070012""","Regional School District 07",7,"Non-Special Education",137,2571,2609,38,"58.4%","75.9%"
"=""2070012""","Regional School District 07",8,"Special Education",15,"*","*","*","*","*"
"=""2070012""","Regional School District 07",8,"Non-Special Education",109,2584,2636,52,"67.0%","83.7%"
"=""2080012""","Regional School District 08",7,"Special Education",32,2444,2451,7,"31.3%","50.6%"
"=""2080012""","Regional School District 08",7,"Non-Special Education",245,2577,2595,18,"38.8%","56.4%"
"=""2080012""","Regional School District 08",8,"Special Education",31,2461,2481,19,"29.0%","54.9%"
"=""2080012""","Regional School District 08",8,"Non-Special Education",241,2602,2626,24,"49.4%","64.3%"
"=""2100012""","Regional School District 10",4,"Special Education",8,"*","*","*","*","*"
"=""2100012""","Regional School District 10",4,"Non-Special Education",152,2485,2545,61,"61.2%","87.7%"
"=""2100012""","Regional School District 10",5,"Special Education",15,"*","*","*","*","*"
"=""2100012""","Regional School District 10",5,"Non-Special Education",161,2508,2525,17,"33.5%","53.6%"
"=""2100012""","Regional School District 10",6,"Special Education",20,2433,2435,2,"25.0%","38.3%"
"=""2100012""","Regional School District 10",6,"Non-Special Education",176,2538,2554,16,"31.8%","49.9%"
"=""2100012""","Regional School District 10",7,"Special Education",25,2465,2502,37,"40.0%","59.6%"
"=""2100012""","Regional School District 10",7,"Non-Special Education",189,2565,2593,28,"49.2%","68.3%"
"=""2100012""","Regional School District 10",8,"Special Education",14,"*","*","*","*","*"
"=""2100012""","Regional School District 10",8,"Non-Special Education",151,2585,2593,9,"33.1%","49.4%"
"=""2110012""","Regional School District 11",7,"Special Education",6,"*","*","*","*","*"
"=""2110012""","Regional School District 11",7,"Non-Special Education",34,2548,2565,17,"47.1%","60.7%"
"=""2110012""","Regional School District 11",8,"Special Education",7,"*","*","*","*","*"
"=""2110012""","Regional School District 11",8,"Non-Special Education",33,2516,2558,43,"54.5%","82.2%"
"=""2120012""","Regional School District 12",4,"Special Education",9,"*","*","*","*","*"
"=""2120012""","Regional School District 12",4,"Non-Special Education",44,2479,2542,63,"70.5%","90.7%"
"=""2120012""","Regional School District 12",5,"Special Education",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"Non-Special Education",28,2513,2568,55,"75.0%","94.4%"
"=""2120012""","Regional School District 12",6,"Special Education",7,"*","*","*","*","*"
"=""2120012""","Regional School District 12",6,"Non-Special Education",40,2570,2598,29,"45.0%","66.9%"
"=""2120012""","Regional School District 12",7,"Special Education",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Non-Special Education",52,2536,2585,48,"63.5%","87.2%"
"=""2120012""","Regional School District 12",8,"Special Education",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Non-Special Education",50,2567,2617,50,"72.0%","87.7%"
"=""2130012""","Regional School District 13",4,"Special Education",14,"*","*","*","*","*"
"=""2130012""","Regional School District 13",4,"Non-Special Education",95,2466,2510,45,"37.9%","74.2%"
"=""2130012""","Regional School District 13",5,"Special Education",23,2441,2460,19,"39.1%","60.6%"
"=""2130012""","Regional School District 13",5,"Non-Special Education",110,2512,2538,26,"37.3%","58.2%"
"=""2130012""","Regional School District 13",6,"Special Education",18,"*","*","*","*","*"
"=""2130012""","Regional School District 13",6,"Non-Special Education",98,2516,2582,67,"77.6%","96.5%"
"=""2130012""","Regional School District 13",7,"Special Education",21,2451,2443,-8,"0.0%","33.6%"
"=""2130012""","Regional School District 13",7,"Non-Special Education",139,2552,2570,17,"37.4%","58.6%"
"=""2130012""","Regional School District 13",8,"Special Education",24,2445,2467,22,"37.5%","47.7%"
"=""2130012""","Regional School District 13",8,"Non-Special Education",127,2569,2606,37,"63.0%","78.6%"
"=""2140012""","Regional School District 14",4,"Special Education",13,"*","*","*","*","*"
"=""2140012""","Regional School District 14",4,"Non-Special Education",86,2468,2515,47,"37.2%","68.7%"
"=""2140012""","Regional School District 14",5,"Special Education",15,"*","*","*","*","*"
"=""2140012""","Regional School District 14",5,"Non-Special Education",110,2512,2528,15,"30.0%","51.1%"
"=""2140012""","Regional School District 14",6,"Special Education",15,"*","*","*","*","*"
"=""2140012""","Regional School District 14",6,"Non-Special Education",91,2528,2552,24,"38.5%","59.2%"
"=""2140012""","Regional School District 14",7,"Special Education",13,"*","*","*","*","*"
"=""2140012""","Regional School District 14",7,"Non-Special Education",98,2532,2545,13,"30.6%","48.8%"
"=""2140012""","Regional School District 14",8,"Special Education",16,"*","*","*","*","*"
"=""2140012""","Regional School District 14",8,"Non-Special Education",85,2575,2588,13,"34.1%","56.2%"
"=""2150012""","Regional School District 15",4,"Special Education",31,2402,2420,19,"16.1%","45.7%"
"=""2150012""","Regional School District 15",4,"Non-Special Education",231,2489,2521,32,"36.4%","62.8%"
"=""2150012""","Regional School District 15",5,"Special Education",29,2441,2460,19,"24.1%","45.1%"
"=""2150012""","Regional School District 15",5,"Non-Special Education",241,2516,2556,39,"53.1%","76.6%"
"=""2150012""","Regional School District 15",6,"Special Education",47,2437,2438,1,"31.9%","49.5%"
"=""2150012""","Regional School District 15",6,"Non-Special Education",254,2535,2575,40,"48.0%","73.3%"
"=""2150012""","Regional School District 15",7,"Special Education",36,2454,2471,16,"36.1%","54.5%"
"=""2150012""","Regional School District 15",7,"Non-Special Education",265,2564,2605,42,"64.2%","80.3%"
"=""2150012""","Regional School District 15",8,"Special Education",34,2457,2476,19,"29.4%","46.5%"
"=""2150012""","Regional School District 15",8,"Non-Special Education",302,2602,2647,45,"67.9%","82.6%"
"=""2160012""","Regional School District 16",4,"Special Education",18,"*","*","*","*","*"
"=""2160012""","Regional School District 16",4,"Non-Special Education",119,2472,2515,43,"43.7%","72.2%"
"=""2160012""","Regional School District 16",5,"Special Education",21,2416,2471,56,"61.9%","83.9%"
"=""2160012""","Regional School District 16",5,"Non-Special Education",137,2497,2532,35,"52.6%","69.4%"
"=""2160012""","Regional School District 16",6,"Special Education",23,2428,2446,18,"39.1%","53.3%"
"=""2160012""","Regional School District 16",6,"Non-Special Education",140,2539,2559,20,"30.0%","54.8%"
"=""2160012""","Regional School District 16",7,"Special Education",22,2439,2484,46,"59.1%","85.4%"
"=""2160012""","Regional School District 16",7,"Non-Special Education",140,2546,2566,20,"32.9%","57.3%"
"=""2160012""","Regional School District 16",8,"Special Education",24,2428,2443,14,"37.5%","48.1%"
"=""2160012""","Regional School District 16",8,"Non-Special Education",134,2559,2577,18,"43.3%","58.7%"
"=""2170012""","Regional School District 17",4,"Special Education",28,2404,2461,57,"46.4%","78.5%"
"=""2170012""","Regional School District 17",4,"Non-Special Education",134,2480,2536,56,"55.2%","81.2%"
"=""2170012""","Regional School District 17",5,"Special Education",29,2420,2453,33,"44.8%","65.2%"
"=""2170012""","Regional School District 17",5,"Non-Special Education",147,2496,2543,47,"59.9%","81.5%"
"=""2170012""","Regional School District 17",6,"Special Education",26,2469,2527,58,"61.5%","85.8%"
"=""2170012""","Regional School District 17",6,"Non-Special Education",133,2551,2612,61,"74.4%","92.2%"
"=""2170012""","Regional School District 17",7,"Special Education",34,2458,2494,36,"50.0%","65.6%"
"=""2170012""","Regional School District 17",7,"Non-Special Education",171,2552,2579,27,"42.7%","63.1%"
"=""2170012""","Regional School District 17",8,"Special Education",35,2484,2465,-19,"40.0%","55.2%"
"=""2170012""","Regional School District 17",8,"Non-Special Education",146,2585,2610,25,"47.9%","66.2%"
"=""2180012""","Regional School District 18",4,"Special Education",12,"*","*","*","*","*"
"=""2180012""","Regional School District 18",4,"Non-Special Education",67,2515,2588,73,"80.6%","98.3%"
"=""2180012""","Regional School District 18",5,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18",5,"Non-Special Education",83,2556,2567,11,"33.7%","50.6%"
"=""2180012""","Regional School District 18",6,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18",6,"Non-Special Education",98,2583,2614,31,"49.0%","69.3%"
"=""2180012""","Regional School District 18",7,"Special Education",16,"*","*","*","*","*"
"=""2180012""","Regional School District 18",7,"Non-Special Education",83,2590,2620,30,"57.8%","74.2%"
"=""2180012""","Regional School District 18",8,"Special Education",11,"*","*","*","*","*"
"=""2180012""","Regional School District 18",8,"Non-Special Education",111,2605,2659,54,"76.6%","88.6%"
"=""1180011""","Ridgefield School District",4,"Special Education",26,2398,2459,61,"50.0%","80.1%"
"=""1180011""","Ridgefield School District",4,"Non-Special Education",283,2481,2536,55,"50.9%","80.8%"
"=""1180011""","Ridgefield School District",5,"Special Education",36,2405,2418,13,"27.8%","40.6%"
"=""1180011""","Ridgefield School District",5,"Non-Special Education",349,2519,2564,45,"59.3%","81.7%"
"=""1180011""","Ridgefield School District",6,"Special Education",34,2462,2448,-15,"23.5%","32.1%"
"=""1180011""","Ridgefield School District",6,"Non-Special Education",329,2553,2580,27,"41.9%","62.4%"
"=""1180011""","Ridgefield School District",7,"Special Education",45,2480,2487,7,"35.6%","47.2%"
"=""1180011""","Ridgefield School District",7,"Non-Special Education",365,2571,2627,56,"74.2%","90.5%"
"=""1180011""","Ridgefield School District",8,"Special Education",32,2472,2481,8,"31.3%","45.6%"
"=""1180011""","Ridgefield School District",8,"Non-Special Education",353,2621,2647,25,"53.0%","68.5%"
