"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0980011""","Norfolk School District",6,"ELA",18,"*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Math",18,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"ELA",125,2452,2496,45,"38.4%","64.4%"
"=""0990011""","North Branford School District",4,"Math",125,2444,2487,43,"36.0%","65.6%"
"=""0990011""","North Branford School District",5,"ELA",140,2488,2533,45,"45.7%","65.9%"
"=""0990011""","North Branford School District",5,"Math",140,2470,2527,56,"65.0%","85.8%"
"=""0990011""","North Branford School District",6,"ELA",139,2532,2552,20,"41.7%","57.8%"
"=""0990011""","North Branford School District",6,"Math",139,2511,2541,30,"45.3%","65.3%"
"=""0990011""","North Branford School District",7,"ELA",148,2520,2563,44,"45.3%","66.3%"
"=""0990011""","North Branford School District",7,"Math",149,2528,2541,13,"33.6%","52.3%"
"=""0990011""","North Branford School District",8,"ELA",153,2540,2572,32,"44.4%","67.1%"
"=""0990011""","North Branford School District",8,"Math",152,2528,2557,30,"47.4%","62.8%"
"=""1000011""","North Canaan School District",4,"ELA",19,"*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Math",19,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"ELA",19,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Math",19,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"ELA",30,2518,2548,30,"43.3%","66.6%"
"=""1000011""","North Canaan School District",6,"Math",30,2508,2542,34,"46.7%","72.5%"
"=""1000011""","North Canaan School District",7,"ELA",24,2533,2602,70,"79.2%","93.6%"
"=""1000011""","North Canaan School District",7,"Math",24,2554,2598,44,"58.3%","79.8%"
"=""1000011""","North Canaan School District",8,"ELA",18,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Math",18,"*","*","*","*","*"
"=""1010011""","North Haven School District",4,"ELA",202,2454,2528,74,"65.8%","87.4%"
"=""1010011""","North Haven School District",4,"Math",202,2439,2508,68,"61.4%","90.1%"
"=""1010011""","North Haven School District",5,"ELA",218,2486,2546,60,"55.0%","81.4%"
"=""1010011""","North Haven School District",5,"Math",219,2482,2532,51,"58.4%","84.8%"
"=""1010011""","North Haven School District",6,"ELA",253,2510,2561,51,"57.3%","78.8%"
"=""1010011""","North Haven School District",6,"Math",253,2497,2555,58,"64.8%","86.8%"
"=""1010011""","North Haven School District",7,"ELA",212,2512,2591,79,"74.1%","91.6%"
"=""1010011""","North Haven School District",7,"Math",213,2508,2588,80,"86.4%","100.0%"
"=""1010011""","North Haven School District",8,"ELA",243,2522,2620,98,"82.3%","97.8%"
"=""1010011""","North Haven School District",8,"Math",243,2532,2608,75,"77.4%","92.2%"
"=""1020011""","North Stonington School District",4,"ELA",44,2500,2544,44,"52.3%","74.0%"
"=""1020011""","North Stonington School District",4,"Math",44,2526,2572,46,"56.8%","74.6%"
"=""1020011""","North Stonington School District",5,"ELA",56,2544,2605,60,"73.2%","90.5%"
"=""1020011""","North Stonington School District",5,"Math",56,2547,2605,58,"76.8%","94.9%"
"=""1020011""","North Stonington School District",6,"ELA",57,2546,2536,-9,"21.1%","34.7%"
"=""1020011""","North Stonington School District",6,"Math",57,2537,2535,-2,"15.8%","29.3%"
"=""1020011""","North Stonington School District",7,"ELA",58,2534,2586,52,"63.8%","77.5%"
"=""1020011""","North Stonington School District",7,"Math",58,2525,2560,35,"48.3%","70.4%"
"=""1020011""","North Stonington School District",8,"ELA",49,2585,2602,17,"34.7%","53.8%"
"=""1020011""","North Stonington School District",8,"Math",49,2562,2596,34,"51.0%","70.9%"
"=""1030011""","Norwalk School District",4,"ELA",813,2421,2473,52,"41.9%","66.9%"
"=""1030011""","Norwalk School District",4,"Math",828,2420,2473,53,"43.1%","74.6%"
"=""1030011""","Norwalk School District",5,"ELA",752,2472,2506,34,"32.3%","57.6%"
"=""1030011""","Norwalk School District",5,"Math",766,2464,2488,24,"36.4%","56.9%"
"=""1030011""","Norwalk School District",6,"ELA",788,2500,2515,14,"28.7%","47.8%"
"=""1030011""","Norwalk School District",6,"Math",797,2481,2488,7,"25.6%","43.2%"
"=""1030011""","Norwalk School District",7,"ELA",775,2517,2550,34,"40.5%","60.8%"
"=""1030011""","Norwalk School District",7,"Math",783,2485,2515,30,"44.7%","64.2%"
"=""1030011""","Norwalk School District",8,"ELA",721,2529,2549,21,"34.3%","53.0%"
"=""1030011""","Norwalk School District",8,"Math",741,2490,2508,18,"35.9%","53.1%"
"=""1040011""","Norwich School District",4,"ELA",323,2371,2432,61,"42.7%","68.2%"
"=""1040011""","Norwich School District",4,"Math",331,2376,2433,56,"41.7%","72.1%"
"=""1040011""","Norwich School District",5,"ELA",323,2420,2477,56,"43.7%","67.5%"
"=""1040011""","Norwich School District",5,"Math",328,2424,2456,31,"37.8%","61.5%"
"=""1040011""","Norwich School District",6,"ELA",308,2456,2484,27,"31.5%","53.5%"
"=""1040011""","Norwich School District",6,"Math",308,2444,2465,21,"37.7%","56.4%"
"=""1040011""","Norwich School District",7,"ELA",331,2473,2507,34,"37.2%","59.8%"
"=""1040011""","Norwich School District",7,"Math",336,2458,2481,23,"37.8%","57.8%"
"=""1040011""","Norwich School District",8,"ELA",344,2498,2523,25,"34.3%","53.2%"
"=""1040011""","Norwich School District",8,"Math",340,2478,2496,18,"33.5%","50.7%"
"=""2630013""","Odyssey Community School District",4,"ELA",38,2426,2481,55,"47.4%","73.6%"
"=""2630013""","Odyssey Community School District",4,"Math",38,2418,2467,49,"28.9%","70.5%"
"=""2630013""","Odyssey Community School District",5,"ELA",36,2470,2502,32,"27.8%","54.8%"
"=""2630013""","Odyssey Community School District",5,"Math",36,2484,2459,-25,"0.0%","11.6%"
"=""2630013""","Odyssey Community School District",6,"ELA",33,2494,2541,47,"48.5%","72.4%"
"=""2630013""","Odyssey Community School District",6,"Math",33,2474,2505,31,"48.5%","62.1%"
"=""2630013""","Odyssey Community School District",7,"ELA",31,2511,2559,48,"41.9%","70.3%"
"=""2630013""","Odyssey Community School District",7,"Math",31,2490,2550,60,"67.7%","92.4%"
"=""2630013""","Odyssey Community School District",8,"ELA",37,2574,2581,7,"18.9%","41.3%"
"=""2630013""","Odyssey Community School District",8,"Math",37,2551,2548,-2,"27.0%","39.5%"
"=""1060011""","Old Saybrook School District",4,"ELA",99,2454,2502,47,"39.4%","68.9%"
"=""1060011""","Old Saybrook School District",4,"Math",98,2440,2522,81,"73.5%","100.0%"
"=""1060011""","Old Saybrook School District",5,"ELA",83,2513,2550,36,"42.2%","61.5%"
"=""1060011""","Old Saybrook School District",5,"Math",87,2513,2554,41,"54.0%","80.4%"
"=""1060011""","Old Saybrook School District",6,"ELA",98,2531,2559,28,"46.9%","63.7%"
"=""1060011""","Old Saybrook School District",6,"Math",98,2515,2527,12,"27.6%","47.4%"
"=""1060011""","Old Saybrook School District",7,"ELA",104,2577,2595,18,"39.4%","56.5%"
"=""1060011""","Old Saybrook School District",7,"Math",105,2528,2579,50,"64.8%","86.4%"
"=""1060011""","Old Saybrook School District",8,"ELA",117,2580,2619,39,"57.3%","74.7%"
"=""1060011""","Old Saybrook School District",8,"Math",115,2569,2573,4,"28.7%","43.1%"
"=""1070011""","Orange School District",4,"ELA",158,2463,2526,63,"58.2%","82.7%"
"=""1070011""","Orange School District",4,"Math",158,2460,2507,47,"40.5%","72.3%"
"=""1070011""","Orange School District",5,"ELA",159,2519,2565,46,"50.3%","71.9%"
"=""1070011""","Orange School District",5,"Math",161,2515,2549,34,"49.7%","71.8%"
"=""1070011""","Orange School District",6,"ELA",192,2570,2603,34,"53.1%","68.6%"
"=""1070011""","Orange School District",6,"Math",195,2551,2591,40,"58.5%","77.7%"
"=""1080011""","Oxford School District",4,"ELA",147,2467,2502,36,"40.8%","62.4%"
"=""1080011""","Oxford School District",4,"Math",147,2461,2510,49,"41.5%","71.8%"
"=""1080011""","Oxford School District",5,"ELA",166,2508,2550,41,"42.8%","65.1%"
"=""1080011""","Oxford School District",5,"Math",165,2501,2533,32,"44.8%","68.2%"
"=""1080011""","Oxford School District",6,"ELA",147,2548,2547,-1,"23.1%","36.4%"
"=""1080011""","Oxford School District",6,"Math",147,2509,2543,34,"40.8%","67.7%"
"=""1080011""","Oxford School District",7,"ELA",157,2554,2584,30,"48.4%","65.4%"
"=""1080011""","Oxford School District",7,"Math",157,2512,2562,50,"69.4%","87.4%"
"=""1080011""","Oxford School District",8,"ELA",159,2567,2589,22,"39.6%","55.7%"
"=""1080011""","Oxford School District",8,"Math",159,2535,2555,20,"43.4%","58.6%"
"=""2830013""","Park City Prep Charter School District",5,"ELA",88,2405,2469,64,"47.7%","73.0%"
"=""2830013""","Park City Prep Charter School District",5,"Math",88,2396,2453,56,"63.6%","85.1%"
"=""2830013""","Park City Prep Charter School District",6,"ELA",88,2421,2460,39,"36.4%","60.3%"
"=""2830013""","Park City Prep Charter School District",6,"Math",87,2405,2443,39,"50.6%","73.1%"
"=""2830013""","Park City Prep Charter School District",7,"ELA",80,2482,2550,68,"58.8%","81.0%"
"=""2830013""","Park City Prep Charter School District",7,"Math",80,2473,2513,39,"47.5%","68.8%"
"=""2830013""","Park City Prep Charter School District",8,"ELA",81,2531,2578,47,"43.2%","69.7%"
"=""2830013""","Park City Prep Charter School District",8,"Math",81,2517,2573,56,"67.9%","80.7%"
"=""1090011""","Plainfield School District",4,"ELA",158,2437,2482,45,"38.6%","64.3%"
"=""1090011""","Plainfield School District",4,"Math",158,2431,2478,47,"37.3%","71.4%"
"=""1090011""","Plainfield School District",5,"ELA",150,2465,2504,39,"36.0%","60.1%"
"=""1090011""","Plainfield School District",5,"Math",151,2460,2493,34,"39.7%","65.8%"
"=""1090011""","Plainfield School District",6,"ELA",150,2497,2566,69,"64.0%","87.8%"
"=""1090011""","Plainfield School District",6,"Math",150,2473,2541,68,"72.7%","93.6%"
"=""1090011""","Plainfield School District",7,"ELA",171,2507,2554,46,"50.3%","70.3%"
"=""1090011""","Plainfield School District",7,"Math",170,2490,2534,44,"56.5%","77.1%"
"=""1090011""","Plainfield School District",8,"ELA",173,2532,2577,46,"50.3%","71.7%"
"=""1090011""","Plainfield School District",8,"Math",170,2486,2557,71,"74.1%","89.7%"
"=""1100011""","Plainville School District",4,"ELA",167,2441,2486,45,"38.9%","65.3%"
"=""1100011""","Plainville School District",4,"Math",167,2451,2489,38,"27.5%","61.2%"
"=""1100011""","Plainville School District",5,"ELA",161,2470,2518,48,"37.9%","65.5%"
"=""1100011""","Plainville School District",5,"Math",159,2477,2504,27,"34.0%","60.3%"
"=""1100011""","Plainville School District",6,"ELA",187,2517,2544,26,"39.6%","60.2%"
"=""1100011""","Plainville School District",6,"Math",187,2508,2531,23,"36.9%","57.6%"
"=""1100011""","Plainville School District",7,"ELA",177,2518,2564,46,"51.4%","70.5%"
"=""1100011""","Plainville School District",7,"Math",178,2498,2524,26,"37.6%","59.8%"
"=""1100011""","Plainville School District",8,"ELA",164,2535,2571,35,"46.3%","67.6%"
"=""1100011""","Plainville School District",8,"Math",165,2490,2545,55,"63.0%","80.8%"
"=""1110011""","Plymouth School District",4,"ELA",120,2438,2482,44,"44.2%","65.0%"
"=""1110011""","Plymouth School District",4,"Math",120,2429,2481,52,"37.5%","76.0%"
"=""1110011""","Plymouth School District",5,"ELA",101,2498,2557,60,"59.4%","83.0%"
"=""1110011""","Plymouth School District",5,"Math",102,2479,2532,53,"59.8%","81.6%"
"=""1110011""","Plymouth School District",6,"ELA",108,2507,2516,9,"26.9%","44.1%"
"=""1110011""","Plymouth School District",6,"Math",108,2489,2513,25,"40.7%","62.2%"
"=""1110011""","Plymouth School District",7,"ELA",109,2510,2545,35,"45.0%","63.2%"
"=""1110011""","Plymouth School District",7,"Math",111,2486,2532,46,"53.2%","71.6%"
"=""1110011""","Plymouth School District",8,"ELA",98,2510,2555,44,"44.9%","66.2%"
"=""1110011""","Plymouth School District",8,"Math",98,2510,2565,55,"60.2%","77.6%"
"=""1120011""","Pomfret School District",4,"ELA",35,2458,2508,50,"42.9%","73.2%"
"=""1120011""","Pomfret School District",4,"Math",35,2461,2514,53,"57.1%","83.1%"
"=""1120011""","Pomfret School District",5,"ELA",48,2499,2551,52,"52.1%","74.4%"
"=""1120011""","Pomfret School District",5,"Math",48,2514,2549,35,"50.0%","73.6%"
"=""1120011""","Pomfret School District",6,"ELA",46,2550,2568,18,"41.3%","58.8%"
"=""1120011""","Pomfret School District",6,"Math",46,2554,2585,31,"54.3%","73.4%"
"=""1120011""","Pomfret School District",7,"ELA",44,2546,2591,45,"61.4%","74.6%"
"=""1120011""","Pomfret School District",7,"Math",44,2555,2581,25,"50.0%","68.7%"
"=""1120011""","Pomfret School District",8,"ELA",48,2596,2624,28,"58.3%","71.4%"
"=""1120011""","Pomfret School District",8,"Math",48,2581,2588,7,"35.4%","47.2%"
"=""1130011""","Portland School District",4,"ELA",91,2481,2524,43,"40.7%","68.6%"
"=""1130011""","Portland School District",4,"Math",91,2460,2502,41,"31.9%","67.6%"
"=""1130011""","Portland School District",5,"ELA",105,2521,2565,44,"54.3%","73.6%"
"=""1130011""","Portland School District",5,"Math",105,2491,2541,50,"63.8%","86.2%"
"=""1130011""","Portland School District",6,"ELA",103,2572,2600,28,"54.4%","68.5%"
"=""1130011""","Portland School District",6,"Math",103,2554,2597,43,"61.2%","80.1%"
"=""1130011""","Portland School District",7,"ELA",104,2589,2620,30,"50.0%","65.7%"
"=""1130011""","Portland School District",7,"Math",104,2579,2599,20,"44.2%","62.3%"
"=""1130011""","Portland School District",8,"ELA",105,2586,2607,21,"43.8%","63.1%"
"=""1130011""","Portland School District",8,"Math",105,2576,2588,12,"34.3%","55.9%"
"=""1140011""","Preston School District",4,"ELA",37,2444,2521,77,"64.9%","83.2%"
"=""1140011""","Preston School District",4,"Math",37,2450,2503,53,"54.1%","80.1%"
"=""1140011""","Preston School District",5,"ELA",40,2501,2545,44,"40.0%","68.8%"
"=""1140011""","Preston School District",5,"Math",40,2498,2517,19,"32.5%","49.0%"
"=""1140011""","Preston School District",6,"ELA",38,2560,2569,9,"36.8%","60.4%"
"=""1140011""","Preston School District",6,"Math",37,2526,2562,37,"40.5%","70.1%"
"=""1140011""","Preston School District",7,"ELA",57,2562,2555,-7,"17.5%","29.6%"
"=""1140011""","Preston School District",7,"Math",57,2551,2574,23,"42.1%","58.9%"
"=""1140011""","Preston School District",8,"ELA",43,2586,2593,7,"34.9%","49.4%"
"=""1140011""","Preston School District",8,"Math",43,2582,2594,11,"44.2%","58.5%"
"=""1160011""","Putnam School District",4,"ELA",74,2424,2478,54,"50.0%","72.8%"
"=""1160011""","Putnam School District",4,"Math",72,2407,2504,97,"79.2%","99.6%"
"=""1160011""","Putnam School District",5,"ELA",86,2460,2487,27,"26.7%","47.8%"
"=""1160011""","Putnam School District",5,"Math",87,2462,2493,31,"43.7%","63.7%"
"=""1160011""","Putnam School District",6,"ELA",77,2485,2529,44,"44.2%","66.7%"
"=""1160011""","Putnam School District",6,"Math",76,2481,2508,28,"34.2%","60.5%"
"=""1160011""","Putnam School District",7,"ELA",80,2487,2562,75,"67.5%","85.4%"
"=""1160011""","Putnam School District",7,"Math",81,2474,2511,36,"43.2%","67.3%"
"=""1160011""","Putnam School District",8,"ELA",78,2534,2552,18,"32.1%","49.3%"
"=""1160011""","Putnam School District",8,"Math",79,2492,2516,24,"44.3%","60.7%"
"=""1170011""","Redding School District",4,"ELA",85,2492,2551,59,"63.5%","86.4%"
"=""1170011""","Redding School District",4,"Math",85,2486,2554,68,"65.9%","92.5%"
"=""1170011""","Redding School District",5,"ELA",94,2556,2568,12,"33.0%","49.5%"
"=""1170011""","Redding School District",5,"Math",94,2535,2550,15,"34.0%","52.7%"
"=""1170011""","Redding School District",6,"ELA",119,2552,2579,26,"47.1%","64.5%"
"=""1170011""","Redding School District",6,"Math",120,2546,2578,32,"48.3%","67.6%"
"=""1170011""","Redding School District",7,"ELA",106,2563,2616,52,"64.2%","81.8%"
"=""1170011""","Redding School District",7,"Math",109,2583,2620,37,"62.4%","81.3%"
"=""1170011""","Redding School District",8,"ELA",98,2580,2602,21,"50.0%","63.9%"
"=""1170011""","Redding School District",8,"Math",88,2565,2620,54,"70.5%","84.3%"
"=""2010012""","Regional School District 01",4,"ELA","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",4,"Math","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"ELA","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Math","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"ELA","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Math","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"ELA",145,2570,2577,7,"31.0%","46.7%"
"=""2040012""","Regional School District 04",7,"Math",145,2547,2558,10,"31.0%","48.1%"
"=""2040012""","Regional School District 04",8,"ELA",155,2585,2616,31,"53.5%","67.7%"
"=""2040012""","Regional School District 04",8,"Math",155,2567,2598,31,"51.0%","69.0%"
"=""2050012""","Regional School District 05",7,"ELA",357,2591,2625,35,"52.7%","69.3%"
"=""2050012""","Regional School District 05",7,"Math",357,2587,2618,31,"54.1%","71.4%"
"=""2050012""","Regional School District 05",8,"ELA",357,2586,2619,33,"49.0%","69.4%"
"=""2050012""","Regional School District 05",8,"Math",357,2583,2619,36,"62.2%","76.7%"
"=""2060012""","Regional School District 06",4,"ELA",33,2480,2538,57,"57.6%","80.6%"
"=""2060012""","Regional School District 06",4,"Math",33,2476,2518,42,"42.4%","68.8%"
"=""2060012""","Regional School District 06",5,"ELA",51,2528,2567,39,"47.1%","68.9%"
"=""2060012""","Regional School District 06",5,"Math",51,2497,2527,30,"39.2%","65.5%"
"=""2060012""","Regional School District 06",6,"ELA",44,2537,2571,34,"52.3%","68.1%"
"=""2060012""","Regional School District 06",6,"Math",44,2501,2542,42,"61.4%","78.6%"
"=""2060012""","Regional School District 06",7,"ELA",48,2548,2564,16,"39.6%","53.3%"
"=""2060012""","Regional School District 06",7,"Math",48,2521,2548,27,"45.8%","61.0%"
"=""2060012""","Regional School District 06",8,"ELA",68,2546,2567,21,"38.2%","54.5%"
"=""2060012""","Regional School District 06",8,"Math",66,2547,2539,-8,"22.7%","37.0%"
"=""2070012""","Regional School District 07",7,"ELA",163,2571,2587,16,"38.7%","54.3%"
"=""2070012""","Regional School District 07",7,"Math",162,2546,2583,37,"54.9%","71.5%"
"=""2070012""","Regional School District 07",8,"ELA",126,2569,2613,43,"57.9%","76.0%"
"=""2070012""","Regional School District 07",8,"Math",124,2574,2625,52,"65.3%","82.8%"
"=""2080012""","Regional School District 08",7,"ELA",277,2570,2592,22,"40.1%","56.3%"
"=""2080012""","Regional School District 08",7,"Math",277,2562,2579,17,"37.9%","55.8%"
"=""2080012""","Regional School District 08",8,"ELA",272,2594,2605,12,"33.5%","51.2%"
"=""2080012""","Regional School District 08",8,"Math",272,2586,2610,23,"47.1%","63.2%"
"=""2100012""","Regional School District 10",4,"ELA",160,2479,2528,49,"50.0%","74.0%"
"=""2100012""","Regional School District 10",4,"Math",160,2480,2541,61,"61.3%","87.5%"
"=""2100012""","Regional School District 10",5,"ELA",176,2492,2523,31,"34.7%","55.0%"
"=""2100012""","Regional School District 10",5,"Math",176,2503,2517,14,"30.7%","51.1%"
"=""2100012""","Regional School District 10",6,"ELA",196,2533,2561,28,"43.4%","59.6%"
"=""2100012""","Regional School District 10",6,"Math",196,2527,2542,15,"31.1%","48.8%"
"=""2100012""","Regional School District 10",7,"ELA",214,2564,2602,38,"48.6%","70.3%"
"=""2100012""","Regional School District 10",7,"Math",214,2553,2582,29,"48.1%","67.3%"
"=""2100012""","Regional School District 10",8,"ELA",165,2587,2605,19,"37.0%","56.3%"
"=""2100012""","Regional School District 10",8,"Math",165,2572,2582,10,"33.3%","49.2%"
"=""2110012""","Regional School District 11",7,"ELA",42,2555,2583,29,"40.5%","58.9%"
"=""2110012""","Regional School District 11",7,"Math",40,2533,2549,16,"42.5%","58.5%"
"=""2110012""","Regional School District 11",8,"ELA",40,2539,2582,43,"55.0%","72.1%"
"=""2110012""","Regional School District 11",8,"Math",40,2507,2539,32,"52.5%","75.8%"
"=""2120012""","Regional School District 12",4,"ELA",53,2456,2529,73,"56.6%","83.1%"
"=""2120012""","Regional School District 12",4,"Math",53,2466,2527,60,"64.2%","87.1%"
"=""2120012""","Regional School District 12",5,"ELA",36,2479,2545,66,"52.8%","83.1%"
"=""2120012""","Regional School District 12",5,"Math",36,2487,2544,57,"75.0%","94.2%"
"=""2120012""","Regional School District 12",6,"ELA",47,2566,2596,31,"53.2%","74.2%"
"=""2120012""","Regional School District 12",6,"Math",47,2560,2587,27,"42.6%","65.2%"
"=""2120012""","Regional School District 12",7,"ELA",61,2553,2589,36,"54.1%","68.5%"
"=""2120012""","Regional School District 12",7,"Math",60,2531,2582,50,"65.0%","87.3%"
"=""2120012""","Regional School District 12",8,"ELA",58,2581,2611,30,"55.2%","74.1%"
"=""2120012""","Regional School District 12",8,"Math",58,2550,2594,44,"67.2%","83.3%"
"=""2130012""","Regional School District 13",4,"ELA",109,2451,2511,61,"53.2%","78.5%"
"=""2130012""","Regional School District 13",4,"Math",109,2452,2498,46,"37.6%","73.8%"
"=""2130012""","Regional School District 13",5,"ELA",133,2498,2550,52,"50.4%","71.6%"
"=""2130012""","Regional School District 13",5,"Math",133,2500,2525,25,"37.6%","58.6%"
"=""2130012""","Regional School District 13",6,"ELA",116,2538,2577,39,"56.0%","77.4%"
"=""2130012""","Regional School District 13",6,"Math",116,2502,2565,63,"71.6%","92.0%"
"=""2130012""","Regional School District 13",7,"ELA",160,2540,2567,27,"35.0%","57.4%"
"=""2130012""","Regional School District 13",7,"Math",160,2539,2553,14,"32.5%","55.3%"
"=""2130012""","Regional School District 13",8,"ELA",152,2568,2600,32,"46.7%","67.1%"
"=""2130012""","Regional School District 13",8,"Math",151,2549,2584,34,"58.9%","73.7%"
"=""2140012""","Regional School District 14",4,"ELA",99,2460,2521,61,"51.5%","79.4%"
"=""2140012""","Regional School District 14",4,"Math",99,2455,2502,47,"37.4%","68.0%"
"=""2140012""","Regional School District 14",5,"ELA",126,2503,2546,43,"49.2%","69.1%"
"=""2140012""","Regional School District 14",5,"Math",125,2502,2518,16,"29.6%","50.7%"
"=""2140012""","Regional School District 14",6,"ELA",106,2529,2552,23,"37.7%","57.0%"
"=""2140012""","Regional School District 14",6,"Math",106,2513,2533,20,"35.8%","55.4%"
"=""2140012""","Regional School District 14",7,"ELA",111,2536,2546,11,"22.5%","43.3%"
"=""2140012""","Regional School District 14",7,"Math",111,2520,2530,11,"29.7%","47.5%"
"=""2140012""","Regional School District 14",8,"ELA",101,2562,2581,18,"33.7%","52.6%"
"=""2140012""","Regional School District 14",8,"Math",101,2555,2569,14,"35.6%","55.3%"
"=""2150012""","Regional School District 15",4,"ELA",263,2480,2531,51,"53.2%","77.5%"
"=""2150012""","Regional School District 15",4,"Math",262,2478,2509,30,"34.0%","60.8%"
"=""2150012""","Regional School District 15",5,"ELA",271,2529,2573,44,"49.8%","72.0%"
"=""2150012""","Regional School District 15",5,"Math",270,2508,2545,37,"50.0%","73.2%"
"=""2150012""","Regional School District 15",6,"ELA",299,2536,2577,41,"53.8%","72.7%"
"=""2150012""","Regional School District 15",6,"Math",301,2520,2554,34,"45.5%","69.6%"
"=""2150012""","Regional School District 15",7,"ELA",301,2582,2616,35,"48.8%","67.7%"
"=""2150012""","Regional School District 15",7,"Math",301,2550,2589,39,"60.8%","77.2%"
"=""2150012""","Regional School District 15",8,"ELA",335,2600,2629,28,"51.3%","67.1%"
"=""2150012""","Regional School District 15",8,"Math",336,2587,2629,42,"64.0%","78.9%"
"=""2160012""","Regional School District 16",4,"ELA",152,2461,2514,54,"50.0%","75.2%"
"=""2160012""","Regional School District 16",4,"Math",137,2462,2507,45,"42.3%","73.3%"
"=""2160012""","Regional School District 16",5,"ELA",159,2472,2532,61,"50.3%","76.5%"
"=""2160012""","Regional School District 16",5,"Math",158,2486,2524,38,"53.8%","71.3%"
"=""2160012""","Regional School District 16",6,"ELA",163,2538,2561,22,"36.8%","55.3%"
"=""2160012""","Regional School District 16",6,"Math",163,2523,2543,19,"31.3%","54.6%"
"=""2160012""","Regional School District 16",7,"ELA",164,2527,2565,38,"42.7%","63.6%"
"=""2160012""","Regional School District 16",7,"Math",162,2531,2555,24,"36.4%","61.1%"
"=""2160012""","Regional School District 16",8,"ELA",160,2549,2577,28,"39.4%","59.5%"
"=""2160012""","Regional School District 16",8,"Math",158,2539,2557,17,"42.4%","57.1%"
"=""2170012""","Regional School District 17",4,"ELA",162,2466,2532,66,"59.3%","80.4%"
"=""2170012""","Regional School District 17",4,"Math",162,2467,2523,56,"53.7%","80.7%"
"=""2170012""","Regional School District 17",5,"ELA",177,2494,2532,37,"44.1%","64.0%"
"=""2170012""","Regional School District 17",5,"Math",176,2483,2529,45,"57.4%","78.8%"
"=""2170012""","Regional School District 17",6,"ELA",161,2553,2596,44,"59.6%","78.2%"
"=""2170012""","Regional School District 17",6,"Math",159,2538,2598,60,"72.3%","91.1%"
"=""2170012""","Regional School District 17",7,"ELA",206,2567,2600,33,"47.6%","66.0%"
"=""2170012""","Regional School District 17",7,"Math",205,2536,2565,28,"43.9%","63.5%"
"=""2170012""","Regional School District 17",8,"ELA",181,2600,2620,20,"48.1%","62.7%"
"=""2170012""","Regional School District 17",8,"Math",181,2565,2582,16,"46.4%","64.0%"
"=""2180012""","Regional School District 18",4,"ELA",79,2497,2578,81,"82.3%","98.1%"
"=""2180012""","Regional School District 18",4,"Math",79,2504,2577,72,"77.2%","96.3%"
"=""2180012""","Regional School District 18",5,"ELA",94,2553,2593,40,"54.3%","75.2%"
"=""2180012""","Regional School District 18",5,"Math",94,2548,2558,10,"31.9%","50.5%"
"=""2180012""","Regional School District 18",6,"ELA",109,2572,2580,8,"37.6%","52.8%"
"=""2180012""","Regional School District 18",6,"Math",109,2567,2598,31,"47.7%","68.8%"
"=""2180012""","Regional School District 18",7,"ELA",100,2574,2596,22,"41.0%","57.6%"
"=""2180012""","Regional School District 18",7,"Math",99,2582,2612,31,"56.6%","73.3%"
"=""2180012""","Regional School District 18",8,"ELA",122,2604,2634,30,"51.6%","70.7%"
"=""2180012""","Regional School District 18",8,"Math",122,2596,2649,53,"76.2%","88.4%"
"=""1180011""","Ridgefield School District",4,"ELA",307,2497,2550,54,"60.9%","79.8%"
"=""1180011""","Ridgefield School District",4,"Math",309,2474,2530,56,"50.8%","80.7%"
"=""1180011""","Ridgefield School District",5,"ELA",384,2532,2594,63,"68.0%","86.3%"
"=""1180011""","Ridgefield School District",5,"Math",385,2508,2550,42,"56.4%","77.9%"
"=""1180011""","Ridgefield School District",6,"ELA",367,2582,2589,7,"40.1%","54.3%"
"=""1180011""","Ridgefield School District",6,"Math",363,2544,2567,23,"40.2%","59.6%"
"=""1180011""","Ridgefield School District",7,"ELA",411,2586,2617,31,"49.4%","65.3%"
"=""1180011""","Ridgefield School District",7,"Math",410,2561,2611,50,"70.0%","85.7%"
"=""1180011""","Ridgefield School District",8,"ELA",384,2618,2632,13,"42.2%","57.8%"
"=""1180011""","Ridgefield School District",8,"Math",385,2609,2633,24,"51.2%","66.6%"
"=""1190011""","Rocky Hill School District",4,"ELA",166,2473,2521,48,"52.4%","74.9%"
"=""1190011""","Rocky Hill School District",4,"Math",169,2465,2528,62,"63.3%","89.7%"
"=""1190011""","Rocky Hill School District",5,"ELA",174,2510,2563,52,"54.0%","77.4%"
"=""1190011""","Rocky Hill School District",5,"Math",175,2505,2558,53,"63.4%","83.6%"
